date_obj,Cave%20goblin%20wire price
2016-03-30,707
2016-03-31,707
2016-04-01,707
2016-04-02,707
2016-04-03,707
2016-04-04,707
2016-04-05,707
2016-04-06,707
2016-04-07,707
2016-04-08,707
2016-04-09,707
2016-04-10,707
2016-04-11,707
2016-04-12,707
2016-04-13,707
2016-04-14,707
2016-04-15,707
2016-04-16,707
2016-04-17,707
2016-04-18,707
2016-04-19,707
2016-04-20,707
2016-04-21,731
2016-04-22,731
2016-04-23,731
2016-04-24,731
2016-04-25,751
2016-04-26,751
2016-04-27,751
2016-04-28,751
2016-04-29,751
2016-04-30,751
2016-05-01,751
2016-05-02,751
2016-05-03,782
2016-05-04,782
2016-05-05,782
2016-05-06,782
2016-05-07,782
2016-05-08,782
2016-05-09,782
2016-05-10,782
2016-05-11,782
2016-05-12,782
2016-05-13,782
2016-05-14,782
2016-05-15,782
2016-05-16,782
2016-05-17,782
2016-05-18,782
2016-05-19,782
2016-05-22,815
2016-05-23,815
2016-05-24,815
2016-05-25,815
2016-05-26,815
2016-05-27,815
2016-05-28,815
2016-05-29,815
2016-05-30,815
2016-05-31,815
2016-06-01,815
2016-06-02,815
2016-06-03,815
2016-06-04,815
2016-06-05,815
2016-06-06,815
2016-06-07,815
2016-06-08,815
2016-06-09,815
2016-06-10,848
2016-06-11,848
2016-06-12,848
2016-06-13,848
2016-06-14,848
2016-06-15,848
2016-06-16,848
2016-06-17,848
2016-06-18,848
2016-06-19,848
2016-06-20,848
2016-06-21,848
2016-06-22,848
2016-06-23,848
2016-06-24,848
2016-06-25,848
2016-06-26,848
2016-06-27,848
2016-06-28,848
2016-06-29,885
2016-06-30,885
2016-07-01,885
2016-07-02,885
2016-07-03,885
2016-07-04,885
2016-07-05,885
2016-07-06,885
2016-07-07,929
2016-07-08,929
2016-07-09,929
2016-07-10,976
2016-07-11,976
2016-07-12,976
2016-07-13,976
2016-07-14,1024
2016-07-15,1024
2016-07-16,1024
2016-07-17,1024
2016-07-18,1076
2016-07-23,1076
2016-07-24,1130
2016-07-25,1130
2016-07-26,1130
2016-07-27,1130
2016-07-28,1130
2016-07-29,1130
2016-07-30,1187
2016-07-31,1187
2016-08-01,1187
2016-08-02,1187
2016-08-03,1187
2016-08-04,1187
2016-08-05,1187
2016-08-06,1229
2016-08-07,1229
2016-08-08,1229
2016-08-09,1229
2016-08-10,1229
2016-08-11,1229
2016-08-12,1229
2016-08-13,1229
2016-08-14,1254
2016-08-15,1254
2016-08-16,1254
2016-08-17,1254
2016-08-18,1254
2016-08-19,1254
2016-08-20,1254
2016-08-21,1254
2016-08-22,1287
2016-08-23,1287
2016-08-24,1287
2016-08-25,1287
2016-08-26,1287
2016-08-28,1287
2016-08-31,1347
2016-09-01,1347
2016-09-02,1347
2016-09-03,1347
2016-09-04,1347
2016-09-05,1392
2016-09-06,1392
2016-09-07,1392
2016-09-08,1392
2016-09-09,1392
2016-09-10,1392
2016-09-11,1392
2016-09-12,1392
2016-09-13,1459
2016-09-14,1459
2016-09-15,1459
2016-09-16,1459
2016-09-17,1459
2016-09-18,1459
2016-09-19,1459
2016-09-20,1459
2016-09-21,1459
2016-09-22,1429
2016-09-23,1429
2016-09-24,1429
2016-09-25,1429
2016-09-26,1429
2016-09-27,1429
2016-09-28,1429
2016-09-29,1429
2016-09-30,1429
2016-10-01,1411
2016-10-02,1411
2016-10-03,1411
2016-10-04,1411
2016-10-05,1411
2016-10-06,1411
2016-10-07,1411
2016-10-08,1411
2016-10-09,1411
2016-10-10,1411
2016-10-11,1370
2016-10-12,1370
2016-10-13,1370
2016-10-14,1370
2016-10-15,1370
2016-10-16,1370
2016-10-17,1370
2016-10-18,1370
2016-10-19,1370
2016-10-20,1301
2016-10-21,1301
2016-10-22,1301
2016-10-23,1301
2016-10-24,1301
2016-10-25,1301
2016-10-26,1301
2016-10-27,1301
2016-10-28,1327
2016-10-29,1327
2016-10-30,1327
2016-10-31,1327
2016-11-01,1327
2016-11-02,1327
2016-11-03,1327
2016-11-04,1327
2016-11-05,1327
2016-11-06,1369
2016-11-07,1369
2016-11-08,1369
2016-11-09,1369
2016-11-10,1369
2016-11-11,1369
2016-11-12,1369
2016-11-13,1369
2016-11-14,1369
2016-11-15,1369
2016-12-07,1321
2016-12-08,1347
2016-12-09,1347
2016-12-10,1347
2016-12-11,1347
2016-12-12,1347
2016-12-13,1347
2016-12-14,1347
2016-12-15,1344
2016-12-16,1344
2016-12-17,1344
2016-12-18,1344
2016-12-19,1344
2016-12-20,1344
2016-12-21,1344
2016-12-22,1396
2016-12-23,1396
2016-12-24,1396
2016-12-25,1396
2016-12-26,1396
2016-12-27,1396
2016-12-28,1342
2016-12-29,1342
2016-12-30,1342
2016-12-31,1342
2017-01-01,1342
2017-01-02,1275
2017-01-03,1275
2017-01-04,1275
2017-01-05,1275
2017-01-06,1275
2017-01-07,1275
2017-01-08,1275
2017-01-09,1211
2017-01-10,1211
2017-01-11,1211
2017-01-12,1211
2017-01-13,1211
2017-01-14,1211
2017-01-15,1211
2017-01-16,1150
2017-01-17,1150
2017-01-18,1150
2017-01-19,1150
2017-01-20,1150
2017-01-21,1150
2017-01-22,1150
2017-01-23,1092
2017-01-27,1092
2017-01-28,1092
2017-01-29,1037
2017-01-30,1037
2017-01-31,1037
2017-02-01,1037
2017-02-02,1037
2017-02-03,1037
2017-02-04,985
2017-02-05,985
2017-02-06,985
2017-02-07,985
2017-02-08,985
2017-02-09,985
2017-02-10,935
2017-02-11,935
2017-02-12,935
2017-02-13,935
2017-02-14,935
2017-02-15,935
2017-02-16,911
2017-02-18,911
2017-02-19,911
2017-02-20,911
2017-02-21,911
2017-02-22,911
2017-02-23,926
2017-02-24,926
2017-02-25,926
2017-02-26,926
2017-02-27,926
2017-02-28,926
2017-03-01,926
2017-03-02,923
2017-03-03,923
2017-03-04,923
2017-03-05,923
2017-03-06,923
2017-03-07,923
2017-03-08,923
2017-03-09,923
2017-03-10,934
2017-03-11,934
2017-03-12,934
2017-03-13,934
2017-03-14,934
2017-03-15,934
2017-03-16,964
2017-03-17,964
2017-03-18,964
2017-03-19,964
2017-03-20,964
2017-03-21,964
2017-03-22,964
2017-03-23,1012
2017-03-24,1012
2017-03-25,1012
2017-03-26,1012
2017-03-27,1012
2017-03-28,1012
2017-03-29,1012
2017-03-30,1002
2017-03-31,1002
2017-04-01,1002
2017-04-02,1002
2017-04-03,1002
2017-04-04,1002
2017-04-12,1018
2017-04-13,1018
2017-04-14,1018
2017-04-15,1044
2017-04-16,1044
2017-04-17,1044
2017-04-18,1044
2017-04-19,1044
2017-04-20,1044
2017-04-21,1044
2017-04-22,1044
2017-04-23,1078
2017-04-24,1078
2017-04-25,1078
2017-04-26,1078
2017-04-27,1078
2017-04-28,1078
2017-04-29,1078
2017-04-30,1078
2017-05-01,1117
2017-05-02,1117
2017-05-03,1117
2017-05-04,1117
2017-05-05,1117
2017-05-06,1087
2017-05-07,1087
2017-05-08,1087
2017-05-09,1087
2017-05-10,1087
2017-05-11,1087
2017-05-12,1135
2017-05-13,1135
2017-05-14,1135
2017-05-15,1135
2017-05-16,1135
2017-05-17,1135
2017-05-18,1135
2017-05-19,1136
2017-05-20,1136
2017-05-21,1136
2017-05-22,1136
2017-05-23,1136
2017-05-24,1136
2017-05-25,1136
2017-05-26,1145
2017-05-27,1145
2017-05-28,1145
2017-05-29,1145
2017-05-30,1145
2017-05-31,1145
2017-06-01,1100
2017-06-02,1100
2017-06-03,1100
2017-06-04,1100
2017-06-05,1100
2017-06-06,1100
2017-06-07,1140
2017-06-08,1140
2017-06-09,1140
2017-06-10,1140
2017-06-11,1140
2017-06-12,1140
2017-06-13,1140
2017-06-14,1145
2017-06-15,1145
2017-06-16,1145
2017-06-17,1145
2017-06-18,1145
2017-06-19,1145
2017-06-20,1145
2017-06-21,1170
2017-06-22,1170
2017-06-23,1170
2017-06-24,1170
2017-06-25,1170
2017-06-26,1170
2017-06-27,1170
2017-06-28,1170
2017-06-29,1128
2017-06-30,1128
2017-07-01,1128
2017-07-02,1128
2017-07-03,1128
2017-07-04,1128
2017-07-05,1128
2017-07-06,1128
2017-07-07,1128
2017-07-08,1112
2017-07-13,1112
2017-07-14,1116
2017-07-15,1116
2017-07-16,1116
2017-07-17,1116
2017-07-18,1116
2017-07-19,1116
2017-07-20,1116
2017-07-21,1116
2017-07-22,1075
2017-07-23,1075
2017-07-24,1075
2017-07-25,1075
2017-07-26,1075
2017-07-27,1075
2017-07-28,1075
2017-07-29,1075
2017-07-30,1076
2017-07-31,1076
2017-08-01,1076
2017-08-02,1076
2017-08-03,1076
2017-08-04,1076
2017-08-05,1076
2017-08-06,1108
2017-08-09,1108
2017-08-10,1108
2017-08-11,1108
2017-08-12,1108
2017-08-13,1129
2017-08-14,1129
2017-08-15,1129
2017-08-16,1129
2017-08-17,1129
2017-08-18,1129
2017-08-19,1129
2017-08-20,1144
2017-08-21,1144
2017-08-22,1144
2017-08-23,1144
2017-08-24,1144
2017-08-25,1144
2017-08-26,1144
2017-08-27,1112
2017-08-28,1112
2017-08-29,1112
2017-08-30,1112
2017-08-31,1112
2017-09-01,1112
2017-09-02,1152
2017-09-03,1152
2017-09-04,1152
2017-09-05,1152
2017-09-06,1152
2017-09-07,1152
2017-09-08,1152
2017-09-09,1202
2017-09-10,1202
2017-09-11,1202
2017-09-12,1202
2017-09-13,1202
2017-09-14,1202
2017-09-15,1202
2017-09-16,1236
2017-09-17,1236
2017-09-18,1236
2017-09-19,1236
2017-09-20,1236
2017-09-21,1236
2017-09-22,1288
2017-09-23,1288
2017-09-24,1288
2017-09-25,1288
2017-09-26,1288
2017-09-27,1288
2017-09-28,1288
2017-09-29,1291
2017-09-30,1291
2017-10-01,1291
2017-10-02,1291
2017-10-03,1291
2017-10-04,1291
2017-10-05,1291
2017-10-06,1253
2017-10-07,1253
2017-10-08,1253
2017-10-09,1253
2017-10-10,1253
2017-10-11,1253
2017-10-12,1206
2017-10-13,1206
2017-10-14,1206
2017-10-15,1206
2017-10-16,1206
2017-10-17,1206
2017-10-18,1206
2017-10-19,1216
2017-10-20,1216
2017-10-21,1216
2017-10-22,1216
2017-10-23,1216
2017-10-24,1216
2017-10-25,1216
2017-10-26,1249
2017-10-27,1249
2017-10-28,1249
2017-10-29,1249
2017-10-30,1249
2017-10-31,1249
2017-11-01,1249
2017-11-02,1249
2017-11-03,1277
2017-11-04,1277
2017-11-05,1277
2017-11-06,1277
2017-11-07,1277
2017-11-08,1277
2017-11-09,1277
2017-11-10,1311
2017-11-11,1311
2017-11-12,1311
2017-11-13,1311
2017-11-14,1311
2017-11-15,1311
2017-11-16,1311
2017-11-17,1295
2017-11-18,1295
2017-11-19,1295
2017-11-20,1295
2017-11-21,1295
2017-11-22,1295
2017-11-23,1295
2017-11-24,1260
2017-11-25,1260
2017-11-26,1260
2017-11-27,1260
2017-11-28,1260
2017-11-29,1260
2017-11-30,1260
2017-12-01,1217
2017-12-02,1217
2017-12-03,1217
2017-12-04,1217
2017-12-05,1217
2017-12-06,1217
2017-12-07,1217
2017-12-08,1217
2017-12-09,1197
2017-12-10,1197
2017-12-11,1197
2017-12-12,1197
2017-12-13,1197
2017-12-14,1197
2017-12-15,1179
2017-12-16,1179
2017-12-17,1179
2017-12-18,1179
2017-12-19,1179
2017-12-20,1179
2017-12-21,1137
2017-12-22,1137
2017-12-23,1137
2017-12-24,1137
2017-12-25,1137
2017-12-26,1137
2017-12-27,1123
2017-12-28,1123
2017-12-29,1123
2017-12-30,1123
2017-12-31,1123
2018-01-01,1123
2018-01-02,1099
2018-01-03,1099
2018-01-04,1099
2018-01-05,1099
2018-01-06,1099
2018-01-07,1099
2018-01-08,1081
2018-01-09,1081
2018-01-10,1081
2018-01-11,1081
2018-01-12,1081
2018-01-13,1027
2018-01-14,1027
2018-01-15,1027
2018-01-16,1027
2018-01-17,1027
2018-01-18,975
2018-01-19,975
2018-01-20,975
2018-01-21,975
2018-01-22,975
2018-01-23,968
2018-01-24,968
2018-01-25,968
2018-01-26,939
2018-01-27,939
2018-01-28,917
2018-01-29,917
2018-01-30,917
2018-01-31,934
2018-02-01,934
2018-02-02,934
2018-02-03,959
2018-02-04,959
2018-02-05,959
2018-02-06,997
2018-02-07,997
2018-02-08,997
2018-02-09,1019
2018-02-10,1019
2018-02-11,1019
2018-02-12,970
2018-02-13,970
2018-02-14,970
2018-02-15,932
2018-02-16,932
2018-02-17,932
2018-02-18,885
2018-02-19,885
2018-02-20,885
2018-02-21,864
2018-02-22,864
2018-02-23,864
2018-02-24,826
2018-02-25,826
2018-02-26,826
2018-02-27,857
2018-02-28,857
2018-03-01,857
2018-03-02,895
2018-03-03,895
2018-03-04,895
2018-03-05,887
2018-03-06,887
2018-03-07,887
2018-03-08,882
2018-03-09,882
2018-03-10,882
2018-03-11,874
2018-03-12,874
2018-03-13,874
2018-03-14,905
2018-03-15,905
2018-03-16,905
2018-03-17,898
2018-03-18,898
2018-03-20,941
2018-03-21,941
2018-03-23,941
2018-03-24,989
2018-03-25,989
2018-03-26,989
2018-03-27,1039
2018-03-28,1039
2018-03-29,1039
2018-03-30,1032
2018-03-31,1032
2018-04-01,1032
2018-04-02,1073
2018-04-03,1073
2018-04-04,1105
2018-04-05,1105
2018-04-06,1105
2018-04-07,1161
2018-04-08,1161
2018-04-09,1161
2018-04-10,1220
2018-04-11,1220
2018-04-12,1220
2018-04-13,1267
2018-04-14,1267
2018-04-15,1267
2018-04-16,1267
2018-04-17,1233
2018-04-18,1233
2018-04-19,1233
2018-04-20,1233
2018-04-21,1223
2018-04-22,1223
2018-04-23,1223
2018-04-24,1265
2018-04-25,1265
2018-04-26,1265
2018-04-27,1277
2018-04-28,1277
2018-04-29,1277
2018-04-30,1227
2018-05-01,1227
2018-05-02,1227
2018-05-03,1227
2018-05-04,1214
2018-05-05,1214
2018-05-07,1238
2018-05-08,1238
2018-05-09,1238
2018-05-10,1180
2018-05-11,1180
2018-05-12,1180
2018-05-13,1151
2018-05-14,1151
2018-05-15,1151
2018-05-16,1192
2018-05-17,1192
2018-05-18,1192
2018-05-19,1142
2018-05-20,1142
2018-05-21,1142
2018-05-22,1142
2018-05-23,1137
2018-05-24,1137
2018-05-25,1137
2018-05-26,1156
2018-05-27,1156
2018-05-28,1156
2018-05-29,1176
2018-05-30,1176
2018-05-31,1176
2018-06-01,1138
2018-06-02,1138
2018-06-03,1138
2018-06-04,1083
2018-06-05,1083
2018-06-06,1028
2018-06-07,1028
2018-06-08,1028
2018-06-09,1028
2018-06-10,976
2018-06-11,976
2018-06-12,976
2018-06-13,927
2018-06-14,927
2018-06-15,927
2018-06-16,881
2018-06-17,881
2018-06-18,881
2018-06-19,887
2018-06-20,887
2018-06-21,887
2018-06-22,858
2018-06-23,858
2018-06-24,858
2018-06-25,858
2018-06-26,855
2018-06-27,855
2018-06-28,855
2018-06-29,896
2018-06-30,896
2018-07-01,896
2018-07-02,858
2018-07-03,858
2018-07-04,858
2018-07-05,816
2018-07-06,816
2018-07-07,816
2018-07-08,801
2018-07-09,801
2018-07-10,801
2018-07-11,801
2018-07-12,801
2018-07-13,801
2018-07-14,795
2018-07-15,795
2018-07-16,795
2018-07-17,798
2018-07-18,798
2018-07-19,798
2018-07-20,790
2018-07-21,790
2018-07-22,790
2018-07-23,804
2018-07-24,804
2018-07-25,804
2018-07-26,822
2018-07-27,822
2018-07-28,822
2018-07-29,780
2018-07-30,780
2018-07-31,789
2018-08-01,789
2018-08-02,789
2018-08-03,771
2018-08-04,771
2018-08-05,771
2018-08-06,744
2018-08-07,744
2018-08-08,710
2018-08-09,710
2018-08-10,710
2018-08-11,688
2018-08-12,688
2018-08-14,675
2018-08-16,709
2018-08-17,709
2018-08-18,709
2018-08-19,723
2018-08-20,723
2018-08-21,723
2018-08-22,724
2018-08-23,724
2018-08-24,724
2018-08-25,761
2018-08-26,761
2018-08-27,761
2018-08-28,798
2018-08-29,798
2018-08-30,798
2018-08-31,811
2018-09-01,811
2018-09-02,811
2018-09-03,848
2018-09-04,848
2018-09-05,891
2018-09-06,891
2018-09-07,891
2018-09-08,936
2018-09-09,936
2018-09-10,936
2018-09-11,979
2018-09-12,979
2018-09-13,979
2018-09-14,986
2018-09-15,986
2018-09-16,986
2018-09-17,998
2018-09-18,998
2018-09-19,998
2018-09-20,971
2018-09-21,971
2018-09-22,966
2018-09-23,966
2018-09-24,966
2018-09-25,995
2018-09-26,995
2018-09-27,995
2018-09-28,1002
2018-09-29,1002
2018-09-30,1002
2018-10-01,985
2018-10-02,985
2018-10-03,964
2018-10-04,964
2018-10-05,964
2018-10-06,1013
2018-10-07,1013
2018-10-08,1013
2018-10-09,1013
2018-10-10,1064
2018-10-11,1064
2018-10-12,1064
2018-10-13,1117
2018-10-14,1117
2018-10-15,1117
2018-10-16,1155
2018-10-17,1155
2018-10-18,1167
2018-10-19,1167
2018-10-20,1167
2018-10-21,1186
2018-10-22,1129
2018-10-23,1129
2018-10-24,1090
2018-10-25,1090
2018-10-26,1092
2018-10-27,1092
2018-10-28,1088
2018-10-29,1088
2018-10-30,1133
2018-10-31,1133
2018-11-01,1126
2018-11-03,1099
2018-11-04,1099
2018-11-05,1044
2018-11-06,1044
2018-11-07,991
2018-11-08,991
2018-11-09,950
2018-11-10,927
2018-11-11,927
2018-11-12,905
2018-11-13,905
2018-11-14,919
2018-11-15,919
2018-11-16,906
2018-11-17,906
2018-11-18,876
2018-11-19,876
2018-11-20,840
2018-11-21,840
2018-11-22,802
2018-11-23,802
2018-11-24,799
2018-11-25,819
2018-11-26,819
2018-11-27,846
2018-11-28,846
2018-11-29,843
2018-12-01,857
2018-12-02,857
2018-12-03,875
2018-12-04,875
2018-12-05,908
2018-12-07,909
2018-12-09,950
2018-12-10,923
2018-12-11,923
2018-12-12,965
2018-12-13,965
2018-12-14,999
2018-12-15,999
2018-12-16,998
2018-12-17,998
2018-12-18,993
2018-12-19,993
2018-12-20,1027
2018-12-21,1027
2018-12-22,1035
2018-12-23,990
2018-12-24,990
2018-12-25,950
2018-12-26,950
2018-12-27,993
2018-12-28,993
2018-12-29,1014
2018-12-30,1014
2018-12-31,1062
2019-01-01,1062
2019-01-02,1061
2019-01-03,1061
2019-01-04,1049
2019-01-05,1007
2019-01-06,1016
2019-01-08,1060
2019-01-10,1056
2019-01-11,1056
2019-01-12,1057
2019-01-13,1012
2019-01-14,983
2019-01-15,988
2019-01-16,988
2019-01-17,989
2019-01-18,989
2019-01-19,988
2019-01-20,1004
2019-01-21,1004
2019-01-22,953
2019-01-23,953
2019-01-24,910
2019-01-25,910
2019-01-26,866
2019-01-27,866
2019-01-28,865
2019-01-29,865
2019-01-30,879
2019-01-31,879
2019-02-01,870
2019-02-02,870
2019-02-03,872
2019-02-04,872
2019-02-05,886
2019-02-06,886
2019-02-07,919
2019-02-08,919
2019-02-09,882
2019-02-10,882
2019-02-11,886
2019-02-12,886
2019-02-13,918
2019-02-14,918
2019-02-15,940
2019-02-16,940
2019-02-17,947
2019-02-18,947
2019-02-19,959
2019-02-20,959
2019-02-21,976
2019-02-22,976
2019-02-23,966
2019-02-24,966
2019-02-25,923
2019-02-26,923
2019-02-27,885
2019-02-28,885
2019-03-01,915
2019-03-02,915
2019-03-03,930
2019-03-04,955
2019-03-05,955
2019-03-06,981
2019-03-07,981
2019-03-08,986
2019-03-09,986
2019-03-10,977
2019-03-11,977
2019-03-12,951
2019-03-13,951
2019-03-14,913
2019-03-15,913
2019-03-16,931
2019-03-17,962
2019-03-18,962
2019-03-19,962
2019-03-20,960
2019-03-21,960
2019-03-22,975
2019-03-23,992
2019-03-24,992
2019-03-25,988
2019-03-26,988
2019-03-27,966
2019-03-28,966
2019-03-29,971
2019-03-30,971
2019-03-31,1014
2019-04-01,1014
2019-04-02,1050
2019-04-03,1050
2019-04-04,1051
2019-04-05,1051
2019-04-06,998
2019-04-07,998
2019-04-08,948
2019-04-09,948
2019-04-10,933
2019-04-11,977
2019-04-12,932
2019-04-13,887
2019-04-14,890
2019-04-15,890
2019-04-16,859
2019-04-17,859
2019-04-18,899
2019-04-19,899
2019-04-20,878
2019-04-21,878
2019-04-22,840
2019-04-23,805
2019-04-24,805
2019-04-25,832
2019-04-26,874
2019-04-27,874
2019-04-28,896
2019-04-29,896
2019-04-30,885
2019-05-01,885
2019-05-02,864
2019-05-03,864
2019-05-04,834
2019-05-05,834
2019-05-06,839
2019-05-07,839
2019-05-08,852
2019-05-09,852
2019-05-10,883
2019-05-11,883
2019-05-12,866
2019-05-13,883
2019-05-14,883
2019-05-15,899
2019-05-16,899
2019-05-17,918
2019-05-18,964
2019-05-19,964
2019-05-20,999
2019-05-21,999
2019-05-22,983
2019-05-23,983
2019-05-24,989
2019-05-25,989
2019-05-26,953
2019-05-27,953
2019-05-28,996
2019-05-29,996
2019-05-30,974
2019-05-31,974
2019-06-01,986
2019-06-02,986
2019-06-03,977
2019-06-04,977
2019-06-05,942
2019-06-06,942
2019-06-07,921
2019-06-08,921
2019-06-09,955
2019-06-10,955
2019-06-11,917
2019-06-12,917
2019-06-13,913
2019-06-14,913
2019-06-15,930
2019-06-16,966
2019-06-17,966
2019-06-18,1005
2019-06-19,1005
2019-06-20,1021
2019-06-21,1021
