date_obj,Calquat%20fruit price
2015-07-24,548
2015-07-25,548
2015-07-26,548
2015-07-27,548
2015-07-28,548
2015-07-29,548
2015-07-30,548
2015-07-31,548
2015-08-01,548
2015-08-02,522
2015-08-03,522
2015-08-04,522
2015-08-05,522
2015-08-06,522
2015-08-07,522
2015-08-08,522
2015-08-09,522
2015-08-10,522
2015-08-11,497
2015-08-12,497
2015-08-13,497
2015-08-14,497
2015-08-15,497
2015-08-16,497
2015-08-17,497
2015-08-18,497
2015-08-19,474
2015-08-20,474
2015-08-21,474
2015-08-22,474
2015-08-23,474
2015-08-24,474
2015-08-25,474
2015-08-26,474
2015-08-27,452
2015-08-28,452
2015-08-29,452
2015-08-30,452
2015-08-31,452
2015-09-01,452
2015-09-02,452
2015-09-03,452
2015-09-04,430
2015-09-05,430
2015-09-06,430
2015-09-07,430
2015-09-08,430
2015-09-09,430
2015-09-10,430
2015-09-11,430
2015-09-12,409
2015-09-13,409
2015-09-14,409
2015-09-15,409
2015-09-16,409
2015-09-17,409
2015-09-18,409
2015-09-19,389
2015-09-20,389
2015-09-21,389
2015-09-22,389
2015-09-23,389
2015-09-24,389
2015-09-25,389
2015-09-27,371
2015-09-28,371
2015-09-29,371
2015-09-30,371
2015-10-05,353
2015-10-06,353
2015-10-07,353
2015-10-08,353
2015-10-09,353
2015-10-10,353
2015-10-11,353
2015-10-12,353
2015-10-13,353
2015-10-14,336
2015-10-15,336
2015-10-16,336
2015-10-17,336
2015-10-18,336
2015-10-19,336
2015-10-20,336
2015-10-22,336
2015-10-23,320
2015-10-24,320
2015-10-25,320
2015-10-26,320
2015-10-27,320
2015-10-29,320
2015-10-30,320
2015-10-31,320
2015-11-01,320
2015-11-02,308
2015-11-03,308
2015-11-04,308
2015-11-05,308
2015-11-06,308
2015-11-07,308
2015-11-08,308
2015-11-09,308
2015-11-10,308
2015-11-11,308
2015-11-12,308
2015-11-13,308
2015-11-14,294
2015-11-15,294
2015-11-16,294
2015-11-17,294
2015-11-18,294
2015-11-19,294
2015-11-20,294
2015-11-21,294
2015-11-22,294
2015-11-23,294
2015-11-24,281
2015-11-25,281
2015-11-26,281
2015-11-27,281
2015-11-28,281
2015-11-29,281
2015-11-30,281
2015-12-01,281
2015-12-02,281
2015-12-03,281
2015-12-04,268
2015-12-05,268
2015-12-06,268
2015-12-07,268
2015-12-08,268
2015-12-09,268
2015-12-10,268
2015-12-11,268
2015-12-12,268
2015-12-13,255
2015-12-14,255
2015-12-15,255
2015-12-16,255
2015-12-17,255
2015-12-18,255
2015-12-19,255
2015-12-20,255
2015-12-21,255
2015-12-22,244
2015-12-23,244
2015-12-24,244
2015-12-25,244
2015-12-26,244
2015-12-27,244
2015-12-28,244
2015-12-29,244
2015-12-30,232
2015-12-31,232
2016-01-01,232
2016-01-02,232
2016-01-03,232
2016-01-04,232
2016-01-05,232
2016-01-06,221
2016-01-07,221
2016-01-08,221
2016-01-09,221
2016-01-10,221
2016-01-11,221
2016-01-12,221
2016-01-13,210
2016-01-14,210
2016-01-15,210
2016-01-16,210
2016-01-17,210
2016-01-18,210
2016-01-19,200
2016-01-20,200
2016-01-21,200
2016-01-22,200
2016-01-23,200
2016-01-24,200
2016-01-25,192
2016-01-26,192
2016-01-27,192
2016-01-28,192
2016-01-29,192
2016-01-30,192
2016-01-31,192
2016-02-01,183
2016-02-02,183
2016-02-03,183
2016-02-04,183
2016-02-05,183
2016-02-06,183
2016-02-07,183
2016-02-08,183
2016-02-09,174
2016-02-10,174
2016-02-11,174
2016-02-12,174
2016-02-13,174
2016-02-14,174
2016-02-15,166
2016-02-16,166
2016-02-17,166
2016-02-18,166
2016-02-19,166
2016-02-20,166
2016-02-21,166
2016-02-22,166
2016-02-23,158
2016-02-24,158
2016-02-25,158
2016-02-26,158
2016-02-27,158
2016-02-28,158
2016-02-29,158
2016-03-01,152
2016-03-02,152
2016-03-03,152
2016-03-04,152
2016-03-05,152
2016-03-06,152
2016-03-07,152
2016-03-08,152
2016-03-09,152
2016-03-10,149
2016-03-11,149
2016-03-12,149
2016-03-13,149
2016-03-14,149
2016-03-15,149
2016-03-16,149
2016-03-17,149
2016-03-18,142
2016-03-19,142
2016-03-20,142
2016-03-21,142
2016-03-22,142
2016-03-23,142
2016-03-24,142
2016-03-25,142
2016-03-26,136
2016-03-27,136
2016-03-28,136
2016-03-29,136
2016-03-30,136
2016-03-31,136
2016-04-01,136
2016-04-02,136
2016-04-03,130
2016-04-04,130
2016-04-05,130
2016-04-06,130
2016-04-07,130
2016-04-08,130
2016-04-09,130
2016-04-10,130
2016-04-11,123
2016-04-12,123
2016-04-13,123
2016-04-14,123
2016-04-15,123
2016-04-16,123
2016-04-17,123
2016-04-18,120
2016-04-19,120
2016-04-20,120
2016-04-21,120
2016-04-22,120
2016-04-23,120
2016-04-24,120
2016-04-25,120
2016-04-26,116
2016-04-27,116
2016-04-28,116
2016-04-29,116
2016-04-30,116
2016-05-01,116
2016-05-02,116
2016-05-03,110
2016-05-04,110
2016-05-05,110
2016-05-06,110
2016-05-07,110
2016-05-08,110
2016-05-09,110
2016-05-10,107
2016-05-11,107
2016-05-12,107
2016-05-13,107
2016-05-14,107
2016-05-15,107
2016-05-16,107
2016-05-17,111
2016-05-18,111
2016-05-19,111
2016-05-22,111
2016-05-23,111
2016-05-24,116
2016-05-25,116
2016-05-26,116
2016-05-27,116
2016-05-28,116
2016-05-29,116
2016-05-30,116
2016-05-31,116
2016-06-01,117
2016-06-02,117
2016-06-03,117
2016-06-04,117
2016-06-05,117
2016-06-06,117
2016-06-07,117
2016-06-08,121
2016-06-09,121
2016-06-10,121
2016-06-11,121
2016-06-12,121
2016-06-13,121
2016-06-14,125
2016-06-15,125
2016-06-16,125
2016-06-17,125
2016-06-18,125
2016-06-19,125
2016-06-20,125
2016-06-21,125
2016-06-22,125
2016-06-23,125
2016-06-24,125
2016-06-25,119
2016-06-26,119
2016-06-27,119
2016-06-28,119
2016-06-29,119
2016-06-30,119
2016-07-01,114
2016-07-02,114
2016-07-03,114
2016-07-04,114
2016-07-05,114
2016-07-06,114
2016-07-07,114
2016-07-08,109
2016-07-09,109
2016-07-10,109
2016-07-11,109
2016-07-12,109
2016-07-13,104
2016-07-14,104
2016-07-15,104
2016-07-16,104
2016-07-17,104
2016-07-18,104
2016-07-23,99
2016-07-24,99
2016-07-25,99
2016-07-26,94
2016-07-27,94
2016-07-28,94
2016-07-29,94
2016-07-30,94
2016-07-31,94
2016-08-01,89
2016-08-02,89
2016-08-03,89
2016-08-04,89
2016-08-05,89
2016-08-06,89
2016-08-07,89
2016-08-08,85
2016-08-09,85
2016-08-10,85
2016-08-11,85
2016-08-12,85
2016-08-13,85
2016-08-14,85
2016-08-15,81
2016-08-16,81
2016-08-17,81
2016-08-18,81
2016-08-19,81
2016-08-20,81
2016-08-21,81
2016-08-22,81
2016-08-23,86
2016-08-24,86
2016-08-25,86
2016-08-26,86
2016-08-28,86
2016-08-31,84
2016-09-01,84
2016-09-02,84
2016-09-03,84
2016-09-04,84
2016-09-05,84
2016-09-06,79
2016-09-07,79
2016-09-08,79
2016-09-09,79
2016-09-10,79
2016-09-11,79
2016-09-12,76
2016-09-13,76
2016-09-14,76
2016-09-15,76
2016-09-16,76
2016-09-17,76
2016-09-18,72
2016-09-19,72
2016-09-20,72
2016-09-21,72
2016-09-22,72
2016-09-23,72
2016-09-24,72
2016-09-25,74
2016-09-26,74
2016-09-27,74
2016-09-28,74
2016-09-29,74
2016-09-30,74
2016-10-01,74
2016-10-02,78
2016-10-03,78
2016-10-04,78
2016-10-05,78
2016-10-06,78
2016-10-07,78
2016-10-08,78
2016-10-09,78
2016-10-10,82
2016-10-11,82
2016-10-12,82
2016-10-13,82
2016-10-14,82
2016-10-15,82
2016-10-16,82
2016-10-17,87
2016-10-18,87
2016-10-19,87
2016-10-20,87
2016-10-21,87
2016-10-22,87
2016-10-23,87
2016-10-24,92
2016-10-25,92
2016-10-26,92
2016-10-27,92
2016-10-28,92
2016-10-29,92
2016-10-30,92
2016-10-31,97
2016-11-01,97
2016-11-02,97
2016-11-03,97
2016-11-04,97
2016-11-05,97
2016-11-06,102
2016-11-07,102
2016-11-08,102
2016-11-09,102
2016-11-10,102
2016-11-11,102
2016-11-12,108
2016-11-13,108
2016-11-14,108
2016-11-15,108
2016-12-07,133
2016-12-08,133
2016-12-09,133
2016-12-10,133
2016-12-11,133
2016-12-12,139
2016-12-13,139
2016-12-14,139
2016-12-15,139
2016-12-16,139
2016-12-17,139
2016-12-18,136
2016-12-19,136
2016-12-20,136
2016-12-21,136
2016-12-22,136
2016-12-23,134
2016-12-24,134
2016-12-25,134
2016-12-26,134
2016-12-27,134
2016-12-28,134
2016-12-29,140
2016-12-30,140
2016-12-31,140
2017-01-01,140
2017-01-02,140
2017-01-03,139
2017-01-04,139
2017-01-05,139
2017-01-06,139
2017-01-07,139
2017-01-08,136
2017-01-09,136
2017-01-10,136
2017-01-11,136
2017-01-12,129
2017-01-13,129
2017-01-14,129
2017-01-15,129
2017-01-16,129
2017-01-17,123
2017-01-18,123
2017-01-19,123
2017-01-20,123
2017-01-21,123
2017-01-22,117
2017-01-23,117
2017-01-27,112
2017-01-28,112
2017-01-29,112
2017-01-30,107
2017-01-31,107
2017-02-01,107
2017-02-02,107
2017-02-03,102
2017-02-04,102
2017-02-05,102
2017-02-06,102
2017-02-07,102
2017-02-08,97
2017-02-09,97
2017-02-10,97
2017-02-11,97
2017-02-12,93
2017-02-13,93
2017-02-14,93
2017-02-15,93
2017-02-16,88
2017-02-18,88
2017-02-19,88
2017-02-20,88
2017-02-21,83
2017-02-22,83
2017-02-23,83
2017-02-24,83
2017-02-25,83
2017-02-26,83
2017-02-27,78
2017-02-28,78
2017-03-01,78
2017-03-02,76
2017-03-03,76
2017-03-04,76
2017-03-05,76
2017-03-06,76
2017-03-07,76
2017-03-08,72
2017-03-09,72
2017-03-10,72
2017-03-11,72
2017-03-12,72
2017-03-13,68
2017-03-14,68
2017-03-15,68
2017-03-16,68
2017-03-17,68
2017-03-18,64
2017-03-19,64
2017-03-20,64
2017-03-21,64
2017-03-22,60
2017-03-23,60
2017-03-24,60
2017-03-25,60
2017-03-26,60
2017-03-27,57
2017-03-28,57
2017-03-29,57
2017-03-30,57
2017-03-31,54
2017-04-01,54
2017-04-02,54
2017-04-03,54
2017-04-04,54
2017-04-12,49
2017-04-13,49
2017-04-14,49
2017-04-15,49
2017-04-16,49
2017-04-17,49
2017-04-18,49
2017-04-19,49
2017-04-20,49
2017-04-21,49
2017-04-22,49
2017-04-23,49
2017-04-24,50
2017-04-25,50
2017-04-26,50
2017-04-27,50
2017-04-28,50
2017-04-29,51
2017-04-30,51
2017-05-01,51
2017-05-02,51
2017-05-03,51
2017-05-04,52
2017-05-05,52
2017-05-06,52
2017-05-07,52
2017-05-08,52
2017-05-09,55
2017-05-10,55
2017-05-11,55
2017-05-12,55
2017-05-13,55
2017-05-14,58
2017-05-15,58
2017-05-16,58
2017-05-17,58
2017-05-18,58
2017-05-19,61
2017-05-20,61
2017-05-21,61
2017-05-22,61
2017-05-23,61
2017-05-24,65
2017-05-25,65
2017-05-26,65
2017-05-27,65
2017-05-28,65
2017-05-29,69
2017-05-30,69
2017-05-31,69
2017-06-01,69
2017-06-02,69
2017-06-03,73
2017-06-04,73
2017-06-05,73
2017-06-06,73
2017-06-07,74
2017-06-08,74
2017-06-09,74
2017-06-10,74
2017-06-11,74
2017-06-12,74
2017-06-13,74
2017-06-14,74
2017-06-15,74
2017-06-16,74
2017-06-17,73
2017-06-18,73
2017-06-19,73
2017-06-20,73
2017-06-21,73
2017-06-22,75
2017-06-23,75
2017-06-24,75
2017-06-25,75
2017-06-26,75
2017-06-27,78
2017-06-28,78
2017-06-29,78
2017-06-30,78
2017-07-01,78
2017-07-02,79
2017-07-03,79
2017-07-04,79
2017-07-05,79
2017-07-06,77
2017-07-07,77
2017-07-08,77
2017-07-13,80
2017-07-14,80
2017-07-15,80
2017-07-16,80
2017-07-17,82
2017-07-18,82
2017-07-19,82
2017-07-20,82
2017-07-21,82
2017-07-22,87
2017-07-23,87
2017-07-24,87
2017-07-25,87
2017-07-26,87
2017-07-27,92
2017-07-28,92
2017-07-29,92
2017-07-30,92
2017-07-31,92
2017-08-01,97
2017-08-02,97
2017-08-03,97
2017-08-04,97
2017-08-05,102
2017-08-06,102
2017-08-09,102
2017-08-10,108
2017-08-11,108
2017-08-12,108
2017-08-13,108
2017-08-14,108
2017-08-15,114
2017-08-16,114
2017-08-17,114
2017-08-18,114
2017-08-19,114
2017-08-20,120
2017-08-21,120
2017-08-22,120
2017-08-23,120
2017-08-24,120
2017-08-25,122
2017-08-26,122
2017-08-27,122
2017-08-28,122
2017-08-29,122
2017-08-30,122
2017-08-31,122
2017-09-01,122
2017-09-02,117
2017-09-03,117
2017-09-04,117
2017-09-05,117
2017-09-06,118
2017-09-07,118
2017-09-08,118
2017-09-09,118
2017-09-10,118
2017-09-11,118
2017-09-12,118
2017-09-13,114
2017-09-14,114
2017-09-15,114
2017-09-16,114
2017-09-17,108
2017-09-18,108
2017-09-19,108
2017-09-20,108
2017-09-21,102
2017-09-22,102
2017-09-23,102
2017-09-24,98
2017-09-25,98
2017-09-26,98
2017-09-27,98
2017-09-28,98
2017-09-29,100
2017-09-30,100
2017-10-01,100
2017-10-02,100
2017-10-03,100
2017-10-04,105
2017-10-05,105
2017-10-06,105
2017-10-07,105
2017-10-08,105
2017-10-09,111
2017-10-11,111
2017-10-12,111
2017-10-13,117
2017-10-14,117
2017-10-15,117
2017-10-16,117
2017-10-17,117
2017-10-18,123
2017-10-19,123
2017-10-20,123
2017-10-21,123
2017-10-22,123
2017-10-23,128
2017-10-24,128
2017-10-25,128
2017-10-26,128
2017-10-27,122
2017-10-28,122
2017-10-29,122
2017-10-30,122
2017-10-31,115
2017-11-01,115
2017-11-02,115
2017-11-03,115
2017-11-04,110
2017-11-05,110
2017-11-06,110
2017-11-07,110
2017-11-08,110
2017-11-09,108
2017-11-10,108
2017-11-11,108
2017-11-12,108
2017-11-13,108
2017-11-14,105
2017-11-15,105
2017-11-16,105
2017-11-17,105
2017-11-18,105
2017-11-19,106
2017-11-20,106
2017-11-21,106
2017-11-22,106
2017-11-23,106
2017-11-24,106
2017-11-25,106
2017-11-26,106
2017-11-27,106
2017-11-28,106
2017-11-29,106
2017-11-30,106
2017-12-01,106
2017-12-02,107
2017-12-03,107
2017-12-04,107
2017-12-05,107
2017-12-06,106
2017-12-07,106
2017-12-08,106
2017-12-09,106
2017-12-10,107
2017-12-11,107
2017-12-12,107
2017-12-13,107
2017-12-14,112
2017-12-15,112
2017-12-16,112
2017-12-17,112
2017-12-18,118
2017-12-19,118
2017-12-20,118
2017-12-21,118
2017-12-22,124
2017-12-23,124
2017-12-24,124
2017-12-25,124
2017-12-26,124
2017-12-27,131
2017-12-28,131
2017-12-29,131
2017-12-30,131
2017-12-31,133
2018-01-01,133
2018-01-02,133
2018-01-03,127
2018-01-04,127
2018-01-05,127
2018-01-06,120
2018-01-07,120
2018-01-08,120
2018-01-09,118
2018-01-10,118
2018-01-11,118
2018-01-12,118
2018-01-13,114
2018-01-14,114
2018-01-15,114
2018-01-16,109
2018-01-17,109
2018-01-18,109
2018-01-19,104
2018-01-20,104
2018-01-21,104
2018-01-22,99
2018-01-23,99
2018-01-24,98
2018-01-25,98
2018-01-26,99
2018-01-27,99
2018-01-28,104
2018-01-29,104
2018-01-30,106
2018-01-31,106
2018-02-01,106
2018-02-02,106
2018-02-03,112
2018-02-04,112
2018-02-05,107
2018-02-06,107
2018-02-07,103
2018-02-08,103
2018-02-09,103
2018-02-10,103
2018-02-11,103
2018-02-12,103
2018-02-13,101
2018-02-14,101
2018-02-15,96
2018-02-16,96
2018-02-17,97
2018-02-18,97
2018-02-19,98
2018-02-20,98
2018-02-21,94
2018-02-22,94
2018-02-23,90
2018-02-24,90
2018-02-25,94
2018-02-26,94
2018-02-27,99
2018-02-28,99
2018-03-01,104
2018-03-02,106
2018-03-03,106
2018-03-04,112
2018-03-05,114
2018-03-06,114
2018-03-07,115
2018-03-08,115
2018-03-09,116
2018-03-10,116
2018-03-11,119
2018-03-12,119
2018-03-13,124
2018-03-14,124
2018-03-15,129
2018-03-16,129
2018-03-17,132
2018-03-18,132
2018-03-20,140
2018-03-21,140
2018-03-23,145
2018-03-24,148
2018-03-25,153
2018-03-26,153
2018-03-27,157
2018-03-28,157
2018-03-29,165
2018-03-30,165
2018-03-31,173
2018-04-01,173
2018-04-02,169
2018-04-03,171
2018-04-04,171
2018-04-05,173
2018-04-06,165
2018-04-07,165
2018-04-08,158
2018-04-09,157
2018-04-10,157
2018-04-11,165
2018-04-12,174
2018-04-13,174
2018-04-14,181
2018-04-15,181
2018-04-16,181
2018-04-17,186
2018-04-18,186
2018-04-19,196
2018-04-20,196
2018-04-21,202
2018-04-22,202
2018-04-23,202
2018-04-24,202
2018-04-25,200
2018-04-26,200
2018-04-27,195
2018-04-28,195
2018-04-29,187
2018-04-30,179
2018-05-01,173
2018-05-02,173
2018-05-03,168
2018-05-04,160
2018-05-05,153
2018-05-07,146
2018-05-08,140
2018-05-09,134
2018-05-10,129
2018-05-11,129
2018-05-12,122
2018-05-13,122
2018-05-14,115
2018-05-15,115
2018-05-16,110
2018-05-17,110
2018-05-18,104
2018-05-19,99
2018-05-20,99
2018-05-21,97
2018-05-22,97
2018-05-23,97
2018-05-24,97
2018-05-25,93
2018-05-26,91
2018-05-27,91
2018-05-28,88
2018-05-29,88
2018-05-30,91
2018-05-31,91
2018-06-01,96
2018-06-02,101
2018-06-03,101
2018-06-04,107
2018-06-05,113
2018-06-06,119
2018-06-07,119
2018-06-08,124
2018-06-09,124
2018-06-10,131
2018-06-11,131
2018-06-12,138
2018-06-13,145
2018-06-14,145
2018-06-15,147
2018-06-16,147
2018-06-17,152
2018-06-18,144
2018-06-19,137
2018-06-20,137
2018-06-21,131
2018-06-22,125
2018-06-23,125
2018-06-24,119
2018-06-25,114
2018-06-26,109
2018-06-27,104
2018-06-28,104
2018-06-29,98
2018-06-30,98
2018-07-01,93
2018-07-02,93
2018-07-03,88
2018-07-04,88
2018-07-05,83
2018-07-06,82
2018-07-07,82
2018-07-08,87
2018-07-09,87
2018-07-10,92
2018-07-11,92
2018-07-12,92
2018-07-13,97
2018-07-14,102
2018-07-15,102
2018-07-16,97
2018-07-17,95
2018-07-18,95
2018-07-19,94
2018-07-20,94
2018-07-21,90
2018-07-22,90
2018-07-23,86
2018-07-24,86
2018-07-25,82
2018-07-26,82
2018-07-27,78
2018-07-28,78
2018-07-29,75
2018-07-30,75
2018-07-31,72
2018-08-01,72
2018-08-02,69
2018-08-03,69
2018-08-04,67
2018-08-05,67
2018-08-06,69
2018-08-07,69
2018-08-08,73
2018-08-09,73
2018-08-10,77
2018-08-11,77
2018-08-12,81
2018-08-14,86
2018-08-16,91
2018-08-17,92
2018-08-18,92
2018-08-19,91
2018-08-20,89
2018-08-21,89
2018-08-22,86
2018-08-23,86
2018-08-24,91
2018-08-25,96
2018-08-26,96
2018-08-27,101
2018-08-28,106
2018-08-29,106
2018-08-30,112
2018-08-31,118
2018-09-01,124
2018-09-02,124
2018-09-03,131
2018-09-04,134
2018-09-05,141
2018-09-06,141
2018-09-07,149
2018-09-08,151
2018-09-09,151
2018-09-10,144
2018-09-11,144
2018-09-12,143
2018-09-13,143
2018-09-14,136
2018-09-15,131
2018-09-16,131
2018-09-17,125
2018-09-18,119
2018-09-19,119
2018-09-20,116
2018-09-21,116
2018-09-22,121
2018-09-23,121
2018-09-24,121
2018-09-25,121
2018-09-26,122
2018-09-27,122
2018-09-28,129
2018-09-29,129
2018-09-30,136
2018-10-01,136
2018-10-02,136
2018-10-03,136
2018-10-04,136
2018-10-05,135
2018-10-06,140
2018-10-07,140
2018-10-08,147
2018-10-09,155
2018-10-10,152
2018-10-11,144
2018-10-12,144
2018-10-13,137
2018-10-14,131
2018-10-15,127
2018-10-16,127
2018-10-17,122
2018-10-18,123
2018-10-19,123
2018-10-20,123
2018-10-21,123
2018-10-22,123
2018-10-23,123
2018-10-24,123
2018-10-25,123
2018-10-26,123
2018-10-27,126
2018-10-28,126
2018-10-29,126
2018-10-30,132
2018-10-31,136
2018-11-01,137
2018-11-03,136
2018-11-04,137
2018-11-05,140
2018-11-06,147
2018-11-07,147
2018-11-08,150
2018-11-09,150
2018-11-10,157
2018-11-11,157
2018-11-12,165
2018-11-13,174
2018-11-14,174
2018-11-15,182
2018-11-16,192
2018-11-17,192
2018-11-18,202
2018-11-19,202
2018-11-20,213
2018-11-21,213
2018-11-22,224
2018-11-23,236
2018-11-24,247
2018-11-25,260
2018-11-26,260
2018-11-27,273
2018-11-28,287
2018-11-29,302
2018-12-01,291
2018-12-02,276
2018-12-03,276
2018-12-04,262
2018-12-05,249
2018-12-07,236
2018-12-09,217
2018-12-10,216
2018-12-11,227
2018-12-12,227
2018-12-13,228
2018-12-14,231
2018-12-15,227
2018-12-16,229
2018-12-17,229
2018-12-18,231
2018-12-19,230
2018-12-20,234
2018-12-21,240
2018-12-22,242
2018-12-23,252
2018-12-24,258
2018-12-25,250
2018-12-26,251
2018-12-27,258
2018-12-28,258
2018-12-29,271
2018-12-30,285
2018-12-31,295
2019-01-01,282
2019-01-02,287
2019-01-03,284
2019-01-04,299
2019-01-05,314
2019-01-06,330
2019-01-08,345
2019-01-10,317
2019-01-11,301
2019-01-12,285
2019-01-13,270
2019-01-14,256
2019-01-15,243
2019-01-16,230
2019-01-17,218
2019-01-18,207
2019-01-19,196
2019-01-20,186
2019-01-21,179
2019-01-22,170
2019-01-23,161
2019-01-24,152
2019-01-25,144
2019-01-26,136
2019-01-27,129
2019-01-28,122
2019-01-29,115
2019-01-30,109
2019-01-31,104
2019-02-01,98
2019-02-02,93
2019-02-03,88
2019-02-04,83
2019-02-05,78
2019-02-06,75
2019-02-07,71
2019-02-08,67
2019-02-09,63
2019-02-10,61
2019-02-11,58
2019-02-12,57
2019-02-13,54
2019-02-14,54
2019-02-15,51
2019-02-16,48
2019-02-17,47
2019-02-18,47
2019-02-19,48
2019-02-20,48
2019-02-21,51
2019-02-22,51
2019-02-23,54
2019-02-24,57
2019-02-25,60
2019-02-26,63
2019-02-27,67
2019-02-28,67
2019-03-01,70
2019-03-02,74
2019-03-03,78
2019-03-04,80
2019-03-05,80
2019-03-06,80
2019-03-07,80
2019-03-08,80
2019-03-09,80
2019-03-10,80
2019-03-11,80
2019-03-12,80
2019-03-13,80
2019-03-14,80
2019-03-15,80
2019-03-16,80
2019-03-17,80
2019-03-18,80
2019-03-19,80
2019-03-20,80
2019-03-21,80
2019-03-22,80
2019-03-23,80
2019-03-24,81
2019-03-25,81
2019-03-26,86
2019-03-27,86
2019-03-28,91
2019-03-29,93
2019-03-30,93
2019-03-31,93
2019-04-01,93
2019-04-02,93
2019-04-03,93
2019-04-04,92
2019-04-05,93
2019-04-06,89
2019-04-07,84
2019-04-08,79
2019-04-09,75
2019-04-10,71
2019-04-11,67
2019-04-12,63
2019-04-13,59
2019-04-14,56
2019-04-15,58
2019-04-16,59
2019-04-17,56
2019-04-18,55
2019-04-19,57
2019-04-20,57
2019-04-21,57
2019-04-22,56
2019-04-23,57
2019-04-24,56
2019-04-25,56
2019-04-26,56
2019-04-27,55
2019-04-28,53
2019-04-29,54
2019-04-30,53
2019-05-01,53
2019-05-02,52
2019-05-03,52
2019-05-04,55
2019-05-05,58
2019-05-06,61
2019-05-07,65
2019-05-08,69
2019-05-09,69
2019-05-10,71
2019-05-11,67
2019-05-12,64
2019-05-13,60
2019-05-14,61
2019-05-15,61
2019-05-16,62
2019-05-17,62
2019-05-18,60
2019-05-19,59
2019-05-20,56
2019-05-21,58
2019-05-22,60
2019-05-23,58
2019-05-24,59
2019-05-25,59
2019-05-26,59
2019-05-27,59
2019-05-28,59
2019-05-29,59
2019-05-30,59
2019-05-31,59
2019-06-01,59
2019-06-02,61
2019-06-03,60
2019-06-04,59
2019-06-05,59
2019-06-06,59
2019-06-07,59
2019-06-08,59
2019-06-09,59
2019-06-10,59
2019-06-11,58
2019-06-12,57
2019-06-13,55
2019-06-14,58
2019-06-15,58
2019-06-16,59
2019-06-17,59
2019-06-18,60
2019-06-19,60
2019-06-20,60
2019-06-21,60
2019-06-22,60
2019-06-23,60
2019-06-24,60
2019-06-25,60
2019-06-26,60
2019-06-27,60
2019-06-28,60
2019-06-29,60
2019-06-30,61
2019-07-01,61
2019-07-02,60
2019-07-03,60
2019-07-04,60
2019-07-05,60
2019-07-06,59
2019-07-07,60
2019-07-08,61
2019-07-09,60
2019-07-10,58
2019-07-11,58
2019-07-12,60
2019-07-13,60
2019-07-14,60
2019-07-15,60
2019-07-16,60
2019-07-17,60
2019-07-18,60
2019-07-19,60
2019-07-20,60
2019-07-21,60
2019-07-22,60
2019-07-23,60
2019-07-24,60
2019-07-25,60
2019-07-26,60
2019-07-27,60
2019-07-28,60
2019-07-29,60
2019-07-30,60
2019-07-31,60
2019-08-01,59
2019-08-02,60
2019-08-03,60
2019-08-04,59
2019-08-05,60
2019-08-06,61
2019-08-07,60
2019-08-08,60
2019-08-09,60
2019-08-10,60
2019-08-11,60
2019-08-12,60
2019-08-13,60
2019-08-14,60
2019-08-15,60
2019-08-16,60
2019-08-17,60
2019-08-18,59
2019-08-19,61
2019-08-20,61
2019-08-21,61
2019-08-22,61
2019-08-23,61
2019-08-24,61
2019-08-24,61
2019-08-25,61
2019-08-25,61
2019-08-26,61
2019-08-27,61
