date_obj,Harralander%20potion%20(unf) price
2015-08-10,562
2015-08-11,572
2015-08-12,572
2015-08-13,563
2015-08-14,563
2015-08-15,570
2015-08-16,570
2015-08-17,560
2015-08-18,560
2015-08-19,560
2015-08-20,560
2015-08-21,572
2015-08-22,572
2015-08-23,598
2015-08-24,598
2015-08-25,615
2015-08-26,615
2015-08-27,614
2015-08-28,614
2015-08-29,597
2015-08-30,597
2015-08-31,591
2015-09-01,591
2015-09-02,591
2015-09-03,580
2015-09-04,580
2015-09-05,567
2015-09-06,567
2015-09-07,561
2015-09-08,561
2015-09-09,548
2015-09-10,548
2015-09-11,541
2015-09-12,541
2015-09-13,538
2015-09-14,538
2015-09-15,558
2015-09-16,558
2015-09-17,557
2015-09-18,557
2015-09-19,560
2015-09-20,560
2015-09-21,544
2015-09-22,544
2015-09-23,529
2015-09-24,529
2015-09-25,529
2015-09-27,522
2015-09-28,537
2015-09-29,537
2015-09-30,556
2015-10-05,595
2015-10-06,595
2015-10-07,618
2015-10-08,618
2015-10-09,638
2015-10-10,638
2015-10-11,638
2015-10-12,638
2015-10-13,647
2015-10-14,647
2015-10-15,671
2015-10-16,671
2015-10-17,677
2015-10-18,677
2015-10-19,669
2015-10-20,669
2015-10-22,665
2015-10-23,669
2015-10-24,669
2015-10-25,695
2015-10-26,695
2015-10-27,717
2015-10-29,736
2015-10-30,736
2015-10-31,764
2015-11-01,764
2015-11-02,791
2015-11-03,791
2015-11-04,789
2015-11-05,789
2015-11-06,780
2015-11-07,780
2015-11-08,802
2015-11-09,802
2015-11-10,802
2015-11-11,837
2015-11-12,837
2015-11-13,837
2015-11-14,836
2015-11-15,836
2015-11-16,832
2015-11-17,832
2015-11-18,832
2015-11-19,853
2015-11-20,853
2015-11-21,853
2015-11-22,888
2015-11-23,888
2015-11-24,888
2015-11-25,886
2015-11-26,886
2015-11-27,886
2015-11-28,878
2015-11-29,878
2015-11-30,878
2015-12-01,878
2015-12-02,849
2015-12-03,849
2015-12-04,839
2015-12-05,839
2015-12-06,833
2015-12-07,833
2015-12-08,833
2015-12-09,794
2015-12-10,794
2015-12-11,771
2015-12-12,771
2015-12-13,806
2015-12-14,806
2015-12-15,832
2015-12-16,832
2015-12-17,847
2015-12-18,847
2015-12-19,851
2015-12-20,860
2015-12-21,860
2015-12-22,869
2015-12-23,869
2015-12-24,874
2015-12-25,874
2015-12-26,864
2015-12-27,849
2015-12-28,849
2015-12-29,833
2015-12-30,833
2015-12-31,817
2016-01-01,817
2016-01-02,803
2016-01-03,817
2016-01-04,817
2016-01-05,821
2016-01-06,821
2016-01-07,861
2016-01-08,861
2016-01-09,867
2016-01-10,867
2016-01-11,871
2016-01-12,853
2016-01-13,853
2016-01-14,837
2016-01-15,837
2016-01-16,836
2016-01-17,836
2016-01-18,855
2016-01-19,855
2016-01-20,865
2016-01-21,865
2016-01-22,888
2016-01-23,888
2016-01-24,886
2016-01-25,861
2016-01-26,861
2016-01-27,821
2016-01-28,821
2016-01-29,784
2016-01-30,784
2016-01-31,756
2016-02-01,747
2016-02-02,747
2016-02-03,744
2016-02-04,744
2016-02-05,771
2016-02-06,785
2016-02-07,785
2016-02-08,764
2016-02-09,764
2016-02-10,743
2016-02-11,743
2016-02-12,741
2016-02-13,736
2016-02-14,736
2016-02-15,752
2016-02-16,752
2016-02-17,759
2016-02-18,759
2016-02-19,751
2016-02-20,751
2016-02-21,758
2016-02-22,758
2016-02-23,771
2016-02-24,771
2016-02-25,783
2016-02-26,783
2016-02-27,783
2016-02-28,783
2016-02-29,771
2016-03-01,771
2016-03-02,757
2016-03-03,757
2016-03-04,761
2016-03-05,754
2016-03-06,767
2016-03-07,767
2016-03-08,773
2016-03-09,773
2016-03-10,761
2016-03-11,761
2016-03-12,736
2016-03-13,736
2016-03-14,728
2016-03-15,728
2016-03-16,719
2016-03-17,719
2016-03-18,698
2016-03-19,698
2016-03-20,682
2016-03-21,682
2016-03-22,675
2016-03-23,670
2016-03-24,670
2016-03-25,676
2016-03-26,676
2016-03-27,676
2016-03-28,661
2016-03-29,661
2016-03-30,665
2016-03-31,665
2016-04-01,652
2016-04-02,652
2016-04-03,657
2016-04-04,657
2016-04-05,664
2016-04-06,664
2016-04-07,664
2016-04-08,664
2016-04-09,665
2016-04-10,680
2016-04-11,680
2016-04-12,681
2016-04-13,681
2016-04-14,673
2016-04-15,679
2016-04-16,679
2016-04-17,671
2016-04-18,664
2016-04-19,664
2016-04-20,670
2016-04-21,670
2016-04-22,678
2016-04-23,683
2016-04-24,683
2016-04-25,687
2016-04-26,687
2016-04-27,684
2016-04-28,684
2016-04-29,692
2016-04-30,692
2016-05-01,690
2016-05-02,690
2016-05-03,685
2016-05-04,685
2016-05-05,679
2016-05-06,679
2016-05-07,680
2016-05-08,680
2016-05-09,682
2016-05-10,667
2016-05-11,667
2016-05-12,662
2016-05-13,659
2016-05-14,659
2016-05-15,644
2016-05-16,644
2016-05-17,649
2016-05-18,652
2016-05-19,652
2016-05-22,663
2016-05-23,640
2016-05-24,635
2016-05-25,635
2016-05-26,631
2016-05-27,648
2016-05-28,648
2016-05-29,655
2016-05-30,655
2016-05-31,635
2016-06-01,655
2016-06-02,655
2016-06-03,673
2016-06-04,684
2016-06-05,684
2016-06-06,689
2016-06-07,689
2016-06-08,712
2016-06-09,697
2016-06-10,707
2016-06-11,707
2016-06-12,691
2016-06-13,691
2016-06-14,697
2016-06-15,697
2016-06-16,706
2016-06-17,694
2016-06-18,694
2016-06-19,694
2016-06-20,694
2016-06-21,684
2016-06-22,679
2016-06-23,677
2016-06-24,677
2016-06-25,682
2016-06-26,682
2016-06-27,698
2016-06-28,725
2016-06-29,739
2016-06-30,739
2016-07-01,726
2016-07-02,726
2016-07-03,708
2016-07-04,701
2016-07-05,701
2016-07-06,707
2016-07-07,707
2016-07-08,713
2016-07-09,710
2016-07-10,731
2016-07-11,728
2016-07-12,728
2016-07-13,746
2016-07-14,753
2016-07-15,753
2016-07-16,740
2016-07-17,740
2016-07-18,741
2016-07-23,758
2016-07-24,745
2016-07-25,745
2016-07-26,733
2016-07-27,731
2016-07-28,731
2016-07-29,717
2016-07-30,717
2016-07-31,717
2016-08-01,718
2016-08-02,716
2016-08-03,722
2016-08-04,722
2016-08-05,714
2016-08-06,713
2016-08-07,714
2016-08-08,714
2016-08-09,695
2016-08-10,695
2016-08-11,696
2016-08-12,696
2016-08-13,678
2016-08-14,678
2016-08-15,644
2016-08-16,644
2016-08-17,620
2016-08-18,620
2016-08-19,613
2016-08-20,619
2016-08-21,619
2016-08-22,614
2016-08-23,591
2016-08-24,591
2016-08-25,596
2016-08-26,596
2016-08-28,589
2016-08-31,546
2016-09-01,529
2016-09-02,529
2016-09-03,515
2016-09-04,504
2016-09-05,504
2016-09-06,505
2016-09-07,505
2016-09-08,503
2016-09-09,503
2016-09-10,514
2016-09-11,514
2016-09-12,537
2016-09-13,537
2016-09-14,552
2016-09-15,552
2016-09-16,570
2016-09-17,570
2016-09-18,591
2016-09-19,591
2016-09-20,593
2016-09-21,593
2016-09-22,595
2016-09-23,595
2016-09-24,609
2016-09-25,598
2016-09-26,598
2016-09-27,579
2016-09-28,579
2016-09-29,578
2016-09-30,588
2016-10-01,588
2016-10-02,610
2016-10-03,610
2016-10-04,628
2016-10-05,628
2016-10-06,621
2016-10-07,621
2016-10-08,643
2016-10-09,643
2016-10-10,638
2016-10-11,638
2016-10-12,640
2016-10-13,640
2016-10-14,640
2016-10-15,640
2016-10-16,633
2016-10-17,637
2016-10-18,637
2016-10-19,648
2016-10-20,648
2016-10-21,648
2016-10-22,648
2016-10-23,636
2016-10-24,636
2016-10-25,635
2016-10-26,654
2016-10-27,654
2016-10-28,651
2016-10-29,650
2016-10-30,650
2016-10-31,654
2016-11-01,654
2016-11-02,662
2016-11-03,662
2016-11-04,663
2016-11-05,663
2016-11-06,682
2016-11-07,682
2016-11-08,697
2016-11-09,697
2016-11-10,695
2016-11-11,695
2016-11-12,688
2016-11-13,688
2016-11-14,692
2016-11-15,692
2016-12-07,808
2016-12-08,768
2016-12-09,734
2016-12-10,734
2016-12-11,720
2016-12-12,714
2016-12-13,706
2016-12-14,710
2016-12-15,710
2016-12-16,702
2016-12-17,698
2016-12-18,698
2016-12-19,707
2016-12-20,715
2016-12-21,722
2016-12-22,722
2016-12-23,709
2016-12-24,709
2016-12-25,706
2016-12-26,706
2016-12-27,707
2016-12-28,708
2016-12-29,717
2016-12-30,716
2016-12-31,683
2017-01-01,678
2017-01-02,693
2017-01-03,693
2017-01-04,710
2017-01-05,706
2017-01-06,736
2017-01-07,773
2017-01-08,812
2017-01-09,853
2017-01-10,896
2017-01-11,936
2017-01-12,937
2017-01-13,937
2017-01-14,913
2017-01-15,867
2017-01-16,826
2017-01-17,806
2017-01-18,766
2017-01-19,766
2017-01-20,727
2017-01-21,693
2017-01-22,679
2017-01-23,650
2017-01-27,625
2017-01-28,608
2017-01-29,608
2017-01-30,608
2017-01-31,586
2017-02-01,578
2017-02-02,578
2017-02-03,593
2017-02-04,582
2017-02-05,583
2017-02-06,583
2017-02-07,575
2017-02-08,590
2017-02-09,590
2017-02-10,575
2017-02-11,567
2017-02-12,567
2017-02-13,554
2017-02-14,549
2017-02-15,549
2017-02-16,551
2017-02-18,555
2017-02-19,563
2017-02-20,563
2017-02-21,581
2017-02-22,581
2017-02-23,599
2017-02-24,599
2017-02-25,607
2017-02-26,607
2017-02-27,587
2017-02-28,590
2017-03-01,595
2017-03-02,608
2017-03-03,608
2017-03-04,612
2017-03-05,612
2017-03-06,617
2017-03-07,616
2017-03-08,616
2017-03-09,630
2017-03-10,624
2017-03-11,606
2017-03-12,602
2017-03-13,594
2017-03-14,579
2017-03-15,569
2017-03-16,560
2017-03-17,565
2017-03-18,578
2017-03-19,565
2017-03-20,569
2017-03-21,583
2017-03-22,583
2017-03-23,587
2017-03-24,573
2017-03-25,573
2017-03-26,578
2017-03-27,571
2017-03-28,571
2017-03-29,580
2017-03-30,580
2017-03-31,571
2017-04-01,571
2017-04-02,582
2017-04-03,594
2017-04-04,581
2017-04-12,539
2017-04-13,539
2017-04-14,539
2017-04-15,550
2017-04-16,567
2017-04-17,575
2017-04-18,575
2017-04-19,574
2017-04-20,574
2017-04-21,583
2017-04-22,583
2017-04-23,578
2017-04-24,594
2017-04-25,617
2017-04-26,617
2017-04-27,630
2017-04-28,633
2017-04-29,625
2017-04-30,625
2017-05-01,625
2017-05-02,642
2017-05-03,642
2017-05-04,657
2017-05-05,637
2017-05-06,637
2017-05-07,647
2017-05-08,647
2017-05-09,638
2017-05-10,638
2017-05-11,662
2017-05-12,680
2017-05-13,669
2017-05-14,669
2017-05-15,638
2017-05-16,644
2017-05-17,644
2017-05-18,636
2017-05-19,636
2017-05-20,634
2017-05-21,634
2017-05-22,620
2017-05-23,620
2017-05-24,644
2017-05-25,644
2017-05-26,661
2017-05-27,671
2017-05-28,671
2017-05-29,681
2017-05-30,687
2017-05-31,671
2017-06-01,678
2017-06-02,670
2017-06-03,670
2017-06-04,671
2017-06-06,695
2017-06-07,717
2017-06-08,717
2017-06-09,748
2017-06-10,739
2017-06-11,743
2017-06-12,743
2017-06-13,708
2017-06-14,674
2017-06-15,674
2017-06-16,657
2017-06-17,657
2017-06-18,678
2017-06-19,678
2017-06-20,667
2017-06-21,680
2017-06-22,680
2017-06-23,696
2017-06-24,693
2017-06-25,672
2017-06-26,669
2017-06-27,658
2017-06-28,658
2017-06-29,658
2017-06-30,678
2017-07-01,678
2017-07-02,666
2017-07-03,632
2017-07-04,633
2017-07-05,633
2017-07-06,644
2017-07-07,644
2017-07-08,654
2017-07-13,652
2017-07-14,655
2017-07-15,655
2017-07-16,639
2017-07-17,640
2017-07-18,643
2017-07-19,664
2017-07-20,671
2017-07-21,664
2017-07-22,651
2017-07-23,652
2017-07-24,652
2017-07-25,636
2017-07-26,636
2017-07-27,630
2017-07-28,647
2017-07-29,647
2017-07-30,661
2017-07-31,661
2017-08-01,673
2017-08-02,675
2017-08-03,680
2017-08-04,680
2017-08-05,692
2017-08-06,692
2017-08-09,644
2017-08-10,651
2017-08-11,651
2017-08-12,666
2017-08-13,666
2017-08-14,658
2017-08-15,637
2017-08-16,624
2017-08-17,614
2017-08-18,614
2017-08-19,627
2017-08-20,638
2017-08-21,633
2017-08-22,630
2017-08-23,630
2017-08-24,626
2017-08-25,626
2017-08-26,624
2017-08-27,622
2017-08-28,622
2017-08-29,622
2017-08-30,637
2017-08-31,637
2017-09-01,651
2017-09-02,679
2017-09-03,679
2017-09-04,684
2017-09-05,654
2017-09-06,654
2017-09-07,647
2017-09-08,647
2017-09-09,628
2017-09-10,642
2017-09-11,623
2017-09-12,623
2017-09-13,618
2017-09-14,610
2017-09-15,610
2017-09-16,616
2017-09-17,631
2017-09-18,629
2017-09-19,629
2017-09-20,627
2017-09-21,627
2017-09-22,612
2017-09-23,612
2017-09-24,622
2017-09-25,622
2017-09-26,620
2017-09-27,620
2017-09-28,618
2017-09-29,622
2017-09-30,622
2017-10-01,615
2017-10-02,605
2017-10-03,605
2017-10-04,609
2017-10-05,622
2017-10-06,611
2017-10-07,614
2017-10-08,602
2017-10-09,607
2017-10-10,600
2017-10-11,600
2017-10-12,613
2017-10-13,610
2017-10-14,606
2017-10-15,606
2017-10-16,603
2017-10-17,603
2017-10-18,596
2017-10-19,604
2017-10-20,604
2017-10-21,622
2017-10-22,628
2017-10-23,613
2017-10-24,613
2017-10-25,627
2017-10-26,631
2017-10-27,626
2017-10-28,626
2017-10-29,622
2017-10-30,633
2017-10-31,636
2017-11-01,636
2017-11-02,626
2017-11-03,629
2017-11-04,626
2017-11-05,629
2017-11-06,630
2017-11-07,630
2017-11-08,627
2017-11-09,630
2017-11-10,630
2017-11-11,635
2017-11-12,644
2017-11-13,637
2017-11-14,637
2017-11-15,630
2017-11-16,627
2017-11-17,629
2017-11-18,629
2017-11-19,635
2017-11-20,632
2017-11-21,628
2017-11-22,628
2017-11-23,618
2017-11-24,618
2017-11-25,608
2017-11-26,615
2017-11-27,615
2017-11-28,603
2017-11-29,596
2017-11-30,596
2017-12-01,598
2017-12-02,598
2017-12-03,615
2017-12-04,615
2017-12-05,614
2017-12-06,608
2017-12-07,591
2017-12-08,591
2017-12-09,609
2017-12-10,617
2017-12-11,618
2017-12-12,618
2017-12-13,602
2017-12-14,595
2017-12-15,614
2017-12-16,614
2017-12-17,629
2017-12-18,630
2017-12-19,630
2017-12-20,606
2017-12-21,611
2017-12-22,613
2017-12-23,626
2017-12-24,628
2017-12-25,628
2017-12-26,624
2017-12-27,617
2017-12-28,617
2017-12-29,617
2017-12-30,622
2017-12-31,622
2018-01-01,629
2018-01-02,629
2018-01-03,635
2018-01-04,636
2018-01-05,634
2018-01-06,635
2018-01-07,624
2018-01-08,620
2018-01-09,613
2018-01-10,613
2018-01-11,613
2018-01-12,625
2018-01-13,628
2018-01-14,626
2018-01-15,623
2018-01-16,604
2018-01-17,618
2018-01-18,623
2018-01-19,623
2018-01-20,629
2018-01-21,631
2018-01-22,624
2018-01-23,613
2018-01-25,616
2018-01-26,611
2018-01-27,622
2018-01-28,625
2018-01-29,616
2018-01-30,625
2018-01-31,632
2018-02-01,633
2018-02-02,624
2018-02-03,626
2018-02-04,630
2018-02-05,627
2018-02-06,626
2018-02-07,616
2018-02-08,626
2018-02-09,625
2018-02-10,615
2018-02-11,617
2018-02-12,608
2018-02-13,619
2018-02-14,617
2018-02-15,623
2018-02-16,633
2018-02-17,633
2018-02-18,647
2018-02-19,669
2018-02-20,694
2018-02-21,684
2018-02-22,670
2018-02-23,691
2018-02-24,722
2018-02-25,742
2018-02-26,753
2018-02-27,740
2018-02-28,730
2018-03-01,749
2018-03-02,776
2018-03-03,766
2018-03-04,768
2018-03-05,743
2018-03-06,731
2018-03-07,739
2018-03-08,723
2018-03-09,715
2018-03-10,742
2018-03-11,719
2018-03-12,729
2018-03-13,721
2018-03-14,726
2018-03-15,724
2018-03-16,703
2018-03-17,716
2018-03-18,717
2018-03-19,699
2018-03-20,689
2018-03-21,671
2018-03-23,647
2018-03-24,670
2018-03-25,678
2018-03-26,683
2018-03-27,668
2018-03-28,672
2018-03-29,688
2018-03-30,692
2018-03-31,694
2018-04-01,680
2018-04-02,678
2018-04-03,683
2018-04-04,661
2018-04-05,658
2018-04-06,663
2018-04-07,680
2018-04-08,689
2018-04-09,707
2018-04-10,690
2018-04-11,706
2018-04-12,720
2018-04-13,704
2018-04-14,701
2018-04-15,711
2018-04-16,710
2018-04-17,706
2018-04-18,694
2018-04-19,686
2018-04-20,697
2018-04-21,723
2018-04-22,760
2018-04-23,772
2018-04-24,737
2018-04-25,716
2018-04-26,704
2018-04-27,703
2018-04-28,722
2018-04-29,717
2018-04-30,708
2018-05-01,702
2018-05-03,749
2018-05-04,753
2018-05-05,739
2018-05-06,739
2018-05-07,726
2018-05-08,745
2018-05-09,750
2018-05-10,738
2018-05-11,730
2018-05-12,748
2018-05-13,774
2018-05-14,781
2018-05-15,813
2018-05-16,804
2018-05-17,780
2018-05-18,776
2018-05-19,797
2018-05-20,779
2018-05-21,778
2018-05-22,772
2018-05-23,757
2018-05-24,759
2018-05-25,744
2018-05-26,745
2018-05-27,772
2018-05-28,767
2018-05-29,784
2018-05-30,792
2018-05-31,820
2018-06-01,835
2018-06-02,817
2018-06-03,812
2018-06-04,778
2018-06-05,782
2018-06-06,785
2018-06-07,761
2018-06-08,756
2018-06-09,732
2018-06-10,747
2018-06-11,771
2018-06-12,802
2018-06-13,816
2018-06-14,819
2018-06-15,807
2018-06-16,795
2018-06-17,812
2018-06-18,778
2018-06-19,780
2018-06-20,780
2018-06-21,758
2018-06-22,770
2018-06-23,780
2018-06-24,784
2018-06-25,788
2018-06-26,774
2018-06-27,775
2018-06-28,797
2018-06-29,816
2018-06-30,816
2018-07-01,814
2018-07-02,790
2018-07-03,768
2018-07-04,771
2018-07-05,801
2018-07-06,798
2018-07-07,780
2018-07-08,807
2018-07-09,789
2018-07-10,798
2018-07-11,816
2018-07-12,836
2018-07-13,821
2018-07-14,798
2018-07-15,781
2018-07-16,788
2018-07-17,784
2018-07-18,798
2018-07-19,808
2018-07-20,837
2018-07-21,853
2018-07-22,840
2018-07-23,817
2018-07-24,785
2018-07-25,749
2018-07-26,736
2018-07-27,736
2018-07-28,741
2018-07-29,735
2018-07-30,730
2018-07-31,731
2018-08-01,750
2018-08-02,756
2018-08-03,751
2018-08-04,756
2018-08-05,767
2018-08-06,755
2018-08-07,742
2018-08-08,741
2018-08-09,762
2018-08-10,771
2018-08-11,783
2018-08-12,776
2018-08-14,745
2018-08-16,754
2018-08-17,763
2018-08-18,763
2018-08-19,773
2018-08-20,766
2018-08-21,774
2018-08-22,787
2018-08-23,797
2018-08-24,789
2018-08-25,772
2018-08-26,776
2018-08-27,779
2018-08-28,798
2018-08-29,799
2018-08-30,810
2018-08-31,825
2018-09-01,813
2018-09-02,794
2018-09-03,795
2018-09-04,805
2018-09-05,808
2018-09-06,817
2018-09-07,806
2018-09-08,780
2018-09-09,765
2018-09-10,760
2018-09-11,765
2018-09-12,759
2018-09-13,773
2018-09-14,768
2018-09-15,785
2018-09-16,790
2018-09-17,801
2018-09-18,797
2018-09-19,817
2018-09-20,826
2018-09-21,847
2018-09-22,859
2018-09-23,865
2018-09-24,875
2018-09-25,862
2018-09-26,864
2018-09-27,883
2018-09-28,912
2018-09-29,951
2018-09-30,969
2018-10-01,1015
2018-10-02,1016
2018-10-03,1005
2018-10-04,1003
2018-10-05,982
2018-10-06,997
2018-10-07,1001
2018-10-08,967
2018-10-09,954
2018-10-10,970
2018-10-11,966
2018-10-12,930
2018-10-13,910
2018-10-14,893
2018-10-15,865
2018-10-16,840
2018-10-17,815
2018-10-18,846
2018-10-19,866
2018-10-20,857
2018-10-21,858
2018-10-22,868
2018-10-23,896
2018-10-24,868
2018-10-25,858
2018-10-26,839
2018-10-27,813
2018-10-28,804
2018-10-29,794
2018-10-30,822
2018-10-31,805
2018-11-01,813
2018-11-03,801
2018-11-04,835
2018-11-05,858
2018-11-06,842
2018-11-07,855
2018-11-08,847
2018-11-09,862
2018-11-10,877
2018-11-11,903
2018-11-12,899
2018-11-13,929
2018-11-14,959
2018-11-15,972
2018-11-16,992
2018-11-17,978
2018-11-18,945
2018-11-19,943
2018-11-20,974
2018-11-21,1008
2018-11-22,999
2018-11-23,1006
2018-11-24,987
2018-11-25,976
2018-11-26,958
2018-11-27,959
2018-11-28,938
2018-11-29,956
2018-12-01,982
2018-12-02,1001
2018-12-03,1001
2018-12-04,1010
2018-12-05,1013
2018-12-07,1013
2018-12-09,986
2018-12-10,978
2018-12-11,992
2018-12-12,965
2018-12-13,942
2018-12-14,942
2018-12-15,962
2018-12-16,964
2018-12-17,957
2018-12-18,962
2018-12-19,976
2018-12-20,993
2018-12-21,1011
2018-12-22,1018
2018-12-23,1030
2018-12-24,1016
2018-12-25,1000
2018-12-26,998
2018-12-27,1004
2018-12-28,1003
2018-12-29,1027
2018-12-30,1025
2018-12-31,1023
2019-01-01,1004
2019-01-02,992
2019-01-03,974
2019-01-04,970
2019-01-05,942
2019-01-06,929
2019-01-08,927
2019-01-10,920
2019-01-11,889
2019-01-12,867
2019-01-13,846
2019-01-14,843
2019-01-15,850
2019-01-16,886
2019-01-17,905
2019-01-18,907
2019-01-19,882
2019-01-20,872
2019-01-21,866
2019-01-22,849
2019-01-23,848
2019-01-24,855
2019-01-25,846
2019-01-26,857
2019-01-27,860
2019-01-28,850
2019-01-29,866
2019-01-30,862
2019-01-31,848
2019-02-01,849
2019-02-02,881
2019-02-03,893
2019-02-04,882
2019-02-05,867
2019-02-06,860
2019-02-07,860
2019-02-08,874
2019-02-09,879
2019-02-10,874
2019-02-11,898
2019-02-12,913
2019-02-13,927
2019-02-14,957
2019-02-15,970
2019-02-16,950
2019-02-17,934
2019-02-18,948
2019-02-19,942
2019-02-20,900
2019-02-21,895
2019-02-22,884
2019-02-23,896
2019-02-24,883
2019-02-25,900
2019-02-26,914
2019-02-27,907
2019-02-28,889
2019-03-01,884
2019-03-02,878
2019-03-03,877
2019-03-04,883
2019-03-05,889
2019-03-06,899
2019-03-07,902
2019-03-08,899
2019-03-09,882
2019-03-10,870
2019-03-11,866
2019-03-12,871
2019-03-13,866
2019-03-14,884
2019-03-15,897
2019-03-16,908
2019-03-17,900
2019-03-18,930
2019-03-19,927
2019-03-20,938
2019-03-21,938
2019-03-22,927
2019-03-23,914
2019-03-24,911
2019-03-25,918
2019-03-26,905
2019-03-27,895
2019-03-28,892
2019-03-29,920
2019-03-30,922
2019-03-31,928
2019-04-01,916
2019-04-02,925
2019-04-03,935
2019-04-04,925
2019-04-05,899
2019-04-06,888
2019-04-07,879
2019-04-08,871
2019-04-09,879
2019-04-10,892
2019-04-11,897
2019-04-12,892
2019-04-13,878
2019-04-14,863
2019-04-15,850
2019-04-16,853
2019-04-17,868
2019-04-18,870
2019-04-19,871
2019-04-20,857
2019-04-21,849
2019-04-22,838
2019-04-23,852
2019-04-24,886
2019-04-25,919
2019-04-26,928
2019-04-27,901
2019-04-28,892
2019-04-29,892
2019-04-30,882
2019-05-01,872
2019-05-02,882
2019-05-03,868
2019-05-04,845
2019-05-05,858
2019-05-06,836
2019-05-07,806
2019-05-08,789
2019-05-09,773
2019-05-10,768
2019-05-11,750
2019-05-12,753
2019-05-13,756
2019-05-14,746
2019-05-15,751
2019-05-16,738
2019-05-17,755
2019-05-18,766
2019-05-19,760
2019-05-20,739
2019-05-21,734
2019-05-22,721
2019-05-23,710
2019-05-24,707
2019-05-25,714
2019-05-26,728
2019-05-27,732
2019-05-28,720
2019-05-29,703
2019-05-30,710
2019-05-31,719
2019-06-01,704
2019-06-02,715
2019-06-03,699
2019-06-04,690
2019-06-05,716
2019-06-06,738
2019-06-07,730
2019-06-08,717
2019-06-09,708
2019-06-10,704
2019-06-11,680
2019-06-12,688
2019-06-13,707
2019-06-14,705
2019-06-15,717
2019-06-16,710
2019-06-17,688
2019-06-18,679
2019-06-19,686
2019-06-20,697
2019-06-21,701
2019-06-22,709
2019-06-23,708
2019-06-24,694
2019-06-25,687
2019-06-26,692
2019-06-27,700
2019-06-28,703
2019-06-29,719
2019-06-30,724
2019-07-01,705
2019-07-02,702
2019-07-03,703
2019-07-04,700
2019-07-05,702
2019-07-06,725
2019-07-07,726
2019-07-08,742
2019-07-09,755
2019-07-10,766
2019-07-11,790
2019-07-12,796
2019-07-13,782
2019-07-14,771
2019-07-15,760
2019-07-16,764
2019-07-17,745
2019-07-18,740
2019-07-19,758
2019-07-20,786
2019-07-21,807
2019-07-22,786
2019-07-23,769
2019-07-24,763
2019-07-25,799
2019-07-26,824
2019-07-27,862
2019-07-28,905
2019-07-29,920
2019-07-30,924
2019-07-31,893
2019-08-01,857
2019-08-02,821
2019-08-03,788
2019-08-04,770
2019-08-05,763
2019-08-06,760
2019-08-07,767
2019-08-08,797
2019-08-09,800
2019-08-10,786
2019-08-11,776
2019-08-12,757
2019-08-13,743
2019-08-14,743
2019-08-15,717
2019-08-16,713
2019-08-17,716
2019-08-18,736
2019-08-19,729
2019-08-20,734
2019-08-21,741
2019-08-22,770
2019-08-23,776
2019-08-24,777
2019-08-24,777
