date_obj,Rake price
2016-01-10,301
2016-01-11,301
2016-01-12,285
2016-01-13,285
2016-01-14,287
2016-01-15,287
2016-01-16,294
2016-01-17,294
2016-01-18,298
2016-01-19,298
2016-01-20,285
2016-01-21,285
2016-01-22,283
2016-01-23,283
2016-01-24,283
2016-01-25,285
2016-01-26,285
2016-01-27,288
2016-01-28,288
2016-01-29,290
2016-01-30,290
2016-01-31,282
2016-02-01,282
2016-02-02,275
2016-02-03,275
2016-02-04,267
2016-02-05,267
2016-02-06,258
2016-02-07,258
2016-02-08,258
2016-02-09,253
2016-02-10,253
2016-02-11,249
2016-02-12,249
2016-02-13,258
2016-02-14,258
2016-02-15,253
2016-02-16,253
2016-02-17,251
2016-02-18,251
2016-02-19,251
2016-02-20,260
2016-02-21,256
2016-02-22,256
2016-02-23,255
2016-02-24,255
2016-02-25,249
2016-02-26,249
2016-02-27,240
2016-02-28,240
2016-02-29,235
2016-03-01,235
2016-03-02,238
2016-03-03,238
2016-03-04,237
2016-03-05,237
2016-03-06,242
2016-03-07,242
2016-03-08,242
2016-03-09,247
2016-03-10,247
2016-03-11,239
2016-03-12,239
2016-03-13,234
2016-03-14,234
2016-03-15,242
2016-03-16,242
2016-03-17,237
2016-03-18,237
2016-03-19,233
2016-03-20,233
2016-03-21,237
2016-03-22,237
2016-03-23,244
2016-03-24,244
2016-03-25,240
2016-03-26,240
2016-03-27,239
2016-03-28,233
2016-03-29,233
2016-03-30,233
2016-03-31,231
2016-04-01,231
2016-04-02,236
2016-04-03,236
2016-04-04,235
2016-04-05,235
2016-04-06,237
2016-04-07,237
2016-04-08,225
2016-04-09,225
2016-04-10,213
2016-04-11,213
2016-04-12,213
2016-04-13,203
2016-04-14,203
2016-04-15,208
2016-04-16,208
2016-04-17,213
2016-04-18,213
2016-04-19,218
2016-04-20,218
2016-04-21,223
2016-04-22,223
2016-04-23,220
2016-04-24,220
2016-04-25,228
2016-04-26,228
2016-04-27,225
2016-04-28,225
2016-04-29,219
2016-04-30,219
2016-05-01,221
2016-05-02,221
2016-05-03,222
2016-05-04,222
2016-05-05,210
2016-05-06,210
2016-05-07,212
2016-05-08,212
2016-05-09,209
2016-05-10,209
2016-05-11,213
2016-05-12,213
2016-05-13,220
2016-05-14,220
2016-05-15,223
2016-05-16,223
2016-05-17,225
2016-05-18,225
2016-05-19,225
2016-05-22,217
2016-05-23,221
2016-05-24,221
2016-05-25,230
2016-05-26,230
2016-05-27,237
2016-05-28,237
2016-05-29,241
2016-05-30,241
2016-05-31,235
2016-06-01,229
2016-06-02,229
2016-06-03,230
2016-06-04,230
2016-06-05,227
2016-06-06,223
2016-06-07,223
2016-06-08,225
2016-06-09,225
2016-06-10,218
2016-06-11,218
2016-06-12,208
2016-06-13,208
2016-06-14,205
2016-06-15,205
2016-06-16,199
2016-06-17,201
2016-06-18,201
2016-06-19,194
2016-06-20,194
2016-06-21,198
2016-06-22,198
2016-06-23,198
2016-06-24,198
2016-06-25,202
2016-06-26,202
2016-06-27,203
2016-06-28,203
2016-06-29,211
2016-06-30,211
2016-07-01,213
2016-07-02,213
2016-07-03,207
2016-07-04,208
2016-07-05,208
2016-07-06,210
2016-07-07,210
2016-07-08,205
2016-07-09,198
2016-07-10,198
2016-07-11,200
2016-07-12,200
2016-07-13,197
2016-07-14,197
2016-07-15,203
2016-07-16,203
2016-07-17,208
2016-07-18,214
2016-07-23,214
2016-07-24,218
2016-07-25,218
2016-07-26,219
2016-07-27,219
2016-07-28,221
2016-07-29,221
2016-07-30,223
2016-07-31,223
2016-08-01,223
2016-08-02,217
2016-08-03,217
2016-08-04,221
2016-08-05,221
2016-08-06,229
2016-08-07,229
2016-08-08,228
2016-08-09,228
2016-08-10,231
2016-08-11,231
2016-08-12,231
2016-08-13,232
2016-08-14,232
2016-08-15,232
2016-08-16,232
2016-08-17,231
2016-08-18,231
2016-08-19,241
2016-08-20,241
2016-08-21,238
2016-08-22,238
2016-08-23,237
2016-08-24,237
2016-08-25,245
2016-08-26,245
2016-08-28,244
2016-08-31,245
2016-09-01,240
2016-09-02,240
2016-09-03,240
2016-09-04,245
2016-09-05,245
2016-09-06,234
2016-09-07,234
2016-09-08,234
2016-09-09,228
2016-09-10,228
2016-09-11,221
2016-09-12,221
2016-09-13,228
2016-09-14,228
2016-09-15,233
2016-09-16,233
2016-09-17,233
2016-09-18,235
2016-09-19,235
2016-09-20,235
2016-09-21,242
2016-09-22,242
2016-09-23,245
2016-09-24,245
2016-09-25,245
2016-09-26,241
2016-09-27,241
2016-09-28,235
2016-09-29,235
2016-09-30,235
2016-10-01,235
2016-10-02,235
2016-10-03,239
2016-10-04,239
2016-10-05,236
2016-10-06,236
2016-10-07,236
2016-10-08,238
2016-10-09,238
2016-10-10,238
2016-10-11,243
2016-10-12,243
2016-10-13,243
2016-10-14,243
2016-10-15,245
2016-10-16,245
2016-10-17,235
2016-10-18,235
2016-10-19,235
2016-10-20,235
2016-10-21,235
2016-10-22,233
2016-10-23,233
2016-10-24,226
2016-10-25,226
2016-10-26,231
2016-10-27,231
2016-10-28,231
2016-10-29,232
2016-10-30,232
2016-10-31,240
2016-11-01,240
2016-11-02,250
2016-11-03,250
2016-11-04,244
2016-11-05,244
2016-11-06,241
2016-11-07,241
2016-11-08,242
2016-11-09,242
2016-11-10,245
2016-11-11,245
2016-11-12,252
2016-11-13,252
2016-11-14,261
2016-12-08,291
2016-12-09,291
2016-12-10,284
2016-12-11,284
2016-12-12,279
2016-12-13,279
2016-12-14,281
2016-12-15,281
2016-12-16,278
2016-12-17,278
2016-12-18,278
2016-12-19,288
2016-12-20,288
2016-12-21,290
2016-12-22,290
2016-12-23,286
2016-12-24,286
2016-12-25,279
2016-12-26,279
2016-12-27,270
2016-12-28,270
2016-12-29,269
2016-12-30,269
2016-12-31,263
2017-01-01,263
2017-01-02,259
2017-01-03,259
2017-01-04,266
2017-01-05,266
2017-01-06,275
2017-01-07,279
2017-01-08,286
2017-01-09,286
2017-01-10,286
2017-01-11,271
2017-01-12,257
2017-01-13,257
2017-01-14,247
2017-01-15,244
2017-01-16,244
2017-01-17,242
2017-01-18,242
2017-01-19,234
2017-01-20,234
2017-01-21,226
2017-01-22,226
2017-01-27,193
2017-01-28,188
2017-01-29,192
2017-01-30,192
2017-01-31,196
2017-02-01,189
2017-02-02,189
2017-02-03,192
2017-02-04,199
2017-02-05,199
2017-02-06,201
2017-02-07,201
2017-02-08,207
2017-02-09,207
2017-02-10,212
2017-02-11,213
2017-02-12,213
2017-02-13,220
2017-02-14,227
2017-02-15,227
2017-02-16,226
2017-02-18,228
2017-02-19,237
2017-02-20,237
2017-02-21,241
2017-02-22,241
2017-02-23,232
2017-02-24,232
2017-02-25,220
2017-02-26,220
2017-02-27,209
2017-02-28,198
2017-03-01,198
2017-03-02,192
2017-03-03,192
2017-03-04,185
2017-03-05,185
2017-03-06,180
2017-03-07,180
2017-03-08,183
2017-03-09,183
2017-03-10,182
2017-03-11,182
2017-03-12,182
2017-03-13,190
2017-03-14,188
2017-03-15,188
2017-03-16,189
2017-03-17,189
2017-03-18,196
2017-03-19,201
2017-03-20,203
2017-03-21,203
2017-03-22,206
2017-03-23,206
2017-03-24,208
2017-03-25,208
2017-03-26,204
2017-03-27,204
2017-03-28,212
2017-03-29,214
2017-03-30,214
2017-03-31,203
2017-04-01,203
2017-04-02,204
2017-04-03,207
2017-04-04,207
2017-04-12,211
2017-04-13,216
2017-04-14,216
2017-04-15,219
2017-04-16,219
2017-04-17,215
2017-04-18,215
2017-04-19,219
2017-04-20,219
2017-04-21,217
2017-04-22,217
2017-04-23,219
2017-04-24,219
2017-04-25,221
2017-04-26,221
2017-04-27,210
2017-04-28,210
2017-04-29,218
2017-04-30,218
2017-05-01,223
2017-05-02,223
2017-05-03,224
2017-05-04,223
2017-05-05,223
2017-05-06,226
2017-05-07,226
2017-05-08,231
2017-05-09,240
2017-05-10,240
2017-05-11,243
2017-05-12,243
2017-05-13,249
2017-05-14,249
2017-05-15,247
2017-05-16,255
2017-05-17,255
2017-05-18,261
2017-05-19,261
2017-05-20,262
2017-05-21,262
2017-05-22,264
2017-05-23,264
2017-05-24,260
2017-05-25,260
2017-05-26,269
2017-05-27,269
2017-05-28,269
2017-05-29,255
2017-05-30,255
2017-05-31,242
2017-06-01,242
2017-06-02,242
2017-06-03,242
2017-06-06,247
2017-06-07,252
2017-06-08,252
2017-06-09,254
2017-06-10,245
2017-06-11,237
2017-06-12,237
2017-06-13,227
2017-06-14,227
2017-06-15,219
2017-06-16,217
2017-06-17,217
2017-06-18,217
2017-06-19,217
2017-06-20,211
2017-06-21,211
2017-06-22,216
2017-06-23,216
2017-06-24,222
2017-06-25,222
2017-06-26,219
2017-06-27,221
2017-06-28,221
2017-06-29,214
2017-06-30,214
2017-07-01,210
2017-07-02,210
2017-07-03,212
2017-07-04,218
2017-07-05,218
2017-07-06,223
2017-07-07,223
2017-07-08,228
2017-07-13,207
2017-07-14,210
2017-07-15,210
2017-07-16,201
2017-07-17,198
2017-07-18,198
2017-07-19,197
2017-07-20,197
2017-07-21,192
2017-07-22,192
2017-07-23,187
2017-07-24,187
2017-07-25,182
2017-07-26,178
2017-07-27,173
2017-07-28,173
2017-07-29,165
2017-07-30,156
2017-07-31,156
2017-08-01,156
2017-08-02,162
2017-08-03,162
2017-08-04,168
2017-08-05,175
2017-08-06,175
2017-08-09,187
2017-08-10,193
2017-08-11,193
2017-08-12,192
2017-08-13,192
2017-08-14,194
2017-08-15,194
2017-08-16,200
2017-08-17,204
2017-08-18,204
2017-08-19,209
2017-08-20,212
2017-08-22,218
2017-08-23,218
2017-08-24,222
2017-08-25,222
2017-08-26,220
2017-08-27,220
2017-08-28,210
2017-08-29,210
2017-08-30,203
2017-08-31,203
2017-09-01,199
2017-09-02,196
2017-09-03,196
2017-09-04,194
2017-09-05,185
2017-09-06,185
2017-09-07,185
2017-09-08,185
2017-09-09,187
2017-09-10,178
2017-09-11,178
2017-09-12,170
2017-09-13,171
2017-09-14,179
2017-09-15,179
2017-09-16,184
2017-09-17,191
2017-09-19,197
2017-09-20,201
2017-09-21,201
2017-09-22,192
2017-09-23,192
2017-09-24,191
2017-09-25,191
2017-09-26,196
2017-09-27,196
2017-09-28,196
2017-09-29,191
2017-09-30,191
2017-10-01,197
2017-10-02,196
2017-10-03,196
2017-10-04,201
2017-10-05,201
2017-10-06,209
2017-10-07,209
2017-10-08,212
2017-10-09,212
2017-10-10,219
2017-10-11,219
2017-10-12,227
2017-10-13,222
2017-10-14,210
2017-10-15,210
2017-10-16,199
2017-10-17,199
2017-10-18,196
2017-10-19,196
2017-10-20,201
2017-10-21,201
2017-10-22,203
2017-10-23,203
2017-10-24,204
2017-10-25,204
2017-10-26,204
2017-10-27,206
2017-10-28,206
2017-10-29,195
2017-10-30,195
2017-10-31,195
2017-11-01,195
2017-11-02,198
2017-11-03,198
2017-11-04,200
2017-11-05,200
2017-11-06,195
2017-11-07,195
2017-11-08,201
2017-11-09,200
2017-11-10,200
2017-11-11,197
2017-11-12,200
2017-11-13,200
2017-11-14,196
2017-11-15,196
2017-11-16,189
2017-11-17,189
2017-11-18,189
2017-11-19,187
2017-11-20,187
2017-11-21,187
2017-11-22,187
2017-11-23,185
2017-11-24,185
2017-11-25,177
2017-11-26,177
2017-11-27,178
2017-11-28,172
2017-11-29,172
2017-11-30,166
2017-12-01,165
2017-12-02,165
2017-12-03,161
2017-12-04,161
2017-12-05,159
2017-12-06,159
2017-12-07,163
2017-12-08,163
2017-12-09,164
2017-12-10,164
2017-12-11,164
2017-12-12,164
2017-12-14,163
2017-12-15,161
2017-12-16,161
2017-12-17,162
2017-12-18,162
2017-12-19,162
2017-12-20,165
2017-12-21,169
2017-12-22,169
2017-12-23,168
2017-12-24,168
2017-12-25,167
2017-12-26,176
2017-12-27,184
2017-12-28,184
2017-12-29,192
2017-12-30,198
2017-12-31,198
2018-01-01,198
2018-01-02,204
2018-01-03,214
2018-01-04,218
2018-01-05,215
2018-01-06,212
2018-01-07,203
2018-01-08,201
2018-01-09,211
2018-01-10,211
2018-01-11,220
2018-01-12,228
2018-01-13,227
2018-01-14,231
2018-01-15,236
2018-01-16,232
2018-01-17,222
2018-01-18,225
2018-01-19,225
2018-01-20,227
2018-01-21,219
2018-01-22,222
2018-01-23,228
2018-01-24,221
2018-01-25,227
2018-01-26,222
2018-01-27,227
2018-01-28,222
2018-01-29,217
2018-01-31,211
2018-02-01,222
2018-02-02,219
2018-02-03,221
2018-02-04,223
2018-02-05,227
2018-02-06,224
2018-02-07,226
2018-02-08,226
2018-02-09,229
2018-02-10,229
2018-02-11,226
2018-02-12,215
2018-02-13,204
2018-02-14,194
2018-02-15,197
2018-02-16,206
2018-02-17,213
2018-02-18,222
2018-02-19,232
2018-02-20,244
2018-02-21,252
2018-02-22,251
2018-02-23,250
2018-02-24,248
2018-02-25,250
2018-02-26,239
2018-02-27,235
2018-02-28,237
2018-03-01,225
2018-03-02,214
2018-03-03,218
2018-03-04,218
2018-03-05,223
2018-03-06,231
2018-03-07,232
2018-03-08,238
2018-03-09,245
2018-03-10,255
2018-03-11,259
2018-03-12,254
2018-03-13,255
2018-03-14,256
2018-03-15,251
2018-03-16,263
2018-03-17,262
2018-03-18,269
2018-03-19,266
2018-03-20,263
2018-03-21,249
2018-03-23,224
2018-03-24,218
2018-03-26,231
2018-03-27,232
2018-03-28,232
2018-03-29,234
2018-03-30,244
2018-03-31,253
2018-04-01,249
2018-04-02,253
2018-04-03,261
2018-04-04,270
2018-04-05,270
2018-04-06,278
2018-04-08,285
2018-04-09,297
2018-04-10,302
2018-04-11,302
2018-04-12,292
2018-04-13,277
2018-04-14,263
2018-04-15,261
2018-04-16,261
2018-04-17,259
2018-04-18,246
2018-04-19,237
2018-04-20,236
2018-04-21,247
2018-04-22,257
2018-04-23,256
2018-04-24,265
2018-04-25,258
2018-04-26,258
2018-04-27,245
2018-04-28,233
2018-04-29,239
2018-04-30,247
2018-05-01,247
2018-05-02,247
2018-05-03,254
2018-05-04,260
2018-05-05,267
2018-05-06,267
2018-05-08,269
2018-05-09,271
2018-05-10,270
2018-05-11,281
2018-05-12,280
2018-05-13,280
2018-05-14,284
2018-05-15,282
2018-05-16,268
2018-05-17,254
2018-05-18,241
2018-05-19,228
2018-05-20,235
2018-05-21,235
2018-05-22,235
2018-05-23,245
2018-05-24,256
2018-05-25,252
2018-05-26,241
2018-05-27,244
2018-05-28,248
2018-05-29,248
2018-05-30,257
2018-05-31,267
2018-06-01,271
2018-06-02,274
2018-06-03,284
2018-06-04,277
2018-06-05,272
2018-06-06,274
2018-06-07,274
2018-06-08,277
2018-06-09,285
2018-06-10,273
2018-06-11,261
2018-06-12,255
2018-06-13,247
2018-06-14,242
2018-06-15,242
2018-06-16,247
2018-06-17,246
2018-06-18,250
2018-06-19,242
2018-06-20,242
2018-06-21,235
2018-06-22,232
2018-06-23,239
2018-06-24,236
2018-06-25,237
2018-06-26,235
2018-06-27,230
2018-06-28,223
2018-06-29,226
2018-06-30,232
2018-07-01,235
2018-07-02,223
2018-07-03,212
2018-07-04,219
2018-07-05,226
2018-07-06,229
2018-07-07,240
2018-07-08,246
2018-07-09,248
2018-07-10,248
2018-07-11,256
2018-07-12,251
2018-07-13,242
2018-07-14,239
2018-07-15,251
2018-07-16,252
2018-07-17,239
2018-07-18,227
2018-07-19,215
2018-07-20,204
2018-07-21,193
2018-07-22,189
2018-07-23,194
2018-07-24,200
2018-07-25,207
2018-07-26,218
2018-07-27,219
2018-07-28,228
2018-07-29,235
2018-07-30,237
2018-07-31,246
2018-08-01,246
2018-08-02,246
2018-08-03,234
2018-08-04,244
2018-08-05,252
2018-08-06,263
2018-08-07,271
2018-08-08,266
2018-08-09,261
2018-08-10,256
2018-08-11,250
2018-08-12,258
2018-08-14,260
2018-08-16,264
2018-08-17,262
2018-08-18,266
2018-08-19,266
2018-08-20,275
2018-08-21,265
2018-08-22,272
2018-08-23,284
2018-08-24,296
2018-08-25,293
2018-08-26,282
2018-08-27,268
2018-08-28,265
2018-08-29,262
2018-08-30,250
2018-08-31,255
2018-09-01,260
2018-09-02,268
2018-09-03,276
2018-09-04,274
2018-09-05,268
2018-09-06,268
2018-09-07,258
2018-09-08,265
2018-09-09,269
2018-09-10,266
2018-09-11,265
2018-09-12,257
2018-09-13,245
2018-09-14,235
2018-09-15,224
2018-09-16,212
2018-09-17,207
2018-09-18,205
2018-09-19,205
2018-09-20,214
2018-09-21,215
2018-09-22,217
2018-09-23,213
2018-09-24,213
2018-09-25,210
2018-09-26,214
2018-09-27,219
2018-09-28,209
2018-09-29,212
2018-09-30,213
2018-10-02,211
2018-10-03,211
2018-10-04,208
2018-10-05,204
2018-10-06,193
2018-10-07,183
2018-10-08,182
2018-10-09,179
2018-10-10,173
2018-10-11,170
2018-10-12,178
2018-10-13,177
2018-10-14,175
2018-10-15,180
2018-10-16,179
2018-10-17,179
2018-10-18,182
2018-10-19,178
2018-10-20,183
2018-10-21,184
2018-10-22,183
2018-10-23,184
2018-10-24,189
2018-10-25,196
2018-10-26,198
2018-10-27,203
2018-10-28,210
2018-10-29,216
2018-10-30,209
2018-10-31,207
2018-11-01,212
2018-11-03,205
2018-11-04,194
2018-11-05,187
2018-11-06,177
2018-11-07,181
2018-11-08,184
2018-11-09,174
2018-11-10,169
2018-11-11,167
2018-11-12,169
2018-11-13,174
2018-11-14,177
2018-11-15,180
2018-11-16,183
2018-11-17,190
2018-11-18,189
2018-11-19,183
2018-11-20,179
2018-11-21,181
2018-11-22,186
2018-11-23,180
2018-11-24,181
2018-11-25,184
2018-11-26,190
2018-11-27,181
2018-11-28,178
2018-12-01,178
2018-12-02,172
2018-12-03,167
2018-12-04,172
2018-12-05,174
2018-12-07,181
2018-12-09,192
2018-12-10,196
2018-12-11,202
2018-12-12,202
2018-12-13,204
2018-12-14,198
2018-12-15,196
2018-12-16,188
2018-12-17,178
2018-12-18,169
2018-12-19,160
2018-12-20,152
2018-12-21,144
2018-12-22,136
2018-12-23,131
2018-12-24,129
2018-12-25,129
2018-12-26,134
2018-12-27,135
2018-12-28,138
2018-12-29,143
2018-12-30,137
2018-12-31,130
2019-01-01,133
2019-01-02,139
2019-01-03,134
2019-01-04,140
2019-01-05,145
2019-01-06,143
2019-01-08,145
2019-01-10,130
2019-01-11,123
2019-01-12,116
2019-01-13,110
2019-01-14,113
2019-01-15,117
2019-01-16,121
2019-01-17,126
2019-01-18,133
2019-01-19,139
2019-01-20,134
2019-01-21,127
2019-01-22,120
2019-01-23,119
2019-01-24,119
2019-01-25,121
2019-01-26,127
2019-01-27,131
2019-01-28,137
2019-01-29,140
2019-01-30,141
2019-01-31,147
2019-02-01,154
2019-02-02,158
2019-02-03,153
2019-02-04,157
2019-02-05,159
2019-02-06,151
2019-02-07,143
2019-02-08,135
2019-02-09,129
2019-02-10,128
2019-02-11,129
2019-02-12,133
2019-02-13,129
2019-02-14,126
2019-02-15,125
2019-02-16,125
2019-02-17,127
2019-02-18,125
2019-02-19,125
2019-02-20,124
2019-02-21,128
2019-02-22,132
2019-02-23,133
2019-02-24,135
2019-02-25,139
2019-02-26,144
2019-02-27,146
2019-02-28,153
2019-03-01,156
2019-03-02,161
2019-03-03,165
2019-03-04,163
2019-03-05,168
2019-03-06,170
2019-03-07,162
2019-03-08,165
2019-03-09,167
2019-03-10,171
2019-03-11,178
2019-03-12,184
2019-03-13,189
2019-03-14,189
2019-03-15,191
2019-03-16,189
2019-03-17,195
2019-03-18,187
2019-03-19,179
2019-03-20,179
2019-03-21,182
2019-03-22,182
2019-03-23,180
2019-03-24,172
2019-03-25,175
2019-03-26,178
2019-03-27,184
2019-03-28,193
2019-03-29,189
2019-03-30,191
2019-03-31,198
2019-04-01,203
2019-04-02,208
2019-04-03,214
2019-04-04,220
2019-04-05,220
2019-04-06,228
2019-04-07,227
2019-04-08,233
2019-04-09,242
2019-04-10,251
2019-04-11,255
2019-04-12,243
2019-04-13,235
2019-04-14,232
2019-04-15,225
2019-04-16,222
2019-04-17,222
2019-04-18,221
2019-04-19,218
2019-04-20,221
2019-04-21,231
2019-04-22,227
2019-04-23,218
2019-04-24,208
2019-04-25,215
2019-04-26,216
2019-04-27,221
2019-04-28,221
2019-04-29,209
2019-04-30,198
2019-05-01,190
2019-05-02,195
2019-05-03,189
2019-05-04,184
2019-05-05,180
2019-05-06,172
2019-05-07,172
2019-05-08,172
2019-05-09,177
2019-05-10,179
2019-05-11,182
2019-05-12,185
2019-05-13,186
2019-05-14,185
2019-05-15,192
2019-05-16,201
2019-05-17,208
2019-05-18,211
2019-05-19,209
2019-05-20,204
2019-05-21,212
2019-05-22,212
2019-05-23,208
2019-05-24,203
2019-05-25,205
2019-05-26,215
2019-05-27,217
2019-05-28,224
2019-05-29,227
2019-05-30,220
2019-05-31,230
2019-06-01,225
2019-06-02,214
2019-06-03,205
2019-06-04,198
2019-06-05,194
2019-06-06,187
2019-06-07,196
2019-06-08,203
2019-06-09,200
2019-06-10,198
2019-06-11,194
2019-06-12,200
2019-06-13,196
2019-06-14,192
2019-06-15,188
2019-06-16,189
2019-06-17,185
2019-06-18,192
2019-06-19,201
2019-06-20,207
2019-06-21,203
2019-06-22,200
2019-06-23,209
2019-06-24,207
2019-06-25,200
2019-06-26,201
2019-06-27,202
2019-06-28,206
2019-06-29,208
2019-06-30,205
2019-07-01,208
2019-07-02,218
2019-07-03,220
2019-07-04,214
2019-07-05,220
2019-07-06,221
2019-07-07,219
2019-07-08,225
2019-07-09,223
2019-07-10,211
2019-07-11,206
2019-07-12,207
2019-07-13,212
2019-07-14,217
2019-07-15,210
2019-07-16,208
2019-07-17,198
2019-07-18,193
2019-07-19,196
2019-07-20,203
2019-07-21,210
2019-07-22,212
2019-07-23,218
2019-07-24,218
2019-07-25,215
2019-07-26,220
2019-07-27,229
2019-07-28,235
2019-07-29,244
2019-07-30,249
2019-07-31,251
2019-08-01,244
2019-08-02,232
2019-08-03,227
2019-08-04,230
2019-08-05,230
2019-08-06,237
2019-08-07,233
2019-08-08,232
2019-08-09,241
2019-08-10,247
2019-08-11,247
2019-08-12,254
2019-08-13,244
2019-08-14,236
2019-08-15,225
2019-08-16,226
2019-08-17,223
2019-08-18,225
2019-08-19,222
2019-08-20,211
2019-08-21,200
2019-08-22,195
2019-08-23,198
2019-08-24,197
2019-08-24,197
2019-08-25,190
2019-08-25,190
2019-08-26,194
2019-08-26,194
2019-08-27,186
2019-08-27,186
2019-08-28,188
2019-08-29,197
2019-08-30,203
2019-08-31,210
2019-09-01,212
2019-09-02,216
2019-09-03,221
2019-09-04,232
2019-09-05,243
2019-09-06,251
