date_obj,Potato%20with%20butter price
2015-12-18,272
2015-12-19,285
2015-12-20,285
2015-12-21,285
2015-12-22,285
2015-12-23,285
2015-12-24,285
2015-12-25,285
2015-12-26,285
2015-12-27,285
2015-12-28,285
2015-12-29,285
2015-12-30,297
2015-12-31,297
2016-01-01,297
2016-01-02,297
2016-01-03,297
2016-01-04,297
2016-01-05,297
2016-01-06,297
2016-01-07,297
2016-01-08,310
2016-01-09,310
2016-01-10,310
2016-01-11,310
2016-01-12,310
2016-01-13,310
2016-01-14,310
2016-01-15,310
2016-01-16,310
2016-01-17,310
2016-01-18,310
2016-01-19,310
2016-01-20,310
2016-01-21,315
2016-01-22,315
2016-01-23,315
2016-01-24,315
2016-01-25,315
2016-01-26,315
2016-01-27,315
2016-01-28,315
2016-01-29,315
2016-01-30,315
2016-01-31,315
2016-02-01,315
2016-02-02,328
2016-02-03,328
2016-02-04,328
2016-02-05,328
2016-02-06,328
2016-02-07,328
2016-02-08,328
2016-02-09,328
2016-02-10,328
2016-02-11,328
2016-02-12,328
2016-02-13,328
2016-02-14,328
2016-02-15,343
2016-02-16,343
2016-02-17,343
2016-02-18,343
2016-02-19,343
2016-02-20,343
2016-02-21,343
2016-02-22,343
2016-02-23,343
2016-02-24,343
2016-02-25,343
2016-02-26,343
2016-02-27,343
2016-02-28,359
2016-02-29,359
2016-03-01,359
2016-03-02,359
2016-03-03,359
2016-03-04,359
2016-03-05,359
2016-03-06,359
2016-03-07,359
2016-03-08,359
2016-03-09,359
2016-03-10,375
2016-03-11,375
2016-03-12,375
2016-03-13,375
2016-03-14,375
2016-03-15,375
2016-03-16,375
2016-03-17,391
2016-03-18,391
2016-03-19,391
2016-03-20,391
2016-03-21,391
2016-03-22,391
2016-03-23,391
2016-03-24,391
2016-03-25,391
2016-03-26,409
2016-03-27,409
2016-03-28,409
2016-03-29,409
2016-03-30,409
2016-03-31,409
2016-04-01,409
2016-04-02,409
2016-04-03,409
2016-04-04,409
2016-04-05,409
2016-04-06,409
2016-04-07,409
2016-04-08,423
2016-04-09,423
2016-04-10,423
2016-04-11,423
2016-04-12,423
2016-04-14,423
2016-04-15,423
2016-04-16,423
2016-04-17,423
2016-04-18,423
2016-04-19,441
2016-04-20,441
2016-04-21,441
2016-04-22,441
2016-04-23,441
2016-04-24,441
2016-04-25,441
2016-04-26,441
2016-04-27,441
2016-04-28,441
2016-04-29,460
2016-04-30,460
2016-05-01,460
2016-05-02,460
2016-05-03,460
2016-05-04,460
2016-05-05,460
2016-05-06,460
2016-05-07,477
2016-05-08,477
2016-05-09,477
2016-05-10,477
2016-05-11,477
2016-05-12,477
2016-05-13,477
2016-05-14,477
2016-05-15,498
2016-05-16,498
2016-05-17,498
2016-05-18,498
2016-05-19,498
2016-05-22,498
2016-05-23,498
2016-05-24,498
2016-05-25,521
2016-05-26,521
2016-05-27,521
2016-05-28,521
2016-05-29,521
2016-05-30,521
2016-05-31,521
2016-06-01,521
2016-06-02,521
2016-06-03,521
2016-06-04,521
2016-06-05,521
2016-06-06,521
2016-06-07,540
2016-06-08,540
2016-06-09,540
2016-06-10,540
2016-06-11,540
2016-06-12,540
2016-06-13,540
2016-06-14,540
2016-06-15,540
2016-06-16,540
2016-06-17,563
2016-06-18,563
2016-06-19,563
2016-06-20,563
2016-06-21,563
2016-06-22,563
2016-06-23,588
2016-06-24,588
2016-06-25,588
2016-06-26,588
2016-06-27,588
2016-06-28,588
2016-06-29,588
2016-06-30,588
2016-07-01,588
2016-07-02,588
2016-07-03,588
2016-07-04,589
2016-07-05,589
2016-07-06,589
2016-07-07,589
2016-07-08,589
2016-07-09,589
2016-07-10,589
2016-07-11,595
2016-07-12,595
2016-07-13,595
2016-07-14,595
2016-07-15,595
2016-07-16,595
2016-07-17,595
2016-07-18,595
2016-07-23,600
2016-07-24,600
2016-07-25,600
2016-07-26,600
2016-07-27,600
2016-07-28,600
2016-07-29,600
2016-07-30,600
2016-07-31,600
2016-08-01,600
2016-08-02,600
2016-08-03,617
2016-08-04,617
2016-08-05,617
2016-08-06,617
2016-08-07,617
2016-08-08,617
2016-08-09,617
2016-08-10,617
2016-08-11,617
2016-08-12,617
2016-08-13,617
2016-08-14,617
2016-08-15,617
2016-08-16,617
2016-08-17,617
2016-08-18,617
2016-08-19,612
2016-08-20,612
2016-08-21,612
2016-08-22,612
2016-08-23,612
2016-08-24,612
2016-08-25,612
2016-08-26,612
2016-08-28,612
2016-08-31,612
2016-09-01,612
2016-09-02,612
2016-09-03,612
2016-09-04,612
2016-09-05,612
2016-09-06,612
2016-09-07,589
2016-09-08,589
2016-09-09,589
2016-09-10,589
2016-09-11,589
2016-09-12,589
2016-09-13,589
2016-09-14,589
2016-09-15,589
2016-09-16,589
2016-09-17,589
2016-09-18,589
2016-09-19,589
2016-09-20,589
2016-09-21,589
2016-09-22,584
2016-09-23,584
2016-09-24,584
2016-09-25,584
2016-09-26,584
2016-09-27,584
2016-09-28,584
2016-09-29,584
2016-09-30,584
2016-10-01,584
2016-10-02,584
2016-10-03,584
2016-10-04,584
2016-10-05,584
2016-10-06,584
2016-10-07,584
2016-10-08,584
2016-10-09,584
2016-10-10,584
2016-10-11,584
2016-10-12,571
2016-10-13,571
2016-10-14,571
2016-10-15,571
2016-10-16,571
2016-10-17,571
2016-10-18,571
2016-10-19,571
2016-10-20,571
2016-10-21,571
2016-10-22,571
2016-10-23,571
2016-10-24,571
2016-10-25,571
2016-10-26,571
2016-10-27,571
2016-10-28,571
2016-10-29,566
2016-10-30,566
2016-10-31,566
2016-11-01,566
2016-11-02,566
2016-11-03,566
2016-11-04,566
2016-11-05,566
2016-11-06,566
2016-11-07,566
2016-11-08,566
2016-11-09,566
2016-11-10,566
2016-11-11,566
2016-11-12,566
2016-11-13,566
2016-11-14,566
2016-12-07,571
2016-12-08,571
2016-12-09,571
2016-12-10,571
2016-12-11,571
2016-12-12,555
2016-12-13,555
2016-12-14,555
2016-12-15,555
2016-12-16,555
2016-12-17,555
2016-12-18,555
2016-12-19,555
2016-12-20,555
2016-12-21,555
2016-12-22,555
2016-12-23,555
2016-12-24,555
2016-12-25,555
2016-12-26,555
2016-12-27,533
2016-12-28,533
2016-12-29,533
2016-12-30,533
2016-12-31,533
2017-01-01,533
2017-01-02,533
2017-01-03,533
2017-01-04,533
2017-01-05,533
2017-01-06,533
2017-01-07,533
2017-01-08,533
2017-01-09,533
2017-01-10,510
2017-01-11,510
2017-01-12,510
2017-01-13,510
2017-01-14,510
2017-01-15,510
2017-01-16,510
2017-01-17,510
2017-01-18,510
2017-01-19,510
2017-01-20,510
2017-01-21,510
2017-01-22,485
2017-01-27,485
2017-01-28,485
2017-01-29,485
2017-01-30,485
2017-01-31,485
2017-02-01,485
2017-02-02,485
2017-02-03,485
2017-02-04,460
2017-02-05,460
2017-02-06,460
2017-02-07,460
2017-02-08,460
2017-02-09,460
2017-02-10,460
2017-02-11,460
2017-02-12,460
2017-02-13,460
2017-02-14,460
2017-02-15,460
2017-02-16,460
2017-02-18,438
2017-02-19,438
2017-02-20,438
2017-02-21,438
2017-02-22,438
2017-02-23,438
2017-02-24,438
2017-02-25,438
2017-02-26,438
2017-02-27,438
2017-02-28,438
2017-03-01,438
2017-03-02,438
2017-03-03,438
2017-03-04,438
2017-03-05,417
2017-03-06,417
2017-03-07,417
2017-03-08,417
2017-03-09,417
2017-03-10,417
2017-03-11,417
2017-03-12,417
2017-03-13,417
2017-03-14,417
2017-03-15,417
2017-03-16,417
2017-03-17,417
2017-03-18,417
2017-03-19,409
2017-03-20,409
2017-03-21,409
2017-03-22,409
2017-03-23,409
2017-03-24,409
2017-03-25,409
2017-03-26,409
2017-03-27,409
2017-03-28,409
2017-03-29,409
2017-03-30,409
2017-03-31,409
2017-04-01,416
2017-04-02,416
2017-04-03,416
2017-04-04,416
2017-04-12,427
2017-04-13,427
2017-04-14,427
2017-04-15,427
2017-04-16,427
2017-04-17,427
2017-04-18,427
2017-04-19,427
2017-04-20,427
2017-04-21,427
2017-04-22,427
2017-04-23,432
2017-04-24,432
2017-04-25,432
2017-04-26,432
2017-04-27,432
2017-04-28,432
2017-04-29,432
2017-04-30,432
2017-05-01,432
2017-05-02,432
2017-05-03,432
2017-05-04,432
2017-05-05,425
2017-05-06,425
2017-05-07,425
2017-05-08,425
2017-05-09,425
2017-05-10,425
2017-05-11,425
2017-05-12,425
2017-05-13,425
2017-05-14,425
2017-05-15,425
2017-05-16,425
2017-05-17,412
2017-05-18,412
2017-05-19,412
2017-05-20,412
2017-05-21,412
2017-05-22,412
2017-05-23,412
2017-05-24,412
2017-05-25,412
2017-05-26,412
2017-05-27,412
2017-05-28,412
2017-05-29,412
2017-05-30,412
2017-05-31,412
2017-06-01,406
2017-06-02,406
2017-06-03,406
2017-06-06,406
2017-06-07,406
2017-06-08,406
2017-06-09,406
2017-06-10,406
2017-06-11,406
2017-06-12,406
2017-06-13,406
2017-06-14,406
2017-06-15,416
2017-06-16,416
2017-06-17,416
2017-06-18,416
2017-06-19,416
2017-06-20,416
2017-06-21,416
2017-06-22,416
2017-06-23,416
2017-06-24,416
2017-06-25,416
2017-06-26,416
2017-06-27,416
2017-06-28,416
2017-06-29,416
2017-06-30,416
2017-07-01,416
2017-07-02,416
2017-07-03,408
2017-07-04,408
2017-07-05,408
2017-07-06,408
2017-07-07,408
2017-07-08,408
2017-07-13,408
2017-07-14,408
2017-07-15,408
2017-07-16,408
2017-07-17,408
2017-07-18,408
2017-07-19,408
2017-07-20,408
2017-07-21,408
2017-07-22,396
2017-07-23,396
2017-07-24,396
2017-07-25,396
2017-07-26,396
2017-07-27,396
2017-07-28,396
2017-07-29,396
2017-07-30,396
2017-07-31,396
2017-08-01,396
2017-08-02,396
2017-08-03,396
2017-08-04,396
2017-08-05,396
2017-08-06,396
2017-08-09,379
2017-08-10,379
2017-08-11,379
2017-08-12,379
2017-08-13,379
2017-08-14,379
2017-08-15,379
2017-08-17,379
2017-08-18,379
2017-08-19,379
2017-08-20,379
2017-08-22,379
2017-08-23,379
2017-08-24,379
2017-08-25,379
2017-08-26,387
2017-08-27,387
2017-08-28,387
2017-08-29,387
2017-08-30,387
2017-08-31,387
2017-09-01,387
2017-09-02,387
2017-09-03,387
2017-09-04,387
2017-09-05,387
2017-09-06,387
2017-09-07,387
2017-09-08,387
2017-09-09,387
2017-09-10,387
2017-09-11,374
2017-09-12,374
2017-09-13,374
2017-09-14,374
2017-09-15,374
2017-09-16,374
2017-09-17,374
2017-09-19,374
2017-09-20,374
2017-09-21,374
2017-09-22,374
2017-09-23,374
2017-09-24,374
2017-09-25,374
2017-09-26,374
2017-09-27,374
2017-09-28,374
2017-09-29,374
2017-09-30,374
2017-10-01,374
2017-10-02,374
2017-10-03,374
2017-10-04,374
2017-10-05,374
2017-10-06,374
2017-10-07,374
2017-10-08,374
2017-10-09,374
2017-10-10,374
2017-10-11,374
2017-10-12,374
2017-10-13,374
2017-10-14,357
2017-10-15,357
2017-10-16,357
2017-10-17,357
2017-10-18,357
2017-10-19,357
2017-10-20,357
2017-10-21,357
2017-10-22,357
2017-10-23,357
2017-10-24,357
2017-10-25,357
2017-10-26,357
2017-10-27,357
2017-10-28,357
2017-10-29,357
2017-10-30,357
2017-10-31,357
2017-11-01,357
2017-11-02,340
2017-11-03,340
2017-11-04,340
2017-11-05,340
2017-11-06,340
2017-11-07,340
2017-11-08,340
2017-11-09,340
2017-11-10,340
2017-11-11,340
2017-11-12,340
2017-11-13,340
2017-11-14,340
2017-11-15,340
2017-11-16,340
2017-11-17,340
2017-11-18,340
2017-11-19,323
2017-11-20,323
2017-11-21,323
2017-11-22,323
2017-11-23,323
2017-11-24,323
2017-11-25,323
2017-11-26,323
2017-11-27,323
2017-11-28,323
2017-11-29,323
2017-11-30,323
2017-12-01,323
2017-12-02,323
2017-12-03,323
2017-12-04,323
2017-12-05,323
2017-12-06,311
2017-12-07,311
2017-12-08,311
2017-12-09,311
2017-12-10,311
2017-12-11,311
2017-12-12,311
2017-12-14,311
2017-12-15,311
2017-12-16,311
2017-12-17,311
2017-12-18,311
2017-12-19,311
2017-12-20,311
2017-12-21,311
2017-12-22,311
2017-12-23,311
2017-12-24,311
2017-12-25,311
2017-12-26,303
2017-12-27,303
2017-12-28,303
2017-12-29,303
2017-12-30,303
2017-12-31,303
2018-01-01,303
2018-01-02,303
2018-01-03,303
2018-01-04,303
2018-01-05,303
2018-01-06,303
2018-01-07,303
2018-01-08,303
2018-01-09,303
2018-01-10,303
2018-01-11,303
2018-01-12,296
2018-01-13,296
2018-01-14,296
2018-01-15,296
2018-01-16,296
2018-01-17,296
2018-01-18,296
2018-01-19,296
2018-01-20,296
2018-01-21,296
2018-01-22,296
2018-01-23,296
2018-01-24,287
2018-01-25,287
2018-01-26,287
2018-01-27,287
2018-01-28,287
2018-01-29,287
2018-01-31,287
2018-02-01,287
2018-02-02,287
2018-02-03,277
2018-02-04,277
2018-02-05,277
2018-02-06,277
2018-02-07,277
2018-02-08,277
2018-02-09,277
2018-02-10,277
2018-02-11,277
2018-02-12,277
2018-02-13,272
2018-02-14,272
2018-02-15,272
2018-02-16,272
2018-02-17,272
2018-02-18,272
2018-02-19,272
2018-02-20,272
2018-02-21,272
2018-02-22,263
2018-02-23,263
2018-02-24,263
2018-02-25,263
2018-02-26,263
2018-02-27,263
2018-02-28,263
2018-03-01,263
2018-03-02,263
2018-03-03,256
2018-03-05,256
2018-03-06,256
2018-03-07,256
2018-03-08,256
2018-03-09,256
2018-03-10,256
2018-03-11,256
2018-03-12,256
2018-03-13,259
2018-03-14,259
2018-03-15,259
2018-03-16,259
2018-03-17,259
2018-03-18,259
2018-03-19,259
2018-03-20,259
2018-03-21,259
2018-03-23,253
2018-03-24,253
2018-03-26,253
2018-03-27,253
2018-03-28,253
2018-03-29,253
2018-03-30,253
2018-03-31,253
2018-04-01,253
2018-04-02,258
2018-04-03,258
2018-04-04,258
2018-04-05,258
2018-04-06,258
2018-04-08,258
2018-04-09,258
2018-04-10,258
2018-04-11,258
2018-04-12,258
2018-04-13,258
2018-04-14,258
2018-04-15,258
2018-04-16,258
2018-04-17,258
2018-04-18,258
2018-04-19,258
2018-04-20,258
2018-04-21,258
2018-04-22,258
2018-04-23,258
2018-04-24,258
2018-04-25,260
2018-04-26,260
2018-04-27,260
2018-04-28,260
2018-04-29,260
2018-04-30,260
2018-05-01,260
2018-05-02,260
2018-05-03,260
2018-05-04,260
2018-05-05,260
2018-05-06,260
2018-05-07,260
2018-05-08,257
2018-05-09,257
2018-05-10,257
2018-05-11,257
2018-05-12,257
2018-05-13,257
2018-05-14,257
2018-05-15,257
2018-05-16,257
2018-05-17,257
2018-05-18,257
2018-05-19,257
2018-05-20,257
2018-05-21,257
2018-05-22,257
2018-05-23,257
2018-05-24,257
2018-05-25,257
2018-05-26,257
2018-05-27,257
2018-05-28,257
2018-05-29,257
2018-05-30,257
2018-05-31,258
2018-06-01,258
2018-06-02,258
2018-06-03,258
2018-06-04,258
2018-06-05,258
2018-06-06,258
2018-06-07,258
2018-06-08,258
2018-06-09,258
2018-06-10,256
2018-06-11,256
2018-06-12,256
2018-06-13,256
2018-06-14,256
2018-06-15,256
2018-06-16,256
2018-06-17,256
2018-06-18,256
2018-06-19,256
2018-06-20,256
2018-06-21,257
2018-06-22,257
2018-06-23,257
2018-06-24,257
2018-06-25,257
2018-06-26,257
2018-06-27,257
2018-06-28,257
2018-06-29,257
2018-06-30,266
2018-07-01,266
2018-07-02,266
2018-07-03,266
2018-07-04,266
2018-07-05,266
2018-07-06,266
2018-07-07,275
2018-07-08,275
2018-07-09,275
2018-07-10,275
2018-07-11,275
2018-07-12,275
2018-07-13,275
2018-07-14,275
2018-07-15,275
2018-07-16,275
2018-07-17,269
2018-07-18,269
2018-07-19,269
2018-07-20,269
2018-07-21,270
2018-07-22,270
2018-07-23,276
2018-07-24,276
2018-07-25,276
2018-07-26,276
2018-07-27,281
2018-07-28,281
2018-07-29,281
2018-07-30,281
2018-07-31,290
2018-08-01,290
2018-08-02,290
2018-08-03,290
2018-08-04,290
2018-08-05,300
2018-08-06,300
2018-08-07,300
2018-08-08,300
2018-08-09,300
2018-08-10,310
2018-08-11,310
2018-08-12,310
2018-08-14,310
2018-08-16,320
2018-08-17,320
2018-08-18,320
2018-08-19,320
2018-08-20,320
2018-08-21,333
2018-08-22,333
2018-08-23,333
2018-08-24,333
2018-08-25,344
2018-08-26,344
2018-08-27,344
2018-08-28,344
2018-08-29,344
2018-08-30,357
2018-08-31,357
2018-09-01,357
2018-09-02,357
2018-09-03,357
2018-09-04,366
2018-09-05,366
2018-09-06,366
2018-09-07,366
2018-09-08,366
2018-09-09,366
2018-09-10,378
2018-09-11,378
2018-09-12,378
2018-09-13,378
2018-09-14,378
2018-09-15,378
2018-09-16,378
2018-09-17,377
2018-09-18,377
2018-09-19,377
2018-09-20,377
2018-09-21,377
2018-09-22,377
2018-09-23,364
2018-09-24,364
2018-09-25,364
2018-09-26,364
2018-09-27,364
2018-09-28,364
2018-09-29,364
2018-09-30,365
2018-10-02,365
2018-10-03,365
2018-10-04,365
2018-10-05,365
2018-10-06,365
2018-10-07,371
2018-10-08,371
2018-10-09,371
2018-10-10,371
2018-10-11,371
2018-10-12,371
2018-10-13,371
2018-10-14,383
2018-10-15,383
2018-10-16,383
2018-10-17,383
2018-10-18,383
2018-10-19,383
2018-10-20,383
2018-10-21,383
2018-10-22,397
2018-10-23,397
2018-10-24,397
2018-10-25,397
2018-10-26,397
2018-10-27,397
2018-10-28,397
2018-10-29,397
2018-10-30,403
2018-10-31,403
2018-11-01,403
2018-11-03,403
2018-11-04,403
2018-11-05,403
2018-11-06,404
2018-11-07,404
2018-11-08,404
2018-11-09,404
2018-11-10,404
2018-11-11,404
2018-11-12,395
2018-11-13,395
2018-11-15,395
2018-11-16,395
2018-11-17,395
2018-11-18,399
2018-11-19,399
2018-11-20,399
2018-11-21,399
2018-11-22,399
2018-11-23,388
2018-11-24,388
2018-11-25,388
2018-11-26,388
2018-11-27,388
2018-11-28,381
2018-11-29,381
2018-12-01,381
2018-12-02,381
2018-12-03,383
2018-12-04,383
2018-12-05,383
2018-12-07,383
2018-12-09,378
2018-12-10,378
2018-12-11,378
2018-12-12,378
2018-12-13,369
2018-12-14,369
2018-12-15,369
2018-12-16,369
2018-12-17,369
2018-12-18,370
2018-12-19,370
2018-12-20,370
2018-12-21,370
2018-12-22,370
2018-12-23,369
2018-12-24,369
2018-12-25,369
2018-12-26,369
2018-12-27,369
2018-12-28,367
2018-12-29,367
2018-12-30,367
2018-12-31,367
2019-01-01,364
2019-01-02,364
2019-01-03,364
2019-01-04,364
2019-01-05,351
2019-01-06,351
2019-01-08,351
2019-01-10,354
2019-01-11,354
2019-01-12,364
2019-01-13,364
2019-01-14,376
2019-01-15,376
2019-01-16,376
2019-01-17,388
2019-01-18,388
2019-01-19,388
2019-01-20,397
2019-01-21,397
2019-01-22,397
2019-01-23,396
2019-01-24,396
2019-01-25,396
2019-01-26,396
2019-01-27,387
2019-01-28,387
2019-01-29,387
2019-01-30,383
2019-01-31,383
2019-02-01,383
2019-02-02,383
2019-02-03,379
2019-02-04,379
2019-02-05,379
2019-02-06,379
2019-02-07,372
2019-02-08,372
2019-02-09,372
2019-02-10,372
2019-02-11,373
2019-02-12,373
2019-02-13,373
2019-02-14,373
2019-02-15,373
2019-02-16,384
2019-02-17,384
2019-02-18,384
2019-02-19,384
2019-02-20,384
2019-02-21,390
2019-02-22,390
2019-02-23,390
2019-02-24,390
2019-02-25,390
2019-02-26,384
2019-02-27,384
2019-02-28,384
2019-03-01,384
2019-03-02,384
2019-03-03,384
2019-03-04,373
2019-03-05,373
2019-03-06,373
2019-03-07,373
2019-03-08,373
2019-03-09,373
2019-03-10,367
2019-03-11,367
2019-03-12,367
2019-03-13,367
2019-03-14,367
2019-03-15,370
2019-03-16,370
2019-03-17,370
2019-03-18,370
2019-03-19,370
2019-03-20,359
2019-03-21,359
2019-03-22,359
2019-03-23,359
2019-03-24,359
2019-03-25,350
2019-03-26,350
2019-03-27,350
2019-03-28,350
2019-03-29,350
2019-03-30,350
2019-03-31,334
2019-04-01,334
2019-04-02,334
2019-04-03,334
2019-04-04,322
2019-04-05,322
2019-04-06,322
2019-04-07,322
2019-04-08,322
2019-04-09,316
2019-04-10,316
2019-04-11,316
2019-04-12,316
2019-04-13,315
2019-04-14,315
2019-04-15,315
2019-04-16,315
2019-04-17,315
2019-04-18,320
2019-04-19,320
2019-04-20,320
2019-04-21,320
2019-04-22,320
2019-04-23,325
2019-04-24,325
2019-04-25,325
2019-04-26,325
2019-04-27,325
2019-04-28,325
2019-04-29,318
2019-04-30,318
2019-05-01,318
2019-05-02,318
2019-05-03,318
2019-05-04,307
2019-05-05,307
2019-05-06,307
2019-05-07,307
2019-05-08,307
2019-05-09,307
2019-05-10,302
2019-05-11,302
2019-05-12,302
2019-05-13,302
2019-05-14,302
2019-05-15,302
2019-05-16,308
2019-05-17,308
2019-05-18,308
2019-05-19,308
2019-05-20,314
2019-05-21,314
2019-05-22,314
2019-05-23,314
2019-05-24,314
2019-05-25,314
2019-05-26,323
2019-05-27,323
2019-05-28,323
2019-05-29,323
2019-05-30,323
2019-05-31,331
2019-06-01,331
2019-06-02,331
2019-06-03,331
2019-06-04,331
2019-06-05,331
2019-06-06,332
2019-06-07,332
2019-06-08,332
2019-06-09,332
2019-06-10,332
2019-06-11,332
2019-06-12,339
2019-06-13,339
2019-06-14,339
2019-06-15,339
2019-06-16,339
2019-06-17,347
2019-06-18,347
2019-06-19,347
2019-06-20,347
2019-06-21,347
2019-06-22,347
2019-06-23,346
2019-06-24,346
2019-06-25,346
2019-06-26,346
2019-06-27,346
2019-06-28,346
2019-06-29,346
2019-06-30,357
2019-07-01,357
2019-07-02,357
2019-07-03,357
2019-07-04,357
2019-07-05,357
2019-07-06,357
2019-07-07,357
2019-07-08,366
2019-07-09,366
2019-07-10,366
2019-07-11,366
2019-07-12,366
2019-07-13,366
2019-07-14,366
2019-07-15,368
2019-07-16,368
2019-07-17,368
2019-07-18,368
2019-07-19,368
2019-07-20,368
2019-07-21,360
2019-07-22,360
2019-07-23,360
2019-07-24,360
2019-07-25,360
2019-07-26,360
2019-07-27,360
2019-07-28,360
2019-07-29,344
2019-07-30,344
2019-07-31,344
2019-08-01,344
2019-08-02,344
2019-08-03,344
2019-08-04,344
2019-08-05,343
2019-08-06,343
2019-08-07,343
2019-08-08,343
2019-08-09,343
2019-08-10,343
2019-08-11,343
2019-08-12,343
2019-08-13,339
2019-08-14,339
2019-08-15,339
2019-08-16,339
2019-08-17,339
2019-08-18,339
2019-08-19,339
2019-08-20,335
2019-08-21,335
2019-08-22,335
2019-08-23,335
2019-08-24,335
2019-08-24,335
2019-08-25,335
2019-08-25,335
2019-08-26,335
2019-08-26,335
2019-08-27,335
2019-08-27,335
2019-08-28,329
2019-08-29,329
2019-08-30,329
2019-08-31,329
2019-09-01,329
2019-09-02,329
2019-09-03,329
2019-09-04,323
2019-09-05,323
