date_obj,Adamant%20full%20helm%20(t) price
2015-07-11,5138
2015-07-12,5138
2015-07-13,5161
2015-07-14,5161
2015-07-15,5161
2015-07-16,5161
2015-07-17,5136
2015-07-18,5136
2015-07-19,5136
2015-07-20,5136
2015-07-21,4896
2015-07-22,4896
2015-07-23,4896
2015-07-24,4799
2015-07-25,4799
2015-07-26,4799
2015-07-27,4799
2015-07-28,4735
2015-07-29,4735
2015-07-30,4735
2015-07-31,4735
2015-08-01,4709
2015-08-02,4709
2015-08-03,4709
2015-08-04,4709
2015-08-05,4579
2015-08-06,4579
2015-08-07,4579
2015-08-08,4579
2015-08-09,4451
2015-08-10,4451
2015-08-11,4451
2015-08-12,4451
2015-08-13,4315
2015-08-14,4315
2015-08-15,4315
2015-08-16,4315
2015-08-17,4318
2015-08-18,4318
2015-08-19,4318
2015-08-20,4318
2015-08-21,4410
2015-08-22,4410
2015-08-23,4410
2015-08-24,4410
2015-08-25,4410
2015-08-26,4578
2015-08-27,4578
2015-08-28,4578
2015-08-29,4578
2015-08-30,4624
2015-08-31,4624
2015-09-01,4624
2015-09-02,4624
2015-09-03,4567
2015-09-04,4567
2015-09-05,4567
2015-09-06,4567
2015-09-07,4623
2015-09-08,4623
2015-09-09,4623
2015-09-10,4623
2015-09-11,4650
2015-09-12,4650
2015-09-13,4650
2015-09-14,4650
2015-09-15,4672
2015-09-16,4672
2015-09-17,4672
2015-09-18,4672
2015-09-19,4672
2015-09-20,4812
2015-09-21,4812
2015-09-22,4812
2015-09-23,4812
2015-09-24,4812
2015-09-25,4819
2015-09-27,4819
2015-09-28,4819
2015-09-29,4819
2015-09-30,4981
2015-10-05,5194
2015-10-06,5194
2015-10-07,5194
2015-10-08,5194
2015-10-09,5025
2015-10-10,5025
2015-10-11,5025
2015-10-12,5025
2015-10-13,5025
2015-10-14,5177
2015-10-15,5177
2015-10-16,5177
2015-10-17,5177
2015-10-18,5177
2015-10-19,5200
2015-10-20,5200
2015-10-22,5200
2015-10-23,5210
2015-10-24,5210
2015-10-25,5210
2015-10-26,5210
2015-10-27,5274
2015-10-28,5274
2015-10-29,5274
2015-10-30,5274
2015-10-31,5274
2015-11-01,5274
2015-11-02,5298
2015-11-03,5298
2015-11-04,5298
2015-11-05,5298
2015-11-06,5298
2015-11-07,5281
2015-11-08,5281
2015-11-09,5281
2015-11-10,5281
2015-11-11,5281
2015-11-12,5329
2015-11-13,5329
2015-11-14,5329
2015-11-15,5329
2015-11-16,5558
2015-11-17,5558
2015-11-18,5558
2015-11-19,5558
2015-11-20,5558
2015-11-21,5698
2015-11-22,5698
2015-11-23,5698
2015-11-24,5698
2015-11-25,5789
2015-11-26,5789
2015-11-27,5789
2015-11-28,5789
2015-11-29,5920
2015-11-30,5920
2015-12-01,5920
2015-12-02,5920
2015-12-03,5920
2015-12-04,5983
2015-12-05,5983
2015-12-06,5983
2015-12-07,5983
2015-12-08,5983
2015-12-09,6150
2015-12-10,6150
2015-12-11,6150
2015-12-12,6150
2015-12-13,6150
2015-12-14,6416
2015-12-15,6416
2015-12-16,6416
2015-12-17,6416
2015-12-18,6416
2015-12-19,6662
2015-12-20,6662
2015-12-21,6662
2015-12-22,6662
2015-12-23,6662
2015-12-24,6965
2015-12-25,6965
2015-12-26,6965
2015-12-27,6965
2015-12-28,6965
2015-12-29,6898
2015-12-30,6898
2015-12-31,6898
2016-01-01,6898
2016-01-02,6898
2016-01-03,6957
2016-01-04,6957
2016-01-05,6957
2016-01-06,6957
2016-01-07,6972
2016-01-08,6972
2016-01-09,6972
2016-01-10,6972
2016-01-11,6884
2016-01-12,6884
2016-01-13,6884
2016-01-14,6884
2016-01-15,6976
2016-01-16,6976
2016-01-17,6976
2016-01-18,6976
2016-01-19,7141
2016-01-20,7141
2016-01-21,7141
2016-01-22,7141
2016-01-23,7078
2016-01-24,7078
2016-01-25,7078
2016-01-26,7078
2016-01-27,6908
2016-01-28,6908
2016-01-29,6908
2016-01-30,6908
2016-01-31,6957
2016-02-01,6957
2016-02-02,6957
2016-02-03,6957
2016-02-04,7078
2016-02-05,7078
2016-02-06,7078
2016-02-07,7078
2016-02-08,7168
2016-02-09,7168
2016-02-10,7168
2016-02-11,7168
2016-02-12,7135
2016-02-13,7135
2016-02-14,7135
2016-02-15,7135
2016-02-16,7165
2016-02-17,7165
2016-02-18,7165
2016-02-19,7165
2016-02-20,7327
2016-02-21,7327
2016-02-22,7327
2016-02-23,7509
2016-02-24,7509
2016-02-25,7509
2016-02-26,7509
2016-02-27,7606
2016-02-28,7606
2016-02-29,7606
2016-03-01,7606
2016-03-02,7652
2016-03-03,7652
2016-03-04,7652
2016-03-05,7652
2016-03-06,7752
2016-03-07,7752
2016-03-08,7752
2016-03-09,7752
2016-03-10,7904
2016-03-11,7904
2016-03-12,7904
2016-03-13,7904
2016-03-14,7839
2016-03-15,7839
2016-03-16,7839
2016-03-17,7839
2016-03-18,7877
2016-03-19,7877
2016-03-20,7877
2016-03-21,7877
2016-03-22,7898
2016-03-23,7898
2016-03-24,7898
2016-03-25,7898
2016-03-26,7605
2016-03-27,7605
2016-03-28,7605
2016-03-29,7399
2016-03-30,7399
2016-03-31,7399
2016-04-01,7399
2016-04-02,7314
2016-04-03,7314
2016-04-04,7314
2016-04-05,7046
2016-04-06,7046
2016-04-07,7046
2016-04-08,7046
2016-04-09,6948
2016-04-10,6948
2016-04-11,6948
2016-04-12,6948
2016-04-13,6698
2016-04-14,6698
2016-04-15,6698
2016-04-16,6428
2016-04-17,6428
2016-04-18,6428
2016-04-19,6220
2016-04-20,6220
2016-04-21,6220
2016-04-22,6220
2016-04-23,6030
2016-04-24,6030
2016-04-25,6030
2016-04-26,5951
2016-04-27,5951
2016-04-28,5951
2016-04-29,6043
2016-04-30,6043
2016-05-01,6043
2016-05-02,6043
2016-05-03,5883
2016-05-04,5883
2016-05-05,5883
2016-05-06,5883
2016-05-07,5730
2016-05-08,5730
2016-05-09,5730
2016-05-10,5496
2016-05-11,5496
2016-05-12,5496
2016-05-13,5650
2016-05-14,5650
2016-05-15,5650
2016-05-16,5654
2016-05-17,5654
2016-05-18,5654
2016-05-19,5588
2016-05-21,5588
2016-05-22,5588
2016-05-23,5619
2016-05-24,5619
2016-05-25,5619
2016-05-26,5496
2016-05-27,5496
2016-05-28,5496
2016-05-29,5569
2016-05-30,5569
2016-05-31,5569
2016-06-01,5569
2016-06-02,5398
2016-06-03,5398
2016-06-04,5398
2016-06-05,5207
2016-06-06,5207
2016-06-07,5207
2016-06-08,5106
2016-06-09,5106
2016-06-10,5106
2016-06-11,4990
2016-06-12,4990
2016-06-13,4990
2016-06-14,4862
2016-06-15,4862
2016-06-16,4862
2016-06-17,4740
2016-06-18,4740
2016-06-19,4740
2016-06-20,4699
2016-06-21,4699
2016-06-22,4699
2016-06-23,4550
2016-06-24,4550
2016-06-25,4550
2016-06-26,4588
2016-06-27,4588
2016-06-28,4588
2016-06-29,4641
2016-06-30,4641
2016-07-01,4775
2016-07-02,4775
2016-07-03,4775
2016-07-04,4757
2016-07-05,4757
2016-07-06,4757
2016-07-07,4684
2016-07-08,4684
2016-07-09,4684
2016-07-10,4596
2016-07-11,4596
2016-07-12,4596
2016-07-13,4543
2016-07-14,4543
2016-07-15,4543
2016-07-16,4563
2016-07-17,4563
2016-07-18,4563
2016-07-23,4695
2016-07-24,4695
2016-07-25,4695
2016-07-26,4695
2016-07-27,4892
2016-07-28,4892
2016-07-29,4892
2016-07-30,4959
2016-07-31,4959
2016-08-01,4959
2016-08-02,4959
2016-08-03,5114
2016-08-04,5114
2016-08-05,5114
2016-08-06,5114
2016-08-07,4993
2016-08-08,4993
2016-08-09,4993
2016-08-10,4993
2016-08-11,4865
2016-08-12,4865
2016-08-13,4865
2016-08-14,4865
2016-08-15,4693
2016-08-16,4693
2016-08-17,4693
2016-08-18,4693
2016-08-19,4618
2016-08-20,4618
2016-08-21,4618
2016-08-22,4618
2016-08-23,4482
2016-08-24,4482
2016-08-25,4482
2016-08-26,4482
2016-08-28,4346
2016-08-31,4221
2016-09-01,4221
2016-09-02,4221
2016-09-03,4221
2016-09-04,4137
2016-09-05,4137
2016-09-06,4137
2016-09-07,4137
2016-09-08,4137
2016-09-09,4112
2016-09-10,4112
2016-09-11,4112
2016-09-12,4112
2016-09-13,4114
2016-09-14,4114
2016-09-15,4114
2016-09-16,4114
2016-09-17,4114
2016-09-18,4103
2016-09-19,4103
2016-09-20,4103
2016-09-21,4103
2016-09-22,4103
2016-09-23,4197
2016-09-24,4197
2016-09-25,4197
2016-09-26,4197
2016-09-27,4197
2016-09-28,4197
2016-09-29,4265
2016-09-30,4265
2016-10-01,4265
2016-10-02,4265
2016-10-03,4265
2016-10-04,4176
2016-10-05,4176
2016-10-06,4176
2016-10-07,4176
2016-10-08,4256
2016-10-09,4256
2016-10-10,4256
2016-10-11,4256
2016-10-12,4256
2016-10-13,4256
2016-10-14,4375
2016-10-15,4375
2016-10-16,4375
2016-10-17,4375
2016-10-18,4375
2016-10-19,4432
2016-10-20,4432
2016-10-21,4432
2016-10-22,4432
2016-10-23,4432
2016-10-24,4497
2016-10-25,4497
2016-10-26,4497
2016-10-27,4497
2016-10-28,4497
2016-10-29,4541
2016-10-30,4541
2016-10-31,4541
2016-11-01,4541
2016-11-02,4700
2016-11-03,4700
2016-11-04,4700
2016-11-05,4700
2016-11-06,4741
2016-11-07,4741
2016-11-08,4741
2016-11-09,4741
2016-11-10,4796
2016-11-11,4796
2016-11-12,4796
2016-11-13,4796
2016-11-14,4771
2016-11-15,4771
2016-12-07,4846
2016-12-08,4649
2016-12-09,4649
2016-12-10,4649
2016-12-11,4505
2016-12-12,4505
2016-12-13,4505
2016-12-14,4391
2016-12-15,4391
2016-12-16,4391
2016-12-17,4446
2016-12-18,4446
2016-12-19,4446
2016-12-20,4422
2016-12-21,4422
2016-12-22,4422
2016-12-23,4330
2016-12-24,4330
2016-12-25,4330
2016-12-26,4330
2016-12-27,4182
2016-12-28,4182
2016-12-29,4182
2016-12-30,4182
2016-12-31,4168
2017-01-01,4168
2017-01-02,4168
2017-01-03,4307
2017-01-04,4307
2017-01-05,4307
2017-01-06,4307
2017-01-07,4221
2017-01-08,4221
2017-01-09,4221
2017-01-10,4071
2017-01-11,4071
2017-01-12,3880
2017-01-13,3880
2017-01-14,3880
2017-01-15,3821
2017-01-16,3821
2017-01-17,3821
2017-01-18,3987
2017-01-19,3987
2017-01-20,3987
2017-01-21,4107
2017-01-22,4107
2017-01-23,4107
2017-01-27,3842
2017-01-28,3842
2017-01-29,3762
2017-01-30,3762
2017-01-31,3762
2017-02-01,3773
2017-02-02,3773
2017-02-03,3773
2017-02-04,3624
2017-02-05,3624
2017-02-06,3624
2017-02-07,3719
2017-02-08,3719
2017-02-09,3719
2017-02-10,3794
2017-02-11,3794
2017-02-12,3794
2017-02-13,3800
2017-02-14,3800
2017-02-15,3800
2017-02-16,3796
2017-02-17,3796
2017-02-18,3796
2017-02-19,3940
2017-02-20,3940
2017-02-21,3940
2017-02-22,3940
2017-02-23,3932
2017-02-24,3932
2017-02-25,3932
2017-02-26,3932
2017-02-27,3856
2017-02-28,3856
2017-03-01,3856
2017-03-02,3833
2017-03-03,3833
2017-03-04,3833
2017-03-05,3833
2017-03-06,3983
2017-03-07,3983
2017-03-08,3983
2017-03-09,3983
2017-03-10,4032
2017-03-11,4032
2017-03-12,4032
2017-03-13,4191
2017-03-14,4191
2017-03-15,4356
2017-03-16,4356
2017-03-17,4356
2017-03-18,4342
2017-03-19,4342
2017-03-20,4148
2017-03-21,4148
2017-03-22,4148
2017-03-23,4253
2017-03-24,4253
2017-03-25,4253
2017-03-26,4351
2017-03-27,4351
2017-03-28,4351
2017-03-29,4424
2017-03-30,4424
2017-03-31,4424
2017-04-01,4281
2017-04-02,4281
2017-04-03,4281
2017-04-04,4132
2017-04-05,4132
2017-04-12,3859
2017-04-13,3859
2017-04-14,3859
2017-04-15,3948
2017-04-16,3948
2017-04-17,3948
2017-04-18,4072
2017-04-19,4072
2017-04-20,4072
2017-04-21,4264
2017-04-22,4264
2017-04-23,4264
2017-04-24,4408
2017-04-25,4408
2017-04-26,4408
2017-04-27,4562
2017-04-28,4562
2017-04-29,4562
2017-04-30,4757
2017-05-01,4757
2017-05-02,4757
2017-05-03,4861
2017-05-04,4861
2017-05-05,4861
2017-05-06,4983
2017-05-07,4983
2017-05-08,4983
2017-05-09,5125
2017-05-10,5125
2017-05-11,5125
2017-05-12,5284
2017-05-13,5284
2017-05-14,5284
2017-05-15,5284
2017-05-16,5337
2017-05-17,5337
2017-05-18,5337
2017-05-19,5586
2017-05-20,5586
2017-05-21,5586
2017-05-22,5828
2017-05-23,5828
2017-05-24,5828
2017-05-25,6005
2017-05-26,6005
2017-05-27,6005
2017-05-28,6204
2017-05-29,6204
2017-05-30,6204
2017-05-31,6020
2017-06-01,6020
2017-06-02,6020
2017-06-03,5780
2017-06-04,5780
2017-06-05,5780
2017-06-06,5704
2017-06-07,5704
2017-06-08,5704
2017-06-09,5693
2017-06-10,5693
2017-06-11,5751
2017-06-12,5751
2017-06-13,5751
2017-06-14,5870
2017-06-15,5870
2017-06-16,5870
2017-06-17,5870
2017-06-18,5902
2017-06-19,5902
2017-06-20,5902
2017-06-21,5821
2017-06-22,5821
2017-06-23,5821
2017-06-24,5821
2017-06-25,5764
2017-06-26,5764
2017-06-27,5764
2017-06-28,5702
2017-06-29,5702
2017-06-30,5702
2017-07-01,5702
2017-07-02,5669
2017-07-03,5669
2017-07-04,5669
2017-07-05,5570
2017-07-06,5570
2017-07-07,5570
2017-07-08,5538
2017-07-09,5538
2017-07-13,5145
2017-07-14,5145
2017-07-15,4987
2017-07-16,4987
2017-07-17,4987
2017-07-18,4921
2017-07-19,4921
2017-07-20,4921
2017-07-21,4721
2017-07-22,4721
2017-07-23,4721
2017-07-24,4576
2017-07-25,4576
2017-07-26,4587
2017-07-27,4587
2017-07-28,4587
2017-07-29,4559
2017-07-30,4559
2017-07-31,4559
2017-08-01,4419
2017-08-02,4419
2017-08-03,4248
2017-08-04,4248
2017-08-05,4272
2017-08-06,4272
2017-08-07,4272
2017-08-08,4280
2017-08-09,4280
2017-08-10,4280
2017-08-11,4251
2017-08-12,4251
2017-08-13,4251
2017-08-14,4175
2017-08-15,4175
2017-08-16,4175
2017-08-17,4057
2017-08-18,4057
2017-08-19,4057
2017-08-20,4019
2017-08-21,4019
2017-08-22,4019
2017-08-23,3930
2017-08-24,3930
2017-08-25,3930
2017-08-26,3875
2017-08-27,3875
2017-08-28,3875
2017-08-29,3905
2017-08-30,3905
2017-08-31,3905
2017-09-01,3884
2017-09-02,3884
2017-09-03,3933
2017-09-04,3933
2017-09-05,3923
2017-09-06,3923
2017-09-07,3923
2017-09-08,3872
2017-09-09,3872
2017-09-10,3923
2017-09-11,3923
2017-09-12,3923
2017-09-13,4051
2017-09-14,4051
2017-09-15,4051
2017-09-16,4196
2017-09-17,4196
2017-09-18,4196
2017-09-19,4379
2017-09-20,4379
2017-09-21,4379
2017-09-22,4551
2017-09-23,4551
2017-09-24,4551
2017-09-25,4750
2017-09-26,4750
2017-09-27,4750
2017-09-28,4756
2017-09-29,4756
2017-09-30,4756
2017-10-01,4651
2017-10-02,4651
2017-10-03,4651
2017-10-04,4678
2017-10-05,4678
2017-10-06,4678
2017-10-07,4892
2017-10-08,4892
2017-10-09,4892
2017-10-10,4937
2017-10-11,4937
2017-10-12,4937
2017-10-13,4897
2017-10-14,4897
2017-10-15,4897
2017-10-16,4757
2017-10-17,4757
2017-10-18,4757
2017-10-19,4753
2017-10-20,4753
2017-10-21,4753
2017-10-22,4624
2017-10-23,4624
2017-10-24,4624
2017-10-25,4556
2017-10-26,4556
2017-10-27,4556
2017-10-28,4556
2017-10-29,4755
2017-10-30,4755
2017-10-31,4755
2017-11-01,4885
2017-11-02,4885
2017-11-03,4885
2017-11-04,4732
2017-11-05,4732
2017-11-06,4732
2017-11-07,4641
2017-11-08,4641
2017-11-09,4641
2017-11-10,4538
2017-11-11,4538
2017-11-12,4349
2017-11-13,4349
2017-11-14,4349
2017-11-15,4253
2017-11-16,4253
2017-11-17,4253
2017-11-18,4301
2017-11-19,4301
2017-11-20,4301
2017-11-21,4174
2017-11-22,4174
2017-11-23,4174
2017-11-24,4122
2017-11-25,4122
2017-11-26,3991
2017-11-27,3991
2017-11-28,3991
2017-11-29,4021
2017-11-30,4021
2017-12-01,4040
2017-12-02,4040
2017-12-03,4040
2017-12-04,4009
2017-12-05,4009
2017-12-06,3928
2017-12-07,3928
2017-12-08,3928
2017-12-09,3984
2017-12-10,3984
2017-12-11,4065
2017-12-12,4065
2017-12-13,4065
2017-12-14,4120
2017-12-15,4120
2017-12-16,4120
2017-12-17,4047
2017-12-18,4047
2017-12-19,3950
2017-12-20,3950
2017-12-21,3901
2017-12-22,3901
2017-12-23,3901
2017-12-24,3793
2017-12-25,3793
2017-12-26,3793
2017-12-27,3725
2017-12-28,3725
2017-12-29,3725
2017-12-30,3792
2017-12-31,3792
2018-01-01,3792
2018-01-02,3754
2018-01-03,3754
2018-01-04,3782
2018-01-05,3782
2018-01-06,3749
2018-01-07,3749
2018-01-08,3686
2018-01-09,3686
2018-01-10,3541
2018-01-11,3541
2018-01-12,3395
2018-01-13,3395
2018-01-14,3441
2018-01-15,3441
2018-01-16,3469
2018-01-17,3469
2018-01-18,3606
2018-01-19,3606
2018-01-20,3606
2018-01-21,3655
2018-01-22,3655
2018-01-23,3704
2018-01-24,3727
2018-01-25,3727
2018-01-26,3719
2018-01-27,3752
2018-01-28,3910
2018-01-29,3998
2018-01-30,3874
2018-01-31,3866
2018-02-01,3866
2018-02-02,3871
2018-02-03,3781
2018-02-04,3630
2018-02-05,3461
2018-02-06,3343
2018-02-07,3273
2018-02-08,3273
2018-02-09,3212
2018-02-10,3212
2018-02-11,3192
2018-02-12,3135
2018-02-13,3132
2018-02-14,3208
2018-02-15,3261
2018-02-16,3375
2018-02-17,3500
2018-02-18,3458
2018-02-19,3541
2018-02-20,3541
2018-02-21,3655
2018-02-22,3655
2018-02-23,3832
2018-02-24,3832
2018-02-25,3921
2018-02-26,3901
2018-02-27,3766
2018-02-28,3766
2018-03-01,3583
2018-03-02,3437
2018-03-03,3279
2018-03-04,3279
2018-03-05,3174
2018-03-06,3103
2018-03-07,3016
2018-03-08,2961
2018-03-09,2861
2018-03-10,2888
2018-03-11,2929
2018-03-12,2968
2018-03-13,3033
2018-03-14,3078
2018-03-15,3124
2018-03-16,3124
2018-03-17,3230
2018-03-18,3212
2018-03-19,3212
2018-03-20,3271
2018-03-21,3271
2018-03-22,3222
2018-03-23,3183
2018-03-24,3136
2018-03-25,3030
2018-03-26,2930
2018-03-27,2903
2018-03-28,2903
2018-03-29,2872
2018-03-30,2739
2018-03-31,2602
2018-04-01,2521
2018-04-02,2518
2018-04-03,2488
2018-04-04,2447
2018-04-05,2447
2018-04-06,2347
2018-04-07,2347
2018-04-08,2317
2018-04-09,2295
2018-04-10,2243
2018-04-11,2202
2018-04-12,2190
2018-04-13,2190
2018-04-14,2179
2018-04-15,2256
2018-04-16,2256
2018-04-17,2337
2018-04-18,2337
2018-04-19,2338
2018-04-20,2385
2018-04-21,2350
2018-04-22,2350
2018-04-23,2314
2018-04-24,2314
2018-04-25,2306
2018-04-26,2306
2018-04-27,2247
2018-04-28,2166
2018-04-29,2149
2018-04-30,2151
2018-05-01,2176
2018-05-02,2176
2018-05-03,2195
2018-05-04,2195
2018-05-05,2201
2018-05-06,2201
2018-05-07,2225
2018-05-08,2242
2018-05-09,2281
2018-05-10,2330
2018-05-11,2330
2018-05-12,2378
2018-05-13,2378
2018-05-14,2412
2018-05-15,2467
2018-05-16,2535
2018-05-17,2614
2018-05-18,2734
2018-05-19,2854
2018-05-20,2854
2018-05-21,2938
2018-05-22,2938
2018-05-23,2920
2018-05-24,2932
2018-05-25,2932
2018-05-26,2869
2018-05-27,2869
2018-05-28,2760
2018-05-29,2832
2018-05-30,2795
2018-05-31,2724
2018-06-01,2690
2018-06-02,2607
2018-06-03,2607
2018-06-04,2530
2018-06-05,2487
2018-06-06,2414
2018-06-07,2414
2018-06-08,2368
2018-06-09,2368
2018-06-10,2301
2018-06-11,2277
2018-06-12,2253
2018-06-13,2234
2018-06-14,2220
2018-06-15,2161
2018-06-16,2152
2018-06-17,2152
2018-06-18,2181
2018-06-19,2175
2018-06-20,2175
2018-06-21,2193
2018-06-22,2195
2018-06-23,2195
2018-06-24,2245
2018-06-25,2325
2018-06-26,2383
2018-06-27,2420
2018-06-28,2440
2018-06-29,2447
2018-06-30,2452
2018-07-01,2449
2018-07-02,2449
2018-07-03,2500
2018-07-04,2553
2018-07-05,2553
2018-07-06,2617
2018-07-07,2717
2018-07-08,2765
2018-07-09,2773
2018-07-10,2762
2018-07-11,2771
2018-07-12,2771
2018-07-13,2729
2018-07-14,2713
2018-07-15,2713
2018-07-16,2786
2018-07-17,2880
2018-07-18,2880
2018-07-19,2908
2018-07-20,2952
2018-07-21,3002
2018-07-22,2935
2018-07-23,2968
2018-07-24,3050
2018-07-25,3074
2018-07-26,3114
2018-07-27,3169
2018-07-28,3169
2018-07-29,3235
2018-07-30,3109
2018-07-31,3023
2018-08-01,3023
2018-08-02,3022
2018-08-03,3044
2018-08-04,3131
2018-08-05,3134
2018-08-06,3150
2018-08-07,3106
2018-08-08,3063
2018-08-09,3049
2018-08-10,3055
2018-08-11,2982
2018-08-12,2965
2018-08-14,2923
2018-08-16,2901
2018-08-17,2998
2018-08-18,2998
2018-08-19,2951
2018-08-20,2996
2018-08-21,2935
2018-08-22,2916
2018-08-23,2933
2018-08-24,2959
2018-08-25,2974
2018-08-26,2989
2018-08-27,3043
2018-08-28,3046
2018-08-29,3157
2018-08-30,3218
2018-08-31,3309
2018-09-01,3321
2018-09-02,3408
2018-09-03,3452
2018-09-04,3409
2018-09-05,3423
2018-09-06,3423
2018-09-07,3417
2018-09-08,3438
2018-09-09,3426
2018-09-10,3360
2018-09-11,3244
2018-09-12,3219
2018-09-13,3142
2018-09-14,3184
2018-09-15,3208
2018-09-16,3241
2018-09-17,3198
2018-09-18,3219
2018-09-19,3214
2018-09-20,3168
2018-09-21,3225
2018-09-22,3260
2018-09-23,3248
2018-09-24,3278
2018-09-25,3413
2018-09-26,3515
2018-09-27,3512
2018-09-28,3563
2018-09-29,3552
2018-09-30,3592
2018-10-01,3565
2018-10-02,3579
2018-10-03,3562
2018-10-04,3562
2018-10-05,3582
2018-10-06,3613
2018-10-07,3576
2018-10-08,3474
2018-10-09,3494
2018-10-10,3631
2018-10-11,3732
2018-10-12,3732
2018-10-13,3805
2018-10-14,3891
2018-10-15,3942
2018-10-16,3959
2018-10-17,4026
2018-10-18,4063
2018-10-19,3988
2018-10-20,3988
2018-10-21,3905
2018-10-22,3777
2018-10-23,3642
2018-10-24,3668
2018-10-25,3696
2018-10-26,3724
2018-10-27,3791
2018-10-28,3730
2018-10-29,3730
2018-10-30,3664
2018-10-31,3570
2018-11-01,3599
2018-11-03,3753
2018-11-04,3902
2018-11-05,4095
2018-11-06,4300
2018-11-07,4493
2018-11-08,4668
2018-11-09,4902
2018-11-10,5147
2018-11-11,5405
2018-11-12,5676
2018-11-13,5960
2018-11-14,6258
2018-11-15,6571
2018-11-16,6899
2018-11-17,7231
2018-11-18,7545
2018-11-19,7923
2018-11-20,8302
2018-11-21,8415
2018-11-22,8602
2018-11-23,8632
2018-11-24,8903
2018-11-25,9317
2018-11-26,9780
2018-11-27,10213
2018-11-28,10558
2018-11-29,10677
2018-12-01,11136
2018-12-02,11101
2018-12-03,11496
2018-12-04,11845
2018-12-05,12149
2018-12-07,12610
2018-12-09,12293
2018-12-10,12099
2018-12-11,11790
2018-12-12,11604
2018-12-13,11596
2018-12-14,11220
2018-12-15,10733
2018-12-16,10284
2018-12-17,9796
2018-12-18,9393
2018-12-19,9008
2018-12-20,8579
2018-12-21,8182
2018-12-22,7827
2018-12-23,7549
2018-12-24,7270
2018-12-25,7113
2018-12-26,7015
2018-12-27,7029
2018-12-28,6852
2018-12-29,6916
2018-12-30,6765
2018-12-31,6920
2019-01-01,6822
2019-01-02,6659
2019-01-03,6492
2019-01-04,6497
2019-01-05,6431
2019-01-06,6353
2019-01-08,6045
2019-01-10,6046
2019-01-11,5862
2019-01-12,5743
2019-01-13,5657
2019-01-14,5620
2019-01-15,5575
2019-01-16,5766
2019-01-17,5913
2019-01-18,5992
2019-01-19,5956
2019-01-20,5943
2019-01-21,5922
2019-01-22,6071
2019-01-23,6120
2019-01-24,6150
2019-01-25,6130
2019-01-26,6051
2019-01-27,5961
2019-01-28,5854
2019-01-29,5912
2019-01-30,5983
2019-01-31,6032
2019-02-01,5795
2019-02-02,5685
2019-02-03,5428
2019-02-04,5350
2019-02-05,5199
2019-02-06,5064
2019-02-07,4862
2019-02-08,4717
2019-02-09,4734
2019-02-10,4862
2019-02-11,4868
2019-02-12,4765
2019-02-13,4737
2019-02-14,4602
2019-02-15,4425
2019-02-16,4371
2019-02-17,4239
2019-02-18,4156
2019-02-19,3986
2019-02-20,3830
2019-02-21,3691
2019-02-22,3576
2019-02-23,3436
2019-02-24,3302
2019-02-25,3260
2019-02-26,3183
2019-02-27,3078
2019-02-28,2964
2019-03-01,2924
2019-03-02,2894
2019-03-03,2802
2019-03-04,2821
2019-03-05,2766
2019-03-06,2753
2019-03-07,2751
2019-03-08,2751
2019-03-09,2792
2019-03-10,2807
2019-03-11,2877
2019-03-12,2924
2019-03-13,2988
2019-03-14,3096
