date_obj,White%20claws price
2015-12-06,5114
2015-12-07,5114
2015-12-08,5114
2015-12-09,5114
2015-12-10,5114
2015-12-11,5114
2015-12-13,5009
2015-12-14,5009
2015-12-15,5009
2015-12-16,5009
2015-12-17,5009
2015-12-18,5009
2015-12-19,5009
2015-12-20,5009
2015-12-21,5009
2015-12-22,5009
2015-12-23,5009
2015-12-24,5009
2015-12-25,5009
2015-12-26,5009
2015-12-27,5009
2015-12-28,5009
2015-12-29,5009
2015-12-30,5009
2015-12-31,5009
2016-01-01,5009
2016-01-02,5009
2016-01-03,5009
2016-01-04,5009
2016-01-05,5009
2016-01-06,5009
2016-01-07,5009
2016-01-08,5009
2016-01-09,5009
2016-01-10,5009
2016-01-11,5009
2016-01-12,5009
2016-01-13,5009
2016-01-14,5009
2016-01-15,5009
2016-01-16,5009
2016-01-17,5009
2016-01-18,5009
2016-01-19,5009
2016-01-20,5009
2016-01-21,5009
2016-01-22,5009
2016-01-23,5009
2016-01-24,5009
2016-01-25,5009
2016-01-26,5009
2016-01-27,5009
2016-01-28,5009
2016-01-29,5009
2016-01-30,5009
2016-01-31,5009
2016-02-01,5009
2016-02-02,5009
2016-02-03,5009
2016-02-04,5009
2016-02-05,5009
2016-02-06,5009
2016-02-07,5009
2016-02-08,5009
2016-02-09,5009
2016-02-10,5009
2016-02-11,5009
2016-02-12,5009
2016-02-13,5009
2016-02-14,5009
2016-02-15,5009
2016-02-16,5009
2016-02-17,5009
2016-02-18,5009
2016-02-19,5009
2016-02-20,5009
2016-02-21,5009
2016-02-22,5009
2016-02-23,5009
2016-02-24,5009
2016-02-25,5009
2016-02-26,5009
2016-02-27,5009
2016-02-28,5009
2016-02-29,5009
2016-03-01,5009
2016-03-02,5009
2016-03-03,5009
2016-03-04,5009
2016-03-05,5009
2016-03-06,5009
2016-03-07,5009
2016-03-08,5009
2016-03-09,5009
2016-03-10,5009
2016-03-11,5009
2016-03-12,5009
2016-03-13,5009
2016-03-14,5009
2016-03-15,5009
2016-03-16,5009
2016-03-17,5009
2016-03-18,5009
2016-03-19,5009
2016-03-20,5009
2016-03-21,5009
2016-03-22,5009
2016-03-23,5009
2016-03-24,5009
2016-03-25,5009
2016-03-26,5009
2016-03-27,5009
2016-03-28,5009
2016-03-29,5009
2016-03-30,5009
2016-03-31,5009
2016-04-01,5009
2016-04-02,5009
2016-04-03,5009
2016-04-04,5009
2016-04-05,5009
2016-04-06,5009
2016-04-07,5009
2016-04-08,5009
2016-04-09,5009
2016-04-10,5009
2016-04-11,5009
2016-04-12,5009
2016-04-13,5009
2016-04-14,5009
2016-04-15,5009
2016-04-16,5009
2016-04-17,5009
2016-04-18,5009
2016-04-19,5009
2016-04-20,5009
2016-04-21,5009
2016-04-22,5009
2016-04-23,5009
2016-04-24,4813
2016-04-25,4813
2016-04-26,4813
2016-04-27,4813
2016-04-28,4813
2016-04-29,4813
2016-04-30,4813
2016-05-01,4813
2016-05-02,4813
2016-05-03,4813
2016-05-04,4813
2016-05-05,4813
2016-05-06,4813
2016-05-07,4813
2016-05-08,4813
2016-05-09,4813
2016-05-10,4813
2016-05-11,4813
2016-05-12,4813
2016-05-13,4813
2016-05-14,4813
2016-05-15,4813
2016-05-16,4813
2016-05-17,4813
2016-05-18,4813
2016-05-19,4813
2016-05-22,4813
2016-05-23,4813
2016-05-24,4813
2016-05-25,4813
2016-05-26,4813
2016-05-27,4813
2016-05-28,4813
2016-05-29,4813
2016-05-30,4813
2016-05-31,4813
2016-06-01,4813
2016-06-02,4813
2016-06-03,4813
2016-06-04,4813
2016-06-05,4813
2016-06-06,4813
2016-06-07,4813
2016-06-08,4813
2016-06-09,4813
2016-06-10,4813
2016-06-11,4813
2016-06-12,4813
2016-06-13,4813
2016-06-14,4813
2016-06-15,4813
2016-06-16,4813
2016-06-17,4813
2016-06-18,4813
2016-06-19,4813
2016-06-20,4813
2016-06-21,4813
2016-06-22,4813
2016-06-23,4813
2016-06-24,4813
2016-06-25,4813
2016-06-26,4813
2016-06-27,4813
2016-06-28,4813
2016-06-29,4813
2016-06-30,4813
2016-07-01,4813
2016-07-02,4813
2016-07-03,4813
2016-07-04,4813
2016-07-05,4813
2016-07-06,4813
2016-07-07,4813
2016-07-08,4813
2016-07-09,4813
2016-07-10,4813
2016-07-11,4813
2016-07-12,4813
2016-07-13,4813
2016-07-14,4813
2016-07-15,4813
2016-07-16,4813
2016-07-17,4813
2016-07-18,4813
2016-07-24,4813
2016-07-25,4813
2016-07-26,4813
2016-07-27,4813
2016-07-28,4813
2016-07-29,4813
2016-07-30,4813
2016-07-31,4813
2016-08-01,4813
2016-08-02,4813
2016-08-03,4813
2016-08-04,4813
2016-08-05,4813
2016-08-06,4813
2016-08-07,4813
2016-08-08,4813
2016-08-09,4813
2016-08-10,4813
2016-08-11,4813
2016-08-12,4813
2016-08-13,4813
2016-08-14,4813
2016-08-15,4736
2016-08-16,4736
2016-08-17,4736
2016-08-18,4736
2016-08-19,4736
2016-08-20,4736
2016-08-21,4736
2016-08-22,4736
2016-08-23,4736
2016-08-24,4736
2016-08-25,4736
2016-08-26,4736
2016-08-28,4736
2016-08-31,4736
2016-09-01,4736
2016-09-02,4736
2016-09-03,4736
2016-09-04,4736
2016-09-05,4736
2016-09-06,4736
2016-09-07,4736
2016-09-08,4736
2016-09-09,4736
2016-09-10,4736
2016-09-11,4736
2016-09-12,4736
2016-09-13,4736
2016-09-14,4736
2016-09-15,4736
2016-09-16,4736
2016-09-17,4736
2016-09-18,4736
2016-09-19,4736
2016-09-20,4736
2016-09-21,4736
2016-09-22,4736
2016-09-23,4736
2016-09-24,4736
2016-09-25,4736
2016-09-26,4736
2016-09-27,4736
2016-09-28,4736
2016-09-29,4736
2016-09-30,4736
2016-10-01,4736
2016-10-02,4736
2016-10-03,4736
2016-10-04,4736
2016-10-05,4736
2016-10-06,4736
2016-10-07,4736
2016-10-08,4736
2016-10-09,4736
2016-10-10,4736
2016-10-11,4736
2016-10-12,4736
2016-10-13,4736
2016-10-14,4736
2016-10-15,4736
2016-10-16,4736
2016-10-17,4736
2016-10-18,4736
2016-10-19,4736
2016-10-20,4736
2016-10-21,4736
2016-10-22,4736
2016-10-23,4736
2016-10-24,4736
2016-10-25,4736
2016-10-26,4736
2016-10-27,4736
2016-10-28,4736
2016-10-29,4736
2016-10-30,4736
2016-10-31,4736
2016-11-01,4736
2016-11-02,4736
2016-11-03,4736
2016-11-04,4736
2016-11-05,4736
2016-11-06,4736
2016-11-07,4736
2016-11-08,4736
2016-11-09,4736
2016-11-10,4736
2016-11-11,4736
2016-11-12,4634
2016-11-13,4634
2016-11-14,4634
2016-12-08,4634
2016-12-09,4634
2016-12-10,4634
2016-12-11,4634
2016-12-12,4634
2016-12-13,4634
2016-12-14,4634
2016-12-15,4634
2016-12-16,4634
2016-12-17,4634
2016-12-18,4634
2016-12-19,4634
2016-12-20,4634
2016-12-21,4634
2016-12-22,4634
2016-12-23,4634
2016-12-24,4634
2016-12-25,4634
2016-12-26,4634
2016-12-27,4634
2016-12-28,4634
2016-12-29,4634
2016-12-30,4634
2016-12-31,4634
2017-01-01,4634
2017-01-02,4634
2017-01-03,4634
2017-01-04,4634
2017-01-05,4634
2017-01-06,4634
2017-01-07,4634
2017-01-08,4634
2017-01-09,4634
2017-01-10,4634
2017-01-11,4634
2017-01-12,4634
2017-01-13,4634
2017-01-14,4634
2017-01-15,4634
2017-01-16,4634
2017-01-17,4634
2017-01-18,4634
2017-01-19,4634
2017-01-20,4634
2017-01-21,4634
2017-01-22,4634
2017-01-27,4634
2017-01-28,4634
2017-01-29,4634
2017-01-30,4634
2017-01-31,4634
2017-02-01,4634
2017-02-02,4634
2017-02-03,4471
2017-02-04,4471
2017-02-05,4471
2017-02-06,4471
2017-02-07,4471
2017-02-08,4471
2017-02-09,4471
2017-02-10,4471
2017-02-11,4471
2017-02-12,4471
2017-02-13,4471
2017-02-14,4471
2017-02-15,4471
2017-02-16,4471
2017-02-18,4471
2017-02-19,4471
2017-02-20,4471
2017-02-21,4471
2017-02-22,4471
2017-02-23,4471
2017-02-24,4471
2017-02-25,4471
2017-02-26,4471
2017-02-27,4471
2017-02-28,4471
2017-03-01,4471
2017-03-02,4471
2017-03-03,4471
2017-03-04,4471
2017-03-05,4471
2017-03-06,4471
2017-03-07,4471
2017-03-08,4471
2017-03-09,4471
2017-03-10,4471
2017-03-11,4471
2017-03-12,4471
2017-03-13,4471
2017-03-14,4471
2017-03-15,4471
2017-03-16,4471
2017-03-17,4471
2017-03-18,4471
2017-03-19,4471
2017-03-20,4471
2017-03-21,4471
2017-03-22,4471
2017-03-23,4471
2017-03-24,4471
2017-03-25,4471
2017-03-26,4471
2017-03-27,4471
2017-03-28,4471
2017-03-29,4471
2017-03-30,4471
2017-03-31,4471
2017-04-01,4471
2017-04-02,4471
2017-04-03,4471
2017-04-04,4471
2017-04-12,4305
2017-04-13,4305
2017-04-14,4305
2017-04-15,4305
2017-04-16,4305
2017-04-17,4305
2017-04-18,4305
2017-04-19,4305
2017-04-20,4305
2017-04-21,4305
2017-04-22,4305
2017-04-23,4305
2017-04-24,4305
2017-04-25,4305
2017-04-26,4305
2017-04-27,4305
2017-04-28,4305
2017-04-29,4305
2017-04-30,4305
2017-05-01,4305
2017-05-02,4305
2017-05-03,4305
2017-05-04,4305
2017-05-05,4305
2017-05-06,4305
2017-05-07,4305
2017-05-08,4305
2017-05-09,4305
2017-05-10,4305
2017-05-11,4305
2017-05-12,4305
2017-05-13,4305
2017-05-14,4305
2017-05-15,4305
2017-05-16,4305
2017-05-17,4305
2017-05-18,4305
2017-05-19,4305
2017-05-20,4305
2017-05-21,4305
2017-05-22,4305
2017-05-23,4305
2017-05-24,4305
2017-05-25,4305
2017-05-26,4305
2017-05-27,4305
2017-05-28,4305
2017-05-29,4305
2017-05-30,4305
2017-05-31,4305
2017-06-01,4305
2017-06-02,4305
2017-06-03,4305
2017-06-06,4305
2017-06-07,4305
2017-06-08,4305
2017-06-09,4305
2017-06-10,4305
2017-06-11,4199
2017-06-12,4199
2017-06-13,4199
2017-06-14,4199
2017-06-15,4199
2017-06-16,4199
2017-06-17,4199
2017-06-18,4199
2017-06-19,4199
2017-06-20,4199
2017-06-21,4199
2017-06-22,4199
2017-06-23,4199
2017-06-24,4199
2017-06-25,4199
2017-06-26,4199
2017-06-27,4199
2017-06-28,4199
2017-06-29,4199
2017-06-30,4199
2017-07-01,4199
2017-07-02,4199
2017-07-03,4199
2017-07-04,4199
2017-07-05,4199
2017-07-06,4199
2017-07-07,4199
2017-07-08,4199
2017-07-13,4199
2017-07-14,4199
2017-07-15,4199
2017-07-16,4199
2017-07-17,4199
2017-07-18,4199
2017-07-19,4199
2017-07-20,4199
2017-07-21,4199
2017-07-22,4199
2017-07-23,4199
2017-07-24,4199
2017-07-25,4199
2017-07-26,4199
2017-07-27,4199
2017-07-28,4199
2017-07-29,4199
2017-07-30,4199
2017-07-31,4199
2017-08-01,4199
2017-08-02,4199
2017-08-03,4199
2017-08-04,4199
2017-08-05,4199
2017-08-06,4199
2017-08-09,4199
2017-08-10,4199
2017-08-11,4199
2017-08-12,4199
2017-08-13,4199
2017-08-14,4199
2017-08-15,4199
2017-08-16,4199
2017-08-17,4199
2017-08-18,4199
2017-08-19,4199
2017-08-20,4199
2017-08-21,4199
2017-08-22,4199
2017-08-23,4199
2017-08-24,4199
2017-08-25,4199
2017-08-26,4199
2017-08-27,4199
2017-08-28,4199
2017-08-29,4199
2017-08-30,4065
2017-08-31,4065
2017-09-01,4065
2017-09-02,4065
2017-09-03,4065
2017-09-04,4065
2017-09-05,4065
2017-09-06,4065
2017-09-07,4065
2017-09-08,4065
2017-09-09,4065
2017-09-10,4065
2017-09-11,4065
2017-09-12,4065
2017-09-13,4065
2017-09-14,4065
2017-09-15,4065
2017-09-16,4065
2017-09-17,4065
2017-09-18,4065
2017-09-19,4065
2017-09-20,4065
2017-09-21,4065
2017-09-22,4065
2017-09-23,4065
2017-09-24,4065
2017-09-25,4065
2017-09-26,4065
2017-09-27,4065
2017-09-28,4065
2017-09-29,4065
2017-09-30,4065
2017-10-01,4065
2017-10-02,4065
2017-10-03,4065
2017-10-04,4065
2017-10-05,4065
2017-10-06,4065
2017-10-07,4065
2017-10-08,4065
2017-10-09,4065
2017-10-10,4065
2017-10-11,4065
2017-10-12,4065
2017-10-13,4065
2017-10-14,4065
2017-10-15,4065
2017-10-16,4065
2017-10-17,4065
2017-10-18,4065
2017-10-19,4065
2017-10-20,4065
2017-10-21,4065
2017-10-22,4065
2017-10-23,4065
2017-10-24,4065
2017-10-25,4065
2017-10-26,4065
2017-10-27,4065
2017-10-28,4065
2017-10-29,4065
2017-10-30,4065
2017-10-31,4065
2017-11-01,4065
2017-11-02,3883
2017-11-03,3883
2017-11-04,3883
2017-11-05,3883
2017-11-06,3883
2017-11-07,3883
2017-11-08,3883
2017-11-09,3883
2017-11-10,3883
2017-11-11,3883
2017-11-12,3883
2017-11-13,3883
2017-11-14,3883
2017-11-15,3883
2017-11-16,3883
2017-11-17,3883
2017-11-18,3883
2017-11-19,3883
2017-11-20,3883
2017-11-21,3883
2017-11-22,3883
2017-11-23,3883
2017-11-24,3883
2017-11-25,3883
2017-11-26,3883
2017-11-27,3883
2017-11-28,3883
2017-11-29,3883
2017-11-30,3883
2017-12-01,3883
2017-12-02,3883
2017-12-03,3883
2017-12-04,3883
2017-12-05,3883
2017-12-06,3883
2017-12-07,3883
2017-12-08,3883
2017-12-09,3883
2017-12-10,3883
2017-12-11,3883
2017-12-12,3883
2017-12-13,3883
2017-12-14,3883
2017-12-15,3883
2017-12-16,3883
2017-12-17,3883
2017-12-18,3883
2017-12-19,3883
2017-12-20,3883
2017-12-21,3883
2017-12-22,3883
2017-12-23,3883
2017-12-24,3883
2017-12-25,3883
2017-12-26,3883
2017-12-27,3883
2017-12-28,3883
2017-12-29,3883
2017-12-30,3883
2017-12-31,3883
2018-01-01,3883
2018-01-02,3883
2018-01-03,3883
2018-01-04,3883
2018-01-05,3883
2018-01-06,3883
2018-01-07,3883
2018-01-08,3883
2018-01-09,3883
2018-01-10,3883
2018-01-11,3883
2018-01-12,3883
2018-01-13,3756
2018-01-14,3756
2018-01-15,3756
2018-01-16,3756
2018-01-17,3756
2018-01-18,3756
2018-01-19,3756
2018-01-20,3756
2018-01-21,3756
2018-01-22,3756
2018-01-23,3756
2018-01-24,3756
2018-01-25,3756
2018-01-26,3756
2018-01-27,3756
2018-01-28,3756
2018-01-29,3756
2018-01-30,3756
2018-02-01,3756
2018-02-02,3756
2018-02-03,3756
2018-02-04,3756
2018-02-05,3756
2018-02-06,3756
2018-02-07,3756
2018-02-08,3756
2018-02-09,3756
2018-02-10,3756
2018-02-11,3756
2018-02-12,3756
2018-02-13,3756
2018-02-14,3756
2018-02-15,3756
2018-02-16,3756
2018-02-17,3756
2018-02-18,3756
2018-02-19,3756
2018-02-20,3756
2018-02-21,3756
2018-02-22,3626
2018-02-23,3626
2018-02-24,3626
2018-02-25,3626
2018-02-26,3626
2018-02-27,3626
2018-02-28,3626
2018-03-01,3626
2018-03-02,3626
2018-03-03,3626
2018-03-04,3626
2018-03-05,3626
2018-03-06,3626
2018-03-07,3626
2018-03-08,3626
2018-03-09,3626
2018-03-10,3626
2018-03-11,3626
2018-03-12,3626
2018-03-13,3626
2018-03-14,3626
2018-03-15,3626
2018-03-16,3626
2018-03-17,3626
2018-03-18,3626
2018-03-19,3626
2018-03-20,3626
2018-03-21,3626
2018-03-23,3626
2018-03-24,3626
2018-03-26,3626
2018-03-27,3626
2018-03-28,3626
2018-03-29,3626
2018-03-30,3626
2018-03-31,3626
2018-04-01,3626
2018-04-02,3626
2018-04-03,3453
2018-04-04,3453
2018-04-05,3453
2018-04-06,3453
2018-04-08,3453
2018-04-09,3453
2018-04-10,3453
2018-04-11,3453
2018-04-12,3453
2018-04-13,3453
2018-04-14,3453
2018-04-16,3453
2018-04-17,3453
2018-04-18,3453
2018-04-19,3453
2018-04-20,3453
2018-04-21,3453
2018-04-22,3453
2018-04-23,3453
2018-04-24,3453
2018-04-25,3453
2018-04-26,3453
2018-04-27,3453
2018-04-28,3453
2018-04-29,3453
2018-04-30,3453
2018-05-01,3453
2018-05-02,3453
2018-05-03,3453
2018-05-04,3453
2018-05-05,3453
2018-05-06,3453
2018-05-07,3453
2018-05-08,3453
2018-05-09,3453
2018-05-10,3453
2018-05-11,3453
2018-05-12,3453
2018-05-13,3453
2018-05-14,3453
2018-05-15,3453
2018-05-16,3453
2018-05-17,3351
2018-05-18,3351
2018-05-19,3351
2018-05-20,3351
2018-05-21,3351
2018-05-22,3351
2018-05-23,3351
2018-05-24,3351
2018-05-25,3351
2018-05-26,3351
2018-05-27,3351
2018-05-28,3351
2018-05-29,3351
2018-05-30,3351
2018-05-31,3351
2018-06-01,3351
2018-06-02,3351
2018-06-03,3351
2018-06-04,3351
2018-06-05,3351
2018-06-06,3351
2018-06-07,3351
2018-06-08,3351
2018-06-09,3351
2018-06-10,3351
2018-06-11,3351
2018-06-12,3351
2018-06-13,3351
2018-06-14,3351
2018-06-15,3351
2018-06-16,3351
2018-06-17,3351
2018-06-18,3351
2018-06-19,3351
2018-06-20,3351
2018-06-21,3351
2018-06-22,3282
2018-06-23,3282
2018-06-24,3282
2018-06-25,3282
2018-06-26,3282
2018-06-27,3282
2018-06-28,3282
2018-06-29,3282
2018-06-30,3282
2018-07-01,3282
2018-07-02,3282
2018-07-03,3282
2018-07-04,3282
2018-07-05,3282
2018-07-06,3282
2018-07-07,3282
2018-07-08,3282
2018-07-09,3282
2018-07-10,3282
2018-07-11,3282
2018-07-12,3282
2018-07-13,3282
2018-07-14,3282
2018-07-15,3282
2018-07-16,3282
2018-07-17,3282
2018-07-18,3282
2018-07-19,3282
2018-07-20,3282
2018-07-21,3282
2018-07-22,3282
2018-07-23,3282
2018-07-24,3282
2018-07-25,3282
2018-07-26,3282
2018-07-27,3282
2018-07-28,3282
2018-07-29,3282
2018-07-30,3282
2018-07-31,3282
2018-08-01,3282
2018-08-02,3282
2018-08-03,3282
2018-08-04,3282
2018-08-05,3282
2018-08-06,3282
2018-08-07,3282
2018-08-08,3282
2018-08-09,3282
2018-08-10,3282
2018-08-11,3282
2018-08-12,3282
2018-08-14,3282
2018-08-16,3155
2018-08-17,3155
2018-08-18,3155
2018-08-19,3155
2018-08-20,3155
2018-08-21,3155
2018-08-22,3155
2018-08-23,3155
2018-08-24,3155
2018-08-25,3155
2018-08-26,3155
2018-08-27,3155
2018-08-28,3155
2018-08-29,3155
2018-08-30,3155
2018-08-31,3155
2018-09-01,3155
2018-09-02,3155
2018-09-03,3155
2018-09-04,3155
2018-09-05,3155
2018-09-06,3155
2018-09-07,3002
2018-09-08,3002
2018-09-09,3002
2018-09-10,3002
2018-09-11,3002
2018-09-12,3002
2018-09-13,3002
2018-09-14,3002
2018-09-15,3002
2018-09-16,3002
2018-09-17,3002
2018-09-18,3002
2018-09-19,3002
2018-09-20,3002
2018-09-21,3002
2018-09-22,3002
2018-09-23,3002
2018-09-24,3002
2018-09-25,3002
2018-09-26,3002
2018-09-27,3002
2018-09-28,3002
2018-09-29,3002
2018-09-30,3002
2018-10-02,2859
2018-10-03,2859
2018-10-04,2859
2018-10-05,2859
2018-10-06,2859
2018-10-07,2859
2018-10-08,2859
2018-10-09,2859
2018-10-10,2859
2018-10-11,2859
2018-10-12,2859
2018-10-13,2859
2018-10-14,2859
2018-10-15,2859
2018-10-16,2859
2018-10-17,2859
2018-10-18,2859
2018-10-19,2859
2018-10-20,2859
2018-10-21,2859
2018-10-22,2859
2018-10-23,2859
2018-10-24,2859
2018-10-25,2859
2018-10-26,2859
2018-10-27,2859
2018-10-28,2859
2018-10-29,2859
2018-10-30,2723
2018-10-31,2723
2018-11-01,2723
2018-11-03,2723
2018-11-04,2723
2018-11-05,2723
2018-11-06,2723
2018-11-07,2723
2018-11-08,2723
2018-11-09,2723
2018-11-10,2589
2018-11-11,2589
2018-11-12,2589
2018-11-13,2589
2018-11-14,2589
2018-11-15,2589
2018-11-16,2589
2018-11-17,2589
2018-11-18,2589
2018-11-19,2589
2018-11-20,2469
2018-11-21,2469
2018-11-22,2469
2018-11-23,2469
2018-11-24,2469
2018-11-25,2469
2018-11-26,2469
2018-11-27,2469
2018-11-28,2469
2018-11-29,2469
2018-12-01,2361
2018-12-02,2361
2018-12-03,2361
2018-12-04,2361
2018-12-05,2361
2018-12-07,2361
2018-12-09,2361
2018-12-10,2361
2018-12-11,2361
2018-12-12,2361
2018-12-13,2361
2018-12-14,2361
2018-12-15,2262
2018-12-16,2262
2018-12-17,2262
2018-12-18,2262
2018-12-19,2262
2018-12-20,2262
2018-12-21,2262
2018-12-22,2262
2018-12-23,2262
2018-12-24,2262
2018-12-25,2262
2018-12-26,2262
2018-12-27,2262
2018-12-28,2262
2018-12-29,2262
2018-12-30,2262
2018-12-31,2262
2019-01-01,2262
2019-01-02,2173
2019-01-03,2173
2019-01-04,2173
2019-01-05,2173
2019-01-06,2173
2019-01-08,2173
2019-01-10,2173
2019-01-11,2173
2019-01-12,2173
2019-01-13,2173
2019-01-14,2173
2019-01-15,2173
2019-01-16,2173
2019-01-17,2173
2019-01-18,2173
2019-01-19,2173
2019-01-20,2173
2019-01-21,2087
2019-01-22,2087
2019-01-23,2087
2019-01-24,2087
2019-01-25,2087
2019-01-26,2087
2019-01-27,2087
2019-01-28,2087
2019-01-29,2087
2019-01-30,2087
2019-01-31,2087
2019-02-01,2087
2019-02-02,2087
2019-02-03,2087
2019-02-04,2087
2019-02-05,2087
2019-02-06,2087
2019-02-07,2087
2019-02-08,2087
2019-02-09,2087
2019-02-10,2087
2019-02-11,2059
2019-02-12,2059
2019-02-13,2059
2019-02-14,2059
2019-02-15,2059
2019-02-16,2059
2019-02-17,2059
2019-02-18,2059
2019-02-19,2059
2019-02-20,2059
2019-02-21,2059
2019-02-22,2059
2019-02-23,2059
2019-02-24,2059
2019-02-25,2059
2019-02-26,2059
2019-02-27,2059
2019-02-28,2059
2019-03-01,2059
2019-03-02,2059
2019-03-03,2059
2019-03-04,2059
2019-03-05,2059
2019-03-06,2059
2019-03-07,2059
2019-03-08,2059
2019-03-09,2059
2019-03-10,2059
2019-03-11,2059
2019-03-12,2059
2019-03-13,2059
2019-03-14,2059
2019-03-15,2059
2019-03-16,2059
2019-03-17,2059
2019-03-18,2059
2019-03-19,2059
2019-03-20,2059
2019-03-21,2059
2019-03-22,2059
2019-03-23,2011
2019-03-24,2011
2019-03-25,2011
2019-03-26,2011
2019-03-27,2011
2019-03-28,2011
2019-03-29,2011
2019-03-30,2011
2019-03-31,2011
2019-04-01,2011
2019-04-02,2011
2019-04-03,2011
2019-04-04,2011
2019-04-05,2011
