date_obj,Raw%20wild%20pie price
2015-12-12,17961
2015-12-13,17961
2015-12-14,17961
2015-12-15,17961
2015-12-16,17073
2015-12-17,17073
2015-12-18,17073
2015-12-19,17073
2015-12-20,17073
2015-12-21,17073
2015-12-22,17073
2015-12-23,17073
2015-12-24,17073
2015-12-25,17073
2015-12-26,17073
2015-12-27,17073
2015-12-28,17073
2015-12-29,17073
2015-12-30,17073
2015-12-31,17073
2016-01-01,17073
2016-01-02,17073
2016-01-03,17073
2016-01-04,16223
2016-01-05,16223
2016-01-06,16223
2016-01-07,16223
2016-01-08,16223
2016-01-09,16223
2016-01-10,16223
2016-01-11,16223
2016-01-12,16223
2016-01-13,16223
2016-01-14,16223
2016-01-15,16223
2016-01-16,16223
2016-01-17,16223
2016-01-18,16223
2016-01-19,16223
2016-01-20,16223
2016-01-21,15413
2016-01-22,15413
2016-01-23,15413
2016-01-24,15413
2016-01-25,15413
2016-01-26,15413
2016-01-27,15413
2016-01-28,15413
2016-01-29,15413
2016-01-30,15413
2016-01-31,15413
2016-02-01,15413
2016-02-02,15413
2016-02-03,15413
2016-02-04,15413
2016-02-05,15413
2016-02-06,15413
2016-02-07,14646
2016-02-08,14646
2016-02-09,14646
2016-02-10,14646
2016-02-11,14646
2016-02-12,14646
2016-02-13,14646
2016-02-14,14646
2016-02-15,14646
2016-02-16,14646
2016-02-17,14646
2016-02-18,14646
2016-02-19,14646
2016-02-20,14646
2016-02-21,14646
2016-02-22,14646
2016-02-23,14646
2016-02-24,14646
2016-02-25,13914
2016-02-26,13914
2016-02-27,13914
2016-02-28,13914
2016-02-29,13914
2016-03-01,13914
2016-03-03,13914
2016-03-04,13914
2016-03-05,13914
2016-03-06,13914
2016-03-07,13914
2016-03-08,13914
2016-03-09,13914
2016-03-10,13914
2016-03-11,13914
2016-03-12,13914
2016-03-13,13914
2016-03-14,13914
2016-03-15,13221
2016-03-16,13221
2016-03-17,13221
2016-03-18,13221
2016-03-19,13221
2016-03-20,13221
2016-03-21,13221
2016-03-22,13221
2016-03-23,13221
2016-03-24,13221
2016-03-25,13221
2016-03-26,13221
2016-03-27,13221
2016-03-28,13221
2016-03-29,13221
2016-03-30,13221
2016-03-31,12567
2016-04-01,12567
2016-04-02,12567
2016-04-03,12567
2016-04-04,12567
2016-04-05,12567
2016-04-06,12567
2016-04-07,12567
2016-04-08,12567
2016-04-09,12567
2016-04-10,12567
2016-04-11,12567
2016-04-12,12567
2016-04-13,12567
2016-04-14,12567
2016-04-15,12567
2016-04-16,12567
2016-04-17,11941
2016-04-18,11941
2016-04-19,11941
2016-04-20,11941
2016-04-21,11941
2016-04-22,11941
2016-04-23,11941
2016-04-24,11941
2016-04-25,11941
2016-04-26,11941
2016-04-27,11941
2016-04-28,11941
2016-04-29,11941
2016-04-30,11941
2016-05-01,11941
2016-05-02,11941
2016-05-03,11343
2016-05-04,11343
2016-05-05,11343
2016-05-06,11343
2016-05-07,11343
2016-05-08,11343
2016-05-09,11343
2016-05-10,11343
2016-05-11,11343
2016-05-12,11343
2016-05-13,11343
2016-05-14,11343
2016-05-15,11343
2016-05-16,11343
2016-05-17,10775
2016-05-18,10775
2016-05-19,10775
2016-05-22,10775
2016-05-23,10775
2016-05-24,10775
2016-05-25,10775
2016-05-26,10775
2016-05-27,10775
2016-05-28,10245
2016-05-29,10245
2016-05-30,10245
2016-05-31,10245
2016-06-01,10245
2016-06-02,10245
2016-06-03,10245
2016-06-04,10245
2016-06-05,10245
2016-06-06,10245
2016-06-07,10245
2016-06-08,10245
2016-06-09,10245
2016-06-10,9732
2016-06-11,9732
2016-06-12,9732
2016-06-13,9732
2016-06-14,9732
2016-06-15,9732
2016-06-16,9732
2016-06-17,9732
2016-06-18,9732
2016-06-19,9732
2016-06-20,9732
2016-06-21,9732
2016-06-22,9246
2016-06-23,9246
2016-06-24,9246
2016-06-25,9246
2016-06-26,9246
2016-06-27,9246
2016-06-28,9246
2016-06-29,9246
2016-06-30,9246
2016-07-01,9246
2016-07-02,9246
2016-07-03,9246
2016-07-04,9246
2016-07-05,9246
2016-07-06,8788
2016-07-07,8788
2016-07-08,8788
2016-07-09,8788
2016-07-10,8788
2016-07-11,8788
2016-07-12,8788
2016-07-13,8788
2016-07-14,8788
2016-07-15,8788
2016-07-16,8788
2016-07-17,8788
2016-07-18,8788
2016-07-23,8377
2016-07-24,8377
2016-07-25,8377
2016-07-26,8377
2016-07-27,8377
2016-07-28,8377
2016-07-29,8377
2016-07-30,8377
2016-07-31,8377
2016-08-01,8377
2016-08-02,8377
2016-08-03,8377
2016-08-04,7962
2016-08-05,7962
2016-08-06,7962
2016-08-07,7962
2016-08-08,7962
2016-08-09,7962
2016-08-10,7962
2016-08-11,7962
2016-08-12,7962
2016-08-13,7962
2016-08-14,7962
2016-08-15,7962
2016-08-16,7962
2016-08-17,7962
2016-08-18,7962
2016-08-19,7566
2016-08-20,7566
2016-08-21,7566
2016-08-22,7566
2016-08-23,7566
2016-08-24,7566
2016-08-25,7566
2016-08-26,7566
2016-08-28,7566
2016-08-31,7566
2016-09-01,7566
2016-09-02,7566
2016-09-03,7566
2016-09-04,7566
2016-09-05,7566
2016-09-06,7249
2016-09-07,7249
2016-09-08,7249
2016-09-09,7249
2016-09-10,7249
2016-09-11,7249
2016-09-12,7249
2016-09-13,7249
2016-09-14,7249
2016-09-15,7249
2016-09-16,7249
2016-09-17,7249
2016-09-18,7249
2016-09-19,7249
2016-09-20,7249
2016-09-21,7249
2016-09-22,7249
2016-09-23,7249
2016-09-24,7249
2016-09-25,7249
2016-09-26,7249
2016-09-27,7249
2016-09-28,7249
2016-09-29,7249
2016-09-30,7249
2016-10-01,7041
2016-10-02,7041
2016-10-03,7041
2016-10-04,7041
2016-10-05,7041
2016-10-06,7041
2016-10-07,7041
2016-10-08,7041
2016-10-09,7041
2016-10-10,7041
2016-10-11,7041
2016-10-12,7041
2016-10-13,7041
2016-10-14,7041
2016-10-15,7041
2016-10-16,7041
2016-10-17,7041
2016-10-18,7041
2016-10-19,7041
2016-10-20,7041
2016-10-21,7041
2016-10-22,7041
2016-10-23,7041
2016-10-24,6967
2016-10-25,6967
2016-10-26,6967
2016-10-27,6967
2016-10-28,6967
2016-10-29,6967
2016-10-30,6967
2016-10-31,6967
2016-11-01,6967
2016-11-02,6967
2016-11-03,6967
2016-11-04,6967
2016-11-05,6967
2016-11-06,6967
2016-11-07,6967
2016-11-08,6967
2016-11-09,6967
2016-11-10,6967
2016-11-11,6967
2016-11-12,6967
2016-11-13,6967
2016-11-14,6967
2016-12-08,6680
2016-12-09,6680
2016-12-10,6680
2016-12-11,6680
2016-12-12,6535
2016-12-13,6535
2016-12-14,6535
2016-12-15,6535
2016-12-16,6535
2016-12-17,6535
2016-12-18,6535
2016-12-19,6535
2016-12-20,6535
2016-12-21,6535
2016-12-22,6535
2016-12-23,6535
2016-12-24,6535
2016-12-25,6535
2016-12-26,6535
2016-12-27,6535
2016-12-28,6535
2016-12-29,6535
2016-12-30,6535
2016-12-31,6535
2017-01-01,6535
2017-01-02,6535
2017-01-03,6211
2017-01-04,6211
2017-01-05,6211
2017-01-06,6211
2017-01-07,6211
2017-01-08,6211
2017-01-09,6211
2017-01-10,6211
2017-01-11,6211
2017-01-12,6211
2017-01-13,6211
2017-01-14,6211
2017-01-15,6211
2017-01-16,6211
2017-01-17,6211
2017-01-18,6211
2017-01-19,6211
2017-01-20,6211
2017-01-21,6211
2017-01-22,6211
2017-01-27,6251
2017-01-28,6251
2017-01-29,6251
2017-01-30,6251
2017-01-31,6251
2017-02-01,6251
2017-02-02,6251
2017-02-03,6251
2017-02-04,5964
2017-02-05,5964
2017-02-06,5964
2017-02-07,5964
2017-02-08,5964
2017-02-09,5964
2017-02-10,5964
2017-02-11,5964
2017-02-12,5964
2017-02-13,5964
2017-02-14,5964
2017-02-15,5964
2017-02-16,5964
2017-02-18,5964
2017-02-19,5964
2017-02-20,5964
2017-02-21,5697
2017-02-22,5697
2017-02-23,5697
2017-02-24,5697
2017-02-25,5697
2017-02-26,5697
2017-02-27,5697
2017-02-28,5697
2017-03-01,5697
2017-03-02,5697
2017-03-03,5697
2017-03-04,5697
2017-03-05,5697
2017-03-06,5697
2017-03-07,5697
2017-03-08,5697
2017-03-09,5697
2017-03-10,5697
2017-03-11,5697
2017-03-12,5490
2017-03-13,5490
2017-03-14,5490
2017-03-15,5490
2017-03-16,5490
2017-03-17,5490
2017-03-18,5490
2017-03-19,5490
2017-03-20,5490
2017-03-21,5490
2017-03-22,5490
2017-03-23,5490
2017-03-24,5490
2017-03-25,5490
2017-03-26,5490
2017-03-27,5490
2017-03-28,5490
2017-03-29,5490
2017-03-30,5243
2017-03-31,5243
2017-04-01,5243
2017-04-02,5243
2017-04-03,5243
2017-04-04,5243
2017-04-12,5243
2017-04-13,5243
2017-04-14,4983
2017-04-15,4983
2017-04-16,4983
2017-04-17,4983
2017-04-18,4983
2017-04-19,4983
2017-04-20,4983
2017-04-21,4983
2017-04-22,4983
2017-04-23,4983
2017-04-24,4983
2017-04-25,4983
2017-04-26,4983
2017-04-27,4983
2017-04-28,4983
2017-04-29,4983
2017-04-30,4882
2017-05-01,4882
2017-05-02,4882
2017-05-03,4882
2017-05-04,4882
2017-05-05,4882
2017-05-06,4882
2017-05-07,4882
2017-05-08,4882
2017-05-09,4882
2017-05-10,4882
2017-05-11,4882
2017-05-12,4882
2017-05-13,4882
2017-05-14,4882
2017-05-15,4882
2017-05-16,4882
2017-05-17,4882
2017-05-18,4882
2017-05-19,4837
2017-05-20,4837
2017-05-21,4837
2017-05-22,4837
2017-05-23,4837
2017-05-24,4837
2017-05-25,4837
2017-05-26,4837
2017-05-27,4837
2017-05-28,4837
2017-05-29,4837
2017-05-30,4837
2017-05-31,4837
2017-06-01,4837
2017-06-02,4837
2017-06-03,4837
2017-06-06,4771
2017-06-07,4771
2017-06-08,4771
2017-06-09,4771
2017-06-10,4771
2017-06-11,4771
2017-06-12,4771
2017-06-13,4771
2017-06-14,4771
2017-06-15,4771
2017-06-16,4771
2017-06-17,4771
2017-06-18,4771
2017-06-19,4771
2017-06-20,4543
2017-06-21,4543
2017-06-22,4543
2017-06-23,4543
2017-06-24,4543
2017-06-25,4543
2017-06-26,4543
2017-06-27,4543
2017-06-28,4543
2017-06-29,4543
2017-06-30,4543
2017-07-01,4543
2017-07-02,4543
2017-07-03,4543
2017-07-04,4543
2017-07-05,4543
2017-07-06,4543
2017-07-07,4543
2017-07-08,4543
2017-07-13,4651
2017-07-14,4651
2017-07-15,4651
2017-07-16,4651
2017-07-17,4651
2017-07-18,4651
2017-07-19,4651
2017-07-20,4651
2017-07-21,4651
2017-07-22,4651
2017-07-23,4651
2017-07-24,4603
2017-07-25,4603
2017-07-26,4603
2017-07-27,4603
2017-07-28,4603
2017-07-29,4603
2017-07-30,4603
2017-07-31,4603
2017-08-01,4603
2017-08-02,4603
2017-08-03,4603
2017-08-04,4603
2017-08-05,4603
2017-08-06,4603
2017-08-09,4471
2017-08-10,4471
2017-08-11,4471
2017-08-12,4471
2017-08-13,4471
2017-08-14,4471
2017-08-15,4471
2017-08-16,4471
2017-08-17,4471
2017-08-18,4471
2017-08-19,4471
2017-08-20,4471
2017-08-22,4471
2017-08-23,4471
2017-08-24,4471
2017-08-25,4471
2017-08-26,4408
2017-08-27,4408
2017-08-28,4408
2017-08-29,4408
2017-08-30,4408
2017-08-31,4408
2017-09-01,4408
2017-09-02,4408
2017-09-03,4408
2017-09-04,4408
2017-09-05,4408
2017-09-06,4408
2017-09-07,4408
2017-09-08,4408
2017-09-09,4408
2017-09-10,4408
2017-09-11,4258
2017-09-12,4258
2017-09-13,4258
2017-09-14,4258
2017-09-15,4258
2017-09-16,4258
2017-09-17,4258
2017-09-19,4258
2017-09-20,4258
2017-09-21,4258
2017-09-22,4258
2017-09-23,4258
2017-09-24,4258
2017-09-25,4258
2017-09-26,4258
2017-09-27,4258
2017-09-28,4258
2017-09-29,4127
2017-09-30,4127
2017-10-01,4127
2017-10-02,4127
2017-10-03,4127
2017-10-04,4127
2017-10-05,4127
2017-10-06,4127
2017-10-07,4127
2017-10-08,4127
2017-10-09,4127
2017-10-10,4127
2017-10-11,4127
2017-10-12,4127
2017-10-13,4127
2017-10-14,4127
2017-10-15,4007
2017-10-16,4007
2017-10-17,4007
2017-10-18,4007
2017-10-19,4007
2017-10-20,4007
2017-10-21,4007
2017-10-22,4007
2017-10-23,4007
2017-10-24,4007
2017-10-25,4007
2017-10-26,4007
2017-10-27,4007
2017-10-28,4007
2017-10-29,4007
2017-10-30,3927
2017-10-31,3927
2017-11-01,3927
2017-11-02,3927
2017-11-03,3927
2017-11-04,3927
2017-11-05,3927
2017-11-06,3927
2017-11-07,3927
2017-11-08,3927
2017-11-09,3927
2017-11-10,3927
2017-11-11,3927
2017-11-12,3927
2017-11-13,3927
2017-11-14,3754
2017-11-15,3754
2017-11-16,3754
2017-11-17,3754
2017-11-18,3754
2017-11-19,3754
2017-11-20,3754
2017-11-21,3754
2017-11-22,3754
2017-11-23,3754
2017-11-24,3754
2017-11-25,3754
2017-11-26,3754
2017-11-27,3754
2017-11-28,3754
2017-11-29,3754
2017-11-30,3762
2017-12-01,3762
2017-12-02,3762
2017-12-03,3762
2017-12-04,3762
2017-12-05,3762
2017-12-06,3762
2017-12-07,3762
2017-12-08,3762
2017-12-09,3762
2017-12-10,3762
2017-12-11,3762
2017-12-12,3762
2017-12-14,3762
2017-12-15,3762
2017-12-16,3593
2017-12-17,3593
2017-12-18,3593
2017-12-19,3593
2017-12-20,3593
2017-12-21,3593
2017-12-22,3593
2017-12-23,3593
2017-12-24,3593
2017-12-25,3593
2017-12-26,3593
2017-12-27,3593
2017-12-28,3593
2017-12-29,3593
2017-12-30,3593
2017-12-31,3593
2018-01-01,3661
2018-01-02,3661
2018-01-03,3661
2018-01-04,3661
2018-01-05,3661
2018-01-06,3661
2018-01-07,3661
2018-01-08,3661
2018-01-09,3661
2018-01-10,3661
2018-01-11,3661
2018-01-12,3661
2018-01-13,3661
2018-01-14,3661
2018-01-15,3661
2018-01-16,3661
2018-01-17,3681
2018-01-18,3681
2018-01-19,3681
2018-01-20,3681
2018-01-21,3681
2018-01-22,3681
2018-01-23,3681
2018-01-24,3681
2018-01-25,3498
2018-01-26,3498
2018-01-27,3498
2018-01-28,3498
2018-01-29,3498
2018-01-31,3498
2018-02-01,3498
2018-02-02,3498
2018-02-03,3545
2018-02-04,3545
2018-02-05,3545
2018-02-06,3545
2018-02-07,3545
2018-02-08,3545
2018-02-09,3545
2018-02-10,3545
2018-02-11,3604
2018-02-12,3604
2018-02-13,3604
2018-02-14,3604
2018-02-15,3604
2018-02-16,3604
2018-02-17,3604
2018-02-18,3604
2018-02-19,3638
2018-02-20,3638
2018-02-21,3638
2018-02-22,3638
2018-02-23,3638
2018-02-24,3638
2018-02-25,3638
2018-02-26,3638
2018-02-27,3709
2018-02-28,3709
2018-03-01,3709
2018-03-02,3709
2018-03-03,3709
2018-03-04,3709
2018-03-05,3709
2018-03-06,3695
2018-03-07,3695
2018-03-08,3695
2018-03-09,3695
2018-03-10,3695
2018-03-11,3695
2018-03-12,3695
2018-03-13,3720
2018-03-14,3720
2018-03-15,3720
2018-03-16,3720
2018-03-17,3720
2018-03-18,3720
2018-03-19,3720
2018-03-20,3720
2018-03-21,3720
2018-03-23,3751
2018-03-24,3751
2018-03-26,3751
2018-03-27,3751
2018-03-28,3751
2018-03-29,3751
2018-03-30,3842
2018-03-31,3842
2018-04-01,3842
2018-04-02,3842
2018-04-03,3842
2018-04-04,3842
2018-04-05,3842
2018-04-06,3842
2018-04-08,3872
2018-04-09,3872
2018-04-10,3872
2018-04-11,3872
2018-04-12,3872
2018-04-13,3872
2018-04-14,3872
2018-04-15,3872
2018-04-16,3775
2018-04-17,3775
2018-04-18,3775
2018-04-19,3775
2018-04-20,3775
2018-04-21,3775
2018-04-22,3775
2018-04-23,3775
2018-04-24,3775
2018-04-25,3775
2018-04-26,3791
2018-04-27,3791
2018-04-28,3791
2018-04-29,3791
2018-04-30,3791
2018-05-01,3791
2018-05-02,3791
2018-05-03,3791
2018-05-04,3791
2018-05-05,3883
2018-05-06,3883
2018-05-07,3883
2018-05-08,3883
2018-05-09,3883
2018-05-10,3883
2018-05-11,3883
2018-05-12,3883
2018-05-13,3883
2018-05-14,3818
2018-05-15,3818
2018-05-16,3818
2018-05-17,3818
2018-05-18,3818
2018-05-19,3818
2018-05-20,3818
2018-05-21,3818
2018-05-22,3651
2018-05-23,3651
2018-05-24,3651
2018-05-25,3651
2018-05-26,3651
2018-05-27,3651
2018-05-28,3651
2018-05-29,3651
2018-05-30,3651
2018-05-31,3654
2018-06-01,3654
2018-06-02,3654
2018-06-03,3654
2018-06-04,3654
2018-06-05,3654
2018-06-06,3654
2018-06-07,3654
2018-06-08,3500
2018-06-09,3500
2018-06-10,3500
2018-06-11,3500
2018-06-12,3500
2018-06-13,3500
2018-06-14,3500
2018-06-15,3500
2018-06-16,3354
2018-06-17,3354
2018-06-18,3354
2018-06-19,3354
2018-06-20,3354
2018-06-21,3354
2018-06-22,3354
2018-06-23,3354
2018-06-24,3317
2018-06-25,3317
2018-06-26,3317
2018-06-27,3317
2018-06-28,3317
2018-06-29,3317
2018-06-30,3317
2018-07-01,3317
2018-07-02,3230
2018-07-03,3230
2018-07-04,3230
2018-07-05,3230
2018-07-06,3230
2018-07-07,3230
2018-07-08,3230
2018-07-09,3230
2018-07-10,3122
2018-07-11,3122
2018-07-12,3122
2018-07-13,3122
2018-07-14,3122
2018-07-15,3122
2018-07-16,3122
2018-07-17,3122
2018-07-18,3122
2018-07-19,3122
2018-07-20,3032
2018-07-21,3032
2018-07-22,3032
2018-07-23,3032
2018-07-24,3032
2018-07-25,3032
2018-07-26,3032
2018-07-27,3032
2018-07-28,3032
2018-07-29,3076
2018-07-30,3076
2018-07-31,3076
2018-08-01,3076
2018-08-02,3076
2018-08-03,3076
2018-08-04,3076
2018-08-05,3076
2018-08-06,3076
2018-08-07,3174
2018-08-08,3174
2018-08-09,3174
2018-08-10,3174
2018-08-11,3174
2018-08-12,3174
2018-08-14,3174
2018-08-16,3174
2018-08-17,3190
2018-08-18,3190
2018-08-19,3190
2018-08-20,3190
2018-08-21,3190
2018-08-22,3190
2018-08-23,3190
2018-08-24,3190
2018-08-25,3190
2018-08-26,3222
2018-08-27,3222
2018-08-28,3222
2018-08-29,3222
2018-08-30,3222
2018-08-31,3222
2018-09-01,3222
2018-09-02,3222
2018-09-03,3303
2018-09-04,3303
2018-09-05,3303
2018-09-06,3303
2018-09-07,3303
2018-09-08,3303
2018-09-09,3303
2018-09-10,3303
2018-09-11,3303
2018-09-12,3303
2018-09-13,3242
2018-09-14,3242
2018-09-15,3242
2018-09-16,3242
2018-09-17,3242
2018-09-18,3242
2018-09-19,3242
2018-09-20,3242
2018-09-21,3242
2018-09-22,3160
2018-09-23,3160
2018-09-24,3160
2018-09-25,3160
2018-09-26,3160
2018-09-27,3160
2018-09-28,3160
2018-09-29,3160
2018-09-30,3160
2018-10-02,3160
2018-10-03,3166
2018-10-04,3166
2018-10-05,3166
2018-10-06,3166
2018-10-07,3166
2018-10-08,3166
2018-10-09,3166
2018-10-10,3166
2018-10-11,3136
2018-10-12,3136
2018-10-13,3136
2018-10-14,3136
2018-10-15,3136
2018-10-16,3136
2018-10-17,3136
2018-10-18,3136
2018-10-19,3136
2018-10-20,3143
2018-10-21,3143
2018-10-22,3143
2018-10-23,3143
2018-10-24,3143
2018-10-25,3143
2018-10-26,3143
2018-10-27,3143
2018-10-28,3262
2018-10-29,3262
2018-10-30,3262
2018-10-31,3262
2018-11-01,3262
2018-11-03,3262
2018-11-04,3262
2018-11-05,3259
2018-11-06,3259
2018-11-07,3259
2018-11-08,3259
2018-11-09,3259
2018-11-10,3259
2018-11-11,3259
2018-11-12,3259
2018-11-13,3259
2018-11-14,3312
2018-11-15,3312
2018-11-16,3312
2018-11-17,3312
2018-11-18,3312
2018-11-19,3312
2018-11-20,3312
2018-11-21,3173
2018-11-22,3173
2018-11-23,3173
2018-11-24,3173
2018-11-25,3173
2018-11-26,3173
2018-11-27,3173
2018-11-28,3173
2018-11-29,3127
2018-12-01,3127
2018-12-02,3127
2018-12-03,3127
2018-12-04,3127
2018-12-05,3127
2018-12-07,3127
2018-12-09,3182
2018-12-10,3182
2018-12-11,3182
2018-12-12,3182
2018-12-13,3182
2018-12-14,3182
2018-12-15,3182
2018-12-16,3106
2018-12-17,3106
2018-12-18,3106
2018-12-19,3106
2018-12-20,3106
2018-12-21,3106
2018-12-22,3106
2018-12-23,3106
2018-12-24,3121
2018-12-25,3121
2018-12-26,3121
2018-12-27,3121
2018-12-28,3121
2018-12-29,3121
2018-12-30,3121
2018-12-31,3121
2019-01-01,3177
2019-01-02,3177
2019-01-03,3177
2019-01-04,3177
2019-01-05,3177
2019-01-06,3177
2019-01-08,3192
2019-01-10,3192
2019-01-11,3192
2019-01-12,3192
2019-01-13,3192
2019-01-14,3192
2019-01-15,3192
2019-01-16,3167
2019-01-17,3167
2019-01-18,3167
2019-01-19,3167
2019-01-20,3167
2019-01-21,3167
2019-01-22,3167
2019-01-23,3227
2019-01-24,3227
2019-01-25,3227
2019-01-26,3227
2019-01-27,3227
2019-01-28,3227
2019-01-29,3227
2019-01-30,3236
2019-01-31,3236
2019-02-01,3236
2019-02-02,3236
2019-02-03,3236
2019-02-04,3236
2019-02-05,3236
2019-02-06,3351
2019-02-07,3351
2019-02-08,3351
2019-02-09,3351
2019-02-10,3351
2019-02-11,3351
2019-02-12,3351
2019-02-13,3351
2019-02-14,3361
2019-02-15,3361
2019-02-16,3361
2019-02-17,3361
2019-02-18,3361
2019-02-19,3361
2019-02-20,3361
2019-02-21,3361
2019-02-22,3375
2019-02-23,3375
2019-02-24,3375
2019-02-25,3375
2019-02-26,3375
2019-02-27,3375
2019-02-28,3375
2019-03-01,3375
2019-03-02,3375
2019-03-03,3375
2019-03-04,3375
2019-03-05,3375
2019-03-06,3375
2019-03-07,3425
2019-03-08,3425
2019-03-09,3425
2019-03-10,3425
2019-03-11,3425
2019-03-12,3425
2019-03-13,3425
2019-03-14,3425
2019-03-15,3420
2019-03-16,3420
2019-03-17,3420
2019-03-18,3420
2019-03-19,3420
2019-03-20,3420
2019-03-21,3420
2019-03-22,3420
2019-03-23,3365
2019-03-24,3365
2019-03-25,3365
2019-03-26,3365
2019-03-27,3365
2019-03-28,3365
2019-03-29,3365
2019-03-30,3365
2019-03-31,3365
2019-04-01,3370
2019-04-02,3370
2019-04-03,3370
2019-04-04,3370
2019-04-05,3370
