date_obj,Cannon%20furnace price
2016-01-07,193308
2016-01-08,193308
2016-01-09,193308
2016-01-10,193628
2016-01-11,193628
2016-01-12,193628
2016-01-13,193628
2016-01-14,195309
2016-01-15,195309
2016-01-16,195309
2016-01-17,195309
2016-01-18,195309
2016-01-19,194115
2016-01-20,194115
2016-01-21,194115
2016-01-22,194115
2016-01-23,190717
2016-01-24,190717
2016-01-25,190717
2016-01-26,190717
2016-01-27,189575
2016-01-28,189575
2016-01-29,189575
2016-01-30,189575
2016-01-31,189575
2016-02-01,188243
2016-02-02,188243
2016-02-03,188243
2016-02-04,188243
2016-02-05,188243
2016-02-06,187956
2016-02-07,187956
2016-02-08,187956
2016-02-09,187956
2016-02-10,188608
2016-02-11,188608
2016-02-12,188608
2016-02-13,188608
2016-02-14,188608
2016-02-15,190312
2016-02-16,190312
2016-02-17,190312
2016-02-18,190312
2016-02-19,190312
2016-02-20,189648
2016-02-21,189648
2016-02-22,189648
2016-02-23,189648
2016-02-24,189225
2016-02-25,189225
2016-02-26,189225
2016-02-27,189225
2016-02-28,188807
2016-02-29,188807
2016-03-01,188807
2016-03-02,188807
2016-03-03,190035
2016-03-04,190035
2016-03-05,190035
2016-03-06,190035
2016-03-07,190763
2016-03-08,190763
2016-03-09,190763
2016-03-10,190763
2016-03-11,191012
2016-03-12,191012
2016-03-13,191012
2016-03-14,191012
2016-03-15,188923
2016-03-16,188923
2016-03-17,188923
2016-03-18,188923
2016-03-19,187515
2016-03-20,187515
2016-03-21,187515
2016-03-22,187515
2016-03-23,188173
2016-03-24,188173
2016-03-25,188173
2016-03-26,188173
2016-03-27,190004
2016-03-28,190004
2016-03-29,190004
2016-03-30,190004
2016-03-31,190547
2016-04-01,190547
2016-04-02,190547
2016-04-03,190547
2016-04-04,191870
2016-04-05,191870
2016-04-06,191870
2016-04-07,191870
2016-04-08,192749
2016-04-09,192749
2016-04-10,192749
2016-04-11,192749
2016-04-12,193495
2016-04-13,193495
2016-04-14,193495
2016-04-15,193495
2016-04-16,193242
2016-04-17,193242
2016-04-18,193242
2016-04-19,193242
2016-04-20,192924
2016-04-21,192924
2016-04-22,192924
2016-04-23,192924
2016-04-24,192924
2016-04-25,193235
2016-04-26,193235
2016-04-27,193235
2016-04-28,193235
2016-04-29,194002
2016-04-30,194002
2016-05-01,194002
2016-05-02,194002
2016-05-03,194561
2016-05-04,194561
2016-05-05,194561
2016-05-06,194561
2016-05-07,193440
2016-05-08,193440
2016-05-09,193440
2016-05-10,193440
2016-05-11,192783
2016-05-12,192783
2016-05-13,192783
2016-05-14,192783
2016-05-15,189810
2016-05-16,189810
2016-05-17,189810
2016-05-18,189810
2016-05-19,190810
2016-05-22,190810
2016-05-23,190207
2016-05-24,190207
2016-05-25,190207
2016-05-26,190207
2016-05-27,189745
2016-05-28,189745
2016-05-29,189745
2016-05-30,189745
2016-05-31,190687
2016-06-01,190687
2016-06-02,190687
2016-06-03,190687
2016-06-04,189923
2016-06-05,189923
2016-06-06,189923
2016-06-07,189923
2016-06-08,189350
2016-06-09,189350
2016-06-10,189350
2016-06-11,189350
2016-06-12,189257
2016-06-13,189257
2016-06-14,189257
2016-06-15,189257
2016-06-16,191519
2016-06-17,191519
2016-06-18,191519
2016-06-19,191034
2016-06-20,191034
2016-06-21,191034
2016-06-22,191034
2016-06-23,191914
2016-06-24,191914
2016-06-25,191914
2016-06-26,191914
2016-06-27,192232
2016-06-28,192232
2016-06-29,192232
2016-06-30,192232
2016-07-01,192722
2016-07-02,192722
2016-07-03,192722
2016-07-04,192722
2016-07-05,190515
2016-07-06,190515
2016-07-07,190515
2016-07-08,190515
2016-07-09,190269
2016-07-10,190269
2016-07-11,190269
2016-07-12,190269
2016-07-13,192053
2016-07-14,192053
2016-07-15,192053
2016-07-16,192053
2016-07-17,192857
2016-07-18,192857
2016-07-23,190141
2016-07-24,190141
2016-07-25,190141
2016-07-26,190141
2016-07-27,188763
2016-07-28,188763
2016-07-29,188763
2016-07-30,188763
2016-07-31,188763
2016-08-01,185129
2016-08-02,185129
2016-08-03,185129
2016-08-04,185129
2016-08-05,185129
2016-08-06,184376
2016-08-07,184376
2016-08-08,184376
2016-08-09,184376
2016-08-10,186108
2016-08-11,186108
2016-08-12,186108
2016-08-13,186108
2016-08-14,186108
2016-08-15,188648
2016-08-16,188648
2016-08-17,188648
2016-08-18,188648
2016-08-19,188648
2016-08-20,186617
2016-08-21,186617
2016-08-22,186617
2016-08-23,186617
2016-08-24,187362
2016-08-25,187362
2016-08-26,187362
2016-08-28,187362
2016-08-31,188449
2016-09-01,188449
2016-09-02,188449
2016-09-03,187926
2016-09-04,187926
2016-09-05,187926
2016-09-06,187926
2016-09-07,189569
2016-09-08,189569
2016-09-09,189569
2016-09-10,189569
2016-09-11,189569
2016-09-12,189641
2016-09-13,189641
2016-09-14,189641
2016-09-15,189641
2016-09-16,189641
2016-09-17,187214
2016-09-18,187214
2016-09-19,187214
2016-09-20,187214
2016-09-21,187214
2016-09-22,187686
2016-09-23,187686
2016-09-24,187686
2016-09-25,187686
2016-09-26,187686
2016-09-27,189023
2016-09-28,189023
2016-09-29,189023
2016-09-30,189023
2016-10-01,189652
2016-10-02,189652
2016-10-03,189652
2016-10-04,189652
2016-10-05,189652
2016-10-06,189780
2016-10-07,189780
2016-10-08,189780
2016-10-09,189780
2016-10-10,189780
2016-10-11,189664
2016-10-12,189664
2016-10-13,189664
2016-10-14,189664
2016-10-15,187981
2016-10-16,187981
2016-10-17,187981
2016-10-18,187981
2016-10-19,187981
2016-10-20,187659
2016-10-21,187659
2016-10-22,187659
2016-10-23,187659
2016-10-24,189907
2016-10-25,189907
2016-10-26,189907
2016-10-27,189907
2016-10-28,189907
2016-10-29,187799
2016-10-30,187799
2016-10-31,187799
2016-11-01,187799
2016-11-02,188674
2016-11-03,188674
2016-11-04,188674
2016-11-05,188674
2016-11-06,186065
2016-11-07,186065
2016-11-08,186065
2016-11-09,186065
2016-11-10,185050
2016-11-11,185050
2016-11-12,185050
2016-11-13,185050
2016-11-14,186798
2016-11-15,186798
2016-12-07,180920
2016-12-08,180920
2016-12-09,184179
2016-12-10,184179
2016-12-11,184179
2016-12-12,184179
2016-12-13,185286
2016-12-14,185286
2016-12-15,185286
2016-12-16,185286
2016-12-17,187788
2016-12-18,187788
2016-12-19,187788
2016-12-20,187788
2016-12-21,188366
2016-12-22,188366
2016-12-23,188366
2016-12-24,188366
2016-12-25,186686
2016-12-26,186686
2016-12-27,186686
2016-12-28,186686
2016-12-29,186012
2016-12-30,186012
2016-12-31,186012
2017-01-01,186012
2017-01-02,185715
2017-01-03,185715
2017-01-04,185715
2017-01-05,183376
2017-01-06,183376
2017-01-07,183376
2017-01-08,181793
2017-01-09,181793
2017-01-10,181793
2017-01-11,185647
2017-01-12,185647
2017-01-13,185647
2017-01-14,187404
2017-01-15,187404
2017-01-16,187404
2017-01-17,186247
2017-01-18,186247
2017-01-19,186247
2017-01-20,186247
2017-01-21,185918
2017-01-22,185918
2017-01-23,185918
2017-01-27,184919
2017-01-28,184919
2017-01-29,184919
2017-01-30,186489
2017-01-31,186489
2017-02-01,186489
2017-02-02,186661
2017-02-03,186661
2017-02-04,186661
2017-02-05,187384
2017-02-06,187384
2017-02-07,187384
2017-02-08,186825
2017-02-09,186825
2017-02-10,186825
2017-02-11,185331
2017-02-12,185331
2017-02-13,185331
2017-02-14,186734
2017-02-15,186734
2017-02-16,186734
2017-02-18,185046
2017-02-19,185046
2017-02-20,185046
2017-02-21,185894
2017-02-22,185894
2017-02-23,185894
2017-02-24,185894
2017-02-25,187523
2017-02-26,187523
2017-02-27,187523
2017-02-28,186540
2017-03-01,186540
2017-03-02,186540
2017-03-03,186540
2017-03-04,187936
2017-03-05,187936
2017-03-06,187936
2017-03-07,188620
2017-03-08,188620
2017-03-09,188620
2017-03-10,188620
2017-03-11,186751
2017-03-12,186751
2017-03-13,186751
2017-03-14,187784
2017-03-15,187784
2017-03-16,187784
2017-03-17,184206
2017-03-18,184206
2017-03-19,184206
2017-03-20,183693
2017-03-21,183693
2017-03-22,183693
2017-03-23,185486
2017-03-24,185486
2017-03-25,185486
2017-03-26,187218
2017-03-27,187218
2017-03-28,187218
2017-03-29,188256
2017-03-30,188256
2017-03-31,188256
2017-04-01,186809
2017-04-02,186809
2017-04-03,186809
2017-04-04,187965
2017-04-12,181292
2017-04-13,181292
2017-04-14,181292
2017-04-15,184161
2017-04-16,184161
2017-04-17,186702
2017-04-18,186702
2017-04-19,186702
2017-04-20,187656
2017-04-21,187656
2017-04-22,187656
2017-04-23,188250
2017-04-24,188250
2017-04-25,188551
2017-04-26,188551
2017-04-27,188551
2017-04-28,188519
2017-04-29,188519
2017-04-30,188519
2017-05-01,188667
2017-05-02,188667
2017-05-03,188667
2017-05-04,187849
2017-05-05,187849
2017-05-06,187849
2017-05-07,183278
2017-05-08,183278
2017-05-09,182081
2017-05-10,182081
2017-05-11,182081
2017-05-12,183393
2017-05-13,183393
2017-05-14,183393
2017-05-15,187510
2017-05-16,187510
2017-05-17,187510
2017-05-18,187481
2017-05-19,187481
2017-05-20,187481
2017-05-21,189461
2017-05-22,189461
2017-05-23,189461
2017-05-24,188340
2017-05-25,188340
2017-05-26,188340
2017-05-27,185042
2017-05-28,185042
2017-05-29,185042
2017-05-30,186853
2017-05-31,186853
2017-06-01,186853
2017-06-02,185741
2017-06-03,185741
2017-06-04,185741
2017-06-05,186154
2017-06-06,186154
2017-06-07,186530
2017-06-08,186530
2017-06-09,186530
2017-06-10,182371
2017-06-11,182371
2017-06-12,182371
2017-06-13,178299
2017-06-14,178299
2017-06-15,178299
2017-06-16,182762
2017-06-17,182762
2017-06-18,182762
2017-06-19,182762
2017-06-20,185989
2017-06-21,185989
2017-06-22,185989
2017-06-23,185989
2017-06-24,186941
2017-06-25,186941
2017-06-26,186941
2017-06-27,187441
2017-06-28,187441
2017-06-29,187441
2017-06-30,188984
2017-07-01,188984
2017-07-02,188984
2017-07-03,187238
2017-07-04,187238
2017-07-05,187238
2017-07-06,189560
2017-07-07,189560
2017-07-08,189560
2017-07-13,191960
2017-07-14,191960
2017-07-15,190212
2017-07-16,190212
2017-07-17,190212
2017-07-18,189725
2017-07-19,189725
2017-07-20,189725
2017-07-21,189701
2017-07-22,189701
2017-07-23,189701
2017-07-24,186520
2017-07-25,186520
2017-07-26,186520
2017-07-27,187392
2017-07-28,187392
2017-07-29,187392
2017-07-30,188024
2017-07-31,188024
2017-08-01,188024
2017-08-02,189332
2017-08-03,189332
2017-08-04,189332
2017-08-05,190548
2017-08-06,190548
2017-08-09,189942
2017-08-10,190036
2017-08-11,190036
2017-08-12,190036
2017-08-13,189564
2017-08-14,189564
2017-08-15,189564
2017-08-16,183671
2017-08-17,183671
2017-08-18,183671
2017-08-19,182630
2017-08-20,182630
2017-08-21,184139
2017-08-22,184139
2017-08-23,184663
2017-08-24,184663
2017-08-25,184663
2017-08-26,185670
2017-08-27,185670
2017-08-28,185670
2017-08-29,186645
2017-08-30,186645
2017-08-31,186645
2017-09-01,186349
2017-09-02,186349
2017-09-03,186349
2017-09-04,187038
2017-09-05,187038
2017-09-06,186659
2017-09-07,186659
2017-09-08,186659
2017-09-09,188210
2017-09-10,188210
2017-09-11,188210
2017-09-12,188529
2017-09-13,188529
2017-09-14,189666
2017-09-15,189666
2017-09-16,189666
2017-09-17,187079
2017-09-18,187079
2017-09-19,187079
2017-09-20,187612
2017-09-21,187612
2017-09-22,187612
2017-09-23,186428
2017-09-24,186428
2017-09-25,186428
2017-09-26,187203
2017-09-27,187203
2017-09-28,187203
2017-09-29,188592
2017-09-30,188592
2017-10-01,188592
2017-10-02,190093
2017-10-03,190093
2017-10-04,190093
2017-10-05,190304
2017-10-06,190304
2017-10-07,190304
2017-10-08,186285
2017-10-09,186285
2017-10-10,186285
2017-10-11,187817
2017-10-12,187817
2017-10-13,189855
2017-10-14,189855
2017-10-15,189855
2017-10-16,191450
2017-10-17,191450
2017-10-18,191450
2017-10-19,188736
2017-10-20,188736
2017-10-21,188736
2017-10-22,186118
2017-10-23,186118
2017-10-24,186118
2017-10-25,186255
2017-10-26,186255
2017-10-27,186255
2017-10-28,187967
2017-10-29,187967
2017-10-30,185902
2017-10-31,185902
2017-11-01,185902
2017-11-02,187385
2017-11-03,187385
2017-11-04,184843
2017-11-05,184843
2017-11-06,184843
2017-11-07,185364
2017-11-08,185364
2017-11-09,185364
2017-11-10,187361
2017-11-11,187361
2017-11-12,187361
2017-11-13,186377
2017-11-14,186377
2017-11-15,186377
2017-11-16,186316
2017-11-17,186316
2017-11-18,186316
2017-11-19,186905
2017-11-20,186905
2017-11-21,188023
2017-11-22,188023
2017-11-23,188023
2017-11-24,187645
2017-11-25,187645
2017-11-26,188078
2017-11-27,188078
2017-11-28,188078
2017-11-29,189589
2017-11-30,189589
2017-12-01,189111
2017-12-02,189111
2017-12-03,189111
2017-12-04,187918
2017-12-05,187918
2017-12-06,189415
2017-12-07,189415
2017-12-08,189415
2017-12-09,187642
2017-12-10,187642
2017-12-11,185907
2017-12-12,185907
2017-12-13,185907
2017-12-14,184344
2017-12-15,184344
2017-12-16,183349
2017-12-17,183349
2017-12-18,186343
2017-12-19,186343
2017-12-20,186343
2017-12-21,186013
2017-12-22,186013
2017-12-23,186013
2017-12-24,187931
2017-12-25,187931
2017-12-26,187931
2017-12-27,186920
2017-12-28,186920
2017-12-29,186920
2017-12-30,183828
2017-12-31,183828
2018-01-01,183828
2018-01-02,183447
2018-01-03,183447
2018-01-04,184341
2018-01-05,184341
2018-01-06,185702
2018-01-07,185702
2018-01-08,187269
2018-01-09,187269
2018-01-10,187269
2018-01-11,186698
2018-01-12,186698
2018-01-13,188758
2018-01-14,188758
2018-01-15,186346
2018-01-16,186346
2018-01-17,187775
2018-01-18,187775
2018-01-19,187775
2018-01-20,185172
2018-01-21,185172
2018-01-22,181131
2018-01-23,181131
2018-01-24,183799
2018-01-25,183799
2018-01-26,183808
2018-01-27,183808
2018-01-28,183650
2018-01-29,183650
2018-01-30,185008
2018-01-31,185008
2018-02-01,184320
2018-02-02,184320
2018-02-03,181139
2018-02-04,181139
2018-02-05,185968
2018-02-06,185968
2018-02-07,188729
2018-02-08,188729
2018-02-09,188903
2018-02-10,188903
2018-02-11,189725
2018-02-12,189725
2018-02-13,184581
2018-02-14,184581
2018-02-15,185200
2018-02-16,185200
2018-02-17,186458
2018-02-18,190778
2018-02-19,186786
2018-02-20,186786
2018-02-21,187469
2018-02-22,187469
2018-02-23,186645
2018-02-24,186645
2018-02-25,186406
2018-02-26,186406
2018-02-27,186574
2018-02-28,186574
2018-03-01,187600
2018-03-02,187075
2018-03-03,187075
2018-03-04,186583
2018-03-05,186513
2018-03-06,186513
2018-03-07,185769
2018-03-08,185769
2018-03-09,187329
2018-03-10,187329
2018-03-11,187051
2018-03-12,187051
2018-03-13,187212
2018-03-14,187212
2018-03-15,184916
2018-03-16,184916
2018-03-17,185386
2018-03-18,185386
2018-03-20,187836
2018-03-21,187836
2018-03-23,189845
2018-03-24,185836
2018-03-25,185836
2018-03-26,188241
2018-03-27,190168
2018-03-28,190168
2018-03-29,190940
2018-03-30,190940
2018-03-31,189020
2018-04-01,189020
2018-04-02,188973
2018-04-03,188973
2018-04-04,186963
2018-04-05,186963
2018-04-06,187200
2018-04-07,187200
2018-04-08,188407
2018-04-09,188407
2018-04-10,189481
2018-04-11,189481
2018-04-12,188203
2018-04-13,188203
2018-04-14,188203
2018-04-15,187777
2018-04-16,187777
2018-04-17,186874
2018-04-18,186874
2018-04-19,186874
2018-04-20,186227
2018-04-21,186227
2018-04-22,186321
2018-04-23,186321
2018-04-24,187071
2018-04-25,187071
2018-04-26,188447
2018-04-27,188447
2018-04-28,186571
2018-04-29,186571
2018-04-30,185312
2018-05-01,185312
2018-05-02,182999
2018-05-03,182999
2018-05-04,188890
2018-05-05,188995
2018-05-06,188995
2018-05-07,189239
2018-05-08,189239
2018-05-09,187288
2018-05-10,187288
2018-05-11,187828
2018-05-12,187828
2018-05-13,188128
2018-05-14,188128
2018-05-15,187623
2018-05-16,187623
2018-05-17,188605
2018-05-18,188433
2018-05-19,188433
2018-05-20,187704
2018-05-21,187704
2018-05-22,185360
2018-05-23,187829
2018-05-24,187829
2018-05-25,187494
2018-05-26,188071
2018-05-27,188071
2018-05-28,187979
2018-05-29,187979
2018-05-30,188291
2018-05-31,188291
2018-06-01,187308
2018-06-02,188174
2018-06-03,188174
2018-06-04,188444
2018-06-05,187477
2018-06-06,186593
2018-06-07,186593
2018-06-08,185513
2018-06-09,185513
2018-06-10,187317
2018-06-11,187317
2018-06-12,186984
2018-06-13,187711
2018-06-14,187711
2018-06-15,187994
2018-06-16,187994
2018-06-17,187279
2018-06-18,187279
2018-06-19,187730
2018-06-20,187730
2018-06-21,187992
2018-06-22,187992
2018-06-23,187863
2018-06-24,187863
2018-06-25,188584
2018-06-26,188584
2018-06-27,189103
2018-06-28,189103
2018-06-29,188658
2018-06-30,188658
2018-07-01,189352
2018-07-02,189352
2018-07-03,188515
2018-07-04,188515
2018-07-05,187062
2018-07-06,187295
2018-07-07,187295
2018-07-08,186675
2018-07-09,186675
2018-07-10,186074
2018-07-11,186074
2018-07-12,186074
2018-07-13,188292
2018-07-14,188854
2018-07-15,188854
2018-07-16,189099
2018-07-17,188968
2018-07-18,188968
2018-07-19,188703
2018-07-20,188703
2018-07-21,186545
2018-07-22,186545
2018-07-23,187271
2018-07-24,187271
2018-07-25,187902
2018-07-26,187902
2018-07-27,188346
2018-07-28,188346
2018-07-29,186252
2018-07-30,186252
2018-07-31,189262
2018-08-01,189262
2018-08-02,193009
2018-08-03,193009
2018-08-04,191253
2018-08-05,191253
2018-08-06,191061
2018-08-07,191061
2018-08-08,189550
2018-08-09,189550
2018-08-10,190398
2018-08-11,190398
2018-08-12,190438
2018-08-14,187027
2018-08-16,187654
2018-08-17,187697
2018-08-18,187697
2018-08-19,187655
2018-08-20,188715
2018-08-21,188715
2018-08-22,188182
2018-08-23,188182
2018-08-24,188211
2018-08-25,187554
2018-08-26,187554
2018-08-27,189398
2018-08-28,188768
2018-08-29,188768
2018-08-30,188449
2018-08-31,188250
2018-09-01,187400
2018-09-02,187400
2018-09-03,187441
2018-09-04,186831
2018-09-05,187694
2018-09-06,187694
2018-09-07,185409
2018-09-08,187364
2018-09-09,187364
2018-09-10,186828
2018-09-11,186828
2018-09-12,189246
2018-09-13,189246
2018-09-14,188814
2018-09-15,187992
2018-09-16,187992
2018-09-17,190685
2018-09-18,189533
2018-09-19,189533
2018-09-20,190357
2018-09-21,190357
2018-09-22,189166
2018-09-23,189166
2018-09-24,189105
2018-09-25,189105
2018-09-26,189555
2018-09-27,189555
2018-09-28,189241
2018-09-29,189241
2018-09-30,188166
2018-10-01,190201
2018-10-02,190201
2018-10-03,189212
2018-10-04,189212
2018-10-05,188928
2018-10-06,189136
2018-10-07,189136
2018-10-08,188590
2018-10-09,188590
2018-10-10,188471
2018-10-11,188471
2018-10-12,188538
2018-10-13,188531
2018-10-14,188531
2018-10-15,188760
2018-10-16,188760
2018-10-17,189494
2018-10-18,188451
2018-10-19,188756
2018-10-20,188756
2018-10-21,190462
2018-10-22,190626
2018-10-23,190626
2018-10-24,189681
2018-10-25,189681
2018-10-26,188844
2018-10-27,188844
2018-10-28,189009
2018-10-29,189009
2018-10-30,190091
2018-10-31,188720
2018-11-01,189351
2018-11-03,188467
2018-11-04,188467
2018-11-05,188394
2018-11-06,188588
2018-11-07,188588
2018-11-08,187862
2018-11-09,187862
2018-11-10,189434
2018-11-11,189434
2018-11-12,190059
2018-11-13,190710
2018-11-14,190710
2018-11-15,187679
2018-11-16,187950
2018-11-17,187950
2018-11-18,189323
2018-11-19,187863
2018-11-20,188500
2018-11-21,188500
2018-11-22,187352
2018-11-23,187381
2018-11-24,187822
2018-11-25,188049
2018-11-26,188049
2018-11-27,187374
2018-11-28,188636
2018-11-29,188338
2018-12-01,187679
2018-12-02,187802
2018-12-03,187802
2018-12-04,187912
2018-12-05,186939
2018-12-07,186582
2018-12-09,190520
2018-12-10,188754
2018-12-11,188928
2018-12-12,189297
2018-12-13,188560
2018-12-14,189313
2018-12-15,189468
2018-12-16,188181
2018-12-17,188181
2018-12-18,188072
2018-12-19,187893
2018-12-20,188646
2018-12-21,188134
2018-12-22,190249
2018-12-23,189058
2018-12-24,187411
2018-12-25,187411
2018-12-26,185891
2018-12-27,186520
2018-12-28,186520
2018-12-29,188754
2018-12-30,189498
2018-12-31,189868
2019-01-01,189868
2019-01-02,190273
2019-01-03,187204
2019-01-04,188624
2019-01-05,188874
2019-01-06,188297
2019-01-08,186285
2019-01-10,187376
2019-01-11,189089
2019-01-12,188478
2019-01-13,188227
2019-01-14,188171
2019-01-15,188193
2019-01-16,189053
2019-01-17,187602
2019-01-18,186703
2019-01-19,187090
2019-01-20,187337
2019-01-21,187344
2019-01-22,187525
2019-01-23,186951
2019-01-24,187047
2019-01-25,185133
2019-01-26,185178
2019-01-27,185634
2019-01-28,185871
2019-01-29,185614
2019-01-30,185659
2019-01-31,185659
2019-02-01,186397
2019-02-02,187069
2019-02-03,187545
2019-02-04,187545
2019-02-05,186986
2019-02-06,186986
2019-02-07,187359
2019-02-08,187941
2019-02-09,188823
2019-02-10,188533
2019-02-11,187562
2019-02-12,187503
2019-02-13,187283
2019-02-14,187283
2019-02-15,187687
2019-02-16,188432
2019-02-17,188416
2019-02-18,189812
2019-02-19,188942
2019-02-20,188712
2019-02-21,191047
2019-02-22,190278
2019-02-23,187593
2019-02-24,188305
2019-02-25,187894
2019-02-26,187861
2019-02-27,189794
2019-02-28,189794
2019-03-01,187963
2019-03-02,187700
2019-03-03,187253
2019-03-04,187054
2019-03-05,187162
2019-03-06,187367
2019-03-07,187367
2019-03-08,187821
2019-03-09,187821
2019-03-10,188613
2019-03-11,190219
2019-03-12,189683
2019-03-13,189683
2019-03-14,188301
2019-03-15,188301
2019-03-16,188349
2019-03-17,187893
2019-03-18,187893
2019-03-19,188685
2019-03-20,188274
2019-03-21,187355
2019-03-22,187355
2019-03-23,186366
2019-03-24,186383
