date_obj,Bowl%20wig price
2016-12-24,4237088
2016-12-25,4237088
2016-12-26,4237088
2016-12-27,4237088
2016-12-28,4029864
2016-12-29,4029864
2016-12-30,4029864
2016-12-31,4029864
2017-01-01,4029864
2017-01-02,4029864
2017-01-03,4029864
2017-01-04,4029864
2017-01-05,4029864
2017-01-06,4029864
2017-01-07,3830984
2017-01-08,3830984
2017-01-09,3830984
2017-01-10,3830984
2017-01-11,3830984
2017-01-12,3830984
2017-01-13,3830984
2017-01-14,3830984
2017-01-15,3830984
2017-01-16,3830984
2017-01-17,3642382
2017-01-18,3642382
2017-01-19,3642382
2017-01-20,3642382
2017-01-21,3642382
2017-01-22,3642382
2017-01-23,3642382
2017-01-27,3462426
2017-01-28,3462426
2017-01-29,3462426
2017-01-30,3292604
2017-01-31,3292604
2017-02-01,3292604
2017-02-02,3292604
2017-02-03,3292604
2017-02-04,3292604
2017-02-05,3129722
2017-02-06,3129722
2017-02-07,3129722
2017-02-08,3129722
2017-02-09,3129722
2017-02-10,3129722
2017-02-11,3129722
2017-02-12,3129722
2017-02-13,2976422
2017-02-14,2976422
2017-02-15,2976422
2017-02-16,2976422
2017-02-18,2976422
2017-02-19,2976422
2017-02-20,2829681
2017-02-21,2829681
2017-02-22,2829681
2017-02-23,2829681
2017-02-24,2829681
2017-02-25,2829681
2017-02-26,2829681
2017-02-27,2829681
2017-02-28,2690848
2017-03-01,2690848
2017-03-02,2690848
2017-03-03,2690848
2017-03-04,2690848
2017-03-05,2690848
2017-03-06,2690848
2017-03-07,2690848
2017-03-08,2560075
2017-03-09,2560075
2017-03-10,2560075
2017-03-11,2560075
2017-03-12,2560075
2017-03-13,2560075
2017-03-14,2436643
2017-03-15,2436643
2017-03-16,2436643
2017-03-17,2436643
2017-03-18,2436643
2017-03-19,2436643
2017-03-20,2436643
2017-03-21,2318040
2017-03-22,2318040
2017-03-23,2318040
2017-03-24,2318040
2017-03-25,2318040
2017-03-26,2318040
2017-03-27,2318040
2017-03-28,2318040
2017-03-29,2318040
2017-03-30,2205199
2017-03-31,2205199
2017-04-01,2205199
2017-04-02,2205199
2017-04-03,2205199
2017-04-04,2205199
2017-04-12,101000
2017-04-13,101000
2017-04-14,101000
2017-04-15,101000
2017-04-16,101000
2017-04-17,101000
2017-04-18,101000
2017-04-19,101000
2017-04-20,101000
2017-04-21,101000
2017-04-22,101000
2017-04-23,101000
2017-04-24,101000
2017-04-25,96398
2017-04-26,96398
2017-04-27,96398
2017-04-28,96398
2017-04-29,96398
2017-04-30,96398
2017-05-01,96398
2017-05-02,96398
2017-05-03,96398
2017-05-04,96398
2017-05-05,96398
2017-05-06,96398
2017-05-07,96398
2017-05-08,96398
2017-05-09,96398
2017-05-10,96398
2017-05-11,96398
2017-05-12,91797
2017-05-13,91797
2017-05-14,91797
2017-05-15,91797
2017-05-16,91797
2017-05-17,91797
2017-05-18,91797
2017-05-19,91797
2017-05-20,91797
2017-05-21,91797
2017-05-22,91797
2017-05-23,91797
2017-05-24,91797
2017-05-25,91797
2017-05-26,87500
2017-05-27,87500
2017-05-28,87500
2017-05-29,87500
2017-05-30,87500
2017-05-31,87500
2017-06-01,87500
2017-06-02,87500
2017-06-03,87500
2017-06-04,87500
2017-06-05,87500
2017-06-06,87500
2017-06-07,87500
2017-06-08,87500
2017-06-09,87500
2017-06-10,87500
2017-06-11,84600
2017-06-12,84600
2017-06-13,84600
2017-06-14,84600
2017-06-15,84600
2017-06-16,84600
2017-06-17,84600
2017-06-18,84600
2017-06-19,84600
2017-06-20,84600
2017-06-21,84600
2017-06-22,84600
2017-06-23,84600
2017-06-24,84600
2017-06-25,84600
2017-06-26,84600
2017-06-27,84600
2017-06-28,84600
2017-06-29,84600
2017-06-30,83855
2017-07-01,83855
2017-07-02,83855
2017-07-03,83855
2017-07-04,83855
2017-07-05,83855
2017-07-06,83855
2017-07-07,83855
2017-07-08,83855
2017-07-13,83855
2017-07-14,83855
2017-07-15,83855
2017-07-16,83855
2017-07-17,85573
2017-07-18,85573
2017-07-19,85573
2017-07-20,85573
2017-07-21,85573
2017-07-22,85573
2017-07-23,85573
2017-07-24,85573
2017-07-25,85573
2017-07-26,85573
2017-07-27,85573
2017-07-28,85573
2017-07-29,85573
2017-07-30,85573
2017-07-31,85573
2017-08-01,85573
2017-08-02,85573
2017-08-03,85573
2017-08-04,82855
2017-08-05,82855
2017-08-06,82855
2017-08-09,82855
2017-08-10,82855
2017-08-11,82855
2017-08-12,82855
2017-08-13,82855
2017-08-14,82855
2017-08-15,82855
2017-08-16,82855
2017-08-17,82855
2017-08-18,82855
2017-08-19,82855
2017-08-20,82855
2017-08-21,82855
2017-08-22,82855
2017-08-23,82855
2017-08-24,79285
2017-08-25,79285
2017-08-26,79285
2017-08-27,79285
2017-08-28,79285
2017-08-29,79285
2017-08-30,79285
2017-08-31,79285
2017-09-01,79285
2017-09-02,79285
2017-09-03,79285
2017-09-04,79285
2017-09-05,79285
2017-09-06,79285
2017-09-07,79285
2017-09-08,79285
2017-09-09,79285
2017-09-10,75890
2017-09-11,75890
2017-09-12,75890
2017-09-13,75890
2017-09-14,75890
2017-09-15,75890
2017-09-16,75890
2017-09-17,75890
2017-09-18,75890
2017-09-19,75890
2017-09-20,75890
2017-09-21,75890
2017-09-22,75890
2017-09-23,75890
2017-09-24,75890
2017-09-25,75890
2017-09-26,75890
2017-09-27,72214
2017-09-28,72214
2017-09-29,72214
2017-09-30,72214
2017-10-01,72214
2017-10-02,72214
2017-10-03,72214
2017-10-04,72214
2017-10-05,72214
2017-10-06,72214
2017-10-07,72214
2017-10-08,72214
2017-10-09,72214
2017-10-10,72214
2017-10-11,72214
2017-10-12,68705
2017-10-13,68705
2017-10-14,68705
2017-10-15,68705
2017-10-16,68705
2017-10-17,68705
2017-10-18,68705
2017-10-19,68705
2017-10-20,68705
2017-10-21,68705
2017-10-22,68705
2017-10-23,68705
2017-10-24,68705
2017-10-25,65444
2017-10-26,65444
2017-10-27,65444
2017-10-28,65444
2017-10-29,65444
2017-10-30,65444
2017-10-31,65444
2017-11-01,65444
2017-11-02,65444
2017-11-03,65444
2017-11-04,65444
2017-11-05,65444
2017-11-06,65444
2017-11-07,65444
2017-11-08,65444
2017-11-09,65444
2017-11-10,62253
2017-11-11,62253
2017-11-12,62253
2017-11-13,62253
2017-11-14,62253
2017-11-15,62253
2017-11-16,62253
2017-11-17,62253
2017-11-18,62253
2017-11-19,62253
2017-11-20,62253
2017-11-21,62253
2017-11-22,62253
2017-11-23,62253
2017-11-24,62253
2017-11-25,59223
2017-11-26,59223
2017-11-27,59223
2017-11-28,59223
2017-11-29,59223
2017-11-30,59223
2017-12-01,59223
2017-12-02,59223
2017-12-03,59223
2017-12-04,59223
2017-12-05,59223
2017-12-06,59223
2017-12-07,59223
2017-12-08,59223
2017-12-09,56354
2017-12-10,56354
2017-12-11,56354
2017-12-12,56354
2017-12-13,56354
2017-12-14,56354
2017-12-15,56354
2017-12-16,56354
2017-12-17,56354
2017-12-18,56354
2017-12-19,56354
2017-12-20,56354
2017-12-21,56354
2017-12-22,54637
2017-12-23,54637
2017-12-24,54637
2017-12-25,54637
2017-12-26,54637
2017-12-27,54637
2017-12-28,54637
2017-12-29,54637
2017-12-30,54637
2017-12-31,54637
2018-01-01,54637
2018-01-02,54637
2018-01-03,54637
2018-01-04,54637
2018-01-05,53483
2018-01-06,53483
2018-01-07,53483
2018-01-08,53483
2018-01-09,53483
2018-01-10,53483
2018-01-11,53483
2018-01-12,53483
2018-01-13,53483
2018-01-14,53483
2018-01-15,53483
2018-01-16,53483
2018-01-17,53483
2018-01-18,53286
2018-01-19,53286
2018-01-20,53286
2018-01-21,53286
2018-01-22,53286
2018-01-23,53286
2018-01-24,53286
2018-01-25,51618
2018-01-26,51618
2018-01-27,51618
2018-01-28,51618
2018-01-29,51618
2018-01-30,51618
2018-01-31,51618
2018-02-01,49101
2018-02-02,49101
2018-02-03,49101
2018-02-04,49101
2018-02-05,49101
2018-02-06,49101
2018-02-07,46696
2018-02-08,46696
2018-02-09,46696
2018-02-10,46696
2018-02-11,46696
2018-02-12,46696
2018-02-13,46696
2018-02-14,44485
2018-02-15,44485
2018-02-16,44485
2018-02-17,44485
2018-02-18,44485
2018-02-19,44485
2018-02-20,44485
2018-02-21,42327
2018-02-22,42327
2018-02-23,42327
2018-02-24,42327
2018-02-25,42327
2018-02-26,42327
2018-02-27,40299
2018-02-28,40299
2018-03-01,40299
2018-03-02,40299
2018-03-03,40299
2018-03-04,40299
2018-03-05,38604
2018-03-06,38604
2018-03-07,38604
2018-03-08,38604
2018-03-09,38604
2018-03-10,38604
2018-03-11,38604
2018-03-12,36898
2018-03-13,36898
2018-03-14,36898
2018-03-15,36898
2018-03-16,36898
2018-03-17,36898
2018-03-18,36898
2018-03-19,36898
2018-03-20,35107
2018-03-21,35107
2018-03-23,35107
2018-03-24,35107
2018-03-25,35107
2018-03-26,35107
2018-03-27,35107
2018-03-28,33888
2018-03-29,33888
2018-03-30,33888
2018-03-31,33888
2018-04-01,33888
2018-04-02,33888
2018-04-03,32243
2018-04-04,32243
2018-04-05,32243
2018-04-06,32243
2018-04-07,32243
2018-04-08,32243
2018-04-09,32243
2018-04-10,32243
2018-04-11,30833
2018-04-12,30833
2018-04-13,30833
2018-04-14,30833
2018-04-15,30833
2018-04-16,30833
2018-04-17,29456
2018-04-18,29456
2018-04-19,29456
2018-04-20,29456
2018-04-21,29456
2018-04-22,29456
2018-04-23,28492
2018-04-24,28492
2018-04-25,28492
2018-04-26,28492
2018-04-27,28492
2018-04-28,28492
2018-04-29,27113
2018-04-30,27113
2018-05-01,27113
2018-05-02,27113
2018-05-03,27113
2018-05-04,27113
2018-05-05,25995
2018-05-06,25995
2018-05-07,25995
2018-05-08,25995
2018-05-09,25995
2018-05-10,25995
2018-05-11,25995
2018-05-12,24918
2018-05-13,24918
2018-05-14,24918
2018-05-15,24918
2018-05-16,24918
2018-05-17,24918
2018-05-18,24918
2018-05-19,23737
2018-05-20,23737
2018-05-21,23737
2018-05-22,23737
2018-05-23,23737
2018-05-24,23737
2018-05-25,23737
2018-05-26,22969
2018-05-27,22969
2018-05-28,22969
2018-05-29,22969
2018-05-30,22969
2018-05-31,22969
2018-06-01,22462
2018-06-02,22462
2018-06-03,22462
2018-06-04,22462
2018-06-05,22462
2018-06-06,22462
2018-06-07,22462
2018-06-08,21583
2018-06-09,21583
2018-06-10,21583
2018-06-11,21583
2018-06-12,21583
2018-06-13,21583
2018-06-14,20678
2018-06-15,20678
2018-06-16,20678
2018-06-17,20678
2018-06-18,20678
2018-06-19,20678
2018-06-20,20678
2018-06-21,20678
2018-06-22,19760
2018-06-23,19760
2018-06-24,19760
2018-06-25,19760
2018-06-26,19760
2018-06-27,19760
2018-06-28,19760
2018-06-29,19459
2018-06-30,19459
2018-07-01,19459
2018-07-02,19459
2018-07-03,19459
2018-07-04,19459
2018-07-05,18767
2018-07-06,18767
2018-07-07,18767
2018-07-08,18767
2018-07-09,18767
2018-07-10,18767
2018-07-11,18037
2018-07-12,18037
2018-07-13,18037
2018-07-14,18037
2018-07-15,18037
2018-07-16,18037
2018-07-17,17671
2018-07-18,17671
2018-07-19,17671
2018-07-20,17671
2018-07-21,17671
2018-07-22,17671
2018-07-23,17444
2018-07-24,17444
2018-07-25,17444
2018-07-26,17444
2018-07-27,17444
2018-07-28,17444
2018-07-29,17444
2018-07-30,17104
2018-07-31,17104
2018-08-01,17104
2018-08-02,17104
2018-08-03,17104
2018-08-04,17104
2018-08-05,17810
2018-08-06,17810
2018-08-07,17810
2018-08-08,17810
2018-08-09,17810
2018-08-10,17810
2018-08-11,17810
2018-08-12,18549
2018-08-14,18549
2018-08-16,18549
2018-08-17,18549
2018-08-18,18881
2018-08-19,18881
2018-08-20,18881
2018-08-21,18881
2018-08-22,18881
2018-08-23,19040
2018-08-24,19040
2018-08-25,19040
2018-08-26,19040
2018-08-27,19040
2018-08-28,19040
2018-08-29,19611
2018-08-30,19611
2018-08-31,19611
2018-09-01,19611
2018-09-02,19611
2018-09-03,19611
2018-09-04,19611
2018-09-05,19611
2018-09-06,19611
2018-09-07,19611
2018-09-08,19611
2018-09-09,19611
2018-09-10,19611
2018-09-11,19611
2018-09-12,20060
2018-09-13,20060
2018-09-14,20060
2018-09-15,20060
2018-09-16,20060
2018-09-17,20060
2018-09-18,20060
2018-09-19,20060
2018-09-20,20203
2018-09-21,20203
2018-09-22,20203
2018-09-23,20203
2018-09-24,20203
2018-09-25,20203
2018-09-26,20552
2018-09-27,20552
2018-09-28,20552
2018-09-29,20552
2018-09-30,20552
2018-10-01,20552
2018-10-02,20552
2018-10-03,21054
2018-10-04,21054
2018-10-05,21054
2018-10-06,21054
2018-10-07,21054
2018-10-08,21054
2018-10-09,21054
2018-10-10,21054
2018-10-11,21985
2018-10-12,21985
2018-10-13,21985
2018-10-14,21985
2018-10-15,21985
2018-10-16,21985
2018-10-17,21985
2018-10-18,21915
2018-10-19,21915
2018-10-20,21915
2018-10-21,21915
2018-10-22,21915
2018-10-23,21915
2018-10-24,21915
2018-10-25,21491
2018-10-26,21491
2018-10-27,21491
2018-10-28,21491
2018-10-29,21491
2018-10-30,21491
2018-10-31,20524
2018-11-01,20524
2018-11-03,20524
2018-11-04,20524
2018-11-05,20313
2018-11-06,20313
2018-11-07,20313
2018-11-08,20313
2018-11-09,20313
2018-11-10,20440
2018-11-11,20440
2018-11-12,20440
2018-11-13,20440
2018-11-15,20440
2018-11-16,20683
2018-11-17,20683
2018-11-18,20683
2018-11-19,20683
2018-11-20,20683
2018-11-21,20720
2018-11-22,20720
2018-11-23,20720
2018-11-24,20720
2018-11-25,20972
2018-11-26,20972
2018-11-27,20972
2018-11-28,20972
2018-11-29,20972
2018-12-01,21544
2018-12-02,21544
2018-12-03,21544
2018-12-04,21544
2018-12-05,21548
2018-12-07,21548
2018-12-09,20948
2018-12-10,20948
2018-12-11,20948
2018-12-12,20948
2018-12-13,21223
2018-12-14,21223
2018-12-15,21223
2018-12-16,21223
2018-12-17,21223
2018-12-18,21559
2018-12-19,21559
2018-12-20,21559
2018-12-21,21559
2018-12-22,21559
2018-12-23,21900
2018-12-24,21900
2018-12-25,21900
2018-12-26,21900
2018-12-27,21900
2018-12-28,21900
2018-12-29,21950
2018-12-30,21950
2018-12-31,21950
2019-01-01,21950
2019-01-02,21950
2019-01-03,21364
2019-01-04,21364
2019-01-05,21364
2019-01-06,21364
2019-01-08,21038
2019-01-10,21038
2019-01-11,21038
2019-01-12,21914
2019-01-13,21914
2019-01-14,21914
2019-01-15,21914
2019-01-16,21914
2019-01-17,22413
2019-01-18,22413
2019-01-19,22413
2019-01-20,22413
2019-01-21,22551
2019-01-22,22551
2019-01-23,22551
2019-01-24,22551
2019-01-25,22313
2019-01-26,22313
2019-01-27,22313
2019-01-28,22313
2019-01-29,22313
2019-01-30,21456
2019-01-31,21456
2019-02-01,21456
2019-02-02,21456
2019-02-03,21456
2019-02-04,20456
2019-02-05,20456
2019-02-06,20456
2019-02-07,20456
2019-02-08,19511
2019-02-09,19511
2019-02-10,19511
2019-02-11,19511
2019-02-12,18619
2019-02-13,18619
2019-02-14,18619
2019-02-15,18619
2019-02-16,17757
2019-02-17,17757
2019-02-18,17757
2019-02-19,17757
2019-02-20,17757
2019-02-21,16884
2019-02-22,16884
2019-02-23,16884
2019-02-24,16751
2019-02-25,16751
2019-02-26,16751
2019-02-27,16751
2019-02-28,16751
2019-03-01,16751
2019-03-02,16751
2019-03-03,16751
2019-03-04,17496
2019-03-05,17496
2019-03-06,17496
2019-03-07,17496
2019-03-08,17496
2019-03-09,18325
2019-03-10,18325
2019-03-11,18325
2019-03-12,18325
2019-03-13,18325
2019-03-14,19183
2019-03-15,19183
2019-03-16,19183
2019-03-17,19183
2019-03-18,19183
2019-03-19,19183
2019-03-20,20110
2019-03-21,20110
2019-03-22,20110
2019-03-23,20110
2019-03-24,20110
2019-03-25,21041
2019-03-26,21041
2019-03-27,21041
2019-03-28,21041
2019-03-29,21041
2019-03-30,21136
2019-03-31,21136
2019-04-01,21136
2019-04-02,21136
2019-04-03,21136
2019-04-04,20122
2019-04-05,20122
2019-04-06,20122
2019-04-07,20122
2019-04-08,20122
2019-04-09,19207
2019-04-10,19207
2019-04-11,19207
2019-04-12,18302
2019-04-13,18302
2019-04-14,18302
2019-04-15,17434
2019-04-16,17434
2019-04-17,17434
2019-04-18,17434
2019-04-19,17434
2019-04-20,16562
2019-04-21,16562
2019-04-22,16562
2019-04-23,16562
2019-04-24,15778
2019-04-25,15778
2019-04-26,15778
2019-04-27,15778
2019-04-28,15728
2019-04-29,15728
2019-04-30,15728
2019-05-01,15728
2019-05-02,15301
2019-05-03,15301
2019-05-04,15301
2019-05-05,15301
2019-05-06,15476
2019-05-07,15476
2019-05-08,15476
2019-05-09,15476
2019-05-10,15476
2019-05-11,15668
2019-05-12,15668
2019-05-13,15668
2019-05-14,15668
2019-05-15,15961
2019-05-16,15961
2019-05-17,15961
2019-05-18,15961
2019-05-19,15961
2019-05-20,15961
2019-05-21,16017
2019-05-22,16017
2019-05-23,16017
2019-05-24,16017
2019-05-25,16017
2019-05-26,15786
2019-05-27,15786
2019-05-28,15786
2019-05-29,15786
2019-05-30,15786
2019-05-31,15517
2019-06-01,15517
2019-06-02,15517
2019-06-03,15517
2019-06-04,14792
2019-06-05,14792
2019-06-06,14792
2019-06-07,14792
2019-06-08,14792
2019-06-09,14951
2019-06-10,14951
2019-06-11,14951
2019-06-12,14951
2019-06-13,14951
2019-06-14,15196
2019-06-15,15196
2019-06-16,15196
2019-06-17,15196
2019-06-18,15196
2019-06-19,14579
2019-06-20,14579
2019-06-21,14579
2019-06-22,14579
2019-06-23,14579
2019-06-24,14633
2019-06-25,14633
2019-06-26,14633
2019-06-27,14633
2019-06-28,14633
2019-06-29,14175
2019-06-30,14175
2019-07-01,14175
2019-07-02,14175
2019-07-03,14175
2019-07-04,13584
2019-07-05,13584
2019-07-06,13584
2019-07-07,13584
2019-07-08,13584
2019-07-09,13426
2019-07-10,13426
2019-07-11,13426
2019-07-12,13426
2019-07-13,13426
2019-07-14,13285
2019-07-15,13285
2019-07-16,13285
2019-07-17,13285
2019-07-18,13285
2019-07-19,13899
2019-07-20,13899
2019-07-21,13899
2019-07-22,13899
2019-07-23,13899
2019-07-24,14412
2019-07-25,14412
2019-07-26,14412
2019-07-27,14412
2019-07-28,14412
2019-07-29,14412
2019-07-30,14966
2019-07-31,14966
2019-08-01,14966
2019-08-02,14966
2019-08-03,14517
2019-08-04,14517
2019-08-05,14517
2019-08-06,14517
2019-08-07,13817
2019-08-08,13817
2019-08-09,13817
2019-08-10,13817
2019-08-11,13161
2019-08-12,13161
2019-08-13,13161
2019-08-14,13161
2019-08-15,12542
2019-08-16,12542
2019-08-17,12542
2019-08-18,12018
2019-08-19,12018
2019-08-20,12018
2019-08-21,12018
2019-08-22,12018
2019-08-23,12411
2019-08-24,12411
2019-08-24,12411
2019-08-25,12411
2019-08-25,12411
2019-08-26,12411
2019-08-27,12411
2019-08-27,12411
2019-08-28,12805
2019-08-29,12805
2019-08-30,12805
2019-08-31,12805
2019-09-01,12805
2019-09-02,13183
2019-09-03,13183
2019-09-04,13183
2019-09-05,13183
2019-09-06,13183
2019-09-07,13590
2019-09-08,13590
2019-09-09,13590
2019-09-10,13590
2019-09-11,13590
2019-09-12,13590
2019-09-13,14010
2019-09-14,14010
2019-09-15,14010
2019-09-16,14010
2019-09-17,14010
2019-09-18,14332
2019-09-19,14332
2019-09-20,14332
2019-09-21,14332
2019-09-22,14332
2019-09-23,14332
2019-09-24,14332
2019-09-25,15026
2019-09-26,15026
2019-09-27,15026
2019-09-28,15026
2019-09-29,15026
2019-09-30,15026
2019-10-01,15742
2019-10-02,15742
2019-10-03,15742
2019-10-04,15742
2019-10-05,15742
2019-10-06,16421
2019-10-07,16421
2019-10-08,16421
2019-10-09,16421
2019-10-10,16421
2019-10-11,16421
2019-10-12,16421
2019-10-13,17223
2019-10-14,17223
2019-10-15,17223
2019-10-16,17223
2019-10-17,17223
2019-10-18,17223
2019-10-19,17777
2019-10-20,17777
2019-10-21,17777
2019-10-22,17777
2019-10-23,17777
2019-10-24,18032
2019-10-25,18032
2019-10-26,18032
2019-10-27,18032
2019-10-28,18032
2019-10-29,18032
2019-10-30,18145
2019-10-31,18145
2019-11-01,18145
2019-11-02,18145
2019-11-03,18145
2019-11-04,17747
2019-11-05,17747
2019-11-06,17747
2019-11-07,17747
2019-11-08,17747
2019-11-09,17747
2019-11-10,17494
2019-11-11,17494
2019-11-12,17494
2019-11-13,17494
2019-11-14,17494
2019-11-15,17494
2019-11-16,16733
2019-11-17,16733
2019-11-18,16733
2019-11-19,16733
2019-11-20,16733
2019-11-21,16733
2019-11-22,16657
2019-11-23,16657
2019-11-24,16657
2019-11-25,16657
2019-11-26,16657
2019-11-27,16781
2019-11-28,16781
2019-11-29,16781
2019-11-30,16781
2019-12-01,16781
2019-12-02,16781
2019-12-03,17331
2019-12-04,17331
2019-12-05,17331
2019-12-06,17331
2019-12-07,17331
2019-12-08,17331
2019-12-09,17063
2019-12-10,17063
2019-12-11,17063
2019-12-12,17063
2019-12-13,17063
2019-12-14,17063
2019-12-15,16441
2019-12-16,16441
2019-12-17,16441
2019-12-18,16441
2019-12-19,16441
2019-12-20,16441
2019-12-21,15879
2019-12-22,15879
2019-12-23,15879
2019-12-24,15879
2019-12-25,16154
2019-12-26,16154
2019-12-27,16154
2019-12-28,16154
2019-12-29,16154
2019-12-30,16400
2019-12-31,16400
2020-01-01,16400
2020-01-02,16400
2020-01-03,16041
2020-01-04,16041
2020-01-05,16041
2020-01-06,16041
2020-01-07,16041
2020-01-08,16169
2020-01-09,16169
2020-01-10,16169
2020-01-11,16169
2020-01-12,16169
2020-01-13,16704
2020-01-14,16704
2020-01-15,16704
2020-01-16,16704
2020-01-17,16705
2020-01-18,16705
2020-01-19,16705
2020-01-20,16705
2020-01-21,16705
2020-01-22,17392
2020-01-23,17392
2020-01-24,17392
2020-01-25,17392
2020-01-26,17180
2020-01-27,17180
2020-01-28,17180
2020-01-29,17180
2020-01-30,16430
2020-01-31,16430
2020-02-01,16430
2020-02-02,16430
2020-02-03,15870
2020-02-04,15870
2020-02-05,15870
2020-02-06,15870
2020-02-07,15128
2020-02-08,15128
2020-02-09,15128
2020-02-10,15128
2020-02-11,14414
2020-02-12,14414
2020-02-13,14414
2020-02-14,14414
2020-02-15,13747
2020-02-16,13747
2020-02-17,13747
2020-02-18,13785
2020-02-19,13785
2020-02-20,13785
2020-02-21,13785
2020-02-22,13785
2020-02-23,13862
2020-02-24,13862
2020-02-25,13862
2020-02-26,13862
2020-02-27,13862
2020-02-28,13249
2020-02-29,13249
2020-03-01,13249
2020-03-02,13249
2020-03-03,13249
2020-03-04,12609
2020-03-05,12609
2020-03-06,12609
2020-03-07,12609
2020-03-08,12569
2020-03-09,12569
2020-03-10,12569
2020-03-11,12569
2020-03-12,12095
2020-03-13,12095
2020-03-14,12095
2020-03-15,12095
2020-03-16,12014
2020-03-17,12014
2020-03-18,12014
2020-03-19,12014
2020-03-20,12087
2020-03-21,12087
2020-03-22,12087
2020-03-23,11711
2020-03-24,11711
2020-03-25,11711
2020-03-26,11572
2020-03-27,11572
2020-03-28,11572
2020-03-29,12108
2020-03-30,12108
2020-03-31,12108
2020-04-01,12128
2020-04-02,12128
2020-04-03,12128
2020-04-04,11998
2020-04-05,11998
2020-04-06,11998
2020-04-07,11509
2020-04-08,11509
2020-04-09,11382
2020-04-10,11382
2020-04-11,11382
2020-04-12,11382
2020-04-13,11047
2020-04-14,11047
2020-04-15,11047
2020-04-16,11200
2020-04-17,11200
2020-04-18,11200
2020-04-19,10878
2020-04-20,10878
2020-04-21,10878
2020-04-22,10961
2020-04-23,10961
2020-04-24,10961
2020-04-25,10961
2020-04-26,10997
2020-04-27,10997
2020-04-28,10997
2020-04-29,11029
2020-04-30,11029
2020-05-01,11029
2020-05-02,11029
2020-05-03,11045
2020-05-04,11045
2020-05-05,11045
2020-05-06,10677
2020-05-07,10677
2020-05-08,10677
2020-05-09,10776
2020-05-10,10776
2020-05-11,10776
2020-05-12,10776
2020-05-13,10433
