date_obj,Arceuus%20scarf price
2016-10-26,1857833
2016-10-27,1857833
2016-10-28,1857833
2016-10-29,1857833
2016-10-30,1857833
2016-10-31,1766469
2016-11-01,1766469
2016-11-02,1766469
2016-11-03,1766469
2016-11-04,1766469
2016-11-05,1766469
2016-11-06,1766469
2016-11-07,1766469
2016-11-08,1766469
2016-11-09,1766469
2016-11-10,1766469
2016-11-11,1766469
2016-11-12,1766469
2016-11-13,1766469
2016-11-14,1766469
2016-11-15,1766469
2016-12-07,1597114
2016-12-08,1597114
2016-12-09,1597114
2016-12-10,1597114
2016-12-11,1519814
2016-12-12,1519814
2016-12-13,1519814
2016-12-14,1519814
2016-12-15,1519814
2016-12-16,1519814
2016-12-17,1519814
2016-12-18,1519814
2016-12-19,1519814
2016-12-20,1519814
2016-12-21,1519814
2016-12-22,1519814
2016-12-23,1445637
2016-12-24,1445637
2016-12-25,1445637
2016-12-26,1445637
2016-12-27,1445637
2016-12-28,1445637
2016-12-29,1445637
2016-12-30,1445637
2016-12-31,1445637
2017-01-01,1375634
2017-01-02,1375634
2017-01-03,1375634
2017-01-04,1375634
2017-01-05,1375634
2017-01-06,1375634
2017-01-07,1308952
2017-01-08,1308952
2017-01-09,1308952
2017-01-10,1308952
2017-01-11,1308952
2017-01-12,1308952
2017-01-13,1308952
2017-01-14,1308952
2017-01-15,1245143
2017-01-16,1245143
2017-01-17,1245143
2017-01-18,1245143
2017-01-19,1245143
2017-01-20,1245143
2017-01-21,1245143
2017-01-22,1245143
2017-01-23,1184541
2017-01-27,1184541
2017-01-28,1184541
2017-01-29,1184541
2017-01-30,1184541
2017-01-31,1184541
2017-02-01,1127372
2017-02-02,1127372
2017-02-03,1127372
2017-02-04,1127372
2017-02-05,1127372
2017-02-06,1127372
2017-02-07,1127372
2017-02-08,1071840
2017-02-09,1071840
2017-02-10,1071840
2017-02-11,1071840
2017-02-12,1071840
2017-02-13,1071840
2017-02-14,1071840
2017-02-15,1071840
2017-02-16,1019686
2017-02-18,1019686
2017-02-19,1019686
2017-02-20,1019686
2017-02-21,1019686
2017-02-22,1019686
2017-02-23,1019686
2017-02-24,1019686
2017-02-25,1019686
2017-02-26,971146
2017-02-27,971146
2017-02-28,971146
2017-03-01,971146
2017-03-02,971146
2017-03-03,971146
2017-03-04,971146
2017-03-05,971146
2017-03-06,971146
2017-03-07,971146
2017-03-08,971146
2017-03-09,971146
2017-03-10,924108
2017-03-11,924108
2017-03-12,924108
2017-03-13,924108
2017-03-14,924108
2017-03-15,924108
2017-03-16,924108
2017-03-17,924108
2017-03-18,924108
2017-03-19,878900
2017-03-20,878900
2017-03-21,878900
2017-03-22,878900
2017-03-23,878900
2017-03-24,878900
2017-03-25,878900
2017-03-26,878900
2017-03-27,836688
2017-03-28,836688
2017-03-29,836688
2017-03-30,836688
2017-03-31,836688
2017-04-01,836688
2017-04-02,836688
2017-04-03,836688
2017-04-04,795716
2017-04-05,795716
2017-04-12,35000
2017-04-13,35000
2017-04-14,35000
2017-04-15,35000
2017-04-16,35000
2017-04-17,35000
2017-04-18,35000
2017-04-19,35000
2017-04-20,35000
2017-04-21,35000
2017-04-22,35000
2017-04-23,35000
2017-04-24,35000
2017-04-25,33635
2017-04-26,33635
2017-04-27,33635
2017-04-28,33635
2017-04-29,33635
2017-04-30,33635
2017-05-01,33635
2017-05-02,33635
2017-05-03,33635
2017-05-04,33635
2017-05-05,33635
2017-05-06,33635
2017-05-07,33635
2017-05-08,33635
2017-05-09,32038
2017-05-10,32038
2017-05-11,32038
2017-05-12,32038
2017-05-13,32038
2017-05-14,32038
2017-05-15,32038
2017-05-16,32038
2017-05-17,32038
2017-05-18,32038
2017-05-19,32038
2017-05-20,32038
2017-05-21,32038
2017-05-22,32038
2017-05-23,30471
2017-05-24,30471
2017-05-25,30471
2017-05-26,30471
2017-05-27,30471
2017-05-28,30471
2017-05-29,30471
2017-05-30,30471
2017-05-31,30471
2017-06-01,30471
2017-06-02,30471
2017-06-03,30471
2017-06-04,30471
2017-06-05,30471
2017-06-06,29118
2017-06-07,29118
2017-06-08,29118
2017-06-09,29118
2017-06-10,29118
2017-06-11,29118
2017-06-12,29118
2017-06-13,29118
2017-06-14,29118
2017-06-15,29118
2017-06-16,29118
2017-06-17,29118
2017-06-18,29118
2017-06-19,29118
2017-06-20,28389
2017-06-21,28389
2017-06-22,28389
2017-06-23,28389
2017-06-24,28389
2017-06-25,28389
2017-06-26,28389
2017-06-27,28389
2017-06-28,28389
2017-06-29,28389
2017-06-30,28389
2017-07-01,28389
2017-07-02,28389
2017-07-03,28389
2017-07-04,28389
2017-07-05,28389
2017-07-06,28389
2017-07-07,27046
2017-07-08,27046
2017-07-09,27046
2017-07-13,27046
2017-07-14,27046
2017-07-15,27046
2017-07-16,27046
2017-07-17,27046
2017-07-18,27046
2017-07-19,27046
2017-07-20,27046
2017-07-21,27046
2017-07-22,26146
2017-07-23,26146
2017-07-24,26146
2017-07-25,26146
2017-07-26,26146
2017-07-27,26146
2017-07-28,26146
2017-07-29,26146
2017-07-30,26146
2017-07-31,26146
2017-08-01,26146
2017-08-02,26146
2017-08-03,26146
2017-08-04,26146
2017-08-05,25508
2017-08-06,25508
2017-08-07,25508
2017-08-08,25508
2017-08-09,25508
2017-08-10,25508
2017-08-11,25508
2017-08-12,25508
2017-08-13,25508
2017-08-14,25508
2017-08-15,25508
2017-08-16,25508
2017-08-17,25023
2017-08-18,25023
2017-08-19,25023
2017-08-20,25023
2017-08-21,25023
2017-08-22,25023
2017-08-23,25023
2017-08-24,25023
2017-08-25,25023
2017-08-26,25023
2017-08-27,25023
2017-08-28,25023
2017-08-29,25023
2017-08-30,25023
2017-08-31,25023
2017-09-01,25023
2017-09-02,24045
2017-09-03,24045
2017-09-04,24045
2017-09-05,24045
2017-09-06,24045
2017-09-07,24045
2017-09-08,24045
2017-09-09,24045
2017-09-10,24045
2017-09-11,24045
2017-09-12,24045
2017-09-13,24045
2017-09-14,24045
2017-09-15,24045
2017-09-16,24045
2017-09-17,23411
2017-09-18,23411
2017-09-19,23411
2017-09-20,23411
2017-09-22,23411
2017-09-23,23411
2017-09-24,23411
2017-09-25,23411
2017-09-26,23411
2017-09-27,23411
2017-09-28,23411
2017-09-29,23411
2017-09-30,23411
2017-10-01,23138
2017-10-02,23138
2017-10-03,23138
2017-10-04,23138
2017-10-05,23138
2017-10-06,23138
2017-10-07,23138
2017-10-08,23138
2017-10-09,23138
2017-10-10,23138
2017-10-11,23138
2017-10-12,23138
2017-10-13,23138
2017-10-14,22415
2017-10-15,22415
2017-10-16,22415
2017-10-17,22415
2017-10-18,22415
2017-10-19,22415
2017-10-20,22415
2017-10-21,22415
2017-10-22,22415
2017-10-23,22415
2017-10-24,22415
2017-10-25,22415
2017-10-26,22415
2017-10-27,22415
2017-10-28,22139
2017-10-29,22139
2017-10-30,22139
2017-10-31,22139
2017-11-01,22139
2017-11-02,22139
2017-11-03,22139
2017-11-04,22139
2017-11-05,22139
2017-11-06,22139
2017-11-07,22139
2017-11-08,22139
2017-11-09,22139
2017-11-10,22139
2017-11-11,21738
2017-11-12,21738
2017-11-13,21738
2017-11-14,21738
2017-11-15,21738
2017-11-16,21738
2017-11-17,21738
2017-11-18,21738
2017-11-19,21738
2017-11-20,21738
2017-11-21,21738
2017-11-22,21738
2017-11-23,20866
2017-11-24,20866
2017-11-25,20866
2017-11-26,20866
2017-11-27,20866
2017-11-28,20866
2017-11-29,20866
2017-11-30,20866
2017-12-01,20866
2017-12-02,20866
2017-12-03,20866
2017-12-04,20866
2017-12-05,19848
2017-12-06,19848
2017-12-07,19848
2017-12-08,19848
2017-12-09,19848
2017-12-10,19848
2017-12-11,19848
2017-12-12,19848
2017-12-13,19848
2017-12-14,19848
2017-12-15,18906
2017-12-16,18906
2017-12-17,18906
2017-12-18,18906
2017-12-19,18906
2017-12-20,18906
2017-12-21,18906
2017-12-22,18906
2017-12-23,18906
2017-12-24,18906
2017-12-25,18906
2017-12-26,18153
2017-12-27,18153
2017-12-28,18153
2017-12-29,18153
2017-12-30,18153
2017-12-31,18153
2018-01-01,18153
2018-01-02,18153
2018-01-03,18153
2018-01-04,18153
2018-01-05,18153
2018-01-06,17697
2018-01-07,17697
2018-01-08,17697
2018-01-09,17697
2018-01-10,17697
2018-01-11,17697
2018-01-12,17697
2018-01-13,17697
2018-01-14,17697
2018-01-15,17697
2018-01-16,17281
2018-01-17,17281
2018-01-18,17281
2018-01-19,17281
2018-01-20,17281
2018-01-21,17281
2018-01-22,17281
2018-01-23,17281
2018-01-24,16687
2018-01-25,16687
2018-01-26,16687
2018-01-27,16687
2018-01-28,16687
2018-01-29,15928
2018-01-30,15928
2018-01-31,15928
2018-02-01,15928
2018-02-02,15928
2018-02-03,15928
2018-02-04,15554
2018-02-05,15554
2018-02-06,15554
2018-02-07,15554
2018-02-08,15554
2018-02-09,15215
2018-02-10,15215
2018-02-11,15215
2018-02-12,15215
2018-02-13,15215
2018-02-14,14785
2018-02-15,14785
2018-02-16,14785
2018-02-17,14785
2018-02-18,14785
2018-02-19,14369
2018-02-20,14369
2018-02-21,14369
2018-02-22,14369
2018-02-23,14369
2018-02-24,14369
2018-02-25,13796
2018-02-26,13796
2018-02-27,13796
2018-02-28,13796
2018-03-01,13796
2018-03-02,13248
2018-03-03,13248
2018-03-04,13248
2018-03-05,13248
2018-03-06,13118
2018-03-07,13118
2018-03-08,13118
2018-03-09,13118
2018-03-10,13118
2018-03-11,13118
2018-03-12,13219
2018-03-13,13219
2018-03-14,13219
2018-03-15,13219
2018-03-16,13219
2018-03-17,13219
2018-03-18,13244
2018-03-20,13244
2018-03-22,13244
2018-03-23,13244
2018-03-24,13244
2018-03-25,12639
2018-03-26,12639
2018-03-27,12639
2018-03-28,12639
2018-03-29,12639
2018-03-30,12419
2018-03-31,12419
2018-04-01,12419
2018-04-02,12419
2018-04-03,12419
2018-04-04,12419
2018-04-05,12419
2018-04-06,12196
2018-04-07,12196
2018-04-08,12196
2018-04-09,12196
2018-04-10,12196
2018-04-11,12196
2018-04-12,12196
2018-04-13,11919
2018-04-14,11919
2018-04-15,11919
2018-04-16,11919
2018-04-17,11919
2018-04-18,11919
2018-04-19,11671
2018-04-20,11671
2018-04-21,11671
2018-04-22,11671
2018-04-23,11671
2018-04-24,11671
2018-04-25,11135
2018-04-26,11135
2018-04-27,11135
2018-04-28,11135
2018-04-29,11135
2018-04-30,11135
2018-05-01,11135
2018-05-02,10821
2018-05-03,10821
2018-05-04,10821
2018-05-05,10821
2018-05-06,10821
2018-05-07,10565
2018-05-08,10565
2018-05-09,10565
2018-05-10,10565
2018-05-11,10565
2018-05-12,10565
2018-05-13,10565
2018-05-14,10072
2018-05-15,10072
2018-05-16,10072
2018-05-17,10072
2018-05-18,10072
2018-05-19,9595
2018-05-20,9595
2018-05-21,9595
2018-05-22,9595
2018-05-23,9595
2018-05-24,9179
2018-05-25,9179
2018-05-26,9179
2018-05-27,9179
2018-05-28,8795
2018-05-29,8795
2018-05-30,8795
2018-05-31,8795
2018-06-01,8795
2018-06-02,8626
2018-06-03,8626
2018-06-04,8626
2018-06-05,8626
2018-06-06,8626
2018-06-07,8626
2018-06-08,8377
2018-06-09,8377
2018-06-10,8377
2018-06-11,8377
2018-06-12,8377
2018-06-13,8330
2018-06-14,8330
2018-06-15,8330
2018-06-16,8330
2018-06-17,8330
2018-06-18,7940
2018-06-19,7940
2018-06-20,7940
2018-06-21,7940
2018-06-22,7940
2018-06-23,7659
2018-06-24,7659
2018-06-25,7659
2018-06-26,7659
2018-06-27,7659
2018-06-28,7521
2018-06-29,7521
2018-06-30,7521
2018-07-01,7521
2018-07-02,7521
2018-07-03,7394
2018-07-04,7394
2018-07-05,7394
2018-07-06,7394
2018-07-07,7394
2018-07-08,7394
2018-07-09,7339
2018-07-10,7339
2018-07-11,7339
2018-07-12,7339
2018-07-13,7339
2018-07-14,7339
2018-07-15,7339
2018-07-16,7311
2018-07-17,7311
2018-07-18,7311
2018-07-19,7311
2018-07-20,7311
2018-07-21,7288
2018-07-22,7288
2018-07-23,7288
2018-07-24,7288
2018-07-25,7565
2018-07-26,7565
2018-07-27,7565
2018-07-28,7565
2018-07-29,7565
2018-07-30,7717
2018-07-31,7717
2018-08-01,7717
2018-08-02,7717
2018-08-03,7772
2018-08-04,7772
2018-08-05,7772
2018-08-06,7772
2018-08-07,7772
2018-08-08,7843
2018-08-09,7843
2018-08-10,7843
2018-08-11,7843
2018-08-12,7843
2018-08-14,7903
2018-08-16,7903
2018-08-17,7903
2018-08-18,7837
2018-08-19,7837
2018-08-20,7837
2018-08-21,7837
2018-08-22,7871
2018-08-23,7871
2018-08-24,7871
2018-08-25,7871
2018-08-26,7871
2018-08-27,7674
2018-08-28,7674
2018-08-29,7674
2018-08-30,7674
2018-08-31,7630
2018-09-01,7630
2018-09-02,7630
2018-09-03,7630
2018-09-04,7599
2018-09-05,7599
2018-09-06,7599
2018-09-07,7599
2018-09-08,7599
2018-09-09,7554
2018-09-10,7554
2018-09-11,7554
2018-09-12,7554
2018-09-13,7554
2018-09-14,7666
2018-09-15,7666
2018-09-16,7666
2018-09-17,7666
2018-09-18,7731
2018-09-19,7731
2018-09-20,7731
2018-09-21,7731
2018-09-22,7683
2018-09-23,7683
2018-09-24,7683
2018-09-25,7683
2018-09-26,7683
2018-09-27,7668
2018-09-28,7668
2018-09-29,7668
2018-09-30,7668
2018-10-01,7668
2018-10-02,7666
2018-10-03,7666
2018-10-04,7666
2018-10-05,7666
2018-10-06,7666
2018-10-07,7689
2018-10-08,7689
2018-10-09,7689
2018-10-10,7689
2018-10-11,7689
2018-10-12,7638
2018-10-13,7638
2018-10-14,7638
2018-10-15,7638
2018-10-16,7638
2018-10-17,7610
2018-10-18,7610
2018-10-19,7610
2018-10-20,7610
2018-10-21,7610
2018-10-22,7502
2018-10-23,7502
2018-10-24,7502
2018-10-25,7502
2018-10-26,7502
2018-10-27,7443
2018-10-28,7443
2018-10-29,7443
2018-10-30,7443
2018-10-31,7326
2018-11-01,7326
2018-11-03,7326
2018-11-04,7332
2018-11-05,7332
2018-11-06,7332
2018-11-07,7308
2018-11-08,7308
2018-11-09,7308
2018-11-10,7271
2018-11-11,7271
2018-11-12,7271
2018-11-13,7397
2018-11-14,7397
2018-11-15,7397
2018-11-16,7489
2018-11-17,7489
2018-11-18,7489
2018-11-19,7489
2018-11-20,7496
2018-11-21,7496
2018-11-22,7496
2018-11-23,7539
2018-11-24,7539
2018-11-25,7516
2018-11-26,7516
2018-11-27,7516
2018-11-28,7643
2018-11-29,7643
2018-12-01,7649
2018-12-02,7649
2018-12-03,7649
2018-12-04,7834
2018-12-05,7834
2018-12-07,7931
2018-12-09,7931
2018-12-10,7904
2018-12-11,7904
2018-12-12,7904
2018-12-13,7866
2018-12-14,7866
2018-12-15,7866
2018-12-16,7817
2018-12-17,7817
2018-12-18,7817
2018-12-19,7817
2018-12-20,7836
2018-12-21,7836
2018-12-22,7836
2018-12-23,7825
2018-12-24,7825
2018-12-25,7825
2018-12-26,7825
2018-12-27,7644
2018-12-28,7644
2018-12-29,7644
2018-12-30,7572
2018-12-31,7572
2019-01-01,7572
2019-01-02,7423
2019-01-03,7423
2019-01-04,7423
2019-01-05,7582
2019-01-06,7582
2019-01-08,7635
2019-01-10,7635
2019-01-11,7393
2019-01-12,7393
2019-01-13,7393
2019-01-14,7149
2019-01-15,7149
2019-01-16,7149
2019-01-17,7149
2019-01-18,6960
2019-01-19,6960
2019-01-20,6966
2019-01-21,6966
2019-01-22,6966
2019-01-23,6848
2019-01-24,6848
2019-01-25,6848
2019-01-26,6773
2019-01-27,6773
2019-01-28,6773
2019-01-29,6718
2019-01-30,6718
2019-01-31,6718
2019-02-01,6685
2019-02-02,6685
2019-02-03,6685
2019-02-04,6565
2019-02-05,6565
2019-02-06,6565
2019-02-07,6490
2019-02-08,6490
2019-02-09,6490
2019-02-10,6502
2019-02-11,6502
2019-02-12,6502
2019-02-13,6502
2019-02-14,6502
2019-02-15,6502
2019-02-16,6534
2019-02-17,6534
2019-02-18,6534
2019-02-19,6534
2019-02-20,6488
2019-02-21,6488
2019-02-22,6488
2019-02-23,6486
2019-02-24,6486
2019-02-25,6486
2019-02-26,6587
2019-02-27,6587
2019-02-28,6587
2019-03-01,6587
2019-03-02,6779
2019-03-03,6779
2019-03-04,6779
2019-03-05,6808
2019-03-06,6808
2019-03-07,6808
2019-03-08,6808
2019-03-09,6907
2019-03-10,6907
2019-03-11,6907
2019-03-12,6885
2019-03-13,6885
2019-03-14,6885
2019-03-15,6885
2019-03-16,6782
2019-03-17,6782
2019-03-18,6782
2019-03-19,6782
2019-03-20,6678
2019-03-21,6678
2019-03-22,6678
2019-03-23,6529
2019-03-24,6529
2019-03-25,6529
2019-03-26,6455
2019-03-27,6455
2019-03-28,6455
2019-03-29,6333
2019-03-30,6333
2019-03-31,6333
2019-04-01,6333
2019-04-02,6236
2019-04-03,6236
2019-04-04,6236
2019-04-05,6236
2019-04-06,6209
2019-04-07,6209
2019-04-08,6209
2019-04-09,6209
2019-04-10,6218
2019-04-11,6218
2019-04-12,6218
2019-04-13,6077
2019-04-14,6077
2019-04-15,6077
2019-04-16,5860
2019-04-17,5860
2019-04-18,5860
2019-04-19,5751
2019-04-20,5751
2019-04-21,5751
2019-04-22,5649
2019-04-23,5649
2019-04-24,5649
2019-04-25,5575
2019-04-26,5575
2019-04-27,5575
2019-04-28,5575
2019-04-29,5563
2019-04-30,5563
2019-05-01,5563
2019-05-02,5563
2019-05-03,5529
2019-05-04,5529
2019-05-05,5529
2019-05-06,5529
2019-05-07,5512
2019-05-08,5512
2019-05-09,5512
2019-05-10,5512
2019-05-11,5626
2019-05-12,5626
2019-05-13,5626
2019-05-14,5671
2019-05-15,5671
2019-05-16,5671
2019-05-17,5671
2019-05-18,5671
2019-05-19,5710
2019-05-20,5710
2019-05-21,5710
2019-05-22,5710
2019-05-23,5791
2019-05-24,5791
2019-05-25,5791
2019-05-26,5791
2019-05-27,5955
2019-05-28,5955
2019-05-29,5955
2019-05-30,5955
2019-05-31,5955
2019-06-01,6183
2019-06-02,6183
2019-06-03,6183
2019-06-04,6183
2019-06-05,6441
2019-06-06,6441
2019-06-07,6441
2019-06-08,6441
2019-06-09,6392
2019-06-10,6392
2019-06-11,6392
2019-06-12,6392
2019-06-13,6160
2019-06-14,6160
2019-06-15,6160
2019-06-16,6160
2019-06-17,6196
2019-06-18,6196
2019-06-19,6196
2019-06-20,6196
2019-06-21,6241
2019-06-22,6241
2019-06-23,6241
2019-06-24,6241
2019-06-25,6422
2019-06-26,6422
2019-06-27,6422
2019-06-28,6422
2019-06-29,6350
2019-06-30,6350
2019-07-01,6350
2019-07-02,6350
2019-07-03,6341
2019-07-04,6341
2019-07-05,6341
2019-07-06,6341
2019-07-07,6415
2019-07-08,6415
2019-07-09,6415
2019-07-10,6415
2019-07-11,6612
2019-07-12,6612
2019-07-13,6612
2019-07-14,6612
2019-07-15,6675
2019-07-16,6675
2019-07-17,6675
2019-07-18,6675
2019-07-19,6675
2019-07-20,6521
2019-07-21,6521
2019-07-22,6521
2019-07-23,6521
2019-07-24,6508
2019-07-25,6508
2019-07-26,6508
2019-07-27,6508
2019-07-28,6508
2019-07-29,6508
2019-07-30,6341
2019-07-31,6341
2019-08-01,6341
2019-08-02,6341
2019-08-03,6230
2019-08-04,6230
2019-08-05,6230
2019-08-06,6230
2019-08-07,6142
2019-08-08,6142
2019-08-09,6142
2019-08-10,6142
2019-08-11,6142
2019-08-12,6098
2019-08-13,6098
2019-08-14,6098
2019-08-15,6098
2019-08-16,6072
2019-08-17,6072
2019-08-18,6072
2019-08-19,6072
2019-08-20,6072
2019-08-21,5999
2019-08-22,5999
2019-08-23,5999
2019-08-24,5999
2019-08-24,5999
2019-08-25,5967
2019-08-25,5967
2019-08-26,5967
2019-08-27,5967
2019-08-27,5967
2019-08-28,5967
2019-08-29,5989
2019-08-30,5989
2019-08-31,5989
2019-09-01,5989
2019-09-02,6244
2019-09-03,6244
2019-09-04,6244
2019-09-05,6244
2019-09-06,6296
2019-09-07,6296
2019-09-08,6296
2019-09-09,6296
2019-09-10,6296
2019-09-11,6129
2019-09-12,6129
2019-09-13,6129
2019-09-14,6129
2019-09-15,6129
2019-09-16,6132
2019-09-17,6132
2019-09-18,6132
2019-09-19,6132
2019-09-20,6132
2019-09-21,5985
2019-09-22,5985
2019-09-23,5985
2019-09-24,5985
2019-09-25,5985
2019-09-26,5981
2019-09-27,5981
2019-09-28,5981
2019-09-29,5981
2019-09-30,5981
2019-10-01,5967
2019-10-02,5967
2019-10-03,5967
2019-10-04,5967
2019-10-05,5967
2019-10-06,5899
2019-10-07,5899
2019-10-08,5899
2019-10-09,5899
2019-10-10,5899
2019-10-11,5839
2019-10-12,5839
2019-10-13,5839
2019-10-14,5839
2019-10-15,5742
2019-10-16,5742
2019-10-17,5742
2019-10-18,5742
2019-10-19,5683
2019-10-20,5683
2019-10-21,5683
2019-10-22,5683
2019-10-23,5683
2019-10-24,5524
2019-10-25,5524
2019-10-26,5524
2019-10-27,5524
2019-10-28,5448
2019-10-29,5448
2019-10-30,5448
2019-10-31,5448
2019-11-01,5448
2019-11-02,5419
2019-11-03,5419
2019-11-04,5419
2019-11-05,5419
2019-11-06,5419
2019-11-07,5391
2019-11-08,5391
2019-11-09,5391
2019-11-10,5391
2019-11-11,5443
2019-11-12,5443
2019-11-13,5443
2019-11-14,5443
2019-11-15,5443
2019-11-16,5683
2019-11-17,5683
2019-11-18,5683
2019-11-19,5683
2019-11-20,5683
2019-11-21,5719
2019-11-22,5719
2019-11-23,5719
2019-11-24,5719
2019-11-25,5778
2019-11-26,5778
2019-11-27,5778
2019-11-28,5778
2019-11-29,5778
2019-11-30,5778
2019-12-01,5753
2019-12-02,5753
2019-12-03,5753
2019-12-04,5753
2019-12-05,5753
2019-12-06,5753
2019-12-07,5756
2019-12-08,5756
2019-12-09,5756
2019-12-10,5756
2019-12-11,5756
2019-12-12,5756
2019-12-13,5756
2019-12-14,5756
2019-12-15,5756
2019-12-16,5756
2019-12-17,5756
2019-12-18,5756
2019-12-19,5685
2019-12-20,5685
2019-12-21,5685
2019-12-22,5685
2019-12-23,5685
2019-12-24,5685
2019-12-25,5797
2019-12-26,5797
2019-12-27,5797
2019-12-28,5797
2019-12-29,5797
2019-12-30,5797
2019-12-31,5780
2020-01-01,5780
2020-01-02,5780
2020-01-03,5780
2020-01-04,5780
2020-01-05,5765
2020-01-06,5765
2020-01-07,5765
2020-01-08,5765
2020-01-09,5765
2020-01-10,5913
2020-01-11,5913
2020-01-12,5913
2020-01-13,5913
2020-01-14,5913
2020-01-15,6146
2020-01-16,6146
2020-01-17,6146
2020-01-18,6146
2020-01-19,6289
2020-01-20,6289
2020-01-21,6289
2020-01-22,6289
2020-01-23,6289
2020-01-24,6573
2020-01-25,6573
2020-01-26,6573
2020-01-27,6573
2020-01-28,6573
2020-01-29,6705
2020-01-30,6705
2020-01-31,6705
2020-02-01,6705
2020-02-02,6705
2020-02-03,6711
2020-02-04,6711
2020-02-05,6711
2020-02-06,6711
2020-02-07,6448
2020-02-08,6448
2020-02-09,6448
2020-02-10,6145
2020-02-11,6145
2020-02-12,6145
2020-02-13,6145
2020-02-14,5926
2020-02-15,5926
2020-02-16,5926
2020-02-17,5926
2020-02-18,5756
2020-02-19,5756
2020-02-20,5756
2020-02-21,5756
2020-02-22,5620
2020-02-23,5620
2020-02-24,5620
2020-02-25,5620
2020-02-26,5574
2020-02-27,5574
2020-02-28,5574
2020-02-29,5574
2020-03-01,5494
2020-03-02,5494
2020-03-03,5494
2020-03-04,5494
2020-03-05,5428
2020-03-06,5428
2020-03-07,5428
2020-03-08,5428
2020-03-09,5371
2020-03-10,5371
2020-03-11,5371
2020-03-12,5371
2020-03-13,5353
2020-03-14,5353
2020-03-15,5353
2020-03-16,5353
2020-03-17,5286
2020-03-18,5286
2020-03-19,5286
2020-03-20,5237
2020-03-21,5237
2020-03-22,5237
2020-03-23,5258
2020-03-24,5258
2020-03-25,5258
2020-03-26,5309
2020-03-27,5309
2020-03-28,5309
2020-03-29,5446
2020-03-30,5446
2020-03-31,5446
2020-04-01,5448
2020-04-02,5448
2020-04-03,5448
2020-04-04,5391
2020-04-05,5391
2020-04-06,5391
2020-04-07,5399
2020-04-08,5399
2020-04-09,5499
2020-04-10,5499
2020-04-11,5499
2020-04-12,5547
2020-04-13,5547
2020-04-14,5547
2020-04-15,5494
2020-04-16,5494
2020-04-17,5494
2020-04-18,5477
2020-04-19,5477
2020-04-20,5531
2020-04-21,5531
2020-04-22,5531
2020-04-23,5645
2020-04-24,5645
2020-04-25,5645
2020-04-26,5666
2020-04-27,5666
2020-04-28,5758
2020-04-29,5758
2020-04-30,5758
2020-05-01,5905
2020-05-02,5905
2020-05-03,5905
2020-05-04,5905
2020-05-05,5905
2020-05-06,5905
2020-05-07,5909
2020-05-08,5909
2020-05-09,5909
2020-05-10,5803
2020-05-11,5803
2020-05-12,5803
2020-05-13,5854
