date_obj,Ancient%20rune%20armour%20set%20(sk) price
2015-09-13,225594
2015-09-14,225594
2015-09-15,225594
2015-09-16,225594
2015-09-17,225594
2015-09-18,225594
2015-09-19,225594
2015-09-20,225594
2015-09-21,225594
2015-09-22,225594
2015-09-23,225594
2015-09-24,225594
2015-09-25,225594
2015-09-27,225594
2015-09-28,225594
2015-09-29,225594
2015-09-30,225594
2015-10-05,225594
2015-10-06,231473
2015-10-07,231473
2015-10-08,231473
2015-10-09,231473
2015-10-10,231473
2015-10-11,231473
2015-10-12,231473
2015-10-13,231473
2015-10-14,231473
2015-10-15,231473
2015-10-16,231473
2015-10-17,231473
2015-10-18,231473
2015-10-19,231473
2015-10-20,231473
2015-10-22,231473
2015-10-23,231473
2015-10-24,231473
2015-10-25,231473
2015-10-26,231473
2015-10-27,231473
2015-10-28,231473
2015-10-29,231473
2015-10-30,231473
2015-10-31,231473
2015-11-01,231473
2015-11-02,231473
2015-11-03,231473
2015-11-04,231473
2015-11-05,231473
2015-11-06,231473
2015-11-07,231473
2015-11-08,231473
2015-11-09,231473
2015-11-10,231473
2015-11-11,229523
2015-11-12,229523
2015-11-13,229523
2015-11-14,229523
2015-11-15,229523
2015-11-16,229523
2015-11-17,229523
2015-11-18,229523
2015-11-19,229523
2015-11-20,229523
2015-11-21,229523
2015-11-22,229523
2015-11-23,229523
2015-11-24,229523
2015-11-25,229523
2015-11-26,229523
2015-11-27,229523
2015-11-28,229523
2015-11-29,229523
2015-11-30,229523
2015-12-01,229523
2015-12-02,229523
2015-12-03,229523
2015-12-04,229523
2015-12-05,229523
2015-12-06,229523
2015-12-07,229523
2015-12-08,229523
2015-12-09,229523
2015-12-10,229523
2015-12-11,229523
2015-12-12,229523
2015-12-13,229523
2015-12-14,229523
2015-12-15,229523
2015-12-16,223518
2015-12-17,223518
2015-12-18,223518
2015-12-19,223518
2015-12-20,223518
2015-12-21,223518
2015-12-22,223518
2015-12-23,223518
2015-12-24,223518
2015-12-25,223518
2015-12-26,223518
2015-12-27,223518
2015-12-28,223518
2015-12-29,223518
2015-12-30,223518
2015-12-31,223518
2016-01-01,223518
2016-01-02,223518
2016-01-03,223518
2016-01-04,223518
2016-01-05,223518
2016-01-06,223518
2016-01-07,223518
2016-01-08,223518
2016-01-09,223518
2016-01-10,223518
2016-01-11,223518
2016-01-12,223518
2016-01-13,223518
2016-01-14,223518
2016-01-15,216723
2016-01-16,216723
2016-01-17,216723
2016-01-18,216723
2016-01-19,216723
2016-01-20,216723
2016-01-21,216723
2016-01-22,216723
2016-01-23,216723
2016-01-24,216723
2016-01-25,216723
2016-01-26,216723
2016-01-27,216723
2016-01-28,216723
2016-01-29,216723
2016-01-30,216723
2016-01-31,216723
2016-02-01,216723
2016-02-02,216723
2016-02-03,216723
2016-02-04,216723
2016-02-05,216723
2016-02-06,216723
2016-02-07,216723
2016-02-08,216723
2016-02-09,216723
2016-02-10,216723
2016-02-11,216723
2016-02-12,216723
2016-02-13,210162
2016-02-14,210162
2016-02-15,210162
2016-02-16,210162
2016-02-17,210162
2016-02-18,210162
2016-02-19,210162
2016-02-20,210162
2016-02-21,210162
2016-02-22,210162
2016-02-23,210162
2016-02-24,210162
2016-02-25,210162
2016-02-26,210162
2016-02-27,210162
2016-02-28,210162
2016-02-29,210162
2016-03-01,210162
2016-03-02,210162
2016-03-03,210162
2016-03-04,210162
2016-03-05,210162
2016-03-06,210162
2016-03-07,210162
2016-03-08,210162
2016-03-09,210162
2016-03-10,206108
2016-03-11,206108
2016-03-12,206108
2016-03-13,206108
2016-03-14,206108
2016-03-15,206108
2016-03-16,206108
2016-03-17,206108
2016-03-18,206108
2016-03-19,206108
2016-03-20,206108
2016-03-21,206108
2016-03-22,206108
2016-03-23,206108
2016-03-24,206108
2016-03-25,206108
2016-03-26,206108
2016-03-27,206108
2016-03-28,206108
2016-03-29,206108
2016-03-30,206108
2016-03-31,206108
2016-04-01,206978
2016-04-02,206978
2016-04-03,206978
2016-04-04,206978
2016-04-05,206978
2016-04-06,206978
2016-04-07,206978
2016-04-08,206978
2016-04-09,206978
2016-04-10,206978
2016-04-11,206978
2016-04-12,206978
2016-04-13,216054
2016-04-14,216054
2016-04-15,216054
2016-04-16,216054
2016-04-17,216054
2016-04-18,216054
2016-04-19,216054
2016-04-20,216054
2016-04-21,216054
2016-04-22,216054
2016-04-23,216054
2016-04-24,216054
2016-04-25,216054
2016-04-26,223849
2016-04-27,223849
2016-04-28,223849
2016-04-29,223849
2016-04-30,223849
2016-05-01,223849
2016-05-02,223849
2016-05-03,223849
2016-05-04,223849
2016-05-05,223849
2016-05-06,223849
2016-05-07,223849
2016-05-08,223849
2016-05-09,223849
2016-05-10,219165
2016-05-11,219165
2016-05-12,219165
2016-05-13,219165
2016-05-14,219165
2016-05-15,219165
2016-05-16,219165
2016-05-17,219165
2016-05-18,219165
2016-05-19,219165
2016-05-22,212019
2016-05-23,212019
2016-05-24,212019
2016-05-25,212019
2016-05-26,212019
2016-05-27,212019
2016-05-28,212019
2016-05-29,212019
2016-05-30,212019
2016-05-31,212019
2016-06-01,202644
2016-06-02,202644
2016-06-03,202644
2016-06-04,202644
2016-06-05,202644
2016-06-06,202644
2016-06-07,202644
2016-06-08,202644
2016-06-09,202644
2016-06-10,202644
2016-06-11,202644
2016-06-12,202644
2016-06-13,202644
2016-06-14,199388
2016-06-15,199388
2016-06-16,199388
2016-06-17,199388
2016-06-18,199388
2016-06-19,199388
2016-06-20,199388
2016-06-21,199388
2016-06-22,199388
2016-06-23,199388
2016-06-24,199388
2016-06-25,196502
2016-06-26,196502
2016-06-27,196502
2016-06-28,196502
2016-06-29,196502
2016-06-30,196502
2016-07-01,196502
2016-07-02,196502
2016-07-03,196502
2016-07-04,196502
2016-07-05,191363
2016-07-06,191363
2016-07-07,191363
2016-07-08,191363
2016-07-09,191363
2016-07-10,191363
2016-07-11,191363
2016-07-12,191363
2016-07-13,191363
2016-07-14,191363
2016-07-15,191363
2016-07-16,191363
2016-07-17,191363
2016-07-18,183221
2016-07-23,183221
2016-07-24,183221
2016-07-25,183221
2016-07-26,183221
2016-07-27,183221
2016-07-28,183221
2016-07-29,183221
2016-07-30,174989
2016-07-31,174989
2016-08-01,174989
2016-08-02,174989
2016-08-03,174989
2016-08-04,174989
2016-08-05,174989
2016-08-06,174989
2016-08-07,174989
2016-08-08,174989
2016-08-09,174989
2016-08-10,174989
2016-08-11,174989
2016-08-12,173628
2016-08-13,173628
2016-08-14,173628
2016-08-15,173628
2016-08-16,173628
2016-08-17,173628
2016-08-18,173628
2016-08-19,173628
2016-08-20,173628
2016-08-21,173628
2016-08-22,173628
2016-08-23,173628
2016-08-24,169059
2016-08-25,169059
2016-08-26,169059
2016-08-28,169059
2016-08-31,169059
2016-09-01,169059
2016-09-02,169059
2016-09-03,169059
2016-09-04,169059
2016-09-05,169059
2016-09-06,171137
2016-09-07,171137
2016-09-08,171137
2016-09-09,171137
2016-09-10,171137
2016-09-11,171137
2016-09-12,171137
2016-09-13,171137
2016-09-14,171137
2016-09-15,171137
2016-09-16,171137
2016-09-17,171137
2016-09-18,171137
2016-09-19,173475
2016-09-20,173475
2016-09-21,173475
2016-09-22,173475
2016-09-23,173475
2016-09-24,173475
2016-09-25,173475
2016-09-26,173475
2016-09-27,173475
2016-09-28,173475
2016-09-29,173475
2016-09-30,173475
2016-10-01,173475
2016-10-02,173475
2016-10-03,173475
2016-10-04,173475
2016-10-05,173475
2016-10-06,177878
2016-10-07,177878
2016-10-08,177878
2016-10-09,177878
2016-10-10,177878
2016-10-11,177878
2016-10-12,177878
2016-10-13,177878
2016-10-14,177878
2016-10-15,177878
2016-10-16,177878
2016-10-17,177878
2016-10-18,177878
2016-10-19,183923
2016-10-20,183923
2016-10-21,183923
2016-10-22,183923
2016-10-23,183923
2016-10-24,183923
2016-10-25,183923
2016-10-26,183923
2016-10-27,183923
2016-10-28,183923
2016-10-29,183923
2016-10-30,183923
2016-10-31,183923
2016-11-01,188801
2016-11-02,188801
2016-11-03,188801
2016-11-04,188801
2016-11-05,188801
2016-11-06,188801
2016-11-07,188801
2016-11-08,188801
2016-11-09,188801
2016-11-10,188801
2016-11-11,188801
2016-11-12,188801
2016-11-13,188801
2016-11-14,188801
2016-11-15,188801
2016-12-07,186746
2016-12-08,186746
2016-12-09,182694
2016-12-10,182694
2016-12-11,182694
2016-12-12,182694
2016-12-13,182694
2016-12-14,182694
2016-12-15,182694
2016-12-16,182694
2016-12-17,182694
2016-12-18,182694
2016-12-19,182694
2016-12-20,182694
2016-12-21,182076
2016-12-22,182076
2016-12-23,182076
2016-12-24,182076
2016-12-25,182076
2016-12-26,182076
2016-12-27,182076
2016-12-28,182076
2016-12-29,182076
2016-12-30,182076
2016-12-31,182076
2017-01-01,182076
2017-01-02,178651
2017-01-03,178651
2017-01-04,178651
2017-01-05,178651
2017-01-06,178651
2017-01-07,178651
2017-01-08,178651
2017-01-09,178651
2017-01-10,178651
2017-01-11,178651
2017-01-12,177368
2017-01-13,177368
2017-01-14,177368
2017-01-15,177368
2017-01-16,177368
2017-01-17,177368
2017-01-18,177368
2017-01-19,177368
2017-01-20,177368
2017-01-21,177368
2017-01-22,175459
2017-01-23,175459
2017-01-27,175459
2017-01-28,175459
2017-01-29,175459
2017-01-30,175459
2017-01-31,174211
2017-02-01,174211
2017-02-02,174211
2017-02-03,174211
2017-02-04,174211
2017-02-05,174211
2017-02-06,174211
2017-02-07,174211
2017-02-08,174211
2017-02-09,172112
2017-02-10,172112
2017-02-11,172112
2017-02-12,172112
2017-02-13,172112
2017-02-14,172112
2017-02-15,172112
2017-02-16,172112
2017-02-17,172112
2017-02-18,172112
2017-02-19,172112
2017-02-20,172112
2017-02-21,168638
2017-02-22,168638
2017-02-23,168638
2017-02-24,168638
2017-02-25,168638
2017-02-26,168638
2017-02-27,168638
2017-02-28,168638
2017-03-01,168638
2017-03-02,168638
2017-03-03,168638
2017-03-04,168638
2017-03-05,168638
2017-03-06,171219
2017-03-07,171219
2017-03-08,171219
2017-03-09,171219
2017-03-10,171219
2017-03-11,171219
2017-03-12,171219
2017-03-13,171219
2017-03-14,171219
2017-03-15,175069
2017-03-16,175069
2017-03-17,175069
2017-03-18,175069
2017-03-19,175069
2017-03-20,175069
2017-03-21,175069
2017-03-22,175069
2017-03-23,175069
2017-03-24,172887
2017-03-25,172887
2017-03-26,172887
2017-03-27,172887
2017-03-28,172887
2017-03-29,172887
2017-03-30,172887
2017-03-31,172887
2017-04-01,172887
2017-04-02,168078
2017-04-03,168078
2017-04-04,168078
2017-04-05,168078
2017-04-12,171666
2017-04-13,171666
2017-04-14,171666
2017-04-15,171666
2017-04-16,171666
2017-04-17,171666
2017-04-18,171666
2017-04-19,171666
2017-04-20,175385
2017-04-21,175385
2017-04-22,175385
2017-04-23,175385
2017-04-24,175385
2017-04-25,175385
2017-04-26,175385
2017-04-27,175385
2017-04-28,175385
2017-04-29,176006
2017-04-30,176006
2017-05-01,176006
2017-05-02,176006
2017-05-03,176006
2017-05-04,176006
2017-05-05,176006
2017-05-06,176006
2017-05-07,176006
2017-05-08,176006
2017-05-09,177612
2017-05-10,177612
2017-05-11,177612
2017-05-12,177612
2017-05-13,177612
2017-05-14,177612
2017-05-15,177612
2017-05-16,177612
2017-05-17,177612
2017-05-18,177612
2017-05-19,177612
2017-05-20,179176
2017-05-21,179176
2017-05-22,179176
2017-05-23,179176
2017-05-24,179176
2017-05-25,179176
2017-05-26,179176
2017-05-27,179176
2017-05-28,179176
2017-05-29,179176
2017-05-30,179176
2017-05-31,181899
2017-06-01,181899
2017-06-02,181899
2017-06-03,181899
2017-06-04,181899
2017-06-05,181899
2017-06-06,181899
2017-06-07,181899
2017-06-08,181899
2017-06-09,181899
2017-06-10,181899
2017-06-11,184545
2017-06-12,184545
2017-06-13,184545
2017-06-14,184545
2017-06-15,184545
2017-06-16,184545
2017-06-17,184545
2017-06-18,184545
2017-06-19,184545
2017-06-20,184545
2017-06-21,184545
2017-06-22,184545
2017-06-23,184545
2017-06-24,183908
2017-06-25,183908
2017-06-26,183908
2017-06-27,183908
2017-06-28,183908
2017-06-29,183908
2017-06-30,183908
2017-07-01,183908
2017-07-02,183908
2017-07-03,183908
2017-07-04,183908
2017-07-05,183908
2017-07-06,181322
2017-07-07,181322
2017-07-08,181322
2017-07-09,181322
2017-07-13,181322
2017-07-14,181322
2017-07-15,181322
2017-07-16,181322
2017-07-17,181322
2017-07-18,176559
2017-07-19,176559
2017-07-20,176559
2017-07-21,176559
2017-07-22,176559
2017-07-23,176559
2017-07-24,176559
2017-07-25,176559
2017-07-26,176559
2017-07-27,182067
2017-07-28,182067
2017-07-29,182067
2017-07-30,182067
2017-07-31,182067
2017-08-01,182067
2017-08-02,182067
2017-08-03,182067
2017-08-04,182067
2017-08-05,176751
2017-08-06,176751
2017-08-07,176751
2017-08-08,176751
2017-08-09,176751
2017-08-10,176751
2017-08-11,176751
2017-08-12,176751
2017-08-13,176751
2017-08-14,176751
2017-08-15,176751
2017-08-16,176663
2017-08-17,176663
2017-08-18,176663
2017-08-19,176663
2017-08-20,176663
2017-08-21,176663
2017-08-22,176663
2017-08-23,176663
2017-08-24,176663
2017-08-25,176663
2017-08-26,172346
2017-08-27,172346
2017-08-28,172346
2017-08-29,172346
2017-08-30,172346
2017-08-31,172346
2017-09-01,172346
2017-09-02,172346
2017-09-03,172346
2017-09-04,172346
2017-09-05,169334
2017-09-06,169334
2017-09-07,169334
2017-09-08,169334
2017-09-09,169334
2017-09-10,169334
2017-09-11,169334
2017-09-12,169334
2017-09-13,169334
2017-09-14,166534
2017-09-15,166534
2017-09-16,166534
2017-09-17,166534
2017-09-18,166534
2017-09-19,166534
2017-09-20,166534
2017-09-22,166534
2017-09-23,166534
2017-09-24,166534
2017-09-25,166534
2017-09-26,169662
2017-09-27,169662
2017-09-28,169662
2017-09-29,169662
2017-09-30,169662
2017-10-01,169662
2017-10-02,169662
2017-10-03,169662
2017-10-04,169662
2017-10-05,169662
2017-10-06,164687
2017-10-07,164687
2017-10-08,164687
2017-10-09,164687
2017-10-10,164687
2017-10-11,164687
2017-10-12,164687
2017-10-13,164687
2017-10-14,164687
2017-10-15,164687
2017-10-16,161937
2017-10-17,161937
2017-10-18,161937
2017-10-19,161937
2017-10-20,161937
2017-10-21,161937
2017-10-22,161937
2017-10-23,161937
2017-10-24,161937
2017-10-25,161937
2017-10-26,162179
2017-10-27,162179
2017-10-28,162179
2017-10-29,162179
2017-10-30,162179
2017-10-31,162179
2017-11-01,162179
2017-11-02,162179
2017-11-03,162179
2017-11-04,162179
2017-11-05,158971
2017-11-06,158971
2017-11-07,158971
2017-11-08,158971
2017-11-09,158971
2017-11-10,158971
2017-11-11,158971
2017-11-12,158971
2017-11-13,158971
2017-11-14,158971
2017-11-15,157593
2017-11-16,157593
2017-11-17,157593
2017-11-18,157593
2017-11-19,157593
2017-11-20,157593
2017-11-21,157593
2017-11-22,157593
2017-11-23,157593
2017-11-24,157593
2017-11-25,159174
2017-11-26,159174
2017-11-27,159174
2017-11-28,159174
2017-11-29,159174
2017-11-30,159174
2017-12-01,159174
2017-12-02,159174
2017-12-03,160347
2017-12-04,160347
2017-12-05,160347
2017-12-06,160347
2017-12-07,160347
2017-12-08,160347
2017-12-09,160347
2017-12-10,160347
2017-12-11,160347
2017-12-12,165305
2017-12-13,165305
2017-12-14,165305
2017-12-15,165305
2017-12-16,165305
2017-12-17,165305
2017-12-18,165305
2017-12-19,165305
2017-12-20,165305
2017-12-21,167393
2017-12-22,167393
2017-12-23,167393
2017-12-24,167393
2017-12-25,167393
2017-12-26,167393
2017-12-27,167393
2017-12-28,167393
2017-12-29,167393
2017-12-30,169839
2017-12-31,169839
2018-01-01,169839
2018-01-02,169839
2018-01-03,169839
2018-01-04,169839
2018-01-05,169839
2018-01-06,169839
2018-01-07,170218
2018-01-08,170218
2018-01-09,170218
2018-01-10,170218
2018-01-11,170218
2018-01-12,170218
2018-01-13,170218
2018-01-14,170218
2018-01-15,170333
2018-01-16,170333
2018-01-17,170333
2018-01-18,170333
2018-01-19,170333
2018-01-20,170333
2018-01-21,170333
2018-01-22,170333
2018-01-23,170718
2018-01-24,170718
2018-01-25,170718
2018-01-26,170718
2018-01-27,168065
2018-01-28,168065
2018-01-29,168065
2018-01-30,173221
2018-01-31,173221
2018-02-01,173221
2018-02-02,173221
2018-02-03,173221
2018-02-04,180273
2018-02-05,180273
2018-02-06,180273
2018-02-07,180273
2018-02-08,180273
2018-02-09,186069
2018-02-10,186069
2018-02-11,186069
2018-02-12,186069
2018-02-13,186069
2018-02-14,192890
2018-02-15,192890
2018-02-16,192890
2018-02-17,192890
2018-02-18,191065
2018-02-19,191065
2018-02-20,191065
2018-02-21,186989
2018-02-22,186989
2018-02-23,186989
2018-02-24,186989
2018-02-25,183438
2018-02-26,183438
2018-02-27,183438
2018-02-28,183438
2018-03-01,183438
2018-03-02,189170
2018-03-03,189170
2018-03-04,189170
2018-03-05,189170
2018-03-06,189170
2018-03-07,194747
2018-03-08,194747
2018-03-09,194747
2018-03-10,194747
2018-03-11,194747
2018-03-12,187894
2018-03-13,187894
2018-03-14,187894
2018-03-15,187894
2018-03-16,187894
2018-03-17,181885
2018-03-18,181885
2018-03-19,181885
2018-03-20,181885
2018-03-21,181885
2018-03-22,173385
2018-03-23,173385
2018-03-24,173385
2018-03-25,173385
2018-03-26,167970
2018-03-27,167970
2018-03-28,167970
2018-03-29,167970
2018-03-30,166922
2018-03-31,166922
2018-04-01,166922
2018-04-02,166922
2018-04-03,166922
2018-04-04,166921
2018-04-05,166921
2018-04-06,166921
2018-04-07,166921
2018-04-08,171030
2018-04-09,171030
2018-04-10,171030
2018-04-11,171030
2018-04-12,175428
2018-04-13,175428
2018-04-14,175428
2018-04-15,175428
2018-04-16,175428
2018-04-17,180327
2018-04-18,180327
2018-04-19,180327
2018-04-20,180327
2018-04-21,180327
2018-04-22,180327
2018-04-23,186935
2018-04-24,186935
2018-04-25,186935
2018-04-26,186935
2018-04-27,186935
2018-04-28,189126
2018-04-29,189126
2018-04-30,189126
2018-05-01,189126
2018-05-02,189126
2018-05-03,189556
2018-05-04,189556
2018-05-05,189556
2018-05-06,189556
2018-05-07,190366
2018-05-08,190366
2018-05-09,190366
2018-05-10,190366
2018-05-11,191748
2018-05-12,191748
2018-05-13,191748
2018-05-14,191236
2018-05-15,191236
2018-05-16,191236
2018-05-17,190229
2018-05-18,190229
2018-05-19,190229
2018-05-20,191737
2018-05-21,191737
2018-05-22,191737
2018-05-23,191737
2018-05-24,191737
2018-05-25,196465
2018-05-26,196465
2018-05-27,196465
2018-05-28,196465
2018-05-29,202518
2018-05-30,202518
2018-05-31,202518
2018-06-01,202518
2018-06-02,202518
2018-06-03,204779
2018-06-04,204779
2018-06-05,204779
2018-06-06,204779
2018-06-07,200142
2018-06-08,200142
2018-06-09,200142
2018-06-10,200142
2018-06-11,192918
2018-06-12,192918
2018-06-13,192918
2018-06-14,189320
2018-06-15,189320
2018-06-16,189320
2018-06-17,189320
2018-06-18,190050
2018-06-19,190050
2018-06-20,190050
2018-06-21,190050
2018-06-22,188349
2018-06-23,188349
2018-06-24,188349
2018-06-25,188349
2018-06-26,184499
2018-06-27,184499
2018-06-28,184499
2018-06-29,184499
2018-06-30,181280
2018-07-01,181280
2018-07-02,181280
2018-07-03,181280
2018-07-04,181280
2018-07-05,175778
2018-07-06,175778
2018-07-07,175778
2018-07-08,175778
2018-07-09,169602
2018-07-10,169602
2018-07-11,169602
2018-07-12,169602
2018-07-13,169602
2018-07-14,167632
2018-07-15,167632
2018-07-16,167632
2018-07-17,167632
2018-07-18,171238
2018-07-19,171238
2018-07-20,171238
2018-07-21,171865
2018-07-22,171865
2018-07-23,171865
2018-07-24,173449
2018-07-25,173449
2018-07-26,173449
2018-07-27,177269
2018-07-28,177269
2018-07-29,177269
2018-07-30,177269
2018-07-31,178166
2018-08-01,178166
2018-08-02,178166
2018-08-03,178166
2018-08-04,182623
2018-08-05,182623
2018-08-06,182623
2018-08-07,182623
2018-08-08,186504
2018-08-09,186504
2018-08-10,186504
2018-08-11,186504
2018-08-12,189870
2018-08-14,189870
2018-08-16,189870
2018-08-17,189143
2018-08-18,189143
2018-08-19,189143
2018-08-20,189143
2018-08-21,190753
2018-08-22,190753
2018-08-23,190753
2018-08-24,189311
2018-08-25,189311
2018-08-26,189311
2018-08-27,186872
2018-08-28,186872
2018-08-29,186872
2018-08-30,186872
2018-08-31,190017
2018-09-01,190017
2018-09-02,190017
2018-09-03,193210
2018-09-04,193210
2018-09-05,193210
2018-09-06,193210
2018-09-07,200287
2018-09-08,200287
2018-09-09,200287
2018-09-10,200287
2018-09-11,207837
2018-09-12,207837
2018-09-13,207837
2018-09-14,207837
2018-09-15,213898
2018-09-16,213898
2018-09-17,213898
2018-09-18,213898
2018-09-19,213863
2018-09-20,213863
2018-09-21,213863
2018-09-22,213391
2018-09-23,213391
2018-09-24,213391
2018-09-25,213391
2018-09-26,210536
2018-09-27,210536
2018-09-28,210536
2018-09-29,210536
2018-09-30,212272
2018-10-01,212272
2018-10-02,212272
2018-10-03,218420
2018-10-04,218420
2018-10-05,218420
2018-10-06,222361
2018-10-07,222361
2018-10-08,222361
2018-10-09,222361
2018-10-10,226107
2018-10-11,226107
2018-10-12,226107
2018-10-13,226107
2018-10-14,226107
2018-10-15,223510
2018-10-16,223510
2018-10-17,223510
2018-10-18,223510
2018-10-19,218198
2018-10-20,218198
2018-10-21,218198
2018-10-22,213036
2018-10-23,213036
2018-10-24,213036
2018-10-25,213036
2018-10-26,208867
2018-10-27,208867
2018-10-28,208867
2018-10-29,207785
2018-10-30,207785
2018-10-31,207785
2018-11-01,208360
2018-11-03,212762
2018-11-04,212762
2018-11-05,217958
2018-11-06,226671
2018-11-07,226671
2018-11-08,234312
2018-11-09,234312
2018-11-10,241478
2018-11-11,241478
2018-11-12,252303
2018-11-13,252303
2018-11-14,262368
2018-11-15,262368
2018-11-16,272340
2018-11-17,272340
2018-11-18,283168
2018-11-19,283168
2018-11-20,294092
2018-11-21,294092
2018-11-22,304124
2018-11-23,304124
2018-11-24,315143
2018-11-25,315143
2018-11-26,326745
2018-11-27,326745
2018-11-28,339358
2018-11-29,339358
2018-12-01,352199
2018-12-02,352199
2018-12-03,352199
2018-12-04,366150
2018-12-05,366150
2018-12-07,374909
2018-12-09,374909
2018-12-10,375899
2018-12-11,375899
2018-12-12,375899
2018-12-13,369289
2018-12-14,369289
2018-12-15,369289
2018-12-16,359574
2018-12-17,359574
2018-12-18,359574
2018-12-19,344256
2018-12-20,344256
2018-12-21,344256
2018-12-22,329314
2018-12-23,329314
2018-12-24,315132
2018-12-25,315132
2018-12-26,315132
2018-12-27,300413
2018-12-28,300413
2018-12-29,289472
2018-12-30,289472
2018-12-31,289472
2019-01-01,286517
2019-01-02,286517
2019-01-03,286517
2019-01-04,282920
2019-01-05,282920
2019-01-06,279072
2019-01-08,279072
2019-01-10,274409
2019-01-11,267177
2019-01-12,267177
2019-01-13,259857
2019-01-14,259857
2019-01-15,255470
2019-01-16,255470
2019-01-17,255470
2019-01-18,250705
2019-01-19,250705
2019-01-20,250116
2019-01-21,250116
2019-01-22,250116
2019-01-23,249031
2019-01-24,249031
2019-01-25,249031
2019-01-26,241600
2019-01-27,241600
2019-01-28,230448
2019-01-29,230448
2019-01-30,220362
2019-01-31,220362
2019-02-01,214552
2019-02-02,214552
2019-02-03,209010
2019-02-04,209010
2019-02-05,209010
2019-02-06,202390
2019-02-07,202390
2019-02-08,199398
2019-02-09,199398
2019-02-10,199398
2019-02-11,195844
2019-02-12,195844
2019-02-13,194235
2019-02-14,194235
2019-02-15,194235
2019-02-16,193142
2019-02-17,193142
2019-02-18,193142
2019-02-19,190993
2019-02-20,190993
2019-02-21,190993
2019-02-22,189697
2019-02-23,189697
2019-02-24,187560
2019-02-25,187560
2019-02-26,185996
2019-02-27,185996
2019-02-28,185996
2019-03-01,185996
2019-03-02,191164
2019-03-03,191164
2019-03-04,191164
2019-03-05,196499
2019-03-06,196499
2019-03-07,196499
2019-03-08,196499
2019-03-09,198041
2019-03-10,198041
2019-03-11,198041
2019-03-12,201288
2019-03-13,201288
2019-03-14,201288
2019-03-15,201288
