date_obj,Bronze%20trimmed%20set%20(sk) price
2015-08-11,119756
2015-08-12,119756
2015-08-13,119756
2015-08-14,119756
2015-08-15,119756
2015-08-16,119756
2015-08-17,119756
2015-08-18,119756
2015-08-19,119756
2015-08-20,119756
2015-08-21,119034
2015-08-22,119034
2015-08-23,119034
2015-08-24,119034
2015-08-25,119034
2015-08-26,119034
2015-08-27,119034
2015-08-28,119034
2015-08-29,119034
2015-08-30,119034
2015-08-31,119034
2015-09-01,119034
2015-09-02,119034
2015-09-03,119034
2015-09-04,119034
2015-09-05,119034
2015-09-06,119034
2015-09-07,119034
2015-09-08,119034
2015-09-09,119034
2015-09-10,119034
2015-09-11,119034
2015-09-12,119034
2015-09-13,119034
2015-09-14,119034
2015-09-15,119034
2015-09-16,119034
2015-09-17,119034
2015-09-18,119034
2015-09-19,119034
2015-09-20,119034
2015-09-21,119034
2015-09-22,119034
2015-09-23,119034
2015-09-24,119034
2015-09-25,119034
2015-09-27,119034
2015-09-28,119034
2015-09-29,119034
2015-09-30,119034
2015-10-05,119034
2015-10-06,119034
2015-10-07,119034
2015-10-08,119034
2015-10-09,119034
2015-10-10,119034
2015-10-11,119034
2015-10-12,119034
2015-10-13,119034
2015-10-14,119034
2015-10-15,119034
2015-10-16,119034
2015-10-17,119034
2015-10-18,119034
2015-10-19,119034
2015-10-20,119034
2015-10-22,119034
2015-10-23,119034
2015-10-24,119034
2015-10-25,119034
2015-10-26,119034
2015-10-27,119034
2015-10-29,119034
2015-10-30,119034
2015-10-31,119034
2015-11-01,119034
2015-11-02,119034
2015-11-03,119034
2015-11-04,119034
2015-11-05,119034
2015-11-06,119034
2015-11-07,119034
2015-11-08,119034
2015-11-09,119034
2015-11-10,119034
2015-11-11,119034
2015-11-12,119034
2015-11-13,119034
2015-11-14,119034
2015-11-15,119034
2015-11-16,119034
2015-11-17,119034
2015-11-18,119034
2015-11-19,121360
2015-11-20,121360
2015-11-21,121360
2015-11-22,121360
2015-11-23,121360
2015-11-24,121360
2015-11-25,121360
2015-11-26,121360
2015-11-27,121360
2015-11-28,121360
2015-11-29,121360
2015-11-30,121360
2015-12-01,121360
2015-12-02,121360
2015-12-03,121360
2015-12-04,121360
2015-12-05,121360
2015-12-06,121360
2015-12-07,121360
2015-12-08,121360
2015-12-09,121360
2015-12-10,121360
2015-12-11,121360
2015-12-12,121360
2015-12-13,121360
2015-12-14,121360
2015-12-15,121360
2015-12-16,121360
2015-12-17,121360
2015-12-18,121360
2015-12-19,121360
2015-12-20,121360
2015-12-21,121360
2015-12-22,121360
2015-12-23,121360
2015-12-24,121360
2015-12-25,121360
2015-12-26,121360
2015-12-27,121360
2015-12-28,121360
2015-12-29,121360
2015-12-30,121360
2015-12-31,121360
2016-01-01,121360
2016-01-02,121360
2016-01-03,121360
2016-01-04,121360
2016-01-05,121360
2016-01-06,121360
2016-01-07,121360
2016-01-08,121360
2016-01-09,121360
2016-01-10,121360
2016-01-11,121360
2016-01-12,121360
2016-01-13,121360
2016-01-14,121360
2016-01-15,121360
2016-01-16,121360
2016-01-17,121360
2016-01-18,121360
2016-01-19,121360
2016-01-20,121360
2016-01-21,121360
2016-01-22,121360
2016-01-23,121360
2016-01-24,121360
2016-01-25,121360
2016-01-26,121360
2016-01-27,121360
2016-01-28,121360
2016-01-29,121360
2016-01-30,121360
2016-01-31,121360
2016-02-01,121360
2016-02-02,121360
2016-02-03,121360
2016-02-04,121360
2016-02-05,121360
2016-02-06,121360
2016-02-07,121360
2016-02-08,121360
2016-02-09,121360
2016-02-10,120564
2016-02-11,120564
2016-02-12,120564
2016-02-13,120564
2016-02-14,120564
2016-02-15,120564
2016-02-16,120564
2016-02-17,120564
2016-02-18,120564
2016-02-19,120564
2016-02-20,120564
2016-02-21,120564
2016-02-22,120564
2016-02-23,120564
2016-02-24,120564
2016-02-25,120564
2016-02-26,120564
2016-02-27,120564
2016-02-28,120564
2016-02-29,120564
2016-03-01,120564
2016-03-02,120564
2016-03-03,120564
2016-03-04,120564
2016-03-05,120564
2016-03-06,120564
2016-03-07,120564
2016-03-08,120564
2016-03-09,120564
2016-03-10,120564
2016-03-11,120564
2016-03-12,120564
2016-03-13,120564
2016-03-14,120564
2016-03-15,120564
2016-03-16,120564
2016-03-17,120564
2016-03-18,120564
2016-03-19,120564
2016-03-20,120564
2016-03-21,120564
2016-03-22,120564
2016-03-23,120564
2016-03-24,120564
2016-03-25,120564
2016-03-26,120564
2016-03-27,120564
2016-03-28,120564
2016-03-29,120564
2016-03-30,120564
2016-03-31,120564
2016-04-01,120564
2016-04-02,120564
2016-04-03,120564
2016-04-04,120564
2016-04-05,120564
2016-04-06,120564
2016-04-07,120564
2016-04-08,120564
2016-04-09,120564
2016-04-10,120564
2016-04-11,120564
2016-04-12,120564
2016-04-13,120564
2016-04-14,120564
2016-04-15,120564
2016-04-16,120564
2016-04-17,120564
2016-04-18,120564
2016-04-19,120564
2016-04-20,120564
2016-04-21,120564
2016-04-22,120564
2016-04-23,120564
2016-04-24,120564
2016-04-25,120564
2016-04-26,120564
2016-04-27,120564
2016-04-28,120564
2016-04-29,120564
2016-04-30,120564
2016-05-01,120564
2016-05-02,120564
2016-05-03,120564
2016-05-04,120564
2016-05-05,120564
2016-05-06,120564
2016-05-07,120564
2016-05-08,120564
2016-05-09,120564
2016-05-10,119713
2016-05-11,119713
2016-05-12,119713
2016-05-13,119713
2016-05-14,119713
2016-05-15,119713
2016-05-16,119713
2016-05-17,119713
2016-05-18,119713
2016-05-19,119713
2016-05-22,119713
2016-05-23,119713
2016-05-24,119713
2016-05-25,119713
2016-05-26,119713
2016-05-27,119713
2016-05-28,119713
2016-05-29,119713
2016-05-30,119713
2016-05-31,119713
2016-06-01,119713
2016-06-02,119713
2016-06-03,119713
2016-06-04,119713
2016-06-05,119713
2016-06-06,119713
2016-06-07,119713
2016-06-08,119713
2016-06-09,119713
2016-06-10,119713
2016-06-11,119713
2016-06-12,119713
2016-06-13,119713
2016-06-14,119713
2016-06-15,119713
2016-06-16,119713
2016-06-17,119713
2016-06-18,119713
2016-06-19,119713
2016-06-20,119713
2016-06-21,119713
2016-06-22,119713
2016-06-23,119713
2016-06-24,119713
2016-06-25,119713
2016-06-26,119713
2016-06-27,119713
2016-06-28,119713
2016-06-29,119713
2016-06-30,119713
2016-07-01,119713
2016-07-02,119713
2016-07-03,119713
2016-07-04,119713
2016-07-05,119713
2016-07-06,119713
2016-07-07,119713
2016-07-08,119713
2016-07-09,119713
2016-07-10,119713
2016-07-11,119713
2016-07-12,119713
2016-07-13,119713
2016-07-14,119713
2016-07-15,119713
2016-07-16,119713
2016-07-17,119713
2016-07-18,119713
2016-07-23,119713
2016-07-24,119713
2016-07-25,119713
2016-07-26,119713
2016-07-27,117341
2016-07-28,117341
2016-07-29,117341
2016-07-30,117341
2016-07-31,117341
2016-08-01,117341
2016-08-02,117341
2016-08-03,117341
2016-08-04,117341
2016-08-05,117341
2016-08-06,117341
2016-08-07,117341
2016-08-08,117341
2016-08-09,117341
2016-08-10,117341
2016-08-11,117341
2016-08-12,117341
2016-08-13,117341
2016-08-14,117341
2016-08-15,117341
2016-08-16,117341
2016-08-17,117341
2016-08-18,117341
2016-08-19,117341
2016-08-20,117341
2016-08-21,117341
2016-08-22,117341
2016-08-23,117341
2016-08-24,117341
2016-08-25,117341
2016-08-26,117341
2016-08-28,117341
2016-08-31,117341
2016-09-01,117341
2016-09-02,117341
2016-09-03,117341
2016-09-04,117341
2016-09-05,117341
2016-09-06,117341
2016-09-07,117341
2016-09-08,117341
2016-09-09,117341
2016-09-10,117341
2016-09-11,117341
2016-09-12,117341
2016-09-13,117341
2016-09-14,117341
2016-09-15,117341
2016-09-16,117341
2016-09-17,117341
2016-09-18,117341
2016-09-19,117341
2016-09-20,117341
2016-09-21,117341
2016-09-22,117341
2016-09-23,117341
2016-09-24,117341
2016-09-25,117341
2016-09-26,117341
2016-09-27,117341
2016-09-28,117341
2016-09-29,117341
2016-09-30,117341
2016-10-01,117341
2016-10-02,117341
2016-10-03,117341
2016-10-04,117341
2016-10-05,117341
2016-10-06,117341
2016-10-07,117341
2016-10-08,117341
2016-10-10,117341
2016-10-11,117341
2016-10-12,117341
2016-10-13,117341
2016-10-14,117341
2016-10-15,117341
2016-10-16,117341
2016-10-17,117341
2016-10-18,117341
2016-10-19,117341
2016-10-20,117341
2016-10-21,117341
2016-10-22,117341
2016-10-23,117341
2016-10-24,117341
2016-10-25,117341
2016-10-26,117341
2016-10-27,117341
2016-10-28,117341
2016-10-29,117341
2016-10-30,117341
2016-10-31,117341
2016-11-01,117341
2016-11-02,117341
2016-11-03,117341
2016-11-04,117341
2016-11-05,112708
2016-11-06,112708
2016-11-07,112708
2016-11-08,112708
2016-11-09,112708
2016-11-10,112708
2016-11-11,112708
2016-11-12,112708
2016-11-13,112708
2016-11-14,112708
2016-11-15,112708
2016-12-07,112708
2016-12-08,112708
2016-12-09,112708
2016-12-10,112708
2016-12-11,112708
2016-12-12,112708
2016-12-13,112708
2016-12-14,112708
2016-12-15,112708
2016-12-16,112708
2016-12-17,112708
2016-12-18,112708
2016-12-19,112708
2016-12-20,112708
2016-12-21,112708
2016-12-22,112708
2016-12-23,112708
2016-12-24,112708
2016-12-25,112708
2016-12-26,112708
2016-12-27,112708
2016-12-28,112708
2016-12-29,112708
2016-12-30,112708
2016-12-31,112708
2017-01-01,112708
2017-01-02,112708
2017-01-03,112708
2017-01-04,112708
2017-01-05,112708
2017-01-06,112708
2017-01-07,112708
2017-01-08,112708
2017-01-09,112708
2017-01-10,112708
2017-01-11,112708
2017-01-12,112708
2017-01-13,112708
2017-01-14,112708
2017-01-15,112708
2017-01-16,112708
2017-01-17,112708
2017-01-18,112708
2017-01-19,112708
2017-01-20,112708
2017-01-21,112708
2017-01-22,112708
2017-01-23,112708
2017-01-27,108021
2017-01-28,108021
2017-01-29,108021
2017-01-30,108021
2017-01-31,108021
2017-02-01,108021
2017-02-02,108021
2017-02-03,108021
2017-02-04,108021
2017-02-05,108021
2017-02-06,108021
2017-02-07,108021
2017-02-08,108021
2017-02-09,108021
2017-02-10,108021
2017-02-11,108021
2017-02-12,108021
2017-02-13,108021
2017-02-14,108021
2017-02-15,108021
2017-02-16,108021
2017-02-18,108021
2017-02-19,108021
2017-02-20,108021
2017-02-21,108021
2017-02-22,108021
2017-02-23,108021
2017-02-24,108021
2017-02-25,108021
2017-02-26,108021
2017-02-27,108021
2017-02-28,108021
2017-03-01,108021
2017-03-02,108021
2017-03-03,108021
2017-03-04,108021
2017-03-05,108021
2017-03-06,108021
2017-03-07,108021
2017-03-08,108021
2017-03-09,108021
2017-03-10,108021
2017-03-11,108021
2017-03-12,108021
2017-03-13,108021
2017-03-14,108021
2017-03-15,108021
2017-03-16,108021
2017-03-17,108021
2017-03-18,108021
2017-03-19,108021
2017-03-20,108021
2017-03-21,108021
2017-03-22,108021
2017-03-23,108021
2017-03-24,108021
2017-03-25,108021
2017-03-26,108021
2017-03-27,102960
2017-03-28,102960
2017-03-29,102960
2017-03-30,102960
2017-03-31,102960
2017-04-01,102960
2017-04-02,102960
2017-04-03,102960
2017-04-04,102960
2017-04-12,102960
2017-04-13,102960
2017-04-14,102960
2017-04-15,102960
2017-04-16,102960
2017-04-17,102960
2017-04-18,102960
2017-04-19,102960
2017-04-20,102960
2017-04-21,102960
2017-04-22,102960
2017-04-23,102960
2017-04-24,102960
2017-04-25,102960
2017-04-26,102960
2017-04-27,102960
2017-04-28,102960
2017-04-29,102960
2017-04-30,102960
2017-05-01,102960
2017-05-02,102960
2017-05-03,102960
2017-05-04,102960
2017-05-05,102960
2017-05-06,102960
2017-05-07,102960
2017-05-08,102960
2017-05-09,102960
2017-05-10,102960
2017-05-11,102960
2017-05-12,102960
2017-05-13,102960
2017-05-14,102960
2017-05-15,102960
2017-05-16,102960
2017-05-17,102960
2017-05-18,102960
2017-05-19,102960
2017-05-20,102960
2017-05-21,102960
2017-05-22,102960
2017-05-23,102960
2017-05-24,102960
2017-05-25,102960
2017-05-26,102960
2017-05-27,102960
2017-05-28,102960
2017-05-29,102960
2017-05-30,102960
2017-05-31,102960
2017-06-01,102960
2017-06-02,102960
2017-06-03,102960
2017-06-04,102960
2017-06-05,102960
2017-06-06,102960
2017-06-07,102960
2017-06-08,102960
2017-06-09,102960
2017-06-10,102960
2017-06-11,102960
2017-06-12,102960
2017-06-13,102960
2017-06-14,99016
2017-06-15,99016
2017-06-16,99016
2017-06-17,99016
2017-06-18,99016
2017-06-19,99016
2017-06-20,99016
2017-06-21,99016
2017-06-22,99016
2017-06-23,99016
2017-06-24,99016
2017-06-25,99016
2017-06-26,99016
2017-06-27,99016
2017-06-28,99016
2017-06-29,99016
2017-06-30,99016
2017-07-01,99016
2017-07-02,99016
2017-07-03,99016
2017-07-04,99016
2017-07-05,99016
2017-07-06,99016
2017-07-07,99016
2017-07-08,99016
2017-07-13,99016
2017-07-14,99016
2017-07-15,99016
2017-07-16,99016
2017-07-17,99016
2017-07-18,99016
2017-07-19,99016
2017-07-20,99016
2017-07-21,99016
2017-07-22,99016
2017-07-23,99016
2017-07-24,99016
2017-07-25,99016
2017-07-26,99016
2017-07-27,99016
2017-07-28,99016
2017-07-29,99016
2017-07-30,99016
2017-07-31,99016
2017-08-01,99016
2017-08-02,99016
2017-08-03,99016
2017-08-04,99016
2017-08-05,99016
2017-08-06,99016
2017-08-09,99016
2017-08-10,99016
2017-08-11,99016
2017-08-12,99016
2017-08-13,99016
2017-08-14,99016
2017-08-15,99016
2017-08-16,99016
2017-08-17,99016
2017-08-18,99016
2017-08-19,99016
2017-08-20,99016
2017-08-21,99016
2017-08-22,99016
2017-08-23,99016
2017-08-24,99016
2017-08-25,99016
2017-08-26,99016
2017-08-27,99016
2017-08-28,99016
2017-08-29,99016
2017-08-30,99016
2017-08-31,99016
2017-09-01,99016
2017-09-02,99016
2017-09-03,99016
2017-09-04,99016
2017-09-05,99016
2017-09-06,99016
2017-09-07,96620
2017-09-08,96620
2017-09-09,96620
2017-09-10,96620
2017-09-11,96620
2017-09-12,96620
2017-09-13,96620
2017-09-14,96620
2017-09-15,96620
2017-09-16,96620
2017-09-17,96620
2017-09-18,96620
2017-09-19,96620
2017-09-20,96620
2017-09-21,96620
2017-09-22,96620
2017-09-23,96620
2017-09-24,96620
2017-09-25,96620
2017-09-26,96620
2017-09-27,96620
2017-09-28,96620
2017-09-29,96620
2017-09-30,96620
2017-10-01,96620
2017-10-02,96620
2017-10-03,96620
2017-10-04,96620
2017-10-05,96620
2017-10-06,96620
2017-10-07,96620
2017-10-08,96620
2017-10-09,96620
2017-10-10,96620
2017-10-11,96620
2017-10-12,96620
2017-10-13,96620
2017-10-14,96620
2017-10-15,96620
2017-10-16,96620
2017-10-17,96620
2017-10-18,96620
2017-10-19,96620
2017-10-20,96620
2017-10-21,96620
2017-10-22,96620
2017-10-23,96620
2017-10-24,96620
2017-10-25,96620
2017-10-26,96620
2017-10-27,96620
2017-10-28,96620
2017-10-29,96620
2017-10-30,96620
2017-10-31,96620
2017-11-01,96620
2017-11-02,96620
2017-11-03,96620
2017-11-04,96620
2017-11-05,96620
2017-11-06,96620
2017-11-07,96620
2017-11-08,96620
2017-11-09,96620
2017-11-10,96620
2017-11-11,96620
2017-11-12,96620
2017-11-13,96620
2017-11-14,96620
2017-11-15,96620
2017-11-16,96620
2017-11-17,96620
2017-11-18,96620
2017-11-19,96620
2017-11-20,96620
2017-11-21,96620
2017-11-22,96620
2017-11-23,96620
2017-11-24,96620
2017-11-25,96620
2017-11-26,96620
2017-11-27,96620
2017-11-28,96620
2017-11-29,96620
2017-11-30,96620
2017-12-01,96620
2017-12-02,96620
2017-12-03,96620
2017-12-04,96620
2017-12-05,96620
2017-12-06,96620
2017-12-07,96620
2017-12-08,92630
2017-12-09,92630
2017-12-10,92630
2017-12-11,92630
2017-12-12,92630
2017-12-13,92630
2017-12-14,92630
2017-12-15,92630
2017-12-16,92630
2017-12-17,92630
2017-12-18,92630
2017-12-19,92630
2017-12-20,92630
2017-12-21,92630
2017-12-22,92630
2017-12-23,92630
2017-12-24,92630
2017-12-25,92630
2017-12-26,92630
2017-12-27,92630
2017-12-28,92630
2017-12-29,92630
2017-12-30,92630
2017-12-31,92630
2018-01-01,92630
2018-01-02,92630
2018-01-03,92630
2018-01-04,92630
2018-01-05,92630
2018-01-06,92630
2018-01-07,92630
2018-01-08,92630
2018-01-09,92630
2018-01-10,92630
2018-01-11,92630
2018-01-12,92630
2018-01-13,92630
2018-01-14,92630
2018-01-15,92630
2018-01-16,92630
2018-01-17,92630
2018-01-18,92630
2018-01-19,92630
2018-01-20,92630
2018-01-21,92630
2018-01-22,92630
2018-01-23,92630
2018-01-24,88268
2018-01-25,88268
2018-01-26,88268
2018-01-27,88268
2018-01-28,88268
2018-01-29,88268
2018-01-30,88268
2018-01-31,88268
2018-02-01,88268
2018-02-02,88268
2018-02-03,88268
2018-02-04,88268
2018-02-05,88268
2018-02-06,88268
2018-02-07,88268
2018-02-08,88268
2018-02-09,88268
2018-02-10,88268
2018-02-11,88268
2018-02-12,88268
2018-02-13,88268
2018-02-14,88268
2018-02-15,88268
2018-02-16,88268
2018-02-17,88268
2018-02-18,88268
2018-02-19,88268
2018-02-20,88268
2018-02-21,88268
2018-02-22,88268
2018-02-23,88268
2018-02-24,88268
2018-02-25,84021
2018-02-26,84021
2018-02-27,84021
2018-02-28,84021
2018-03-01,84021
2018-03-02,84021
2018-03-03,84021
2018-03-04,84021
2018-03-05,84021
2018-03-06,84021
2018-03-07,84021
2018-03-08,84021
2018-03-09,84021
2018-03-10,84021
2018-03-11,84021
2018-03-12,84021
2018-03-13,84021
2018-03-14,84021
2018-03-15,84021
2018-03-16,84021
2018-03-17,84021
2018-03-18,84021
2018-03-19,84021
2018-03-20,84021
2018-03-21,84021
2018-03-23,84021
2018-03-24,84021
2018-03-25,84021
2018-03-26,84021
2018-03-27,80219
2018-03-28,80219
2018-03-29,80219
2018-03-30,80219
2018-03-31,80219
2018-04-01,80219
2018-04-02,80219
2018-04-03,80219
2018-04-04,80219
2018-04-05,80219
2018-04-06,80219
2018-04-07,80219
2018-04-08,80219
2018-04-09,80219
2018-04-10,80219
2018-04-11,80219
2018-04-12,80219
2018-04-13,80219
2018-04-14,80219
2018-04-15,80219
2018-04-16,80219
2018-04-17,80219
2018-04-18,80219
2018-04-19,80219
2018-04-20,80219
2018-04-21,80219
2018-04-22,80219
2018-04-23,80219
2018-04-24,80219
2018-04-25,80219
2018-04-26,77107
2018-04-27,77107
2018-04-28,77107
2018-04-29,77107
2018-04-30,77107
2018-05-01,77107
2018-05-02,77107
2018-05-03,77107
2018-05-04,77107
2018-05-05,77107
2018-05-06,77107
2018-05-07,77107
2018-05-08,77107
2018-05-09,77107
2018-05-10,77107
2018-05-11,77107
2018-05-12,77107
2018-05-13,77107
2018-05-14,77107
2018-05-15,77107
2018-05-16,77107
2018-05-17,77107
2018-05-18,77107
2018-05-19,77107
2018-05-20,77107
2018-05-21,77107
2018-05-22,77107
2018-05-23,73579
2018-05-24,73579
2018-05-25,73579
2018-05-26,73579
2018-05-27,73579
2018-05-28,73579
2018-05-29,73579
2018-05-30,73579
2018-05-31,73579
2018-06-01,73579
2018-06-02,73579
2018-06-03,73579
2018-06-04,73579
2018-06-05,73579
2018-06-06,73579
2018-06-07,73579
2018-06-08,73579
2018-06-09,73579
2018-06-10,73579
2018-06-11,73579
2018-06-12,73579
2018-06-13,73579
2018-06-14,73579
2018-06-15,73579
2018-06-16,73579
2018-06-17,73579
2018-06-18,73579
2018-06-19,73579
2018-06-20,73579
2018-06-21,73579
2018-06-22,70316
2018-06-23,70316
2018-06-24,70316
2018-06-25,70316
2018-06-26,70316
2018-06-27,70316
2018-06-28,70316
2018-06-29,70316
2018-06-30,70316
2018-07-01,70316
2018-07-02,70316
2018-07-03,70316
2018-07-04,70316
2018-07-05,70316
2018-07-06,70316
2018-07-07,70316
2018-07-08,70316
2018-07-09,70316
2018-07-10,70316
2018-07-11,70316
2018-07-12,70316
2018-07-13,70316
2018-07-14,70316
2018-07-15,70316
2018-07-16,70316
2018-07-17,70316
2018-07-18,70316
2018-07-19,70316
2018-07-20,70316
2018-07-21,70316
2018-07-22,70316
2018-07-23,70316
2018-07-24,70316
2018-07-25,70316
2018-07-26,70316
2018-07-27,70316
2018-07-28,70316
2018-07-29,70316
2018-07-30,70316
2018-07-31,70316
2018-08-01,70316
2018-08-02,70316
2018-08-03,67241
2018-08-04,67241
2018-08-05,67241
2018-08-06,67241
2018-08-07,67241
2018-08-08,67241
2018-08-09,67241
2018-08-10,67241
2018-08-11,67241
2018-08-12,67241
2018-08-14,67241
2018-08-16,67241
2018-08-17,67241
2018-08-18,67241
2018-08-19,67241
2018-08-20,67241
2018-08-21,65112
2018-08-22,65112
2018-08-23,65112
2018-08-24,65112
2018-08-25,65112
2018-08-26,65112
2018-08-27,65112
2018-08-28,65112
2018-08-29,65112
2018-08-30,65112
2018-08-31,65112
2018-09-01,65112
2018-09-02,65112
2018-09-03,65112
2018-09-04,65112
2018-09-05,65112
2018-09-06,65112
2018-09-07,65112
2018-09-08,65112
2018-09-09,65112
2018-09-10,65112
2018-09-11,65112
2018-09-12,65112
2018-09-13,65112
2018-09-14,62200
2018-09-15,62200
2018-09-16,62200
2018-09-17,62200
2018-09-18,62200
2018-09-19,62200
2018-09-20,62200
2018-09-21,62200
2018-09-22,62200
2018-09-23,62200
2018-09-24,62200
2018-09-25,62200
2018-09-26,62200
2018-09-27,62200
2018-09-28,62200
2018-09-29,62200
2018-09-30,62200
2018-10-01,62200
2018-10-02,62200
2018-10-03,62200
2018-10-04,62200
2018-10-05,62200
2018-10-06,62200
2018-10-07,60784
2018-10-08,60784
2018-10-09,60784
2018-10-10,60784
2018-10-11,60784
2018-10-12,60784
2018-10-13,60784
2018-10-14,60784
2018-10-15,60784
2018-10-16,60784
2018-10-17,60784
2018-10-18,60784
2018-10-19,60784
2018-10-20,60784
2018-10-21,60784
2018-10-22,60784
2018-10-23,60784
2018-10-24,60784
2018-10-25,60784
2018-10-26,60784
2018-10-27,60784
2018-10-28,60784
2018-10-29,60784
2018-10-30,58097
2018-10-31,58097
2018-11-01,58097
2018-11-03,58097
2018-11-04,58097
2018-11-05,59721
2018-11-06,59721
2018-11-07,59721
2018-11-08,59721
2018-11-09,59721
2018-11-10,59721
2018-11-11,59721
2018-11-12,59721
2018-11-13,59721
2018-11-15,61077
2018-11-16,61077
2018-11-17,61077
2018-11-18,61077
2018-11-19,61077
2018-11-20,61077
2018-11-21,61077
2018-11-22,61077
2018-11-23,61077
2018-11-24,61077
2018-11-25,62843
2018-11-26,62843
2018-11-27,62843
2018-11-28,62843
2018-11-29,62843
2018-12-01,62843
2018-12-02,62843
2018-12-03,62843
2018-12-04,62843
2018-12-05,62843
2018-12-07,62843
2018-12-09,62843
2018-12-10,62843
2018-12-11,63727
2018-12-12,63727
2018-12-13,63727
2018-12-14,63727
2018-12-15,63727
2018-12-16,63727
2018-12-17,63727
2018-12-18,63727
2018-12-19,63727
2018-12-20,63727
2018-12-21,63727
2018-12-22,63727
2018-12-23,63727
2018-12-24,63727
2018-12-25,63541
2018-12-26,63541
2018-12-27,63541
2018-12-28,63541
2018-12-29,63541
2018-12-30,63541
2018-12-31,63541
2019-01-01,63541
2019-01-02,63541
2019-01-03,63541
2019-01-04,63541
2019-01-05,63541
2019-01-06,63541
2019-01-08,63413
2019-01-10,63413
2019-01-11,63413
2019-01-12,63413
2019-01-13,63413
2019-01-14,63413
2019-01-15,63413
2019-01-16,63413
2019-01-17,63413
2019-01-18,63413
2019-01-19,63413
2019-01-20,63413
2019-01-21,62857
2019-01-22,62857
2019-01-23,62857
2019-01-24,62857
2019-01-25,62857
2019-01-26,62857
2019-01-27,62857
2019-01-28,62857
2019-01-29,62857
2019-01-30,62857
2019-01-31,62857
2019-02-01,62857
2019-02-02,62857
2019-02-03,62857
2019-02-04,62857
2019-02-05,60137
2019-02-06,60137
2019-02-07,60137
2019-02-08,60137
2019-02-09,60137
2019-02-10,60137
2019-02-11,60137
2019-02-12,60137
2019-02-13,60137
2019-02-14,60137
2019-02-15,60137
2019-02-16,57549
2019-02-17,57549
2019-02-18,57549
2019-02-19,57549
2019-02-20,57549
2019-02-21,57549
2019-02-22,57549
2019-02-23,57549
2019-02-24,57549
2019-02-25,57549
2019-02-26,57549
2019-02-27,57549
2019-02-28,57549
2019-03-01,57549
2019-03-02,57549
2019-03-03,57549
2019-03-04,57549
2019-03-05,57549
2019-03-06,57549
2019-03-07,57549
2019-03-08,57549
2019-03-09,57549
2019-03-10,57549
2019-03-11,57549
2019-03-12,57549
2019-03-13,57549
2019-03-14,57549
2019-03-15,57549
2019-03-16,57549
2019-03-17,55904
2019-03-18,55904
2019-03-19,55904
2019-03-20,55904
2019-03-21,55904
2019-03-22,55904
2019-03-23,55904
