date_obj,Nature%20impling%20jar price
2019-04-03,3858
2019-04-04,3796
2019-04-05,3822
2019-04-06,3852
2019-04-07,3974
2019-04-08,4000
2019-04-09,3969
2019-04-10,4079
2019-04-11,4005
2019-04-12,3991
2019-04-13,4191
2019-04-14,4366
2019-04-15,4555
2019-04-16,4613
2019-04-17,4595
2019-04-18,4681
2019-04-19,4729
2019-04-20,4734
2019-04-21,4767
2019-04-22,4854
2019-04-23,4713
2019-04-24,4514
2019-04-25,4472
2019-04-26,4292
2019-04-27,4093
2019-04-28,3934
2019-04-29,3807
2019-04-30,3668
2019-05-01,3712
2019-05-02,3856
2019-05-03,3734
2019-05-04,3711
2019-05-05,3606
2019-05-06,3729
2019-05-07,3605
2019-05-08,3504
2019-05-09,3349
2019-05-10,3236
2019-05-11,3074
2019-05-12,3066
2019-05-13,3080
2019-05-14,2957
2019-05-15,2809
2019-05-16,2699
2019-05-17,2637
2019-05-18,2741
2019-05-19,2785
2019-05-20,2890
2019-05-21,2888
2019-05-22,2903
2019-05-23,2882
2019-05-24,2817
2019-05-25,2818
2019-05-26,2842
2019-05-27,2803
2019-05-28,2930
2019-05-29,2912
2019-05-30,2890
2019-05-31,2884
2019-06-01,2884
2019-06-02,2926
2019-06-03,2883
2019-06-04,2876
2019-06-05,2871
2019-06-06,2892
2019-06-07,2820
2019-06-08,2865
2019-06-09,2970
2019-06-10,3088
2019-06-11,3093
2019-06-12,3077
2019-06-13,3051
2019-06-14,3100
2019-06-15,3194
2019-06-16,3092
2019-06-17,3057
2019-06-18,3021
2019-06-19,2942
2019-06-20,2877
2019-06-21,2781
2019-06-22,2705
2019-06-23,2688
2019-06-24,2765
2019-06-25,2876
2019-06-26,2860
2019-06-27,2754
2019-06-28,2690
2019-06-29,2629
2019-06-30,2639
2019-07-01,2711
2019-07-02,2753
2019-07-03,2778
2019-07-04,2767
2019-07-05,2696
2019-07-06,2703
2019-07-07,2701
2019-07-08,2786
2019-07-09,2808
2019-07-10,2837
2019-07-11,2832
2019-07-12,2749
2019-07-13,2660
2019-07-14,2574
2019-07-15,2623
2019-07-16,2591
2019-07-17,2629
2019-07-18,2701
2019-07-19,2709
2019-07-20,2652
2019-07-21,2678
2019-07-22,2784
2019-07-23,2761
2019-07-24,2713
2019-07-25,2740
2019-07-26,2785
2019-07-27,2777
2019-07-28,2811
2019-07-29,2911
2019-07-30,3008
2019-07-31,3036
2019-08-01,3034
2019-08-02,3077
2019-08-03,3049
2019-08-04,2916
2019-08-05,2863
2019-08-06,2848
2019-08-07,2821
2019-08-08,2760
2019-08-09,2733
2019-08-10,2766
2019-08-11,2826
2019-08-12,2892
2019-08-13,2893
2019-08-14,3007
2019-08-15,3002
2019-08-16,3025
2019-08-17,3025
2019-08-18,3011
2019-08-19,3014
2019-08-20,2920
2019-08-21,2851
2019-08-22,2947
2019-08-23,3002
2019-08-24,3011
2019-08-24,3011
2019-08-25,3026
2019-08-25,3026
2019-08-26,3103
2019-08-26,3103
2019-08-27,3065
2019-08-27,3065
2019-08-28,3018
2019-08-29,2972
2019-08-30,2957
2019-08-31,3079
2019-09-01,3011
2019-09-02,3084
2019-09-03,3001
2019-09-04,2923
2019-09-05,2906
2019-09-06,2880
2019-09-07,2856
2019-09-08,2897
2019-09-09,2879
2019-09-10,2863
2019-09-11,2945
2019-09-12,3056
2019-09-13,3209
2019-09-14,3342
2019-09-15,3509
2019-09-16,3549
2019-09-17,3543
2019-09-18,3392
2019-09-19,3222
2019-09-20,3072
2019-09-21,2935
2019-09-22,2899
2019-09-23,2868
2019-09-24,2868
2019-09-25,2952
2019-09-26,2916
2019-09-27,2935
2019-09-28,3042
2019-09-29,3110
2019-09-30,3149
2019-10-01,3136
2019-10-02,3029
2019-10-03,2939
2019-10-04,2903
2019-10-05,2890
2019-10-06,2916
2019-10-07,3011
2019-10-08,2982
2019-10-09,2886
2019-10-10,2819
2019-10-11,2752
2019-10-12,2678
2019-10-13,2760
2019-10-14,2887
2019-10-15,2866
2019-10-16,2764
2019-10-17,2705
2019-10-18,2704
2019-10-19,2795
2019-10-20,2679
2019-10-21,2688
2019-10-22,2706
2019-10-23,2760
2019-10-24,2868
2019-10-25,3011
2019-10-26,3136
2019-10-27,3230
2019-10-28,3136
2019-10-29,3231
2019-10-30,3272
2019-10-31,3286
2019-11-01,3271
2019-11-02,3129
2019-11-03,2988
2019-11-04,3112
2019-11-05,3188
2019-11-06,3153
2019-11-07,3288
2019-11-08,3289
2019-11-09,3124
2019-11-10,3032
2019-11-11,2932
2019-11-12,2873
2019-11-13,2928
2019-11-14,3045
2019-11-15,3002
2019-11-16,2912
2019-11-17,2912
2019-11-18,2883
2019-11-19,2945
2019-11-20,2993
2019-11-21,3008
2019-11-22,2955
2019-11-23,2947
2019-11-24,2975
2019-11-25,3000
2019-11-26,3002
2019-11-27,3002
2019-11-28,2954
2019-11-29,2895
2019-11-30,2919
2019-12-01,2921
2019-12-02,2961
2019-12-03,2975
2019-12-04,2950
2019-12-05,2950
2019-12-06,2952
2019-12-07,2890
2019-12-08,2881
2019-12-09,2847
2019-12-10,2873
2019-12-11,2898
2019-12-12,2868
2019-12-13,2843
2019-12-14,2848
2019-12-15,2881
2019-12-16,2940
2019-12-17,2955
2019-12-18,2852
2019-12-19,2886
2019-12-20,2911
2019-12-21,2936
2019-12-22,2917
2019-12-23,2995
2019-12-24,2973
2019-12-25,3001
2019-12-26,3001
2019-12-27,3021
2019-12-28,3025
2019-12-29,3025
2019-12-30,2988
2019-12-31,2956
2020-01-01,2931
2020-01-02,2849
2020-01-03,2825
2020-01-04,2875
2020-01-05,2956
2020-01-06,3037
2020-01-07,3076
2020-01-08,3076
2020-01-09,3147
2020-01-10,3112
2020-01-11,3150
2020-01-12,3176
2020-01-13,3118
2020-01-14,3102
2020-01-15,3027
2020-01-16,3134
2020-01-17,3148
2020-01-18,3148
2020-01-19,3230
2020-01-20,3251
2020-01-21,3116
2020-01-22,3125
2020-01-23,3112
2020-01-24,3123
2020-01-25,3024
2020-01-26,3068
2020-01-27,3149
2020-01-28,3266
2020-01-29,3198
2020-01-30,3156
2020-01-31,3055
2020-02-01,3040
2020-02-02,3109
2020-02-03,3121
2020-02-04,3129
2020-02-05,3143
2020-02-06,3057
2020-02-07,3077
2020-02-08,3102
2020-02-09,3088
2020-02-10,3110
2020-02-11,3255
2020-02-12,3154
2020-02-13,3040
2020-02-14,3056
2020-02-15,3199
2020-02-16,3318
2020-02-17,3426
2020-02-18,3422
2020-02-19,3399
2020-02-20,3355
2020-02-21,3355
2020-02-22,3298
2020-02-23,3191
2020-02-24,3180
2020-02-25,3212
2020-02-26,3243
2020-02-27,3249
2020-02-28,3409
2020-02-29,3561
2020-03-01,3468
2020-03-02,3466
2020-03-03,3327
2020-03-04,3221
2020-03-05,3212
2020-03-06,3240
2020-03-07,3275
2020-03-08,3334
2020-03-09,3392
2020-03-10,3424
2020-03-11,3541
2020-03-12,3519
2020-03-13,3368
2020-03-14,3307
2020-03-15,3231
2020-03-16,3253
2020-03-17,3197
2020-03-18,3188
2020-03-19,3304
2020-03-20,3324
2020-03-21,3359
2020-03-22,3356
2020-03-23,3513
2020-03-24,3409
2020-03-25,3425
2020-03-26,3526
2020-03-27,3379
2020-03-28,3464
2020-03-29,3604
2020-03-30,3614
2020-03-31,3635
2020-04-01,3719
2020-04-02,3836
2020-04-03,3806
2020-04-04,3820
2020-04-05,3849
2020-04-06,3971
2020-04-07,4108
2020-04-08,4192
2020-04-09,4294
2020-04-10,4472
2020-04-11,4520
2020-04-12,4420
2020-04-13,4374
2020-04-14,4475
2020-04-15,4371
2020-04-16,4325
2020-04-17,4438
2020-04-18,4425
2020-04-19,4397
2020-04-20,4588
2020-04-21,4562
2020-04-22,4334
2020-04-23,4283
2020-04-24,4381
2020-04-25,4316
2020-04-26,4281
2020-04-27,4077
2020-04-28,3893
2020-04-29,3698
2020-04-30,3578
2020-05-01,3487
2020-05-02,3326
2020-05-03,3427
2020-05-04,3523
2020-05-05,3552
2020-05-06,3506
2020-05-07,3560
2020-05-08,3683
2020-05-09,3792
2020-05-10,3970
2020-05-11,3886
2020-05-12,3969
2020-05-13,3875
