date_obj,Saradomin%20page%203 price
2015-11-04,7558
2015-11-05,7617
2015-11-06,7617
2015-11-07,7579
2015-11-08,7579
2015-11-09,7579
2015-11-10,7745
2015-11-11,7745
2015-11-12,7846
2015-11-13,7846
2015-11-14,7846
2015-11-15,7897
2015-11-16,7897
2015-11-17,8129
2015-11-18,8129
2015-11-19,8343
2015-11-20,8343
2015-11-21,8467
2015-11-22,8569
2015-11-23,8569
2015-11-24,8569
2015-11-25,8623
2015-11-26,8623
2015-11-27,8568
2015-11-28,8568
2015-11-29,8771
2015-11-30,8771
2015-12-01,9185
2015-12-02,9185
2015-12-03,9622
2015-12-04,9622
2015-12-05,10043
2015-12-06,10333
2015-12-07,10333
2015-12-08,10806
2015-12-09,11243
2015-12-10,11243
2015-12-11,11651
2015-12-12,11651
2015-12-13,11607
2015-12-14,11607
2015-12-15,11638
2015-12-16,11638
2015-12-17,11837
2015-12-18,11837
2015-12-19,11812
2015-12-20,11445
2015-12-21,11445
2015-12-22,10906
2015-12-23,10906
2015-12-24,10743
2015-12-25,10743
2015-12-26,10625
2015-12-27,10723
2015-12-28,10723
2015-12-29,10992
2015-12-30,10992
2015-12-31,11184
2016-01-01,11184
2016-01-02,11613
2016-01-03,11837
2016-01-04,11903
2016-01-05,11903
2016-01-06,12329
2016-01-07,12329
2016-01-08,12925
2016-01-09,12925
2016-01-10,13569
2016-01-11,13569
2016-01-12,14246
2016-01-13,14246
2016-01-14,14794
2016-01-15,14794
2016-01-16,14738
2016-01-17,14738
2016-01-18,14811
2016-01-19,14811
2016-01-20,15160
2016-01-21,15160
2016-01-22,14921
2016-01-23,14921
2016-01-24,14476
2016-01-25,14148
2016-01-26,14148
2016-01-27,13915
2016-01-28,13915
2016-01-29,13576
2016-01-30,13576
2016-01-31,13146
2016-02-01,12703
2016-02-02,12703
2016-02-03,12279
2016-02-04,12279
2016-02-05,11830
2016-02-06,11393
2016-02-07,11393
2016-02-08,11123
2016-02-09,11123
2016-02-10,11190
2016-02-11,11190
2016-02-12,11396
2016-02-13,11412
2016-02-14,11412
2016-02-15,11275
2016-02-16,11275
2016-02-17,10987
2016-02-18,10987
2016-02-19,10767
2016-02-20,10767
2016-02-21,10961
2016-02-22,10961
2016-02-23,10978
2016-02-24,10978
2016-02-25,11047
2016-02-26,11047
2016-02-27,10909
2016-02-28,10909
2016-02-29,10799
2016-03-01,10799
2016-03-02,10704
2016-03-03,10726
2016-03-04,10726
2016-03-05,10867
2016-03-06,11274
2016-03-07,11274
2016-03-08,11430
2016-03-09,11430
2016-03-10,11615
2016-03-11,11615
2016-03-12,11818
2016-03-13,11818
2016-03-14,11954
2016-03-15,11954
2016-03-16,11676
2016-03-17,11676
2016-03-18,11339
2016-03-19,11339
2016-03-20,10971
2016-03-21,10971
2016-03-22,10508
2016-03-23,10042
2016-03-24,10042
2016-03-25,9556
2016-03-26,9171
2016-03-27,9171
2016-03-28,8742
2016-03-29,8353
2016-03-30,8353
2016-03-31,8204
2016-04-01,8204
2016-04-02,8110
2016-04-03,8110
2016-04-04,8074
2016-04-05,8074
2016-04-06,7978
2016-04-07,7978
2016-04-08,7900
2016-04-09,7900
2016-04-10,7637
2016-04-11,7637
2016-04-12,7391
2016-04-13,7391
2016-04-14,7344
2016-04-15,7344
2016-04-16,7124
2016-04-17,7124
2016-04-18,6825
2016-04-19,6825
2016-04-20,6483
2016-04-21,6483
2016-04-22,6226
2016-04-23,6226
2016-04-24,6078
2016-04-25,6042
2016-04-26,6042
2016-04-27,5960
2016-04-28,5960
2016-04-29,5874
2016-04-30,5757
2016-05-01,5757
2016-05-02,5619
2016-05-03,5484
2016-05-04,5484
2016-05-05,5238
2016-05-06,5238
2016-05-07,4976
2016-05-08,4976
2016-05-09,4733
2016-05-10,4534
2016-05-11,4534
2016-05-12,4349
2016-05-13,4142
2016-05-14,4142
2016-05-15,4003
2016-05-16,4003
2016-05-17,3806
2016-05-18,3806
2016-05-19,3720
2016-05-22,3661
2016-05-23,3701
2016-05-24,3701
2016-05-25,3797
2016-05-26,3797
2016-05-27,3936
2016-05-28,3936
2016-05-29,4058
2016-05-30,4058
2016-05-31,4247
2016-06-01,4404
2016-06-02,4404
2016-06-03,4570
2016-06-04,4570
2016-06-05,4733
2016-06-06,4911
2016-06-07,4911
2016-06-08,5134
2016-06-09,5134
2016-06-10,5304
2016-06-11,5304
2016-06-12,5427
2016-06-13,5427
2016-06-14,5546
2016-06-15,5546
2016-06-16,5520
2016-06-17,5563
2016-06-18,5563
2016-06-19,5418
2016-06-20,5418
2016-06-21,5353
2016-06-22,5353
2016-06-23,5242
2016-06-24,5242
2016-06-25,5220
2016-06-26,5220
2016-06-27,5051
2016-06-28,5051
2016-06-29,4976
2016-06-30,4976
2016-07-01,5015
2016-07-02,5015
2016-07-03,5012
2016-07-04,5076
2016-07-05,5076
2016-07-06,5129
2016-07-07,4978
2016-07-08,4854
2016-07-09,4658
2016-07-10,4493
2016-07-11,4282
2016-07-12,4282
2016-07-13,4141
2016-07-14,4066
2016-07-15,4066
2016-07-16,3983
2016-07-17,3983
2016-07-18,3911
2016-07-23,3792
2016-07-24,3753
2016-07-25,3753
2016-07-26,3722
2016-07-27,3722
2016-07-28,3767
2016-07-29,3684
2016-07-30,3684
2016-07-31,3634
2016-08-01,3634
2016-08-02,3601
2016-08-03,3601
2016-08-04,3640
2016-08-05,3640
2016-08-06,3616
2016-08-07,3616
2016-08-08,3531
2016-08-09,3383
2016-08-10,3383
2016-08-11,3306
2016-08-12,3306
2016-08-13,3155
2016-08-14,3155
2016-08-15,3052
2016-08-16,3052
2016-08-17,2990
2016-08-18,2990
2016-08-19,2898
2016-08-20,2898
2016-08-21,2853
2016-08-22,2853
2016-08-23,2810
2016-08-24,2810
2016-08-25,2749
2016-08-26,2749
2016-08-28,2720
2016-08-31,2651
2016-09-01,2630
2016-09-02,2630
2016-09-03,2630
2016-09-04,2696
2016-09-05,2696
2016-09-06,2717
2016-09-07,2717
2016-09-08,2717
2016-09-09,2835
2016-09-10,2835
2016-09-11,2858
2016-09-12,2858
2016-09-13,2906
2016-09-14,2906
2016-09-15,2972
2016-09-16,2972
2016-09-17,2972
2016-09-18,2991
2016-09-19,2991
2016-09-20,2974
2016-09-21,2974
2016-09-22,2945
2016-09-23,2945
2016-09-24,2945
2016-09-25,2956
2016-09-26,2956
2016-09-27,2956
2016-09-28,3015
2016-09-29,3015
2016-09-30,3005
2016-10-01,3005
2016-10-02,3044
2016-10-03,3044
2016-10-04,3170
2016-10-05,3170
2016-10-06,3224
2016-10-07,3224
2016-10-08,3271
2016-10-09,3271
2016-10-10,3271
2016-10-11,3274
2016-10-12,3274
2016-10-13,3292
2016-10-14,3292
2016-10-15,3172
2016-10-16,3172
2016-10-17,3051
2016-10-18,3051
2016-10-19,3051
2016-10-20,2898
2016-10-21,2898
2016-10-22,2818
2016-10-23,2818
2016-10-24,2737
2016-10-25,2737
2016-10-26,2655
2016-10-27,2655
2016-10-28,2655
2016-10-29,2634
2016-10-30,2634
2016-10-31,2611
2016-11-01,2611
2016-11-02,2566
2016-11-03,2566
2016-11-04,2498
2016-11-05,2498
2016-11-06,2496
2016-11-07,2496
2016-11-08,2496
2016-11-09,2514
2016-11-10,2514
2016-11-11,2471
2016-11-12,2471
2016-11-13,2466
2016-11-14,2466
2016-12-08,2907
2016-12-09,2907
2016-12-10,2953
2016-12-11,2953
2016-12-12,2966
2016-12-13,2966
2016-12-14,2965
2016-12-15,2965
2016-12-16,2981
2016-12-17,2992
2016-12-18,2992
2016-12-19,3016
2016-12-20,3016
2016-12-21,3078
2016-12-22,3078
2016-12-23,3199
2016-12-24,3199
2016-12-25,3215
2016-12-26,3215
2016-12-27,3238
2016-12-28,3238
2016-12-29,3238
2016-12-30,3238
2016-12-31,3269
2017-01-01,3269
2017-01-02,3235
2017-01-03,3235
2017-01-04,3288
2017-01-05,3288
2017-01-06,3381
2017-01-07,3458
2017-01-08,3458
2017-01-09,3494
2017-01-10,3494
2017-01-11,3483
2017-01-12,3558
2017-01-13,3558
2017-01-14,3553
2017-01-15,3553
2017-01-16,3617
2017-01-17,3659
2017-01-18,3659
2017-01-19,3649
2017-01-20,3649
2017-01-21,3698
2017-01-22,3698
2017-01-27,3773
2017-01-28,3909
2017-01-29,3909
2017-01-30,3961
2017-01-31,3961
2017-02-01,3954
2017-02-02,3954
2017-02-03,3934
2017-02-04,3936
2017-02-05,3936
2017-02-06,3917
2017-02-07,3917
2017-02-08,3921
2017-02-09,3921
2017-02-10,3868
2017-02-11,3803
2017-02-12,3803
2017-02-13,3842
2017-02-14,3925
2017-02-15,3925
2017-02-16,3958
2017-02-18,3959
2017-02-19,3973
2017-02-20,3973
2017-02-21,4045
2017-02-22,4045
2017-02-23,4091
2017-02-24,4091
2017-02-25,4017
2017-02-26,4017
2017-02-27,3979
2017-02-28,3827
2017-03-01,3827
2017-03-02,3768
2017-03-03,3768
2017-03-04,3799
2017-03-05,3799
2017-03-06,3788
2017-03-07,3788
2017-03-08,3695
2017-03-09,3695
2017-03-10,3599
2017-03-11,3496
2017-03-12,3496
2017-03-13,3458
2017-03-14,3516
2017-03-15,3516
2017-03-16,3660
2017-03-17,3660
2017-03-18,3772
2017-03-19,3866
2017-03-20,3972
2017-03-21,3972
2017-03-22,3943
2017-03-23,3943
2017-03-24,4044
2017-03-25,4044
2017-03-26,4087
2017-03-27,4087
2017-03-28,4191
2017-03-29,4261
2017-03-30,4261
2017-03-31,4384
2017-04-01,4384
2017-04-02,4483
2017-04-03,4574
2017-04-04,4574
2017-04-12,4758
2017-04-13,4789
2017-04-14,4789
2017-04-15,4587
2017-04-16,4420
2017-04-17,4275
2017-04-18,4275
2017-04-19,4225
2017-04-20,4225
2017-04-21,4127
2017-04-22,4127
2017-04-23,3993
2017-04-24,3993
2017-04-25,3983
2017-04-26,3983
2017-04-27,4114
2017-04-28,4114
2017-04-29,4241
2017-04-30,4241
2017-05-01,4348
2017-05-02,4421
2017-05-03,4421
2017-05-04,4401
2017-05-05,4282
2017-05-06,4282
2017-05-07,4116
2017-05-08,4116
2017-05-09,4088
2017-05-10,4088
2017-05-11,4030
2017-05-12,4072
2017-05-13,4028
2017-05-14,4028
2017-05-15,3950
2017-05-16,3816
2017-05-17,3816
2017-05-18,3702
2017-05-19,3702
2017-05-20,3522
2017-05-21,3522
2017-05-22,3388
2017-05-23,3388
2017-05-24,3218
2017-05-25,3218
2017-05-26,3060
2017-05-27,2996
2017-05-28,2996
2017-05-29,2884
2017-05-30,2884
2017-05-31,2821
2017-06-01,2821
2017-06-02,2747
2017-06-03,2747
2017-06-06,2690
2017-06-07,2690
2017-06-08,2649
2017-06-09,2649
2017-06-10,2646
2017-06-11,2646
2017-06-12,2661
2017-06-13,2661
2017-06-14,2666
2017-06-15,2666
2017-06-16,2662
2017-06-17,2662
2017-06-18,2635
2017-06-19,2635
2017-06-20,2645
2017-06-21,2645
2017-06-22,2592
2017-06-23,2592
2017-06-24,2612
2017-06-25,2612
2017-06-26,2608
2017-06-27,2608
2017-06-28,2638
2017-06-29,2638
2017-06-30,2540
2017-07-01,2540
2017-07-02,2433
2017-07-03,2433
2017-07-04,2312
2017-07-05,2312
2017-07-06,2199
2017-07-07,2199
2017-07-08,2199
2017-07-13,1905
2017-07-14,1826
2017-07-15,1826
2017-07-16,1747
2017-07-17,1747
2017-07-18,1666
2017-07-19,1666
2017-07-20,1601
2017-07-21,1601
2017-07-22,1574
2017-07-23,1574
2017-07-24,1520
2017-07-25,1520
2017-07-26,1510
2017-07-27,1510
2017-07-28,1523
2017-07-29,1523
2017-07-30,1531
2017-07-31,1531
2017-08-01,1593
2017-08-02,1620
2017-08-03,1620
2017-08-04,1621
2017-08-05,1627
2017-08-06,1627
2017-08-09,1564
2017-08-10,1585
2017-08-11,1585
2017-08-12,1582
2017-08-13,1582
2017-08-14,1580
2017-08-15,1580
2017-08-17,1596
2017-08-18,1596
2017-08-19,1553
2017-08-20,1553
2017-08-21,1542
2017-08-22,1542
2017-08-23,1518
2017-08-24,1518
2017-08-25,1501
2017-08-26,1523
2017-08-27,1523
2017-08-28,1571
2017-08-29,1571
2017-08-30,1614
2017-08-31,1614
2017-09-01,1665
2017-09-02,1692
2017-09-03,1692
2017-09-04,1716
2017-09-05,1716
2017-09-06,1727
2017-09-07,1727
2017-09-08,1738
2017-09-09,1734
2017-09-10,1734
2017-09-11,1736
2017-09-12,1736
2017-09-13,1788
2017-09-14,1788
2017-09-15,1794
2017-09-16,1794
2017-09-17,1766
2017-09-19,1792
2017-09-20,1787
2017-09-21,1787
2017-09-22,1785
2017-09-23,1785
2017-09-24,1814
2017-09-25,1814
2017-09-26,1830
2017-09-27,1830
2017-09-28,1864
2017-09-29,1864
2017-09-30,1899
2017-10-01,1899
2017-10-02,1907
2017-10-03,1907
2017-10-04,1907
2017-10-05,1943
2017-10-06,1943
2017-10-07,1975
2017-10-08,1975
2017-10-09,2009
2017-10-10,2009
2017-10-11,2077
2017-10-12,2077
2017-10-13,2153
2017-10-14,2153
2017-10-15,2206
2017-10-16,2223
2017-10-17,2223
2017-10-18,2277
2017-10-19,2277
2017-10-20,2336
2017-10-21,2336
2017-10-22,2385
2017-10-23,2385
2017-10-24,2456
2017-10-25,2456
2017-10-26,2504
2017-10-27,2504
2017-10-28,2424
2017-10-29,2383
2017-10-30,2383
2017-10-31,2299
2017-11-01,2299
2017-11-02,2245
2017-11-03,2245
2017-11-04,2205
2017-11-05,2205
2017-11-06,2224
2017-11-07,2224
2017-11-08,2229
2017-11-09,2229
2017-11-10,2230
2017-11-11,2230
2017-11-12,2264
2017-11-13,2264
2017-11-14,2269
2017-11-15,2269
2017-11-16,2210
2017-11-17,2210
2017-11-18,2267
2017-11-19,2267
2017-11-20,2313
2017-11-21,2313
2017-11-22,2346
2017-11-23,2346
2017-11-24,2388
2017-11-25,2388
2017-11-26,2450
2017-11-27,2450
2017-11-28,2396
2017-11-29,2396
2017-11-30,2319
2017-12-01,2253
2017-12-02,2253
2017-12-03,2186
2017-12-04,2186
2017-12-05,2231
2017-12-06,2231
2017-12-07,2167
2017-12-08,2167
2017-12-09,2113
2017-12-10,2165
2017-12-11,2165
2017-12-12,2262
2017-12-13,2262
2017-12-14,2325
2017-12-15,2325
2017-12-16,2309
2017-12-17,2309
2017-12-18,2313
2017-12-19,2313
2017-12-20,2389
2017-12-21,2389
2017-12-22,2456
2017-12-23,2456
2017-12-24,2515
2017-12-25,2515
2017-12-26,2588
2017-12-27,2588
2017-12-28,2570
2017-12-29,2570
2017-12-30,2551
2017-12-31,2551
2018-01-01,2474
2018-01-02,2474
2018-01-03,2388
2018-01-04,2388
2018-01-05,2300
2018-01-06,2279
2018-01-07,2279
2018-01-08,2221
2018-01-09,2221
2018-01-10,2194
2018-01-11,2194
2018-01-12,2182
2018-01-13,2237
2018-01-14,2237
2018-01-15,2284
2018-01-16,2284
2018-01-17,2375
2018-01-18,2375
2018-01-19,2470
2018-01-20,2504
2018-01-21,2504
2018-01-22,2527
2018-01-23,2576
2018-01-24,2624
2018-01-25,2650
2018-01-26,2690
2018-01-27,2660
2018-01-28,2655
2018-01-29,2632
2018-01-30,2625
2018-02-01,2643
2018-02-02,2677
2018-02-03,2687
2018-02-04,2685
2018-02-05,2670
2018-02-06,2743
2018-02-07,2774
2018-02-08,2774
2018-02-09,2772
2018-02-10,2772
2018-02-11,2759
2018-02-12,2754
2018-02-13,2742
2018-02-14,2797
2018-02-15,2794
2018-02-16,2696
2018-02-17,2634
2018-02-18,2567
2018-02-19,2577
2018-02-20,2564
2018-02-21,2579
2018-02-22,2603
2018-02-23,2538
2018-02-24,2538
2018-02-25,2466
2018-02-26,2470
2018-02-27,2438
2018-02-28,2438
2018-03-01,2369
2018-03-02,2331
2018-03-03,2279
2018-03-04,2279
2018-03-05,2251
2018-03-06,2220
2018-03-07,2154
2018-03-08,2106
2018-03-09,2069
2018-03-10,2079
2018-03-11,2140
2018-03-12,2120
2018-03-13,2190
2018-03-14,2219
2018-03-15,2248
2018-03-16,2287
2018-03-17,2211
2018-03-18,2188
2018-03-19,2188
2018-03-20,2188
2018-03-21,2224
2018-03-23,2269
2018-03-24,2275
2018-03-26,2063
2018-03-27,1982
2018-03-28,1949
2018-03-29,1877
2018-03-30,1798
2018-03-31,1759
2018-04-01,1771
2018-04-02,1768
2018-04-03,1772
2018-04-04,1750
2018-04-05,1750
2018-04-06,1700
2018-04-08,1664
2018-04-09,1637
2018-04-10,1629
2018-04-11,1648
2018-04-12,1654
2018-04-13,1654
2018-04-14,1704
2018-04-15,1705
2018-04-16,1705
2018-04-17,1667
2018-04-18,1667
2018-04-19,1669
2018-04-20,1653
2018-04-21,1640
2018-04-22,1640
2018-04-23,1667
2018-04-24,1689
2018-04-25,1739
2018-04-26,1739
2018-04-27,1769
2018-04-28,1763
2018-04-29,1758
2018-04-30,1765
2018-05-01,1796
2018-05-02,1796
2018-05-03,1776
2018-05-04,1811
2018-05-05,1825
2018-05-06,1825
2018-05-07,1836
2018-05-08,1912
2018-05-09,1930
2018-05-10,1845
2018-05-11,1898
2018-05-12,1913
2018-05-13,1913
2018-05-14,1864
2018-05-15,1770
2018-05-16,1731
2018-05-17,1703
2018-05-18,1700
2018-05-19,1687
2018-05-20,1674
2018-05-21,1658
2018-05-22,1658
2018-05-23,1682
2018-05-24,1691
2018-05-25,1656
2018-05-26,1611
2018-05-27,1583
2018-05-28,1543
2018-05-29,1465
2018-05-30,1414
2018-05-31,1418
2018-06-01,1419
2018-06-02,1381
2018-06-03,1402
2018-06-04,1404
2018-06-05,1397
2018-06-06,1332
2018-06-07,1332
2018-06-08,1268
2018-06-09,1211
2018-06-10,1150
2018-06-11,1092
2018-06-12,1037
2018-06-13,1000
2018-06-14,975
2018-06-15,929
2018-06-16,883
2018-06-17,906
2018-06-18,897
2018-06-19,884
2018-06-20,884
2018-06-21,896
2018-06-22,911
2018-06-23,911
2018-06-24,919
2018-06-25,898
2018-06-26,886
2018-06-27,910
2018-06-28,931
2018-06-29,962
2018-06-30,982
2018-07-01,1010
2018-07-02,1039
2018-07-03,1008
2018-07-04,963
2018-07-05,983
2018-07-06,1009
2018-07-07,1035
2018-07-08,1031
2018-07-09,1038
2018-07-10,1040
2018-07-11,1070
2018-07-12,1061
2018-07-13,1086
2018-07-14,1095
2018-07-15,1098
2018-07-16,1090
2018-07-17,1106
2018-07-18,1125
2018-07-19,1161
2018-07-20,1170
2018-07-21,1164
2018-07-22,1150
2018-07-23,1165
2018-07-24,1222
2018-07-25,1234
2018-07-26,1254
2018-07-27,1281
2018-07-28,1258
2018-07-29,1235
2018-07-30,1217
2018-07-31,1190
2018-08-01,1190
2018-08-02,1202
2018-08-03,1245
2018-08-04,1228
2018-08-05,1227
2018-08-06,1221
2018-08-07,1245
2018-08-08,1269
2018-08-09,1269
2018-08-10,1285
2018-08-11,1289
2018-08-12,1277
2018-08-14,1277
2018-08-16,1283
2018-08-17,1287
2018-08-18,1295
2018-08-19,1337
2018-08-20,1358
2018-08-21,1370
2018-08-22,1382
2018-08-23,1393
2018-08-24,1398
2018-08-25,1383
2018-08-26,1366
2018-08-27,1359
2018-08-28,1322
2018-08-29,1280
2018-08-30,1246
2018-08-31,1244
2018-09-01,1263
2018-09-02,1282
2018-09-03,1294
2018-09-04,1301
2018-09-05,1295
2018-09-06,1295
2018-09-07,1343
2018-09-08,1319
2018-09-09,1257
2018-09-10,1268
2018-09-11,1268
2018-09-12,1324
2018-09-13,1374
2018-09-14,1440
2018-09-15,1497
2018-09-16,1559
2018-09-17,1617
2018-09-18,1698
2018-09-19,1783
2018-09-20,1873
2018-09-21,1967
2018-09-22,2056
2018-09-23,2127
2018-09-24,2228
2018-09-25,2332
2018-09-26,2432
2018-09-27,2323
2018-09-28,2435
2018-09-29,2487
2018-09-30,2551
2018-10-02,2741
2018-10-03,2871
2018-10-04,2871
2018-10-05,2976
2018-10-06,3006
2018-10-07,3119
2018-10-08,3172
2018-10-09,3180
2018-10-10,3131
2018-10-11,3166
2018-10-12,3242
2018-10-13,3339
2018-10-14,3390
2018-10-15,3468
2018-10-16,3474
2018-10-17,3471
2018-10-18,3408
2018-10-19,3318
2018-10-20,3318
2018-10-21,3314
2018-10-22,3196
2018-10-23,3036
2018-10-24,2952
2018-10-25,3004
2018-10-26,3092
2018-10-27,3032
2018-10-28,3018
2018-10-29,3039
2018-10-30,3036
2018-10-31,3058
2018-11-01,3033
2018-11-03,2921
2018-11-04,2859
2018-11-05,2799
2018-11-06,2696
2018-11-07,2580
2018-11-08,2528
2018-11-09,2519
2018-11-10,2604
2018-11-11,2622
2018-11-12,2652
2018-11-13,2519
2018-11-14,2431
2018-11-15,2393
2018-11-16,2431
2018-11-17,2458
2018-11-18,2451
2018-11-19,2423
2018-11-20,2489
2018-11-21,2543
2018-11-22,2648
2018-11-23,2630
2018-11-24,2652
2018-11-25,2749
2018-11-26,2792
2018-11-27,2834
2018-11-28,2935
2018-11-29,2969
2018-12-01,3074
2018-12-02,3175
2018-12-03,3244
2018-12-04,3259
2018-12-05,3365
2018-12-07,3438
2018-12-09,3610
2018-12-10,3742
2018-12-11,3915
2018-12-12,4092
2018-12-13,4242
2018-12-14,4365
2018-12-15,4504
2018-12-16,4596
2018-12-17,4780
2018-12-18,4823
2018-12-19,4820
2018-12-20,4699
2018-12-21,4693
2018-12-22,4774
2018-12-23,4776
2018-12-24,4764
2018-12-25,4833
2018-12-26,4845
2018-12-27,4786
2018-12-28,4754
2018-12-29,4840
2018-12-30,4920
2018-12-31,5026
2019-01-01,5099
2019-01-02,4976
2019-01-03,4937
2019-01-04,5039
2019-01-05,5066
2019-01-06,4895
2019-01-08,4632
2019-01-10,4507
2019-01-11,4491
2019-01-12,4498
2019-01-13,4432
2019-01-14,4322
2019-01-15,4385
2019-01-16,4499
2019-01-17,4525
2019-01-18,4473
2019-01-19,4441
2019-01-20,4401
2019-01-21,4354
2019-01-22,4442
2019-01-23,4593
2019-01-24,4702
2019-01-25,4797
2019-01-26,4841
2019-01-27,4782
2019-01-28,4800
2019-01-29,4699
2019-01-30,4591
2019-01-31,4438
2019-02-01,4471
2019-02-02,4548
2019-02-03,4635
2019-02-04,4732
2019-02-05,4747
2019-02-06,4774
2019-02-07,4807
2019-02-08,4825
2019-02-09,4740
2019-02-10,4718
2019-02-11,4763
2019-02-12,4781
2019-02-13,4913
2019-02-14,4988
2019-02-15,4944
2019-02-16,5059
2019-02-17,5131
2019-02-18,5266
2019-02-19,5377
2019-02-20,5417
2019-02-21,5616
2019-02-22,5668
2019-02-23,5656
2019-02-24,5512
2019-02-25,5255
2019-02-26,5167
2019-02-27,4996
2019-02-28,4920
2019-03-01,4900
2019-03-02,4900
2019-03-03,4793
2019-03-04,4740
2019-03-05,4826
2019-03-06,4925
2019-03-07,5015
2019-03-08,5078
2019-03-09,5092
2019-03-10,4976
2019-03-11,5027
2019-03-12,5044
2019-03-13,5075
2019-03-14,5162
2019-03-15,5226
2019-03-16,5306
2019-03-17,5287
2019-03-18,5414
2019-03-19,5394
2019-03-20,5510
2019-03-21,5597
2019-03-22,5443
2019-03-23,5428
2019-03-24,5361
2019-03-25,5136
2019-03-26,5008
2019-03-27,4894
2019-03-28,4828
2019-03-29,4889
2019-03-30,4989
2019-03-31,4973
2019-04-01,5131
2019-04-02,5224
2019-04-03,5284
2019-04-04,5311
2019-04-05,5246
