date_obj,Clue%20box price
2016-09-03,29017
2016-09-04,29017
2016-09-05,29017
2016-09-06,27972
2016-09-07,27972
2016-09-08,27972
2016-09-09,27972
2016-09-10,27972
2016-09-11,27972
2016-09-12,28874
2016-09-13,28874
2016-09-14,28874
2016-09-15,28874
2016-09-16,28874
2016-09-17,28874
2016-09-18,28453
2016-09-19,28453
2016-09-20,28453
2016-09-21,28453
2016-09-22,28453
2016-09-23,28453
2016-09-24,27974
2016-09-25,27974
2016-09-26,27974
2016-09-27,27974
2016-09-28,27974
2016-09-29,27974
2016-09-30,28526
2016-10-01,28526
2016-10-02,28526
2016-10-03,28526
2016-10-04,28526
2016-10-05,28526
2016-10-06,28526
2016-10-07,29019
2016-10-08,29019
2016-10-09,29019
2016-10-10,29019
2016-10-11,29019
2016-10-12,29019
2016-10-13,28126
2016-10-14,28126
2016-10-15,28126
2016-10-16,28126
2016-10-17,28126
2016-10-18,28126
2016-10-19,28123
2016-10-20,28123
2016-10-21,28123
2016-10-22,28123
2016-10-23,28123
2016-10-24,28806
2016-10-25,28806
2016-10-26,28806
2016-10-27,28806
2016-10-28,28806
2016-10-29,28806
2016-10-30,29033
2016-10-31,29033
2016-11-01,29033
2016-11-02,29033
2016-11-03,29033
2016-11-04,28188
2016-11-05,28188
2016-11-06,28188
2016-11-07,28188
2016-11-08,28188
2016-11-09,28188
2016-11-10,27349
2016-11-11,27349
2016-11-12,27349
2016-11-13,27349
2016-11-14,27349
2016-11-15,27349
2016-12-07,28577
2016-12-08,28577
2016-12-09,28577
2016-12-10,28577
2016-12-11,28947
2016-12-12,28947
2016-12-13,28947
2016-12-14,28947
2016-12-15,28947
2016-12-16,29262
2016-12-17,29262
2016-12-18,29262
2016-12-19,29262
2016-12-20,29299
2016-12-21,29299
2016-12-22,29299
2016-12-23,29299
2016-12-24,29299
2016-12-25,28516
2016-12-26,28516
2016-12-27,28516
2016-12-28,28516
2016-12-29,28516
2016-12-30,28660
2016-12-31,28660
2017-01-01,28660
2017-01-02,28660
2017-01-03,28883
2017-01-04,28883
2017-01-05,28883
2017-01-06,28883
2017-01-07,28430
2017-01-08,28430
2017-01-09,28430
2017-01-10,28430
2017-01-11,27703
2017-01-12,27703
2017-01-13,27703
2017-01-14,27703
2017-01-15,27179
2017-01-16,27179
2017-01-17,27179
2017-01-18,27179
2017-01-19,26683
2017-01-20,26683
2017-01-21,26683
2017-01-22,26683
2017-01-23,26172
2017-01-27,26634
2017-01-28,26634
2017-01-29,26634
2017-01-30,26634
2017-01-31,27961
2017-02-01,27961
2017-02-02,27961
2017-02-03,27961
2017-02-04,29344
2017-02-05,29344
2017-02-06,29344
2017-02-07,29344
2017-02-08,29545
2017-02-09,29545
2017-02-10,29545
2017-02-11,29275
2017-02-12,29275
2017-02-13,29275
2017-02-14,29275
2017-02-15,28690
2017-02-16,28690
2017-02-18,28690
2017-02-19,27270
2017-02-20,27270
2017-02-21,27270
2017-02-22,27270
2017-02-23,27270
2017-02-24,27270
2017-02-25,26329
2017-02-26,26329
2017-02-27,26329
2017-02-28,26329
2017-03-01,26056
2017-03-02,26056
2017-03-03,26056
2017-03-04,26056
2017-03-05,25632
2017-03-06,25632
2017-03-07,25632
2017-03-08,25632
2017-03-09,25632
2017-03-10,26298
2017-03-11,26298
2017-03-12,26298
2017-03-13,26298
2017-03-14,27129
2017-03-15,27129
2017-03-16,27129
2017-03-17,27129
2017-03-18,27129
2017-03-19,27682
2017-03-20,27682
2017-03-21,27682
2017-03-22,27682
2017-03-23,27682
2017-03-24,27966
2017-03-25,27966
2017-03-26,27966
2017-03-27,27966
2017-03-28,27966
2017-03-29,27854
2017-03-30,27854
2017-03-31,27854
2017-04-01,27854
2017-04-02,27854
2017-04-03,28847
2017-04-04,28847
2017-04-12,29906
2017-04-13,30397
2017-04-14,30397
2017-04-15,30397
2017-04-16,30397
2017-04-17,31416
2017-04-18,31416
2017-04-19,31416
2017-04-20,31416
2017-04-21,32890
2017-04-22,32890
2017-04-23,32890
2017-04-24,32890
2017-04-25,33218
2017-04-26,33218
2017-04-27,33218
2017-04-28,33218
2017-04-29,31594
2017-04-30,31594
2017-05-01,31594
2017-05-02,31594
2017-05-03,30418
2017-05-04,30418
2017-05-05,30418
2017-05-06,30756
2017-05-07,30756
2017-05-08,30756
2017-05-09,32109
2017-05-10,32109
2017-05-11,32109
2017-05-12,32109
2017-05-13,32666
2017-05-14,32666
2017-05-15,32666
2017-05-16,32666
2017-05-17,32666
2017-05-18,33049
2017-05-19,33049
2017-05-20,33049
2017-05-21,33049
2017-05-22,33274
2017-05-23,33274
2017-05-24,33274
2017-05-25,33274
2017-05-26,33274
2017-05-27,32458
2017-05-28,32458
2017-05-29,32458
2017-05-30,32458
2017-05-31,32458
2017-06-01,31117
2017-06-02,31117
2017-06-03,31117
2017-06-04,31117
2017-06-05,31117
2017-06-06,29622
2017-06-07,29622
2017-06-08,29622
2017-06-09,29622
2017-06-10,29622
2017-06-11,29050
2017-06-12,29050
2017-06-13,29050
2017-06-14,29050
2017-06-15,29050
2017-06-16,29440
2017-06-17,29440
2017-06-18,29440
2017-06-19,29440
2017-06-20,29182
2017-06-21,29182
2017-06-22,29182
2017-06-23,29182
2017-06-24,29182
2017-06-25,29959
2017-06-26,29959
2017-06-27,29959
2017-06-28,29959
2017-06-29,30886
2017-06-30,30886
2017-07-01,30886
2017-07-02,30886
2017-07-03,30886
2017-07-04,31111
2017-07-05,31111
2017-07-06,31111
2017-07-07,31111
2017-07-08,31111
2017-07-13,32146
2017-07-14,32146
2017-07-15,32146
2017-07-16,32146
2017-07-17,31294
2017-07-18,31294
2017-07-19,31294
2017-07-20,31294
2017-07-21,30747
2017-07-22,30747
2017-07-23,30747
2017-07-24,30747
2017-07-25,30747
2017-07-26,30987
2017-07-27,30987
2017-07-28,30987
2017-07-29,30987
2017-07-30,31155
2017-07-31,31155
2017-08-01,31155
2017-08-02,31155
2017-08-03,31155
2017-08-04,31063
2017-08-05,31063
2017-08-06,31063
2017-08-09,30961
2017-08-10,30961
2017-08-11,30961
2017-08-12,30961
2017-08-13,31096
2017-08-14,31096
2017-08-15,31096
2017-08-16,31096
2017-08-17,30793
2017-08-18,30793
2017-08-19,30793
2017-08-20,30793
2017-08-21,30793
2017-08-22,31066
2017-08-23,31066
2017-08-24,31066
2017-08-25,31066
2017-08-26,31066
2017-08-27,30802
2017-08-28,30802
2017-08-29,30802
2017-08-30,30802
2017-08-31,30802
2017-09-01,30802
2017-09-02,30488
2017-09-03,30488
2017-09-04,30488
2017-09-05,30488
2017-09-06,30488
2017-09-07,29456
2017-09-08,29456
2017-09-09,29456
2017-09-10,29456
2017-09-11,29456
2017-09-12,28315
2017-09-13,28315
2017-09-14,28315
2017-09-15,28315
2017-09-16,28315
2017-09-17,27283
2017-09-18,27283
2017-09-19,27283
2017-09-20,27283
2017-09-21,27283
2017-09-22,26478
2017-09-23,26478
2017-09-24,26478
2017-09-25,26478
2017-09-26,26478
2017-09-27,26478
2017-09-28,26373
2017-09-29,26373
2017-09-30,26373
2017-10-01,26373
2017-10-02,26373
2017-10-03,25991
2017-10-04,25991
2017-10-05,25991
2017-10-06,25991
2017-10-07,25991
2017-10-08,24804
2017-10-09,24804
2017-10-10,24804
2017-10-11,24804
2017-10-12,24804
2017-10-13,24404
2017-10-14,24404
2017-10-15,24404
2017-10-16,24404
2017-10-17,24404
2017-10-18,24877
2017-10-19,24877
2017-10-20,24877
2017-10-21,24877
2017-10-22,24877
2017-10-23,25647
2017-10-24,25647
2017-10-25,25647
2017-10-26,25647
2017-10-27,25481
2017-10-28,25481
2017-10-29,25481
2017-10-30,25481
2017-10-31,25481
2017-11-01,25564
2017-11-02,25564
2017-11-03,25564
2017-11-04,25564
2017-11-05,25166
2017-11-06,25166
2017-11-07,25166
2017-11-08,25166
2017-11-09,25166
2017-11-10,24667
2017-11-11,24667
2017-11-12,24667
2017-11-13,24667
2017-11-14,24667
2017-11-15,23433
2017-11-16,23433
2017-11-17,23433
2017-11-18,23433
2017-11-19,22802
2017-11-20,22802
2017-11-21,22802
2017-11-22,23767
2017-11-23,23767
2017-11-24,23767
2017-11-25,24661
2017-11-26,24661
2017-11-27,24661
2017-11-28,24661
2017-11-29,25004
2017-11-30,25004
2017-12-01,25004
2017-12-02,25004
2017-12-03,24689
2017-12-04,24689
2017-12-05,24689
2017-12-06,24689
2017-12-07,23770
2017-12-08,23770
2017-12-09,23770
2017-12-10,23770
2017-12-11,23092
2017-12-12,23092
2017-12-13,23092
2017-12-14,23092
2017-12-15,23826
2017-12-16,23826
2017-12-17,23826
2017-12-18,23826
2017-12-19,23451
2017-12-20,23451
2017-12-21,23451
2017-12-22,23451
2017-12-23,23113
2017-12-24,23113
2017-12-25,23113
2017-12-26,23113
2017-12-27,23020
2017-12-28,23020
2017-12-29,23020
2017-12-30,23626
2017-12-31,23626
2018-01-01,23626
2018-01-02,23626
2018-01-03,23463
2018-01-04,23463
2018-01-05,23463
2018-01-06,23231
2018-01-07,23231
2018-01-08,23231
2018-01-09,23231
2018-01-10,22845
2018-01-11,22845
2018-01-12,22845
2018-01-13,22845
2018-01-14,22935
2018-01-15,22935
2018-01-16,22935
2018-01-17,21909
2018-01-18,21909
2018-01-19,21909
2018-01-20,21909
2018-01-21,21831
2018-01-22,21831
2018-01-23,21831
2018-01-24,21448
2018-01-25,21448
2018-01-26,21448
2018-01-27,21551
2018-01-28,21551
2018-01-29,21471
2018-01-30,21471
2018-01-31,21471
2018-02-01,22203
2018-02-02,22203
2018-02-03,22338
2018-02-04,22338
2018-02-05,23034
2018-02-06,23034
2018-02-07,23229
2018-02-08,23229
2018-02-09,23229
2018-02-10,22438
2018-02-11,22438
2018-02-12,22908
2018-02-13,22908
2018-02-14,22908
2018-02-15,23208
2018-02-16,23208
2018-02-17,23208
2018-02-18,23932
2018-02-19,23932
2018-02-20,25104
2018-02-21,25104
2018-02-22,25104
2018-02-23,25182
2018-02-24,25182
2018-02-25,25182
2018-02-26,23923
2018-02-27,23923
2018-02-28,23923
2018-03-01,23281
2018-03-02,23281
2018-03-03,22659
2018-03-04,22659
2018-03-05,22659
2018-03-06,22523
2018-03-07,22523
2018-03-08,22523
2018-03-09,22663
2018-03-10,22663
2018-03-11,22663
2018-03-12,23123
2018-03-13,23123
2018-03-14,23123
2018-03-15,23861
2018-03-16,23861
2018-03-17,24585
2018-03-18,24585
2018-03-20,25697
2018-03-21,25697
2018-03-23,26929
2018-03-24,26929
2018-03-25,26482
2018-03-26,26482
2018-03-27,26482
2018-03-28,25204
2018-03-29,25204
2018-03-30,25204
2018-03-31,24414
2018-04-02,24414
2018-04-03,24670
2018-04-04,24670
2018-04-05,24670
2018-04-06,25760
2018-04-07,25760
2018-04-08,25760
2018-04-09,26284
2018-04-10,26284
2018-04-11,26284
2018-04-12,26851
2018-04-13,26851
2018-04-14,26851
2018-04-15,27633
2018-04-16,27633
2018-04-17,27633
2018-04-18,28330
2018-04-19,28330
2018-04-20,28330
2018-04-21,29008
2018-04-22,29008
2018-04-23,29008
2018-04-24,27557
2018-04-25,27557
2018-04-26,27557
2018-04-27,27120
2018-04-28,27120
2018-04-29,27120
2018-04-30,27202
2018-05-01,27202
2018-05-03,28340
2018-05-04,28340
2018-05-05,29676
2018-05-07,29676
2018-05-08,30902
2018-05-09,30902
2018-05-10,32345
2018-05-11,32345
2018-05-12,32345
2018-05-13,32573
2018-05-14,32573
2018-05-15,32573
2018-05-16,33217
2018-05-17,33217
2018-05-18,31556
2018-05-19,31556
2018-05-20,31556
2018-05-21,30497
2018-05-22,30497
2018-05-23,30497
2018-05-24,30548
2018-05-25,30548
2018-05-26,29748
2018-05-27,29748
2018-05-28,28357
2018-05-29,28357
2018-05-30,28357
2018-05-31,27498
2018-06-01,27498
2018-06-02,27866
2018-06-03,27866
2018-06-04,27866
2018-06-05,28314
2018-06-06,28314
2018-06-07,28314
2018-06-08,29014
2018-06-09,29014
2018-06-10,29014
2018-06-11,30264
2018-06-12,30264
2018-06-13,29597
2018-06-14,29597
2018-06-15,29597
2018-06-16,29257
2018-06-17,29257
2018-06-18,28704
2018-06-19,28704
2018-06-20,28704
2018-06-21,27307
2018-06-22,27307
2018-06-23,27307
2018-06-24,27178
2018-06-25,27178
2018-06-26,27178
2018-06-27,25819
2018-06-28,25819
2018-06-29,25819
2018-06-30,24984
2018-07-01,24984
2018-07-02,24984
2018-07-03,24482
2018-07-04,24482
2018-07-05,24482
2018-07-06,24361
2018-07-07,24361
2018-07-08,24361
2018-07-09,23803
2018-07-10,23803
2018-07-11,23803
2018-07-12,23803
2018-07-13,23803
2018-07-14,24632
2018-07-15,24632
2018-07-16,24632
2018-07-17,24886
2018-07-18,24886
2018-07-19,24886
2018-07-20,23852
2018-07-21,23852
2018-07-22,24853
2018-07-23,24853
2018-07-24,25470
2018-07-25,25470
2018-07-26,25470
2018-07-27,26715
2018-07-28,26715
2018-07-29,26715
2018-07-30,27730
2018-07-31,27730
2018-08-01,27730
2018-08-02,27857
2018-08-03,27857
2018-08-04,28642
2018-08-05,28642
2018-08-06,29619
2018-08-07,29619
2018-08-08,30253
2018-08-09,30253
2018-08-10,30253
2018-08-11,30152
2018-08-12,30152
2018-08-14,29938
2018-08-16,30365
2018-08-17,30365
2018-08-18,29803
2018-08-19,29803
2018-08-20,30683
2018-08-21,30683
2018-08-22,30683
2018-08-23,30681
2018-08-24,30681
2018-08-25,30252
2018-08-26,30252
2018-08-27,30252
2018-08-28,30235
2018-08-29,30235
2018-08-30,30235
2018-08-31,29519
2018-09-01,29519
2018-09-02,28842
2018-09-03,28842
2018-09-04,28370
2018-09-05,28370
2018-09-06,28370
2018-09-07,28852
2018-09-08,28852
2018-09-09,28852
2018-09-10,29609
2018-09-11,29609
2018-09-12,29609
2018-09-13,29343
2018-09-14,29343
2018-09-15,28938
2018-09-16,28938
2018-09-17,28938
2018-09-18,29468
2018-09-19,29468
2018-09-20,29468
2018-09-21,29253
2018-09-22,29253
2018-09-23,28458
2018-09-24,28458
2018-09-25,28458
2018-09-26,28823
2018-09-27,28823
2018-09-28,28823
2018-09-29,27680
2018-09-30,27680
2018-10-01,27680
2018-10-02,27726
2018-10-03,27726
2018-10-04,27726
2018-10-05,26738
2018-10-06,26738
2018-10-07,26062
2018-10-08,26062
2018-10-09,24981
2018-10-10,24981
2018-10-11,23731
2018-10-12,23731
2018-10-13,23731
2018-10-14,23258
2018-10-15,23258
2018-10-16,24412
2018-10-17,24412
2018-10-18,25149
2018-10-19,25149
2018-10-20,25149
2018-10-21,26028
2018-10-22,26028
2018-10-23,26456
2018-10-24,26456
2018-10-25,25344
2018-10-26,25344
2018-10-27,24076
2018-10-28,24076
2018-10-29,23627
2018-10-30,23627
2018-10-31,24464
2018-11-01,24464
2018-11-03,25317
2018-11-04,26445
2018-11-05,26445
2018-11-06,26923
2018-11-07,26923
2018-11-08,26923
2018-11-09,25977
2018-11-10,25977
2018-11-11,26943
2018-11-12,26943
2018-11-13,26060
2018-11-14,26060
2018-11-15,26304
2018-11-16,26304
2018-11-17,25835
2018-11-18,25835
2018-11-19,25596
2018-11-20,25596
2018-11-21,24527
2018-11-22,24527
2018-11-23,23836
2018-11-24,23836
2018-11-25,24848
2018-11-26,24848
2018-11-27,25054
2018-11-28,25054
2018-11-29,23801
2018-12-01,22610
2018-12-02,22610
2018-12-03,22715
2018-12-04,22715
2018-12-05,23479
2018-12-07,24553
2018-12-09,25227
2018-12-10,24661
2018-12-11,24661
2018-12-12,25017
2018-12-13,25017
2018-12-14,24759
2018-12-15,24759
2018-12-16,25864
2018-12-17,25864
2018-12-18,26620
2018-12-19,26620
2018-12-20,27475
2018-12-21,28546
2018-12-22,28546
2018-12-23,28749
2018-12-24,28273
2018-12-25,28273
2018-12-26,28244
2018-12-27,27485
2018-12-28,27485
2018-12-29,27783
2018-12-30,27783
2018-12-31,28382
2019-01-01,28382
2019-01-02,28745
2019-01-03,29346
2019-01-04,29346
2019-01-05,27938
2019-01-06,27819
2019-01-08,27885
2019-01-10,26663
2019-01-11,26663
2019-01-12,26078
2019-01-13,26228
2019-01-14,25254
2019-01-15,24552
2019-01-16,24552
2019-01-17,23992
2019-01-18,23992
2019-01-19,22792
2019-01-20,22750
2019-01-21,22750
2019-01-22,22417
2019-01-23,22525
2019-01-24,22525
2019-01-25,22800
2019-01-26,22800
2019-01-27,22333
2019-01-28,22333
2019-01-29,22847
2019-01-30,23615
2019-01-31,23615
2019-02-01,23936
2019-02-02,23936
2019-02-03,24175
2019-02-04,24175
2019-02-05,25378
2019-02-06,25378
2019-02-07,26374
2019-02-08,26374
2019-02-09,25375
2019-02-10,25375
2019-02-11,24395
2019-02-12,24395
2019-02-13,23321
2019-02-14,23321
2019-02-15,23792
2019-02-16,23792
2019-02-17,23971
2019-02-18,23971
2019-02-19,24459
2019-02-20,24459
2019-02-21,25222
2019-02-22,25222
2019-02-23,26036
2019-02-24,25211
2019-02-25,25127
2019-02-26,25127
2019-02-27,25414
2019-02-28,25414
2019-03-01,24742
2019-03-02,24742
2019-03-03,24111
2019-03-04,25128
2019-03-05,25128
2019-03-06,26185
2019-03-07,26185
2019-03-08,26036
2019-03-09,26036
2019-03-10,25843
2019-03-11,25843
2019-03-12,25906
2019-03-13,25906
2019-03-14,25623
2019-03-15,25623
2019-03-16,26116
2019-03-17,27330
2019-03-18,27330
2019-03-19,28044
2019-03-20,29319
2019-03-21,29319
2019-03-22,30779
2019-03-23,32111
2019-03-24,32111
2019-03-25,31813
2019-03-26,30253
2019-03-27,30253
2019-03-28,29377
