date_obj,Pink%20robe%20top price
2015-11-25,825
2015-11-26,825
2015-11-27,825
2015-11-28,825
2015-11-29,825
2015-11-30,825
2015-12-01,825
2015-12-02,825
2015-12-03,825
2015-12-04,825
2015-12-05,825
2015-12-06,825
2015-12-07,825
2015-12-08,825
2015-12-09,825
2015-12-10,825
2015-12-11,825
2015-12-12,825
2015-12-13,810
2015-12-14,810
2015-12-15,810
2015-12-16,810
2015-12-17,810
2015-12-18,810
2015-12-19,810
2015-12-20,810
2015-12-21,810
2015-12-22,810
2015-12-23,810
2015-12-24,810
2015-12-25,810
2015-12-26,810
2015-12-27,810
2015-12-28,810
2015-12-29,810
2015-12-30,810
2015-12-31,810
2016-01-01,805
2016-01-02,805
2016-01-03,805
2016-01-04,805
2016-01-05,805
2016-01-06,805
2016-01-07,805
2016-01-08,805
2016-01-09,805
2016-01-10,805
2016-01-11,805
2016-01-12,805
2016-01-13,805
2016-01-14,805
2016-01-15,805
2016-01-16,805
2016-01-17,809
2016-01-18,809
2016-01-19,809
2016-01-20,809
2016-01-21,809
2016-01-22,809
2016-01-23,809
2016-01-24,809
2016-01-25,809
2016-01-26,809
2016-01-27,809
2016-01-28,809
2016-01-29,809
2016-01-30,809
2016-01-31,809
2016-02-01,809
2016-02-02,809
2016-02-03,793
2016-02-04,793
2016-02-05,793
2016-02-06,793
2016-02-07,793
2016-02-08,793
2016-02-09,793
2016-02-10,793
2016-02-11,793
2016-02-12,793
2016-02-13,793
2016-02-14,793
2016-02-15,793
2016-02-16,793
2016-02-17,793
2016-02-18,793
2016-02-19,793
2016-02-20,793
2016-02-21,760
2016-02-22,760
2016-02-23,760
2016-02-24,760
2016-02-25,760
2016-02-26,760
2016-02-27,760
2016-02-28,760
2016-02-29,760
2016-03-01,760
2016-03-02,760
2016-03-03,760
2016-03-04,760
2016-03-05,760
2016-03-06,760
2016-03-07,739
2016-03-08,739
2016-03-09,739
2016-03-10,739
2016-03-11,739
2016-03-12,739
2016-03-13,739
2016-03-14,739
2016-03-15,739
2016-03-16,739
2016-03-17,739
2016-03-18,739
2016-03-19,739
2016-03-20,739
2016-03-21,739
2016-03-22,739
2016-03-23,723
2016-03-24,723
2016-03-25,723
2016-03-26,723
2016-03-27,723
2016-03-28,723
2016-03-29,723
2016-03-30,723
2016-03-31,723
2016-04-01,723
2016-04-02,723
2016-04-03,723
2016-04-04,723
2016-04-05,723
2016-04-06,723
2016-04-07,723
2016-04-08,723
2016-04-09,723
2016-04-10,723
2016-04-11,723
2016-04-12,711
2016-04-14,711
2016-04-15,711
2016-04-16,711
2016-04-17,711
2016-04-18,711
2016-04-19,711
2016-04-20,711
2016-04-21,711
2016-04-22,711
2016-04-23,711
2016-04-24,711
2016-04-25,711
2016-04-26,711
2016-04-27,711
2016-04-28,711
2016-04-29,711
2016-04-30,702
2016-05-01,702
2016-05-02,702
2016-05-03,702
2016-05-04,702
2016-05-05,702
2016-05-06,702
2016-05-07,702
2016-05-08,702
2016-05-09,702
2016-05-10,702
2016-05-11,702
2016-05-12,702
2016-05-13,702
2016-05-14,702
2016-05-15,691
2016-05-16,691
2016-05-17,691
2016-05-18,691
2016-05-19,691
2016-05-22,691
2016-05-23,691
2016-05-24,691
2016-05-25,691
2016-05-26,691
2016-05-27,691
2016-05-28,691
2016-05-29,691
2016-05-30,691
2016-05-31,691
2016-06-01,685
2016-06-02,685
2016-06-03,685
2016-06-04,685
2016-06-05,685
2016-06-06,685
2016-06-07,685
2016-06-08,685
2016-06-09,685
2016-06-10,685
2016-06-11,685
2016-06-12,685
2016-06-13,685
2016-06-14,685
2016-06-15,685
2016-06-16,685
2016-06-17,656
2016-06-18,656
2016-06-19,656
2016-06-20,656
2016-06-21,656
2016-06-22,656
2016-06-23,656
2016-06-24,656
2016-06-25,656
2016-06-26,656
2016-06-27,656
2016-06-28,656
2016-06-29,656
2016-06-30,656
2016-07-01,656
2016-07-02,623
2016-07-03,623
2016-07-04,623
2016-07-05,623
2016-07-06,627
2016-07-07,627
2016-07-08,650
2016-07-09,650
2016-07-10,669
2016-07-11,669
2016-07-12,686
2016-07-13,686
2016-07-14,701
2016-07-15,701
2016-07-16,719
2016-07-17,719
2016-07-18,719
2016-07-23,734
2016-07-24,734
2016-07-25,745
2016-07-26,745
2016-07-27,745
2016-07-28,745
2016-07-29,768
2016-07-30,768
2016-07-31,768
2016-08-01,768
2016-08-02,768
2016-08-03,768
2016-08-04,768
2016-08-05,768
2016-08-06,786
2016-08-07,786
2016-08-08,786
2016-08-09,786
2016-08-10,796
2016-08-11,796
2016-08-12,796
2016-08-13,796
2016-08-14,796
2016-08-15,803
2016-08-16,803
2016-08-17,803
2016-08-18,803
2016-08-19,803
2016-08-20,799
2016-08-21,799
2016-08-22,799
2016-08-23,799
2016-08-24,799
2016-08-25,800
2016-08-26,800
2016-08-28,800
2016-08-31,800
2016-09-01,800
2016-09-02,800
2016-09-03,800
2016-09-04,809
2016-09-05,809
2016-09-06,809
2016-09-07,809
2016-09-08,809
2016-09-09,820
2016-09-10,820
2016-09-11,820
2016-09-12,820
2016-09-13,820
2016-09-14,820
2016-09-15,817
2016-09-16,817
2016-09-17,817
2016-09-18,817
2016-09-19,817
2016-09-20,817
2016-09-21,815
2016-09-22,815
2016-09-23,815
2016-09-24,815
2016-09-25,815
2016-09-26,815
2016-09-27,827
2016-09-28,827
2016-09-29,827
2016-09-30,827
2016-10-01,827
2016-10-02,827
2016-10-03,844
2016-10-04,844
2016-10-05,844
2016-10-06,844
2016-10-07,844
2016-10-08,870
2016-10-09,870
2016-10-10,870
2016-10-11,870
2016-10-12,870
2016-10-13,870
2016-10-14,870
2016-10-15,874
2016-10-16,874
2016-10-17,874
2016-10-18,874
2016-10-19,874
2016-10-20,874
2016-10-21,841
2016-10-22,841
2016-10-23,841
2016-10-24,841
2016-10-25,841
2016-10-26,820
2016-10-27,820
2016-10-28,820
2016-10-29,820
2016-10-30,820
2016-10-31,820
2016-11-01,830
2016-11-02,830
2016-11-03,830
2016-11-04,830
2016-11-05,830
2016-11-06,799
2016-11-07,799
2016-11-08,799
2016-11-09,799
2016-11-10,799
2016-11-11,799
2016-11-12,800
2016-11-13,800
2016-11-14,800
2016-12-07,866
2016-12-08,878
2016-12-09,878
2016-12-10,878
2016-12-11,878
2016-12-12,878
2016-12-13,892
2016-12-14,892
2016-12-15,892
2016-12-16,892
2016-12-17,892
2016-12-18,891
2016-12-19,891
2016-12-20,891
2016-12-21,891
2016-12-22,891
2016-12-23,890
2016-12-24,890
2016-12-25,890
2016-12-26,890
2016-12-27,890
2016-12-28,905
2016-12-29,905
2016-12-30,905
2016-12-31,905
2017-01-01,905
2017-01-02,910
2017-01-03,910
2017-01-04,910
2017-01-05,910
2017-01-06,910
2017-01-07,922
2017-01-08,922
2017-01-09,922
2017-01-10,922
2017-01-11,946
2017-01-12,946
2017-01-13,946
2017-01-14,946
2017-01-15,959
2017-01-16,959
2017-01-17,959
2017-01-18,967
2017-01-19,967
2017-01-20,967
2017-01-21,967
2017-01-22,978
2017-01-27,958
2017-01-28,958
2017-01-29,958
2017-01-30,971
2017-01-31,971
2017-02-01,971
2017-02-02,971
2017-02-03,971
2017-02-04,971
2017-02-05,971
2017-02-06,971
2017-02-07,983
2017-02-08,983
2017-02-09,983
2017-02-10,983
2017-02-11,983
2017-02-12,983
2017-02-13,983
2017-02-14,994
2017-02-15,994
2017-02-16,994
2017-02-18,994
2017-02-19,999
2017-02-20,999
2017-02-21,999
2017-02-22,999
2017-02-23,999
2017-02-24,971
2017-02-25,971
2017-02-26,971
2017-02-27,971
2017-02-28,932
2017-03-01,932
2017-03-02,932
2017-03-03,932
2017-03-04,941
2017-03-05,941
2017-03-06,941
2017-03-07,941
2017-03-08,941
2017-03-09,915
2017-03-10,915
2017-03-11,915
2017-03-12,915
2017-03-13,906
2017-03-14,906
2017-03-15,906
2017-03-16,906
2017-03-17,917
2017-03-18,917
2017-03-19,917
2017-03-20,919
2017-03-21,919
2017-03-22,919
2017-03-23,919
2017-03-24,934
2017-03-25,934
2017-03-26,934
2017-03-27,934
2017-03-28,934
2017-03-29,916
2017-03-30,916
2017-03-31,916
2017-04-01,916
2017-04-02,916
2017-04-03,883
2017-04-04,883
2017-04-12,838
2017-04-13,838
2017-04-14,838
2017-04-15,838
2017-04-16,796
2017-04-17,796
2017-04-18,796
2017-04-19,796
2017-04-20,763
2017-04-21,763
2017-04-22,763
2017-04-23,763
2017-04-24,763
2017-04-25,768
2017-04-26,768
2017-04-27,768
2017-04-28,768
2017-04-29,738
2017-04-30,738
2017-05-01,738
2017-05-02,738
2017-05-03,738
2017-05-04,701
2017-05-05,701
2017-05-06,701
2017-05-07,701
2017-05-08,701
2017-05-09,665
2017-05-10,665
2017-05-11,665
2017-05-12,665
2017-05-13,639
2017-05-14,639
2017-05-15,639
2017-05-16,639
2017-05-17,639
2017-05-18,647
2017-05-19,647
2017-05-20,647
2017-05-21,647
2017-05-22,647
2017-05-23,642
2017-05-24,642
2017-05-25,642
2017-05-26,642
2017-05-27,642
2017-05-28,651
2017-05-29,651
2017-05-30,651
2017-05-31,651
2017-06-01,651
2017-06-02,657
2017-06-03,657
2017-06-06,647
2017-06-07,647
2017-06-08,647
2017-06-09,647
2017-06-10,636
2017-06-11,636
2017-06-12,636
2017-06-13,636
2017-06-14,634
2017-06-15,634
2017-06-16,634
2017-06-17,634
2017-06-18,634
2017-06-19,634
2017-06-20,634
2017-06-21,634
2017-06-22,634
2017-06-23,634
2017-06-24,634
2017-06-25,634
2017-06-26,655
2017-06-27,655
2017-06-28,655
2017-06-29,655
2017-06-30,655
2017-07-01,634
2017-07-02,634
2017-07-03,634
2017-07-04,634
2017-07-05,634
2017-07-06,602
2017-07-07,602
2017-07-08,602
2017-07-13,594
2017-07-14,594
2017-07-15,578
2017-07-16,578
2017-07-17,578
2017-07-18,578
2017-07-19,563
2017-07-20,563
2017-07-21,563
2017-07-22,563
2017-07-23,544
2017-07-24,544
2017-07-25,544
2017-07-26,544
2017-07-27,544
2017-07-28,543
2017-07-29,543
2017-07-30,543
2017-07-31,543
2017-08-01,543
2017-08-02,557
2017-08-03,557
2017-08-04,557
2017-08-05,557
2017-08-06,565
2017-08-09,565
2017-08-10,590
2017-08-11,590
2017-08-12,590
2017-08-13,590
2017-08-14,590
2017-08-15,574
2017-08-17,574
2017-08-18,574
2017-08-19,574
2017-08-20,585
2017-08-22,585
2017-08-23,585
2017-08-24,585
2017-08-25,585
2017-08-26,594
2017-08-27,594
2017-08-28,594
2017-08-29,594
2017-08-30,594
2017-08-31,613
2017-09-01,613
2017-09-02,613
2017-09-03,613
2017-09-04,613
2017-09-05,626
2017-09-06,626
2017-09-07,626
2017-09-08,626
2017-09-09,626
2017-09-10,620
2017-09-11,620
2017-09-12,620
2017-09-13,620
2017-09-14,620
2017-09-15,617
2017-09-16,617
2017-09-17,617
2017-09-19,612
2017-09-20,612
2017-09-21,612
2017-09-22,612
2017-09-23,612
2017-09-24,597
2017-09-25,597
2017-09-26,597
2017-09-27,597
2017-09-28,597
2017-09-29,606
2017-09-30,606
2017-10-01,606
2017-10-02,606
2017-10-03,606
2017-10-04,606
2017-10-05,607
2017-10-06,607
2017-10-07,607
2017-10-08,607
2017-10-09,607
2017-10-10,591
2017-10-11,591
2017-10-12,591
2017-10-13,591
2017-10-14,591
2017-10-15,591
2017-10-16,561
2017-10-17,561
2017-10-18,561
2017-10-19,561
2017-10-20,561
2017-10-21,561
2017-10-22,532
2017-10-23,532
2017-10-24,532
2017-10-25,532
2017-10-26,532
2017-10-27,529
2017-10-28,529
2017-10-29,529
2017-10-30,529
2017-10-31,529
2017-11-01,529
2017-11-02,520
2017-11-03,520
2017-11-04,520
2017-11-05,520
2017-11-06,520
2017-11-07,517
2017-11-08,517
2017-11-09,517
2017-11-10,517
2017-11-11,517
2017-11-12,521
2017-11-13,521
2017-11-14,521
2017-11-15,521
2017-11-16,521
2017-11-17,521
2017-11-18,521
2017-11-19,532
2017-11-20,532
2017-11-21,532
2017-11-22,532
2017-11-23,532
2017-11-24,541
2017-11-25,541
2017-11-26,541
2017-11-27,541
2017-11-28,541
2017-11-29,541
2017-11-30,542
2017-12-01,542
2017-12-02,542
2017-12-03,542
2017-12-04,542
2017-12-05,553
2017-12-06,553
2017-12-07,553
2017-12-08,553
2017-12-09,553
2017-12-10,553
2017-12-11,553
2017-12-12,553
2017-12-14,553
2017-12-15,553
2017-12-16,565
2017-12-17,565
2017-12-18,565
2017-12-19,565
2017-12-20,565
2017-12-21,558
2017-12-22,558
2017-12-23,558
2017-12-24,558
2017-12-25,558
2017-12-26,558
2017-12-27,565
2017-12-28,565
2017-12-29,565
2017-12-30,565
2017-12-31,565
2018-01-01,568
2018-01-02,568
2018-01-03,568
2018-01-04,568
2018-01-05,576
2018-01-06,576
2018-01-07,576
2018-01-08,576
2018-01-09,565
2018-01-10,565
2018-01-11,565
2018-01-12,565
2018-01-13,565
2018-01-14,543
2018-01-15,543
2018-01-16,543
2018-01-17,543
2018-01-18,549
2018-01-19,549
2018-01-20,549
2018-01-21,549
2018-01-22,546
2018-01-23,546
2018-01-24,553
2018-01-25,553
2018-01-26,553
2018-01-27,544
2018-01-28,544
2018-01-29,534
2018-01-31,534
2018-02-01,528
2018-02-02,528
2018-02-03,521
2018-02-04,521
2018-02-05,521
2018-02-06,520
2018-02-07,520
2018-02-08,520
2018-02-09,516
2018-02-10,516
2018-02-11,516
2018-02-12,516
2018-02-13,516
2018-02-14,516
2018-02-15,495
2018-02-16,495
2018-02-17,503
2018-02-18,503
2018-02-19,518
2018-02-20,518
2018-02-21,518
2018-02-22,492
2018-02-23,492
2018-02-24,492
2018-02-25,483
2018-02-26,483
2018-02-27,483
2018-03-01,469
2018-03-02,469
2018-03-03,481
2018-03-04,481
2018-03-05,481
2018-03-06,473
2018-03-07,473
2018-03-08,473
2018-03-09,463
2018-03-10,463
2018-03-11,463
2018-03-12,467
2018-03-13,467
2018-03-14,467
2018-03-15,472
2018-03-16,472
2018-03-17,472
2018-03-18,482
2018-03-19,482
2018-03-20,482
2018-03-21,482
2018-03-23,494
2018-03-24,494
2018-03-26,492
2018-03-27,492
2018-03-28,474
2018-03-29,474
2018-03-30,474
2018-03-31,470
2018-04-01,470
2018-04-02,470
2018-04-03,474
2018-04-04,474
2018-04-05,474
2018-04-06,472
2018-04-08,472
2018-04-09,488
2018-04-10,488
2018-04-11,488
2018-04-12,491
2018-04-13,491
2018-04-14,491
2018-04-15,489
2018-04-16,489
2018-04-17,489
2018-04-18,489
2018-04-19,486
2018-04-20,486
2018-04-21,486
2018-04-22,497
2018-04-23,497
2018-04-24,497
2018-04-25,493
2018-04-26,493
2018-04-27,493
2018-04-28,493
2018-04-29,500
2018-04-30,500
2018-05-01,500
2018-05-02,500
2018-05-03,499
2018-05-04,499
2018-05-05,499
2018-05-06,499
2018-05-07,508
2018-05-08,508
2018-05-09,508
2018-05-10,510
2018-05-11,510
2018-05-12,510
2018-05-13,500
2018-05-14,500
2018-05-15,500
2018-05-16,494
2018-05-17,494
2018-05-18,494
2018-05-19,497
2018-05-20,497
2018-05-21,497
2018-05-22,498
2018-05-23,498
2018-05-24,516
2018-05-25,516
2018-05-26,516
2018-05-27,542
2018-05-28,542
2018-05-29,542
2018-05-30,566
2018-05-31,566
2018-06-01,566
2018-06-02,564
2018-06-03,564
2018-06-04,564
2018-06-05,561
2018-06-06,561
2018-06-07,561
2018-06-08,564
2018-06-09,564
2018-06-10,564
2018-06-11,576
2018-06-12,576
2018-06-13,576
2018-06-14,583
2018-06-15,583
2018-06-16,583
2018-06-17,594
2018-06-18,594
2018-06-19,594
2018-06-20,604
2018-06-21,604
2018-06-22,601
2018-06-23,601
2018-06-24,601
2018-06-25,596
2018-06-26,596
2018-06-27,596
2018-06-28,596
2018-06-29,595
2018-06-30,595
2018-07-01,595
2018-07-02,594
2018-07-03,594
2018-07-04,594
2018-07-05,594
2018-07-06,607
2018-07-07,607
2018-07-08,607
2018-07-09,637
2018-07-10,637
2018-07-11,637
2018-07-12,637
2018-07-13,637
2018-07-14,625
2018-07-15,625
2018-07-16,625
2018-07-17,626
2018-07-18,626
2018-07-19,626
2018-07-20,625
2018-07-21,625
2018-07-22,625
2018-07-23,631
2018-07-24,631
2018-07-25,631
2018-07-26,618
2018-07-27,618
2018-07-28,618
2018-07-29,618
2018-07-30,618
2018-07-31,626
2018-08-01,626
2018-08-02,626
2018-08-03,634
2018-08-04,634
2018-08-05,639
2018-08-06,639
2018-08-07,639
2018-08-08,643
2018-08-09,643
2018-08-10,643
2018-08-11,649
2018-08-12,649
2018-08-14,630
2018-08-16,611
2018-08-17,610
2018-08-18,610
2018-08-19,610
2018-08-20,597
2018-08-21,597
2018-08-22,597
2018-08-23,577
2018-08-24,577
2018-08-25,576
2018-08-26,576
2018-08-27,576
2018-08-28,581
2018-08-29,581
2018-08-30,581
2018-08-31,587
2018-09-01,587
2018-09-02,600
2018-09-03,600
2018-09-04,590
2018-09-05,590
2018-09-06,590
2018-09-07,584
2018-09-08,584
2018-09-09,588
2018-09-10,588
2018-09-11,588
2018-09-12,589
2018-09-13,589
2018-09-14,595
2018-09-15,595
2018-09-16,608
2018-09-17,608
2018-09-18,605
2018-09-19,605
2018-09-20,605
2018-09-21,590
2018-09-22,590
2018-09-23,575
2018-09-24,575
2018-09-25,575
2018-09-26,576
2018-09-27,576
2018-09-28,576
2018-09-29,580
2018-09-30,580
2018-10-02,579
2018-10-03,603
2018-10-04,603
2018-10-05,603
2018-10-06,606
2018-10-07,606
2018-10-08,606
2018-10-09,600
2018-10-10,600
2018-10-11,600
2018-10-12,611
2018-10-13,611
2018-10-14,581
2018-10-15,581
2018-10-16,581
2018-10-17,554
2018-10-18,554
2018-10-19,546
2018-10-20,546
2018-10-21,546
2018-10-22,541
2018-10-23,541
2018-10-24,541
2018-10-25,547
2018-10-26,547
2018-10-27,547
2018-10-28,549
2018-10-29,549
2018-10-30,549
2018-10-31,561
2018-11-01,561
2018-11-03,547
2018-11-04,547
2018-11-05,541
2018-11-06,541
2018-11-07,545
2018-11-08,545
2018-11-09,536
2018-11-10,518
2018-11-11,518
2018-11-12,521
2018-11-13,521
2018-11-15,534
2018-11-16,538
2018-11-17,538
2018-11-18,541
2018-11-19,541
2018-11-20,534
2018-11-21,534
2018-11-22,542
2018-11-23,542
2018-11-24,548
2018-11-25,560
2018-11-26,560
2018-11-27,569
2018-11-28,569
2018-11-29,566
2018-12-01,556
2018-12-02,558
2018-12-03,558
2018-12-04,554
2018-12-05,564
2018-12-07,562
2018-12-09,559
2018-12-10,542
2018-12-11,542
2018-12-12,541
2018-12-13,541
2018-12-14,535
2018-12-15,535
2018-12-16,525
2018-12-17,525
2018-12-18,524
2018-12-19,524
2018-12-20,503
2018-12-21,503
2018-12-22,508
2018-12-23,522
2018-12-24,522
2018-12-25,542
2018-12-26,542
2018-12-27,556
2018-12-28,556
2018-12-29,544
2018-12-30,544
2018-12-31,532
2019-01-01,532
2019-01-02,539
2019-01-03,539
2019-01-04,529
2019-01-05,518
2019-01-06,533
2019-01-08,537
2019-01-10,517
2019-01-11,517
2019-01-12,492
2019-01-13,469
2019-01-14,469
2019-01-15,479
2019-01-16,479
2019-01-17,485
2019-01-18,485
2019-01-19,460
2019-01-20,444
2019-01-21,444
2019-01-22,438
2019-01-23,438
2019-01-24,431
2019-01-25,431
2019-01-26,415
2019-01-27,415
2019-01-28,395
2019-01-29,392
2019-01-30,392
2019-01-31,374
2019-02-01,373
2019-02-02,373
2019-02-03,382
2019-02-04,382
2019-02-05,393
2019-02-06,393
2019-02-07,395
2019-02-08,395
2019-02-09,391
2019-02-10,391
2019-02-11,401
2019-02-12,401
2019-02-13,380
2019-02-14,380
2019-02-15,380
2019-02-16,380
2019-02-17,386
2019-02-18,386
2019-02-19,386
2019-02-20,386
2019-02-21,397
2019-02-22,397
2019-02-23,377
2019-02-24,360
2019-02-25,346
2019-02-26,346
2019-02-27,330
2019-02-28,330
2019-03-01,331
2019-03-02,331
2019-03-03,324
2019-03-04,324
2019-03-05,322
2019-03-06,322
2019-03-07,324
2019-03-08,324
2019-03-09,320
2019-03-10,320
2019-03-11,317
2019-03-12,317
2019-03-13,309
2019-03-14,309
2019-03-15,308
2019-03-16,308
2019-03-17,308
2019-03-18,308
2019-03-19,308
2019-03-20,319
2019-03-21,319
2019-03-22,319
2019-03-23,324
2019-03-24,324
2019-03-25,312
2019-03-26,312
2019-03-27,298
2019-03-28,298
2019-03-29,288
2019-03-30,288
2019-03-31,288
2019-04-01,287
2019-04-02,287
2019-04-03,298
2019-04-04,298
2019-04-05,311
2019-04-06,311
2019-04-07,318
2019-04-08,318
2019-04-09,328
2019-04-10,328
2019-04-11,341
2019-04-12,347
2019-04-13,347
2019-04-14,349
2019-04-15,365
2019-04-16,384
2019-04-17,403
2019-04-18,405
2019-04-19,405
2019-04-20,413
2019-04-21,413
2019-04-22,425
2019-04-23,405
2019-04-24,405
2019-04-25,389
2019-04-26,389
2019-04-27,396
2019-04-28,396
2019-04-29,378
2019-04-30,378
2019-05-01,371
2019-05-02,371
2019-05-03,379
2019-05-04,379
2019-05-05,378
2019-05-06,378
2019-05-07,382
2019-05-08,382
2019-05-09,382
2019-05-10,391
2019-05-11,391
2019-05-12,393
2019-05-13,393
2019-05-14,393
2019-05-15,393
2019-05-16,393
2019-05-17,391
2019-05-18,391
2019-05-19,389
2019-05-20,389
2019-05-21,389
2019-05-22,375
2019-05-23,375
2019-05-24,357
2019-05-25,357
2019-05-26,346
2019-05-27,346
2019-05-28,346
2019-05-29,346
2019-05-30,341
2019-05-31,341
2019-06-01,341
2019-06-02,337
2019-06-03,337
2019-06-04,337
2019-06-05,338
2019-06-06,338
2019-06-07,338
2019-06-08,350
2019-06-09,350
2019-06-10,350
2019-06-11,338
2019-06-12,338
2019-06-13,338
2019-06-14,329
2019-06-15,329
2019-06-16,329
2019-06-17,329
2019-06-18,329
2019-06-19,329
2019-06-20,336
2019-06-21,336
2019-06-22,336
2019-06-23,331
2019-06-24,331
2019-06-25,331
2019-06-26,327
2019-06-27,327
2019-06-28,327
2019-06-29,325
2019-06-30,325
2019-07-01,325
2019-07-02,324
2019-07-03,324
2019-07-04,324
2019-07-05,320
2019-07-06,320
2019-07-07,320
2019-07-08,323
2019-07-09,323
2019-07-10,323
2019-07-11,331
2019-07-12,331
2019-07-13,331
2019-07-14,340
2019-07-15,340
2019-07-16,340
2019-07-17,340
2019-07-18,340
2019-07-19,340
2019-07-20,340
2019-07-21,345
2019-07-22,345
2019-07-23,345
2019-07-24,344
2019-07-25,344
2019-07-26,344
2019-07-27,344
2019-07-28,351
2019-07-29,351
2019-07-30,351
2019-07-31,367
2019-08-01,367
2019-08-02,367
2019-08-03,365
2019-08-04,365
2019-08-05,365
2019-08-06,371
2019-08-07,371
2019-08-08,371
2019-08-09,380
2019-08-10,380
2019-08-11,380
2019-08-12,373
2019-08-13,373
2019-08-14,373
2019-08-15,373
2019-08-16,375
2019-08-17,375
2019-08-18,375
2019-08-19,375
2019-08-20,367
2019-08-21,367
2019-08-22,367
2019-08-23,367
2019-08-24,373
2019-08-24,373
2019-08-25,373
2019-08-25,373
2019-08-26,373
2019-08-26,373
2019-08-27,373
2019-08-27,373
2019-08-28,377
