date_obj,Strung%20rabbit%20foot price
2016-08-06,2240
2016-08-07,2240
2016-08-08,2240
2016-08-09,2240
2016-08-10,2319
2016-08-11,2319
2016-08-12,2319
2016-08-13,2319
2016-08-14,2319
2016-08-15,2319
2016-08-16,2252
2016-08-17,2252
2016-08-18,2252
2016-08-19,2252
2016-08-20,2252
2016-08-21,2252
2016-08-22,2280
2016-08-23,2280
2016-08-24,2280
2016-08-25,2280
2016-08-26,2280
2016-08-28,2280
2016-08-31,2281
2016-09-01,2281
2016-09-02,2281
2016-09-03,2281
2016-09-04,2281
2016-09-05,2184
2016-09-06,2184
2016-09-07,2184
2016-09-08,2184
2016-09-09,2184
2016-09-10,2184
2016-09-11,2184
2016-09-12,2075
2016-09-13,2075
2016-09-14,2075
2016-09-15,2075
2016-09-16,2075
2016-09-17,2075
2016-09-18,2075
2016-09-19,2075
2016-09-20,2075
2016-09-21,2075
2016-09-22,2075
2016-09-23,2075
2016-09-24,2075
2016-09-25,2075
2016-09-26,2075
2016-09-27,2075
2016-09-28,2081
2016-09-29,2081
2016-09-30,2081
2016-10-01,2081
2016-10-02,2081
2016-10-03,2081
2016-10-04,2081
2016-10-05,2081
2016-10-06,2081
2016-10-07,1977
2016-10-08,1977
2016-10-09,1977
2016-10-10,1977
2016-10-11,1977
2016-10-12,1977
2016-10-13,1977
2016-10-14,1888
2016-10-15,1888
2016-10-16,1888
2016-10-17,1888
2016-10-18,1888
2016-10-19,1888
2016-10-20,1888
2016-10-21,1917
2016-10-22,1917
2016-10-23,1917
2016-10-24,1917
2016-10-25,1917
2016-10-26,1917
2016-10-27,1917
2016-10-28,1917
2016-10-29,1952
2016-10-30,1952
2016-10-31,1952
2016-11-01,1952
2016-11-02,1952
2016-11-03,1952
2016-11-04,1952
2016-11-05,2011
2016-11-06,2011
2016-11-07,2011
2016-11-08,2011
2016-11-09,2011
2016-11-10,2011
2016-11-11,2011
2016-11-12,2031
2016-11-13,2031
2016-11-14,2031
2016-12-08,1719
2016-12-09,1719
2016-12-10,1719
2016-12-11,1719
2016-12-12,1700
2016-12-13,1700
2016-12-14,1700
2016-12-15,1700
2016-12-16,1700
2016-12-17,1700
2016-12-18,1736
2016-12-19,1736
2016-12-20,1736
2016-12-21,1736
2016-12-22,1736
2016-12-23,1736
2016-12-24,1784
2016-12-25,1784
2016-12-26,1784
2016-12-27,1784
2016-12-28,1784
2016-12-29,1797
2016-12-30,1797
2016-12-31,1797
2017-01-01,1797
2017-01-02,1797
2017-01-03,1797
2017-01-04,1831
2017-01-05,1831
2017-01-06,1831
2017-01-07,1831
2017-01-08,1831
2017-01-09,1858
2017-01-10,1858
2017-01-11,1858
2017-01-12,1858
2017-01-13,1858
2017-01-14,1929
2017-01-15,1929
2017-01-16,1929
2017-01-17,1929
2017-01-18,2024
2017-01-19,2024
2017-01-20,2024
2017-01-21,2024
2017-01-22,2024
2017-01-27,2124
2017-01-28,2231
2017-01-29,2231
2017-01-30,2231
2017-01-31,2231
2017-02-01,2231
2017-02-02,2342
2017-02-03,2342
2017-02-04,2342
2017-02-05,2342
2017-02-06,2342
2017-02-07,2342
2017-02-08,2390
2017-02-09,2390
2017-02-10,2390
2017-02-11,2390
2017-02-12,2390
2017-02-13,2505
2017-02-14,2505
2017-02-15,2505
2017-02-16,2505
2017-02-18,2505
2017-02-19,2578
2017-02-20,2578
2017-02-21,2578
2017-02-22,2578
2017-02-23,2578
2017-02-24,2578
2017-02-25,2688
2017-02-26,2688
2017-02-27,2688
2017-02-28,2688
2017-03-01,2688
2017-03-02,2740
2017-03-03,2740
2017-03-04,2740
2017-03-05,2740
2017-03-06,2740
2017-03-07,2814
2017-03-08,2814
2017-03-09,2814
2017-03-10,2814
2017-03-11,2814
2017-03-12,2814
2017-03-13,2803
2017-03-14,2803
2017-03-15,2803
2017-03-16,2803
2017-03-17,2803
2017-03-18,2803
2017-03-19,2784
2017-03-20,2784
2017-03-21,2784
2017-03-22,2784
2017-03-23,2784
2017-03-24,2802
2017-03-25,2802
2017-03-26,2802
2017-03-27,2802
2017-03-28,2802
2017-03-29,2802
2017-03-30,2852
2017-03-31,2852
2017-04-01,2852
2017-04-02,2852
2017-04-03,2852
2017-04-04,2852
2017-04-12,2854
2017-04-13,2854
2017-04-14,2854
2017-04-15,2854
2017-04-16,2880
2017-04-17,2880
2017-04-18,2880
2017-04-19,2880
2017-04-20,2880
2017-04-21,2880
2017-04-22,2986
2017-04-23,2986
2017-04-24,2986
2017-04-25,2986
2017-04-26,2986
2017-04-27,2986
2017-04-28,3109
2017-04-29,3109
2017-04-30,3109
2017-05-01,3109
2017-05-02,3109
2017-05-03,3109
2017-05-04,3251
2017-05-05,3251
2017-05-06,3251
2017-05-07,3251
2017-05-08,3251
2017-05-09,3251
2017-05-10,3251
2017-05-11,3332
2017-05-12,3332
2017-05-13,3332
2017-05-14,3332
2017-05-15,3332
2017-05-16,3361
2017-05-17,3361
2017-05-18,3361
2017-05-19,3361
2017-05-20,3361
2017-05-21,3361
2017-05-22,3235
2017-05-23,3235
2017-05-24,3235
2017-05-25,3235
2017-05-26,3235
2017-05-27,3254
2017-05-28,3254
2017-05-29,3254
2017-05-30,3254
2017-05-31,3254
2017-06-01,3254
2017-06-02,3315
2017-06-03,3315
2017-06-06,3315
2017-06-07,3323
2017-06-08,3323
2017-06-09,3323
2017-06-10,3323
2017-06-11,3323
2017-06-12,3193
2017-06-13,3193
2017-06-14,3193
2017-06-15,3193
2017-06-16,3193
2017-06-17,3193
2017-06-18,3117
2017-06-19,3117
2017-06-20,3117
2017-06-21,3117
2017-06-22,3117
2017-06-23,3117
2017-06-24,3183
2017-06-25,3183
2017-06-26,3183
2017-06-27,3183
2017-06-28,3183
2017-06-29,3183
2017-06-30,3189
2017-07-01,3189
2017-07-02,3189
2017-07-03,3189
2017-07-04,3189
2017-07-05,3189
2017-07-06,3189
2017-07-07,3191
2017-07-08,3191
2017-07-13,3191
2017-07-14,3275
2017-07-15,3275
2017-07-16,3275
2017-07-17,3275
2017-07-18,3275
2017-07-19,3275
2017-07-20,3275
2017-07-21,3195
2017-07-22,3195
2017-07-23,3195
2017-07-24,3195
2017-07-25,3195
2017-07-26,3195
2017-07-27,3150
2017-07-28,3150
2017-07-29,3150
2017-07-30,3150
2017-07-31,3150
2017-08-01,3150
2017-08-02,3011
2017-08-03,3011
2017-08-04,3011
2017-08-05,3011
2017-08-06,3011
2017-08-09,2876
2017-08-10,2876
2017-08-11,2876
2017-08-12,2876
2017-08-13,2876
2017-08-14,2876
2017-08-15,2864
2017-08-17,2864
2017-08-18,2864
2017-08-19,2864
2017-08-20,2864
2017-08-21,2833
2017-08-22,2833
2017-08-23,2833
2017-08-24,2833
2017-08-25,2833
2017-08-26,2833
2017-08-27,2833
2017-08-28,2806
2017-08-29,2806
2017-08-30,2806
2017-08-31,2806
2017-09-01,2806
2017-09-02,2806
2017-09-03,2892
2017-09-04,2892
2017-09-05,2892
2017-09-06,2892
2017-09-07,2892
2017-09-08,2892
2017-09-09,3014
2017-09-10,3014
2017-09-11,3014
2017-09-12,3014
2017-09-13,3014
2017-09-14,3014
2017-09-15,3014
2017-09-16,2863
2017-09-17,2863
2017-09-19,2863
2017-09-20,2863
2017-09-21,2863
2017-09-22,2763
2017-09-23,2763
2017-09-24,2763
2017-09-25,2763
2017-09-26,2763
2017-09-27,2763
2017-09-28,2763
2017-09-29,2763
2017-09-30,2637
2017-10-01,2637
2017-10-02,2637
2017-10-03,2637
2017-10-04,2637
2017-10-05,2637
2017-10-06,2637
2017-10-07,2637
2017-10-08,2596
2017-10-09,2596
2017-10-10,2596
2017-10-11,2596
2017-10-12,2596
2017-10-13,2596
2017-10-14,2562
2017-10-15,2562
2017-10-16,2562
2017-10-17,2562
2017-10-18,2562
2017-10-19,2562
2017-10-20,2562
2017-10-21,2562
2017-10-22,2462
2017-10-23,2462
2017-10-24,2462
2017-10-25,2462
2017-10-26,2462
2017-10-27,2462
2017-10-28,2462
2017-10-29,2563
2017-10-30,2563
2017-10-31,2563
2017-11-01,2563
2017-11-02,2563
2017-11-03,2563
2017-11-04,2563
2017-11-05,2592
2017-11-06,2592
2017-11-07,2592
2017-11-08,2592
2017-11-09,2592
2017-11-10,2592
2017-11-11,2592
2017-11-12,2518
2017-11-13,2518
2017-11-14,2518
2017-11-15,2518
2017-11-16,2518
2017-11-17,2518
2017-11-18,2518
2017-11-19,2449
2017-11-20,2449
2017-11-21,2449
2017-11-22,2449
2017-11-23,2449
2017-11-24,2449
2017-11-25,2449
2017-11-26,2331
2017-11-27,2331
2017-11-28,2331
2017-11-29,2331
2017-11-30,2331
2017-12-01,2331
2017-12-02,2227
2017-12-03,2227
2017-12-04,2227
2017-12-05,2227
2017-12-06,2227
2017-12-07,2228
2017-12-08,2228
2017-12-09,2228
2017-12-10,2228
2017-12-11,2228
2017-12-12,2228
2017-12-13,2228
2017-12-14,2263
2017-12-15,2263
2017-12-16,2263
2017-12-17,2263
2017-12-18,2263
2017-12-19,2263
2017-12-20,2280
2017-12-21,2280
2017-12-22,2280
2017-12-23,2280
2017-12-24,2280
2017-12-25,2280
2017-12-26,2280
2017-12-27,2365
2017-12-28,2365
2017-12-29,2365
2017-12-30,2365
2017-12-31,2365
2018-01-01,2365
2018-01-02,2382
2018-01-03,2382
2018-01-04,2382
2018-01-05,2382
2018-01-06,2382
2018-01-07,2382
2018-01-08,2358
2018-01-09,2358
2018-01-10,2358
2018-01-11,2358
2018-01-12,2358
2018-01-13,2358
2018-01-14,2348
2018-01-15,2348
2018-01-16,2348
2018-01-17,2348
2018-01-18,2348
2018-01-19,2348
2018-01-20,2367
2018-01-21,2367
2018-01-22,2367
2018-01-23,2367
2018-01-24,2443
2018-01-25,2443
2018-01-26,2443
2018-01-27,2443
2018-01-28,2499
2018-01-29,2499
2018-01-30,2499
2018-02-01,2554
2018-02-02,2554
2018-02-03,2609
2018-02-04,2609
2018-02-05,2609
2018-02-06,2687
2018-02-07,2687
2018-02-08,2687
2018-02-09,2801
2018-02-10,2801
2018-02-11,2801
2018-02-12,2879
2018-02-13,2879
2018-02-14,2879
2018-02-15,2952
2018-02-16,2952
2018-02-17,2952
2018-02-18,3000
2018-02-19,3000
2018-02-20,3000
2018-02-21,2987
2018-02-22,2987
2018-02-23,2987
2018-02-24,2987
2018-02-25,2934
2018-02-26,2934
2018-02-27,2934
2018-02-28,3054
2018-03-01,3054
2018-03-02,3054
2018-03-03,3082
2018-03-04,3082
2018-03-05,3082
2018-03-06,2950
2018-03-07,2950
2018-03-08,2950
2018-03-09,2950
2018-03-10,3013
2018-03-11,3013
2018-03-12,3013
2018-03-13,3163
2018-03-14,3163
2018-03-15,3163
2018-03-16,3313
2018-03-17,3313
2018-03-18,3313
2018-03-19,3478
2018-03-20,3478
2018-03-21,3478
2018-03-23,3651
2018-03-24,3651
2018-03-26,3676
2018-03-27,3676
2018-03-28,3676
2018-03-29,3833
2018-03-30,3833
2018-03-31,3833
2018-04-01,3833
2018-04-02,3682
2018-04-03,3682
2018-04-04,3682
2018-04-05,3682
2018-04-06,3502
2018-04-08,3502
2018-04-09,3337
2018-04-10,3337
2018-04-11,3337
2018-04-12,3337
2018-04-13,3237
2018-04-14,3237
2018-04-16,3237
2018-04-17,3150
2018-04-18,3150
2018-04-19,3150
2018-04-20,3150
2018-04-21,2992
2018-04-22,2992
2018-04-23,2992
2018-04-24,2992
2018-04-25,2967
2018-04-26,2967
2018-04-27,2967
2018-04-28,2967
2018-04-29,2880
2018-04-30,2880
2018-05-01,2880
2018-05-02,2880
2018-05-03,2880
2018-05-04,2837
2018-05-05,2837
2018-05-06,2837
2018-05-07,2698
2018-05-08,2698
2018-05-09,2698
2018-05-10,2698
2018-05-11,2563
2018-05-12,2563
2018-05-13,2563
2018-05-14,2441
2018-05-15,2441
2018-05-16,2441
2018-05-17,2441
2018-05-18,2318
2018-05-19,2318
2018-05-20,2318
2018-05-21,2208
2018-05-22,2208
2018-05-23,2208
2018-05-24,2116
2018-05-25,2116
2018-05-26,2116
2018-05-27,2116
2018-05-28,2010
2018-05-29,2010
2018-05-30,2010
2018-05-31,2010
2018-06-01,1964
2018-06-02,1964
2018-06-03,1964
2018-06-04,1964
2018-06-05,1924
2018-06-06,1924
2018-06-07,1924
2018-06-08,1926
2018-06-09,1926
2018-06-10,1926
2018-06-11,1926
2018-06-12,1993
2018-06-13,1993
2018-06-14,1993
2018-06-15,2091
2018-06-16,2091
2018-06-17,2091
2018-06-18,2176
2018-06-19,2176
2018-06-20,2176
2018-06-21,2176
2018-06-22,2237
2018-06-23,2237
2018-06-24,2237
2018-06-25,2237
2018-06-26,2319
2018-06-27,2319
2018-06-28,2319
2018-06-29,2429
2018-06-30,2429
2018-07-01,2429
2018-07-02,2429
2018-07-03,2429
2018-07-04,2418
2018-07-05,2418
2018-07-06,2418
2018-07-07,2319
2018-07-08,2319
2018-07-09,2319
2018-07-10,2398
2018-07-11,2398
2018-07-12,2398
2018-07-13,2398
2018-07-14,2281
2018-07-15,2281
2018-07-16,2281
2018-07-17,2265
2018-07-18,2265
2018-07-19,2265
2018-07-20,2265
2018-07-21,2299
2018-07-22,2299
2018-07-23,2347
2018-07-24,2347
2018-07-25,2347
2018-07-26,2347
2018-07-27,2458
2018-07-28,2458
2018-07-29,2458
2018-07-30,2500
2018-07-31,2500
2018-08-01,2500
2018-08-02,2397
2018-08-03,2397
2018-08-04,2397
2018-08-05,2277
2018-08-06,2277
2018-08-07,2277
2018-08-08,2163
2018-08-09,2163
2018-08-10,2163
2018-08-11,2058
2018-08-12,2058
2018-08-14,2080
2018-08-16,2080
2018-08-17,2116
2018-08-18,2116
2018-08-19,2116
2018-08-20,2140
2018-08-21,2140
2018-08-22,2140
2018-08-23,2194
2018-08-24,2194
2018-08-25,2194
2018-08-26,2271
2018-08-27,2271
2018-08-28,2271
2018-08-29,2380
2018-08-30,2380
2018-08-31,2380
2018-09-01,2422
2018-09-02,2422
2018-09-03,2422
2018-09-04,2532
2018-09-05,2532
2018-09-06,2532
2018-09-07,2532
2018-09-08,2436
2018-09-09,2436
2018-09-10,2436
2018-09-11,2436
2018-09-12,2315
2018-09-13,2315
2018-09-14,2315
2018-09-15,2209
2018-09-16,2209
2018-09-17,2209
2018-09-18,2209
2018-09-19,2156
2018-09-20,2156
2018-09-21,2156
2018-09-22,2152
2018-09-23,2152
2018-09-24,2152
2018-09-25,2152
2018-09-26,2044
2018-09-27,2044
2018-09-28,2044
2018-09-29,2044
2018-09-30,2036
2018-10-02,2036
2018-10-03,2016
2018-10-04,2016
2018-10-05,2016
2018-10-06,1937
2018-10-07,1937
2018-10-08,1937
2018-10-09,1937
2018-10-10,1936
2018-10-11,1936
2018-10-12,1936
2018-10-13,1910
2018-10-14,1910
2018-10-15,1910
2018-10-16,1910
2018-10-17,1951
2018-10-18,1951
2018-10-19,1951
2018-10-20,1951
2018-10-21,2010
2018-10-22,2010
2018-10-23,2010
2018-10-24,2010
2018-10-25,2089
2018-10-26,2089
2018-10-27,2089
2018-10-28,2157
2018-10-29,2157
2018-10-30,2157
2018-10-31,2265
2018-11-01,2265
2018-11-03,2340
2018-11-04,2340
2018-11-05,2345
2018-11-06,2345
2018-11-07,2345
2018-11-08,2387
2018-11-09,2387
2018-11-10,2387
2018-11-11,2327
2018-11-12,2327
2018-11-13,2217
2018-11-14,2217
2018-11-15,2217
2018-11-16,2229
2018-11-17,2229
2018-11-18,2229
2018-11-19,2170
2018-11-20,2170
2018-11-21,2207
2018-11-22,2207
2018-11-23,2296
2018-11-24,2296
2018-11-25,2411
2018-11-26,2411
2018-11-27,2526
2018-11-28,2526
2018-11-29,2653
2018-12-01,2785
2018-12-02,2785
2018-12-03,2925
2018-12-04,2925
2018-12-05,3010
2018-12-07,3010
2018-12-09,3161
2018-12-10,3309
2018-12-11,3309
2018-12-12,3309
2018-12-13,3451
2018-12-14,3451
2018-12-15,3451
2018-12-16,3466
2018-12-17,3466
2018-12-18,3377
2018-12-19,3377
2018-12-20,3239
2018-12-21,3239
2018-12-22,3105
2018-12-23,3105
2018-12-24,2949
2018-12-25,2949
2018-12-26,2949
2018-12-27,2801
2018-12-28,2801
2018-12-29,2699
2018-12-30,2699
2018-12-31,2586
2019-01-01,2586
2019-01-02,2461
2019-01-03,2461
2019-01-04,2461
2019-01-05,2341
2019-01-06,2269
2019-01-08,2269
2019-01-10,2181
2019-01-11,2181
2019-01-12,2207
2019-01-13,2207
2019-01-14,2241
2019-01-15,2241
2019-01-16,2201
2019-01-17,2201
2019-01-18,2201
2019-01-19,2130
2019-01-20,2130
2019-01-21,2102
2019-01-22,2102
2019-01-23,2177
2019-01-24,2177
2019-01-25,2285
2019-01-26,2285
2019-01-27,2395
2019-01-28,2395
2019-01-29,2444
2019-01-30,2444
2019-01-31,2444
2019-02-01,2321
2019-02-02,2321
2019-02-03,2241
2019-02-04,2241
2019-02-05,2135
2019-02-06,2135
2019-02-07,2135
2019-02-08,2070
2019-02-09,2070
2019-02-10,2173
2019-02-11,2173
2019-02-12,2173
2019-02-13,2235
2019-02-14,2235
2019-02-15,2235
2019-02-16,2138
2019-02-17,2138
2019-02-18,2138
2019-02-19,2206
2019-02-20,2206
2019-02-21,2312
2019-02-22,2312
2019-02-23,2312
2019-02-24,2379
2019-02-25,2379
2019-02-26,2379
2019-02-27,2489
2019-02-28,2489
2019-03-01,2613
2019-03-02,2613
2019-03-03,2613
2019-03-04,2734
2019-03-05,2734
2019-03-06,2809
2019-03-07,2809
2019-03-08,2809
2019-03-09,2837
2019-03-10,2837
2019-03-11,2837
2019-03-12,2978
2019-03-13,2978
2019-03-14,2978
2019-03-15,2942
2019-03-16,2942
2019-03-17,2795
2019-03-18,2795
2019-03-19,2795
2019-03-20,2655
2019-03-21,2655
2019-03-22,2655
2019-03-23,2522
2019-03-24,2522
2019-03-25,2522
2019-03-26,2395
2019-03-27,2395
2019-03-28,2395
2019-03-29,2275
2019-03-30,2275
2019-03-31,2275
2019-04-01,2162
2019-04-02,2162
2019-04-03,2162
2019-04-04,2053
2019-04-05,2053
2019-04-06,2053
