date_obj,Nardah%20teleport price
2017-01-20,4132
2017-01-21,4099
2017-01-22,4042
2017-01-27,3689
2017-01-28,3755
2017-01-29,3738
2017-01-30,3747
2017-01-31,3739
2017-02-01,3788
2017-02-02,3726
2017-02-03,3699
2017-02-04,3765
2017-02-05,3834
2017-02-06,3904
2017-02-07,3965
2017-02-08,3957
2017-02-09,3957
2017-02-10,3958
2017-02-11,4016
2017-02-12,3966
2017-02-13,3954
2017-02-14,3888
2017-02-15,3815
2017-02-16,3797
2017-02-18,3769
2017-02-19,3714
2017-02-20,3761
2017-02-21,3738
2017-02-22,3736
2017-02-23,3720
2017-02-24,3657
2017-02-25,3592
2017-02-26,3533
2017-02-27,3460
2017-02-28,3554
2017-03-01,3721
2017-03-02,3908
2017-03-03,4022
2017-03-04,3977
2017-03-05,4073
2017-03-06,3998
2017-03-07,3988
2017-03-08,3927
2017-03-09,4057
2017-03-10,4028
2017-03-11,3991
2017-03-12,3972
2017-03-13,4062
2017-03-14,3998
2017-03-15,3990
2017-03-16,4042
2017-03-17,3986
2017-03-18,4021
2017-03-19,4016
2017-03-20,3992
2017-03-21,3872
2017-03-22,3744
2017-03-23,3634
2017-03-24,3508
2017-03-25,3508
2017-03-26,3337
2017-03-27,3236
2017-03-28,3283
2017-03-29,3408
2017-03-30,3524
2017-03-31,3681
2017-04-01,3804
2017-04-02,3826
2017-04-03,3874
2017-04-04,3803
2017-04-12,3757
2017-04-13,3613
2017-04-14,3539
2017-04-15,3593
2017-04-16,3586
2017-04-17,3762
2017-04-18,3875
2017-04-19,3916
2017-04-20,3921
2017-04-21,3839
2017-04-22,3943
2017-04-23,4057
2017-04-24,4145
2017-04-25,3979
2017-04-26,3843
2017-04-27,3677
2017-04-28,3504
2017-04-29,3462
2017-04-30,3461
2017-05-01,3500
2017-05-02,3596
2017-05-03,3643
2017-05-04,3643
2017-05-05,3679
2017-05-06,3721
2017-05-07,3805
2017-05-08,3901
2017-05-09,3820
2017-05-10,3668
2017-05-11,3554
2017-05-12,3511
2017-05-13,3669
2017-05-14,3853
2017-05-15,4046
2017-05-16,4218
2017-05-17,4261
2017-05-18,4358
2017-05-19,4306
2017-05-20,4254
2017-05-21,4254
2017-05-22,4203
2017-05-23,4402
2017-05-24,4525
2017-05-25,4362
2017-05-26,4143
2017-05-27,4205
2017-05-28,4376
2017-05-29,4462
2017-05-30,4572
2017-05-31,4634
2017-06-01,4612
2017-06-02,4583
2017-06-03,4608
2017-06-06,4095
2017-06-07,4146
2017-06-08,4084
2017-06-09,4058
2017-06-10,3916
2017-06-11,3837
2017-06-12,3780
2017-06-13,3726
2017-06-14,3656
2017-06-15,3573
2017-06-16,3598
2017-06-17,3736
2017-06-18,3872
2017-06-19,3872
2017-06-20,4002
2017-06-21,4115
2017-06-22,4269
2017-06-23,4356
2017-06-24,4413
2017-06-25,4224
2017-06-26,4152
2017-06-27,4172
2017-06-28,4139
2017-06-29,4099
2017-06-30,3977
2017-07-01,3977
2017-07-02,4152
2017-07-03,4360
2017-07-04,4578
2017-07-05,4578
2017-07-06,4807
2017-07-07,5047
2017-07-08,5100
2017-07-13,4831
2017-07-14,5031
2017-07-15,5273
2017-07-16,5453
2017-07-17,5645
2017-07-18,5722
2017-07-19,5709
2017-07-20,5613
2017-07-21,5746
2017-07-22,6034
2017-07-23,6336
2017-07-24,6552
2017-07-25,6876
2017-07-26,7032
2017-07-27,6914
2017-07-28,6691
2017-07-29,6613
2017-07-30,6550
2017-07-31,6550
2017-08-01,6376
2017-08-02,6191
2017-08-03,6058
2017-08-04,5857
2017-08-05,5662
2017-08-06,5502
2017-08-09,5020
2017-08-10,4784
2017-08-11,4763
2017-08-12,4687
2017-08-13,4629
2017-08-14,4619
2017-08-15,4757
2017-08-16,4957
2017-08-17,5066
2017-08-18,5066
2017-08-19,5239
2017-08-20,5140
2017-08-22,5310
2017-08-23,5474
2017-08-24,5502
2017-08-25,5519
2017-08-26,5387
2017-08-27,5217
2017-08-28,5067
2017-08-29,4862
2017-08-30,4860
2017-08-31,4828
2017-09-01,4800
2017-09-02,4903
2017-09-03,4903
2017-09-04,5023
2017-09-05,4980
2017-09-06,4888
2017-09-07,4832
2017-09-08,4832
2017-09-09,4960
2017-09-10,5035
2017-09-11,4978
2017-09-12,4996
2017-09-13,4943
2017-09-14,4925
2017-09-15,4925
2017-09-16,4860
2017-09-17,4673
2017-09-19,4561
2017-09-20,4593
2017-09-21,4555
2017-09-22,4571
2017-09-23,4571
2017-09-24,4726
2017-09-25,4888
2017-09-26,4965
2017-09-27,4879
2017-09-28,4786
2017-09-29,4820
2017-09-30,4925
2017-10-01,4996
2017-10-02,5014
2017-10-03,4883
2017-10-04,4900
2017-10-05,4819
2017-10-06,4755
2017-10-07,4634
2017-10-08,4501
2017-10-09,4480
2017-10-10,4502
2017-10-11,4502
2017-10-12,4408
2017-10-13,4301
2017-10-14,4392
2017-10-15,4392
2017-10-16,4457
2017-10-17,4457
2017-10-18,4426
2017-10-19,4497
2017-10-20,4458
2017-10-21,4602
2017-10-22,4597
2017-10-23,4549
2017-10-24,4538
2017-10-25,4474
2017-10-26,4503
2017-10-27,4518
2017-10-28,4518
2017-10-29,4515
2017-10-30,4520
2017-10-31,4479
2017-11-01,4479
2017-11-02,4457
2017-11-03,4476
2017-11-04,4559
2017-11-05,4557
2017-11-06,4597
2017-11-07,4629
2017-11-08,4667
2017-11-09,4671
2017-11-10,4556
2017-11-11,4436
2017-11-12,4429
2017-11-13,4515
2017-11-14,4595
2017-11-15,4630
2017-11-16,4647
2017-11-17,4674
2017-11-18,4510
2017-11-19,4368
2017-11-20,4237
2017-11-21,4181
2017-11-22,4280
2017-11-23,4391
2017-11-24,4501
2017-11-25,4520
2017-11-26,4520
2017-11-27,4520
2017-11-28,4453
2017-11-29,4297
2017-11-30,4151
2017-12-01,4043
2017-12-02,4036
2017-12-03,3932
2017-12-04,3962
2017-12-05,3986
2017-12-06,4038
2017-12-07,4176
2017-12-08,4176
2017-12-09,4116
2017-12-10,4121
2017-12-11,4238
2017-12-12,4323
2017-12-14,4364
2017-12-15,4355
2017-12-17,4229
2017-12-18,4114
2017-12-19,4056
2017-12-20,4180
2017-12-21,4243
2017-12-22,4453
2017-12-23,4538
2017-12-24,4649
2017-12-25,4757
2017-12-26,4800
2017-12-27,4674
2017-12-28,4582
2017-12-29,4453
2017-12-30,4397
2017-12-31,4366
2018-01-01,4471
2018-01-02,4521
2018-01-03,4672
2018-01-04,4906
2018-01-05,5136
2018-01-06,5290
2018-01-07,5309
2018-01-08,5371
2018-01-09,5467
2018-01-10,5741
2018-01-11,6029
2018-01-12,6330
2018-01-13,6604
2018-01-14,6867
2018-01-15,7160
2018-01-16,7284
2018-01-17,7457
2018-01-18,7488
2018-01-19,7488
2018-01-20,7535
2018-01-21,7245
2018-01-22,6955
2018-01-23,6610
2018-01-25,5965
2018-01-26,5669
2018-01-27,5477
2018-01-28,5203
2018-01-29,4942
2018-01-31,4617
2018-02-01,4490
2018-02-02,4457
2018-02-03,4472
2018-02-04,4515
2018-02-05,4463
2018-02-06,4452
2018-02-07,4424
2018-02-08,4380
2018-02-09,4397
2018-02-10,4218
2018-02-11,4146
2018-02-12,4090
2018-02-13,4022
2018-02-14,3967
2018-02-15,3860
2018-02-16,3694
2018-02-17,3528
2018-02-18,3506
2018-02-19,3575
2018-02-20,3754
2018-02-21,3941
2018-02-22,3935
2018-02-23,3827
2018-02-24,3801
2018-02-25,3828
2018-02-26,3858
2018-02-27,3710
2018-03-01,3444
2018-03-02,3543
2018-03-03,3616
2018-03-04,3681
2018-03-05,3696
2018-03-06,3757
2018-03-07,3726
2018-03-08,3638
2018-03-09,3636
2018-03-10,3653
2018-03-11,3711
2018-03-12,3779
2018-03-13,3694
2018-03-14,3683
2018-03-15,3591
2018-03-16,3708
2018-03-17,3813
2018-03-18,3954
2018-03-19,3972
2018-03-20,3933
2018-03-21,3821
2018-03-23,3690
2018-03-24,3643
2018-03-26,3461
2018-03-27,3350
2018-03-28,3251
2018-03-29,3176
2018-03-30,3149
2018-03-31,3114
2018-04-01,3132
2018-04-02,3128
2018-04-03,3239
2018-04-04,3317
2018-04-05,3294
2018-04-06,3299
2018-04-07,3323
2018-04-08,3389
2018-04-09,3329
2018-04-10,3280
2018-04-11,3316
2018-04-12,3405
2018-04-13,3425
2018-04-14,3590
2018-04-15,3682
2018-04-16,3782
2018-04-17,3945
2018-04-18,4143
2018-04-19,4351
2018-04-20,4468
2018-04-21,4244
2018-04-22,4045
2018-04-23,3869
2018-04-24,4002
2018-04-25,4203
2018-04-26,4414
2018-04-27,4635
2018-04-28,4867
2018-04-29,5111
2018-04-30,5367
2018-05-01,5506
2018-05-02,5493
2018-05-04,5732
2018-05-05,5789
2018-05-06,5932
2018-05-07,5989
2018-05-08,5697
2018-05-09,5601
2018-05-10,5552
2018-05-11,5500
2018-05-12,5335
2018-05-13,5109
2018-05-14,5017
2018-05-15,4987
2018-05-16,5017
2018-05-17,4952
2018-05-18,4894
2018-05-19,4813
2018-05-20,4648
2018-05-21,4626
2018-05-22,4618
2018-05-23,4749
2018-05-24,4777
2018-05-25,4761
2018-05-26,4780
2018-05-27,4766
2018-05-28,4688
2018-05-29,4639
2018-05-30,4462
2018-05-31,4448
2018-06-01,4358
2018-06-02,4384
2018-06-03,4417
2018-06-04,4450
2018-06-05,4470
2018-06-06,4527
2018-06-07,4712
2018-06-08,4690
2018-06-09,4633
2018-06-10,4534
2018-06-11,4394
2018-06-12,4186
2018-06-13,4010
2018-06-14,3809
2018-06-15,3618
2018-06-16,3437
2018-06-17,3265
2018-06-18,3308
2018-06-19,3444
2018-06-20,3617
2018-06-21,3798
2018-06-22,3882
2018-06-23,3687
2018-06-24,3502
2018-06-25,3355
2018-06-26,3290
2018-06-27,3161
2018-06-28,3223
2018-06-29,3233
2018-06-30,3200
2018-07-01,3157
2018-07-02,3245
2018-07-03,3408
2018-07-04,3578
2018-07-05,3725
2018-07-06,3742
2018-07-07,3764
2018-07-08,3734
2018-07-09,3770
2018-07-10,3755
2018-07-11,3767
2018-07-12,3768
2018-07-13,3635
2018-07-14,3470
2018-07-15,3358
2018-07-16,3383
2018-07-17,3462
2018-07-18,3579
2018-07-19,3625
2018-07-20,3707
2018-07-21,3592
2018-07-22,3497
2018-07-23,3585
2018-07-24,3648
2018-07-25,3582
2018-07-26,3496
2018-07-27,3459
2018-07-28,3519
2018-07-29,3561
2018-07-30,3615
2018-07-31,3531
2018-08-01,3422
2018-08-02,3426
2018-08-03,3465
2018-08-04,3506
2018-08-05,3592
2018-08-06,3623
2018-08-07,3646
2018-08-08,3616
2018-08-09,3607
2018-08-10,3552
2018-08-11,3693
2018-08-12,3747
2018-08-14,3553
2018-08-16,3503
2018-08-17,3487
2018-08-18,3535
2018-08-19,3485
2018-08-20,3459
2018-08-21,3453
2018-08-22,3533
2018-08-23,3516
2018-08-24,3469
2018-08-25,3634
2018-08-26,3816
2018-08-27,4000
2018-08-28,4069
2018-08-29,4029
2018-08-30,3912
2018-08-31,3969
2018-09-01,3910
2018-09-02,3938
2018-09-03,3931
2018-09-04,3946
2018-09-05,3841
2018-09-06,3833
2018-09-07,3873
2018-09-08,3975
2018-09-09,4049
2018-09-10,4119
2018-09-11,4169
2018-09-12,4202
2018-09-13,4147
2018-09-14,4245
2018-09-15,4281
2018-09-16,4179
2018-09-17,4153
2018-09-18,4180
2018-09-19,4113
2018-09-20,3997
2018-09-21,3883
2018-09-22,3901
2018-09-23,3880
2018-09-24,3913
2018-09-25,3958
2018-09-26,4151
2018-09-27,4346
2018-09-28,4465
2018-09-29,4552
2018-09-30,4464
2018-10-02,4530
2018-10-03,4668
2018-10-04,4902
2018-10-05,5147
2018-10-06,5405
2018-10-07,5676
2018-10-08,5861
2018-10-09,5723
2018-10-10,5591
2018-10-11,5535
2018-10-12,5409
2018-10-13,5244
2018-10-14,5197
2018-10-15,4978
2018-10-16,4746
2018-10-17,4566
2018-10-18,4406
2018-10-19,4368
2018-10-20,4345
2018-10-21,4393
2018-10-22,4450
2018-10-23,4352
2018-10-24,4270
2018-10-25,4139
2018-10-26,4072
2018-10-27,4015
2018-10-28,4039
2018-10-29,4101
2018-10-30,4299
2018-10-31,4440
2018-11-01,4571
2018-11-03,4352
2018-11-04,4197
2018-11-05,4172
2018-11-06,4056
2018-11-07,3934
2018-11-08,3940
2018-11-09,4072
2018-11-10,4164
2018-11-11,4369
2018-11-12,4458
2018-11-13,4452
2018-11-15,4488
2018-11-16,4328
2018-11-17,4214
2018-11-18,4229
2018-11-19,4175
2018-11-20,4242
2018-11-21,4310
2018-11-22,4350
2018-11-23,4310
2018-11-24,4417
2018-11-25,4507
2018-11-26,4488
2018-11-27,4386
2018-11-28,4477
2018-11-29,4652
2018-12-01,4566
2018-12-02,4434
2018-12-03,4431
2018-12-04,4464
2018-12-05,4449
2018-12-07,4245
2018-12-09,3992
2018-12-10,3903
2018-12-11,3775
2018-12-12,3695
2018-12-13,3575
2018-12-14,3524
2018-12-15,3505
2018-12-16,3543
2018-12-17,3676
2018-12-18,3841
2018-12-19,4034
2018-12-20,4236
2018-12-21,4295
2018-12-22,4198
2018-12-23,4199
2018-12-24,4241
2018-12-25,4200
2018-12-26,4194
2018-12-27,4184
2018-12-28,4148
2018-12-29,4138
2018-12-30,4168
2018-12-31,4377
2019-01-01,4580
2019-01-02,4614
2019-01-03,4600
2019-01-04,4598
2019-01-05,4569
2019-01-06,4612
2019-01-08,4630
2019-01-10,4627
2019-01-11,4619
2019-01-12,4620
2019-01-13,4649
2019-01-14,4639
2019-01-15,4642
2019-01-16,4777
2019-01-17,4884
2019-01-18,4745
2019-01-19,4706
2019-01-20,4731
2019-01-21,4734
2019-01-22,4653
2019-01-23,4635
2019-01-24,4645
2019-01-25,4609
2019-01-26,4595
2019-01-27,4497
2019-01-28,4327
2019-01-29,4246
2019-01-30,4102
2019-01-31,4033
2019-02-01,4081
2019-02-02,4155
2019-02-03,4039
2019-02-04,4041
2019-02-05,4104
2019-02-06,4310
2019-02-07,4525
2019-02-08,4752
2019-02-09,4879
2019-02-10,4974
2019-02-11,4985
2019-02-12,4922
2019-02-13,4785
2019-02-14,4545
2019-02-15,4317
2019-02-16,4137
2019-02-17,4260
2019-02-18,4377
2019-02-19,4386
2019-02-20,4314
2019-02-21,4248
2019-02-22,4427
2019-02-23,4641
2019-02-24,4627
2019-02-25,4482
2019-02-26,4287
2019-02-27,4203
2019-02-28,4280
2019-03-01,4408
2019-03-02,4331
2019-03-03,4224
2019-03-04,4211
2019-03-05,4255
2019-03-06,4295
2019-03-07,4346
2019-03-08,4531
2019-03-09,4615
2019-03-10,4524
2019-03-11,4485
2019-03-12,4454
2019-03-13,4524
2019-03-14,4620
2019-03-15,4681
2019-03-16,4792
2019-03-17,4825
2019-03-18,4842
2019-03-19,4882
2019-03-20,4873
2019-03-21,4874
2019-03-22,4746
2019-03-23,4679
2019-03-24,4503
2019-03-25,4365
2019-03-26,4211
2019-03-27,4037
2019-03-28,4094
2019-03-29,3983
2019-03-30,3966
2019-03-31,4066
2019-04-01,4169
2019-04-02,4156
2019-04-03,4076
2019-04-04,4202
2019-04-05,4349
2019-04-06,4563
2019-04-07,4771
