date_obj,Toy%20soldier price
2015-12-06,4511
2015-12-07,4511
2015-12-08,4511
2015-12-09,4511
2015-12-10,4511
2015-12-11,4511
2015-12-13,4616
2015-12-14,4616
2015-12-15,4616
2015-12-16,4616
2015-12-17,4616
2015-12-18,4616
2015-12-19,4616
2015-12-20,4616
2015-12-21,4616
2015-12-22,4616
2015-12-23,4616
2015-12-24,4616
2015-12-25,4616
2015-12-26,4616
2015-12-27,4616
2015-12-28,4616
2015-12-29,4616
2015-12-30,4616
2015-12-31,4616
2016-01-01,4616
2016-01-02,4616
2016-01-03,4616
2016-01-04,4616
2016-01-05,4616
2016-01-07,4616
2016-01-08,4616
2016-01-09,4616
2016-01-10,4616
2016-01-11,4616
2016-01-12,4616
2016-01-13,4616
2016-01-14,4616
2016-01-15,4616
2016-01-16,4616
2016-01-17,4616
2016-01-18,4616
2016-01-19,4616
2016-01-20,4616
2016-01-21,4577
2016-01-22,4577
2016-01-23,4577
2016-01-24,4577
2016-01-25,4577
2016-01-26,4577
2016-01-27,4577
2016-01-28,4577
2016-01-29,4577
2016-01-30,4577
2016-01-31,4577
2016-02-01,4577
2016-02-02,4577
2016-02-03,4577
2016-02-04,4577
2016-02-05,4577
2016-02-06,4577
2016-02-07,4577
2016-02-08,4577
2016-02-09,4577
2016-02-10,4577
2016-02-11,4577
2016-02-12,4577
2016-02-13,4577
2016-02-14,4577
2016-02-15,4577
2016-02-16,4577
2016-02-17,4577
2016-02-18,4577
2016-02-19,4577
2016-02-20,4577
2016-02-21,4577
2016-02-22,4577
2016-02-23,4577
2016-02-24,4577
2016-02-25,4577
2016-02-26,4577
2016-02-27,4577
2016-02-28,4577
2016-02-29,4577
2016-03-01,4646
2016-03-02,4646
2016-03-03,4646
2016-03-04,4646
2016-03-05,4646
2016-03-06,4646
2016-03-07,4646
2016-03-08,4646
2016-03-09,4646
2016-03-10,4646
2016-03-11,4646
2016-03-12,4646
2016-03-13,4646
2016-03-14,4646
2016-03-15,4646
2016-03-16,4646
2016-03-17,4646
2016-03-18,4646
2016-03-19,4646
2016-03-20,4646
2016-03-21,4646
2016-03-22,4646
2016-03-23,4646
2016-03-24,4646
2016-03-25,4646
2016-03-26,4646
2016-03-27,4646
2016-03-28,4646
2016-03-29,4646
2016-03-30,4646
2016-03-31,4646
2016-04-01,4646
2016-04-02,4646
2016-04-03,4646
2016-04-04,4646
2016-04-05,4646
2016-04-06,4646
2016-04-07,4646
2016-04-08,4646
2016-04-09,4646
2016-04-10,4646
2016-04-11,4646
2016-04-12,4646
2016-04-13,4646
2016-04-14,4646
2016-04-15,4646
2016-04-16,4646
2016-04-17,4646
2016-04-18,4707
2016-04-19,4707
2016-04-20,4707
2016-04-21,4707
2016-04-22,4707
2016-04-23,4707
2016-04-24,4707
2016-04-25,4707
2016-04-26,4707
2016-04-27,4707
2016-04-28,4707
2016-04-29,4707
2016-04-30,4707
2016-05-01,4707
2016-05-02,4707
2016-05-03,4707
2016-05-04,4707
2016-05-05,4707
2016-05-06,4707
2016-05-07,4707
2016-05-08,4707
2016-05-09,4707
2016-05-10,4707
2016-05-11,4707
2016-05-12,4707
2016-05-13,4707
2016-05-14,4707
2016-05-15,4707
2016-05-16,4707
2016-05-17,4707
2016-05-18,4707
2016-05-19,4707
2016-05-22,4707
2016-05-23,4640
2016-05-24,4640
2016-05-25,4640
2016-05-26,4640
2016-05-27,4640
2016-05-28,4640
2016-05-29,4640
2016-05-30,4640
2016-05-31,4640
2016-06-01,4640
2016-06-02,4640
2016-06-03,4640
2016-06-04,4640
2016-06-05,4640
2016-06-06,4640
2016-06-07,4640
2016-06-08,4640
2016-06-09,4640
2016-06-10,4640
2016-06-11,4640
2016-06-12,4640
2016-06-13,4640
2016-06-14,4640
2016-06-15,4640
2016-06-16,4640
2016-06-17,4640
2016-06-18,4640
2016-06-19,4640
2016-06-20,4640
2016-06-21,4640
2016-06-22,4640
2016-06-23,4515
2016-06-24,4515
2016-06-25,4515
2016-06-26,4515
2016-06-27,4515
2016-06-28,4515
2016-06-29,4515
2016-06-30,4515
2016-07-01,4515
2016-07-02,4515
2016-07-03,4515
2016-07-04,4515
2016-07-05,4515
2016-07-06,4515
2016-07-07,4515
2016-07-08,4515
2016-07-09,4515
2016-07-10,4515
2016-07-11,4515
2016-07-12,4515
2016-07-13,4515
2016-07-14,4515
2016-07-15,4515
2016-07-16,4515
2016-07-17,4515
2016-07-18,4515
2016-07-24,4515
2016-07-25,4515
2016-07-26,4515
2016-07-27,4515
2016-07-28,4515
2016-07-29,4515
2016-07-30,4515
2016-07-31,4515
2016-08-01,4515
2016-08-02,4515
2016-08-03,4565
2016-08-04,4565
2016-08-05,4565
2016-08-06,4565
2016-08-07,4565
2016-08-08,4565
2016-08-09,4565
2016-08-10,4565
2016-08-11,4565
2016-08-12,4565
2016-08-13,4565
2016-08-14,4565
2016-08-15,4565
2016-08-16,4565
2016-08-17,4565
2016-08-18,4565
2016-08-19,4565
2016-08-20,4565
2016-08-21,4565
2016-08-22,4565
2016-08-23,4565
2016-08-24,4565
2016-08-25,4565
2016-08-26,4565
2016-08-28,4565
2016-08-31,4565
2016-09-01,4565
2016-09-02,4565
2016-09-03,4565
2016-09-04,4565
2016-09-05,4565
2016-09-06,4565
2016-09-07,4565
2016-09-08,4565
2016-09-09,4521
2016-09-10,4521
2016-09-11,4521
2016-09-12,4521
2016-09-13,4521
2016-09-14,4521
2016-09-15,4521
2016-09-16,4521
2016-09-17,4521
2016-09-18,4521
2016-09-19,4521
2016-09-20,4521
2016-09-21,4521
2016-09-22,4521
2016-09-23,4521
2016-09-24,4521
2016-09-25,4521
2016-09-26,4521
2016-09-27,4521
2016-09-28,4521
2016-09-29,4521
2016-09-30,4521
2016-10-01,4521
2016-10-02,4521
2016-10-03,4521
2016-10-04,4521
2016-10-05,4521
2016-10-06,4521
2016-10-07,4521
2016-10-08,4521
2016-10-09,4521
2016-10-10,4521
2016-10-11,4521
2016-10-12,4521
2016-10-13,4521
2016-10-14,4521
2016-10-15,4521
2016-10-16,4521
2016-10-17,4521
2016-10-18,4521
2016-10-19,4521
2016-10-20,4521
2016-10-21,4521
2016-10-22,4521
2016-10-23,4521
2016-10-24,4521
2016-10-25,4521
2016-10-26,4543
2016-10-27,4543
2016-10-28,4543
2016-10-29,4543
2016-10-30,4543
2016-10-31,4543
2016-11-01,4543
2016-11-02,4543
2016-11-03,4543
2016-11-04,4543
2016-11-05,4543
2016-11-06,4543
2016-11-07,4543
2016-11-08,4543
2016-11-09,4543
2016-11-10,4543
2016-11-11,4543
2016-11-12,4543
2016-11-13,4543
2016-11-14,4543
2016-12-08,4543
2016-12-09,4543
2016-12-10,4543
2016-12-11,4562
2016-12-12,4562
2016-12-13,4562
2016-12-14,4562
2016-12-15,4562
2016-12-16,4562
2016-12-17,4562
2016-12-18,4562
2016-12-19,4562
2016-12-20,4562
2016-12-21,4562
2016-12-22,4562
2016-12-23,4562
2016-12-24,4562
2016-12-25,4562
2016-12-26,4562
2016-12-27,4562
2016-12-28,4562
2016-12-29,4562
2016-12-30,4562
2016-12-31,4562
2017-01-01,4562
2017-01-02,4562
2017-01-03,4562
2017-01-04,4562
2017-01-05,4562
2017-01-06,4342
2017-01-07,4342
2017-01-08,4342
2017-01-09,4342
2017-01-10,4342
2017-01-11,4342
2017-01-12,4342
2017-01-13,4342
2017-01-14,4342
2017-01-15,4342
2017-01-16,4342
2017-01-17,4342
2017-01-18,4342
2017-01-19,4342
2017-01-20,4342
2017-01-21,4342
2017-01-22,4342
2017-01-27,4342
2017-01-28,4342
2017-01-29,4342
2017-01-30,4342
2017-01-31,4342
2017-02-01,4342
2017-02-02,4342
2017-02-03,4342
2017-02-04,4342
2017-02-05,4239
2017-02-06,4239
2017-02-07,4239
2017-02-08,4239
2017-02-09,4239
2017-02-10,4239
2017-02-11,4239
2017-02-12,4239
2017-02-13,4239
2017-02-14,4239
2017-02-15,4239
2017-02-16,4239
2017-02-18,4239
2017-02-19,4239
2017-02-20,4239
2017-02-21,4239
2017-02-22,4239
2017-02-23,4239
2017-02-24,4239
2017-02-25,4239
2017-02-26,4239
2017-02-27,4239
2017-02-28,4239
2017-03-01,4239
2017-03-02,4239
2017-03-03,4239
2017-03-04,4239
2017-03-05,4239
2017-03-06,4239
2017-03-07,4239
2017-03-08,4239
2017-03-09,4239
2017-03-10,4239
2017-03-11,4239
2017-03-12,4237
2017-03-13,4237
2017-03-14,4237
2017-03-15,4237
2017-03-16,4237
2017-03-17,4237
2017-03-18,4237
2017-03-19,4237
2017-03-20,4237
2017-03-21,4237
2017-03-22,4237
2017-03-23,4237
2017-03-24,4237
2017-03-25,4237
2017-03-26,4237
2017-03-27,4237
2017-03-28,4237
2017-03-29,4237
2017-03-30,4237
2017-03-31,4237
2017-04-01,4237
2017-04-02,4237
2017-04-03,4237
2017-04-04,4237
2017-04-12,4237
2017-04-13,4237
2017-04-14,4146
2017-04-15,4146
2017-04-16,4146
2017-04-17,4146
2017-04-18,4146
2017-04-19,4146
2017-04-20,4146
2017-04-21,4146
2017-04-22,4146
2017-04-23,4146
2017-04-24,4146
2017-04-25,4146
2017-04-26,4146
2017-04-27,4146
2017-04-28,4146
2017-04-29,4146
2017-04-30,4146
2017-05-01,4146
2017-05-02,4146
2017-05-03,4146
2017-05-04,4146
2017-05-05,4146
2017-05-06,4146
2017-05-07,4146
2017-05-08,4146
2017-05-09,4146
2017-05-10,4146
2017-05-11,4146
2017-05-12,4146
2017-05-13,4146
2017-05-14,4146
2017-05-15,4146
2017-05-16,4146
2017-05-17,4146
2017-05-18,4192
2017-05-19,4192
2017-05-20,4192
2017-05-21,4192
2017-05-22,4192
2017-05-23,4192
2017-05-24,4192
2017-05-25,4192
2017-05-26,4192
2017-05-27,4192
2017-05-28,4192
2017-05-29,4192
2017-05-30,4192
2017-05-31,4192
2017-06-01,4192
2017-06-02,4192
2017-06-03,4192
2017-06-06,4192
2017-06-07,4192
2017-06-08,4192
2017-06-09,4192
2017-06-10,4000
2017-06-11,4000
2017-06-12,4000
2017-06-13,4000
2017-06-14,4000
2017-06-15,4000
2017-06-16,4000
2017-06-17,4000
2017-06-18,4000
2017-06-19,4000
2017-06-20,4000
2017-06-21,4000
2017-06-22,4000
2017-06-23,4000
2017-06-24,4000
2017-06-25,4000
2017-06-26,4000
2017-06-27,4000
2017-06-28,4000
2017-06-29,4000
2017-06-30,4000
2017-07-01,4000
2017-07-02,4000
2017-07-03,4000
2017-07-04,4000
2017-07-05,4000
2017-07-06,4000
2017-07-07,3855
2017-07-08,3855
2017-07-13,3855
2017-07-14,3855
2017-07-15,3855
2017-07-16,3855
2017-07-17,3855
2017-07-18,3855
2017-07-19,3855
2017-07-20,3855
2017-07-21,3855
2017-07-22,3855
2017-07-23,3855
2017-07-24,3855
2017-07-25,3855
2017-07-26,3855
2017-07-27,3855
2017-07-28,3855
2017-07-29,3855
2017-07-30,3707
2017-07-31,3707
2017-08-01,3707
2017-08-02,3707
2017-08-03,3707
2017-08-04,3707
2017-08-05,3707
2017-08-06,3707
2017-08-09,3707
2017-08-10,3707
2017-08-11,3707
2017-08-12,3707
2017-08-13,3707
2017-08-14,3707
2017-08-15,3707
2017-08-16,3707
2017-08-17,3707
2017-08-18,3707
2017-08-19,3707
2017-08-20,3707
2017-08-21,3707
2017-08-22,3707
2017-08-23,3707
2017-08-24,3707
2017-08-25,3707
2017-08-26,3707
2017-08-27,3707
2017-08-28,3707
2017-08-29,3707
2017-08-30,3702
2017-08-31,3702
2017-09-01,3702
2017-09-02,3702
2017-09-03,3702
2017-09-04,3702
2017-09-05,3702
2017-09-06,3702
2017-09-07,3702
2017-09-08,3702
2017-09-09,3702
2017-09-10,3702
2017-09-11,3702
2017-09-12,3702
2017-09-13,3702
2017-09-14,3702
2017-09-15,3702
2017-09-16,3702
2017-09-17,3702
2017-09-19,3702
2017-09-20,3702
2017-09-21,3702
2017-09-22,3702
2017-09-23,3702
2017-09-24,3682
2017-09-25,3682
2017-09-26,3682
2017-09-27,3682
2017-09-28,3682
2017-09-29,3682
2017-09-30,3682
2017-10-01,3682
2017-10-02,3682
2017-10-03,3682
2017-10-04,3682
2017-10-05,3682
2017-10-06,3682
2017-10-07,3682
2017-10-08,3682
2017-10-09,3682
2017-10-10,3682
2017-10-11,3682
2017-10-12,3682
2017-10-13,3682
2017-10-14,3682
2017-10-15,3682
2017-10-16,3682
2017-10-17,3682
2017-10-18,3682
2017-10-19,3682
2017-10-20,3682
2017-10-21,3682
2017-10-22,3682
2017-10-23,3682
2017-10-24,3682
2017-10-25,3705
2017-10-26,3705
2017-10-27,3705
2017-10-28,3705
2017-10-29,3705
2017-10-30,3705
2017-10-31,3705
2017-11-01,3705
2017-11-02,3705
2017-11-03,3705
2017-11-04,3705
2017-11-05,3705
2017-11-06,3705
2017-11-07,3705
2017-11-08,3705
2017-11-09,3705
2017-11-10,3705
2017-11-11,3705
2017-11-12,3705
2017-11-13,3705
2017-11-14,3705
2017-11-15,3705
2017-11-16,3705
2017-11-17,3705
2017-11-18,3705
2017-11-19,3705
2017-11-20,3705
2017-11-21,3732
2017-11-22,3732
2017-11-23,3732
2017-11-24,3732
2017-11-25,3732
2017-11-26,3732
2017-11-27,3732
2017-11-28,3732
2017-11-29,3732
2017-11-30,3732
2017-12-01,3732
2017-12-02,3732
2017-12-03,3732
2017-12-04,3732
2017-12-05,3732
2017-12-06,3732
2017-12-07,3732
2017-12-08,3732
2017-12-09,3732
2017-12-10,3732
2017-12-11,3732
2017-12-12,3732
2017-12-13,3732
2017-12-14,3732
2017-12-15,3670
2017-12-16,3670
2017-12-17,3670
2017-12-18,3670
2017-12-19,3670
2017-12-20,3670
2017-12-21,3670
2017-12-22,3670
2017-12-23,3670
2017-12-24,3670
2017-12-25,3670
2017-12-26,3670
2017-12-27,3670
2017-12-28,3670
2017-12-29,3670
2017-12-30,3670
2017-12-31,3670
2018-01-01,3670
2018-01-02,3670
2018-01-03,3670
2018-01-04,3670
2018-01-05,3616
2018-01-06,3616
2018-01-07,3616
2018-01-08,3616
2018-01-09,3616
2018-01-10,3616
2018-01-11,3616
2018-01-12,3616
2018-01-13,3616
2018-01-14,3616
2018-01-15,3616
2018-01-16,3616
2018-01-17,3616
2018-01-18,3616
2018-01-19,3616
2018-01-20,3616
2018-01-21,3616
2018-01-22,3616
2018-01-23,3616
2018-01-24,3490
2018-01-25,3490
2018-01-26,3490
2018-01-27,3490
2018-01-28,3490
2018-01-29,3490
2018-01-30,3490
2018-02-01,3490
2018-02-02,3366
2018-02-03,3366
2018-02-04,3366
2018-02-05,3366
2018-02-06,3366
2018-02-07,3366
2018-02-08,3366
2018-02-09,3366
2018-02-10,3285
2018-02-11,3285
2018-02-12,3285
2018-02-13,3285
2018-02-14,3285
2018-02-15,3285
2018-02-16,3285
2018-02-17,3285
2018-02-18,3201
2018-02-19,3201
2018-02-20,3201
2018-02-21,3201
2018-02-22,3201
2018-02-23,3201
2018-02-24,3201
2018-02-25,3201
2018-02-26,3201
2018-02-27,3201
2018-02-28,3201
2018-03-01,3201
2018-03-02,3201
2018-03-03,3214
2018-03-04,3214
2018-03-05,3214
2018-03-06,3214
2018-03-07,3214
2018-03-08,3214
2018-03-09,3214
2018-03-10,3214
2018-03-11,3214
2018-03-12,3214
2018-03-13,3214
2018-03-14,3214
2018-03-15,3214
2018-03-16,3214
2018-03-17,3214
2018-03-18,3214
2018-03-19,3214
2018-03-20,3214
2018-03-21,3221
2018-03-23,3221
2018-03-24,3221
2018-03-26,3221
2018-03-27,3221
2018-03-28,3221
2018-03-29,3221
2018-03-30,3221
2018-03-31,3221
2018-04-01,3221
2018-04-02,3221
2018-04-03,3221
2018-04-04,3221
2018-04-05,3221
2018-04-06,3229
2018-04-08,3229
2018-04-09,3229
2018-04-10,3229
2018-04-11,3229
2018-04-12,3229
2018-04-13,3229
2018-04-14,3229
2018-04-16,3229
2018-04-17,3229
2018-04-18,3229
2018-04-19,3229
2018-04-20,3183
2018-04-21,3183
2018-04-22,3183
2018-04-23,3183
2018-04-24,3183
2018-04-25,3183
2018-04-26,3183
2018-04-27,3183
2018-04-28,3183
2018-04-29,3183
2018-04-30,3183
2018-05-01,3183
2018-05-02,3183
2018-05-03,3090
2018-05-04,3090
2018-05-05,3090
2018-05-06,3090
2018-05-07,3090
2018-05-08,3090
2018-05-09,3090
2018-05-10,3090
2018-05-11,3090
2018-05-12,3090
2018-05-13,3090
2018-05-14,3090
2018-05-15,3090
2018-05-16,3106
2018-05-17,3106
2018-05-18,3106
2018-05-19,3106
2018-05-20,3106
2018-05-21,3106
2018-05-22,3106
2018-05-23,3106
2018-05-24,3106
2018-05-25,3106
2018-05-26,3106
2018-05-27,3106
2018-05-28,3091
2018-05-29,3091
2018-05-30,3091
2018-05-31,3091
2018-06-01,3091
2018-06-02,3091
2018-06-03,3091
2018-06-04,3000
2018-06-05,3000
2018-06-06,3000
2018-06-07,3000
2018-06-08,3000
2018-06-09,3000
2018-06-10,3000
2018-06-11,3000
2018-06-12,3000
2018-06-13,3000
2018-06-14,2918
2018-06-15,2918
2018-06-16,2918
2018-06-17,2918
2018-06-18,2918
2018-06-19,2918
2018-06-20,2918
2018-06-21,2918
2018-06-22,2918
2018-06-23,2918
2018-06-24,2918
2018-06-25,2918
2018-06-26,2901
2018-06-27,2901
2018-06-28,2901
2018-06-29,2901
2018-06-30,2901
2018-07-01,2901
2018-07-02,2901
2018-07-03,2901
2018-07-04,2901
2018-07-05,2901
2018-07-06,2829
2018-07-07,2829
2018-07-08,2829
2018-07-09,2829
2018-07-10,2829
2018-07-11,2829
2018-07-12,2829
2018-07-13,2829
2018-07-14,2829
2018-07-15,2829
2018-07-16,2805
2018-07-17,2805
2018-07-18,2805
2018-07-19,2805
2018-07-20,2805
2018-07-21,2805
2018-07-22,2805
2018-07-23,2805
2018-07-24,2756
2018-07-25,2756
2018-07-26,2756
2018-07-27,2756
2018-07-28,2756
2018-07-29,2756
2018-07-30,2756
2018-07-31,2756
2018-08-01,2756
2018-08-02,2756
2018-08-03,2741
2018-08-04,2741
2018-08-05,2741
2018-08-06,2741
2018-08-07,2741
2018-08-08,2741
2018-08-09,2741
2018-08-10,2741
2018-08-11,2741
2018-08-12,2741
2018-08-14,2698
2018-08-16,2698
2018-08-17,2698
2018-08-18,2698
2018-08-19,2698
2018-08-20,2698
2018-08-21,2698
2018-08-22,2698
2018-08-23,2767
2018-08-24,2767
2018-08-25,2767
2018-08-26,2767
2018-08-27,2767
2018-08-28,2767
2018-08-29,2855
2018-08-30,2855
2018-08-31,2855
2018-09-01,2855
2018-09-02,2855
2018-09-03,2855
2018-09-04,2855
2018-09-05,2855
2018-09-06,2855
2018-09-07,2836
2018-09-08,2836
2018-09-09,2836
2018-09-10,2836
2018-09-11,2836
2018-09-12,2836
2018-09-13,2836
2018-09-14,2836
2018-09-15,2752
2018-09-16,2752
2018-09-17,2752
2018-09-18,2752
2018-09-19,2752
2018-09-20,2752
2018-09-21,2752
2018-09-22,2752
2018-09-23,2671
2018-09-24,2671
2018-09-25,2671
2018-09-26,2671
2018-09-27,2671
2018-09-28,2671
2018-09-29,2671
2018-09-30,2671
2018-10-02,2640
2018-10-03,2640
2018-10-04,2640
2018-10-05,2640
2018-10-06,2640
2018-10-07,2640
2018-10-08,2640
2018-10-09,2640
2018-10-10,2640
2018-10-11,2609
2018-10-12,2609
2018-10-13,2609
2018-10-14,2609
2018-10-15,2609
2018-10-16,2609
2018-10-17,2609
2018-10-18,2609
2018-10-19,2616
2018-10-20,2616
2018-10-21,2616
2018-10-22,2616
2018-10-23,2616
2018-10-24,2616
2018-10-25,2616
2018-10-26,2616
2018-10-27,2587
2018-10-28,2587
2018-10-29,2587
2018-10-30,2587
2018-10-31,2587
2018-11-01,2587
2018-11-03,2587
2018-11-04,2587
2018-11-05,2523
2018-11-06,2523
2018-11-07,2523
2018-11-08,2523
2018-11-09,2523
2018-11-10,2523
2018-11-11,2523
2018-11-12,2573
2018-11-13,2573
2018-11-14,2573
2018-11-15,2573
2018-11-16,2573
2018-11-17,2573
2018-11-18,2573
2018-11-19,2573
2018-11-20,2542
2018-11-21,2542
2018-11-22,2542
2018-11-23,2542
2018-11-24,2542
2018-11-25,2542
2018-11-26,2542
2018-11-27,2542
2018-11-28,2553
2018-11-29,2553
2018-12-01,2553
2018-12-02,2553
2018-12-03,2553
2018-12-04,2553
2018-12-05,2614
2018-12-07,2614
2018-12-09,2614
2018-12-10,2527
2018-12-11,2527
2018-12-12,2527
2018-12-13,2527
2018-12-14,2510
2018-12-15,2510
2018-12-16,2510
2018-12-17,2510
2018-12-18,2525
2018-12-19,2525
2018-12-20,2525
2018-12-21,2525
2018-12-22,2525
2018-12-23,2525
2018-12-24,2462
2018-12-25,2462
2018-12-26,2462
2018-12-27,2462
2018-12-28,2462
2018-12-29,2462
2018-12-30,2462
2018-12-31,2423
2019-01-01,2423
2019-01-02,2423
2019-01-03,2423
2019-01-04,2423
2019-01-05,2423
2019-01-06,2423
2019-01-08,2401
2019-01-10,2401
2019-01-11,2401
2019-01-12,2401
2019-01-13,2336
2019-01-14,2336
2019-01-15,2336
2019-01-16,2336
2019-01-17,2336
2019-01-18,2336
2019-01-19,2303
2019-01-20,2303
2019-01-21,2303
2019-01-22,2303
2019-01-23,2303
2019-01-24,2303
2019-01-25,2213
2019-01-26,2213
2019-01-28,2213
2019-01-29,2213
2019-01-30,2213
2019-01-31,2213
2019-02-01,2223
2019-02-02,2223
2019-02-03,2223
2019-02-04,2223
2019-02-05,2223
2019-02-06,2223
2019-02-07,2223
2019-02-08,2223
2019-02-09,2223
2019-02-10,2208
2019-02-11,2208
2019-02-12,2208
2019-02-13,2208
2019-02-14,2208
2019-02-15,2208
2019-02-16,2208
2019-02-17,2208
2019-02-18,2290
2019-02-19,2290
2019-02-20,2290
2019-02-21,2290
2019-02-22,2290
2019-02-23,2290
2019-02-24,2290
2019-02-25,2236
2019-02-26,2236
2019-02-27,2236
2019-02-28,2236
2019-03-01,2236
2019-03-02,2236
2019-03-03,2236
2019-03-04,2236
2019-03-05,2236
2019-03-06,2196
2019-03-07,2196
2019-03-08,2196
2019-03-09,2196
2019-03-10,2196
2019-03-11,2196
2019-03-12,2136
2019-03-13,2136
2019-03-14,2136
2019-03-15,2136
2019-03-16,2136
2019-03-17,2136
2019-03-18,2136
2019-03-19,2136
2019-03-20,2131
2019-03-21,2131
2019-03-22,2131
2019-03-23,2131
2019-03-24,2131
2019-03-25,2131
2019-03-26,2066
2019-03-27,2066
2019-03-28,2066
2019-03-29,2066
2019-03-30,2066
2019-03-31,1983
2019-04-01,1983
2019-04-02,1983
2019-04-03,1983
2019-04-04,1983
2019-04-05,1983
2019-04-06,1983
2019-04-07,2003
2019-04-08,2003
