date_obj,Rune%20platebody%20(h3) price
2019-08-22,39257
2019-08-23,39257
2019-08-24,39741
2019-08-24,39741
2019-08-25,39741
2019-08-25,39741
2019-08-26,39741
2019-08-26,39741
2019-08-27,39741
2019-08-27,39741
2019-08-28,40715
2019-08-29,40715
2019-08-30,40715
2019-08-31,40715
2019-09-01,40497
2019-09-02,40497
2019-09-03,40497
2019-09-04,39812
2019-09-05,39812
2019-09-06,39812
2019-09-07,38504
2019-09-08,38504
2019-09-09,38504
2019-09-10,38786
2019-09-11,38786
2019-09-12,38786
2019-09-13,38786
2019-09-14,39586
2019-09-15,39586
2019-09-16,39586
2019-09-17,40315
2019-09-18,40315
2019-09-19,40315
2019-09-20,41344
2019-09-21,41344
2019-09-22,41344
2019-09-23,40125
2019-09-24,40125
2019-09-25,40125
2019-09-26,40125
2019-09-27,40158
2019-09-28,40158
2019-09-29,40158
2019-09-30,39387
2019-10-01,39387
2019-10-02,39387
2019-10-03,38962
2019-10-04,38962
2019-10-05,38962
2019-10-06,38961
2019-10-07,38961
2019-10-08,38961
2019-10-09,38961
2019-10-10,39581
2019-10-11,39581
2019-10-12,39581
2019-10-13,38801
2019-10-14,38801
2019-10-15,38801
2019-10-16,38642
2019-10-17,38642
2019-10-18,38642
2019-10-19,38642
2019-10-20,39237
2019-10-21,39237
2019-10-22,39237
2019-10-23,39237
2019-10-24,39469
2019-10-25,39469
2019-10-26,39469
2019-10-27,39085
2019-10-28,39085
2019-10-29,39085
2019-10-30,39085
2019-10-31,38189
2019-11-01,38189
2019-11-02,38189
2019-11-03,37720
2019-11-04,37720
2019-11-05,37720
2019-11-06,38305
2019-11-07,38305
2019-11-08,38305
2019-11-09,38801
2019-11-10,38801
2019-11-11,38801
2019-11-12,39832
2019-11-13,39832
2019-11-14,39832
2019-11-15,40104
2019-11-16,40104
2019-11-17,40104
2019-11-18,40833
2019-11-19,40833
2019-11-20,40833
2019-11-21,40833
2019-11-22,40183
2019-11-23,40183
2019-11-24,40183
2019-11-25,40409
2019-11-26,40409
2019-11-27,40409
2019-11-28,41258
2019-11-29,41258
2019-11-30,41258
2019-12-01,42820
2019-12-02,42820
2019-12-03,42820
2019-12-04,43232
2019-12-05,43232
2019-12-06,43232
2019-12-07,43232
2019-12-08,43232
2019-12-09,43639
2019-12-10,43639
2019-12-11,43639
2019-12-12,43639
2019-12-13,42220
2019-12-14,42220
2019-12-15,42220
2019-12-16,42220
2019-12-17,41580
2019-12-18,41580
2019-12-19,41580
2019-12-20,41580
2019-12-21,41639
2019-12-22,41639
2019-12-23,41639
2019-12-24,41639
2019-12-25,42235
2019-12-26,42235
2019-12-27,42235
2019-12-28,41698
2019-12-29,41698
2019-12-30,41698
2019-12-31,41698
2020-01-01,42109
2020-01-02,42109
2020-01-03,42109
2020-01-04,42109
2020-01-05,41384
2020-01-06,41384
2020-01-07,41384
2020-01-08,41384
2020-01-09,41908
2020-01-10,41908
2020-01-11,41800
2020-01-12,41800
2020-01-13,41800
2020-01-14,41800
2020-01-15,41699
2020-01-16,41699
2020-01-17,41699
2020-01-18,41699
2020-01-19,40421
2020-01-20,40421
2020-01-21,40421
2020-01-22,40421
2020-01-23,40922
2020-01-24,40922
2020-01-25,40922
2020-01-26,41366
2020-01-27,41366
2020-01-28,41366
2020-01-29,41777
2020-01-30,41777
2020-01-31,41777
2020-02-01,41777
2020-02-02,41739
2020-02-03,41739
2020-02-04,41739
2020-02-05,41739
2020-02-06,40753
2020-02-07,40753
2020-02-08,40753
2020-02-09,40753
2020-02-10,40310
2020-02-11,40310
2020-02-12,40310
2020-02-13,40310
2020-02-14,40236
2020-02-15,40236
2020-02-16,40236
2020-02-17,40236
2020-02-18,39515
2020-02-19,39515
2020-02-20,39515
2020-02-21,39515
2020-02-22,39818
2020-02-23,39818
2020-02-24,39818
2020-02-25,39818
2020-02-26,39814
2020-02-27,39814
2020-02-28,39814
2020-02-29,39770
2020-03-01,39770
2020-03-02,39770
2020-03-03,39807
2020-03-04,39807
2020-03-05,39807
2020-03-06,39807
2020-03-07,39862
2020-03-08,39862
2020-03-09,39862
2020-03-10,39389
2020-03-11,39389
2020-03-12,39389
2020-03-13,39389
2020-03-14,39538
2020-03-15,39538
2020-03-16,39538
2020-03-17,39655
2020-03-18,39655
2020-03-19,39655
2020-03-20,39804
2020-03-21,39804
2020-03-22,39804
2020-03-23,39850
2020-03-24,39850
2020-03-25,40516
2020-03-26,40516
2020-03-27,40579
2020-03-28,40579
2020-03-29,40028
2020-03-30,40028
2020-03-31,40028
2020-04-01,39724
2020-04-02,39724
2020-04-03,39724
2020-04-04,39246
2020-04-05,39246
2020-04-06,39320
2020-04-07,39320
2020-04-08,40001
2020-04-09,40001
2020-04-10,40001
2020-04-11,40656
2020-04-12,40656
2020-04-13,40656
2020-04-14,39551
2020-04-15,39551
2020-04-16,39488
2020-04-17,39488
2020-04-18,38909
2020-04-19,38909
2020-04-20,38973
2020-04-21,38973
2020-04-22,39274
2020-04-23,39274
2020-04-24,39274
2020-04-25,39274
2020-04-26,38254
2020-04-27,38254
2020-04-28,38567
2020-04-29,38567
2020-04-30,38567
2020-05-01,38610
2020-05-02,38610
2020-05-03,38610
2020-05-04,38677
2020-05-05,38677
2020-05-06,38677
2020-05-07,38656
2020-05-08,38656
2020-05-09,38656
2020-05-10,38669
2020-05-11,38669
2020-05-12,38669
2020-05-13,38347
