date_obj,Yellow%20cape price
2015-12-03,311
2015-12-04,311
2015-12-05,311
2015-12-06,311
2015-12-07,311
2015-12-08,315
2015-12-09,315
2015-12-10,315
2015-12-11,315
2015-12-13,315
2015-12-14,315
2015-12-15,317
2015-12-16,317
2015-12-17,317
2015-12-18,317
2015-12-19,317
2015-12-20,317
2015-12-21,317
2015-12-22,317
2015-12-23,319
2015-12-24,319
2015-12-25,319
2015-12-26,319
2015-12-27,319
2015-12-28,319
2015-12-29,319
2015-12-30,323
2015-12-31,323
2016-01-01,323
2016-01-02,323
2016-01-03,323
2016-01-04,323
2016-01-05,323
2016-01-06,325
2016-01-07,325
2016-01-08,325
2016-01-09,325
2016-01-10,325
2016-01-11,325
2016-01-12,325
2016-01-13,325
2016-01-14,320
2016-01-15,320
2016-01-16,320
2016-01-17,320
2016-01-18,320
2016-01-19,320
2016-01-20,320
2016-01-21,320
2016-01-22,332
2016-01-23,332
2016-01-24,332
2016-01-25,332
2016-01-26,332
2016-01-27,332
2016-01-28,332
2016-01-29,345
2016-01-30,345
2016-01-31,345
2016-02-01,345
2016-02-02,345
2016-02-03,345
2016-02-04,345
2016-02-05,345
2016-02-06,355
2016-02-07,355
2016-02-08,355
2016-02-09,355
2016-02-10,355
2016-02-11,355
2016-02-12,355
2016-02-13,361
2016-02-14,361
2016-02-15,361
2016-02-16,361
2016-02-17,361
2016-02-18,361
2016-02-19,361
2016-02-20,361
2016-02-21,375
2016-02-22,375
2016-02-23,375
2016-02-24,375
2016-02-25,375
2016-02-26,375
2016-02-27,375
2016-02-28,376
2016-02-29,376
2016-03-01,376
2016-03-02,376
2016-03-03,376
2016-03-04,376
2016-03-05,378
2016-03-06,378
2016-03-07,378
2016-03-08,378
2016-03-09,378
2016-03-10,378
2016-03-11,391
2016-03-12,391
2016-03-13,391
2016-03-14,391
2016-03-15,391
2016-03-16,391
2016-03-17,391
2016-03-18,403
2016-03-19,403
2016-03-20,403
2016-03-21,403
2016-03-22,403
2016-03-23,403
2016-03-24,417
2016-03-25,417
2016-03-26,417
2016-03-27,417
2016-03-28,417
2016-03-29,417
2016-03-30,425
2016-03-31,425
2016-04-01,425
2016-04-02,425
2016-04-03,425
2016-04-04,425
2016-04-05,425
2016-04-06,419
2016-04-07,419
2016-04-08,419
2016-04-09,419
2016-04-10,419
2016-04-11,419
2016-04-12,419
2016-04-13,421
2016-04-14,421
2016-04-15,421
2016-04-16,421
2016-04-17,421
2016-04-18,421
2016-04-19,421
2016-04-20,432
2016-04-21,432
2016-04-22,432
2016-04-23,432
2016-04-24,432
2016-04-25,432
2016-04-26,432
2016-04-27,427
2016-04-28,427
2016-04-29,427
2016-04-30,427
2016-05-01,427
2016-05-02,427
2016-05-03,427
2016-05-04,427
2016-05-05,420
2016-05-06,420
2016-05-07,420
2016-05-08,420
2016-05-09,420
2016-05-10,420
2016-05-11,420
2016-05-12,420
2016-05-13,413
2016-05-14,413
2016-05-15,413
2016-05-16,413
2016-05-17,413
2016-05-18,413
2016-05-19,413
2016-05-22,418
2016-05-23,418
2016-05-24,418
2016-05-25,418
2016-05-26,425
2016-05-27,425
2016-05-28,425
2016-05-29,425
2016-05-30,425
2016-05-31,425
2016-06-01,418
2016-06-02,418
2016-06-03,418
2016-06-04,418
2016-06-05,418
2016-06-06,418
2016-06-07,418
2016-06-08,415
2016-06-09,415
2016-06-10,415
2016-06-11,415
2016-06-12,415
2016-06-13,415
2016-06-14,395
2016-06-15,395
2016-06-16,395
2016-06-17,395
2016-06-18,395
2016-06-19,395
2016-06-20,375
2016-06-21,375
2016-06-22,375
2016-06-23,375
2016-06-24,375
2016-06-25,375
2016-06-26,375
2016-06-27,363
2016-06-28,363
2016-06-29,363
2016-06-30,363
2016-07-01,363
2016-07-02,363
2016-07-03,363
2016-07-04,356
2016-07-05,356
2016-07-06,356
2016-07-07,356
2016-07-08,356
2016-07-09,356
2016-07-10,356
2016-07-11,351
2016-07-12,351
2016-07-13,351
2016-07-14,351
2016-07-15,351
2016-07-16,351
2016-07-17,351
2016-07-18,355
2016-07-24,355
2016-07-25,355
2016-07-26,356
2016-07-27,356
2016-07-28,356
2016-07-29,356
2016-07-30,356
2016-07-31,356
2016-08-01,356
2016-08-02,357
2016-08-03,357
2016-08-04,357
2016-08-05,357
2016-08-06,357
2016-08-07,357
2016-08-08,357
2016-08-09,357
2016-08-10,357
2016-08-11,357
2016-08-12,357
2016-08-13,357
2016-08-14,357
2016-08-15,357
2016-08-16,357
2016-08-17,357
2016-08-18,357
2016-08-19,352
2016-08-20,352
2016-08-21,352
2016-08-22,352
2016-08-23,352
2016-08-24,352
2016-08-25,352
2016-08-26,352
2016-08-28,337
2016-08-31,337
2016-09-01,337
2016-09-02,337
2016-09-03,337
2016-09-04,337
2016-09-05,338
2016-09-06,338
2016-09-07,338
2016-09-08,338
2016-09-09,338
2016-09-10,338
2016-09-11,338
2016-09-12,338
2016-09-13,336
2016-09-14,336
2016-09-15,336
2016-09-16,336
2016-09-17,336
2016-09-18,336
2016-09-19,336
2016-09-20,336
2016-09-21,336
2016-09-22,335
2016-09-23,335
2016-09-24,335
2016-09-25,335
2016-09-26,335
2016-09-27,335
2016-09-28,335
2016-09-29,335
2016-09-30,338
2016-10-01,338
2016-10-02,338
2016-10-03,338
2016-10-04,338
2016-10-05,338
2016-10-06,338
2016-10-07,338
2016-10-08,347
2016-10-09,347
2016-10-10,347
2016-10-11,347
2016-10-12,347
2016-10-13,347
2016-10-14,347
2016-10-15,347
2016-10-16,347
2016-10-17,346
2016-10-18,346
2016-10-19,346
2016-10-20,346
2016-10-21,346
2016-10-22,346
2016-10-23,346
2016-10-24,346
2016-10-25,346
2016-10-26,350
2016-10-27,350
2016-10-28,350
2016-10-29,350
2016-10-30,350
2016-10-31,350
2016-11-01,350
2016-11-02,350
2016-11-03,350
2016-11-04,354
2016-11-05,354
2016-11-06,354
2016-11-07,354
2016-11-08,354
2016-11-09,354
2016-11-10,354
2016-11-11,354
2016-11-12,353
2016-11-13,353
2016-11-14,353
2016-12-08,367
2016-12-09,367
2016-12-10,367
2016-12-11,367
2016-12-12,367
2016-12-13,372
2016-12-14,372
2016-12-15,372
2016-12-16,372
2016-12-17,372
2016-12-18,372
2016-12-19,372
2016-12-20,372
2016-12-21,370
2016-12-22,370
2016-12-23,370
2016-12-24,370
2016-12-25,370
2016-12-26,370
2016-12-27,370
2016-12-28,370
2016-12-29,368
2016-12-30,368
2016-12-31,368
2017-01-01,368
2017-01-02,368
2017-01-03,368
2017-01-04,368
2017-01-05,368
2017-01-06,371
2017-01-07,371
2017-01-08,371
2017-01-09,371
2017-01-10,371
2017-01-11,371
2017-01-12,371
2017-01-13,371
2017-01-14,371
2017-01-15,371
2017-01-16,371
2017-01-17,371
2017-01-18,378
2017-01-19,378
2017-01-20,378
2017-01-21,378
2017-01-22,378
2017-01-27,388
2017-01-28,388
2017-01-29,388
2017-01-30,388
2017-01-31,388
2017-02-01,402
2017-02-02,402
2017-02-03,402
2017-02-04,402
2017-02-05,402
2017-02-06,402
2017-02-07,402
2017-02-08,413
2017-02-09,413
2017-02-10,413
2017-02-11,413
2017-02-12,413
2017-02-13,413
2017-02-14,413
2017-02-15,423
2017-02-16,423
2017-02-18,423
2017-02-19,423
2017-02-20,423
2017-02-21,423
2017-02-22,435
2017-02-23,435
2017-02-24,435
2017-02-25,435
2017-02-26,435
2017-02-27,435
2017-02-28,435
2017-03-01,435
2017-03-02,446
2017-03-03,446
2017-03-04,446
2017-03-05,446
2017-03-06,446
2017-03-07,446
2017-03-08,446
2017-03-09,446
2017-03-10,444
2017-03-11,444
2017-03-12,444
2017-03-13,444
2017-03-14,444
2017-03-15,444
2017-03-16,444
2017-03-17,441
2017-03-18,441
2017-03-19,441
2017-03-20,441
2017-03-21,441
2017-03-22,441
2017-03-23,441
2017-03-24,433
2017-03-25,433
2017-03-26,433
2017-03-27,433
2017-03-28,433
2017-03-29,433
2017-03-30,433
2017-03-31,437
2017-04-01,437
2017-04-02,437
2017-04-03,437
2017-04-04,437
2017-04-12,433
2017-04-13,433
2017-04-14,433
2017-04-15,433
2017-04-16,438
2017-04-17,438
2017-04-18,438
2017-04-19,438
2017-04-20,438
2017-04-21,438
2017-04-22,438
2017-04-23,443
2017-04-24,443
2017-04-25,443
2017-04-26,443
2017-04-27,443
2017-04-28,443
2017-04-29,443
2017-04-30,440
2017-05-01,440
2017-05-02,440
2017-05-03,440
2017-05-04,440
2017-05-05,440
2017-05-06,440
2017-05-07,440
2017-05-08,445
2017-05-09,445
2017-05-10,445
2017-05-11,445
2017-05-12,445
2017-05-13,445
2017-05-14,445
2017-05-15,445
2017-05-16,460
2017-05-17,460
2017-05-18,460
2017-05-19,460
2017-05-20,460
2017-05-21,460
2017-05-22,460
2017-05-23,460
2017-05-24,467
2017-05-25,467
2017-05-26,467
2017-05-27,467
2017-05-28,467
2017-05-29,467
2017-05-30,467
2017-05-31,467
2017-06-01,466
2017-06-02,466
2017-06-03,466
2017-06-06,466
2017-06-07,466
2017-06-08,466
2017-06-09,472
2017-06-10,472
2017-06-11,472
2017-06-12,472
2017-06-13,472
2017-06-14,472
2017-06-15,472
2017-06-16,469
2017-06-17,469
2017-06-18,469
2017-06-19,469
2017-06-20,469
2017-06-21,469
2017-06-22,469
2017-06-23,469
2017-06-24,469
2017-06-25,485
2017-06-26,485
2017-06-27,485
2017-06-28,485
2017-06-29,485
2017-06-30,485
2017-07-01,485
2017-07-02,485
2017-07-03,478
2017-07-04,478
2017-07-05,478
2017-07-06,478
2017-07-07,478
2017-07-08,478
2017-07-13,472
2017-07-14,472
2017-07-15,472
2017-07-16,472
2017-07-17,472
2017-07-18,472
2017-07-19,472
2017-07-20,462
2017-07-21,462
2017-07-22,462
2017-07-23,462
2017-07-24,462
2017-07-25,462
2017-07-26,462
2017-07-27,464
2017-07-28,464
2017-07-29,464
2017-07-30,464
2017-07-31,464
2017-08-01,464
2017-08-02,464
2017-08-03,465
2017-08-04,465
2017-08-05,465
2017-08-06,465
2017-08-09,465
2017-08-10,465
2017-08-11,465
2017-08-12,465
2017-08-13,465
2017-08-14,465
2017-08-15,465
2017-08-16,465
2017-08-17,444
2017-08-18,444
2017-08-19,444
2017-08-20,444
2017-08-21,444
2017-08-22,444
2017-08-23,444
2017-08-24,444
2017-08-25,427
2017-08-26,427
2017-08-27,427
2017-08-28,427
2017-08-29,427
2017-08-30,427
2017-08-31,427
2017-09-01,422
2017-09-02,422
2017-09-03,422
2017-09-04,422
2017-09-05,422
2017-09-06,422
2017-09-07,422
2017-09-08,426
2017-09-09,426
2017-09-10,426
2017-09-11,426
2017-09-12,426
2017-09-13,426
2017-09-14,426
2017-09-15,426
2017-09-16,416
2017-09-17,416
2017-09-18,416
2017-09-19,416
2017-09-20,416
2017-09-21,416
2017-09-22,416
2017-09-23,416
2017-09-24,407
2017-09-25,407
2017-09-26,407
2017-09-27,407
2017-09-28,407
2017-09-29,407
2017-09-30,407
2017-10-01,407
2017-10-02,392
2017-10-03,392
2017-10-04,392
2017-10-05,392
2017-10-06,392
2017-10-07,392
2017-10-08,392
2017-10-09,392
2017-10-10,380
2017-10-11,380
2017-10-12,380
2017-10-13,380
2017-10-14,380
2017-10-15,380
2017-10-16,380
2017-10-17,380
2017-10-18,372
2017-10-19,372
2017-10-20,372
2017-10-21,372
2017-10-22,372
2017-10-23,372
2017-10-24,372
2017-10-25,372
2017-10-26,369
2017-10-27,369
2017-10-28,369
2017-10-29,369
2017-10-30,369
2017-10-31,369
2017-11-01,369
2017-11-02,369
2017-11-03,361
2017-11-04,361
2017-11-05,361
2017-11-06,361
2017-11-07,361
2017-11-08,361
2017-11-09,361
2017-11-10,349
2017-11-11,349
2017-11-12,349
2017-11-13,349
2017-11-14,349
2017-11-15,349
2017-11-16,349
2017-11-17,349
2017-11-18,334
2017-11-19,334
2017-11-20,334
2017-11-21,334
2017-11-22,334
2017-11-23,334
2017-11-24,334
2017-11-25,320
2017-11-26,320
2017-11-27,320
2017-11-28,320
2017-11-29,320
2017-11-30,320
2017-12-01,320
2017-12-02,320
2017-12-03,308
2017-12-04,308
2017-12-05,308
2017-12-06,308
2017-12-07,308
2017-12-08,308
2017-12-09,308
2017-12-10,308
2017-12-11,296
2017-12-12,296
2017-12-13,296
2017-12-14,296
2017-12-15,296
2017-12-16,296
2017-12-17,296
2017-12-18,285
2017-12-19,285
2017-12-20,285
2017-12-21,285
2017-12-22,285
2017-12-23,285
2017-12-24,285
2017-12-25,285
2017-12-26,279
2017-12-27,279
2017-12-28,279
2017-12-29,279
2017-12-30,279
2017-12-31,279
2018-01-01,279
2018-01-02,276
2018-01-03,276
2018-01-04,276
2018-01-05,276
2018-01-06,276
2018-01-07,276
2018-01-08,276
2018-01-09,269
2018-01-10,269
2018-01-11,269
2018-01-12,269
2018-01-13,269
2018-01-14,269
2018-01-15,269
2018-01-16,262
2018-01-17,262
2018-01-18,262
2018-01-19,262
2018-01-20,262
2018-01-21,262
2018-01-22,262
2018-01-23,261
2018-01-24,261
2018-01-25,261
2018-01-26,261
2018-01-27,261
2018-01-28,261
2018-01-29,262
2018-01-30,262
2018-02-01,262
2018-02-02,262
2018-02-03,262
2018-02-04,272
2018-02-05,272
2018-02-06,272
2018-02-07,272
2018-02-08,272
2018-02-09,272
2018-02-10,276
2018-02-11,276
2018-02-12,276
2018-02-13,276
2018-02-14,276
2018-02-15,285
2018-02-16,285
2018-02-17,285
2018-02-18,285
2018-02-19,285
2018-02-20,285
2018-02-21,297
2018-02-22,297
2018-02-23,297
2018-02-24,297
2018-02-25,297
2018-02-26,308
2018-02-27,308
2018-02-28,308
2018-03-01,308
2018-03-02,308
2018-03-03,308
2018-03-04,303
2018-03-05,303
2018-03-06,303
2018-03-07,303
2018-03-08,303
2018-03-09,303
2018-03-10,312
2018-03-11,312
2018-03-12,312
2018-03-13,312
2018-03-14,312
2018-03-15,312
2018-03-16,312
2018-03-17,316
2018-03-18,316
2018-03-20,316
2018-03-21,316
2018-03-23,316
2018-03-24,316
2018-03-26,317
2018-03-27,317
2018-03-28,317
2018-03-29,317
2018-03-30,317
2018-03-31,317
2018-04-01,315
2018-04-02,315
2018-04-03,315
2018-04-04,315
2018-04-05,315
2018-04-06,315
2018-04-08,316
2018-04-09,316
2018-04-10,316
2018-04-11,316
2018-04-12,316
2018-04-13,316
2018-04-14,316
2018-04-16,314
2018-04-17,314
2018-04-18,314
2018-04-19,314
2018-04-20,314
2018-04-21,314
2018-04-22,314
2018-04-23,316
2018-04-24,316
2018-04-25,316
2018-04-26,316
2018-04-27,316
2018-04-28,316
2018-04-29,316
2018-04-30,316
2018-05-02,311
2018-05-03,311
2018-05-04,311
2018-05-05,311
2018-05-06,311
2018-05-07,311
2018-05-08,297
2018-05-09,297
2018-05-10,297
2018-05-11,297
2018-05-12,297
2018-05-13,297
2018-05-14,282
2018-05-15,282
2018-05-16,282
2018-05-17,282
2018-05-18,282
2018-05-19,282
2018-05-20,268
2018-05-21,268
2018-05-22,268
2018-05-23,268
2018-05-24,268
2018-05-25,268
2018-05-26,255
2018-05-27,255
2018-05-28,255
2018-05-29,255
2018-05-30,255
2018-05-31,255
2018-06-01,266
2018-06-02,266
2018-06-03,266
2018-06-04,266
2018-06-05,266
2018-06-06,266
2018-06-07,273
2018-06-08,273
2018-06-09,273
2018-06-10,273
2018-06-11,273
2018-06-12,273
2018-06-13,273
2018-06-14,274
2018-06-15,274
2018-06-16,274
2018-06-17,274
2018-06-18,274
2018-06-19,274
2018-06-20,274
2018-06-21,274
2018-06-22,268
2018-06-23,268
2018-06-24,268
2018-06-25,268
2018-06-26,268
2018-06-27,268
2018-06-28,268
2018-06-29,268
2018-06-30,255
2018-07-01,255
2018-07-02,255
2018-07-03,255
2018-07-04,255
2018-07-05,255
2018-07-06,255
2018-07-07,255
2018-07-08,251
2018-07-09,251
2018-07-10,251
2018-07-11,251
2018-07-12,251
2018-07-13,251
2018-07-14,251
2018-07-15,251
2018-07-16,251
2018-07-17,253
2018-07-18,253
2018-07-19,253
2018-07-20,253
2018-07-21,253
2018-07-22,253
2018-07-23,254
2018-07-24,254
2018-07-25,254
2018-07-26,254
2018-07-27,254
2018-07-28,254
2018-07-29,261
2018-07-30,261
2018-07-31,261
2018-08-01,261
2018-08-02,261
2018-08-03,261
2018-08-04,273
2018-08-05,273
2018-08-06,273
2018-08-07,273
2018-08-08,273
2018-08-09,273
2018-08-10,279
2018-08-11,279
2018-08-12,279
2018-08-14,279
2018-08-16,284
2018-08-17,284
2018-08-18,284
2018-08-19,284
2018-08-20,278
2018-08-21,278
2018-08-22,278
2018-08-23,278
2018-08-24,278
2018-08-25,266
2018-08-26,266
2018-08-27,266
2018-08-28,266
2018-08-29,253
2018-08-30,253
2018-08-31,253
2018-09-01,253
2018-09-02,253
2018-09-03,242
2018-09-04,242
2018-09-05,242
2018-09-06,242
2018-09-07,229
2018-09-08,229
2018-09-09,229
2018-09-10,229
2018-09-11,217
2018-09-12,217
2018-09-13,217
2018-09-14,217
2018-09-15,206
2018-09-16,206
2018-09-17,206
2018-09-18,206
2018-09-19,206
2018-09-20,195
2018-09-21,195
2018-09-22,195
2018-09-23,195
2018-09-24,185
2018-09-25,185
2018-09-26,185
2018-09-27,185
2018-09-28,175
2018-09-29,175
2018-09-30,175
2018-10-02,167
2018-10-03,167
2018-10-04,167
2018-10-05,167
2018-10-06,164
2018-10-07,164
2018-10-08,164
2018-10-09,164
2018-10-10,164
2018-10-11,169
2018-10-12,169
2018-10-13,169
2018-10-14,169
2018-10-15,169
2018-10-16,169
2018-10-17,176
2018-10-18,176
2018-10-19,176
2018-10-20,176
2018-10-21,176
2018-10-22,181
2018-10-23,181
2018-10-24,181
2018-10-25,181
2018-10-26,181
2018-10-27,187
2018-10-28,187
2018-10-29,187
2018-10-30,187
2018-10-31,196
2018-11-01,196
2018-11-03,203
2018-11-04,208
2018-11-05,209
2018-11-06,209
2018-11-07,212
2018-11-08,212
2018-11-09,218
2018-11-10,221
2018-11-11,221
2018-11-12,221
2018-11-13,221
2018-11-14,214
2018-11-15,214
2018-11-16,211
2018-11-17,211
2018-11-18,214
2018-11-19,214
2018-11-20,221
2018-11-21,221
2018-11-22,224
2018-11-23,224
2018-11-24,227
2018-11-25,227
2018-11-26,235
2018-11-27,235
2018-11-28,245
2018-11-29,245
2018-12-01,245
2018-12-02,245
2018-12-03,245
2018-12-04,232
2018-12-05,232
2018-12-09,228
2018-12-10,228
2018-12-11,228
2018-12-12,227
2018-12-13,227
2018-12-14,227
2018-12-15,216
2018-12-16,216
2018-12-17,216
2018-12-18,205
2018-12-19,205
2018-12-20,205
2018-12-21,203
2018-12-22,203
2018-12-23,203
2018-12-24,208
2018-12-25,208
2018-12-26,208
2018-12-27,218
2018-12-28,218
2018-12-29,218
2018-12-30,224
2018-12-31,224
2019-01-01,224
2019-01-02,230
2019-01-03,230
2019-01-04,230
2019-01-05,231
2019-01-06,231
2019-01-08,235
2019-01-10,235
2019-01-11,230
2019-01-12,230
2019-01-13,230
2019-01-14,230
2019-01-15,230
2019-01-16,230
2019-01-17,236
2019-01-18,236
2019-01-19,236
2019-01-20,246
2019-01-21,246
2019-01-22,246
2019-01-23,246
2019-01-24,242
2019-01-25,242
2019-01-26,242
2019-01-27,240
2019-01-28,240
2019-01-29,240
2019-01-30,247
2019-01-31,247
2019-02-01,247
2019-02-02,247
2019-02-03,240
2019-02-04,240
2019-02-05,240
2019-02-06,240
2019-02-07,244
2019-02-08,244
2019-02-09,244
2019-02-10,244
2019-02-11,246
2019-02-12,246
2019-02-13,246
2019-02-14,246
2019-02-15,247
2019-02-16,247
2019-02-17,247
2019-02-18,247
2019-02-19,250
2019-02-20,250
2019-02-21,250
2019-02-22,250
2019-02-23,248
2019-02-24,248
2019-02-25,248
2019-02-26,248
2019-02-27,255
2019-02-28,255
2019-03-01,255
2019-03-02,255
2019-03-03,255
2019-03-04,257
2019-03-05,257
2019-03-06,257
2019-03-07,257
2019-03-08,257
2019-03-09,260
2019-03-10,260
2019-03-11,260
2019-03-12,260
2019-03-13,260
2019-03-14,260
2019-03-15,260
2019-03-16,260
2019-03-17,252
2019-03-18,252
2019-03-19,252
2019-03-20,252
2019-03-21,252
2019-03-22,254
2019-03-23,254
2019-03-24,254
2019-03-25,254
2019-03-26,258
2019-03-27,258
2019-03-28,258
2019-03-29,258
2019-03-30,258
2019-03-31,269
2019-04-01,269
2019-04-02,269
2019-04-03,269
2019-04-04,281
2019-04-05,281
2019-04-06,281
2019-04-07,281
2019-04-08,281
2019-04-09,292
2019-04-10,292
2019-04-11,292
2019-04-12,292
2019-04-13,298
2019-04-14,298
2019-04-15,298
2019-04-16,298
2019-04-17,298
2019-04-18,291
2019-04-19,291
2019-04-20,291
2019-04-21,291
2019-04-22,291
2019-04-23,300
2019-04-24,300
2019-04-25,300
2019-04-26,300
2019-04-27,294
2019-04-28,294
2019-04-29,294
2019-04-30,294
2019-05-01,294
2019-05-02,296
2019-05-03,296
2019-05-04,296
2019-05-05,296
2019-05-06,293
2019-05-07,293
2019-05-08,293
2019-05-09,293
2019-05-10,293
2019-05-11,296
2019-05-12,296
2019-05-13,296
2019-05-14,296
2019-05-15,293
2019-05-16,293
2019-05-17,293
2019-05-18,293
2019-05-19,293
2019-05-20,295
2019-05-21,295
2019-05-22,295
2019-05-23,295
2019-05-24,295
2019-05-25,291
2019-05-26,291
2019-05-27,291
2019-05-28,291
2019-05-29,291
2019-05-30,283
2019-05-31,283
2019-06-01,283
2019-06-02,283
2019-06-03,283
2019-06-04,281
2019-06-05,281
2019-06-06,281
2019-06-07,281
2019-06-08,281
2019-06-09,281
2019-06-10,281
2019-06-11,281
2019-06-12,281
2019-06-13,281
2019-06-14,288
2019-06-15,288
2019-06-16,288
2019-06-17,288
2019-06-18,288
2019-06-19,295
2019-06-20,295
2019-06-21,295
2019-06-22,295
2019-06-23,295
2019-06-24,303
2019-06-25,303
2019-06-26,303
2019-06-27,303
2019-06-28,303
2019-06-29,307
2019-06-30,307
2019-07-01,307
2019-07-02,307
2019-07-03,307
2019-07-04,307
2019-07-05,311
2019-07-06,311
2019-07-07,311
2019-07-08,311
2019-07-09,311
2019-07-10,311
2019-07-11,316
2019-07-12,316
2019-07-13,316
2019-07-14,316
2019-07-15,316
2019-07-16,316
2019-07-17,319
2019-07-18,319
2019-07-19,319
2019-07-20,319
2019-07-21,319
2019-07-22,319
2019-07-23,325
2019-07-24,325
2019-07-25,325
2019-07-26,325
2019-07-27,325
2019-07-28,325
2019-07-29,338
2019-07-30,338
2019-07-31,338
2019-08-01,338
2019-08-02,338
2019-08-03,351
2019-08-04,351
2019-08-05,351
2019-08-06,351
2019-08-07,351
2019-08-08,351
2019-08-09,348
2019-08-10,348
2019-08-11,348
2019-08-12,348
2019-08-13,348
2019-08-14,357
2019-08-15,357
2019-08-16,357
2019-08-17,357
2019-08-18,357
2019-08-19,364
2019-08-20,364
2019-08-21,364
2019-08-22,364
2019-08-23,364
2019-08-24,371
2019-08-24,371
2019-08-25,371
2019-08-25,371
2019-08-26,371
2019-08-26,371
2019-08-27,371
2019-08-27,371
2019-08-28,371
2019-08-29,371
2019-08-30,377
