date_obj,Clockwork price
2019-04-25,880
2019-04-26,861
2019-04-27,861
2019-04-28,858
2019-04-29,839
2019-04-30,816
2019-05-01,816
2019-05-02,782
2019-05-03,765
2019-05-04,753
2019-05-05,732
2019-05-06,732
2019-05-07,748
2019-05-08,714
2019-05-09,714
2019-05-10,684
2019-05-11,676
2019-05-12,704
2019-05-13,728
2019-05-14,745
2019-05-15,745
2019-05-16,770
2019-05-17,770
2019-05-18,800
2019-05-19,800
2019-05-20,776
2019-05-21,776
2019-05-22,773
2019-05-23,792
2019-05-24,792
2019-05-25,777
2019-05-26,749
2019-05-27,759
2019-05-28,783
2019-05-29,811
2019-05-30,847
2019-05-31,847
2019-06-01,873
2019-06-02,876
2019-06-03,894
2019-06-04,905
2019-06-05,904
2019-06-06,920
2019-06-07,927
2019-06-08,921
2019-06-09,902
2019-06-10,902
2019-06-11,887
2019-06-12,898
2019-06-13,922
2019-06-14,955
2019-06-15,955
2019-06-16,941
2019-06-17,897
2019-06-18,897
2019-06-19,859
2019-06-20,828
2019-06-21,806
2019-06-22,806
2019-06-23,790
2019-06-24,822
2019-06-25,853
2019-06-26,857
2019-06-27,872
2019-06-28,872
2019-06-29,863
2019-06-30,864
2019-07-01,864
2019-07-02,864
2019-07-03,821
2019-07-04,821
2019-07-05,791
2019-07-06,804
2019-07-07,827
2019-07-08,841
2019-07-09,831
2019-07-10,816
2019-07-11,816
2019-07-12,818
2019-07-13,818
2019-07-14,817
2019-07-15,817
2019-07-16,800
2019-07-17,779
2019-07-18,779
2019-07-19,764
2019-07-20,764
2019-07-21,748
2019-07-22,749
2019-07-23,736
2019-07-24,736
2019-07-25,741
2019-07-26,741
2019-07-27,778
2019-07-28,809
2019-07-29,809
2019-07-30,789
2019-07-31,749
2019-08-01,733
2019-08-02,739
2019-08-03,753
2019-08-04,753
2019-08-05,756
2019-08-06,752
2019-08-07,755
2019-08-08,755
2019-08-09,764
2019-08-10,765
2019-08-11,765
2019-08-12,757
2019-08-13,779
2019-08-14,784
2019-08-15,780
2019-08-16,797
2019-08-17,797
2019-08-18,797
2019-08-19,799
2019-08-20,799
2019-08-21,792
2019-08-22,791
2019-08-23,791
2019-08-24,803
2019-08-24,803
2019-08-25,803
2019-08-25,803
2019-08-26,806
2019-08-27,821
2019-08-27,821
2019-08-28,841
2019-08-29,841
2019-08-30,846
2019-08-31,846
2019-09-01,856
2019-09-02,856
2019-09-03,886
2019-09-04,907
2019-09-05,907
2019-09-06,924
2019-09-07,954
2019-09-08,994
2019-09-09,994
2019-09-10,998
2019-09-11,992
2019-09-12,992
2019-09-13,959
2019-09-14,925
2019-09-15,917
2019-09-16,920
2019-09-17,920
2019-09-18,909
2019-09-19,909
2019-09-20,926
2019-09-21,936
2019-09-22,942
2019-09-23,919
2019-09-24,919
2019-09-25,876
2019-09-26,838
2019-09-27,838
2019-09-28,805
2019-09-29,805
2019-09-30,782
2019-10-01,757
2019-10-02,757
2019-10-03,742
2019-10-04,742
2019-10-05,725
2019-10-06,693
2019-10-07,682
2019-10-08,712
2019-10-09,712
2019-10-10,703
2019-10-11,703
2019-10-12,674
2019-10-13,668
2019-10-14,679
2019-10-15,679
2019-10-16,697
2019-10-17,697
2019-10-18,701
2019-10-19,719
2019-10-20,719
2019-10-21,737
2019-10-22,751
2019-10-23,739
2019-10-24,739
2019-10-25,732
2019-10-26,732
2019-10-27,732
2019-10-28,710
2019-10-29,710
2019-10-30,702
2019-10-31,687
2019-11-01,687
2019-11-02,671
2019-11-03,656
2019-11-04,654
2019-11-05,654
2019-11-06,659
2019-11-07,666
2019-11-08,676
2019-11-09,672
2019-11-10,677
2019-11-11,674
2019-11-12,674
2019-11-13,696
2019-11-14,696
2019-11-15,717
2019-11-16,705
2019-11-17,705
2019-11-18,697
2019-11-19,697
2019-11-20,711
2019-11-21,711
2019-11-22,734
2019-11-23,748
2019-11-24,748
2019-11-25,756
2019-11-26,745
2019-11-27,745
2019-11-28,709
2019-11-29,709
2019-11-30,719
2019-12-01,719
2019-12-02,708
2019-12-03,703
2019-12-04,703
2019-12-05,712
2019-12-06,712
2019-12-07,715
2019-12-08,715
2019-12-09,729
2019-12-10,747
2019-12-11,747
2019-12-12,755
2019-12-13,755
2019-12-14,764
2019-12-15,773
2019-12-16,773
2019-12-17,769
2019-12-18,769
2019-12-19,787
2019-12-20,788
2019-12-21,793
2019-12-22,802
2019-12-23,802
2019-12-24,812
2019-12-25,797
2019-12-26,797
2019-12-27,784
2019-12-28,770
2019-12-29,770
2019-12-30,751
2019-12-31,753
2020-01-01,774
2020-01-02,792
2020-01-03,792
2020-01-04,777
2020-01-05,760
2020-01-06,760
2020-01-07,763
2020-01-08,763
2020-01-09,768
2020-01-10,765
2020-01-11,780
2020-01-12,802
2020-01-13,802
2020-01-14,792
2020-01-15,810
2020-01-16,809
2020-01-17,803
2020-01-18,803
2020-01-19,817
2020-01-20,840
2020-01-21,840
2020-01-22,861
2020-01-23,892
2020-01-24,920
2020-01-25,954
2020-01-26,995
2020-01-27,1032
2020-01-28,1023
2020-01-29,1033
2020-01-30,1022
2020-01-31,1001
2020-02-01,970
2020-02-02,931
2020-02-03,907
2020-02-04,902
2020-02-05,945
2020-02-06,986
2020-02-07,1031
2020-02-08,1083
2020-02-09,1112
2020-02-10,1073
2020-02-11,1019
2020-02-12,971
2020-02-13,971
2020-02-14,922
2020-02-15,882
2020-02-16,857
2020-02-17,883
2020-02-18,856
2020-02-19,816
2020-02-20,779
2020-02-21,779
2020-02-22,768
2020-02-23,772
2020-02-24,810
2020-02-25,804
2020-02-26,782
2020-02-27,803
2020-02-28,788
2020-02-29,788
2020-03-01,779
2020-03-02,787
2020-03-03,784
2020-03-04,784
2020-03-05,783
2020-03-06,778
2020-03-07,787
2020-03-08,810
2020-03-09,821
2020-03-10,815
2020-03-11,835
2020-03-12,877
2020-03-13,886
2020-03-14,873
2020-03-15,837
2020-03-16,854
2020-03-17,834
2020-03-18,869
2020-03-19,891
2020-03-20,903
2020-03-21,916
2020-03-22,919
2020-03-23,914
2020-03-24,926
2020-03-25,927
2020-03-26,901
2020-03-27,869
2020-03-28,845
2020-03-29,830
2020-03-30,823
2020-03-31,829
2020-04-01,866
2020-04-02,901
2020-04-03,901
2020-04-04,868
2020-04-05,825
2020-04-06,785
2020-04-07,757
2020-04-08,734
2020-04-09,750
2020-04-10,768
2020-04-11,790
2020-04-12,814
2020-04-13,824
2020-04-14,857
2020-04-15,844
2020-04-16,810
2020-04-17,804
2020-04-18,816
2020-04-19,811
2020-04-20,797
2020-04-21,806
2020-04-22,821
2020-04-23,854
2020-04-24,866
2020-04-25,861
2020-04-26,838
2020-04-27,839
2020-04-28,833
2020-04-29,835
2020-04-30,830
2020-05-01,822
2020-05-02,814
2020-05-03,838
2020-05-04,861
2020-05-05,888
2020-05-06,880
2020-05-07,867
2020-05-08,861
2020-05-09,841
2020-05-10,809
2020-05-11,793
2020-05-12,776
2020-05-13,783
