date_obj,Purple%20hat price
2015-06-22,1305
2015-06-23,1305
2015-06-24,1305
2015-06-25,1305
2015-06-26,1305
2015-06-27,1305
2015-06-28,1338
2015-06-29,1338
2015-06-30,1338
2015-07-01,1338
2015-07-02,1338
2015-07-03,1338
2015-07-04,1338
2015-07-05,1338
2015-07-06,1338
2015-07-07,1338
2015-07-08,1332
2015-07-09,1332
2015-07-10,1332
2015-07-11,1332
2015-07-12,1332
2015-07-13,1332
2015-07-14,1332
2015-07-15,1332
2015-07-16,1332
2015-07-17,1295
2015-07-18,1295
2015-07-19,1295
2015-07-20,1295
2015-07-21,1295
2015-07-22,1295
2015-07-23,1295
2015-07-24,1295
2015-07-25,1295
2015-07-26,1270
2015-07-27,1270
2015-07-28,1270
2015-07-29,1270
2015-07-30,1270
2015-07-31,1270
2015-08-01,1270
2015-08-02,1270
2015-08-03,1270
2015-08-04,1237
2015-08-05,1237
2015-08-06,1237
2015-08-07,1237
2015-08-08,1237
2015-08-09,1237
2015-08-10,1237
2015-08-11,1237
2015-08-12,1195
2015-08-13,1195
2015-08-14,1195
2015-08-15,1195
2015-08-16,1195
2015-08-17,1195
2015-08-18,1195
2015-08-19,1150
2015-08-20,1150
2015-08-21,1150
2015-08-22,1150
2015-08-23,1150
2015-08-24,1150
2015-08-25,1150
2015-08-26,1150
2015-08-27,1150
2015-08-28,1150
2015-08-29,1142
2015-08-30,1142
2015-08-31,1142
2015-09-02,1142
2015-09-07,1142
2015-09-08,1136
2015-09-10,1136
2015-09-14,1136
2015-09-16,1136
2015-09-22,1143
2015-09-23,1143
2015-09-24,1143
2015-09-25,1143
2015-09-27,1152
2015-09-28,1152
2015-09-29,1152
2015-09-30,1152
2015-10-05,1152
2015-10-06,1152
2015-10-07,1152
2015-10-08,1170
2015-10-09,1170
2015-10-10,1170
2015-10-11,1170
2015-10-12,1170
2015-10-13,1170
2015-10-14,1170
2015-10-15,1170
2015-10-16,1122
2015-10-17,1122
2015-10-18,1122
2015-10-19,1122
2015-10-20,1122
2015-10-22,1122
2015-10-23,1122
2015-10-24,1122
2015-10-25,1103
2015-10-26,1103
2015-10-27,1103
2015-10-29,1103
2015-10-30,1103
2015-10-31,1103
2015-11-01,1103
2015-11-02,1103
2015-11-03,1103
2015-11-04,1084
2015-11-05,1084
2015-11-06,1084
2015-11-07,1084
2015-11-08,1084
2015-11-09,1084
2015-11-10,1084
2015-11-11,1084
2015-11-12,1084
2015-11-13,1084
2015-11-14,1101
2015-11-15,1101
2015-11-16,1101
2015-11-17,1101
2015-11-18,1101
2015-11-19,1101
2015-11-20,1101
2015-11-21,1101
2015-11-22,1147
2015-11-23,1147
2015-11-24,1147
2015-11-25,1147
2015-11-26,1147
2015-11-27,1147
2015-11-28,1147
2015-11-29,1147
2015-11-30,1147
2015-12-01,1147
2015-12-02,1160
2015-12-03,1160
2015-12-04,1160
2015-12-05,1160
2015-12-06,1160
2015-12-07,1160
2015-12-08,1160
2015-12-09,1160
2015-12-10,1163
2015-12-11,1163
2015-12-12,1163
2015-12-13,1163
2015-12-14,1163
2015-12-15,1163
2015-12-16,1163
2015-12-17,1163
2015-12-18,1186
2015-12-19,1186
2015-12-20,1186
2015-12-21,1186
2015-12-22,1186
