date_obj,Magic%20shortbow%20(u) price
2016-06-02,875
2016-06-03,875
2016-06-04,875
2016-06-05,883
2016-06-06,883
2016-06-07,883
2016-06-08,883
2016-06-09,883
2016-06-10,883
2016-06-11,883
2016-06-12,883
2016-06-13,883
2016-06-14,883
2016-06-15,877
2016-06-16,877
2016-06-17,877
2016-06-18,877
2016-06-19,877
2016-06-20,877
2016-06-21,877
2016-06-22,877
2016-06-23,877
2016-06-24,877
2016-06-25,887
2016-06-26,887
2016-06-27,887
2016-06-28,887
2016-06-29,887
2016-06-30,887
2016-07-01,887
2016-07-02,887
2016-07-03,887
2016-07-04,887
2016-07-05,907
2016-07-06,907
2016-07-07,907
2016-07-08,907
2016-07-09,907
2016-07-10,907
2016-07-11,907
2016-07-12,907
2016-07-13,907
2016-07-14,907
2016-07-15,920
2016-07-16,920
2016-07-17,920
2016-07-18,920
2016-07-23,920
2016-07-24,920
2016-07-25,936
2016-07-26,936
2016-07-27,936
2016-07-28,936
2016-07-29,936
2016-07-30,936
2016-07-31,936
2016-08-01,936
2016-08-02,936
2016-08-03,936
2016-08-04,936
2016-08-05,936
2016-08-06,936
2016-08-07,921
2016-08-08,921
2016-08-09,921
2016-08-10,921
2016-08-11,921
2016-08-12,921
2016-08-13,921
2016-08-14,921
2016-08-15,921
2016-08-16,921
2016-08-17,921
2016-08-18,921
2016-08-19,921
2016-08-20,924
2016-08-21,924
2016-08-22,924
2016-08-23,924
2016-08-24,924
2016-08-25,924
2016-08-26,924
2016-08-28,924
2016-08-31,924
2016-09-01,909
2016-09-02,909
2016-09-03,909
2016-09-04,909
2016-09-05,909
2016-09-06,909
2016-09-07,909
2016-09-08,909
2016-09-09,909
2016-09-10,909
2016-09-11,909
2016-09-12,870
2016-09-13,870
2016-09-14,870
2016-09-15,870
2016-09-16,870
2016-09-17,870
2016-09-18,870
2016-09-19,870
2016-09-20,870
2016-09-21,870
2016-09-22,842
2016-09-23,842
2016-09-24,842
2016-09-25,842
2016-09-26,842
2016-09-27,842
2016-09-28,842
2016-09-29,842
2016-09-30,842
2016-10-01,842
2016-10-02,847
2016-10-03,847
2016-10-04,847
2016-10-05,847
2016-10-06,847
2016-10-07,847
2016-10-08,847
2016-10-09,847
2016-10-10,847
2016-10-11,841
2016-10-12,841
2016-10-13,841
2016-10-14,841
2016-10-15,841
2016-10-16,841
2016-10-17,841
2016-10-18,841
2016-10-19,841
2016-10-20,841
2016-10-21,840
2016-10-22,840
2016-10-23,840
2016-10-24,840
2016-10-25,840
2016-10-26,840
2016-10-27,840
2016-10-28,840
2016-10-29,840
2016-10-30,840
2016-10-31,854
2016-11-01,854
2016-11-02,854
2016-11-03,854
2016-11-04,854
2016-11-05,854
2016-11-06,854
2016-11-07,854
2016-11-08,854
2016-11-09,854
2016-11-10,854
2016-11-11,853
2016-11-12,853
2016-11-13,853
2016-11-14,853
2016-12-07,860
2016-12-08,860
2016-12-09,845
2016-12-10,845
2016-12-11,845
2016-12-12,845
2016-12-13,845
2016-12-14,845
2016-12-15,845
2016-12-16,845
2016-12-17,845
2016-12-18,845
2016-12-19,867
2016-12-20,867
2016-12-21,867
2016-12-22,867
2016-12-23,867
2016-12-24,867
2016-12-25,867
2016-12-26,867
2016-12-27,893
2016-12-28,893
2016-12-29,893
2016-12-30,893
2016-12-31,893
2017-01-01,893
2017-01-02,893
2017-01-03,926
2017-01-04,926
2017-01-05,926
2017-01-06,926
2017-01-07,926
2017-01-08,926
2017-01-09,926
2017-01-10,919
2017-01-11,919
2017-01-12,919
2017-01-13,919
2017-01-14,919
2017-01-15,919
2017-01-16,919
2017-01-17,897
2017-01-18,897
2017-01-19,897
2017-01-20,897
2017-01-21,897
2017-01-22,897
2017-01-27,899
2017-01-28,899
2017-01-29,899
2017-01-30,899
2017-01-31,897
2017-02-01,897
2017-02-02,897
2017-02-03,897
2017-02-04,897
2017-02-05,897
2017-02-06,897
2017-02-07,897
2017-02-08,878
2017-02-09,878
2017-02-10,878
2017-02-11,878
2017-02-12,878
2017-02-13,878
2017-02-14,878
2017-02-15,863
2017-02-16,863
2017-02-18,863
2017-02-19,863
2017-02-20,863
2017-02-21,863
2017-02-22,863
2017-02-23,843
2017-02-24,843
2017-02-25,843
2017-02-26,843
2017-02-27,843
2017-02-28,843
2017-03-01,843
2017-03-02,861
2017-03-03,861
2017-03-04,861
2017-03-05,861
2017-03-06,861
2017-03-07,861
2017-03-08,861
2017-03-09,846
2017-03-10,846
2017-03-11,846
2017-03-12,846
2017-03-13,846
2017-03-14,846
2017-03-15,829
2017-03-16,829
2017-03-17,829
2017-03-18,829
2017-03-19,829
2017-03-20,829
2017-03-21,839
2017-03-22,839
2017-03-23,839
2017-03-24,839
2017-03-25,839
2017-03-26,839
2017-03-27,839
2017-03-28,853
2017-03-29,853
2017-03-30,853
2017-03-31,853
2017-04-01,853
2017-04-02,853
2017-04-03,855
2017-04-04,855
2017-04-12,841
2017-04-13,841
2017-04-14,841
2017-04-15,841
2017-04-16,841
2017-04-17,841
2017-04-18,848
2017-04-19,848
2017-04-20,848
2017-04-21,848
2017-04-22,848
2017-04-23,848
2017-04-24,848
2017-04-25,849
2017-04-26,849
2017-04-27,849
2017-04-28,849
2017-04-29,849
2017-04-30,849
2017-05-01,849
2017-05-02,849
2017-05-03,856
2017-05-04,856
2017-05-05,856
2017-05-06,856
2017-05-07,856
2017-05-08,856
2017-05-09,856
2017-05-10,869
2017-05-11,869
2017-05-12,869
2017-05-13,869
2017-05-14,869
2017-05-15,869
2017-05-16,869
2017-05-17,908
2017-05-18,908
2017-05-19,908
2017-05-20,908
2017-05-21,908
2017-05-22,908
2017-05-23,908
2017-05-24,916
2017-05-25,916
2017-05-26,916
2017-05-27,916
2017-05-28,916
2017-05-29,916
2017-05-30,916
2017-05-31,916
2017-06-01,909
2017-06-02,909
2017-06-03,909
2017-06-06,909
2017-06-07,909
2017-06-08,882
2017-06-09,882
2017-06-10,882
2017-06-11,882
2017-06-12,882
2017-06-13,882
2017-06-14,882
2017-06-15,882
2017-06-16,861
2017-06-17,861
2017-06-18,861
2017-06-19,861
2017-06-20,861
2017-06-21,861
2017-06-22,861
2017-06-23,861
2017-06-24,861
2017-06-25,861
2017-06-26,874
2017-06-27,874
2017-06-28,874
2017-06-29,874
2017-06-30,874
2017-07-01,874
2017-07-02,874
2017-07-03,874
2017-07-04,866
2017-07-05,866
2017-07-06,866
2017-07-07,866
2017-07-08,866
2017-07-13,865
2017-07-14,865
2017-07-15,865
2017-07-16,865
2017-07-17,865
2017-07-18,865
2017-07-19,865
2017-07-20,865
2017-07-21,871
2017-07-22,871
2017-07-23,871
2017-07-24,871
2017-07-25,871
2017-07-26,871
2017-07-27,871
2017-07-28,871
2017-07-29,874
2017-07-30,874
2017-07-31,874
2017-08-01,874
2017-08-02,874
2017-08-03,874
2017-08-04,874
2017-08-05,874
2017-08-06,873
2017-08-09,873
2017-08-10,873
2017-08-11,873
2017-08-12,873
2017-08-13,873
2017-08-14,880
2017-08-15,880
2017-08-16,880
2017-08-17,880
2017-08-18,880
2017-08-19,880
2017-08-20,880
2017-08-21,880
2017-08-22,876
2017-08-23,876
2017-08-24,876
2017-08-25,876
2017-08-26,876
2017-08-27,876
2017-08-28,876
2017-08-29,876
2017-08-30,880
2017-08-31,880
2017-09-01,880
2017-09-02,880
2017-09-03,880
2017-09-04,880
2017-09-05,880
2017-09-06,880
2017-09-07,886
2017-09-08,886
2017-09-09,886
2017-09-10,886
2017-09-11,886
2017-09-12,886
2017-09-13,886
2017-09-14,886
2017-09-15,903
2017-09-16,903
2017-09-17,903
2017-09-19,903
2017-09-20,903
2017-09-21,903
2017-09-22,903
2017-09-23,911
2017-09-24,911
2017-09-25,911
2017-09-26,911
2017-09-27,911
2017-09-28,911
2017-09-29,911
2017-09-30,911
2017-10-01,895
2017-10-02,895
2017-10-03,895
2017-10-04,895
2017-10-05,895
2017-10-06,895
2017-10-07,895
2017-10-08,895
2017-10-09,895
2017-10-10,895
2017-10-11,895
2017-10-12,895
2017-10-13,895
2017-10-14,895
2017-10-15,895
2017-10-16,895
2017-10-17,895
2017-10-18,917
2017-10-19,917
2017-10-20,917
2017-10-21,917
2017-10-22,917
2017-10-23,917
2017-10-24,917
2017-10-25,917
2017-10-26,917
2017-10-27,917
2017-10-28,917
2017-10-29,917
2017-10-30,905
2017-10-31,905
2017-11-01,905
2017-11-02,905
2017-11-03,905
2017-11-04,905
2017-11-05,914
2017-11-06,914
2017-11-07,914
2017-11-08,914
2017-11-09,914
2017-11-10,914
2017-11-11,914
2017-11-12,883
2017-11-13,883
2017-11-14,883
2017-11-15,883
2017-11-16,883
2017-11-17,883
2017-11-18,883
2017-11-19,841
2017-11-20,841
2017-11-21,841
2017-11-22,841
2017-11-23,841
2017-11-24,841
2017-11-25,806
2017-11-26,806
2017-11-27,806
2017-11-28,806
2017-11-29,806
2017-11-30,806
2017-12-01,806
2017-12-02,817
2017-12-03,817
2017-12-04,817
2017-12-05,817
2017-12-06,817
2017-12-07,846
2017-12-08,846
2017-12-09,846
2017-12-10,846
2017-12-11,846
2017-12-12,846
2017-12-14,858
2017-12-15,858
2017-12-16,858
2017-12-17,858
2017-12-18,858
2017-12-19,858
2017-12-20,845
2017-12-21,845
2017-12-22,845
2017-12-23,845
2017-12-24,845
2017-12-25,845
2017-12-26,845
2017-12-27,834
2017-12-28,834
2017-12-29,834
2017-12-30,834
2017-12-31,834
2018-01-01,834
2018-01-02,845
2018-01-03,845
2018-01-04,845
2018-01-05,845
2018-01-06,845
2018-01-07,845
2018-01-08,835
2018-01-09,835
2018-01-10,835
2018-01-11,835
2018-01-12,835
2018-01-13,835
2018-01-14,847
2018-01-15,847
2018-01-16,847
2018-01-17,847
2018-01-18,847
2018-01-19,847
2018-01-20,859
2018-01-21,859
2018-01-22,859
2018-01-23,859
2018-01-25,853
2018-01-26,853
2018-01-27,853
2018-01-28,857
2018-01-29,857
2018-01-31,857
2018-02-01,847
2018-02-02,847
2018-02-03,847
2018-02-04,858
2018-02-05,858
2018-02-06,858
2018-02-07,870
2018-02-08,870
2018-02-09,870
2018-02-10,870
2018-02-11,865
2018-02-12,865
2018-02-13,865
2018-02-14,865
2018-02-15,849
2018-02-16,849
2018-02-17,849
2018-02-18,849
2018-02-19,865
2018-02-20,865
2018-02-21,865
2018-02-22,865
2018-02-23,866
2018-02-24,866
2018-02-25,866
2018-02-26,866
2018-02-27,845
2018-02-28,845
2018-03-01,845
2018-03-02,833
2018-03-03,833
2018-03-04,833
2018-03-05,833
2018-03-06,826
2018-03-07,826
2018-03-08,826
2018-03-09,826
2018-03-10,818
2018-03-11,818
2018-03-12,818
2018-03-13,828
2018-03-14,828
2018-03-15,828
2018-03-16,828
2018-03-17,841
2018-03-18,841
2018-03-19,841
2018-03-20,872
2018-03-21,872
2018-03-23,872
2018-03-24,872
2018-03-26,874
2018-03-27,874
2018-03-28,874
2018-03-29,856
2018-03-30,856
2018-03-31,856
2018-04-01,856
2018-04-02,847
2018-04-03,847
2018-04-04,847
2018-04-05,847
2018-04-06,829
2018-04-07,829
2018-04-08,829
2018-04-09,829
2018-04-10,827
2018-04-11,827
2018-04-12,827
2018-04-13,827
2018-04-14,840
2018-04-15,840
2018-04-16,840
2018-04-17,840
2018-04-18,818
2018-04-19,818
2018-04-20,818
2018-04-21,818
2018-04-22,804
2018-04-23,804
2018-04-24,804
2018-04-25,804
2018-04-26,798
2018-04-27,798
2018-04-28,798
2018-04-29,829
2018-04-30,829
2018-05-01,829
2018-05-04,864
2018-05-05,864
2018-05-06,864
2018-05-07,885
2018-05-08,885
2018-05-09,885
2018-05-10,885
2018-05-11,891
2018-05-12,891
2018-05-13,891
2018-05-14,891
2018-05-15,862
2018-05-16,862
2018-05-17,862
2018-05-18,843
2018-05-19,843
2018-05-20,843
2018-05-21,833
2018-05-22,833
2018-05-23,833
2018-05-24,833
2018-05-25,833
2018-05-26,817
2018-05-27,817
2018-05-28,817
2018-05-29,817
2018-05-30,805
2018-05-31,805
2018-06-01,805
2018-06-02,800
2018-06-03,800
2018-06-04,800
2018-06-05,800
2018-06-06,796
2018-06-07,796
2018-06-08,796
2018-06-09,796
2018-06-10,785
2018-06-11,785
2018-06-12,785
2018-06-13,787
2018-06-14,787
2018-06-15,787
2018-06-16,787
2018-06-17,795
2018-06-18,795
2018-06-19,795
2018-06-20,795
2018-06-21,820
2018-06-22,820
2018-06-23,820
2018-06-24,820
2018-06-25,825
2018-06-26,825
2018-06-27,825
2018-06-28,825
2018-06-29,830
2018-06-30,830
2018-07-01,830
2018-07-02,830
2018-07-03,843
2018-07-04,843
2018-07-05,843
2018-07-06,843
2018-07-07,874
2018-07-08,874
2018-07-09,874
2018-07-10,851
2018-07-11,851
2018-07-12,851
2018-07-13,851
2018-07-14,833
2018-07-15,833
2018-07-16,833
2018-07-17,803
2018-07-18,803
2018-07-19,803
2018-07-20,803
2018-07-21,818
2018-07-22,818
2018-07-23,818
2018-07-24,832
2018-07-25,832
2018-07-26,832
2018-07-27,854
2018-07-28,854
2018-07-29,854
2018-07-30,854
2018-07-31,862
2018-08-01,862
2018-08-02,862
2018-08-03,862
2018-08-04,886
2018-08-05,886
2018-08-06,886
2018-08-07,889
2018-08-08,889
2018-08-09,889
2018-08-10,860
2018-08-11,860
2018-08-12,860
2018-08-14,836
2018-08-16,836
2018-08-17,842
2018-08-18,842
2018-08-19,842
2018-08-20,873
2018-08-21,873
2018-08-22,873
2018-08-23,873
2018-08-24,887
2018-08-25,887
2018-08-26,887
2018-08-27,858
2018-08-28,858
2018-08-29,858
2018-08-30,840
2018-08-31,840
2018-09-01,840
2018-09-02,823
2018-09-03,823
2018-09-04,823
2018-09-05,821
2018-09-06,821
2018-09-07,821
2018-09-08,813
2018-09-09,813
2018-09-10,813
2018-09-11,813
2018-09-12,823
2018-09-13,823
2018-09-14,823
2018-09-15,839
2018-09-16,839
2018-09-17,839
2018-09-18,805
2018-09-19,805
2018-09-20,805
2018-09-21,805
2018-09-22,802
2018-09-23,802
2018-09-24,802
2018-09-25,802
2018-09-26,817
2018-09-27,817
2018-09-28,817
2018-09-29,843
2018-09-30,843
2018-10-02,834
2018-10-03,834
2018-10-04,834
2018-10-05,847
2018-10-06,847
2018-10-07,847
2018-10-08,866
2018-10-09,866
2018-10-10,866
2018-10-11,861
2018-10-12,861
2018-10-13,861
2018-10-14,861
2018-10-15,872
2018-10-16,872
2018-10-17,872
2018-10-18,881
2018-10-19,881
2018-10-20,881
2018-10-21,881
2018-10-22,882
2018-10-23,882
2018-10-24,882
2018-10-25,882
2018-10-26,872
2018-10-27,872
2018-10-28,853
2018-10-29,853
2018-10-30,853
2018-10-31,837
2018-11-01,837
2018-11-03,846
2018-11-04,846
2018-11-05,846
2018-11-06,846
2018-11-07,846
2018-11-08,845
2018-11-09,845
2018-11-10,845
2018-11-11,851
2018-11-12,851
2018-11-13,840
2018-11-14,840
2018-11-15,840
2018-11-16,849
2018-11-17,849
2018-11-18,849
2018-11-19,854
2018-11-20,854
2018-11-21,844
2018-11-22,844
2018-11-23,858
2018-11-24,858
2018-11-25,853
2018-11-26,853
2018-11-27,853
2018-11-28,851
2018-11-29,851
2018-12-01,843
2018-12-02,843
2018-12-03,843
2018-12-04,830
2018-12-05,830
2018-12-07,826
2018-12-09,829
2018-12-10,831
2018-12-11,831
2018-12-12,831
2018-12-13,823
2018-12-14,823
2018-12-15,823
2018-12-16,806
2018-12-17,806
2018-12-18,809
2018-12-19,809
2018-12-20,832
2018-12-21,832
2018-12-22,836
2018-12-23,836
2018-12-24,842
2018-12-25,842
2018-12-26,842
2018-12-27,829
2018-12-28,829
2018-12-29,817
2018-12-30,817
2018-12-31,835
2019-01-01,835
2019-01-02,852
2019-01-03,852
2019-01-04,847
2019-01-05,847
2019-01-06,837
2019-01-08,837
2019-01-10,837
2019-01-11,817
2019-01-12,817
2019-01-13,824
2019-01-14,824
2019-01-15,829
2019-01-16,829
2019-01-17,834
2019-01-18,834
2019-01-19,848
2019-01-20,848
2019-01-21,830
2019-01-22,830
2019-01-23,821
2019-01-24,821
2019-01-25,849
2019-01-26,849
2019-01-27,844
2019-01-28,844
2019-01-29,819
2019-01-30,819
2019-01-31,808
2019-02-01,808
2019-02-02,840
2019-02-03,840
2019-02-04,822
2019-02-05,822
2019-02-06,811
2019-02-07,811
2019-02-08,816
2019-02-09,816
2019-02-10,812
2019-02-11,812
2019-02-12,812
2019-02-13,819
2019-02-14,819
2019-02-15,819
2019-02-16,842
2019-02-17,842
2019-02-18,842
2019-02-19,869
2019-02-20,869
2019-02-21,892
2019-02-22,892
2019-02-23,890
2019-02-24,890
2019-02-25,878
2019-02-26,878
2019-02-27,878
2019-02-28,878
2019-03-01,878
2019-03-02,863
2019-03-03,863
2019-03-04,858
2019-03-05,858
2019-03-06,848
2019-03-07,848
2019-03-08,848
2019-03-09,881
2019-03-10,881
2019-03-11,895
2019-03-12,895
2019-03-13,895
2019-03-14,891
2019-03-15,891
2019-03-16,891
2019-03-17,877
2019-03-18,877
2019-03-19,877
2019-03-20,881
2019-03-21,881
2019-03-22,881
2019-03-23,883
2019-03-24,883
2019-03-25,883
2019-03-26,910
2019-03-27,910
2019-03-28,910
2019-03-29,913
2019-03-30,913
2019-03-31,913
2019-04-01,902
2019-04-02,902
2019-04-03,881
2019-04-04,881
2019-04-05,881
2019-04-06,872
2019-04-07,872
2019-04-08,842
2019-04-09,842
2019-04-10,842
2019-04-11,825
2019-04-12,825
2019-04-13,820
2019-04-14,820
2019-04-15,820
2019-04-16,838
2019-04-17,838
2019-04-18,838
2019-04-19,833
2019-04-20,833
2019-04-21,833
2019-04-22,819
2019-04-23,819
2019-04-24,819
2019-04-25,814
2019-04-26,814
2019-04-27,814
2019-04-28,837
2019-04-29,837
2019-04-30,832
2019-05-01,832
2019-05-02,832
2019-05-03,859
2019-05-04,859
2019-05-05,832
2019-05-06,832
2019-05-07,832
2019-05-08,824
2019-05-09,824
2019-05-10,824
2019-05-11,813
2019-05-12,813
2019-05-13,796
2019-05-14,796
2019-05-15,796
2019-05-16,806
2019-05-17,806
2019-05-18,806
2019-05-19,798
2019-05-20,798
2019-05-21,798
2019-05-22,799
2019-05-23,799
2019-05-24,799
2019-05-25,810
2019-05-26,810
2019-05-27,810
2019-05-28,810
2019-05-29,810
2019-05-30,829
2019-05-31,829
2019-06-01,829
2019-06-02,841
2019-06-03,841
2019-06-04,841
2019-06-05,834
2019-06-06,834
2019-06-07,834
2019-06-08,810
2019-06-09,810
2019-06-10,810
2019-06-11,791
2019-06-12,791
2019-06-13,791
2019-06-14,807
2019-06-15,807
2019-06-16,807
2019-06-17,816
2019-06-18,816
2019-06-19,816
2019-06-20,808
2019-06-21,808
2019-06-22,808
2019-06-23,805
2019-06-24,805
2019-06-25,805
2019-06-26,796
2019-06-27,796
2019-06-28,783
2019-06-29,783
2019-06-30,806
2019-07-01,806
2019-07-02,806
2019-07-03,813
2019-07-04,813
2019-07-05,813
2019-07-06,791
2019-07-07,791
2019-07-08,791
2019-07-09,774
2019-07-10,774
2019-07-11,774
2019-07-12,775
2019-07-13,775
2019-07-14,775
2019-07-15,799
2019-07-16,799
2019-07-17,799
2019-07-18,804
2019-07-19,804
2019-07-20,804
2019-07-21,785
2019-07-22,785
2019-07-23,785
2019-07-24,778
2019-07-25,778
2019-07-26,778
2019-07-27,778
2019-07-28,771
2019-07-29,771
2019-07-30,771
2019-07-31,750
2019-08-01,750
2019-08-02,750
2019-08-03,742
2019-08-04,742
2019-08-05,742
2019-08-06,773
2019-08-07,773
2019-08-08,773
2019-08-09,773
2019-08-10,791
2019-08-11,791
2019-08-12,791
2019-08-13,762
2019-08-14,762
2019-08-15,762
2019-08-16,730
2019-08-17,730
2019-08-18,730
2019-08-19,718
2019-08-20,718
2019-08-21,718
2019-08-22,737
2019-08-23,737
2019-08-24,737
2019-08-24,737
2019-08-25,737
2019-08-25,737
2019-08-26,763
2019-08-26,763
2019-08-27,763
2019-08-27,763
2019-08-28,763
2019-08-29,785
2019-08-30,785
2019-08-31,785
2019-09-01,809
