date_obj,Blue%20skirt%20(t) price
2015-12-16,28160
2015-12-17,28160
2015-12-18,28100
2015-12-19,28100
2015-12-20,27936
2015-12-21,27797
2015-12-22,27372
2015-12-23,27761
2015-12-24,27761
2015-12-25,28966
2015-12-26,28966
2015-12-27,30386
2015-12-28,31463
2015-12-29,31707
2015-12-30,32052
2015-12-31,32939
2016-01-01,32939
2016-01-02,33401
2016-01-03,33448
2016-01-04,33926
2016-01-05,33926
2016-01-06,33307
2016-01-07,32749
2016-01-08,32255
2016-01-09,32255
2016-01-10,31488
2016-01-11,31488
2016-01-12,31358
2016-01-13,31358
2016-01-14,30844
2016-01-15,30844
2016-01-16,30465
2016-01-17,30465
2016-01-18,30064
2016-01-19,30064
2016-01-20,28902
2016-01-21,28902
2016-01-22,28073
2016-01-23,28073
2016-01-24,27716
2016-01-25,27274
2016-01-26,27274
2016-01-27,26228
2016-01-28,26228
2016-01-29,26173
2016-01-30,26173
2016-01-31,25262
2016-02-01,24121
2016-02-02,24121
2016-02-03,23897
2016-02-04,23897
2016-02-05,23512
2016-02-06,23273
2016-02-07,23273
2016-02-08,22724
2016-02-09,22356
2016-02-10,21896
2016-02-11,21896
2016-02-12,21188
2016-02-13,20785
2016-02-14,20785
2016-02-15,20768
2016-02-16,20735
2016-02-17,20694
2016-02-18,20694
2016-02-19,20814
2016-02-20,20783
2016-02-21,20758
2016-02-22,20758
2016-02-23,20690
2016-02-24,20690
2016-02-25,20576
2016-02-26,20576
2016-02-27,20505
2016-02-28,20311
2016-02-29,20321
2016-03-01,20245
2016-03-02,20245
2016-03-03,20009
2016-03-04,20009
2016-03-05,19549
2016-03-06,19435
2016-03-07,19435
2016-03-08,19302
2016-03-09,18690
2016-03-10,17996
2016-03-11,17996
2016-03-12,18086
2016-03-13,18086
2016-03-14,18635
2016-03-15,19512
2016-03-16,20228
2016-03-17,20228
2016-03-18,21073
2016-03-19,21073
2016-03-20,22074
2016-03-21,22074
2016-03-22,23178
2016-03-23,24280
2016-03-24,24280
2016-03-25,25382
2016-03-26,25793
2016-03-27,25793
2016-03-28,26760
2016-03-29,27991
2016-03-30,27991
2016-03-31,29242
2016-04-01,30595
2016-04-02,30595
2016-04-03,32125
2016-04-04,33732
2016-04-05,33732
2016-04-06,35419
2016-04-07,37039
2016-04-08,38840
2016-04-09,40754
2016-04-10,41993
2016-04-11,41993
2016-04-12,42647
2016-04-13,42647
2016-04-14,44115
2016-04-15,43992
2016-04-16,41980
2016-04-17,40010
2016-04-18,38009
2016-04-19,36266
2016-04-20,34538
2016-04-21,33015
2016-04-22,31615
2016-04-23,30034
2016-04-24,28532
2016-04-25,27105
2016-04-26,25946
2016-04-27,24754
2016-04-28,23979
2016-04-29,22847
2016-04-30,22749
2016-05-01,22421
2016-05-02,22421
2016-05-03,21838
2016-05-04,21838
2016-05-05,21311
2016-05-06,21311
2016-05-07,21039
2016-05-08,20764
2016-05-09,20857
2016-05-10,20553
2016-05-11,20553
2016-05-12,20920
2016-05-13,20494
2016-05-14,20517
2016-05-15,20262
2016-05-16,20262
2016-05-17,19661
2016-05-18,20240
2016-05-19,20240
2016-05-22,20083
2016-05-23,20099
2016-05-24,20037
2016-05-25,20027
2016-05-26,20079
2016-05-27,20133
2016-05-28,20133
2016-05-29,19877
2016-05-30,19877
2016-05-31,19814
2016-06-01,19754
2016-06-02,19754
2016-06-03,20106
2016-06-04,19991
2016-06-05,19991
2016-06-06,19913
2016-06-07,19913
2016-06-08,19992
2016-06-09,20093
2016-06-10,20141
2016-06-11,20141
2016-06-12,20155
2016-06-13,20155
2016-06-14,20245
2016-06-15,20245
2016-06-16,20695
2016-06-17,21026
2016-06-18,21026
2016-06-19,21432
2016-06-20,21698
2016-06-21,22021
2016-06-22,21822
2016-06-23,21707
2016-06-24,21321
2016-06-25,21505
2016-06-26,21505
2016-06-27,21296
2016-06-28,20956
2016-06-29,20897
2016-06-30,21157
2016-07-01,21104
2016-07-02,21104
2016-07-03,21397
2016-07-04,20796
2016-07-05,20796
2016-07-06,20401
2016-07-07,19992
2016-07-08,19626
2016-07-09,19256
2016-07-10,18780
2016-07-11,18450
2016-07-12,18351
2016-07-13,17925
2016-07-14,17646
2016-07-15,17818
2016-07-16,18061
2016-07-17,18061
2016-07-18,17963
2016-07-23,17804
2016-07-24,17746
2016-07-25,17674
2016-07-26,17674
2016-07-27,17677
2016-07-28,17677
2016-07-29,16911
2016-07-30,16773
2016-07-31,16773
2016-08-01,16406
2016-08-02,16161
2016-08-03,15775
2016-08-04,15775
2016-08-05,15627
2016-08-06,15627
2016-08-07,15486
2016-08-08,15486
2016-08-09,15737
2016-08-10,15737
2016-08-11,15689
2016-08-12,15689
2016-08-13,15316
2016-08-14,15316
2016-08-15,15249
2016-08-16,15249
2016-08-17,15150
2016-08-18,15150
2016-08-19,14760
2016-08-20,14418
2016-08-21,14418
2016-08-22,14224
2016-08-23,14224
2016-08-24,14246
2016-08-25,14246
2016-08-26,14288
2016-08-28,14311
2016-08-31,14056
2016-09-01,13976
2016-09-02,13976
2016-09-03,14097
2016-09-04,14036
2016-09-05,14092
2016-09-06,14092
2016-09-07,14078
2016-09-08,14078
2016-09-09,14117
2016-09-10,14038
2016-09-11,14038
2016-09-12,14373
2016-09-13,14628
2016-09-14,14628
2016-09-15,15047
2016-09-16,15047
2016-09-17,15239
2016-09-18,15239
2016-09-19,15226
2016-09-20,15226
2016-09-21,15523
2016-09-22,15884
2016-09-23,15884
2016-09-24,16004
2016-09-25,15894
2016-09-26,15894
2016-09-27,15620
2016-09-28,15396
2016-09-29,15396
2016-09-30,15629
2016-10-01,15662
2016-10-02,15662
2016-10-03,15587
2016-10-04,15369
2016-10-05,15189
2016-10-06,15369
2016-10-07,15369
2016-10-08,15283
2016-10-09,15283
2016-10-10,15227
2016-10-11,15213
2016-10-12,15213
2016-10-13,15137
2016-10-14,15197
2016-10-15,14934
2016-10-16,15055
2016-10-17,15123
2016-10-18,15123
2016-10-19,14874
2016-10-20,14874
2016-10-21,15113
2016-10-22,15113
2016-10-23,14992
2016-10-24,14911
2016-10-25,14911
2016-10-26,14798
2016-10-27,14798
2016-10-28,14632
2016-10-29,14223
2016-10-30,14223
2016-10-31,14015
2016-11-01,14015
2016-11-02,13857
2016-11-03,13857
2016-11-04,13590
2016-11-05,13590
2016-11-06,13410
2016-11-07,13410
2016-11-08,13269
2016-11-09,13333
2016-11-10,13333
2016-11-11,13099
2016-11-12,13027
2016-11-13,13027
2016-11-14,13123
2016-11-15,13123
2016-12-07,14212
2016-12-08,14295
2016-12-09,13938
2016-12-10,13938
2016-12-11,13818
2016-12-12,13810
2016-12-13,13668
2016-12-14,13825
2016-12-15,13825
2016-12-16,14292
2016-12-17,14413
2016-12-18,14413
2016-12-19,14179
2016-12-20,14709
2016-12-21,15327
2016-12-22,15327
2016-12-23,15879
2016-12-24,15879
2016-12-25,15842
2016-12-26,15842
2016-12-27,15607
2016-12-28,15585
2016-12-29,15585
2016-12-30,15349
2016-12-31,15349
2017-01-01,15285
2017-01-02,15272
2017-01-03,15272
2017-01-04,15538
2017-01-05,15246
2017-01-06,15153
2017-01-07,15023
2017-01-08,14857
2017-01-09,14818
2017-01-10,14479
2017-01-11,14311
2017-01-12,14266
2017-01-13,14266
2017-01-14,14265
2017-01-15,14318
2017-01-16,14290
2017-01-17,14283
2017-01-18,14136
2017-01-19,14136
2017-01-20,14608
2017-01-21,15085
2017-01-22,15085
2017-01-23,15412
2017-01-27,15884
2017-01-28,15790
2017-01-29,15690
2017-01-30,15690
2017-01-31,15782
2017-02-01,16117
2017-02-02,16451
2017-02-03,16810
2017-02-04,16681
2017-02-05,17362
2017-02-06,17678
2017-02-07,18031
2017-02-08,18085
2017-02-09,18085
2017-02-10,17879
2017-02-11,18118
2017-02-12,18118
2017-02-13,18323
2017-02-14,18748
2017-02-15,18748
2017-02-16,18663
2017-02-18,18852
2017-02-19,19338
2017-02-20,19338
2017-02-21,19643
2017-02-22,19643
2017-02-23,19672
2017-02-24,19672
2017-02-25,19989
2017-02-26,19989
2017-02-27,20139
2017-02-28,20418
2017-03-01,20345
2017-03-02,20346
2017-03-03,20346
2017-03-04,20640
2017-03-05,20640
2017-03-06,20626
2017-03-07,20748
2017-03-08,20748
2017-03-09,20566
2017-03-10,20534
2017-03-11,20880
2017-03-12,20880
2017-03-13,20933
2017-03-14,20587
2017-03-15,20374
2017-03-16,20374
2017-03-17,20121
2017-03-18,20121
2017-03-19,19861
2017-03-20,19530
2017-03-21,18898
2017-03-22,18543
2017-03-23,18375
2017-03-24,18307
2017-03-25,18307
2017-03-26,18396
2017-03-27,18149
2017-03-28,18054
2017-03-29,17579
2017-03-30,17440
2017-03-31,17292
2017-04-01,17292
2017-04-02,17089
2017-04-03,16783
2017-04-04,16270
2017-04-12,16016
2017-04-13,15777
2017-04-14,15777
2017-04-15,15614
2017-04-16,16080
2017-04-17,16501
2017-04-18,17135
2017-04-19,17132
2017-04-20,17132
2017-04-21,16944
2017-04-22,16944
2017-04-23,16423
2017-04-24,16021
2017-04-25,16001
2017-04-26,16001
2017-04-27,16111
2017-04-28,15793
2017-04-29,15793
2017-04-30,15793
2017-05-01,15718
2017-05-02,15745
2017-05-03,15745
2017-05-04,15682
2017-05-05,15617
2017-05-06,15617
2017-05-07,15435
2017-05-08,15435
2017-05-09,15248
2017-05-10,15248
2017-05-11,15120
2017-05-12,15170
2017-05-13,15157
2017-05-14,15157
2017-05-15,15362
2017-05-16,15460
2017-05-17,15460
2017-05-18,15136
2017-05-19,15136
2017-05-20,15271
2017-05-21,15271
2017-05-22,15994
2017-05-23,15994
2017-05-24,16521
2017-05-25,16521
2017-05-26,16400
2017-05-27,15872
2017-05-28,15604
2017-05-29,15379
2017-05-30,15379
2017-05-31,15190
2017-06-01,15253
2017-06-02,15399
2017-06-03,15399
2017-06-04,15200
2017-06-05,15130
2017-06-06,15347
2017-06-07,15314
2017-06-08,15314
2017-06-09,15337
2017-06-10,15352
2017-06-11,15481
2017-06-12,15481
2017-06-13,15217
2017-06-14,15056
2017-06-15,15056
2017-06-16,15356
2017-06-17,15356
2017-06-18,15765
2017-06-19,15765
2017-06-20,15142
2017-06-21,14893
2017-06-22,14893
2017-06-23,14798
2017-06-24,14862
2017-06-25,15135
2017-06-26,15187
2017-06-27,15324
2017-06-28,15324
2017-06-29,15246
2017-06-30,15371
2017-07-01,15371
2017-07-02,15010
2017-07-03,15231
2017-07-04,15733
2017-07-05,15733
2017-07-06,15663
2017-07-07,15663
2017-07-08,15457
2017-07-13,14155
2017-07-14,14092
2017-07-15,14092
2017-07-16,13625
2017-07-17,13462
2017-07-18,13891
2017-07-19,14157
2017-07-20,14319
2017-07-21,14512
2017-07-22,14869
2017-07-23,15314
2017-07-24,15314
2017-07-25,15663
2017-07-26,15795
2017-07-27,15953
2017-07-28,16469
2017-07-29,16469
2017-07-30,16545
2017-07-31,16545
2017-08-01,16771
2017-08-02,16757
2017-08-03,16545
2017-08-04,16803
2017-08-05,17201
2017-08-06,17201
2017-08-09,17087
2017-08-10,16729
2017-08-11,16729
2017-08-12,16448
2017-08-13,16671
2017-08-14,16671
2017-08-15,16424
2017-08-16,16424
2017-08-17,16437
2017-08-18,16437
2017-08-19,16773
2017-08-20,16705
2017-08-21,17132
2017-08-22,17629
2017-08-23,17629
2017-08-24,18228
2017-08-25,18228
2017-08-26,18982
2017-08-27,19751
2017-08-28,19751
2017-08-29,20122
2017-08-30,20025
2017-08-31,20025
2017-09-01,19797
2017-09-02,19945
2017-09-03,19945
2017-09-04,20138
2017-09-05,20248
2017-09-06,20248
2017-09-07,20851
2017-09-08,20851
2017-09-09,21819
2017-09-10,22611
2017-09-11,23526
2017-09-12,23526
2017-09-13,24389
2017-09-14,25048
2017-09-15,25048
2017-09-16,25637
2017-09-17,25761
2017-09-18,25909
2017-09-19,25909
2017-09-20,25668
2017-09-22,24627
2017-09-23,24627
2017-09-24,24572
2017-09-25,24378
2017-09-26,24071
2017-09-27,24071
2017-09-28,23880
2017-09-29,23448
2017-09-30,23448
2017-10-01,22763
2017-10-02,21871
2017-10-03,21871
2017-10-04,21506
2017-10-05,21227
2017-10-06,20944
2017-10-07,20944
2017-10-08,20621
2017-10-09,20621
2017-10-10,20355
2017-10-11,20355
2017-10-12,19923
2017-10-13,20013
2017-10-14,19816
2017-10-15,19816
2017-10-16,19389
2017-10-17,19389
2017-10-18,18929
2017-10-19,18929
2017-10-20,19084
2017-10-21,19084
2017-10-22,18591
2017-10-23,18591
2017-10-24,18063
2017-10-25,17972
2017-10-26,17972
2017-10-27,18232
2017-10-28,18232
2017-10-29,17962
2017-10-30,18396
2017-10-31,18464
2017-11-01,18464
2017-11-02,18320
2017-11-03,18320
2017-11-04,18097
2017-11-05,18097
2017-11-06,17960
2017-11-07,17960
2017-11-08,17768
2017-11-09,17645
2017-11-10,17645
2017-11-11,17398
2017-11-12,17087
2017-11-13,17190
2017-11-14,17190
2017-11-15,17714
2017-11-16,18555
2017-11-17,18555
2017-11-18,19378
2017-11-19,20082
2017-11-20,20900
2017-11-21,21196
2017-11-22,21196
2017-11-23,21226
2017-11-24,21226
2017-11-25,20946
2017-11-26,20946
2017-11-27,20576
2017-11-28,20306
2017-11-29,20306
2017-11-30,20204
2017-12-01,19713
2017-12-02,19713
2017-12-03,19644
2017-12-04,19644
2017-12-05,19544
2017-12-06,19544
2017-12-07,19395
2017-12-08,19395
2017-12-09,19861
2017-12-10,20126
2017-12-11,19740
2017-12-12,19740
2017-12-13,19642
2017-12-14,19642
2017-12-15,20497
2017-12-16,20497
2017-12-17,21393
2017-12-18,22463
2017-12-19,22463
2017-12-20,23431
2017-12-21,23556
2017-12-22,23556
2017-12-23,23647
2017-12-24,23647
2017-12-25,23746
2017-12-26,24104
2017-12-27,24180
2017-12-28,24180
2017-12-29,24549
2017-12-30,25588
2017-12-31,25588
2018-01-01,26546
2018-01-02,26546
2018-01-03,27527
2018-01-04,27527
2018-01-05,28722
2018-01-06,29373
2018-01-07,29373
2018-01-08,30218
2018-01-09,30469
2018-01-10,30469
2018-01-11,31144
2018-01-12,31144
2018-01-13,32044
2018-01-14,32418
2018-01-15,31040
2018-01-16,30150
2018-01-17,30081
2018-01-18,30081
2018-01-19,30393
2018-01-20,30221
2018-01-21,29720
2018-01-22,30255
2018-01-23,30567
2018-01-24,31120
2018-01-25,31120
2018-01-26,31192
2018-01-27,31608
2018-01-28,32195
2018-01-29,32195
2018-01-30,32485
2018-01-31,32485
2018-02-01,32866
2018-02-02,32866
2018-02-03,32327
2018-02-04,32327
2018-02-05,32252
2018-02-06,31263
2018-02-07,30169
2018-02-08,30169
2018-02-09,29488
2018-02-10,29488
2018-02-11,28517
2018-02-12,28012
2018-02-13,28012
2018-02-14,27346
2018-02-15,27346
2018-02-16,27255
2018-02-17,27323
2018-02-18,27323
2018-02-19,27336
2018-02-20,27767
2018-02-21,27904
2018-02-22,27904
2018-02-23,27600
2018-02-24,27600
2018-02-25,27433
2018-02-26,27433
2018-02-27,27099
2018-02-28,27099
2018-03-01,27461
2018-03-02,27486
2018-03-03,27264
2018-03-04,27264
2018-03-05,27335
2018-03-06,27207
2018-03-07,27122
2018-03-08,27122
2018-03-09,27155
2018-03-10,27155
2018-03-11,27011
2018-03-12,26658
2018-03-13,26658
2018-03-14,26969
2018-03-15,26969
2018-03-16,26978
2018-03-17,26582
2018-03-18,26582
2018-03-20,26392
2018-03-21,26392
2018-03-23,26999
2018-03-24,27424
2018-03-25,28093
2018-03-26,28093
2018-03-27,28860
2018-03-28,28860
2018-03-29,29532
2018-03-30,29532
2018-03-31,30340
2018-04-01,30340
2018-04-02,30962
2018-04-03,32078
2018-04-04,32078
2018-04-05,32440
2018-04-06,33213
2018-04-07,33213
2018-04-08,32175
2018-04-09,32319
2018-04-10,32319
2018-04-11,32219
2018-04-12,31505
2018-04-13,31505
2018-04-14,31629
2018-04-15,31574
2018-04-16,31574
2018-04-17,31316
2018-04-18,31316
2018-04-19,32127
2018-04-20,32127
2018-04-21,30742
2018-04-22,30742
2018-04-23,31268
2018-04-24,31268
2018-04-25,31675
2018-04-26,31675
2018-04-27,31999
2018-04-28,31999
2018-04-29,31973
2018-04-30,31709
2018-05-01,31709
2018-05-02,31771
2018-05-03,31771
2018-05-04,31227
2018-05-05,30986
2018-05-06,30986
2018-05-07,30060
2018-05-08,30060
2018-05-09,29583
2018-05-10,29583
2018-05-11,29333
2018-05-12,29062
2018-05-13,29062
2018-05-14,29323
2018-05-15,29323
2018-05-16,30121
2018-05-17,30121
2018-05-18,30745
2018-05-19,30996
2018-05-20,30996
2018-05-21,30492
2018-05-22,30492
2018-05-23,31698
2018-05-24,31698
2018-05-25,33195
2018-05-26,34539
2018-05-27,34539
2018-05-28,35007
2018-05-29,35007
2018-05-30,35683
2018-05-31,37212
2018-06-01,37212
2018-06-02,37227
2018-06-03,37227
2018-06-04,35365
2018-06-05,33713
2018-06-06,32526
2018-06-07,32526
2018-06-08,31129
2018-06-09,31129
2018-06-10,30283
2018-06-11,30283
2018-06-12,29836
2018-06-13,28553
2018-06-14,27266
2018-06-15,27266
2018-06-16,26398
2018-06-17,25657
2018-06-18,25657
2018-06-19,24923
2018-06-20,24923
2018-06-21,23753
2018-06-22,22977
2018-06-23,22977
2018-06-24,21991
2018-06-25,21030
2018-06-26,21030
2018-06-27,20154
2018-06-28,19647
2018-06-29,19057
2018-06-30,18575
2018-07-01,18103
2018-07-02,18103
2018-07-03,17765
2018-07-04,17765
2018-07-05,17919
2018-07-06,17775
2018-07-07,17874
2018-07-08,17763
2018-07-09,17860
2018-07-10,17860
2018-07-11,17413
2018-07-12,17413
2018-07-13,17316
2018-07-14,17604
2018-07-15,17604
2018-07-16,17762
2018-07-17,17250
2018-07-18,17250
2018-07-19,16993
2018-07-20,16993
2018-07-21,17188
2018-07-22,17505
2018-07-23,17539
2018-07-24,17539
2018-07-25,17931
2018-07-26,17846
2018-07-27,17564
2018-07-28,17564
2018-07-29,17537
2018-07-30,17537
2018-07-31,17463
2018-08-01,17463
2018-08-02,16940
2018-08-03,16940
2018-08-04,16769
2018-08-05,17303
2018-08-06,17881
2018-08-07,17873
2018-08-08,18176
2018-08-09,18176
2018-08-10,18417
2018-08-11,18550
2018-08-12,18158
2018-08-14,17770
2018-08-16,17690
2018-08-17,17809
2018-08-18,17809
2018-08-19,17238
2018-08-20,17085
2018-08-21,17085
2018-08-22,17234
2018-08-23,17851
2018-08-24,18202
2018-08-25,18584
2018-08-26,18584
2018-08-27,19214
2018-08-28,18816
2018-08-29,18977
2018-08-30,19359
2018-08-31,19844
2018-09-01,20398
2018-09-02,20398
2018-09-03,21274
2018-09-04,21888
2018-09-05,22402
2018-09-06,22402
2018-09-07,22635
2018-09-08,22720
2018-09-09,22720
2018-09-10,22555
2018-09-11,22555
2018-09-12,22288
2018-09-13,22288
2018-09-14,21992
2018-09-15,21823
2018-09-16,21908
2018-09-17,21678
2018-09-18,21269
2018-09-19,20906
2018-09-20,20921
2018-09-21,20493
2018-09-22,20190
2018-09-23,20036
2018-09-24,19658
2018-09-25,19658
2018-09-26,19213
2018-09-27,19167
2018-09-28,19074
2018-09-29,19141
2018-09-30,19171
2018-10-01,19850
2018-10-02,20591
2018-10-03,21475
2018-10-04,21475
2018-10-05,21496
2018-10-06,21161
2018-10-07,21161
2018-10-08,21491
2018-10-09,21690
2018-10-10,21274
2018-10-11,21358
2018-10-12,21358
2018-10-13,21630
2018-10-14,21912
2018-10-15,22076
2018-10-16,22358
2018-10-17,21456
2018-10-18,21336
2018-10-19,22024
2018-10-20,22024
2018-10-21,21886
2018-10-22,22600
2018-10-23,22600
2018-10-24,22222
2018-10-25,22143
2018-10-26,22010
2018-10-27,21905
2018-10-28,22267
2018-10-29,22267
2018-10-30,22501
2018-10-31,23064
2018-11-01,23586
2018-11-03,25138
2018-11-04,25649
2018-11-05,26469
2018-11-06,27675
2018-11-07,29033
2018-11-08,30485
2018-11-09,31983
2018-11-10,33417
2018-11-11,35001
2018-11-12,36740
2018-11-13,37926
2018-11-15,37800
2018-11-16,36422
2018-11-17,35388
2018-11-18,35921
2018-11-19,37418
2018-11-20,39082
2018-11-21,40879
2018-11-22,42880
2018-11-23,44539
2018-11-24,46766
2018-11-25,49089
2018-11-26,51325
2018-11-27,53715
2018-11-28,54497
2018-11-29,55833
2018-12-01,53984
2018-12-02,52911
2018-12-03,52911
2018-12-04,50652
2018-12-05,48961
2018-12-07,44955
2018-12-09,42030
2018-12-10,40536
2018-12-11,39668
2018-12-12,38989
2018-12-13,38986
2018-12-14,39736
2018-12-15,40926
2018-12-16,40631
2018-12-17,39548
2018-12-18,39226
2018-12-19,38921
2018-12-20,37207
2018-12-21,37071
2018-12-22,37024
2018-12-23,37282
2018-12-24,37067
2018-12-25,37024
2018-12-26,37452
2018-12-27,36337
2018-12-28,36395
2018-12-29,35756
2018-12-30,34317
2018-12-31,35029
2019-01-01,35430
2019-01-02,35114
2019-01-03,35306
2019-01-04,35298
2019-01-05,35915
2019-01-06,35983
2019-01-08,35263
2019-01-10,35353
2019-01-11,34459
2019-01-12,33855
2019-01-13,33743
2019-01-14,33438
2019-01-15,33303
2019-01-16,32752
2019-01-17,32409
2019-01-18,31974
2019-01-19,31254
2019-01-20,30188
2019-01-21,28870
2019-01-22,27939
2019-01-23,26970
2019-01-24,26072
2019-01-25,25465
2019-01-26,24645
2019-01-27,23879
2019-01-28,23068
2019-01-29,22705
2019-01-30,22158
2019-01-31,21434
2019-02-01,20959
2019-02-02,20959
2019-02-03,20541
2019-02-04,20541
2019-02-05,20664
2019-02-06,20664
2019-02-07,20178
2019-02-08,20279
2019-02-09,20345
2019-02-10,20368
2019-02-11,19896
2019-02-12,19399
2019-02-13,19726
2019-02-14,19726
2019-02-15,20676
2019-02-16,21646
2019-02-17,22289
2019-02-18,23309
2019-02-19,24401
2019-02-20,25075
2019-02-21,26117
2019-02-22,27193
2019-02-23,27939
2019-02-24,27766
2019-02-25,27942
2019-02-26,27942
2019-02-27,27663
2019-02-28,27663
2019-03-01,26655
2019-03-02,26307
2019-03-03,25642
2019-03-04,24727
2019-03-05,25048
2019-03-06,25692
2019-03-07,25413
2019-03-08,25413
2019-03-09,25414
2019-03-10,25472
2019-03-11,25582
2019-03-12,25245
2019-03-13,25245
2019-03-14,25361
2019-03-15,25361
2019-03-16,25123
2019-03-17,25106
2019-03-18,25106
2019-03-19,24888
2019-03-20,25053
2019-03-21,24740
2019-03-22,24740
2019-03-23,24500
2019-03-24,23954
2019-03-25,23954
2019-03-26,23250
