date_obj,Fat%20snail price
2015-08-18,2870
2015-08-19,2870
2015-08-20,2824
2015-08-21,2824
2015-08-22,2824
2015-08-23,2824
2015-08-24,2824
2015-08-25,2824
2015-08-26,2824
2015-08-27,2843
2015-08-28,2843
2015-08-29,2843
2015-08-30,2843
2015-08-31,2843
2015-09-01,2843
2015-09-02,2843
2015-09-03,2843
2015-09-04,2879
2015-09-05,2879
2015-09-06,2879
2015-09-07,2879
2015-09-08,2879
2015-09-09,2879
2015-09-10,2879
2015-09-11,2879
2015-09-12,2879
2015-09-13,2881
2015-09-14,2881
2015-09-15,2881
2015-09-16,2881
2015-09-17,2881
2015-09-18,2881
2015-09-19,2881
2015-09-20,2881
2015-09-21,2881
2015-09-22,2847
2015-09-23,2847
2015-09-24,2847
2015-09-25,2847
2015-09-27,2847
2015-09-28,2847
2015-09-29,2847
2015-09-30,2847
2015-10-05,2851
2015-10-06,2851
2015-10-07,2851
2015-10-08,2851
2015-10-09,2851
2015-10-10,2851
2015-10-11,2814
2015-10-12,2814
2015-10-13,2814
2015-10-14,2814
2015-10-15,2814
2015-10-16,2814
2015-10-17,2814
2015-10-18,2814
2015-10-19,2814
2015-10-20,2814
2015-10-22,2689
2015-10-23,2689
2015-10-24,2689
2015-10-25,2689
2015-10-26,2689
2015-10-27,2689
2015-10-29,2689
2015-10-30,2687
2015-10-31,2687
2015-11-01,2687
2015-11-02,2687
2015-11-03,2687
2015-11-04,2687
2015-11-05,2687
2015-11-06,2687
2015-11-07,2687
2015-11-08,2687
2015-11-09,2748
2015-11-10,2748
2015-11-11,2748
2015-11-12,2748
2015-11-13,2748
2015-11-14,2748
2015-11-15,2748
2015-11-16,2748
2015-11-17,2748
2015-11-18,2813
2015-11-19,2813
2015-11-20,2813
2015-11-21,2813
2015-11-22,2813
2015-11-23,2813
2015-11-24,2813
2015-11-25,2813
2015-11-26,2813
2015-11-27,2846
2015-11-28,2846
2015-11-29,2846
2015-11-30,2846
2015-12-01,2846
2015-12-02,2846
2015-12-03,2846
2015-12-04,2846
2015-12-05,2846
2015-12-06,2878
2015-12-07,2878
2015-12-08,2878
2015-12-09,2878
2015-12-10,2878
2015-12-11,2878
2015-12-12,2878
2015-12-13,2878
2015-12-14,2930
2015-12-15,2930
2015-12-16,2930
2015-12-17,2930
2015-12-18,2930
2015-12-19,2930
2015-12-20,2930
2015-12-21,2985
2015-12-22,2985
2015-12-23,2985
2015-12-24,2985
2015-12-25,2985
2015-12-26,2985
2015-12-27,2985
2015-12-28,2985
2015-12-29,3006
2015-12-30,3006
2015-12-31,3006
2016-01-01,3006
2016-01-02,3006
2016-01-03,3006
2016-01-04,3006
2016-01-05,3043
2016-01-06,3043
2016-01-07,3043
2016-01-08,3043
2016-01-09,3043
2016-01-10,3043
2016-01-11,3107
2016-01-12,3107
2016-01-13,3107
2016-01-14,3107
2016-01-15,3107
2016-01-16,3107
2016-01-17,3107
2016-01-18,3106
2016-01-19,3106
2016-01-20,3106
2016-01-21,3106
2016-01-22,3106
2016-01-23,3106
2016-01-24,3106
2016-01-25,3123
2016-01-26,3123
2016-01-27,3123
2016-01-28,3123
2016-01-29,3123
2016-01-30,3123
2016-01-31,3123
2016-02-01,3138
2016-02-02,3138
2016-02-03,3138
2016-02-04,3138
2016-02-05,3138
2016-02-06,3138
2016-02-07,3138
2016-02-08,3030
2016-02-09,3030
2016-02-10,3030
2016-02-11,3030
2016-02-12,3030
2016-02-13,3030
2016-02-14,3030
2016-02-15,2964
2016-02-16,2964
2016-02-17,2964
2016-02-18,2964
2016-02-19,2964
2016-02-20,2964
2016-02-21,2975
2016-02-22,2975
2016-02-23,2975
2016-02-24,2975
2016-02-25,2975
2016-02-26,2975
2016-02-27,2900
2016-02-28,2900
2016-02-29,2900
2016-03-01,2900
2016-03-02,2900
2016-03-03,2900
2016-03-04,2900
2016-03-05,2917
2016-03-06,2917
2016-03-07,2917
2016-03-08,2917
2016-03-09,2917
2016-03-10,2917
2016-03-11,2916
2016-03-12,2916
2016-03-13,2916
2016-03-14,2916
2016-03-15,2916
2016-03-16,2916
2016-03-17,2929
2016-03-18,2929
2016-03-19,2929
2016-03-20,2929
2016-03-21,2929
2016-03-22,2929
2016-03-23,2918
2016-03-24,2918
2016-03-25,2918
2016-03-26,2918
2016-03-27,2918
2016-03-28,2918
2016-03-29,2936
2016-03-30,2936
2016-03-31,2936
2016-04-01,2936
2016-04-02,2936
2016-04-03,2936
2016-04-04,2936
2016-04-05,2976
2016-04-06,2976
2016-04-07,2976
2016-04-08,2976
2016-04-09,2976
2016-04-10,2976
2016-04-11,2983
2016-04-12,2983
2016-04-13,2983
2016-04-14,2983
2016-04-15,2983
2016-04-16,2983
2016-04-17,2917
2016-04-18,2917
2016-04-19,2917
2016-04-20,2917
2016-04-21,2917
2016-04-22,2917
2016-04-23,2930
2016-04-24,2930
2016-04-25,2930
2016-04-26,2930
2016-04-27,2930
2016-04-28,2908
2016-04-29,2908
2016-04-30,2908
2016-05-01,2908
2016-05-02,2908
2016-05-03,2912
2016-05-04,2912
2016-05-05,2912
2016-05-06,2912
2016-05-07,2912
2016-05-08,2930
2016-05-09,2930
2016-05-10,2930
2016-05-11,2930
2016-05-12,2930
2016-05-13,2930
2016-05-14,2871
2016-05-15,2871
2016-05-16,2871
2016-05-17,2871
2016-05-18,2871
2016-05-19,2889
2016-05-22,2889
2016-05-23,2889
2016-05-24,2874
2016-05-25,2874
2016-05-26,2874
2016-05-27,2874
2016-05-28,2874
2016-05-29,2794
2016-05-30,2794
2016-05-31,2794
2016-06-01,2794
2016-06-02,2794
2016-06-03,2794
2016-06-04,2787
2016-06-05,2787
2016-06-06,2787
2016-06-07,2787
2016-06-08,2787
2016-06-09,2794
2016-06-10,2794
2016-06-11,2794
2016-06-12,2794
2016-06-13,2794
2016-06-14,2755
2016-06-15,2755
2016-06-16,2755
2016-06-17,2755
2016-06-18,2755
2016-06-19,2743
2016-06-20,2743
2016-06-21,2743
2016-06-22,2743
2016-06-23,2743
2016-06-24,2762
2016-06-25,2762
2016-06-26,2762
2016-06-27,2762
2016-06-28,2762
2016-06-29,2762
2016-06-30,2743
2016-07-01,2743
2016-07-02,2743
2016-07-03,2743
2016-07-04,2729
2016-07-05,2729
2016-07-06,2729
2016-07-07,2729
2016-07-08,2783
2016-07-09,2783
2016-07-10,2783
2016-07-11,2830
2016-07-12,2830
2016-07-13,2830
2016-07-14,2830
2016-07-15,2833
2016-07-16,2833
2016-07-17,2833
2016-07-18,2833
2016-07-23,2823
2016-07-24,2845
2016-07-25,2845
2016-07-26,2845
2016-07-27,2845
2016-07-28,2845
2016-07-29,2751
2016-07-30,2751
2016-07-31,2751
2016-08-01,2751
2016-08-02,2751
2016-08-03,2709
2016-08-04,2709
2016-08-05,2709
2016-08-06,2709
2016-08-07,2709
2016-08-08,2709
2016-08-09,2634
2016-08-10,2634
2016-08-11,2634
2016-08-12,2634
2016-08-13,2634
2016-08-14,2634
2016-08-15,2641
2016-08-16,2641
2016-08-17,2641
2016-08-18,2641
2016-08-19,2641
2016-08-20,2641
2016-08-21,2670
2016-08-22,2670
2016-08-23,2670
2016-08-24,2670
2016-08-25,2670
2016-08-26,2670
2016-08-28,2690
2016-08-31,2690
2016-09-01,2690
2016-09-02,2690
2016-09-03,2724
2016-09-04,2724
2016-09-05,2724
2016-09-06,2724
2016-09-07,2724
2016-09-08,2724
2016-09-09,2724
2016-09-10,2711
2016-09-11,2711
2016-09-12,2711
2016-09-13,2711
2016-09-14,2711
2016-09-15,2711
2016-09-16,2711
2016-09-17,2758
2016-09-18,2758
2016-09-19,2758
2016-09-20,2758
2016-09-21,2758
2016-09-22,2758
2016-09-23,2758
2016-09-24,2758
2016-09-25,2783
2016-09-26,2783
2016-09-27,2783
2016-09-28,2783
2016-09-29,2783
2016-09-30,2783
2016-10-01,2783
2016-10-02,2783
2016-10-03,2807
2016-10-04,2807
2016-10-05,2807
2016-10-06,2807
2016-10-07,2807
2016-10-08,2807
2016-10-09,2807
2016-10-10,2807
2016-10-11,2791
2016-10-12,2791
2016-10-13,2791
2016-10-14,2791
2016-10-15,2791
2016-10-16,2791
2016-10-17,2722
2016-10-18,2722
2016-10-19,2722
2016-10-20,2722
2016-10-21,2722
2016-10-22,2722
2016-10-23,2722
2016-10-24,2697
2016-10-25,2697
2016-10-26,2697
2016-10-27,2697
2016-10-28,2697
2016-10-29,2697
2016-10-30,2701
2016-10-31,2701
2016-11-01,2701
2016-11-02,2701
2016-11-03,2701
2016-11-04,2701
2016-11-05,2719
2016-11-06,2719
2016-11-07,2719
2016-11-08,2719
2016-11-09,2719
2016-11-10,2719
2016-11-11,2702
2016-11-12,2702
2016-11-13,2702
2016-11-14,2702
2016-11-15,2702
2016-12-07,2639
2016-12-08,2619
2016-12-09,2619
2016-12-10,2619
2016-12-11,2619
2016-12-12,2619
2016-12-13,2619
2016-12-14,2636
2016-12-15,2636
2016-12-16,2636
2016-12-17,2636
2016-12-18,2636
2016-12-19,2636
2016-12-20,2657
2016-12-21,2657
2016-12-22,2657
2016-12-23,2657
2016-12-24,2657
2016-12-25,2638
2016-12-26,2638
2016-12-27,2638
2016-12-28,2638
2016-12-29,2638
2016-12-30,2640
2016-12-31,2640
2017-01-01,2640
2017-01-02,2640
2017-01-03,2597
2017-01-04,2597
2017-01-05,2597
2017-01-06,2597
2017-01-07,2517
2017-01-08,2517
2017-01-09,2517
2017-01-10,2517
2017-01-11,2483
2017-01-12,2483
2017-01-13,2483
2017-01-14,2483
2017-01-15,2452
2017-01-16,2452
2017-01-17,2452
2017-01-18,2452
2017-01-19,2373
2017-01-20,2373
2017-01-21,2373
2017-01-22,2373
2017-01-23,2407
2017-01-27,2423
2017-01-28,2423
2017-01-29,2423
2017-01-30,2423
2017-01-31,2434
2017-02-01,2434
2017-02-02,2434
2017-02-03,2434
2017-02-04,2460
2017-02-05,2460
2017-02-06,2460
2017-02-07,2460
2017-02-08,2475
2017-02-09,2475
2017-02-10,2475
2017-02-11,2475
2017-02-12,2500
2017-02-13,2500
2017-02-14,2500
2017-02-15,2500
2017-02-16,2497
2017-02-18,2497
2017-02-19,2497
2017-02-20,2497
2017-02-21,2495
2017-02-22,2495
2017-02-23,2495
2017-02-24,2495
2017-02-25,2495
2017-02-26,2523
2017-02-27,2523
2017-02-28,2523
2017-03-01,2523
2017-03-02,2509
2017-03-03,2509
2017-03-04,2509
2017-03-05,2509
2017-03-06,2532
2017-03-07,2532
2017-03-08,2532
2017-03-09,2532
2017-03-10,2532
2017-03-11,2565
2017-03-12,2565
2017-03-13,2565
2017-03-14,2565
2017-03-15,2543
2017-03-16,2543
2017-03-17,2543
2017-03-18,2543
2017-03-19,2543
2017-03-20,2537
2017-03-21,2537
2017-03-22,2537
2017-03-23,2537
2017-03-24,2555
2017-03-25,2555
2017-03-26,2555
2017-03-27,2555
2017-03-28,2555
2017-03-29,2487
2017-03-30,2487
2017-03-31,2487
2017-04-01,2487
2017-04-02,2487
2017-04-03,2414
2017-04-04,2414
2017-04-12,2354
2017-04-13,2347
2017-04-14,2347
2017-04-15,2347
2017-04-16,2347
2017-04-17,2364
2017-04-18,2364
2017-04-19,2364
2017-04-20,2364
2017-04-21,2408
2017-04-22,2408
2017-04-23,2408
2017-04-24,2408
2017-04-25,2407
2017-04-26,2407
2017-04-27,2407
2017-04-28,2407
2017-04-29,2397
2017-04-30,2397
2017-05-01,2397
2017-05-02,2397
2017-05-03,2397
2017-05-04,2290
2017-05-05,2290
2017-05-06,2290
2017-05-07,2290
2017-05-08,2196
2017-05-09,2196
2017-05-10,2196
2017-05-11,2196
2017-05-12,2096
2017-05-13,2096
2017-05-14,2096
2017-05-15,2096
2017-05-16,2007
2017-05-17,2007
2017-05-18,2007
2017-05-19,2007
2017-05-20,1937
2017-05-21,1937
2017-05-22,1937
2017-05-23,1937
2017-05-24,1937
2017-05-25,1901
2017-05-26,1901
2017-05-27,1901
2017-05-28,1901
2017-05-29,1901
2017-05-30,1881
2017-05-31,1881
2017-06-01,1881
2017-06-02,1881
2017-06-03,1857
2017-06-04,1857
2017-06-05,1857
2017-06-06,1857
2017-06-07,1846
2017-06-08,1846
2017-06-09,1846
2017-06-10,1846
2017-06-11,1790
2017-06-12,1790
2017-06-13,1790
2017-06-14,1790
2017-06-15,1790
2017-06-16,1745
2017-06-17,1745
2017-06-18,1745
2017-06-19,1745
2017-06-20,1745
2017-06-21,1709
2017-06-22,1709
2017-06-23,1709
2017-06-24,1709
2017-06-25,1709
2017-06-26,1646
2017-06-27,1646
2017-06-28,1646
2017-06-29,1646
2017-06-30,1652
2017-07-01,1652
2017-07-02,1652
2017-07-03,1652
2017-07-04,1652
2017-07-05,1661
2017-07-06,1661
2017-07-07,1661
2017-07-08,1661
2017-07-13,1643
2017-07-14,1595
2017-07-15,1595
2017-07-16,1595
2017-07-17,1595
2017-07-18,1595
2017-07-19,1577
2017-07-20,1577
2017-07-21,1577
2017-07-22,1577
2017-07-23,1567
2017-07-24,1567
2017-07-25,1567
2017-07-26,1567
2017-07-27,1577
2017-07-28,1577
2017-07-29,1577
2017-07-30,1577
2017-07-31,1577
2017-08-01,1572
2017-08-02,1572
2017-08-03,1572
2017-08-04,1572
2017-08-05,1568
2017-08-06,1568
2017-08-09,1568
2017-08-10,1519
2017-08-11,1519
2017-08-12,1519
2017-08-13,1519
2017-08-14,1519
2017-08-15,1513
2017-08-16,1513
2017-08-17,1513
2017-08-18,1513
2017-08-19,1513
2017-08-20,1548
2017-08-21,1548
2017-08-22,1548
2017-08-23,1548
2017-08-24,1548
2017-08-25,1580
2017-08-26,1580
2017-08-27,1580
2017-08-28,1580
2017-08-29,1580
2017-08-30,1603
2017-08-31,1603
2017-09-01,1603
2017-09-02,1603
2017-09-03,1528
2017-09-04,1528
2017-09-05,1528
2017-09-06,1454
2017-09-07,1454
2017-09-08,1454
2017-09-09,1398
2017-09-10,1398
2017-09-11,1398
2017-09-12,1398
2017-09-13,1355
2017-09-14,1355
2017-09-15,1355
2017-09-16,1355
2017-09-17,1354
2017-09-18,1354
2017-09-19,1354
2017-09-20,1354
2017-09-21,1354
2017-09-22,1339
2017-09-23,1339
2017-09-24,1339
2017-09-25,1339
2017-09-26,1339
2017-09-27,1342
2017-09-28,1342
2017-09-29,1342
2017-09-30,1342
2017-10-01,1334
2017-10-02,1334
2017-10-03,1334
2017-10-04,1334
2017-10-05,1334
2017-10-06,1353
2017-10-07,1353
2017-10-08,1353
2017-10-09,1353
2017-10-10,1386
2017-10-11,1386
2017-10-12,1386
2017-10-13,1386
2017-10-14,1401
2017-10-15,1401
2017-10-16,1401
2017-10-17,1401
2017-10-18,1387
2017-10-19,1387
2017-10-20,1387
2017-10-21,1387
2017-10-22,1331
2017-10-23,1331
2017-10-24,1331
2017-10-25,1331
2017-10-26,1311
2017-10-27,1311
2017-10-28,1311
2017-10-29,1311
2017-10-30,1311
2017-10-31,1321
2017-11-01,1321
2017-11-02,1321
2017-11-03,1321
2017-11-04,1321
2017-11-05,1301
2017-11-06,1301
2017-11-07,1301
2017-11-08,1301
2017-11-09,1301
2017-11-10,1288
2017-11-11,1288
2017-11-12,1288
2017-11-13,1288
2017-11-14,1281
2017-11-15,1281
2017-11-16,1281
2017-11-17,1281
2017-11-18,1281
2017-11-19,1284
2017-11-20,1284
2017-11-21,1284
2017-11-22,1284
2017-11-23,1280
2017-11-24,1280
2017-11-25,1280
2017-11-26,1280
2017-11-27,1280
2017-11-28,1240
2017-11-29,1240
2017-11-30,1240
2017-12-01,1240
2017-12-02,1240
2017-12-03,1234
2017-12-04,1234
2017-12-05,1234
2017-12-06,1234
2017-12-07,1234
2017-12-08,1249
2017-12-09,1249
2017-12-10,1249
2017-12-12,1249
2017-12-13,1265
2017-12-14,1265
2017-12-15,1265
2017-12-16,1265
2017-12-17,1265
2017-12-18,1268
2017-12-19,1268
2017-12-20,1268
2017-12-21,1268
2017-12-22,1268
2017-12-23,1228
2017-12-24,1228
2017-12-25,1228
2017-12-26,1228
2017-12-27,1232
2017-12-28,1232
2017-12-29,1232
2017-12-30,1232
2017-12-31,1217
2018-01-01,1217
2018-01-02,1217
2018-01-03,1211
2018-01-04,1211
2018-01-05,1211
2018-01-06,1155
2018-01-07,1155
2018-01-08,1155
2018-01-09,1155
2018-01-10,1100
2018-01-11,1100
2018-01-12,1100
2018-01-13,1092
2018-01-14,1092
2018-01-15,1092
2018-01-16,1092
2018-01-17,1048
2018-01-18,1048
2018-01-19,1048
2018-01-20,1048
2018-01-21,1048
2018-01-22,1059
2018-01-23,1059
2018-01-25,1047
2018-01-26,1047
2018-01-27,1016
2018-01-28,1016
2018-01-29,976
2018-01-30,976
2018-01-31,976
2018-02-01,976
2018-02-02,976
2018-02-03,1005
2018-02-04,1005
2018-02-05,1005
2018-02-06,1017
2018-02-07,1017
2018-02-08,1017
2018-02-09,1009
2018-02-10,1009
2018-02-11,1009
2018-02-12,991
2018-02-13,991
2018-02-14,991
2018-02-15,991
2018-02-16,985
2018-02-17,985
2018-02-18,960
2018-02-19,960
2018-02-20,942
2018-02-21,942
2018-02-22,942
2018-02-23,928
2018-02-24,928
2018-02-25,930
2018-02-26,930
2018-02-27,921
2018-02-28,921
2018-03-01,921
2018-03-02,918
2018-03-03,918
2018-03-04,918
2018-03-05,880
2018-03-06,880
2018-03-07,876
2018-03-08,876
2018-03-09,876
2018-03-10,883
2018-03-11,883
2018-03-12,898
2018-03-13,898
2018-03-14,915
2018-03-15,915
2018-03-16,915
2018-03-17,944
2018-03-18,944
2018-03-20,970
2018-03-21,970
2018-03-23,988
2018-03-24,988
2018-03-25,978
2018-03-26,978
2018-03-27,992
2018-03-28,992
2018-03-29,992
2018-03-30,980
2018-03-31,980
2018-04-01,980
2018-04-02,986
2018-04-03,986
2018-04-04,997
2018-04-05,997
2018-04-06,997
2018-04-07,997
2018-04-08,996
2018-04-09,996
2018-04-10,996
2018-04-11,1006
2018-04-12,1006
2018-04-13,1006
2018-04-14,1013
2018-04-15,1013
2018-04-16,1035
2018-04-17,1035
2018-04-18,1035
2018-04-19,1026
2018-04-20,1026
2018-04-21,1026
2018-04-22,1061
2018-04-23,1061
2018-04-24,1061
2018-04-25,1085
2018-04-26,1085
2018-04-27,1085
2018-04-28,1139
2018-04-29,1139
2018-04-30,1139
2018-05-01,1173
2018-05-03,1173
2018-05-04,1173
2018-05-05,1174
2018-05-06,1174
2018-05-07,1174
2018-05-08,1167
2018-05-09,1167
2018-05-10,1167
2018-05-11,1164
2018-05-12,1164
2018-05-13,1164
2018-05-14,1152
2018-05-15,1152
2018-05-16,1152
2018-05-17,1168
2018-05-18,1168
2018-05-19,1166
2018-05-20,1166
2018-05-21,1166
2018-05-22,1183
2018-05-23,1183
2018-05-24,1202
2018-05-25,1202
2018-05-26,1216
2018-05-27,1216
2018-05-28,1218
2018-05-29,1218
2018-05-30,1190
2018-05-31,1190
2018-06-01,1157
2018-06-02,1212
2018-06-03,1212
2018-06-04,1212
2018-06-05,1236
2018-06-06,1275
2018-06-07,1275
2018-06-08,1285
2018-06-09,1285
2018-06-10,1256
2018-06-11,1256
2018-06-12,1256
2018-06-13,1209
2018-06-14,1209
2018-06-15,1209
2018-06-16,1204
2018-06-17,1204
2018-06-18,1182
2018-06-19,1182
2018-06-20,1182
2018-06-21,1140
2018-06-22,1140
2018-06-23,1140
2018-06-24,1109
2018-06-25,1109
2018-06-26,1109
2018-06-27,1073
2018-06-28,1073
2018-06-29,1068
2018-06-30,1068
2018-07-01,1080
2018-07-02,1080
2018-07-03,1080
2018-07-04,1080
2018-07-05,1080
2018-07-06,1080
2018-07-07,1041
2018-07-08,1041
2018-07-09,1017
2018-07-10,1017
2018-07-11,998
2018-07-12,998
2018-07-13,998
2018-07-14,1010
2018-07-15,1010
2018-07-16,1010
2018-07-17,1016
2018-07-18,1016
2018-07-19,1016
2018-07-20,1018
2018-07-21,1018
2018-07-22,1017
2018-07-23,1017
2018-07-24,1032
2018-07-25,1032
2018-07-26,1004
2018-07-27,1004
2018-07-28,996
2018-07-29,996
2018-07-30,998
2018-07-31,1031
2018-08-01,1031
2018-08-02,1039
2018-08-03,1039
2018-08-04,1051
2018-08-05,1051
2018-08-06,1060
2018-08-07,1060
2018-08-08,1082
2018-08-09,1082
2018-08-10,1080
2018-08-11,1080
2018-08-12,1066
2018-08-14,1012
2018-08-16,989
2018-08-17,989
2018-08-18,974
2018-08-19,974
2018-08-20,974
2018-08-21,974
2018-08-22,994
2018-08-23,994
2018-08-24,999
2018-08-25,999
2018-08-26,998
2018-08-27,998
2018-08-28,993
2018-08-29,993
2018-08-30,993
2018-08-31,978
2018-09-01,978
2018-09-02,1001
2018-09-03,1001
2018-09-04,990
2018-09-05,990
2018-09-06,990
2018-09-07,989
2018-09-08,989
2018-09-09,1014
2018-09-10,1014
2018-09-11,1008
2018-09-12,1008
2018-09-13,1014
2018-09-14,1014
2018-09-15,997
2018-09-16,997
2018-09-17,997
2018-09-18,1007
2018-09-19,1007
2018-09-20,997
2018-09-21,997
2018-09-22,1000
2018-09-23,1000
2018-09-24,1001
2018-09-25,1001
2018-09-26,1012
2018-09-27,1012
2018-09-28,1038
2018-09-29,1038
2018-09-30,993
2018-10-01,993
2018-10-02,975
2018-10-03,970
2018-10-04,970
2018-10-05,970
2018-10-06,949
2018-10-07,949
2018-10-08,949
2018-10-09,944
2018-10-10,944
2018-10-11,933
2018-10-12,933
2018-10-13,936
2018-10-14,936
2018-10-15,951
2018-10-16,951
2018-10-17,962
2018-10-18,962
2018-10-19,977
2018-10-20,977
2018-10-21,977
2018-10-22,984
2018-10-23,984
2018-10-24,1009
2018-10-25,1009
2018-10-26,1009
2018-10-27,1014
2018-10-28,1021
2018-10-29,1021
2018-10-30,1021
2018-10-31,1019
2018-11-01,1019
2018-11-03,1051
2018-11-04,1047
2018-11-05,1081
2018-11-06,1081
2018-11-07,1095
2018-11-08,1095
2018-11-09,1091
2018-11-10,1091
2018-11-11,1091
2018-11-12,1081
2018-11-13,1081
2018-11-14,1098
2018-11-15,1098
2018-11-16,1096
2018-11-17,1096
2018-11-18,1116
2018-11-19,1116
2018-11-20,1139
2018-11-21,1139
2018-11-22,1100
2018-11-23,1100
2018-11-24,1095
2018-11-25,1097
2018-11-26,1097
2018-11-27,1074
2018-11-28,1029
2018-11-29,1002
2018-12-01,999
2018-12-02,1012
2018-12-03,1012
2018-12-04,979
2018-12-05,976
2018-12-07,980
2018-12-09,1012
2018-12-10,1050
2018-12-11,1050
2018-12-12,1054
2018-12-13,1096
2018-12-14,1096
2018-12-15,1108
2018-12-16,1101
2018-12-17,1101
2018-12-18,1110
2018-12-19,1110
2018-12-20,1148
2018-12-21,1138
2018-12-22,1138
2018-12-23,1135
2018-12-24,1105
2018-12-25,1105
2018-12-26,1100
2018-12-27,1122
2018-12-28,1122
2018-12-29,1163
2018-12-30,1163
2018-12-31,1193
2019-01-01,1193
2019-01-02,1238
2019-01-03,1272
2019-01-04,1272
2019-01-05,1267
2019-01-06,1218
2019-01-08,1183
2019-01-10,1179
2019-01-11,1179
2019-01-12,1210
2019-01-13,1259
2019-01-14,1311
2019-01-15,1284
2019-01-16,1252
2019-01-17,1221
2019-01-18,1210
2019-01-19,1209
2019-01-20,1183
2019-01-21,1183
2019-01-22,1190
2019-01-23,1182
2019-01-24,1182
2019-01-25,1140
2019-01-26,1132
2019-01-27,1188
2019-01-28,1240
2019-01-29,1242
2019-01-30,1255
2019-01-31,1255
2019-02-01,1265
2019-02-02,1265
2019-02-03,1288
2019-02-04,1288
2019-02-05,1304
2019-02-06,1304
2019-02-07,1262
2019-02-08,1239
2019-02-09,1186
2019-02-10,1134
2019-02-11,1081
2019-02-12,1081
2019-02-13,1075
2019-02-14,1075
2019-02-15,1066
2019-02-16,1066
2019-02-17,1061
2019-02-18,1040
2019-02-19,1040
2019-02-20,1040
2019-02-21,1047
2019-02-22,1047
2019-02-23,1086
2019-02-24,1116
2019-02-25,1128
2019-02-26,1128
2019-02-27,1112
2019-02-28,1112
2019-03-01,1097
2019-03-02,1097
2019-03-03,1095
2019-03-04,1083
2019-03-05,1083
2019-03-06,1114
2019-03-07,1114
2019-03-08,1146
2019-03-09,1146
2019-03-10,1166
2019-03-11,1166
2019-03-12,1192
2019-03-13,1192
2019-03-14,1250
2019-03-15,1250
2019-03-16,1289
2019-03-17,1306
2019-03-18,1306
2019-03-19,1299
2019-03-20,1315
2019-03-21,1315
2019-03-22,1315
2019-03-23,1356
2019-03-24,1356
2019-03-25,1422
2019-03-26,1422
2019-03-27,1419
2019-03-28,1419
2019-03-29,1372
2019-03-30,1372
2019-03-31,1327
2019-04-01,1327
2019-04-02,1278
2019-04-03,1278
2019-04-04,1233
2019-04-05,1233
2019-04-06,1218
2019-04-07,1207
2019-04-08,1207
2019-04-09,1211
