date_obj,Holy%20elixir price
2016-04-01,697261
2016-04-02,697261
2016-04-03,705101
2016-04-04,705101
2016-04-05,705101
2016-04-06,705101
2016-04-07,705101
2016-04-08,705101
2016-04-09,705101
2016-04-10,706334
2016-04-11,706334
2016-04-12,706334
2016-04-13,706334
2016-04-14,706334
2016-04-15,706334
2016-04-16,706334
2016-04-17,706334
2016-04-18,701083
2016-04-19,701083
2016-04-20,701083
2016-04-21,701083
2016-04-22,701083
2016-04-23,701083
2016-04-24,701083
2016-04-25,691851
2016-04-26,691851
2016-04-27,691851
2016-04-28,691851
2016-04-29,691851
2016-04-30,691851
2016-05-01,691851
2016-05-02,691851
2016-05-03,683333
2016-05-04,683333
2016-05-05,683333
2016-05-06,683333
2016-05-07,683333
2016-05-08,683333
2016-05-09,683333
2016-05-10,683333
2016-05-11,687897
2016-05-12,687897
2016-05-13,687897
2016-05-14,687897
2016-05-15,687897
2016-05-16,687897
2016-05-17,682903
2016-05-18,682903
2016-05-19,682903
2016-05-22,682903
2016-05-23,699647
2016-05-24,699647
2016-05-25,699647
2016-05-26,699647
2016-05-27,699647
2016-05-28,707836
2016-05-29,707836
2016-05-30,707836
2016-05-31,707836
2016-06-01,707836
2016-06-02,707836
2016-06-03,705637
2016-06-04,705637
2016-06-05,705637
2016-06-06,705637
2016-06-07,705637
2016-06-08,705637
2016-06-09,697823
2016-06-10,697823
2016-06-11,697823
2016-06-12,697823
2016-06-13,697823
2016-06-14,697823
2016-06-15,697823
2016-06-16,698194
2016-06-17,698194
2016-06-18,698194
2016-06-19,698194
2016-06-20,698194
2016-06-21,698194
2016-06-22,698194
2016-06-23,699175
2016-06-24,699175
2016-06-25,699175
2016-06-26,699175
2016-06-27,699175
2016-06-28,699175
2016-06-29,699175
2016-06-30,699175
2016-07-01,706901
2016-07-02,706901
2016-07-03,706901
2016-07-04,706901
2016-07-05,706901
2016-07-06,706901
2016-07-07,706901
2016-07-08,706901
2016-07-09,710177
2016-07-10,710177
2016-07-11,710177
2016-07-12,710177
2016-07-13,710177
2016-07-14,710177
2016-07-15,710177
2016-07-16,711723
2016-07-17,711723
2016-07-18,711723
2016-07-23,711723
2016-07-24,722593
2016-07-25,722593
2016-07-26,722593
2016-07-27,722593
2016-07-28,722593
2016-07-29,722593
2016-07-30,722593
2016-07-31,722267
2016-08-01,722267
2016-08-02,722267
2016-08-03,722267
2016-08-04,722267
2016-08-05,722267
2016-08-06,722267
2016-08-07,706459
2016-08-08,706459
2016-08-09,706459
2016-08-10,706459
2016-08-11,706459
2016-08-12,706459
2016-08-13,706459
2016-08-14,704410
2016-08-15,704410
2016-08-16,704410
2016-08-17,704410
2016-08-18,704410
2016-08-19,704410
2016-08-20,699732
2016-08-21,699732
2016-08-22,699732
2016-08-23,699732
2016-08-24,699732
2016-08-25,701539
2016-08-26,701539
2016-08-28,701539
2016-08-31,700078
2016-09-01,700078
2016-09-02,700078
2016-09-03,714787
2016-09-04,714787
2016-09-05,714787
2016-09-06,714787
2016-09-07,714787
2016-09-08,722979
2016-09-09,722979
2016-09-10,722979
2016-09-11,722979
2016-09-12,722979
2016-09-13,714123
2016-09-14,714123
2016-09-15,714123
2016-09-16,714123
2016-09-17,714123
2016-09-18,714123
2016-09-19,716454
2016-09-20,716454
2016-09-21,716454
2016-09-22,716454
2016-09-23,716454
2016-09-24,716454
2016-09-25,723287
2016-09-26,723287
2016-09-27,723287
2016-09-28,723287
2016-09-29,723287
2016-09-30,723287
2016-10-01,724376
2016-10-02,724376
2016-10-03,724376
2016-10-04,724376
2016-10-05,724376
2016-10-06,724376
2016-10-07,724376
2016-10-08,723831
2016-10-09,723831
2016-10-10,723831
2016-10-11,723831
2016-10-12,723831
2016-10-13,723831
2016-10-14,729888
2016-10-15,729888
2016-10-16,729888
2016-10-17,729888
2016-10-18,729888
2016-10-19,729888
2016-10-20,738062
2016-10-21,738062
2016-10-22,738062
2016-10-23,738062
2016-10-24,738062
2016-10-25,734763
2016-10-26,734763
2016-10-27,734763
2016-10-28,734763
2016-10-29,734763
2016-10-30,732802
2016-10-31,732802
2016-11-01,732802
2016-11-02,732802
2016-11-03,732802
2016-11-04,737035
2016-11-05,737035
2016-11-06,737035
2016-11-07,737035
2016-11-08,737035
2016-11-09,737035
2016-11-10,738284
2016-11-11,738284
2016-11-12,738284
2016-11-13,738284
2016-11-14,738284
2016-11-15,738284
2016-12-07,736292
2016-12-08,736292
2016-12-09,736292
2016-12-10,736292
2016-12-11,738265
2016-12-12,738265
2016-12-13,738265
2016-12-14,738265
2016-12-15,738265
2016-12-16,738265
2016-12-17,742592
2016-12-18,742592
2016-12-19,742592
2016-12-20,742592
2016-12-21,742592
2016-12-22,742592
2016-12-23,739763
2016-12-24,739763
2016-12-25,739763
2016-12-26,739763
2016-12-27,739763
2016-12-28,739763
2016-12-29,723614
2016-12-30,723614
2016-12-31,723614
2017-01-01,723614
2017-01-02,723614
2017-01-03,712433
2017-01-04,712433
2017-01-05,712433
2017-01-06,712433
2017-01-07,731543
2017-01-08,731543
2017-01-09,731543
2017-01-10,731543
2017-01-11,731543
2017-01-12,764653
2017-01-13,764653
2017-01-14,764653
2017-01-15,764653
2017-01-16,764653
2017-01-17,764653
2017-01-18,798208
2017-01-19,798208
2017-01-20,798208
2017-01-21,798208
2017-01-22,798208
2017-01-23,798208
2017-01-27,772503
2017-01-28,772503
2017-01-29,772503
2017-01-30,772503
2017-01-31,772503
2017-02-01,742768
2017-02-02,742768
2017-02-03,742768
2017-02-04,742768
2017-02-05,742768
2017-02-06,742768
2017-02-07,742768
2017-02-08,723010
2017-02-09,723010
2017-02-10,723010
2017-02-11,723010
2017-02-12,723010
2017-02-13,723010
2017-02-14,739122
2017-02-15,739122
2017-02-16,739122
2017-02-18,739122
2017-02-19,739122
2017-02-20,738139
2017-02-21,738139
2017-02-22,738139
2017-02-23,738139
2017-02-24,738139
2017-02-25,738139
2017-02-26,738139
2017-02-27,738139
2017-02-28,738139
2017-03-01,743637
2017-03-02,743637
2017-03-03,743637
2017-03-04,743637
2017-03-05,743637
2017-03-06,743637
2017-03-07,743637
2017-03-08,743637
2017-03-09,743637
2017-03-10,743637
2017-03-11,755849
2017-03-12,755849
2017-03-13,755849
2017-03-14,755849
2017-03-15,755849
2017-03-16,755849
2017-03-17,755849
2017-03-18,755849
2017-03-19,755849
2017-03-20,755849
2017-03-21,755849
2017-03-22,760232
2017-03-23,760232
2017-03-24,760232
2017-03-25,760232
2017-03-26,760232
2017-03-27,760232
2017-03-28,760232
2017-03-29,760232
2017-03-30,760232
2017-03-31,760232
2017-04-01,760232
2017-04-02,760232
2017-04-03,735194
2017-04-04,735194
2017-04-12,735194
2017-04-13,735194
2017-04-14,735194
2017-04-15,735194
2017-04-16,739068
2017-04-17,739068
2017-04-18,739068
2017-04-19,739068
2017-04-20,739068
2017-04-21,739068
2017-04-22,739068
2017-04-23,739068
2017-04-24,739068
2017-04-25,739068
2017-04-26,739068
2017-04-27,724233
2017-04-28,724233
2017-04-29,724233
2017-04-30,724233
2017-05-01,724233
2017-05-02,724233
2017-05-03,724233
2017-05-04,724233
2017-05-05,724233
2017-05-06,724233
2017-05-07,712606
2017-05-08,712606
2017-05-09,712606
2017-05-10,712606
2017-05-11,712606
2017-05-12,712606
2017-05-13,712606
2017-05-14,712606
2017-05-15,712606
2017-05-16,717059
2017-05-17,717059
2017-05-18,717059
2017-05-19,717059
2017-05-20,717059
2017-05-21,717059
2017-05-22,717059
2017-05-23,717059
2017-05-24,717059
2017-05-25,717059
2017-05-26,717059
2017-05-27,717226
2017-05-28,717226
2017-05-29,717226
2017-05-30,717226
2017-05-31,717226
2017-06-01,717226
2017-06-02,717226
2017-06-03,686603
2017-06-04,686603
2017-06-06,686603
2017-06-07,686603
2017-06-08,686603
2017-06-09,686603
2017-06-10,712946
2017-06-11,712946
2017-06-12,712946
2017-06-13,712946
2017-06-14,712946
2017-06-15,712946
2017-06-16,712946
2017-06-17,712946
2017-06-18,718211
2017-06-19,718211
2017-06-20,718211
2017-06-21,718211
2017-06-22,718211
2017-06-23,718211
2017-06-24,718211
2017-06-25,718211
2017-06-26,718211
2017-06-27,718211
2017-06-28,706626
2017-06-29,706626
2017-06-30,706626
2017-07-01,706626
2017-07-02,706626
2017-07-03,706626
2017-07-04,706626
2017-07-05,706626
2017-07-06,706626
2017-07-07,706626
2017-07-08,706626
2017-07-13,718581
2017-07-14,718581
2017-07-15,718581
2017-07-16,718581
2017-07-17,718581
2017-07-18,718581
2017-07-19,745448
2017-07-20,745448
2017-07-21,745448
2017-07-22,745448
2017-07-23,745448
2017-07-24,745448
2017-07-25,745448
2017-07-26,745448
2017-07-27,748029
2017-07-28,748029
2017-07-29,748029
2017-07-30,748029
2017-07-31,748029
2017-08-01,748029
2017-08-02,748029
2017-08-03,748029
2017-08-04,748029
2017-08-05,724406
2017-08-06,724406
2017-08-09,724406
2017-08-10,724406
2017-08-11,724406
2017-08-12,724406
2017-08-13,724406
2017-08-14,706998
2017-08-15,706998
2017-08-16,706998
2017-08-17,706998
2017-08-18,706998
2017-08-19,706998
2017-08-20,706998
2017-08-21,706998
2017-08-22,706998
2017-08-23,706998
2017-08-24,715690
2017-08-25,715690
2017-08-26,715690
2017-08-27,715690
2017-08-28,715690
2017-08-29,715690
2017-08-30,715690
2017-08-31,715690
2017-09-01,715690
2017-09-02,715690
2017-09-03,719895
2017-09-04,719895
2017-09-05,719895
2017-09-06,719895
2017-09-07,719895
2017-09-08,719895
2017-09-09,719895
2017-09-10,719895
2017-09-11,719895
2017-09-12,719895
2017-09-13,718894
2017-09-14,718894
2017-09-15,718894
2017-09-16,718894
2017-09-17,718894
2017-09-18,718894
2017-09-19,718894
2017-09-20,718894
2017-09-21,718894
2017-09-22,718894
2017-09-23,712720
2017-09-24,712720
2017-09-25,712720
2017-09-26,712720
2017-09-27,712720
2017-09-28,712720
2017-09-29,712720
2017-09-30,712720
2017-10-01,712720
2017-10-02,712720
2017-10-03,712720
2017-10-04,713855
2017-10-05,713855
2017-10-06,713855
2017-10-07,713855
2017-10-08,713855
2017-10-09,713855
2017-10-10,713855
2017-10-11,713855
2017-10-12,713855
2017-10-13,719379
2017-10-14,719379
2017-10-15,719379
2017-10-16,719379
2017-10-17,719379
2017-10-18,719379
2017-10-19,719379
2017-10-20,719379
2017-10-21,719379
2017-10-22,714244
2017-10-23,714244
2017-10-24,714244
2017-10-25,714244
2017-10-26,714244
2017-10-27,714244
2017-10-28,714244
2017-10-29,714244
2017-10-30,714244
2017-10-31,699913
2017-11-01,699913
2017-11-02,699913
2017-11-03,699913
2017-11-04,699913
2017-11-05,699913
2017-11-06,699913
2017-11-07,699913
2017-11-08,699913
2017-11-09,699913
2017-11-10,702472
2017-11-11,702472
2017-11-12,702472
2017-11-13,702472
2017-11-14,702472
2017-11-15,702472
2017-11-16,702472
2017-11-17,702472
2017-11-18,703815
2017-11-19,703815
2017-11-20,703815
2017-11-21,703815
2017-11-22,703815
2017-11-23,703815
2017-11-24,703815
2017-11-25,703815
2017-11-26,699411
2017-11-27,699411
2017-11-28,699411
2017-11-29,699411
2017-11-30,699411
2017-12-01,699411
2017-12-02,699411
2017-12-03,699411
2017-12-04,699411
2017-12-05,709959
2017-12-06,709959
2017-12-07,709959
2017-12-08,709959
2017-12-09,709959
2017-12-10,709959
2017-12-11,709959
2017-12-12,709959
2017-12-13,709959
2017-12-14,709959
2017-12-15,713360
2017-12-16,713360
2017-12-17,713360
2017-12-18,713360
2017-12-19,713360
2017-12-20,713360
2017-12-21,713360
2017-12-22,687909
2017-12-23,687909
2017-12-24,687909
2017-12-25,687909
2017-12-26,687909
2017-12-27,687909
2017-12-28,687909
2017-12-29,682478
2017-12-30,682478
2017-12-31,682478
2018-01-01,682478
2018-01-02,682478
2018-01-03,682478
2018-01-04,682478
2018-01-05,675249
2018-01-06,675249
2018-01-07,675249
2018-01-08,675249
2018-01-09,675249
2018-01-10,675249
2018-01-11,675249
2018-01-12,675249
2018-01-13,675249
2018-01-14,665596
2018-01-15,665596
2018-01-16,665596
2018-01-17,665596
2018-01-18,665596
2018-01-19,665596
2018-01-20,665596
2018-01-21,658291
2018-01-22,658291
2018-01-23,658291
2018-01-25,664415
2018-01-26,664415
2018-01-27,664415
2018-01-28,656405
2018-01-29,656405
2018-01-30,656405
2018-01-31,645712
2018-02-01,645712
2018-02-02,645712
2018-02-03,632091
2018-02-04,632091
2018-02-05,632091
2018-02-06,608619
2018-02-07,608619
2018-02-08,608619
2018-02-09,579689
2018-02-10,579689
2018-02-11,579689
2018-02-12,552785
2018-02-13,552785
2018-02-14,552785
2018-02-15,552785
2018-02-16,540924
2018-02-17,540924
2018-02-18,540924
2018-02-19,540924
2018-02-20,562221
2018-02-21,562221
2018-02-22,562221
2018-02-23,562221
2018-02-24,581899
2018-02-25,581899
2018-02-26,581899
2018-02-27,586849
2018-02-28,586849
2018-03-01,586849
2018-03-02,581979
2018-03-03,581979
2018-03-04,581979
2018-03-05,582278
2018-03-06,582278
2018-03-07,582278
2018-03-08,582278
2018-03-09,580364
2018-03-10,580364
2018-03-11,580364
2018-03-12,580364
2018-03-13,567715
2018-03-14,567715
2018-03-15,567715
2018-03-16,567715
2018-03-17,582989
2018-03-18,582989
2018-03-19,582989
2018-03-20,582989
2018-03-21,582989
2018-03-23,598519
2018-03-24,598519
2018-03-25,598519
2018-03-26,598519
2018-03-27,582947
2018-03-28,582947
2018-03-29,582947
2018-03-30,582947
2018-03-31,576198
2018-04-01,576198
2018-04-02,576198
2018-04-03,583226
2018-04-04,583226
2018-04-05,583226
2018-04-06,574493
2018-04-07,574493
2018-04-08,574493
2018-04-09,574493
2018-04-10,586810
2018-04-11,586810
2018-04-12,586810
2018-04-13,586810
2018-04-14,586810
2018-04-15,598814
2018-04-16,598814
2018-04-17,598814
2018-04-18,598814
2018-04-19,607252
2018-04-20,607252
2018-04-21,607252
2018-04-22,607252
2018-04-23,612374
2018-04-24,612374
2018-04-25,612374
2018-04-26,612374
2018-04-27,612374
2018-04-28,636592
2018-04-29,636592
2018-04-30,636592
2018-05-01,643013
2018-05-03,643013
2018-05-04,643013
2018-05-05,623875
2018-05-06,623875
2018-05-07,623875
2018-05-08,623875
2018-05-09,642997
2018-05-10,642997
2018-05-11,642997
2018-05-12,620924
2018-05-13,620924
2018-05-14,620924
2018-05-15,620924
2018-05-16,604169
2018-05-17,604169
2018-05-18,604169
2018-05-19,610588
2018-05-20,610588
2018-05-21,610588
2018-05-22,610588
2018-05-23,626752
2018-05-24,626752
2018-05-25,626752
2018-05-26,626752
2018-05-27,635300
2018-05-28,635300
2018-05-29,635300
2018-05-30,635300
2018-05-31,641568
2018-06-01,641568
2018-06-02,641568
2018-06-03,641568
2018-06-04,629691
2018-06-05,629691
2018-06-06,629691
2018-06-07,629691
2018-06-08,627217
2018-06-09,627217
2018-06-10,627217
2018-06-11,627217
2018-06-12,627217
2018-06-13,598372
2018-06-14,598372
2018-06-15,598372
2018-06-16,598372
2018-06-17,583826
2018-06-18,583826
2018-06-19,583826
2018-06-20,583826
2018-06-21,583826
2018-06-22,601636
2018-06-23,601636
2018-06-24,601636
2018-06-25,601636
2018-06-26,601636
2018-06-27,608134
2018-06-28,608134
2018-06-29,608134
2018-06-30,608134
2018-07-01,617548
2018-07-02,617548
2018-07-03,617548
2018-07-04,617548
2018-07-05,617548
2018-07-06,619973
2018-07-07,619973
2018-07-08,619973
2018-07-09,619973
2018-07-10,619973
2018-07-11,618380
2018-07-12,618380
2018-07-13,618380
2018-07-14,618380
2018-07-15,628544
2018-07-16,628544
2018-07-17,628544
2018-07-18,628544
2018-07-19,628544
2018-07-20,643132
2018-07-21,643132
2018-07-22,643132
2018-07-23,643874
2018-07-24,643874
2018-07-25,643874
2018-07-26,643874
2018-07-27,643874
2018-07-28,654313
2018-07-29,654313
2018-07-30,654313
2018-07-31,654313
2018-08-01,654313
2018-08-02,672608
2018-08-03,672608
2018-08-04,672608
2018-08-05,672608
2018-08-06,701403
2018-08-07,701403
2018-08-08,701403
2018-08-09,701403
2018-08-10,701403
2018-08-11,734367
2018-08-12,734367
2018-08-14,734367
2018-08-16,758861
2018-08-17,758861
2018-08-18,758861
2018-08-19,758861
2018-08-20,727691
2018-08-21,727691
2018-08-22,727691
2018-08-23,727691
2018-08-24,727691
2018-08-25,701038
2018-08-26,701038
2018-08-27,701038
2018-08-28,701038
2018-08-29,701038
2018-08-30,672834
2018-08-31,672834
2018-09-01,672834
2018-09-02,672834
2018-09-03,684693
2018-09-04,684693
2018-09-05,684693
2018-09-06,684693
2018-09-07,684693
2018-09-08,712601
2018-09-09,712601
2018-09-10,712601
2018-09-11,712601
2018-09-12,712601
2018-09-13,712601
2018-09-14,710432
2018-09-15,710432
2018-09-16,710432
2018-09-17,710432
2018-09-18,710432
2018-09-19,710432
2018-09-20,719017
2018-09-21,719017
2018-09-22,719017
2018-09-23,719017
2018-09-24,729472
2018-09-25,729472
2018-09-26,729472
2018-09-27,729472
2018-09-28,729472
2018-09-29,732919
2018-09-30,732919
2018-10-01,732919
2018-10-02,732919
2018-10-03,732919
2018-10-04,758060
2018-10-05,758060
2018-10-06,758060
2018-10-07,758060
2018-10-08,758060
2018-10-09,773516
2018-10-10,773516
2018-10-11,773516
2018-10-12,773516
2018-10-13,773516
2018-10-14,773516
2018-10-15,788838
2018-10-16,788838
2018-10-17,788838
2018-10-18,788838
2018-10-19,788838
2018-10-20,788838
2018-10-21,810522
2018-10-22,810522
2018-10-23,810522
2018-10-24,810522
2018-10-25,810522
2018-10-26,810522
2018-10-27,843553
2018-10-28,843553
2018-10-29,843553
2018-10-30,843553
2018-10-31,843553
2018-11-01,843553
2018-11-03,827230
2018-11-04,827230
2018-11-05,827230
2018-11-06,827230
2018-11-07,800975
2018-11-08,800975
2018-11-09,800975
2018-11-10,800975
2018-11-11,800975
2018-11-12,825236
2018-11-13,825236
2018-11-14,825236
2018-11-15,825236
2018-11-16,825236
2018-11-17,835769
2018-11-18,835769
2018-11-19,835769
2018-11-20,835769
2018-11-21,835769
2018-11-22,829538
2018-11-23,829538
2018-11-24,829538
2018-11-25,829538
2018-11-26,829538
2018-11-27,861045
2018-11-28,861045
2018-11-29,861045
2018-12-01,901611
2018-12-02,901611
2018-12-03,901611
2018-12-04,901611
2018-12-05,901611
2018-12-07,945059
2018-12-09,945059
2018-12-10,985094
2018-12-11,985094
2018-12-12,985094
2018-12-13,985094
2018-12-14,985094
2018-12-15,985094
2018-12-16,1030932
2018-12-17,1030932
2018-12-18,1030932
2018-12-19,1030932
2018-12-20,1030932
2018-12-21,1067917
2018-12-22,1067917
2018-12-23,1067917
2018-12-24,1067917
2018-12-25,1067917
2018-12-26,1101226
2018-12-27,1101226
2018-12-28,1101226
2018-12-29,1141487
2018-12-30,1141487
2018-12-31,1141487
2019-01-01,1141487
2019-01-02,1188914
2019-01-03,1188914
2019-01-04,1188914
2019-01-05,1188914
2019-01-06,1245122
2019-01-08,1245122
2019-01-10,1245122
2019-01-11,1256118
2019-01-12,1256118
2019-01-13,1256118
2019-01-14,1256118
2019-01-15,1256118
2019-01-16,1256118
2019-01-17,1193630
2019-01-18,1193630
2019-01-19,1193630
2019-01-20,1193630
2019-01-21,1135425
2019-01-22,1135425
2019-01-23,1135425
2019-01-25,1135425
2019-01-26,1079884
2019-01-27,1079884
2019-01-28,1079884
2019-01-29,1079884
2019-01-30,1027854
2019-01-31,1027854
2019-02-01,1027854
2019-02-02,1027854
2019-02-03,977224
2019-02-04,977224
2019-02-05,977224
2019-02-06,977224
2019-02-07,977224
2019-02-08,935934
2019-02-09,935934
2019-02-10,935934
2019-02-11,935934
2019-02-12,956909
2019-02-13,956909
2019-02-14,956909
2019-02-15,956909
2019-02-16,956909
2019-02-17,1001192
2019-02-18,1001192
2019-02-19,1001192
2019-02-20,1001192
2019-02-21,1037922
2019-02-22,1037922
2019-02-23,1037922
2019-02-24,1081599
2019-02-25,1081599
2019-02-26,1081599
2019-02-27,1081599
2019-02-28,1081599
2019-03-01,1081599
2019-03-02,1081599
2019-03-03,1081228
2019-03-04,1081228
2019-03-05,1081228
2019-03-06,1081228
2019-03-07,1051533
2019-03-08,1051533
2019-03-09,1051533
2019-03-10,1051533
2019-03-11,1031725
2019-03-12,1031725
2019-03-13,1031725
