date_obj,Bandos%20hilt price
2015-09-09,3711825
2015-09-10,3711825
2015-09-11,3711825
2015-09-12,3711825
2015-09-13,3554211
2015-09-14,3554211
2015-09-15,3554211
2015-09-16,3554211
2015-09-17,3554211
2015-09-18,3554211
2015-09-19,3554211
2015-09-20,3554211
2015-09-21,3554211
2015-09-22,3554211
2015-09-23,3554211
2015-09-24,3554211
2015-09-25,3554211
2015-09-27,3433538
2015-09-28,3433538
2015-09-29,3433538
2015-09-30,3433538
2015-10-05,3433538
2015-10-06,3433538
2015-10-07,3470456
2015-10-08,3470456
2015-10-09,3470456
2015-10-10,3470456
2015-10-11,3470456
2015-10-12,3470456
2015-10-13,3470456
2015-10-14,3470456
2015-10-15,3470456
2015-10-16,3470456
2015-10-17,3470456
2015-10-18,3470456
2015-10-19,3370532
2015-10-20,3370532
2015-10-22,3370532
2015-10-23,3370532
2015-10-24,3370532
2015-10-25,3370532
2015-10-26,3370532
2015-10-27,3370532
2015-10-28,3370532
2015-10-29,3370532
2015-10-30,3370532
2015-10-31,3466011
2015-11-01,3466011
2015-11-02,3466011
2015-11-03,3466011
2015-11-04,3466011
2015-11-05,3466011
2015-11-06,3466011
2015-11-07,3466011
2015-11-08,3466011
2015-11-09,3466011
2015-11-10,3466011
2015-11-11,3466011
2015-11-12,3466011
2015-11-13,3466011
2015-11-14,3466011
2015-11-15,3466011
2015-11-16,3466011
2015-11-17,3466011
2015-11-18,3316219
2015-11-19,3316219
2015-11-20,3316219
2015-11-21,3316219
2015-11-22,3316219
2015-11-23,3316219
2015-11-24,3316219
2015-11-25,3316219
2015-11-26,3316219
2015-11-27,3316219
2015-11-28,3316219
2015-11-29,3316219
2015-11-30,3158404
2015-12-01,3158404
2015-12-02,3158404
2015-12-03,3158404
2015-12-04,3158404
2015-12-05,3158404
2015-12-06,3158404
2015-12-07,3158404
2015-12-08,3158404
2015-12-09,3158404
2015-12-10,3158404
2015-12-11,3158404
2015-12-12,3158404
2015-12-13,3005784
2015-12-14,3005784
2015-12-15,3005784
2015-12-16,3005784
2015-12-17,3005784
2015-12-18,3005784
2015-12-19,3005784
2015-12-20,3005784
2015-12-21,3005784
2015-12-22,3005784
2015-12-23,3005784
2015-12-24,2988228
2015-12-25,2988228
2015-12-26,2988228
2015-12-27,2988228
2015-12-28,2988228
2015-12-29,2988228
2015-12-30,2988228
2015-12-31,2988228
2016-01-01,2988228
2016-01-02,2988228
2016-01-03,3113479
2016-01-04,3113479
2016-01-05,3113479
2016-01-06,3113479
2016-01-07,3113479
2016-01-08,3113479
2016-01-09,3113479
2016-01-10,3113479
2016-01-11,3113479
2016-01-12,3113479
2016-01-13,3113479
2016-01-14,3173734
2016-01-15,3173734
2016-01-16,3173734
2016-01-17,3173734
2016-01-18,3173734
2016-01-19,3173734
2016-01-20,3173734
2016-01-21,3173734
2016-01-22,3173734
2016-01-23,3123544
2016-01-24,3123544
2016-01-25,3123544
2016-01-26,3123544
2016-01-27,3123544
2016-01-28,3123544
2016-01-29,3123544
2016-01-30,3123544
2016-01-31,2977926
2016-02-01,2977926
2016-02-02,2977926
2016-02-03,2977926
2016-02-04,2977926
2016-02-05,2977926
2016-02-06,2977926
2016-02-07,2977926
2016-02-08,2977926
2016-02-09,2977926
2016-02-10,2888500
2016-02-11,2888500
2016-02-12,2888500
2016-02-13,2888500
2016-02-14,2888500
2016-02-15,2888500
2016-02-16,2888500
2016-02-17,2888500
2016-02-18,2888500
2016-02-19,2888500
2016-02-20,2758088
2016-02-21,2758088
2016-02-22,2758088
2016-02-23,2758088
2016-02-24,2758088
2016-02-25,2758088
2016-02-26,2758088
2016-02-27,2758088
2016-02-28,2758088
2016-02-29,2642207
2016-03-01,2642207
2016-03-02,2642207
2016-03-03,2642207
2016-03-04,2642207
2016-03-05,2642207
2016-03-06,2642207
2016-03-07,2642207
2016-03-08,2642207
2016-03-09,2642207
2016-03-10,2515868
2016-03-11,2515868
2016-03-12,2515868
2016-03-13,2515868
2016-03-14,2515868
2016-03-15,2515868
2016-03-16,2515868
2016-03-17,2515868
2016-03-18,2515868
2016-03-19,2515868
2016-03-20,2419094
2016-03-21,2419094
2016-03-22,2419094
2016-03-23,2419094
2016-03-24,2419094
2016-03-25,2419094
2016-03-26,2419094
2016-03-27,2419094
2016-03-28,2419094
2016-03-29,2419094
2016-03-30,2419094
2016-03-31,2419094
2016-04-01,2419094
2016-04-02,2323568
2016-04-03,2323568
2016-04-04,2323568
2016-04-05,2323568
2016-04-06,2323568
2016-04-07,2323568
2016-04-08,2323568
2016-04-09,2323568
2016-04-10,2323568
2016-04-11,2323568
2016-04-12,2215083
2016-04-13,2215083
2016-04-14,2215083
2016-04-15,2215083
2016-04-16,2215083
2016-04-17,2215083
2016-04-18,2215083
2016-04-19,2215083
2016-04-20,2215083
2016-04-21,2215083
2016-04-22,2215083
2016-04-23,2130339
2016-04-24,2130339
2016-04-25,2226692
2016-04-26,2226692
2016-04-27,2226692
2016-04-28,2226692
2016-04-29,2226692
2016-04-30,2226692
2016-05-01,2330588
2016-05-02,2330588
2016-05-03,2330588
2016-05-04,2330588
2016-05-05,2330588
2016-05-06,2330588
2016-05-07,2330588
2016-05-08,2330588
2016-05-09,2330588
2016-05-10,2330588
2016-05-11,2425154
2016-05-12,2425154
2016-05-13,2425154
2016-05-14,2425154
2016-05-15,2425154
2016-05-16,2425154
2016-05-17,2425154
2016-05-18,2425154
2016-05-19,2425154
2016-05-22,2354753
2016-05-23,2354753
2016-05-24,2354753
2016-05-25,2354753
2016-05-26,2354753
2016-05-27,2354753
2016-05-28,2354753
2016-05-29,2354753
2016-05-30,2354753
2016-05-31,2354753
2016-06-01,2438698
2016-06-02,2438698
2016-06-03,2438698
2016-06-04,2438698
2016-06-05,2438698
2016-06-06,2438698
2016-06-07,2438698
2016-06-08,2438698
2016-06-09,2438698
2016-06-10,2438698
2016-06-11,2438698
2016-06-12,2481357
2016-06-13,2481357
2016-06-14,2481357
2016-06-15,2481357
2016-06-16,2481357
2016-06-17,2481357
2016-06-18,2481357
2016-06-19,2481357
2016-06-20,2481357
2016-06-21,2481357
2016-06-22,2481357
2016-06-23,2481357
2016-06-24,2387399
2016-06-25,2387399
2016-06-26,2387399
2016-06-27,2387399
2016-06-28,2387399
2016-06-29,2387399
2016-06-30,2387399
2016-07-01,2387399
2016-07-02,2387399
2016-07-03,2387399
2016-07-04,2387399
2016-07-05,2276185
2016-07-06,2276185
2016-07-07,2276185
2016-07-08,2276185
2016-07-09,2276185
2016-07-10,2276185
2016-07-11,2276185
2016-07-12,2276185
2016-07-13,2276185
2016-07-14,2276185
2016-07-15,2276185
2016-07-16,2276185
2016-07-17,2316714
2016-07-18,2316714
2016-07-23,2316714
2016-07-24,2316714
2016-07-25,2316714
2016-07-26,2316714
2016-07-27,2316714
2016-07-28,2316714
2016-07-29,2352517
2016-07-30,2352517
2016-07-31,2352517
2016-08-01,2352517
2016-08-02,2352517
2016-08-03,2352517
2016-08-04,2352517
2016-08-05,2352517
2016-08-06,2352517
2016-08-07,2352517
2016-08-08,2352517
2016-08-09,2352517
2016-08-10,2396652
2016-08-11,2396652
2016-08-12,2396652
2016-08-13,2396652
2016-08-14,2396652
2016-08-15,2396652
2016-08-16,2396652
2016-08-17,2396652
2016-08-18,2396652
2016-08-19,2396652
2016-08-20,2396652
2016-08-21,2396652
2016-08-22,2382227
2016-08-23,2382227
2016-08-24,2382227
2016-08-25,2382227
2016-08-26,2382227
2016-08-28,2382227
2016-08-31,2382227
2016-09-01,2382227
2016-09-02,2382227
2016-09-03,2404098
2016-09-04,2404098
2016-09-05,2404098
2016-09-06,2404098
2016-09-07,2404098
2016-09-08,2404098
2016-09-09,2404098
2016-09-10,2404098
2016-09-11,2404098
2016-09-12,2404098
2016-09-13,2404098
2016-09-14,2404098
2016-09-15,2404098
2016-09-16,2404098
2016-09-17,2413985
2016-09-18,2413985
2016-09-19,2413985
2016-09-20,2413985
2016-09-21,2413985
2016-09-22,2413985
2016-09-23,2413985
2016-09-24,2413985
2016-09-25,2413985
2016-09-26,2413985
2016-09-27,2413985
2016-09-28,2413985
2016-09-29,2413985
2016-09-30,2342716
2016-10-01,2342716
2016-10-02,2342716
2016-10-03,2342716
2016-10-04,2342716
2016-10-05,2342716
2016-10-06,2342716
2016-10-07,2342716
2016-10-08,2342716
2016-10-09,2342716
2016-10-10,2342716
2016-10-11,2342716
2016-10-12,2342716
2016-10-13,2342716
2016-10-14,2237974
2016-10-15,2237974
2016-10-16,2237974
2016-10-17,2237974
2016-10-18,2237974
2016-10-19,2237974
2016-10-20,2237974
2016-10-21,2237974
2016-10-22,2237974
2016-10-23,2237974
2016-10-24,2237974
2016-10-25,2237974
2016-10-26,2205091
2016-10-27,2205091
2016-10-28,2205091
2016-10-29,2312140
2016-10-30,2312140
2016-10-31,2312140
2016-11-01,2312140
2016-11-02,2312140
2016-11-03,2312140
2016-11-04,2312140
2016-11-05,2312140
2016-11-06,2424022
2016-11-07,2424022
2016-11-08,2424022
2016-11-09,2424022
2016-11-10,2424022
2016-11-11,2424022
2016-11-12,2424022
2016-11-13,2424022
2016-11-14,2424022
2016-11-15,2424022
2016-12-07,2471813
2016-12-08,2464913
2016-12-09,2464913
2016-12-10,2464913
2016-12-11,2464913
2016-12-12,2464913
2016-12-13,2464913
2016-12-14,2464913
2016-12-15,2464913
2016-12-16,2464913
2016-12-17,2464913
2016-12-18,2464913
2016-12-19,2464913
2016-12-20,2410376
2016-12-21,2410376
2016-12-22,2410376
2016-12-23,2410376
2016-12-24,2410376
2016-12-25,2410376
2016-12-26,2410376
2016-12-27,2410376
2016-12-28,2410376
2016-12-29,2410376
2016-12-30,2491510
2016-12-31,2491510
2017-01-01,2491510
2017-01-02,2491510
2017-01-03,2491510
2017-01-04,2491510
2017-01-05,2491510
2017-01-06,2491510
2017-01-07,2587875
2017-01-08,2587875
2017-01-09,2587875
2017-01-10,2587875
2017-01-11,2587875
2017-01-12,2587875
2017-01-13,2587875
2017-01-14,2587875
2017-01-15,2587875
2017-01-16,2539684
2017-01-17,2539684
2017-01-18,2539684
2017-01-19,2539684
2017-01-20,2539684
2017-01-21,2539684
2017-01-22,2539684
2017-01-23,2539684
2017-01-27,2507406
2017-01-28,2507406
2017-01-29,2507406
2017-01-30,2507406
2017-01-31,2507406
2017-02-01,2507406
2017-02-02,2507406
2017-02-03,2507406
2017-02-04,2507406
2017-02-05,2418829
2017-02-06,2418829
2017-02-07,2418829
2017-02-08,2418829
2017-02-09,2418829
2017-02-10,2418829
2017-02-11,2418829
2017-02-12,2418829
2017-02-13,2418829
2017-02-14,2418829
2017-02-15,2351498
2017-02-16,2351498
2017-02-18,2351498
2017-02-19,2351498
2017-02-20,2351498
2017-02-21,2351498
2017-02-22,2351498
2017-02-23,2351498
2017-02-24,2351498
2017-02-25,2351498
2017-02-26,2351498
2017-02-27,2351498
2017-02-28,2288128
2017-03-01,2288128
2017-03-02,2288128
2017-03-03,2288128
2017-03-04,2288128
2017-03-05,2288128
2017-03-06,2288128
2017-03-07,2288128
2017-03-08,2288128
2017-03-09,2288128
2017-03-10,2185240
2017-03-11,2185240
2017-03-12,2185240
2017-03-13,2185240
2017-03-14,2185240
2017-03-15,2185240
2017-03-16,2185240
2017-03-17,2185240
2017-03-18,2185240
2017-03-19,2185240
2017-03-20,2195707
2017-03-21,2195707
2017-03-22,2195707
2017-03-23,2195707
2017-03-24,2195707
2017-03-25,2195707
2017-03-26,2195707
2017-03-27,2195707
2017-03-28,2195707
2017-03-29,2195707
2017-03-30,2195707
2017-03-31,2091851
2017-04-01,2091851
2017-04-02,2091851
2017-04-03,2091851
2017-04-04,2091851
2017-04-05,2091851
2017-04-12,2000716
2017-04-13,2000716
2017-04-14,2000716
2017-04-15,2000716
2017-04-16,2000716
2017-04-17,2000716
2017-04-18,2000716
2017-04-19,2000716
2017-04-20,2000716
2017-04-21,2000716
2017-04-22,1918398
2017-04-23,1918398
2017-04-24,1918398
2017-04-25,1918398
2017-04-26,1918398
2017-04-27,1918398
2017-04-28,1918398
2017-04-29,1918398
2017-04-30,1918398
2017-05-01,1918398
2017-05-02,1918398
2017-05-03,1873242
2017-05-04,1873242
2017-05-05,1873242
2017-05-06,1873242
2017-05-07,1873242
2017-05-08,1873242
2017-05-09,1873242
2017-05-10,1873242
2017-05-11,1873242
2017-05-12,1873242
2017-05-13,1942935
2017-05-14,1942935
2017-05-15,1942935
2017-05-16,1942935
2017-05-17,1942935
2017-05-18,1942935
2017-05-19,1942935
2017-05-20,1942935
2017-05-21,1942935
2017-05-22,1942935
2017-05-23,1942935
2017-05-24,2030324
2017-05-25,2030324
2017-05-26,2030324
2017-05-27,2030324
2017-05-28,2030324
2017-05-29,2030324
2017-05-30,2030324
2017-05-31,2030324
2017-06-01,2030324
2017-06-02,2030324
2017-06-03,2030324
2017-06-04,2030876
2017-06-05,2030876
2017-06-06,2030876
2017-06-07,2030876
2017-06-08,2030876
2017-06-09,2030876
2017-06-10,2030876
2017-06-11,2030876
2017-06-12,2030876
2017-06-13,2030876
2017-06-14,2078723
2017-06-15,2078723
2017-06-16,2078723
2017-06-17,2078723
2017-06-18,2078723
2017-06-19,2078723
2017-06-20,2078723
2017-06-21,2078723
2017-06-22,2078723
2017-06-23,2078723
2017-06-24,2078723
2017-06-25,2078723
2017-06-26,2114846
2017-06-27,2114846
2017-06-28,2114846
2017-06-29,2114846
2017-06-30,2114846
2017-07-01,2114846
2017-07-02,2114846
2017-07-03,2114846
2017-07-04,2114846
2017-07-05,2114846
2017-07-06,2114846
2017-07-07,2114846
2017-07-08,2114846
2017-07-09,2089193
2017-07-13,2089193
2017-07-14,2089193
2017-07-15,2089193
2017-07-16,2089193
2017-07-17,2089193
2017-07-18,2089193
2017-07-19,2089193
2017-07-20,2049717
2017-07-21,2049717
2017-07-22,2049717
2017-07-23,2049717
2017-07-24,2049717
2017-07-25,2049717
2017-07-26,2049717
2017-07-27,2049717
2017-07-28,2049717
2017-07-29,2052069
2017-07-30,2052069
2017-07-31,2052069
2017-08-01,2052069
2017-08-02,2052069
2017-08-03,2052069
2017-08-04,2052069
2017-08-05,2052069
2017-08-06,2052069
2017-08-07,2063670
2017-08-08,2063670
2017-08-09,2063670
2017-08-10,2063670
2017-08-11,2063670
2017-08-12,2063670
2017-08-13,2063670
2017-08-14,2063670
2017-08-15,2063670
2017-08-16,2063670
2017-08-17,2088784
2017-08-18,2088784
2017-08-19,2088784
2017-08-20,2088784
2017-08-21,2088784
2017-08-22,2088784
2017-08-23,2088784
2017-08-24,2088784
2017-08-25,2088784
2017-08-26,2181512
2017-08-27,2181512
2017-08-28,2181512
2017-08-29,2181512
2017-08-30,2181512
2017-08-31,2181512
2017-09-01,2181512
2017-09-02,2181512
2017-09-03,2181512
2017-09-04,2181512
2017-09-05,2231992
2017-09-06,2231992
2017-09-07,2231992
2017-09-08,2231992
2017-09-09,2231992
2017-09-10,2231992
2017-09-11,2231992
2017-09-12,2231992
2017-09-13,2231992
2017-09-14,2231992
2017-09-15,2135986
2017-09-16,2135986
2017-09-17,2135986
2017-09-18,2135986
2017-09-19,2135986
2017-09-20,2135986
2017-09-22,2135986
2017-09-23,2135986
2017-09-24,2135986
2017-09-25,2129602
2017-09-26,2129602
2017-09-27,2129602
2017-09-28,2129602
2017-09-29,2129602
2017-09-30,2129602
2017-10-01,2129602
2017-10-02,2129602
2017-10-03,2129602
2017-10-04,2133303
2017-10-05,2232643
2017-10-06,2232643
2017-10-07,2232643
2017-10-08,2232643
2017-10-09,2232643
2017-10-10,2337977
2017-10-11,2337977
2017-10-12,2337977
2017-10-13,2337977
2017-10-14,2337977
2017-10-15,2337977
2017-10-16,2451001
2017-10-17,2451001
2017-10-18,2451001
2017-10-19,2451001
2017-10-20,2570243
2017-10-21,2570243
2017-10-22,2570243
2017-10-23,2570243
2017-10-24,2570243
2017-10-25,2688593
2017-10-26,2688593
2017-10-27,2688593
2017-10-28,2688593
2017-10-29,2688593
2017-10-30,2688593
2017-10-31,2783529
2017-11-01,2783529
2017-11-02,2783529
2017-11-03,2783529
2017-11-04,2783529
2017-11-05,2783529
2017-11-06,2917690
2017-11-07,2917690
2017-11-08,2917690
2017-11-09,2917690
2017-11-10,3057232
2017-11-11,3057232
2017-11-12,3057232
2017-11-13,3057232
2017-11-14,3057232
2017-11-15,3057232
2017-11-16,3057232
2017-11-17,3201166
2017-11-18,3201166
2017-11-19,3201166
2017-11-20,3201166
2017-11-21,3201166
2017-11-22,3201166
2017-11-23,3201166
2017-11-24,3352852
2017-11-25,3352852
2017-11-26,3352852
2017-11-27,3352852
2017-11-28,3352852
2017-11-29,3352852
2017-11-30,3352852
2017-12-01,3506549
2017-12-02,3506549
2017-12-03,3506549
2017-12-04,3506549
2017-12-05,3506549
2017-12-06,3506549
2017-12-07,3506549
2017-12-08,3506549
2017-12-09,3506549
2017-12-10,3675483
2017-12-11,3675483
2017-12-12,3675483
2017-12-13,3675483
2017-12-14,3675483
2017-12-15,3675483
2017-12-16,3675483
2017-12-17,3675483
2017-12-18,3842410
2017-12-19,3842410
2017-12-20,3842410
2017-12-21,3842410
2017-12-22,3842410
2017-12-23,3842410
2017-12-24,3842410
2017-12-25,3842410
2017-12-26,3842410
2017-12-27,4024659
2017-12-28,4024659
2017-12-29,4024659
2017-12-30,4024659
2017-12-31,4024659
2018-01-01,4024659
2018-01-02,4024659
2018-01-03,4218170
2018-01-04,4218170
2018-01-05,4218170
2018-01-06,4418582
2018-01-07,4418582
2018-01-08,4629935
2018-01-09,4629935
2018-01-10,4629935
2018-01-11,4850762
2018-01-12,4850762
2018-01-13,4850762
2018-01-14,4850762
2018-01-15,5080290
2018-01-16,5080290
2018-01-17,5080290
2018-01-18,5080290
2018-01-19,5080290
2018-01-20,5314145
2018-01-21,5314145
2018-01-22,5314145
2018-01-23,5314145
2018-01-24,5568744
2018-01-25,5568744
2018-01-26,5568744
2018-01-27,5568744
2018-01-28,5841485
2018-01-29,5841485
2018-01-30,5841485
2018-01-31,5841485
2018-02-01,6111503
2018-02-02,6111503
2018-02-03,6111503
2018-02-04,6402150
2018-02-05,6402150
2018-02-06,6402150
2018-02-07,6402150
2018-02-08,6402150
2018-02-09,6710440
2018-02-10,6710440
2018-02-11,6710440
2018-02-12,7029845
2018-02-13,7029845
2018-02-14,7029845
2018-02-15,7029845
2018-02-16,7361946
2018-02-17,7361946
2018-02-18,7361946
2018-02-19,7361946
2018-02-20,7361946
2018-02-21,7711630
2018-02-22,7711630
2018-02-23,7711630
2018-02-24,7711630
2018-02-25,7711630
2018-02-26,8070571
2018-02-27,8070571
2018-02-28,8070571
2018-03-01,8070571
2018-03-02,8070571
2018-03-03,8453895
2018-03-04,8453895
2018-03-05,8453895
2018-03-06,8453895
2018-03-07,8453895
2018-03-08,8836310
2018-03-09,8836310
2018-03-10,8836310
2018-03-11,8836310
2018-03-12,8836310
2018-03-13,8836310
2018-03-14,9257487
2018-03-15,9257487
2018-03-16,9257487
2018-03-17,9257487
2018-03-18,9257487
2018-03-20,9681606
2018-03-21,9681606
2018-03-22,9681606
2018-03-23,9681606
2018-03-24,9681606
2018-03-25,9681606
2018-03-26,9662243
2018-03-27,9662243
2018-03-28,9662243
2018-03-29,9662243
2018-03-30,9662243
2018-03-31,9887126
2018-04-01,9887126
2018-04-02,9887126
2018-04-03,9887126
2018-04-04,9887126
2018-04-05,10284312
2018-04-06,10284312
2018-04-07,10284312
2018-04-08,10284312
2018-04-09,10284312
2018-04-10,10508293
2018-04-11,10508293
2018-04-12,10508293
2018-04-13,10508293
2018-04-14,10508293
2018-04-15,10249552
2018-04-16,10249552
2018-04-17,10249552
2018-04-18,10249552
2018-04-19,10249552
2018-04-20,10249552
2018-04-21,10546477
2018-04-22,10546477
2018-04-23,10546477
2018-04-24,10546477
2018-04-25,10546477
2018-04-26,10546477
2018-04-27,11040706
2018-04-28,11040706
2018-04-29,11040706
2018-04-30,11040706
2018-05-01,11040706
2018-05-02,11040706
2018-05-03,11190829
2018-05-04,11190829
2018-05-05,11190829
2018-05-06,11190829
2018-05-07,11190829
2018-05-08,11511749
2018-05-09,11511749
2018-05-10,11511749
2018-05-11,11511749
2018-05-12,11511749
2018-05-13,11511749
2018-05-14,11334847
2018-05-15,11334847
2018-05-16,11334847
2018-05-17,11334847
2018-05-18,11334847
2018-05-19,11326456
2018-05-20,11326456
2018-05-21,11326456
2018-05-22,11326456
2018-05-23,11326456
2018-05-24,11326456
2018-05-25,11326456
2018-05-26,11219344
2018-05-27,11219344
2018-05-28,11219344
2018-05-29,11219344
2018-05-30,11219344
2018-05-31,11219344
2018-06-01,11243236
2018-06-02,11243236
2018-06-03,11243236
2018-06-04,11243236
2018-06-05,11243236
2018-06-06,11322162
2018-06-07,11322162
2018-06-08,11322162
2018-06-09,11322162
2018-06-10,11322162
2018-06-11,11545687
2018-06-12,11545687
2018-06-13,11545687
2018-06-14,11545687
2018-06-15,11545687
2018-06-16,11545687
2018-06-17,11477162
2018-06-18,11477162
2018-06-19,11477162
2018-06-20,11477162
2018-06-21,11477162
2018-06-22,11477162
2018-06-23,11357263
2018-06-24,11357263
2018-06-25,11357263
2018-06-26,11357263
2018-06-27,11357263
2018-06-28,11357263
2018-06-29,10960543
2018-06-30,10960543
2018-07-01,10960543
2018-07-02,10960543
2018-07-03,10960543
2018-07-04,10484618
2018-07-05,10484618
2018-07-06,10484618
2018-07-07,10484618
2018-07-08,10484618
2018-07-09,10685546
2018-07-10,10685546
2018-07-11,10685546
2018-07-12,10685546
2018-07-13,10685546
2018-07-14,10685546
2018-07-15,10685546
2018-07-16,11141691
2018-07-17,11141691
2018-07-18,11141691
2018-07-19,11141691
2018-07-20,11141691
2018-07-21,11381510
2018-07-22,11381510
2018-07-23,11381510
2018-07-24,11381510
2018-07-25,11381510
2018-07-26,11229074
2018-07-27,11229074
2018-07-28,11229074
2018-07-29,11229074
2018-07-30,11229074
2018-07-31,10826923
2018-08-01,10826923
2018-08-02,10826923
2018-08-03,10826923
2018-08-04,10826923
2018-08-05,10826923
2018-08-06,10773845
2018-08-07,10773845
2018-08-08,10773845
2018-08-09,10773845
2018-08-10,10773845
2018-08-11,10773845
2018-08-12,10373285
2018-08-14,10373285
2018-08-16,10373285
2018-08-17,9937558
2018-08-18,9937558
2018-08-19,9937558
2018-08-20,9937558
2018-08-21,9937558
2018-08-22,9937558
2018-08-23,9699692
2018-08-24,9699692
2018-08-25,9699692
2018-08-26,9699692
2018-08-27,9699692
2018-08-28,9699692
2018-08-29,9602127
2018-08-30,9602127
2018-08-31,9602127
2018-09-01,9602127
2018-09-02,9602127
2018-09-03,9602127
2018-09-04,9582094
2018-09-05,9582094
2018-09-06,9582094
2018-09-07,9582094
2018-09-08,9582094
2018-09-09,9582094
2018-09-10,9582094
2018-09-11,9380534
2018-09-12,9380534
2018-09-13,9380534
2018-09-14,9380534
2018-09-15,9380534
2018-09-16,9380534
2018-09-17,8955298
2018-09-18,8955298
2018-09-19,8955298
2018-09-20,8955298
2018-09-21,8955298
2018-09-22,8955298
2018-09-23,8639364
2018-09-24,8639364
2018-09-25,8639364
2018-09-26,8639364
2018-09-27,8639364
2018-09-28,8639364
2018-09-29,8713716
2018-09-30,8713716
2018-10-01,8713716
2018-10-02,8713716
2018-10-03,8713716
2018-10-04,8713716
2018-10-05,8713716
2018-10-06,8876198
2018-10-07,8876198
2018-10-08,8876198
2018-10-09,8876198
2018-10-10,8876198
2018-10-11,8876198
2018-10-12,8876198
2018-10-13,8858209
2018-10-14,8858209
2018-10-15,8858209
2018-10-16,8858209
2018-10-17,8858209
2018-10-18,8858209
2018-10-19,9082034
2018-10-20,9082034
2018-10-21,9082034
2018-10-22,9082034
2018-10-23,9082034
2018-10-24,9082034
2018-10-25,9082034
2018-10-26,9195394
2018-10-27,9195394
2018-10-28,9195394
2018-10-29,9195394
2018-10-30,9195394
2018-10-31,9240057
2018-11-01,9240057
2018-11-03,9240057
2018-11-04,9240057
2018-11-05,9103105
2018-11-06,9103105
2018-11-07,9103105
