date_obj,Grape%20seed price
2018-01-02,1660
2018-01-03,1660
2018-01-04,1660
2018-01-05,1660
2018-01-06,1740
2018-01-07,1740
2018-01-08,1740
2018-01-09,1740
2018-01-10,1740
2018-01-11,1740
2018-01-12,1740
2018-01-13,1740
2018-01-14,1740
2018-01-15,1740
2018-01-16,1740
2018-01-17,1740
2018-01-18,1740
2018-01-19,1740
2018-01-20,1740
2018-01-21,1740
2018-01-22,1740
2018-01-23,1740
2018-01-25,1825
2018-01-26,1825
2018-01-27,1825
2018-01-28,1825
2018-01-29,1825
2018-01-30,1825
2018-01-31,1825
2018-02-01,1825
2018-02-02,1825
2018-02-03,1825
2018-02-04,1825
2018-02-05,1825
2018-02-06,1825
2018-02-07,1912
2018-02-08,1912
2018-02-09,1912
2018-02-10,1912
2018-02-11,1912
2018-02-12,1912
2018-02-13,1912
2018-02-14,1912
2018-02-15,1912
2018-02-16,1912
2018-02-17,1912
2018-02-18,1912
2018-02-19,1912
2018-02-20,2004
2018-02-21,2004
2018-02-22,2004
2018-02-23,2004
2018-02-24,2004
2018-02-25,2004
2018-02-26,2004
2018-02-27,2004
2018-02-28,2004
2018-03-01,2004
2018-03-02,2004
2018-03-03,2004
2018-03-04,2101
2018-03-05,2101
2018-03-06,2101
2018-03-07,2101
2018-03-08,2101
2018-03-09,2101
2018-03-10,2101
2018-03-11,2101
2018-03-12,2101
2018-03-13,2101
2018-03-14,2101
2018-03-15,2101
2018-03-16,2101
2018-03-17,2101
2018-03-18,2203
2018-03-19,2203
2018-03-20,2203
2018-03-21,2203
2018-03-23,2203
2018-03-24,2203
2018-03-25,2203
2018-03-26,2203
2018-03-27,2203
2018-03-28,2203
2018-03-29,2203
2018-03-30,2203
2018-03-31,2203
2018-04-01,2203
2018-04-02,2203
2018-04-03,2203
2018-04-04,2296
2018-04-05,2296
2018-04-06,2296
2018-04-07,2296
2018-04-08,2296
2018-04-09,2296
2018-04-10,2296
2018-04-11,2296
2018-04-12,2296
2018-04-13,2296
2018-04-14,2296
2018-04-15,2296
2018-04-16,2296
2018-04-17,2296
2018-04-18,2296
2018-04-19,2296
2018-04-20,2296
2018-04-21,2296
2018-04-22,2408
2018-04-23,2408
2018-04-24,2408
2018-04-25,2408
2018-04-26,2408
2018-04-27,2408
2018-04-28,2408
2018-04-29,2408
2018-04-30,2408
2018-05-01,2408
2018-05-03,2408
2018-05-04,2408
2018-05-05,2408
2018-05-06,2408
2018-05-07,2408
2018-05-08,2408
2018-05-09,2526
2018-05-10,2526
2018-05-11,2526
2018-05-12,2526
2018-05-13,2526
2018-05-14,2526
2018-05-15,2526
2018-05-16,2526
2018-05-17,2526
2018-05-18,2526
2018-05-19,2526
2018-05-20,2526
2018-05-21,2526
2018-05-22,2526
2018-05-23,2645
2018-05-24,2645
2018-05-25,2645
2018-05-26,2645
2018-05-27,2645
2018-05-28,2645
2018-05-29,2645
2018-05-30,2645
2018-05-31,2645
2018-06-01,2645
2018-06-02,2645
2018-06-03,2770
2018-06-04,2770
2018-06-05,2770
2018-06-06,2770
2018-06-07,2770
2018-06-08,2770
2018-06-09,2770
2018-06-10,2770
2018-06-11,2770
2018-06-12,2770
2018-06-13,2770
2018-06-14,2770
2018-06-15,2902
2018-06-16,2902
2018-06-17,2902
2018-06-18,2902
2018-06-19,2902
2018-06-20,2902
2018-06-21,2902
2018-06-22,2902
2018-06-23,2902
2018-06-24,2902
2018-06-25,2902
2018-06-26,2902
2018-06-27,3044
2018-06-28,3044
2018-06-29,3044
2018-06-30,3044
2018-07-01,3044
2018-07-02,3044
2018-07-03,3044
2018-07-04,3044
2018-07-05,3044
2018-07-06,3044
2018-07-07,3044
2018-07-08,3044
2018-07-09,3044
2018-07-10,3044
2018-07-11,3044
2018-07-12,3044
2018-07-13,3044
2018-07-14,3044
2018-07-15,3044
2018-07-16,3044
2018-07-17,3044
2018-07-18,3044
2018-07-19,3044
2018-07-20,3044
2018-07-21,3044
2018-07-22,3044
2018-07-23,3189
2018-07-24,3189
2018-07-25,3189
2018-07-26,3189
2018-07-27,3189
2018-07-28,3189
2018-07-29,3189
2018-07-30,3189
2018-07-31,3189
2018-08-01,3189
2018-08-02,3189
2018-08-03,3189
2018-08-04,3189
2018-08-05,3189
2018-08-06,3322
2018-08-07,3322
2018-08-08,3322
2018-08-09,3322
2018-08-10,3322
2018-08-11,3322
2018-08-12,3322
2018-08-14,3322
2018-08-16,3322
2018-08-17,3483
2018-08-18,3483
2018-08-19,3483
2018-08-20,3483
2018-08-21,3483
2018-08-22,3483
2018-08-23,3483
2018-08-24,3483
2018-08-25,3483
2018-08-26,3483
2018-08-27,3483
2018-08-28,3483
2018-08-29,3483
2018-08-30,3483
2018-08-31,3644
2018-09-01,3644
2018-09-02,3644
2018-09-03,3644
2018-09-04,3644
2018-09-05,3644
2018-09-06,3644
2018-09-07,3644
2018-09-08,3644
2018-09-09,3644
2018-09-10,3644
2018-09-11,3644
2018-09-12,3644
2018-09-13,3823
2018-09-14,3823
2018-09-15,3823
2018-09-16,3823
2018-09-17,3823
2018-09-18,3823
2018-09-19,3823
2018-09-20,3823
2018-09-21,3823
2018-09-22,3823
2018-09-23,3823
2018-09-24,3823
2018-09-25,3991
2018-09-26,3991
2018-09-27,3991
2018-09-28,3991
2018-09-29,3991
2018-09-30,3991
2018-10-01,3991
2018-10-02,3991
2018-10-03,3991
2018-10-04,3991
2018-10-05,3991
2018-10-06,3991
2018-10-07,3991
2018-10-08,4161
2018-10-09,4161
2018-10-10,4161
2018-10-11,4161
2018-10-12,4161
2018-10-13,4161
2018-10-14,4161
2018-10-15,4161
2018-10-16,4161
2018-10-17,4161
2018-10-18,4161
2018-10-19,4161
2018-10-20,4161
2018-10-21,4344
2018-10-22,4344
2018-10-23,4344
2018-10-24,4344
2018-10-25,4344
2018-10-26,4344
2018-10-27,4344
2018-10-28,4344
2018-10-29,4344
2018-10-30,4344
2018-10-31,4344
2018-11-01,4344
2018-11-03,4481
2018-11-04,4481
2018-11-05,4481
2018-11-06,4481
2018-11-07,4481
2018-11-08,4481
2018-11-09,4481
2018-11-10,4481
2018-11-11,4481
2018-11-12,4682
2018-11-13,4682
2018-11-14,4682
2018-11-15,4682
2018-11-16,4682
2018-11-17,4682
2018-11-18,4682
2018-11-19,4682
2018-11-20,4682
2018-11-21,4682
2018-11-22,4817
2018-11-23,4817
2018-11-24,4817
2018-11-25,4817
2018-11-26,4817
2018-11-27,4817
2018-11-28,4817
2018-11-29,4817
2018-12-01,5007
2018-12-02,5007
2018-12-03,5007
2018-12-04,5007
2018-12-05,5007
2018-12-07,5007
2018-12-09,5215
2018-12-10,5215
2018-12-11,5215
2018-12-12,5215
2018-12-13,5215
2018-12-14,5215
2018-12-15,5215
2018-12-16,5215
2018-12-17,5215
2018-12-18,5465
2018-12-19,5465
2018-12-20,5465
2018-12-21,5465
2018-12-22,5465
2018-12-23,5465
2018-12-24,5465
2018-12-25,5465
2018-12-26,5465
2018-12-27,5714
2018-12-28,5714
2018-12-29,5714
2018-12-30,5714
2018-12-31,5714
2019-01-01,5714
2019-01-02,5714
2019-01-03,5907
2019-01-04,5907
2019-01-05,5907
2019-01-06,5907
2019-01-08,5907
2019-01-10,6180
2019-01-11,6180
2019-01-12,6180
2019-01-13,6180
2019-01-14,6437
2019-01-15,6437
2019-01-16,6437
2019-01-17,6437
2019-01-18,6737
2019-01-19,6737
2019-01-20,6737
2019-01-21,6737
2019-01-22,6737
2019-01-23,7025
2019-01-24,7025
2019-01-25,7025
2019-01-26,7025
2019-01-27,7025
2019-01-28,7100
2019-01-29,7100
2019-01-30,7100
2019-01-31,7100
2019-02-01,7100
2019-02-02,7420
2019-02-03,7420
2019-02-04,7420
2019-02-05,7420
2019-02-06,7420
2019-02-07,7766
2019-02-08,7766
2019-02-09,7766
2019-02-10,7766
2019-02-11,7766
2019-02-12,7766
2019-02-13,7961
2019-02-14,7961
2019-02-15,7961
2019-02-16,7961
2019-02-17,7961
2019-02-18,7961
2019-02-19,7961
2019-02-20,8153
2019-02-21,8153
2019-02-22,8153
2019-02-23,8153
2019-02-24,8153
2019-02-25,8153
2019-02-26,8160
2019-02-27,8160
2019-02-28,8160
2019-03-01,8160
2019-03-02,8160
2019-03-03,8160
2019-03-04,8160
2019-03-05,7762
2019-03-06,7762
2019-03-07,7762
2019-03-08,7762
2019-03-09,7762
2019-03-10,7762
2019-03-11,7373
2019-03-12,7373
2019-03-13,7373
2019-03-14,7373
2019-03-15,7373
2019-03-16,7373
2019-03-17,7103
2019-03-18,7103
2019-03-19,7103
2019-03-20,7103
2019-03-21,7103
2019-03-22,7103
2019-03-23,6805
2019-03-24,6805
2019-03-25,6805
2019-03-26,6805
2019-03-27,6805
2019-03-28,6805
2019-03-29,6805
2019-03-30,6567
2019-03-31,6567
2019-04-01,6567
2019-04-02,6567
2019-04-03,6567
2019-04-04,6567
2019-04-05,6567
2019-04-06,6567
2019-04-07,6409
2019-04-08,6409
2019-04-09,6409
2019-04-10,6409
2019-04-11,6409
2019-04-12,6409
2019-04-13,6409
2019-04-14,6409
2019-04-15,6556
2019-04-16,6556
2019-04-17,6556
2019-04-18,6556
2019-04-19,6556
2019-04-20,6556
2019-04-21,6556
2019-04-22,6556
2019-04-23,6860
2019-04-24,6860
2019-04-25,6860
2019-04-26,6860
2019-04-27,6860
2019-04-28,6860
2019-04-29,6860
2019-04-30,6860
2019-05-01,6860
2019-05-02,7026
2019-05-03,7026
2019-05-04,7026
2019-05-05,7026
2019-05-06,7026
2019-05-07,7026
2019-05-08,7026
2019-05-09,7026
2019-05-10,7026
2019-05-11,6791
2019-05-12,6791
2019-05-13,6791
2019-05-14,6791
2019-05-15,6791
2019-05-16,6791
2019-05-17,6791
2019-05-18,6791
2019-05-19,6554
2019-05-20,6554
2019-05-21,6554
2019-05-22,6554
2019-05-23,6554
2019-05-24,6554
2019-05-25,6554
2019-05-26,6554
2019-05-27,6438
2019-05-28,6438
2019-05-29,6438
2019-05-30,6438
2019-05-31,6438
2019-06-01,6438
2019-06-02,6438
2019-06-03,6438
2019-06-04,6127
2019-06-05,6127
2019-06-06,6127
2019-06-07,6127
2019-06-08,6127
2019-06-09,6127
2019-06-10,6127
2019-06-11,6127
2019-06-12,5832
2019-06-13,5832
2019-06-14,5832
2019-06-15,5832
2019-06-16,5832
2019-06-17,5832
2019-06-18,5832
2019-06-19,5832
2019-06-20,5552
2019-06-21,5552
2019-06-22,5552
2019-06-23,5552
2019-06-24,5552
2019-06-25,5552
2019-06-26,5552
2019-06-27,5552
2019-06-28,5285
2019-06-29,5285
2019-06-30,5285
2019-07-01,5285
2019-07-02,5285
2019-07-03,5285
2019-07-04,5285
2019-07-05,5029
2019-07-06,5029
2019-07-07,5029
2019-07-08,5029
2019-07-09,5029
2019-07-10,5029
2019-07-11,5029
2019-07-12,4860
2019-07-13,4860
2019-07-14,4860
2019-07-15,4860
2019-07-16,4860
2019-07-17,4860
2019-07-18,4860
2019-07-19,4860
2019-07-20,4860
2019-07-21,4687
2019-07-22,4687
2019-07-23,4687
2019-07-24,4687
2019-07-25,4687
2019-07-26,4687
2019-07-27,4687
2019-07-28,4687
2019-07-29,4616
2019-07-30,4616
2019-07-31,4616
2019-08-01,4616
2019-08-02,4616
2019-08-03,4616
2019-08-04,4616
2019-08-05,4834
2019-08-06,4834
2019-08-07,4834
2019-08-08,4834
2019-08-09,4834
2019-08-10,5060
2019-08-11,5060
2019-08-12,5060
2019-08-13,5060
2019-08-14,5060
2019-08-15,5060
2019-08-16,5060
2019-08-17,5301
2019-08-18,5301
2019-08-19,5301
2019-08-20,5301
2019-08-21,5301
2019-08-22,5301
2019-08-23,5301
2019-08-24,5545
2019-08-24,5545
2019-08-25,5545
2019-08-25,5545
2019-08-26,5545
2019-08-26,5545
2019-08-27,5545
2019-08-27,5545
2019-08-28,5545
2019-08-29,5545
2019-08-30,5545
2019-08-31,5545
2019-09-01,5764
2019-09-02,5764
2019-09-03,5764
2019-09-04,5764
2019-09-05,5764
2019-09-06,5764
2019-09-07,5764
2019-09-08,5764
2019-09-09,5860
2019-09-10,5860
2019-09-11,5860
2019-09-12,5860
2019-09-13,5860
2019-09-14,5860
2019-09-15,5860
2019-09-16,5860
2019-09-17,5860
2019-09-18,5692
2019-09-19,5692
2019-09-20,5692
2019-09-21,5692
2019-09-22,5692
2019-09-23,5692
2019-09-24,5692
2019-09-25,5692
2019-09-26,5627
2019-09-27,5627
2019-09-28,5627
2019-09-29,5627
2019-09-30,5627
2019-10-01,5627
2019-10-02,5627
2019-10-03,5627
2019-10-04,5627
2019-10-05,5462
2019-10-06,5462
2019-10-07,5462
2019-10-08,5462
2019-10-09,5462
2019-10-10,5462
2019-10-11,5462
2019-10-12,5462
2019-10-13,5328
2019-10-14,5328
2019-10-15,5328
2019-10-16,5328
2019-10-17,5328
2019-10-18,5328
2019-10-19,5328
2019-10-20,5328
2019-10-21,5114
2019-10-22,5114
2019-10-23,5114
2019-10-24,5114
2019-10-25,5114
2019-10-26,5114
2019-10-27,5114
2019-10-28,4947
2019-10-29,4947
2019-10-30,4947
2019-10-31,4947
2019-11-01,4947
2019-11-02,4947
2019-11-03,4947
2019-11-04,4821
2019-11-05,4821
2019-11-06,4821
2019-11-07,4821
2019-11-08,4821
2019-11-09,4821
2019-11-10,4821
2019-11-11,4634
2019-11-12,4634
2019-11-13,4634
2019-11-14,4634
2019-11-15,4634
2019-11-16,4634
2019-11-17,4634
2019-11-18,4634
2019-11-19,4634
2019-11-20,4446
2019-11-21,4446
2019-11-22,4446
2019-11-23,4446
2019-11-24,4446
2019-11-25,4446
2019-11-26,4446
2019-11-27,4446
2019-11-28,4349
2019-11-29,4349
2019-11-30,4349
2019-12-01,4349
2019-12-02,4349
2019-12-03,4349
2019-12-04,4349
2019-12-05,4349
2019-12-06,4349
2019-12-07,4254
2019-12-08,4254
2019-12-09,4254
2019-12-10,4254
2019-12-11,4254
2019-12-12,4254
2019-12-13,4254
2019-12-14,4254
2019-12-15,4254
2019-12-16,4062
2019-12-17,4062
2019-12-18,4062
2019-12-19,4062
2019-12-20,4062
2019-12-21,4062
2019-12-22,4062
2019-12-23,4062
2019-12-24,4062
2019-12-25,3936
2019-12-26,3936
2019-12-27,3936
2019-12-28,3936
2019-12-29,3936
2019-12-30,3936
2019-12-31,3936
2020-01-01,3936
2020-01-02,3936
2020-01-03,3846
2020-01-04,3846
2020-01-05,3846
2020-01-06,3846
2020-01-07,3846
2020-01-08,3846
2020-01-09,3846
2020-01-10,3915
2020-01-11,3915
2020-01-12,3915
2020-01-13,3915
2020-01-14,3915
2020-01-15,3915
2020-01-16,3915
2020-01-17,4002
2020-01-18,4002
2020-01-19,4002
2020-01-20,4002
2020-01-21,4002
2020-01-22,4002
2020-01-23,4002
2020-01-24,4002
2020-01-25,3919
2020-01-26,3919
2020-01-27,3919
2020-01-28,3919
2020-01-29,3919
2020-01-30,3919
2020-01-31,3919
2020-02-01,3837
2020-02-02,3837
2020-02-03,3837
2020-02-04,3837
2020-02-05,3837
2020-02-06,3837
2020-02-07,3837
2020-02-08,3766
2020-02-09,3766
2020-02-10,3766
2020-02-11,3766
2020-02-12,3766
2020-02-13,3766
2020-02-14,3766
2020-02-15,3683
2020-02-16,3683
2020-02-17,3683
2020-02-18,3683
2020-02-19,3683
2020-02-20,3683
2020-02-21,3683
2020-02-22,3709
2020-02-23,3709
2020-02-24,3709
2020-02-25,3709
2020-02-26,3709
2020-02-27,3709
2020-02-28,3854
2020-02-29,3854
2020-03-01,3854
2020-03-02,3854
2020-03-03,3854
2020-03-04,3854
2020-03-05,3854
2020-03-06,3854
2020-03-07,3981
2020-03-08,3981
2020-03-09,3981
2020-03-10,3981
2020-03-11,3981
2020-03-12,3981
2020-03-13,3981
2020-03-14,3916
2020-03-15,3916
2020-03-16,3916
