date_obj,Chopped%20tuna price
2015-11-28,203
2015-11-29,203
2015-11-30,203
2015-12-01,203
2015-12-02,203
2015-12-03,203
2015-12-04,203
2015-12-05,203
2015-12-06,203
2015-12-07,203
2015-12-08,203
2015-12-09,203
2015-12-10,203
2015-12-11,203
2015-12-12,203
2015-12-13,203
2015-12-14,203
2015-12-15,203
2015-12-16,203
2015-12-17,203
2015-12-18,203
2015-12-19,203
2015-12-20,203
2015-12-21,203
2015-12-22,203
2015-12-23,203
2015-12-24,203
2015-12-25,203
2015-12-26,203
2015-12-27,203
2015-12-28,203
2015-12-29,203
2015-12-30,203
2015-12-31,203
2016-01-01,203
2016-01-02,203
2016-01-03,203
2016-01-04,203
2016-01-05,203
2016-01-06,203
2016-01-07,203
2016-01-08,203
2016-01-09,203
2016-01-10,203
2016-01-11,203
2016-01-12,208
2016-01-13,208
2016-01-14,208
2016-01-15,208
2016-01-16,208
2016-01-17,208
2016-01-18,208
2016-01-19,208
2016-01-20,208
2016-01-21,208
2016-01-22,208
2016-01-23,208
2016-01-24,208
2016-01-25,208
2016-01-26,208
2016-01-27,208
2016-01-28,208
2016-01-29,208
2016-01-30,208
2016-01-31,208
2016-02-01,208
2016-02-02,208
2016-02-03,208
2016-02-04,208
2016-02-05,208
2016-02-06,208
2016-02-07,208
2016-02-08,208
2016-02-09,208
2016-02-10,208
2016-02-11,208
2016-02-12,208
2016-02-13,208
2016-02-14,208
2016-02-15,208
2016-02-16,208
2016-02-17,208
2016-02-18,208
2016-02-19,208
2016-02-20,208
2016-02-21,208
2016-02-22,208
2016-02-23,208
2016-02-24,208
2016-02-25,208
2016-02-26,208
2016-02-27,208
2016-02-28,208
2016-02-29,208
2016-03-01,208
2016-03-02,208
2016-03-03,208
2016-03-04,208
2016-03-05,208
2016-03-06,218
2016-03-07,218
2016-03-08,218
2016-03-09,218
2016-03-10,218
2016-03-11,218
2016-03-12,218
2016-03-13,218
2016-03-14,218
2016-03-15,218
2016-03-16,218
2016-03-17,218
2016-03-18,218
2016-03-19,218
2016-03-20,218
2016-03-21,218
2016-03-22,218
2016-03-23,218
2016-03-24,218
2016-03-25,218
2016-03-26,218
2016-03-27,218
2016-03-28,218
2016-03-29,218
2016-03-30,218
2016-03-31,218
2016-04-01,218
2016-04-02,218
2016-04-03,218
2016-04-04,218
2016-04-05,218
2016-04-06,218
2016-04-07,218
2016-04-08,218
2016-04-09,218
2016-04-10,218
2016-04-11,218
2016-04-12,218
2016-04-13,218
2016-04-14,218
2016-04-15,218
2016-04-16,218
2016-04-17,218
2016-04-18,218
2016-04-19,218
2016-04-20,218
2016-04-21,227
2016-04-22,227
2016-04-23,227
2016-04-24,227
2016-04-25,227
2016-04-26,227
2016-04-27,227
2016-04-28,227
2016-04-29,227
2016-04-30,227
2016-05-01,227
2016-05-02,227
2016-05-03,227
2016-05-04,227
2016-05-05,227
2016-05-06,227
2016-05-07,227
2016-05-08,227
2016-05-09,227
2016-05-10,227
2016-05-11,227
2016-05-12,227
2016-05-13,227
2016-05-14,227
2016-05-15,227
2016-05-16,227
2016-05-17,227
2016-05-18,227
2016-05-19,227
2016-05-22,227
2016-05-23,227
2016-05-24,227
2016-05-25,227
2016-05-26,227
2016-05-27,227
2016-05-28,227
2016-05-29,227
2016-05-30,227
2016-05-31,227
2016-06-01,224
2016-06-02,224
2016-06-03,224
2016-06-04,224
2016-06-05,224
2016-06-06,224
2016-06-07,224
2016-06-08,224
2016-06-09,224
2016-06-10,224
2016-06-11,224
2016-06-12,224
2016-06-13,224
2016-06-14,224
2016-06-15,224
2016-06-16,224
2016-06-17,224
2016-06-18,224
2016-06-19,224
2016-06-20,224
2016-06-21,224
2016-06-22,224
2016-06-23,224
2016-06-24,224
2016-06-25,224
2016-06-26,224
2016-06-27,224
2016-06-28,224
2016-06-29,224
2016-06-30,224
2016-07-01,224
2016-07-02,224
2016-07-03,224
2016-07-04,224
2016-07-05,224
2016-07-06,224
2016-07-07,225
2016-07-08,225
2016-07-09,225
2016-07-10,225
2016-07-11,225
2016-07-12,225
2016-07-13,225
2016-07-14,225
2016-07-15,225
2016-07-16,225
2016-07-17,225
2016-07-18,225
2016-07-23,225
2016-07-24,225
2016-07-25,225
2016-07-26,225
2016-07-27,225
2016-07-28,225
2016-07-29,225
2016-07-30,225
2016-07-31,225
2016-08-01,225
2016-08-02,225
2016-08-03,225
2016-08-04,225
2016-08-05,225
2016-08-06,225
2016-08-07,225
2016-08-08,225
2016-08-09,225
2016-08-10,225
2016-08-11,225
2016-08-12,225
2016-08-13,225
2016-08-14,225
2016-08-15,225
2016-08-16,225
2016-08-17,225
2016-08-18,225
2016-08-19,225
2016-08-20,225
2016-08-21,225
2016-08-22,225
2016-08-23,225
2016-08-24,225
2016-08-25,225
2016-08-26,225
2016-08-28,225
2016-08-31,225
2016-09-01,225
2016-09-02,225
2016-09-03,225
2016-09-04,225
2016-09-05,225
2016-09-06,225
2016-09-07,225
2016-09-08,225
2016-09-09,225
2016-09-10,225
2016-09-11,225
2016-09-12,225
2016-09-13,225
2016-09-14,225
2016-09-15,225
2016-09-16,225
2016-09-17,225
2016-09-18,225
2016-09-19,225
2016-09-20,225
2016-09-21,225
2016-09-22,225
2016-09-23,225
2016-09-24,225
2016-09-25,225
2016-09-26,225
2016-09-27,225
2016-09-28,225
2016-09-29,225
2016-09-30,225
2016-10-01,225
2016-10-02,225
2016-10-03,225
2016-10-04,225
2016-10-05,225
2016-10-06,225
2016-10-07,225
2016-10-08,225
2016-10-09,225
2016-10-10,225
2016-10-11,225
2016-10-12,225
2016-10-13,225
2016-10-14,225
2016-10-15,225
2016-10-16,225
2016-10-17,225
2016-10-18,225
2016-10-19,225
2016-10-20,225
2016-10-21,215
2016-10-22,215
2016-10-23,215
2016-10-24,215
2016-10-25,215
2016-10-26,215
2016-10-27,215
2016-10-28,215
2016-10-29,215
2016-10-30,215
2016-10-31,215
2016-11-01,215
2016-11-02,215
2016-11-03,215
2016-11-04,215
2016-11-05,215
2016-11-06,215
2016-11-07,215
2016-11-08,215
2016-11-09,215
2016-11-10,215
2016-11-11,215
2016-11-12,215
2016-11-13,215
2016-11-14,215
2016-11-15,215
2016-12-07,215
2016-12-08,215
2016-12-09,215
2016-12-10,215
2016-12-11,215
2016-12-12,215
2016-12-13,215
2016-12-14,215
2016-12-15,215
2016-12-16,215
2016-12-17,211
2016-12-18,211
2016-12-19,211
2016-12-20,211
2016-12-21,211
2016-12-22,211
2016-12-23,211
2016-12-24,211
2016-12-25,211
2016-12-26,211
2016-12-27,211
2016-12-28,211
2016-12-29,211
2016-12-30,211
2016-12-31,211
2017-01-01,211
2017-01-02,211
2017-01-03,211
2017-01-04,211
2017-01-05,211
2017-01-06,211
2017-01-07,211
2017-01-08,211
2017-01-09,211
2017-01-10,211
2017-01-11,211
2017-01-12,211
2017-01-13,211
2017-01-14,211
2017-01-15,211
2017-01-16,211
2017-01-17,211
2017-01-18,211
2017-01-19,211
2017-01-20,211
2017-01-21,211
2017-01-22,211
2017-01-23,211
2017-01-27,211
2017-01-28,211
2017-01-29,211
2017-01-30,211
2017-01-31,211
2017-02-01,211
2017-02-02,211
2017-02-03,211
2017-02-04,211
2017-02-05,211
2017-02-06,211
2017-02-07,211
2017-02-08,211
2017-02-09,211
2017-02-10,211
2017-02-11,211
2017-02-12,207
2017-02-13,207
2017-02-14,207
2017-02-15,207
2017-02-16,207
2017-02-18,207
2017-02-19,207
2017-02-20,207
2017-02-21,207
2017-02-22,207
2017-02-23,207
2017-02-24,207
2017-02-25,207
2017-02-26,207
2017-02-27,207
2017-02-28,207
2017-03-01,207
2017-03-02,207
2017-03-03,207
2017-03-04,207
2017-03-05,207
2017-03-06,207
2017-03-07,207
2017-03-08,207
2017-03-09,207
2017-03-10,207
2017-03-11,207
2017-03-12,207
2017-03-13,207
2017-03-14,207
2017-03-15,207
2017-03-16,207
2017-03-17,207
2017-03-18,207
2017-03-19,207
2017-03-20,207
2017-03-21,207
2017-03-22,207
2017-03-23,207
2017-03-24,207
2017-03-25,207
2017-03-26,207
2017-03-27,207
2017-03-28,207
2017-03-29,207
2017-03-30,207
2017-03-31,207
2017-04-01,207
2017-04-02,207
2017-04-03,207
2017-04-04,207
2017-04-12,199
2017-04-13,199
2017-04-14,199
2017-04-15,199
2017-04-16,199
2017-04-17,199
2017-04-18,199
2017-04-19,199
2017-04-20,199
2017-04-21,199
2017-04-22,199
2017-04-23,199
2017-04-24,199
2017-04-25,199
2017-04-26,199
2017-04-27,199
2017-04-28,199
2017-04-29,199
2017-04-30,199
2017-05-01,199
2017-05-02,199
2017-05-03,199
2017-05-04,199
2017-05-05,199
2017-05-06,199
2017-05-07,199
2017-05-08,199
2017-05-09,199
2017-05-10,199
2017-05-11,199
2017-05-12,199
2017-05-13,199
2017-05-14,199
2017-05-15,199
2017-05-16,199
2017-05-17,199
2017-05-18,199
2017-05-19,199
2017-05-20,199
2017-05-21,199
2017-05-22,199
2017-05-23,199
2017-05-24,199
2017-05-25,199
2017-05-26,193
2017-05-27,193
2017-05-28,193
2017-05-29,193
2017-05-30,193
2017-05-31,193
2017-06-01,193
2017-06-02,193
2017-06-03,193
2017-06-04,193
2017-06-05,193
2017-06-06,193
2017-06-07,193
2017-06-08,193
2017-06-09,193
2017-06-10,193
2017-06-11,193
2017-06-12,193
2017-06-13,193
2017-06-14,193
2017-06-15,193
2017-06-16,193
2017-06-17,193
2017-06-18,193
2017-06-19,193
2017-06-20,193
2017-06-21,193
2017-06-22,193
2017-06-23,193
2017-06-24,193
2017-06-25,193
2017-06-26,193
2017-06-27,193
2017-06-28,193
2017-06-29,193
2017-06-30,193
2017-07-01,193
2017-07-02,193
2017-07-03,193
2017-07-04,193
2017-07-05,193
2017-07-06,193
2017-07-07,193
2017-07-08,193
2017-07-13,193
2017-07-14,193
2017-07-15,193
2017-07-16,193
2017-07-17,193
2017-07-18,193
2017-07-19,193
2017-07-20,193
2017-07-21,193
2017-07-22,193
2017-07-23,193
2017-07-24,193
2017-07-25,193
2017-07-26,193
2017-07-27,193
2017-07-28,193
2017-07-29,193
2017-07-30,186
2017-07-31,186
2017-08-01,186
2017-08-02,186
2017-08-03,186
2017-08-04,186
2017-08-05,186
2017-08-06,186
2017-08-09,186
2017-08-10,186
2017-08-11,186
2017-08-12,186
2017-08-13,186
2017-08-14,186
2017-08-15,186
2017-08-16,186
2017-08-17,186
2017-08-18,186
2017-08-19,186
2017-08-20,186
2017-08-21,186
2017-08-22,186
2017-08-23,186
2017-08-24,186
2017-08-25,186
2017-08-26,186
2017-08-27,186
2017-08-28,186
2017-08-29,186
2017-08-30,186
2017-08-31,186
2017-09-01,186
2017-09-02,186
2017-09-03,186
2017-09-04,186
2017-09-05,186
2017-09-06,186
2017-09-07,186
2017-09-08,186
2017-09-09,186
2017-09-10,186
2017-09-11,186
2017-09-12,186
2017-09-13,186
2017-09-14,186
2017-09-15,186
2017-09-16,186
2017-09-17,186
2017-09-18,186
2017-09-19,186
2017-09-20,186
2017-09-21,186
2017-09-22,186
2017-09-23,186
2017-09-24,186
2017-09-25,186
2017-09-26,186
2017-09-27,186
2017-09-28,186
2017-09-29,186
2017-09-30,186
2017-10-01,186
2017-10-02,186
2017-10-03,186
2017-10-04,186
2017-10-05,186
2017-10-06,186
2017-10-07,186
2017-10-08,186
2017-10-09,186
2017-10-10,186
2017-10-11,186
2017-10-12,186
2017-10-13,186
2017-10-14,186
2017-10-15,186
2017-10-16,186
2017-10-17,186
2017-10-18,186
2017-10-19,186
2017-10-20,186
2017-10-21,186
2017-10-22,186
2017-10-23,186
2017-10-24,186
2017-10-25,186
2017-10-26,186
2017-10-27,186
2017-10-28,186
2017-10-29,186
2017-10-30,186
2017-10-31,186
2017-11-01,186
2017-11-02,186
2017-11-03,186
2017-11-04,186
2017-11-05,186
2017-11-06,186
2017-11-07,186
2017-11-08,186
2017-11-09,186
2017-11-10,186
2017-11-11,186
2017-11-12,186
2017-11-13,186
2017-11-14,186
2017-11-15,186
2017-11-16,186
2017-11-17,186
2017-11-18,186
2017-11-19,186
2017-11-20,186
2017-11-21,186
2017-11-22,186
2017-11-23,186
2017-11-24,186
2017-11-25,186
2017-11-26,186
2017-11-27,186
2017-11-28,186
2017-11-29,186
2017-11-30,186
2017-12-01,186
2017-12-02,186
2017-12-03,186
2017-12-04,186
2017-12-05,186
2017-12-06,186
2017-12-07,186
2017-12-08,186
2017-12-09,186
2017-12-10,186
2017-12-11,186
2017-12-12,186
2017-12-13,186
2017-12-14,186
2017-12-15,186
2017-12-16,186
2017-12-17,186
2017-12-18,186
2017-12-19,186
2017-12-20,186
2017-12-21,186
2017-12-22,186
2017-12-23,186
2017-12-24,186
2017-12-25,186
2017-12-26,186
2017-12-27,186
2017-12-28,177
2017-12-29,177
2017-12-30,177
2017-12-31,177
2018-01-01,177
2018-01-02,177
2018-01-03,177
2018-01-04,177
2018-01-05,177
2018-01-06,177
2018-01-07,177
2018-01-08,177
2018-01-09,177
2018-01-10,177
2018-01-11,177
2018-01-12,177
2018-01-13,177
2018-01-14,177
2018-01-15,177
2018-01-16,177
2018-01-17,177
2018-01-18,177
2018-01-19,177
2018-01-20,177
2018-01-21,177
2018-01-22,177
2018-01-23,177
2018-01-24,177
2018-01-25,177
2018-01-26,177
2018-01-27,177
2018-01-28,177
2018-01-29,177
2018-01-30,171
2018-01-31,171
2018-02-01,171
2018-02-02,171
2018-02-03,171
2018-02-04,171
2018-02-05,171
2018-02-06,171
2018-02-07,171
2018-02-08,171
2018-02-09,171
2018-02-10,171
2018-02-11,171
2018-02-12,171
2018-02-13,171
2018-02-14,171
2018-02-15,171
2018-02-16,171
2018-02-17,171
2018-02-18,171
2018-02-19,171
2018-02-20,171
2018-02-21,171
2018-02-22,171
2018-02-23,171
2018-02-24,171
2018-02-25,171
2018-02-26,171
2018-02-27,171
2018-02-28,171
2018-03-01,171
2018-03-02,171
2018-03-03,171
2018-03-04,171
2018-03-05,171
2018-03-06,171
2018-03-07,171
2018-03-08,171
2018-03-09,171
2018-03-10,171
2018-03-11,171
2018-03-12,171
2018-03-13,171
2018-03-14,171
2018-03-15,171
2018-03-16,171
2018-03-17,171
2018-03-18,171
2018-03-20,171
2018-03-21,171
2018-03-23,171
2018-03-24,171
2018-03-25,166
2018-03-26,166
2018-03-27,166
2018-03-28,166
2018-03-29,166
2018-03-30,166
2018-03-31,166
2018-04-02,166
2018-04-03,166
2018-04-04,166
2018-04-05,166
2018-04-06,166
2018-04-07,166
2018-04-08,166
2018-04-09,166
2018-04-10,166
2018-04-11,166
2018-04-12,166
2018-04-13,166
2018-04-14,166
2018-04-15,166
2018-04-16,166
2018-04-17,166
2018-04-18,166
2018-04-19,166
2018-04-20,166
2018-04-21,166
2018-04-22,166
2018-04-23,166
2018-04-24,166
2018-04-25,166
2018-04-26,166
2018-04-27,166
2018-04-28,166
2018-04-29,166
2018-04-30,166
2018-05-01,166
2018-05-03,166
2018-05-04,166
2018-05-05,166
2018-05-07,166
2018-05-08,166
2018-05-09,166
2018-05-10,166
2018-05-11,166
2018-05-12,166
2018-05-13,166
2018-05-14,166
2018-05-15,166
2018-05-16,166
2018-05-17,166
2018-05-18,166
2018-05-19,166
2018-05-20,166
2018-05-21,166
2018-05-22,166
2018-05-23,166
2018-05-24,162
2018-05-25,162
2018-05-26,162
2018-05-27,162
2018-05-28,162
2018-05-29,162
2018-05-30,162
2018-05-31,162
2018-06-01,162
2018-06-02,162
2018-06-03,162
2018-06-04,162
2018-06-05,162
2018-06-06,162
2018-06-07,162
2018-06-08,162
2018-06-09,162
2018-06-10,162
2018-06-11,162
2018-06-12,162
2018-06-13,162
2018-06-14,162
2018-06-15,162
2018-06-16,162
2018-06-17,162
2018-06-18,162
2018-06-19,162
2018-06-20,162
2018-06-21,162
2018-06-22,162
2018-06-23,162
2018-06-24,162
2018-06-25,162
2018-06-26,162
2018-06-27,162
2018-06-28,162
2018-06-29,162
2018-06-30,162
2018-07-01,162
2018-07-02,162
2018-07-03,162
2018-07-04,162
2018-07-05,162
2018-07-06,162
2018-07-07,162
2018-07-08,162
2018-07-09,162
2018-07-10,162
2018-07-11,162
2018-07-12,162
2018-07-13,162
2018-07-14,162
2018-07-15,162
2018-07-16,162
2018-07-17,162
2018-07-18,162
2018-07-19,162
2018-07-20,162
2018-07-21,162
2018-07-22,162
2018-07-23,162
2018-07-24,162
2018-07-25,162
2018-07-26,162
2018-07-27,162
2018-07-28,162
2018-07-29,162
2018-07-30,162
2018-07-31,162
2018-08-01,162
2018-08-02,167
2018-08-03,167
2018-08-04,167
2018-08-05,167
2018-08-06,167
2018-08-07,167
2018-08-08,167
2018-08-09,167
2018-08-10,167
2018-08-11,167
2018-08-12,167
2018-08-14,167
2018-08-16,167
2018-08-17,167
2018-08-18,167
2018-08-19,167
2018-08-20,167
2018-08-21,167
2018-08-22,167
2018-08-23,167
2018-08-24,167
2018-08-25,167
2018-08-26,167
2018-08-27,167
2018-08-28,167
2018-08-29,174
2018-08-30,174
2018-08-31,174
2018-09-01,174
2018-09-02,174
2018-09-03,174
2018-09-04,174
2018-09-05,174
2018-09-06,174
2018-09-07,174
2018-09-08,174
2018-09-09,174
2018-09-10,174
2018-09-11,174
2018-09-12,174
2018-09-13,174
2018-09-14,174
2018-09-15,174
2018-09-16,174
2018-09-17,174
2018-09-18,174
2018-09-19,174
2018-09-20,174
2018-09-21,174
2018-09-22,174
2018-09-23,174
2018-09-24,174
2018-09-25,174
2018-09-26,174
2018-09-27,174
2018-09-28,174
2018-09-29,174
2018-09-30,174
2018-10-01,174
2018-10-02,174
2018-10-03,177
2018-10-04,177
2018-10-05,177
2018-10-06,177
2018-10-07,177
2018-10-08,177
2018-10-09,177
2018-10-10,177
2018-10-11,177
2018-10-12,177
2018-10-13,177
2018-10-14,177
2018-10-15,177
2018-10-16,177
2018-10-17,177
2018-10-18,177
2018-10-19,177
2018-10-20,177
2018-10-21,177
2018-10-22,177
2018-10-23,177
2018-10-24,177
2018-10-25,177
2018-10-26,177
2018-10-27,177
2018-10-28,177
2018-10-29,177
2018-10-30,177
2018-10-31,177
2018-11-01,177
2018-11-03,177
2018-11-04,177
2018-11-05,177
2018-11-06,183
2018-11-07,183
2018-11-08,183
2018-11-09,183
2018-11-10,183
2018-11-11,183
2018-11-12,183
2018-11-13,183
2018-11-14,183
2018-11-15,183
2018-11-16,183
2018-11-17,183
2018-11-18,183
2018-11-19,183
2018-11-20,183
2018-11-21,183
2018-11-22,183
2018-11-23,183
2018-11-24,183
2018-11-25,183
2018-11-26,183
2018-11-27,182
2018-11-28,182
2018-11-29,182
2018-12-01,182
2018-12-02,182
2018-12-03,182
2018-12-04,182
2018-12-05,182
2018-12-07,182
2018-12-09,182
2018-12-10,182
2018-12-11,182
2018-12-12,182
2018-12-13,182
2018-12-14,182
2018-12-15,182
2018-12-16,182
2018-12-17,182
2018-12-18,182
2018-12-19,182
2018-12-20,183
2018-12-21,183
2018-12-22,183
2018-12-23,183
2018-12-24,183
2018-12-25,183
2018-12-26,183
2018-12-27,183
2018-12-28,183
2018-12-29,183
2018-12-30,183
2018-12-31,183
2019-01-01,183
2019-01-02,183
2019-01-03,183
2019-01-04,183
2019-01-05,183
2019-01-06,183
2019-01-08,183
2019-01-10,182
2019-01-11,182
2019-01-12,182
2019-01-13,182
2019-01-14,182
2019-01-15,182
2019-01-16,182
2019-01-17,182
2019-01-18,182
2019-01-19,182
2019-01-20,182
2019-01-21,182
2019-01-22,182
2019-01-23,182
2019-01-24,182
2019-01-25,182
2019-01-26,186
2019-01-27,186
2019-01-28,186
2019-01-29,186
2019-01-30,186
2019-01-31,186
2019-02-01,186
2019-02-02,186
2019-02-03,186
2019-02-04,186
2019-02-05,186
2019-02-06,186
2019-02-07,186
2019-02-08,186
2019-02-09,186
2019-02-10,186
2019-02-11,186
2019-02-12,186
2019-02-13,186
2019-02-14,186
2019-02-15,186
2019-02-16,186
2019-02-17,186
2019-02-18,190
2019-02-19,190
2019-02-20,190
2019-02-21,190
2019-02-22,190
2019-02-23,190
2019-02-24,190
2019-02-25,190
2019-02-26,190
2019-02-27,190
2019-02-28,190
2019-03-01,190
2019-03-02,190
2019-03-03,190
2019-03-04,190
2019-03-05,190
2019-03-06,190
2019-03-07,190
2019-03-08,190
2019-03-09,190
2019-03-10,190
2019-03-11,190
2019-03-12,190
2019-03-13,190
2019-03-14,190
2019-03-15,190
2019-03-16,190
2019-03-17,190
2019-03-18,190
2019-03-19,190
2019-03-20,190
2019-03-21,190
2019-03-22,190
2019-03-23,190
2019-03-24,190
2019-03-25,190
2019-03-26,190
2019-03-27,190
2019-03-28,196
2019-03-29,196
2019-03-30,196
2019-03-31,196
2019-04-01,196
2019-04-02,196
2019-04-03,196
2019-04-04,196
2019-04-05,196
2019-04-06,196
2019-04-07,196
2019-04-08,196
2019-04-09,196
2019-04-10,196
2019-04-11,196
2019-04-12,196
2019-04-13,196
2019-04-14,196
2019-04-15,196
2019-04-16,196
2019-04-17,196
2019-04-18,196
2019-04-19,196
2019-04-20,196
2019-04-21,196
2019-04-22,196
2019-04-23,196
2019-04-24,196
2019-04-25,196
2019-04-26,196
2019-04-27,196
2019-04-28,196
2019-04-29,196
2019-04-30,196
2019-05-01,196
2019-05-02,196
2019-05-03,196
2019-05-04,196
2019-05-05,196
2019-05-06,196
2019-05-07,196
2019-05-08,196
2019-05-09,196
2019-05-10,196
2019-05-11,196
2019-05-12,196
2019-05-13,196
2019-05-14,196
2019-05-15,196
2019-05-16,196
2019-05-17,196
2019-05-18,196
2019-05-19,196
2019-05-20,196
2019-05-21,196
2019-05-22,196
2019-05-23,196
2019-05-24,194
2019-05-25,194
2019-05-26,194
2019-05-27,194
2019-05-28,194
2019-05-29,194
2019-05-30,194
2019-05-31,194
2019-06-01,194
2019-06-02,194
2019-06-03,194
2019-06-04,194
2019-06-05,194
2019-06-06,194
2019-06-07,194
2019-06-08,194
2019-06-09,194
2019-06-10,194
2019-06-11,194
2019-06-12,194
2019-06-13,194
2019-06-14,194
2019-06-15,194
2019-06-16,194
2019-06-17,194
2019-06-18,194
2019-06-19,194
2019-06-20,194
2019-06-21,194
2019-06-22,194
2019-06-23,194
2019-06-24,194
2019-06-25,192
2019-06-26,192
2019-06-27,192
2019-06-28,192
2019-06-29,192
2019-06-30,192
2019-07-01,192
2019-07-02,192
2019-07-03,192
2019-07-04,192
2019-07-05,192
2019-07-06,192
2019-07-07,192
2019-07-08,192
2019-07-09,192
2019-07-10,192
2019-07-11,192
2019-07-12,192
2019-07-13,192
2019-07-14,192
2019-07-15,192
2019-07-16,192
2019-07-17,192
2019-07-18,192
2019-07-19,192
2019-07-20,192
2019-07-21,192
2019-07-22,192
2019-07-23,192
2019-07-24,192
2019-07-25,192
2019-07-26,192
2019-07-27,192
2019-07-28,192
2019-07-29,192
2019-07-30,192
2019-07-31,192
2019-08-01,192
2019-08-02,192
2019-08-03,192
2019-08-04,192
2019-08-05,192
2019-08-06,192
2019-08-07,192
2019-08-08,196
2019-08-09,196
2019-08-10,196
2019-08-11,196
2019-08-12,196
2019-08-13,196
2019-08-14,196
2019-08-15,196
2019-08-16,196
2019-08-17,196
2019-08-18,196
2019-08-19,196
2019-08-20,196
2019-08-21,196
2019-08-22,196
2019-08-23,196
2019-08-24,196
2019-08-24,196
2019-08-25,196
2019-08-25,196
2019-08-26,196
2019-08-27,196
2019-08-27,196
