date_obj,Lantadyme%20potion%20(unf) price
2016-08-02,2323
2016-08-03,2323
2016-08-04,2323
2016-08-05,2323
2016-08-06,2323
2016-08-07,2323
2016-08-08,2323
2016-08-09,2323
2016-08-10,2364
2016-08-11,2364
2016-08-12,2364
2016-08-13,2364
2016-08-14,2364
2016-08-15,2364
2016-08-16,2364
2016-08-17,2364
2016-08-18,2364
2016-08-19,2312
2016-08-20,2312
2016-08-21,2312
2016-08-22,2312
2016-08-23,2312
2016-08-24,2312
2016-08-25,2312
2016-08-26,2312
2016-08-28,2242
2016-08-31,2242
2016-09-01,2242
2016-09-02,2242
2016-09-03,2242
2016-09-04,2242
2016-09-05,2161
2016-09-06,2161
2016-09-07,2161
2016-09-08,2161
2016-09-09,2161
2016-09-10,2161
2016-09-11,2161
2016-09-12,2161
2016-09-13,2161
2016-09-14,2161
2016-09-15,2072
2016-09-16,2072
2016-09-17,2072
2016-09-18,2072
2016-09-19,2072
2016-09-20,2072
2016-09-21,2072
2016-09-22,2072
2016-09-23,1972
2016-09-24,1972
2016-09-25,1972
2016-09-26,1972
2016-09-27,1972
2016-09-28,1972
2016-09-29,1972
2016-09-30,1972
2016-10-01,1972
2016-10-02,1900
2016-10-03,1900
2016-10-04,1900
2016-10-05,1900
2016-10-06,1900
2016-10-07,1900
2016-10-08,1900
2016-10-09,1900
2016-10-10,1900
2016-10-11,1869
2016-10-12,1869
2016-10-13,1869
2016-10-14,1869
2016-10-15,1869
2016-10-16,1869
2016-10-17,1869
2016-10-18,1869
2016-10-19,1909
2016-10-20,1909
2016-10-21,1909
2016-10-22,1909
2016-10-23,1909
2016-10-24,1909
2016-10-25,1909
2016-10-26,1909
2016-10-27,2001
2016-10-28,2001
2016-10-29,2001
2016-10-30,2001
2016-10-31,2001
2016-11-01,2001
2016-11-02,2001
2016-11-03,2001
2016-11-04,2091
2016-11-05,2091
2016-11-06,2091
2016-11-07,2091
2016-11-08,2091
2016-11-09,2091
2016-11-10,2091
2016-11-11,2091
2016-11-12,2154
2016-11-13,2154
2016-11-14,2154
2016-12-07,2248
2016-12-08,2248
2016-12-09,2248
2016-12-10,2248
2016-12-11,2302
2016-12-12,2302
2016-12-13,2302
2016-12-14,2302
2016-12-15,2302
2016-12-16,2302
2016-12-17,2346
2016-12-18,2346
2016-12-19,2346
2016-12-20,2346
2016-12-21,2346
2016-12-22,2346
2016-12-23,2308
2016-12-24,2308
2016-12-25,2308
2016-12-26,2308
2016-12-27,2308
2016-12-28,2316
2016-12-29,2316
2016-12-30,2316
2016-12-31,2316
2017-01-01,2316
2017-01-02,2364
2017-01-03,2364
2017-01-04,2461
2017-01-05,2461
2017-01-06,2461
2017-01-07,2574
2017-01-08,2574
2017-01-09,2696
2017-01-10,2696
2017-01-11,2696
2017-01-12,2828
2017-01-13,2828
2017-01-14,2828
2017-01-15,2828
2017-01-16,2870
2017-01-17,2870
2017-01-18,2870
2017-01-19,2870
2017-01-20,2726
2017-01-21,2726
2017-01-22,2726
2017-01-27,2590
2017-01-28,2461
2017-01-29,2461
2017-01-30,2461
2017-01-31,2461
2017-02-01,2338
2017-02-02,2338
2017-02-03,2338
2017-02-04,2338
2017-02-05,2304
2017-02-06,2304
2017-02-07,2304
2017-02-08,2304
2017-02-09,2304
2017-02-10,2248
2017-02-11,2248
2017-02-12,2248
2017-02-13,2248
2017-02-14,2248
2017-02-15,2154
2017-02-16,2154
2017-02-18,2154
2017-02-19,2154
2017-02-20,2105
2017-02-21,2105
2017-02-22,2105
2017-02-23,2105
2017-02-24,2105
2017-02-25,2109
2017-02-26,2109
2017-02-27,2109
2017-02-28,2109
2017-03-01,2183
2017-03-02,2183
2017-03-03,2183
2017-03-04,2183
2017-03-05,2183
2017-03-06,2221
2017-03-07,2221
2017-03-08,2221
2017-03-09,2221
2017-03-10,2221
2017-03-11,2221
2017-03-12,2221
2017-03-13,2221
2017-03-14,2221
2017-03-15,2139
2017-03-16,2139
2017-03-17,2139
2017-03-18,2139
2017-03-19,2138
2017-03-20,2138
2017-03-21,2138
2017-03-22,2138
2017-03-23,2165
2017-03-24,2165
2017-03-25,2165
2017-03-26,2165
2017-03-27,2165
2017-03-28,2189
2017-03-29,2189
2017-03-30,2189
2017-03-31,2189
2017-04-01,2189
2017-04-02,2117
2017-04-03,2117
2017-04-04,2117
2017-04-12,2136
2017-04-13,2136
2017-04-14,2136
2017-04-15,2136
2017-04-16,2136
2017-04-17,2089
2017-04-18,2089
2017-04-19,2089
2017-04-20,2089
2017-04-21,2089
2017-04-22,2089
2017-04-23,1989
2017-04-24,1989
2017-04-25,1989
2017-04-26,1989
2017-04-27,1989
2017-04-28,1938
2017-04-29,1938
2017-04-30,1938
2017-05-01,1938
2017-05-02,2021
2017-05-03,2021
2017-05-04,2021
2017-05-05,2021
2017-05-06,2021
2017-05-07,2107
2017-05-08,2107
2017-05-09,2107
2017-05-10,2107
2017-05-11,2107
2017-05-12,2125
2017-05-13,2125
2017-05-14,2125
2017-05-15,2125
2017-05-16,2125
2017-05-17,2192
2017-05-18,2192
2017-05-19,2192
2017-05-20,2192
2017-05-21,2192
2017-05-22,2246
2017-05-23,2246
2017-05-24,2246
2017-05-25,2246
2017-05-26,2246
2017-05-27,2260
2017-05-28,2260
2017-05-29,2260
2017-05-30,2260
2017-05-31,2260
2017-06-01,2151
2017-06-02,2151
2017-06-03,2151
2017-06-04,2151
2017-06-06,2160
2017-06-07,2160
2017-06-08,2160
2017-06-09,2160
2017-06-10,2160
2017-06-11,2185
2017-06-12,2185
2017-06-13,2185
2017-06-14,2185
2017-06-15,2185
2017-06-16,2111
2017-06-17,2111
2017-06-18,2111
2017-06-19,2111
2017-06-20,2111
2017-06-21,2127
2017-06-22,2127
2017-06-23,2127
2017-06-24,2127
2017-06-25,2127
2017-06-26,2180
2017-06-27,2180
2017-06-28,2180
2017-06-29,2180
2017-06-30,2180
2017-07-01,2180
2017-07-02,2270
2017-07-03,2270
2017-07-04,2270
2017-07-05,2270
2017-07-06,2270
2017-07-07,2316
2017-07-08,2316
2017-07-13,2297
2017-07-14,2297
2017-07-15,2297
2017-07-16,2297
2017-07-17,2264
2017-07-18,2264
2017-07-19,2264
2017-07-20,2264
2017-07-21,2264
2017-07-22,2194
2017-07-23,2194
2017-07-24,2194
2017-07-25,2194
2017-07-26,2194
2017-07-27,2193
2017-07-28,2193
2017-07-29,2193
2017-07-30,2193
2017-07-31,2193
2017-08-01,2204
2017-08-02,2204
2017-08-03,2204
2017-08-04,2204
2017-08-05,2194
2017-08-06,2194
2017-08-09,2194
2017-08-10,2224
2017-08-11,2224
2017-08-12,2224
2017-08-13,2224
2017-08-14,2224
2017-08-15,2241
2017-08-17,2241
2017-08-18,2241
2017-08-19,2241
2017-08-20,2235
2017-08-21,2235
2017-08-22,2235
2017-08-23,2235
2017-08-24,2174
2017-08-25,2174
2017-08-26,2174
2017-08-27,2174
2017-08-28,2174
2017-08-29,2123
2017-08-30,2123
2017-08-31,2123
2017-09-01,2123
2017-09-02,2123
2017-09-03,2165
2017-09-04,2165
2017-09-05,2165
2017-09-06,2165
2017-09-07,2166
2017-09-08,2166
2017-09-09,2166
2017-09-10,2166
2017-09-11,2166
2017-09-12,2166
2017-09-13,2082
2017-09-14,2082
2017-09-15,2082
2017-09-16,2082
2017-09-17,2082
2017-09-19,2027
2017-09-20,2027
2017-09-21,2027
2017-09-22,2027
2017-09-23,2027
2017-09-24,2045
2017-09-25,2045
2017-09-26,2045
2017-09-27,2045
2017-09-28,2045
2017-09-29,2018
2017-09-30,2018
2017-10-01,2018
2017-10-02,2018
2017-10-03,2018
2017-10-04,1999
2017-10-05,1999
2017-10-06,1999
2017-10-07,1999
2017-10-08,1972
2017-10-09,1972
2017-10-10,1972
2017-10-11,1972
2017-10-12,1982
2017-10-13,1982
2017-10-14,1982
2017-10-15,1982
2017-10-16,1923
2017-10-17,1923
2017-10-18,1923
2017-10-19,1923
2017-10-20,1923
2017-10-21,1881
2017-10-22,1881
2017-10-23,1881
2017-10-24,1881
2017-10-25,1950
2017-10-26,1950
2017-10-27,1950
2017-10-28,1950
2017-10-29,1950
2017-10-30,1999
2017-10-31,1999
2017-11-01,1999
2017-11-02,1999
2017-11-03,1999
2017-11-04,1928
2017-11-05,1928
2017-11-06,1928
2017-11-07,1928
2017-11-08,1928
2017-11-09,1926
2017-11-10,1926
2017-11-11,1926
2017-11-12,1926
2017-11-13,1962
2017-11-14,1962
2017-11-15,1962
2017-11-16,1962
2017-11-17,1962
2017-11-18,1969
2017-11-19,1969
2017-11-20,1969
2017-11-21,1969
2017-11-22,2009
2017-11-23,2009
2017-11-24,2009
2017-11-25,2009
2017-11-26,1928
2017-11-27,1928
2017-11-28,1928
2017-11-29,1928
2017-11-30,1882
2017-12-01,1882
2017-12-02,1882
2017-12-03,1882
2017-12-04,1855
2017-12-05,1855
2017-12-06,1855
2017-12-07,1906
2017-12-08,1906
2017-12-09,1906
2017-12-10,1906
2017-12-11,1942
2017-12-12,1942
2017-12-14,1942
2017-12-15,1942
2017-12-16,1948
2017-12-17,1948
2017-12-18,1948
2017-12-19,1948
2017-12-20,1975
2017-12-21,1975
2017-12-22,1975
2017-12-23,1975
2017-12-24,2019
2017-12-25,2019
2017-12-26,2019
2017-12-27,2019
2017-12-28,1969
2017-12-29,1969
2017-12-30,1969
2017-12-31,1969
2018-01-01,1960
2018-01-02,1960
2018-01-03,1960
2018-01-04,1960
2018-01-05,1944
2018-01-06,1944
2018-01-07,1944
2018-01-08,1915
2018-01-09,1915
2018-01-10,1915
2018-01-11,1915
2018-01-12,1890
2018-01-13,1890
2018-01-14,1890
2018-01-15,1877
2018-01-16,1877
2018-01-17,1877
2018-01-18,1880
2018-01-19,1880
2018-01-20,1880
2018-01-21,1880
2018-01-22,1877
2018-01-23,1877
2018-01-25,1891
2018-01-26,1876
2018-01-27,1876
2018-01-28,1893
2018-01-29,1893
2018-01-31,1863
2018-02-01,1869
2018-02-02,1869
2018-02-03,1862
2018-02-04,1862
2018-02-05,1843
2018-02-06,1843
2018-02-07,1863
2018-02-08,1863
2018-02-09,1871
2018-02-10,1871
2018-02-11,1907
2018-02-12,1974
2018-02-13,1974
2018-02-14,1885
2018-02-15,1885
2018-02-16,1870
2018-02-17,1870
2018-02-18,1862
2018-02-19,1887
2018-02-20,1887
2018-02-21,1866
2018-02-22,1866
2018-02-23,1904
2018-02-24,1904
2018-02-25,1892
2018-02-26,1892
2018-02-27,1938
2018-02-28,1938
2018-03-01,1888
2018-03-02,1911
2018-03-03,1982
2018-03-04,1982
2018-03-05,1970
2018-03-06,1970
2018-03-07,1988
2018-03-08,1988
2018-03-09,2034
2018-03-10,2034
2018-03-11,2014
2018-03-12,2014
2018-03-13,1972
2018-03-14,1972
2018-03-15,1974
2018-03-16,1974
2018-03-17,1928
2018-03-18,1928
2018-03-19,1918
2018-03-20,1909
2018-03-21,1909
2018-03-23,1899
2018-03-24,1899
2018-03-25,1892
2018-03-26,1892
2018-03-27,1880
2018-03-28,1880
2018-03-29,1882
2018-03-30,1882
2018-03-31,1890
2018-04-01,1890
2018-04-02,1886
2018-04-03,1886
2018-04-04,1857
2018-04-05,1857
2018-04-06,1834
2018-04-07,1834
2018-04-08,1880
2018-04-09,1880
2018-04-10,1873
2018-04-11,1873
2018-04-12,1892
2018-04-13,1892
2018-04-14,1892
2018-04-15,1875
2018-04-16,1875
2018-04-17,1901
2018-04-18,1901
2018-04-19,1901
2018-04-20,1893
2018-04-21,1893
2018-04-22,1889
2018-04-23,1889
2018-04-24,1865
2018-04-25,1865
2018-04-26,1859
2018-04-27,1859
2018-04-28,1866
2018-04-29,1866
2018-04-30,1869
2018-05-01,1869
2018-05-04,1861
2018-05-05,1895
2018-05-06,1895
2018-05-08,1893
2018-05-09,1869
2018-05-10,1869
2018-05-11,1881
2018-05-12,1881
2018-05-13,1881
2018-05-14,1907
2018-05-15,1907
2018-05-16,1889
2018-05-17,1889
2018-05-18,1865
2018-05-19,1865
2018-05-20,1874
2018-05-21,1874
2018-05-22,1860
2018-05-23,1860
2018-05-24,1841
2018-05-25,1841
2018-05-26,1818
2018-05-27,1818
2018-05-28,1777
2018-05-29,1777
2018-05-30,1750
2018-05-31,1750
2018-06-01,1749
2018-06-02,1735
2018-06-03,1735
2018-06-04,1735
2018-06-05,1731
2018-06-06,1731
2018-06-07,1730
2018-06-08,1730
2018-06-09,1715
2018-06-10,1686
2018-06-11,1686
2018-06-12,1751
2018-06-13,1751
2018-06-14,1753
2018-06-15,1753
2018-06-16,1781
2018-06-17,1781
2018-06-18,1788
2018-06-19,1788
2018-06-20,1785
2018-06-21,1785
2018-06-22,1815
2018-06-23,1815
2018-06-24,1830
2018-06-25,1830
2018-06-26,1835
2018-06-27,1835
2018-06-28,1817
2018-06-29,1817
2018-06-30,1859
2018-07-01,1859
2018-07-02,1870
2018-07-03,1870
2018-07-04,1870
2018-07-05,1827
2018-07-06,1827
2018-07-07,1842
2018-07-08,1842
2018-07-09,1844
2018-07-10,1844
2018-07-11,1870
2018-07-12,1870
2018-07-13,1861
2018-07-14,1861
2018-07-15,1853
2018-07-16,1853
2018-07-17,1881
2018-07-18,1881
2018-07-19,1881
2018-07-20,1894
2018-07-21,1894
2018-07-22,1875
2018-07-23,1891
2018-07-24,1891
2018-07-25,1958
2018-07-26,1958
2018-07-27,1915
2018-07-28,1915
2018-07-29,1915
2018-07-30,1885
2018-07-31,1885
2018-08-01,1894
2018-08-02,1894
2018-08-03,1870
2018-08-04,1870
2018-08-05,1892
2018-08-06,1892
2018-08-07,1915
2018-08-08,1915
2018-08-09,1903
2018-08-10,1903
2018-08-11,1900
2018-08-12,1900
2018-08-14,1859
2018-08-16,1860
2018-08-17,1874
2018-08-18,1874
2018-08-19,1874
2018-08-20,1842
2018-08-21,1842
2018-08-22,1842
2018-08-23,1848
2018-08-24,1848
2018-08-25,1843
2018-08-26,1843
2018-08-27,1783
2018-08-28,1783
2018-08-29,1763
2018-08-30,1763
2018-08-31,1819
2018-09-01,1819
2018-09-02,1826
2018-09-03,1826
2018-09-04,1858
2018-09-05,1858
2018-09-06,1858
2018-09-07,1830
2018-09-08,1830
2018-09-09,1794
2018-09-10,1794
2018-09-11,1786
2018-09-12,1786
2018-09-13,1786
2018-09-14,1822
2018-09-15,1822
2018-09-16,1843
2018-09-17,1843
2018-09-18,1835
2018-09-19,1835
2018-09-20,1835
2018-09-21,1801
2018-09-22,1752
2018-09-23,1752
2018-09-24,1809
2018-09-25,1809
2018-09-26,1804
2018-09-27,1804
2018-09-28,1840
2018-09-29,1840
2018-09-30,1851
2018-10-02,1853
2018-10-03,1936
2018-10-04,1936
2018-10-05,1936
2018-10-06,1961
2018-10-07,1961
2018-10-08,1949
2018-10-09,1949
2018-10-10,1999
2018-10-11,1999
2018-10-12,1960
2018-10-13,1960
2018-10-14,1937
2018-10-15,1937
2018-10-16,1957
2018-10-17,1957
2018-10-18,1955
2018-10-19,1955
2018-10-20,1928
2018-10-21,1928
2018-10-22,1888
2018-10-23,1888
2018-10-24,1878
2018-10-25,1878
2018-10-26,1911
2018-10-27,1911
2018-10-28,1928
2018-10-29,1928
2018-10-30,1909
2018-10-31,1909
2018-11-01,1886
2018-11-03,1808
2018-11-04,1808
2018-11-05,1793
2018-11-06,1793
2018-11-07,1793
2018-11-08,1793
2018-11-09,1772
2018-11-10,1780
2018-11-11,1780
2018-11-12,1772
2018-11-13,1772
2018-11-14,1777
2018-11-15,1777
2018-11-16,1820
2018-11-17,1820
2018-11-18,1808
2018-11-19,1808
2018-11-20,1775
2018-11-21,1775
2018-11-22,1686
2018-11-23,1686
2018-11-24,1601
2018-11-25,1564
2018-11-26,1564
2018-11-27,1553
2018-11-28,1590
2018-11-29,1590
2018-12-01,1614
2018-12-02,1663
2018-12-03,1663
2018-12-04,1666
2018-12-05,1666
2018-12-07,1638
2018-12-09,1614
2018-12-10,1570
2018-12-11,1570
2018-12-12,1555
2018-12-13,1555
2018-12-14,1589
2018-12-15,1589
2018-12-16,1559
2018-12-17,1559
2018-12-18,1498
2018-12-19,1498
2018-12-20,1437
2018-12-21,1461
2018-12-22,1461
2018-12-23,1502
2018-12-24,1470
2018-12-25,1470
2018-12-26,1517
2018-12-27,1504
2018-12-28,1504
2018-12-29,1463
2018-12-30,1463
2018-12-31,1475
2019-01-01,1475
2019-01-02,1537
2019-01-03,1537
2019-01-04,1591
2019-01-05,1606
2019-01-06,1589
2019-01-08,1586
2019-01-10,1544
2019-01-11,1485
2019-01-12,1454
2019-01-13,1403
2019-01-14,1377
2019-01-15,1372
2019-01-16,1402
2019-01-17,1428
2019-01-18,1416
2019-01-19,1368
2019-01-20,1337
2019-01-21,1337
2019-01-22,1351
2019-01-23,1366
2019-01-25,1388
2019-01-26,1402
2019-01-27,1423
2019-01-28,1461
2019-01-29,1439
2019-01-30,1441
2019-01-31,1441
2019-02-01,1416
2019-02-02,1394
2019-02-03,1393
2019-02-04,1393
2019-02-05,1354
2019-02-06,1354
2019-02-07,1356
2019-02-08,1348
2019-02-09,1333
2019-02-10,1363
2019-02-11,1358
2019-02-12,1341
2019-02-13,1320
2019-02-14,1320
2019-02-15,1263
2019-02-16,1219
2019-02-17,1233
2019-02-18,1257
2019-02-19,1291
2019-02-20,1290
2019-02-21,1269
2019-02-22,1269
2019-02-23,1233
2019-02-24,1254
2019-02-25,1263
2019-02-26,1263
2019-02-27,1282
2019-02-28,1282
2019-03-01,1258
2019-03-02,1282
2019-03-03,1291
2019-03-04,1310
2019-03-05,1325
2019-03-06,1355
2019-03-07,1364
2019-03-08,1364
2019-03-09,1387
2019-03-10,1402
2019-03-11,1388
2019-03-12,1407
2019-03-13,1407
2019-03-14,1437
2019-03-15,1437
2019-03-16,1451
2019-03-17,1453
2019-03-18,1453
2019-03-19,1421
2019-03-20,1382
2019-03-21,1354
2019-03-22,1354
2019-03-23,1365
2019-03-24,1406
2019-03-25,1406
2019-03-26,1442
2019-03-27,1442
2019-03-28,1439
2019-03-29,1411
2019-03-30,1411
2019-03-31,1427
2019-04-01,1434
2019-04-02,1434
2019-04-03,1424
2019-04-04,1439
