date_obj,Ancestral%20robes%20set price
2017-06-03,301771489
2017-06-04,301771489
2017-06-05,301771489
2017-06-06,295869768
2017-06-07,295869768
2017-06-08,295869768
2017-06-09,285157646
2017-06-10,285157646
2017-06-11,270950598
2017-06-12,270950598
2017-06-13,257970209
2017-06-14,257970209
2017-06-15,257970209
2017-06-16,257203559
2017-06-17,257203559
2017-06-18,257203559
2017-06-19,257203559
2017-06-20,249923648
2017-06-21,249923648
2017-06-22,249923648
2017-06-23,249923648
2017-06-24,240629943
2017-06-25,240629943
2017-06-26,240629943
2017-06-27,231228484
2017-06-28,231228484
2017-06-29,231228484
2017-06-30,220535110
2017-07-01,220535110
2017-07-02,220535110
2017-07-03,209899542
2017-07-04,209899542
2017-07-05,209899542
2017-07-06,202984488
2017-07-07,202984488
2017-07-08,202984488
2017-07-09,208289642
2017-07-13,200939440
2017-07-14,200939440
2017-07-15,191184737
2017-07-16,191184737
2017-07-17,190626048
2017-07-18,190626048
2017-07-19,190626048
2017-07-20,186134243
2017-07-21,186134243
2017-07-22,186736020
2017-07-23,186736020
2017-07-24,186736020
2017-07-25,186736020
2017-07-26,186341586
2017-07-27,186341586
2017-07-28,186341586
2017-07-29,184050481
2017-07-30,177283339
2017-07-31,177283339
2017-08-01,177283339
2017-08-02,173741384
2017-08-03,173741384
2017-08-04,173741384
2017-08-05,173590367
2017-08-06,173590367
2017-08-07,173590367
2017-08-08,173705880
2017-08-09,173705880
2017-08-10,173595744
2017-08-11,173595744
2017-08-12,177728520
2017-08-13,177728520
2017-08-14,177728520
2017-08-15,179662226
2017-08-16,179662226
2017-08-17,179791908
2017-08-18,179791908
2017-08-19,179791908
2017-08-20,181057879
2017-08-21,181057879
2017-08-22,181062029
2017-08-23,181062029
2017-08-24,181062029
2017-08-25,179056630
2017-08-26,179056630
2017-08-27,179335658
2017-08-28,179335658
2017-08-29,179335658
2017-08-30,179413378
2017-08-31,179413378
2017-09-01,179413378
2017-09-02,181201014
2017-09-03,181201014
2017-09-04,181201014
2017-09-05,182828422
2017-09-06,182828422
2017-09-07,183855594
2017-09-08,183855594
2017-09-09,185805606
2017-09-10,185805606
2017-09-11,182849792
2017-09-12,182849792
2017-09-13,182849792
2017-09-14,177507823
2017-09-15,177507823
2017-09-16,177507823
2017-09-17,180342316
2017-09-18,180342316
2017-09-19,180342316
2017-09-20,180632813
2017-09-22,180632813
2017-09-23,181166077
2017-09-24,181166077
2017-09-25,181166077
2017-09-26,180860595
2017-09-27,180860595
2017-09-28,180860595
2017-09-29,178815970
2017-09-30,178815970
2017-10-01,178815970
2017-10-02,178295419
2017-10-03,178295419
2017-10-04,178295419
2017-10-05,176315867
2017-10-06,176315867
2017-10-07,176315867
2017-10-08,176217579
2017-10-09,176217579
2017-10-10,176217579
2017-10-11,176582604
2017-10-12,176582604
2017-10-13,176888290
2017-10-14,176888290
2017-10-15,176888290
2017-10-16,177407831
2017-10-17,177407831
2017-10-18,177407831
2017-10-19,175747115
2017-10-20,175747115
2017-10-21,175747115
2017-10-22,176546237
2017-10-23,176546237
2017-10-24,176546237
2017-10-25,177418378
2017-10-26,177418378
2017-10-27,177418378
2017-10-28,176764478
2017-10-29,176764478
2017-10-30,177112190
2017-10-31,177112190
2017-11-01,177112190
2017-11-02,178448384
2017-11-03,178448384
2017-11-04,178448384
2017-11-05,178978640
2017-11-06,178978640
2017-11-07,178978640
2017-11-08,178921962
2017-11-09,178921962
2017-11-10,177351199
2017-11-11,177351199
2017-11-12,176738971
2017-11-13,176738971
2017-11-14,176738971
2017-11-15,176767981
2017-11-16,176767981
2017-11-17,180385720
2017-11-18,180385720
2017-11-19,184589592
2017-11-20,184589592
2017-11-21,180402489
2017-11-22,180402489
2017-11-23,183039084
2017-11-24,183039084
2017-11-25,187886410
2017-11-26,187886410
2017-11-27,187886410
2017-11-28,187587406
2017-11-29,187587406
2017-11-30,188167956
2017-12-01,192495065
2017-12-02,192495065
2017-12-03,197316677
2017-12-04,197316677
2017-12-05,192200530
2017-12-06,192200530
2017-12-07,192541589
2017-12-08,192541589
2017-12-09,195385364
2017-12-10,200846234
2017-12-11,200846234
2017-12-12,200846234
2017-12-13,200521144
2017-12-14,200521144
2017-12-15,198382332
2017-12-16,198382332
2017-12-17,198382332
2017-12-18,197883817
2017-12-19,197883817
2017-12-20,197883817
2017-12-21,198718533
2017-12-22,198718533
2017-12-23,200891651
2017-12-24,200891651
2017-12-25,200891651
2017-12-26,200368464
2017-12-27,200368464
2017-12-28,199793227
2017-12-29,199793227
2017-12-30,200637277
2017-12-31,200637277
2018-01-01,202618503
2018-01-02,202618503
2018-01-03,207706170
2018-01-04,207706170
2018-01-05,198405288
2018-01-06,198405288
2018-01-07,196646122
2018-01-08,196646122
2018-01-09,195261424
2018-01-10,195261424
2018-01-11,193607755
2018-01-12,193607755
2018-01-13,195466501
2018-01-14,195466501
2018-01-15,193141803
2018-01-16,193141803
2018-01-17,188438639
2018-01-18,188438639
2018-01-19,186216667
2018-01-20,189451850
2018-01-21,189451850
2018-01-22,191598535
2018-01-23,191598535
2018-01-24,190239832
2018-01-25,190239832
2018-01-26,188487680
2018-01-27,188487680
2018-01-28,188808897
2018-01-29,188808897
2018-01-30,188545407
2018-01-31,188545407
2018-02-01,188750838
2018-02-02,188750838
2018-02-03,191977147
2018-02-04,191977147
2018-02-05,192446515
2018-02-06,192446515
2018-02-07,191235191
2018-02-08,191235191
2018-02-09,191457072
2018-02-10,191457072
2018-02-11,189929879
2018-02-12,189929879
2018-02-13,187656158
2018-02-14,187656158
2018-02-15,184760481
2018-02-16,184760481
2018-02-17,185221919
2018-02-18,185221919
2018-02-19,186973446
2018-02-20,186973446
2018-02-21,189603419
2018-02-22,189603419
2018-02-23,194411988
2018-02-24,194411988
2018-02-25,198798303
2018-02-26,198798303
2018-02-27,204486915
2018-02-28,204486915
2018-03-01,203598405
2018-03-02,204265002
2018-03-03,205396951
2018-03-04,205396951
2018-03-05,203589481
2018-03-06,203589481
2018-03-07,202996672
2018-03-08,202996672
2018-03-09,204180492
2018-03-10,204180492
2018-03-11,204819221
2018-03-12,204819221
2018-03-13,203782529
2018-03-14,203782529
2018-03-15,201068612
2018-03-16,201068612
2018-03-17,200282497
2018-03-18,200282497
2018-03-19,202015766
2018-03-20,202946544
2018-03-21,202946544
2018-03-22,205401578
2018-03-23,209510418
2018-03-24,215652409
2018-03-25,219636922
2018-03-26,219636922
2018-03-27,211175026
2018-03-28,211175026
2018-03-29,209672142
2018-03-30,209672142
2018-03-31,210611014
2018-04-01,210611014
2018-04-02,210417562
2018-04-03,210417562
2018-04-04,210667915
2018-04-05,210667915
2018-04-06,211538897
2018-04-07,211538897
2018-04-08,210579875
2018-04-09,210579875
2018-04-10,210894637
2018-04-11,210894637
2018-04-12,210629080
2018-04-13,210629080
2018-04-14,210310645
2018-04-15,209197309
2018-04-16,209197309
2018-04-17,209042319
2018-04-18,209042319
2018-04-19,208980881
2018-04-20,210359296
2018-04-21,214102600
2018-04-22,214102600
2018-04-23,215170548
2018-04-24,215170548
2018-04-25,213779095
2018-04-26,213779095
2018-04-27,216288988
2018-04-28,216288988
2018-04-29,216842121
2018-04-30,219754577
2018-05-01,222449295
2018-05-02,222449295
2018-05-03,221367721
2018-05-04,221367721
2018-05-05,228481696
2018-05-06,228481696
2018-05-07,229050800
2018-05-08,229050800
2018-05-09,223547963
2018-05-10,214877437
2018-05-11,211481184
2018-05-12,219948651
2018-05-13,219948651
2018-05-14,218730782
2018-05-15,218730782
2018-05-16,217743739
2018-05-17,221524108
2018-05-18,226099389
2018-05-19,230230914
2018-05-20,230230914
2018-05-21,228014592
2018-05-22,228014592
2018-05-23,226535491
2018-05-24,226840113
2018-05-25,226840113
2018-05-26,229212340
2018-05-27,229212340
2018-05-28,233430297
2018-05-29,229410570
2018-05-30,229410570
2018-05-31,224541140
2018-06-01,227065178
2018-06-02,230844121
2018-06-03,230844121
2018-06-04,231183201
2018-06-05,229185540
2018-06-06,226085738
2018-06-07,216143341
2018-06-08,207829947
2018-06-09,207829947
2018-06-10,206148841
2018-06-11,198416466
2018-06-12,189825067
2018-06-13,194913268
2018-06-14,195850112
2018-06-15,197815341
2018-06-16,198031527
2018-06-17,198291170
2018-06-18,199767696
2018-06-19,200342338
2018-06-20,200342338
2018-06-21,199187452
2018-06-22,198429718
2018-06-23,198429718
2018-06-24,198798679
2018-06-25,198005182
2018-06-26,198005182
2018-06-27,196860119
2018-06-28,196620895
2018-06-29,195807859
2018-06-30,196472870
2018-07-01,195903677
2018-07-02,195903677
2018-07-03,195288791
2018-07-04,194092386
2018-07-05,194092386
2018-07-06,193555740
2018-07-07,193555740
2018-07-08,194514460
2018-07-09,194817686
2018-07-10,194404202
2018-07-11,194983152
2018-07-12,194549578
2018-07-13,194217401
2018-07-14,196118822
2018-07-15,196118822
2018-07-16,199403235
2018-07-17,202522206
2018-07-18,204920747
2018-07-19,204920747
2018-07-20,202686309
2018-07-21,201796139
2018-07-22,202887488
2018-07-23,202495410
2018-07-24,202495410
2018-07-25,202064260
2018-07-26,199196750
2018-07-27,193541198
2018-07-28,193541198
2018-07-29,192483888
2018-07-30,191617042
2018-07-31,191269561
2018-08-01,191269561
2018-08-02,191637558
2018-08-03,191637558
2018-08-04,190078640
2018-08-05,187791214
2018-08-06,185485814
2018-08-07,181763380
2018-08-08,175485547
2018-08-09,175485547
2018-08-10,176628080
2018-08-11,178355359
2018-08-12,180122448
2018-08-14,168998452
2018-08-16,166798426
2018-08-17,170230070
2018-08-18,177095592
2018-08-19,180092087
2018-08-20,179473846
2018-08-21,179473846
2018-08-22,180865060
2018-08-23,181368838
2018-08-24,182115111
2018-08-25,184484335
2018-08-26,184484335
2018-08-27,182870022
2018-08-28,181836112
2018-08-29,182032385
2018-08-30,182754896
2018-08-31,183909705
2018-09-01,182044304
2018-09-02,182044304
2018-09-03,180124736
2018-09-04,178155768
2018-09-05,175791010
2018-09-06,175791010
2018-09-07,174428795
2018-09-08,172670262
2018-09-09,169297457
2018-09-10,167788129
2018-09-11,167788129
2018-09-12,167412060
2018-09-13,169943390
2018-09-14,172727557
2018-09-15,173484197
2018-09-16,173484197
2018-09-17,173612166
2018-09-18,172285459
2018-09-19,171283569
2018-09-20,170740319
2018-09-21,171198152
2018-09-22,171502494
2018-09-23,171321886
2018-09-24,172539047
2018-09-25,172539047
2018-09-26,174716198
2018-09-27,174716198
2018-09-28,176668386
2018-09-29,177789395
2018-09-30,177658954
2018-10-01,176666102
2018-10-02,174977959
2018-10-03,174193627
2018-10-04,174193627
2018-10-05,174680432
2018-10-06,176003904
2018-10-07,176003904
2018-10-08,177305297
2018-10-09,177155173
2018-10-10,177294382
2018-10-11,177751980
2018-10-12,177320009
2018-10-13,177245442
2018-10-14,178588253
2018-10-15,180437989
2018-10-16,182388504
2018-10-17,182550762
2018-10-18,182332133
2018-10-19,181308186
2018-10-20,181308186
2018-10-21,180422959
2018-10-22,178971925
2018-10-23,178971925
2018-10-24,177761642
2018-10-25,177591278
2018-10-26,177142567
2018-10-27,178062704
2018-10-28,178415488
2018-10-29,177524173
2018-10-30,177609234
2018-10-31,176501581
2018-11-01,176364024
2018-11-03,175332586
2018-11-04,174561058
2018-11-05,174735298
2018-11-06,174186933
2018-11-07,173805370
2018-11-08,173132678
2018-11-09,170764354
2018-11-10,166445829
2018-11-11,162514398
2018-11-12,158402977
2018-11-13,154454096
2018-11-14,155707930
2018-11-15,159884187
2018-11-16,159639424
2018-11-17,158504317
2018-11-18,155056127
2018-11-19,153434355
2018-11-20,147077208
2018-11-21,146901919
2018-11-22,144307595
2018-11-23,140359128
2018-11-24,142059264
2018-11-25,146713948
2018-11-26,147756637
2018-11-27,151823588
2018-11-28,152839784
2018-11-29,151807024
2018-12-01,148370965
2018-12-02,147995034
2018-12-03,147995034
2018-12-04,148454131
2018-12-05,147568947
2018-12-07,146949102
2018-12-09,147946748
2018-12-10,148040949
2018-12-11,148040949
2018-12-12,148387292
2018-12-13,147841230
2018-12-14,148347335
2018-12-15,148067168
2018-12-16,147568770
2018-12-17,147568770
2018-12-18,147419320
2018-12-19,148000919
2018-12-20,147680289
2018-12-21,148482187
2018-12-22,147734587
2018-12-23,148919595
2018-12-24,149447053
2018-12-25,150264984
2018-12-26,149818196
2018-12-27,151368388
2018-12-28,151832070
2018-12-29,152898852
2018-12-30,152816650
2018-12-31,154019109
2019-01-01,152058745
2019-01-02,152933581
2019-01-03,153949032
2019-01-04,153552153
2019-01-05,153626590
2019-01-06,153870040
2019-01-08,153650738
2019-01-10,147632534
2019-01-11,144995259
2019-01-12,144721945
2019-01-13,143442553
2019-01-14,142584797
2019-01-15,143462847
2019-01-16,142359352
2019-01-17,143762308
2019-01-18,145931816
2019-01-19,149573962
2019-01-20,150537007
2019-01-21,149405717
2019-01-22,149053117
2019-01-23,148918198
2019-01-24,148577246
2019-01-25,152160628
2019-01-26,152265583
2019-01-27,152220825
2019-01-28,151337433
2019-01-29,150923661
2019-01-30,150374350
2019-01-31,150887091
2019-02-01,152394676
2019-02-02,155574357
2019-02-03,158870523
2019-02-04,159281400
2019-02-05,161077463
2019-02-06,161077463
2019-02-07,164387379
2019-02-08,164421261
2019-02-09,165830723
2019-02-10,164917090
2019-02-11,160667518
2019-02-12,158784014
2019-02-13,152679447
2019-02-14,151063219
2019-02-15,153494054
2019-02-16,155351742
2019-02-17,153776665
2019-02-18,152085086
2019-02-19,151391080
2019-02-20,151296871
2019-02-21,152737930
2019-02-22,155236500
2019-02-23,154864056
2019-02-24,154745520
2019-02-25,154721062
2019-02-26,154804206
2019-02-27,156819658
2019-02-28,157046126
2019-03-01,157010235
2019-03-02,158333490
2019-03-03,158307262
2019-03-04,158558402
2019-03-05,160215778
2019-03-06,161265658
2019-03-07,160248622
2019-03-08,160482151
2019-03-09,159762816
2019-03-10,157764648
2019-03-11,154201244
2019-03-12,154116105
2019-03-13,153845585
2019-03-14,155388314
2019-03-15,156804211
2019-03-16,157625322
2019-03-17,157272889
2019-03-18,157272889
2019-03-19,156432930
2019-03-20,154591101
2019-03-21,154145127
2019-03-22,154246701
2019-03-23,153975948
2019-03-24,153206646
2019-03-25,151905985
2019-03-26,150726606
2019-03-27,150726606
2019-03-28,148421811
2019-03-29,148947805
2019-03-30,148947805
2019-03-31,150142201
2019-04-01,150342494
2019-04-02,151858487
2019-04-03,152924499
2019-04-04,152265667
2019-04-05,152068612
2019-04-06,152046950
2019-04-07,152188435
2019-04-08,152711388
2019-04-09,152454229
2019-04-10,152146180
2019-04-11,151471655
2019-04-12,151798110
2019-04-13,152542428
2019-04-14,151650496
2019-04-15,149311875
2019-04-16,143854286
2019-04-17,144450722
2019-04-18,144206771
2019-04-19,144410468
2019-04-20,145679314
2019-04-21,144903321
2019-04-22,145174346
2019-04-23,146274750
2019-04-24,146228895
2019-04-25,146370401
2019-04-26,146230857
2019-04-27,146891003
2019-04-28,146926235
2019-04-29,146630804
2019-04-30,146478799
2019-05-01,146770547
2019-05-02,146464418
2019-05-03,146359179
2019-05-04,146519742
2019-05-05,147947111
2019-05-06,148628952
2019-05-07,148350808
2019-05-08,147869573
2019-05-09,146819839
2019-05-10,145608221
2019-05-11,144944709
2019-05-12,144751807
2019-05-13,143747980
2019-05-14,143176990
2019-05-15,143279958
2019-05-16,143358089
2019-05-17,141946476
2019-05-18,140177687
2019-05-19,138865975
2019-05-20,138468916
2019-05-21,137651582
2019-05-22,136980161
2019-05-23,135473889
2019-05-24,133568103
2019-05-25,132016417
2019-05-26,131308318
2019-05-27,130391402
2019-05-28,129615048
2019-05-29,129734794
2019-05-30,131067153
2019-05-31,132717435
2019-06-01,134735892
2019-06-02,136947985
2019-06-03,136318151
2019-06-04,134370195
2019-06-05,130829211
2019-06-06,126746143
2019-06-07,125703216
2019-06-08,124964487
2019-06-09,127185591
2019-06-10,127702798
2019-06-11,126792033
2019-06-12,126588656
2019-06-13,127606800
2019-06-14,126671327
2019-06-15,127031066
2019-06-16,127089980
2019-06-17,126387452
2019-06-18,125094554
2019-06-19,123048193
2019-06-20,118906633
2019-06-21,116116631
2019-06-22,113673924
2019-06-23,109333856
2019-06-24,111672737
2019-06-25,117160297
2019-06-26,122787429
2019-06-27,128907265
2019-06-28,128941602
2019-06-29,131868498
2019-06-30,132529092
2019-07-01,131625281
2019-07-02,130021985
2019-07-03,127503200
2019-07-04,123918713
2019-07-05,124090711
2019-07-06,126322527
2019-07-07,128579420
2019-07-08,130510481
2019-07-09,129768052
2019-07-10,127954484
2019-07-11,126699750
2019-07-12,126477194
2019-07-13,127898129
2019-07-14,131045012
2019-07-15,133425640
2019-07-16,132250788
2019-07-17,131164949
2019-07-18,129746565
2019-07-19,129610311
2019-07-20,129521382
2019-07-21,130311321
2019-07-22,130181194
2019-07-23,130730883
2019-07-24,130998075
2019-07-25,131902757
2019-07-26,136091044
2019-07-27,135584669
2019-07-28,139080695
2019-07-29,137908635
2019-07-30,137759091
2019-07-31,138858479
2019-08-01,141648807
2019-08-02,140873136
2019-08-03,141051647
2019-08-04,140813892
2019-08-05,140751490
2019-08-06,140002681
2019-08-07,138966973
2019-08-08,138201518
2019-08-09,137667608
2019-08-10,137258834
2019-08-11,136715288
2019-08-12,136996572
2019-08-13,137865041
2019-08-14,138106282
2019-08-15,138387779
2019-08-16,139336083
2019-08-17,139722258
2019-08-18,138911471
2019-08-19,137651182
2019-08-20,136830777
2019-08-21,136467100
2019-08-22,135898366
2019-08-23,135407152
2019-08-24,135157319
2019-08-24,135157319
2019-08-25,135683117
2019-08-25,135683117
2019-08-26,134474605
2019-08-27,132985542
2019-08-27,132985542
2019-08-28,132247421
2019-08-29,132276719
2019-08-30,132905709
2019-08-31,133664941
2019-09-01,134173020
2019-09-02,135155215
2019-09-03,135111585
2019-09-04,135734979
2019-09-05,135645881
2019-09-06,135195047
2019-09-07,135067019
2019-09-08,134780121
2019-09-09,134326669
2019-09-10,133714882
2019-09-11,132647360
2019-09-12,132037300
2019-09-13,131629204
2019-09-14,132069021
2019-09-15,132220266
2019-09-16,132575186
2019-09-17,132487018
2019-09-18,132116936
2019-09-19,131535626
2019-09-20,131036455
2019-09-21,130199466
2019-09-22,129157752
2019-09-23,126476518
2019-09-24,125434586
2019-09-25,125978812
2019-09-26,127418764
2019-09-27,128844350
2019-09-28,129003236
2019-09-29,128796998
2019-09-30,128968444
2019-10-01,128211281
2019-10-02,127957350
2019-10-03,127782499
2019-10-04,128241539
2019-10-05,128916003
2019-10-06,130077704
2019-10-07,129745617
2019-10-08,130275510
2019-10-09,131234516
2019-10-10,131586209
2019-10-11,133041455
2019-10-12,134761249
2019-10-13,133720446
2019-10-14,132901485
2019-10-15,132650087
2019-10-16,132298327
2019-10-17,131916349
2019-10-18,132286100
2019-10-19,132046243
2019-10-20,131701276
2019-10-21,131578815
2019-10-22,131567198
2019-10-23,130856777
2019-10-24,130528873
2019-10-25,130235873
2019-10-26,130607026
2019-10-27,131060264
2019-10-28,131083067
2019-10-29,130814842
2019-10-30,130549854
2019-10-31,130539396
2019-11-01,131588651
2019-11-02,132034537
2019-11-03,134050718
2019-11-04,133183910
2019-11-05,134268103
2019-11-06,135937846
2019-11-07,136401243
2019-11-08,136170737
2019-11-09,137265624
2019-11-10,137510312
2019-11-11,135944097
2019-11-12,134759713
2019-11-13,134210328
2019-11-14,134423250
2019-11-15,134813570
2019-11-16,135444527
2019-11-17,134862189
2019-11-18,133704333
2019-11-19,132172236
2019-11-20,131466716
2019-11-21,130836583
2019-11-22,130690327
2019-11-23,130835494
2019-11-24,130657092
2019-11-25,130979814
2019-11-26,131098901
2019-11-27,131822837
2019-11-28,131811348
2019-11-29,132747102
2019-11-30,133374465
2019-12-01,133427960
2019-12-02,133391009
2019-12-03,132719021
2019-12-04,132522766
2019-12-05,132503037
2019-12-06,132350531
2019-12-07,132442270
2019-12-08,132939636
2019-12-09,132664105
2019-12-10,132370923
2019-12-11,132003900
2019-12-12,131733417
2019-12-13,131634762
2019-12-14,133085476
2019-12-15,135547796
2019-12-16,134892044
2019-12-17,134554693
2019-12-18,134382683
2019-12-19,133989466
2019-12-20,133347767
2019-12-21,132815067
2019-12-22,132630751
2019-12-23,132029884
2019-12-24,131745970
2019-12-25,131962715
2019-12-26,131781122
2019-12-27,131687066
2019-12-28,131937020
2019-12-29,132196328
2019-12-30,132399126
2019-12-31,132223682
2020-01-01,132668205
2020-01-02,132585277
2020-01-03,132463186
2020-01-04,132187263
2020-01-05,131907360
2020-01-06,131859878
2020-01-07,132081889
2020-01-08,132301867
2020-01-09,132239599
2020-01-10,133042025
2020-01-11,133357993
2020-01-12,133282446
2020-01-13,133390273
2020-01-14,133728810
2020-01-15,133767036
2020-01-16,133144043
2020-01-17,132873126
2020-01-18,132762646
2020-01-19,133261393
2020-01-20,133338831
2020-01-21,133541351
2020-01-22,133370662
2020-01-23,132951560
2020-01-24,132866215
2020-01-25,133529349
2020-01-26,133408178
2020-01-27,133418732
2020-01-28,133393704
2020-01-29,133689031
2020-01-30,133743386
2020-01-31,134333875
2020-02-01,135567965
2020-02-02,135867077
2020-02-03,136526157
2020-02-04,137438915
2020-02-05,137811861
2020-02-06,132793115
2020-02-07,129094401
2020-02-08,127041853
2020-02-09,128289596
2020-02-10,128618357
2020-02-11,127825321
2020-02-12,128111561
2020-02-13,128215089
2020-02-14,129218495
2020-02-15,130877309
2020-02-16,131763898
2020-02-17,131665593
2020-02-18,131414725
2020-02-19,130757209
2020-02-20,130361685
2020-02-21,130550149
2020-02-22,130577006
2020-02-23,130774618
2020-02-24,130166237
2020-02-25,130116974
2020-02-26,129753225
2020-02-27,129636109
2020-02-28,129645625
2020-02-29,129670764
2020-03-01,129966435
2020-03-02,129936068
2020-03-03,130377143
2020-03-04,130259662
2020-03-05,130059164
2020-03-06,129908535
2020-03-07,129729446
2020-03-08,129891772
2020-03-09,129995039
2020-03-10,131582533
2020-03-11,132736589
2020-03-12,132811471
2020-03-13,133352459
2020-03-14,133985471
2020-03-15,135260757
2020-03-16,135788735
2020-03-17,136222581
2020-03-18,136697988
2020-03-19,137563456
2020-03-20,138641581
2020-03-21,140212837
2020-03-22,141033717
2020-03-23,141600328
2020-03-24,142083711
2020-03-25,142219851
2020-03-26,143002901
2020-03-27,142161243
2020-03-28,141438579
2020-03-29,138261712
2020-03-30,137701193
2020-03-31,140071608
2020-04-01,139569177
2020-04-02,140270868
2020-04-03,140268161
2020-04-04,140578119
2020-04-05,140378211
2020-04-06,140314879
2020-04-07,141212730
2020-04-08,141178032
2020-04-09,141670293
2020-04-10,142256938
2020-04-11,143697391
2020-04-12,144622750
2020-04-13,145571040
2020-04-14,146432705
2020-04-15,150266226
2020-04-16,150908071
2020-04-17,151125836
2020-04-18,151320145
2020-04-19,149872081
2020-04-20,147912665
2020-04-21,146658139
2020-04-22,142590293
2020-04-23,140041289
2020-04-24,141907683
2020-04-25,144345663
2020-04-26,145325665
2020-04-27,145054846
2020-04-28,145534422
2020-04-29,145797783
2020-04-30,145708392
2020-05-01,145926429
2020-05-02,145916225
2020-05-03,146111844
2020-05-04,148008505
2020-05-05,148516627
2020-05-06,148554437
2020-05-07,149090034
2020-05-08,149857304
2020-05-09,152269545
2020-05-10,152496535
2020-05-11,153394753
2020-05-12,154794270
2020-05-13,154780075
