date_obj,Raw%20chompy price
2015-08-21,3683
2015-08-22,3683
2015-08-23,3683
2015-08-24,3683
2015-08-25,3772
2015-08-26,3772
2015-08-27,3772
2015-08-28,3790
2015-08-29,3790
2015-08-30,3790
2015-08-31,3913
2015-09-01,3913
2015-09-02,3913
2015-09-03,4079
2015-09-04,4079
2015-09-05,4079
2015-09-06,4179
2015-09-07,4179
2015-09-08,4179
2015-09-09,4374
2015-09-10,4374
2015-09-11,4374
2015-09-12,4524
2015-09-13,4524
2015-09-14,4524
2015-09-15,4731
2015-09-16,4731
2015-09-17,4731
2015-09-18,4731
2015-09-19,4968
2015-09-20,4968
2015-09-21,4968
2015-09-22,4968
2015-09-23,5103
2015-09-24,5103
2015-09-25,5103
2015-09-27,5329
2015-09-28,5329
2015-09-29,5329
2015-09-30,5516
2015-10-05,5240
2015-10-06,5240
2015-10-07,5240
2015-10-08,4981
2015-10-09,4981
2015-10-10,4981
2015-10-11,4754
2015-10-12,4754
2015-10-13,4754
2015-10-14,4754
2015-10-15,4551
2015-10-16,4551
2015-10-17,4551
2015-10-18,4551
2015-10-19,4454
2015-10-20,4454
2015-10-22,4454
2015-10-23,4235
2015-10-24,4235
2015-10-25,4235
2015-10-26,4051
2015-10-27,4051
2015-10-29,4051
2015-10-30,4051
2015-10-31,3990
2015-11-01,3990
2015-11-02,3990
2015-11-03,3990
2015-11-04,3990
2015-11-05,3973
2015-11-06,3973
2015-11-07,3973
2015-11-08,3973
2015-11-09,3888
2015-11-10,3888
2015-11-11,3888
2015-11-12,3888
2015-11-13,3914
2015-11-14,3914
2015-11-15,3914
2015-11-16,3914
2015-11-17,3914
2015-11-18,4110
2015-11-19,4110
2015-11-20,4110
2015-11-21,4110
2015-11-22,4209
2015-11-23,4209
2015-11-24,4209
2015-11-25,4209
2015-11-26,4209
2015-11-27,4289
2015-11-28,4289
2015-11-29,4289
2015-11-30,4480
2015-12-01,4480
2015-12-02,4480
2015-12-03,4480
2015-12-04,4480
2015-12-05,4392
2015-12-06,4392
2015-12-07,4392
2015-12-08,4392
2015-12-09,4501
2015-12-10,4501
2015-12-11,4501
2015-12-12,4501
2015-12-13,4481
2015-12-14,4481
2015-12-15,4481
2015-12-16,4481
2015-12-17,4370
2015-12-18,4370
2015-12-19,4370
2015-12-20,4171
2015-12-21,4171
2015-12-22,4171
2015-12-23,4171
2015-12-24,4037
2015-12-25,4037
2015-12-26,4037
2015-12-27,3985
2015-12-28,3985
2015-12-29,3985
2015-12-30,3992
2015-12-31,3992
2016-01-01,3992
2016-01-02,4018
2016-01-03,4018
2016-01-04,4082
2016-01-05,4082
2016-01-06,4082
2016-01-07,4277
2016-01-08,4277
2016-01-09,4277
2016-01-10,4378
2016-01-11,4378
2016-01-12,4378
2016-01-13,4302
2016-01-14,4302
2016-01-15,4302
2016-01-16,4204
2016-01-17,4204
2016-01-18,4204
2016-01-19,4391
2016-01-20,4391
2016-01-21,4391
2016-01-22,4531
2016-01-23,4531
2016-01-24,4531
2016-01-25,4627
2016-01-26,4627
2016-01-27,4627
2016-01-28,4627
2016-01-29,4719
2016-01-30,4719
2016-01-31,4719
2016-02-01,4868
2016-02-02,4868
2016-02-03,4868
2016-02-04,5073
2016-02-05,5073
2016-02-06,5304
2016-02-07,5304
2016-02-08,5304
2016-02-09,5371
2016-02-10,5371
2016-02-11,5371
2016-02-12,5212
2016-02-13,5212
2016-02-14,5212
2016-02-15,5145
2016-02-16,5145
2016-02-17,5145
2016-02-18,5278
2016-02-19,5278
2016-02-20,5278
2016-02-21,5434
2016-02-22,5434
2016-02-23,5434
2016-02-24,5375
2016-02-25,5375
2016-02-26,5375
2016-02-27,5430
2016-02-28,5430
2016-02-29,5430
2016-03-01,5509
2016-03-02,5509
2016-03-03,5509
2016-03-04,5523
2016-03-05,5523
2016-03-06,5534
2016-03-07,5534
2016-03-08,5534
2016-03-09,5511
2016-03-10,5511
2016-03-11,5511
2016-03-12,5481
2016-03-13,5481
2016-03-14,5481
2016-03-15,5383
2016-03-16,5383
2016-03-17,5383
2016-03-18,5273
2016-03-19,5273
2016-03-20,5357
2016-03-21,5357
2016-03-22,5357
2016-03-23,5217
2016-03-24,5217
2016-03-25,5198
2016-03-26,5198
2016-03-27,5198
2016-03-28,5183
2016-03-29,5183
2016-03-30,5183
2016-03-31,5096
2016-04-01,5096
2016-04-02,5096
2016-04-03,4865
2016-04-04,4865
2016-04-05,4756
2016-04-06,4756
2016-04-07,4812
2016-04-08,4812
2016-04-09,4727
2016-04-10,4727
2016-04-11,4727
2016-04-12,4569
2016-04-13,4569
2016-04-14,4569
2016-04-15,4480
2016-04-16,4480
2016-04-17,4406
2016-04-18,4406
2016-04-19,4404
2016-04-20,4404
2016-04-21,4404
2016-04-22,4523
2016-04-23,4523
2016-04-24,4676
2016-04-25,4676
2016-04-26,4746
2016-04-27,4746
2016-04-28,4667
2016-04-29,4667
2016-04-30,4667
2016-05-01,4502
2016-05-02,4502
2016-05-03,4351
2016-05-04,4351
2016-05-05,4144
2016-05-06,4144
2016-05-07,4144
2016-05-08,3965
2016-05-09,3965
2016-05-10,3827
2016-05-11,3827
2016-05-12,3827
2016-05-13,3819
2016-05-14,3819
2016-05-15,3729
2016-05-16,3729
2016-05-17,3599
2016-05-18,3599
2016-05-19,3594
2016-05-22,3455
2016-05-23,3551
2016-05-24,3551
2016-05-25,3551
2016-05-26,3660
2016-05-27,3660
2016-05-28,3806
2016-05-29,3924
2016-05-30,3924
2016-05-31,3924
2016-06-01,3919
2016-06-02,3919
2016-06-03,3919
2016-06-04,3782
2016-06-05,3782
2016-06-06,3911
2016-06-07,3911
2016-06-08,3911
2016-06-09,4027
2016-06-10,4027
2016-06-11,4141
2016-06-12,4141
2016-06-13,4107
2016-06-14,4107
2016-06-15,4006
2016-06-16,4006
2016-06-17,4023
2016-06-18,4023
2016-06-19,3845
2016-06-20,3845
2016-06-21,3929
2016-06-22,3929
2016-06-23,3843
2016-06-24,3843
2016-06-25,3822
2016-06-26,3822
2016-06-27,3822
2016-06-28,3877
2016-06-29,3877
2016-06-30,4006
2016-07-01,4006
2016-07-02,3997
2016-07-03,3997
2016-07-04,3919
2016-07-05,3919
2016-07-06,3919
2016-07-07,3953
2016-07-08,3953
2016-07-09,3942
2016-07-10,3942
2016-07-11,4038
2016-07-12,4038
2016-07-13,3981
2016-07-14,3981
2016-07-15,3935
2016-07-16,3935
2016-07-17,3920
2016-07-18,3920
2016-07-23,4019
2016-07-24,3942
2016-07-25,3942
2016-07-26,3942
2016-07-27,3826
2016-07-28,3826
2016-07-29,3701
2016-07-30,3701
2016-07-31,3701
2016-08-01,3667
2016-08-02,3667
2016-08-03,3551
2016-08-04,3551
2016-08-05,3551
2016-08-06,3419
2016-08-07,3419
2016-08-08,3416
2016-08-09,3416
2016-08-10,3450
2016-08-11,3450
2016-08-12,3450
2016-08-13,3468
2016-08-14,3468
2016-08-15,3331
2016-08-16,3331
2016-08-17,3331
2016-08-18,3386
2016-08-19,3386
2016-08-20,3323
2016-08-21,3323
2016-08-22,3192
2016-08-23,3192
2016-08-24,3256
2016-08-25,3256
2016-08-26,3256
2016-08-28,3230
2016-08-31,3160
2016-09-01,3137
2016-09-02,3137
2016-09-03,3137
2016-09-04,3195
2016-09-05,3195
2016-09-06,3195
2016-09-07,3355
2016-09-08,3355
2016-09-09,3355
2016-09-10,3518
2016-09-11,3518
2016-09-12,3518
2016-09-13,3694
2016-09-14,3694
2016-09-15,3694
2016-09-16,3788
2016-09-17,3788
2016-09-18,3788
2016-09-19,3615
2016-09-20,3615
2016-09-21,3615
2016-09-22,3545
2016-09-23,3545
2016-09-24,3545
2016-09-25,3589
2016-09-26,3589
2016-09-27,3589
2016-09-28,3714
2016-09-29,3714
2016-09-30,3714
2016-10-01,3742
2016-10-02,3742
2016-10-03,3742
2016-10-04,3742
2016-10-05,3740
2016-10-06,3740
2016-10-07,3740
2016-10-08,3822
2016-10-09,3822
2016-10-10,3822
2016-10-11,3656
2016-10-12,3656
2016-10-13,3656
2016-10-14,3690
2016-10-15,3690
2016-10-16,3690
2016-10-17,3688
2016-10-18,3688
2016-10-19,3688
2016-10-20,3734
2016-10-21,3734
2016-10-22,3734
2016-10-23,3871
2016-10-24,3871
2016-10-25,3871
2016-10-26,4025
2016-10-27,4025
2016-10-28,4025
2016-10-29,3993
2016-10-30,3993
2016-10-31,3801
2016-11-01,3801
2016-11-02,3801
2016-11-03,3615
2016-11-04,3615
2016-11-05,3615
2016-11-06,3667
2016-11-07,3667
2016-11-08,3667
2016-11-09,3695
2016-11-10,3695
2016-11-11,3695
2016-11-12,3727
2016-11-13,3727
2016-11-14,3727
2016-12-08,3510
2016-12-09,3510
2016-12-10,3396
2016-12-11,3396
2016-12-12,3372
2016-12-13,3372
2016-12-14,3458
2016-12-15,3458
2016-12-16,3458
2016-12-17,3483
2016-12-18,3483
2016-12-19,3485
2016-12-20,3485
2016-12-21,3388
2016-12-22,3388
2016-12-23,3379
2016-12-24,3379
2016-12-25,3422
2016-12-26,3422
2016-12-27,3451
2016-12-28,3451
2016-12-29,3481
2016-12-30,3481
2016-12-31,3553
2017-01-01,3553
2017-01-02,3506
2017-01-03,3506
2017-01-04,3463
2017-01-05,3463
2017-01-06,3587
2017-01-07,3587
2017-01-08,3482
2017-01-09,3482
2017-01-10,3356
2017-01-11,3356
2017-01-12,3196
2017-01-13,3196
2017-01-14,3076
2017-01-15,2945
2017-01-16,2945
2017-01-17,2931
2017-01-18,2931
2017-01-19,2979
2017-01-20,2979
2017-01-21,3102
2017-01-22,3102
2017-01-27,3501
2017-01-28,3642
2017-01-29,3744
2017-01-30,3744
2017-01-31,3570
2017-02-01,3391
2017-02-02,3391
2017-02-03,3251
2017-02-04,3159
2017-02-05,3159
2017-02-06,3289
2017-02-07,3289
2017-02-08,3418
2017-02-09,3418
2017-02-10,3589
2017-02-11,3740
2017-02-12,3740
2017-02-13,3704
2017-02-14,3704
2017-02-15,3575
2017-02-16,3491
2017-02-18,3432
2017-02-19,3393
2017-02-20,3393
2017-02-21,3349
2017-02-22,3349
2017-02-23,3283
2017-02-24,3283
2017-02-25,3334
2017-02-26,3334
2017-02-27,3415
2017-02-28,3415
2017-03-01,3248
2017-03-02,3248
2017-03-03,3102
2017-03-04,3102
2017-03-05,3015
2017-03-06,2983
2017-03-07,2983
2017-03-08,2894
2017-03-09,2894
2017-03-10,3004
2017-03-11,3050
2017-03-12,3050
2017-03-13,2941
2017-03-14,2941
2017-03-15,2832
2017-03-16,2832
2017-03-17,2718
2017-03-18,2718
2017-03-19,2747
2017-03-20,2747
2017-03-21,2649
2017-03-22,2649
2017-03-23,2590
2017-03-24,2590
2017-03-25,2547
2017-03-26,2547
2017-03-27,2525
2017-03-28,2525
2017-03-29,2556
2017-03-30,2556
2017-03-31,2474
2017-04-01,2474
2017-04-02,2469
2017-04-03,2444
2017-04-04,2444
2017-04-12,2585
2017-04-13,2588
2017-04-14,2588
2017-04-15,2512
2017-04-16,2480
2017-04-17,2565
2017-04-18,2565
2017-04-19,2556
2017-04-20,2556
2017-04-21,2660
2017-04-22,2660
2017-04-23,2762
2017-04-24,2762
2017-04-25,2796
2017-04-26,2796
2017-04-27,2757
2017-04-28,2757
2017-04-29,2793
2017-04-30,2793
2017-05-01,2704
2017-05-02,2704
2017-05-03,2771
2017-05-04,2771
2017-05-05,2829
2017-05-06,2829
2017-05-07,2845
2017-05-08,2845
2017-05-09,2813
2017-05-10,2813
2017-05-11,2771
2017-05-12,2771
2017-05-13,2691
2017-05-14,2691
2017-05-15,2673
2017-05-16,2673
2017-05-17,2646
2017-05-18,2646
2017-05-19,2641
2017-05-20,2733
2017-05-21,2733
2017-05-22,2653
2017-05-23,2653
2017-05-24,2617
2017-05-25,2617
2017-05-26,2691
2017-05-27,2691
2017-05-28,2676
2017-05-29,2676
2017-05-30,2584
2017-05-31,2584
2017-06-01,2513
2017-06-02,2513
2017-06-03,2507
2017-06-06,2433
2017-06-07,2433
2017-06-08,2453
2017-06-09,2453
2017-06-10,2476
2017-06-11,2476
2017-06-12,2422
2017-06-13,2422
2017-06-14,2368
2017-06-15,2368
2017-06-16,2370
2017-06-17,2370
2017-06-18,2382
2017-06-19,2382
2017-06-20,2431
2017-06-21,2431
2017-06-22,2378
2017-06-23,2378
2017-06-24,2398
2017-06-25,2398
2017-06-26,2436
2017-06-27,2436
2017-06-28,2491
2017-06-29,2491
2017-06-30,2599
2017-07-01,2599
2017-07-02,2692
2017-07-03,2692
2017-07-04,2726
2017-07-05,2726
2017-07-06,2757
2017-07-07,2757
2017-07-08,2757
2017-07-13,2641
2017-07-14,2557
2017-07-15,2557
2017-07-16,2443
2017-07-17,2369
2017-07-18,2369
2017-07-19,2296
2017-07-20,2296
2017-07-21,2341
2017-07-22,2341
2017-07-23,2391
2017-07-24,2391
2017-07-25,2477
2017-07-26,2477
2017-07-27,2504
2017-07-28,2504
2017-07-29,2463
2017-07-30,2384
2017-07-31,2384
2017-08-01,2384
2017-08-02,2399
2017-08-03,2399
2017-08-04,2487
2017-08-05,2585
2017-08-06,2585
2017-08-09,2566
2017-08-10,2566
2017-08-11,2515
2017-08-12,2515
2017-08-13,2505
2017-08-14,2505
2017-08-15,2559
2017-08-16,2559
2017-08-17,2545
2017-08-18,2545
2017-08-19,2518
2017-08-20,2568
2017-08-22,2607
2017-08-23,2607
2017-08-24,2554
2017-08-25,2554
2017-08-26,2546
2017-08-27,2546
2017-08-28,2599
2017-08-29,2599
2017-08-30,2553
2017-08-31,2553
2017-09-01,2553
2017-09-02,2462
2017-09-03,2462
2017-09-04,2388
2017-09-05,2388
2017-09-06,2325
2017-09-07,2325
2017-09-08,2342
2017-09-09,2309
2017-09-10,2309
2017-09-11,2399
2017-09-12,2399
2017-09-13,2415
2017-09-14,2415
2017-09-15,2395
2017-09-16,2395
2017-09-17,2408
2017-09-19,2352
2017-09-20,2352
2017-09-21,2358
2017-09-22,2358
2017-09-23,2380
2017-09-24,2380
2017-09-25,2321
2017-09-26,2321
2017-09-27,2323
2017-09-28,2323
2017-09-29,2279
2017-09-30,2279
2017-10-01,2241
2017-10-02,2241
2017-10-03,2230
2017-10-04,2230
2017-10-05,2261
2017-10-06,2261
2017-10-07,2314
2017-10-08,2314
2017-10-09,2378
2017-10-10,2378
2017-10-11,2492
2017-10-12,2492
2017-10-13,2617
2017-10-14,2617
2017-10-15,2736
2017-10-16,2703
2017-10-17,2703
2017-10-18,2647
2017-10-19,2647
2017-10-20,2562
2017-10-21,2562
2017-10-22,2505
2017-10-23,2505
2017-10-24,2386
2017-10-25,2379
2017-10-26,2379
2017-10-27,2363
2017-10-28,2363
2017-10-29,2411
2017-10-30,2411
2017-10-31,2346
2017-11-01,2346
2017-11-02,2250
2017-11-03,2250
2017-11-04,2191
2017-11-05,2191
2017-11-06,2101
2017-11-07,2101
2017-11-08,2046
2017-11-09,2046
2017-11-10,2093
2017-11-11,2093
2017-11-12,2068
2017-11-13,2068
2017-11-14,1990
2017-11-15,1990
2017-11-16,2088
2017-11-17,2088
2017-11-18,2193
2017-11-19,2193
2017-11-20,2273
2017-11-21,2273
2017-11-22,2324
2017-11-23,2324
2017-11-24,2369
2017-11-25,2369
2017-11-26,2259
2017-11-27,2259
2017-11-28,2293
2017-11-29,2293
2017-11-30,2299
2017-12-01,2299
2017-12-02,2288
2017-12-03,2288
2017-12-04,2313
2017-12-05,2313
2017-12-06,2227
2017-12-07,2227
2017-12-08,2128
2017-12-09,2128
2017-12-10,2066
2017-12-11,2066
2017-12-12,2046
2017-12-14,2020
2017-12-15,2020
2017-12-16,2059
2017-12-17,2059
2017-12-18,2064
2017-12-19,2064
2017-12-20,2047
2017-12-21,2047
2017-12-22,2049
2017-12-23,2049
2017-12-24,2044
2017-12-25,2044
2017-12-26,2073
2017-12-27,2073
2017-12-28,2134
2017-12-29,2134
2017-12-30,2183
2017-12-31,2183
2018-01-01,2199
2018-01-02,2199
2018-01-03,2264
2018-01-04,2264
2018-01-05,2302
2018-01-06,2343
2018-01-07,2343
2018-01-08,2361
2018-01-09,2361
2018-01-10,2340
2018-01-11,2340
2018-01-12,2450
2018-01-13,2345
2018-01-14,2345
2018-01-15,2256
2018-01-16,2225
2018-01-17,2184
2018-01-18,2184
2018-01-19,2169
2018-01-20,2166
2018-01-21,2166
2018-01-22,2177
2018-01-23,2210
2018-01-24,2157
2018-01-25,2052
2018-01-26,2041
2018-01-27,1963
2018-01-28,1947
2018-01-29,1988
2018-01-31,2137
2018-02-01,2137
2018-02-02,2148
2018-02-03,2042
2018-02-04,1995
2018-02-05,1919
2018-02-06,1870
2018-02-07,1827
2018-02-08,1827
2018-02-09,1749
2018-02-10,1749
2018-02-11,1802
2018-02-12,1852
2018-02-13,1858
2018-02-14,1856
2018-02-15,1864
2018-02-16,1947
2018-02-17,1955
2018-02-18,2009
2018-02-19,1961
2018-02-20,1886
2018-02-21,1832
2018-02-22,1924
2018-02-23,1994
2018-02-24,1994
2018-02-25,2025
2018-02-26,2073
2018-02-27,2065
2018-02-28,2065
2018-03-01,2028
2018-03-02,1926
2018-03-03,1865
2018-03-04,1865
2018-03-05,1920
2018-03-06,2016
2018-03-07,2027
2018-03-08,1991
2018-03-09,2037
2018-03-10,2062
2018-03-11,1992
2018-03-12,2031
2018-03-13,2093
2018-03-14,2096
2018-03-15,2154
2018-03-16,2142
2018-03-17,2183
2018-03-18,2214
2018-03-19,2214
2018-03-20,2189
2018-03-21,2212
2018-03-23,2210
2018-03-24,2264
2018-03-26,2188
2018-03-27,2158
2018-03-28,2158
2018-03-29,2152
2018-03-30,2147
2018-03-31,2143
2018-04-01,2149
2018-04-02,2199
2018-04-03,2210
2018-04-04,2154
2018-04-05,2154
2018-04-06,2068
2018-04-08,1967
2018-04-09,1941
2018-04-10,1975
2018-04-11,2027
2018-04-12,2080
2018-04-13,2080
2018-04-14,2096
2018-04-15,2201
2018-04-16,2201
2018-04-17,2312
2018-04-18,2312
2018-04-19,2403
2018-04-20,2367
2018-04-21,2342
2018-04-22,2342
2018-04-23,2357
2018-04-24,2357
2018-04-25,2369
2018-04-26,2369
2018-04-27,2317
2018-04-28,2241
2018-04-29,2259
2018-04-30,2153
2018-05-01,2056
2018-05-02,2056
2018-05-03,2124
2018-05-04,2135
2018-05-05,2148
2018-05-06,2148
2018-05-07,2221
2018-05-08,2221
2018-05-09,2164
2018-05-10,2055
2018-05-11,2038
2018-05-12,1990
2018-05-13,1990
2018-05-14,1987
2018-05-15,1987
2018-05-16,1969
2018-05-17,1920
2018-05-18,1879
2018-05-19,1943
2018-05-20,2016
2018-05-21,2087
2018-05-22,2087
2018-05-23,2156
2018-05-24,2161
2018-05-25,2104
2018-05-26,2073
2018-05-27,2053
2018-05-28,2026
2018-05-29,2052
2018-05-30,2038
2018-05-31,1944
2018-06-01,1889
2018-06-02,1902
2018-06-03,1917
2018-06-04,1908
2018-06-05,1825
2018-06-06,1742
2018-06-07,1742
2018-06-08,1801
2018-06-09,1892
2018-06-10,1934
2018-06-11,1962
2018-06-12,1904
2018-06-13,1852
2018-06-14,1818
2018-06-15,1771
2018-06-16,1729
2018-06-17,1727
2018-06-18,1723
2018-06-19,1685
2018-06-20,1685
2018-06-21,1690
2018-06-22,1620
2018-06-23,1620
2018-06-24,1608
2018-06-25,1581
2018-06-26,1544
2018-06-27,1495
2018-06-28,1463
2018-06-29,1501
2018-06-30,1519
2018-07-01,1551
2018-07-02,1551
2018-07-03,1614
2018-07-04,1623
2018-07-05,1599
2018-07-06,1605
2018-07-07,1648
2018-07-08,1663
2018-07-09,1632
2018-07-10,1608
2018-07-11,1587
2018-07-12,1568
2018-07-13,1561
2018-07-14,1556
2018-07-15,1556
2018-07-16,1565
2018-07-17,1638
2018-07-18,1621
2018-07-19,1624
2018-07-20,1616
2018-07-21,1621
2018-07-22,1621
2018-07-23,1592
2018-07-24,1598
2018-07-25,1567
2018-07-26,1557
2018-07-27,1552
2018-07-28,1559
2018-07-29,1562
2018-07-30,1526
2018-07-31,1488
2018-08-01,1488
2018-08-02,1477
2018-08-03,1410
2018-08-04,1476
2018-08-05,1517
2018-08-06,1576
2018-08-07,1590
2018-08-08,1590
2018-08-09,1590
2018-08-10,1584
2018-08-11,1591
2018-08-12,1589
2018-08-14,1621
2018-08-16,1624
2018-08-17,1640
2018-08-18,1635
2018-08-19,1615
2018-08-20,1591
2018-08-21,1643
2018-08-22,1598
2018-08-23,1563
2018-08-24,1577
2018-08-25,1557
2018-08-26,1535
2018-08-27,1458
2018-08-28,1493
2018-08-29,1482
2018-08-30,1519
2018-08-31,1530
2018-09-01,1535
2018-09-02,1510
2018-09-03,1541
2018-09-04,1555
2018-09-05,1567
2018-09-06,1567
2018-09-07,1557
2018-09-08,1560
2018-09-09,1553
2018-09-10,1582
2018-09-11,1582
2018-09-12,1561
2018-09-13,1576
2018-09-14,1571
2018-09-15,1584
2018-09-16,1584
2018-09-17,1595
2018-09-18,1618
2018-09-19,1649
2018-09-20,1690
2018-09-21,1668
2018-09-22,1623
2018-09-23,1546
2018-09-24,1549
2018-09-25,1549
2018-09-26,1510
2018-09-27,1510
2018-09-28,1476
2018-09-29,1437
2018-09-30,1437
2018-10-02,1468
2018-10-03,1487
2018-10-04,1487
2018-10-05,1497
2018-10-06,1487
2018-10-07,1420
2018-10-08,1401
2018-10-09,1426
2018-10-10,1470
2018-10-11,1508
2018-10-12,1508
2018-10-13,1577
2018-10-14,1616
2018-10-15,1573
2018-10-16,1538
2018-10-17,1524
2018-10-18,1500
2018-10-19,1461
2018-10-20,1461
2018-10-21,1513
2018-10-22,1546
2018-10-23,1546
2018-10-24,1567
2018-10-25,1504
2018-10-26,1455
2018-10-27,1502
2018-10-28,1578
2018-10-29,1657
2018-10-30,1740
2018-10-31,1827
2018-11-01,1865
2018-11-03,1769
2018-11-04,1803
2018-11-05,1729
2018-11-06,1671
2018-11-07,1648
2018-11-08,1664
2018-11-09,1644
2018-11-10,1707
2018-11-11,1789
2018-11-12,1832
2018-11-13,1812
2018-11-14,1816
2018-11-15,1808
2018-11-16,1784
2018-11-17,1765
2018-11-18,1702
2018-11-19,1668
2018-11-20,1622
2018-11-21,1549
2018-11-22,1501
2018-11-23,1425
2018-11-24,1392
2018-11-25,1351
2018-11-26,1320
2018-11-27,1355
2018-11-28,1338
2018-11-29,1359
2018-12-01,1484
2018-12-02,1554
2018-12-03,1632
2018-12-04,1645
2018-12-05,1604
2018-12-07,1579
2018-12-09,1506
2018-12-10,1513
2018-12-11,1483
2018-12-12,1525
2018-12-13,1514
2018-12-14,1491
2018-12-15,1555
2018-12-16,1603
2018-12-17,1682
2018-12-18,1751
2018-12-19,1837
2018-12-20,1874
2018-12-21,1892
2018-12-22,1909
2018-12-23,1902
2018-12-24,1904
2018-12-25,1906
2018-12-26,1924
2018-12-27,1949
2018-12-28,1963
2018-12-29,1946
2018-12-30,1895
2018-12-31,1860
2019-01-01,1858
2019-01-02,1806
2019-01-03,1805
2019-01-04,1864
2019-01-05,1832
2019-01-06,1771
2019-01-08,1800
2019-01-10,1714
2019-01-11,1639
2019-01-12,1585
2019-01-13,1600
2019-01-14,1590
2019-01-15,1527
2019-01-16,1530
2019-01-17,1606
2019-01-18,1598
2019-01-19,1596
2019-01-20,1564
2019-01-21,1579
2019-01-22,1516
2019-01-23,1480
2019-01-24,1506
2019-01-25,1494
2019-01-26,1539
2019-01-27,1576
2019-01-28,1552
2019-01-29,1522
2019-01-30,1494
2019-01-31,1486
2019-02-01,1545
2019-02-02,1622
2019-02-03,1704
2019-02-04,1790
2019-02-05,1876
2019-02-06,1900
2019-02-07,1885
2019-02-08,1976
2019-02-09,2019
2019-02-10,2041
2019-02-11,2094
2019-02-12,2125
2019-02-13,2218
2019-02-14,2306
2019-02-15,2266
2019-02-16,2280
2019-02-17,2227
2019-02-18,2150
2019-02-19,2096
2019-02-20,2051
2019-02-21,1998
2019-02-22,1969
2019-02-23,1941
2019-02-24,1880
2019-02-25,1833
2019-02-26,1900
2019-02-27,1978
2019-02-28,1981
2019-03-01,1887
2019-03-02,1814
2019-03-03,1723
2019-03-04,1688
2019-03-05,1625
2019-03-06,1571
2019-03-07,1638
2019-03-08,1710
2019-03-09,1796
2019-03-10,1812
2019-03-11,1860
2019-03-12,1887
2019-03-13,1913
2019-03-14,1910
2019-03-15,1901
2019-03-16,1940
2019-03-17,1909
2019-03-18,1884
2019-03-19,1854
2019-03-20,1823
2019-03-21,1777
2019-03-22,1718
2019-03-23,1763
2019-03-24,1823
2019-03-25,1872
2019-03-26,1859
2019-03-27,1820
2019-03-28,1772
2019-03-29,1712
2019-03-30,1711
2019-03-31,1653
2019-04-01,1700
2019-04-02,1714
2019-04-03,1681
2019-04-04,1702
2019-04-05,1749
