date_obj,Uncooked%20berry%20pie price
2016-02-14,3858
2016-02-15,3858
2016-02-16,3858
2016-02-17,3858
2016-02-18,3858
2016-02-19,3858
2016-02-20,3858
2016-02-21,3858
2016-02-22,3858
2016-02-23,3673
2016-02-24,3673
2016-02-25,3673
2016-02-26,3673
2016-02-27,3673
2016-02-28,3673
2016-02-29,3673
2016-03-01,3673
2016-03-02,3673
2016-03-03,3673
2016-03-04,3673
2016-03-05,3673
2016-03-06,3673
2016-03-07,3673
2016-03-08,3673
2016-03-09,3496
2016-03-10,3496
2016-03-11,3496
2016-03-12,3496
2016-03-13,3496
2016-03-14,3496
2016-03-15,3496
2016-03-16,3324
2016-03-17,3324
2016-03-18,3324
2016-03-19,3324
2016-03-20,3324
2016-03-21,3324
2016-03-22,3324
2016-03-23,3324
2016-03-24,3324
2016-03-25,3161
2016-03-26,3161
2016-03-27,3161
2016-03-28,3161
2016-03-29,3161
2016-03-30,3161
2016-03-31,3161
2016-04-01,3161
2016-04-02,3161
2016-04-03,3161
2016-04-04,3011
2016-04-05,3011
2016-04-06,3011
2016-04-07,3011
2016-04-08,3011
2016-04-09,3011
2016-04-10,3011
2016-04-11,3011
2016-04-12,3011
2016-04-13,3011
2016-04-14,3011
2016-04-15,3011
2016-04-16,3011
2016-04-17,3011
2016-04-18,3011
2016-04-19,3011
2016-04-20,3011
2016-04-21,3011
2016-04-22,3011
2016-04-23,2865
2016-04-24,2865
2016-04-25,2865
2016-04-26,2865
2016-04-27,2865
2016-04-28,2725
2016-04-29,2725
2016-04-30,2725
2016-05-01,2725
2016-05-02,2725
2016-05-03,2725
2016-05-04,2725
2016-05-05,2725
2016-05-06,2725
2016-05-07,2725
2016-05-08,2725
2016-05-09,2725
2016-05-10,2725
2016-05-11,2725
2016-05-12,2725
2016-05-13,2725
2016-05-14,2725
2016-05-15,2725
2016-05-16,2725
2016-05-17,2725
2016-05-18,2594
2016-05-19,2594
2016-05-22,2594
2016-05-23,2594
2016-05-24,2594
2016-05-25,2594
2016-05-26,2594
2016-05-27,2594
2016-05-28,2594
2016-05-29,2594
2016-05-30,2594
2016-05-31,2594
2016-06-01,2594
2016-06-02,2594
2016-06-03,2594
2016-06-04,2594
2016-06-05,2475
2016-06-06,2475
2016-06-07,2475
2016-06-08,2475
2016-06-09,2475
2016-06-10,2475
2016-06-11,2475
2016-06-12,2475
2016-06-13,2475
2016-06-14,2475
2016-06-15,2475
2016-06-16,2475
2016-06-17,2475
2016-06-18,2475
2016-06-19,2475
2016-06-20,2475
2016-06-21,2475
2016-06-22,2475
2016-06-23,2475
2016-06-24,2355
2016-06-25,2355
2016-06-26,2355
2016-06-27,2355
2016-06-28,2355
2016-06-29,2355
2016-06-30,2355
2016-07-01,2355
2016-07-02,2355
2016-07-03,2355
2016-07-04,2355
2016-07-05,2355
2016-07-06,2355
2016-07-07,2355
2016-07-08,2355
2016-07-09,2355
2016-07-10,2355
2016-07-11,2355
2016-07-12,2355
2016-07-13,2355
2016-07-14,2355
2016-07-15,2355
2016-07-16,2355
2016-07-17,2243
2016-07-18,2243
2016-07-24,2243
2016-07-25,2243
2016-07-26,2243
2016-07-27,2243
2016-07-28,2243
2016-07-29,2243
2016-07-30,2243
2016-07-31,2243
2016-08-01,2243
2016-08-02,2243
2016-08-03,2243
2016-08-04,2243
2016-08-05,2243
2016-08-06,2243
2016-08-07,2243
2016-08-08,2243
2016-08-09,2243
2016-08-10,2243
2016-08-11,2243
2016-08-12,2243
2016-08-13,2243
2016-08-14,2243
2016-08-15,2243
2016-08-16,2243
2016-08-17,2243
2016-08-18,2243
2016-08-19,2243
2016-08-20,2133
2016-08-21,2133
2016-08-22,2133
2016-08-23,2133
2016-08-24,2133
2016-08-25,2133
2016-08-26,2133
2016-08-28,2133
2016-08-31,2133
2016-09-01,2133
2016-09-02,2133
2016-09-03,2133
2016-09-04,2133
2016-09-05,2133
2016-09-06,2133
2016-09-07,2133
2016-09-08,2133
2016-09-09,2133
2016-09-10,2133
2016-09-11,2133
2016-09-12,2133
2016-09-13,2133
2016-09-14,2133
2016-09-15,2133
2016-09-16,2133
2016-09-17,2133
2016-09-18,2133
2016-09-19,2133
2016-09-20,2133
2016-09-21,2133
2016-09-22,2133
2016-09-23,2133
2016-09-24,2133
2016-09-25,2133
2016-09-26,2133
2016-09-27,2133
2016-09-28,2133
2016-09-29,2133
2016-09-30,2133
2016-10-01,2133
2016-10-02,2133
2016-10-03,2133
2016-10-04,2133
2016-10-05,2133
2016-10-06,2133
2016-10-07,2133
2016-10-08,2133
2016-10-09,2133
2016-10-10,2030
2016-10-11,2030
2016-10-12,2030
2016-10-13,2030
2016-10-14,2030
2016-10-15,2030
2016-10-16,2030
2016-10-17,2030
2016-10-18,2030
2016-10-19,2030
2016-10-20,2030
2016-10-21,2030
2016-10-22,2030
2016-10-23,2030
2016-10-24,2030
2016-10-25,2030
2016-10-26,2030
2016-10-27,2030
2016-10-28,2030
2016-10-29,2030
2016-10-30,2030
2016-10-31,2030
2016-11-01,2030
2016-11-02,2030
2016-11-03,2030
2016-11-04,2030
2016-11-05,2030
2016-11-06,2030
2016-11-07,2030
2016-11-08,2030
2016-11-09,2030
2016-11-10,2030
2016-11-11,2030
2016-11-12,2030
2016-11-13,2030
2016-11-14,2030
2016-12-08,1940
2016-12-09,1940
2016-12-10,1940
2016-12-11,1940
2016-12-12,1940
2016-12-13,1940
2016-12-14,1940
2016-12-15,1940
2016-12-16,1940
2016-12-17,1940
2016-12-18,1940
2016-12-19,1940
2016-12-20,1940
2016-12-21,1940
2016-12-22,1940
2016-12-23,1940
2016-12-24,1940
2016-12-25,1940
2016-12-26,1940
2016-12-27,1940
2016-12-28,1940
2016-12-29,1855
2016-12-30,1855
2016-12-31,1855
2017-01-01,1855
2017-01-02,1855
2017-01-03,1855
2017-01-04,1855
2017-01-05,1855
2017-01-06,1855
2017-01-07,1855
2017-01-08,1855
2017-01-09,1855
2017-01-10,1855
2017-01-11,1855
2017-01-12,1855
2017-01-13,1855
2017-01-14,1855
2017-01-15,1855
2017-01-16,1771
2017-01-17,1771
2017-01-18,1771
2017-01-19,1771
2017-01-20,1771
2017-01-21,1771
2017-01-22,1771
2017-01-27,1771
2017-01-28,1771
2017-01-29,1771
2017-01-30,1771
2017-01-31,1771
2017-02-01,1771
2017-02-02,1771
2017-02-03,1771
2017-02-04,1698
2017-02-05,1698
2017-02-06,1698
2017-02-07,1698
2017-02-08,1698
2017-02-09,1698
2017-02-10,1698
2017-02-11,1698
2017-02-12,1698
2017-02-13,1698
2017-02-14,1698
2017-02-15,1698
2017-02-16,1698
2017-02-18,1698
2017-02-19,1698
2017-02-20,1698
2017-02-21,1698
2017-02-22,1698
2017-02-23,1698
2017-02-24,1698
2017-02-25,1698
2017-02-26,1698
2017-02-27,1698
2017-02-28,1698
2017-03-01,1698
2017-03-02,1698
2017-03-03,1698
2017-03-04,1698
2017-03-05,1698
2017-03-06,1698
2017-03-07,1698
2017-03-08,1698
2017-03-09,1698
2017-03-10,1698
2017-03-11,1698
2017-03-12,1698
2017-03-13,1627
2017-03-14,1627
2017-03-15,1627
2017-03-16,1627
2017-03-17,1627
2017-03-18,1627
2017-03-19,1627
2017-03-20,1627
2017-03-21,1627
2017-03-22,1627
2017-03-23,1627
2017-03-24,1627
2017-03-25,1627
2017-03-26,1627
2017-03-27,1627
2017-03-28,1627
2017-03-29,1627
2017-03-30,1627
2017-03-31,1627
2017-04-01,1627
2017-04-02,1627
2017-04-03,1627
2017-04-04,1627
2017-04-12,1627
2017-04-13,1627
2017-04-14,1627
2017-04-15,1627
2017-04-16,1627
2017-04-17,1627
2017-04-18,1627
2017-04-19,1627
2017-04-20,1627
2017-04-21,1568
2017-04-22,1568
2017-04-23,1568
2017-04-24,1568
2017-04-25,1568
2017-04-26,1568
2017-04-27,1568
2017-04-28,1568
2017-04-29,1568
2017-04-30,1568
2017-05-01,1568
2017-05-02,1568
2017-05-03,1568
2017-05-04,1568
2017-05-05,1568
2017-05-06,1568
2017-05-07,1568
2017-05-08,1568
2017-05-09,1568
2017-05-10,1568
2017-05-11,1568
2017-05-12,1568
2017-05-13,1568
2017-05-14,1568
2017-05-15,1568
2017-05-16,1568
2017-05-17,1568
2017-05-18,1568
2017-05-19,1568
2017-05-20,1568
2017-05-21,1568
2017-05-22,1568
2017-05-23,1568
2017-05-24,1568
2017-05-25,1568
2017-05-26,1568
2017-05-27,1494
2017-05-28,1494
2017-05-29,1494
2017-05-30,1494
2017-05-31,1494
2017-06-01,1494
2017-06-02,1494
2017-06-03,1494
2017-06-06,1494
2017-06-07,1494
2017-06-08,1494
2017-06-09,1494
2017-06-10,1494
2017-06-11,1494
2017-06-12,1494
2017-06-13,1494
2017-06-14,1494
2017-06-15,1494
2017-06-16,1494
2017-06-17,1494
2017-06-18,1494
2017-06-19,1494
2017-06-20,1494
2017-06-21,1494
2017-06-22,1494
2017-06-23,1494
2017-06-24,1494
2017-06-25,1494
2017-06-26,1494
2017-06-27,1494
2017-06-28,1494
2017-06-29,1494
2017-06-30,1494
2017-07-01,1494
2017-07-02,1494
2017-07-03,1422
2017-07-04,1422
2017-07-05,1422
2017-07-06,1422
2017-07-07,1422
2017-07-08,1422
2017-07-13,1422
2017-07-14,1422
2017-07-15,1422
2017-07-16,1422
2017-07-17,1422
2017-07-18,1422
2017-07-19,1422
2017-07-20,1422
2017-07-21,1422
2017-07-22,1422
2017-07-23,1422
2017-07-24,1422
2017-07-25,1422
2017-07-26,1422
2017-07-27,1422
2017-07-28,1422
2017-07-29,1422
2017-07-30,1422
2017-07-31,1422
2017-08-01,1422
2017-08-02,1351
2017-08-03,1351
2017-08-04,1351
2017-08-05,1351
2017-08-06,1351
2017-08-09,1351
2017-08-10,1351
2017-08-11,1351
2017-08-12,1351
2017-08-13,1351
2017-08-14,1351
2017-08-15,1351
2017-08-16,1351
2017-08-17,1351
2017-08-18,1351
2017-08-19,1351
2017-08-20,1351
2017-08-21,1351
2017-08-22,1351
2017-08-23,1351
2017-08-24,1351
2017-08-25,1351
2017-08-26,1351
2017-08-27,1351
2017-08-28,1285
2017-08-29,1285
2017-08-30,1285
2017-08-31,1285
2017-09-01,1285
2017-09-02,1285
2017-09-03,1285
2017-09-04,1285
2017-09-05,1285
2017-09-06,1285
2017-09-07,1285
2017-09-08,1285
2017-09-09,1285
2017-09-10,1285
2017-09-11,1285
2017-09-12,1285
2017-09-13,1285
2017-09-14,1285
2017-09-15,1285
2017-09-16,1285
2017-09-17,1285
2017-09-19,1285
2017-09-20,1285
2017-09-21,1285
2017-09-22,1224
2017-09-23,1224
2017-09-24,1224
2017-09-25,1224
2017-09-26,1224
2017-09-27,1224
2017-09-28,1224
2017-09-29,1224
2017-09-30,1224
2017-10-01,1224
2017-10-02,1224
2017-10-03,1224
2017-10-04,1224
2017-10-05,1224
2017-10-06,1224
2017-10-07,1224
2017-10-08,1224
2017-10-09,1224
2017-10-10,1224
2017-10-11,1224
2017-10-12,1224
2017-10-13,1224
2017-10-14,1224
2017-10-15,1224
2017-10-16,1224
2017-10-17,1224
2017-10-18,1224
2017-10-19,1174
2017-10-20,1174
2017-10-21,1174
2017-10-22,1174
2017-10-23,1174
2017-10-24,1174
2017-10-25,1174
2017-10-26,1174
2017-10-27,1174
2017-10-28,1174
2017-10-29,1174
2017-10-30,1174
2017-10-31,1174
2017-11-01,1174
2017-11-02,1174
2017-11-03,1174
2017-11-04,1174
2017-11-05,1174
2017-11-06,1174
2017-11-07,1174
2017-11-08,1174
2017-11-09,1174
2017-11-10,1174
2017-11-11,1174
2017-11-12,1174
2017-11-13,1174
2017-11-14,1174
2017-11-15,1174
2017-11-16,1174
2017-11-17,1174
2017-11-18,1116
2017-11-19,1116
2017-11-20,1116
2017-11-21,1116
2017-11-22,1116
2017-11-23,1116
2017-11-24,1116
2017-11-25,1116
2017-11-26,1116
2017-11-27,1116
2017-11-28,1116
2017-11-29,1116
2017-11-30,1116
2017-12-01,1116
2017-12-02,1116
2017-12-03,1116
2017-12-04,1116
2017-12-05,1116
2017-12-06,1116
2017-12-07,1116
2017-12-08,1116
2017-12-09,1116
2017-12-10,1116
2017-12-11,1116
2017-12-12,1116
2017-12-13,1116
2017-12-14,1116
2017-12-15,1116
2017-12-16,1116
2017-12-17,1069
2017-12-18,1069
2017-12-19,1069
2017-12-20,1069
2017-12-21,1069
2017-12-22,1069
2017-12-23,1069
2017-12-24,1069
2017-12-25,1017
2017-12-26,1017
2017-12-27,1017
2017-12-28,1017
2017-12-29,1017
2017-12-30,1017
2017-12-31,1017
2018-01-01,1017
2018-01-02,1017
2018-01-03,1017
2018-01-04,1017
2018-01-05,1017
2018-01-06,1017
2018-01-07,1017
2018-01-08,1017
2018-01-09,1017
2018-01-10,971
2018-01-11,971
2018-01-12,971
2018-01-13,971
2018-01-14,971
2018-01-15,971
2018-01-16,971
2018-01-17,971
2018-01-18,971
2018-01-19,971
2018-01-20,971
2018-01-21,971
2018-01-22,971
2018-01-23,971
2018-01-24,922
2018-01-25,922
2018-01-26,922
2018-01-27,922
2018-01-28,922
2018-01-29,922
2018-01-30,922
2018-02-01,922
2018-02-02,876
2018-02-03,876
2018-02-04,876
2018-02-05,876
2018-02-06,876
2018-02-07,876
2018-02-08,876
2018-02-09,876
2018-02-10,876
2018-02-11,876
2018-02-12,876
2018-02-13,876
2018-02-14,876
2018-02-15,842
2018-02-16,842
2018-02-17,842
2018-02-18,842
2018-02-19,842
2018-02-20,842
2018-02-21,842
2018-02-22,842
2018-02-23,842
2018-02-24,842
2018-02-25,842
2018-02-26,842
2018-02-27,842
2018-02-28,842
2018-03-01,842
2018-03-02,842
2018-03-03,842
2018-03-04,842
2018-03-05,841
2018-03-06,841
2018-03-07,841
2018-03-08,841
2018-03-09,841
2018-03-10,841
2018-03-11,841
2018-03-12,841
2018-03-13,841
2018-03-14,841
2018-03-15,841
2018-03-16,841
2018-03-17,841
2018-03-18,841
2018-03-19,841
2018-03-20,841
2018-03-21,841
2018-03-23,812
2018-03-24,812
2018-03-26,812
2018-03-27,812
2018-03-28,812
2018-03-29,812
2018-03-30,812
2018-03-31,812
2018-04-01,812
2018-04-02,812
2018-04-03,812
2018-04-04,812
2018-04-05,812
2018-04-06,812
2018-04-08,812
2018-04-09,812
2018-04-10,780
2018-04-11,780
2018-04-12,780
2018-04-13,780
2018-04-14,780
2018-04-16,780
2018-04-17,780
2018-04-18,780
2018-04-19,780
2018-04-20,780
2018-04-21,780
2018-04-22,780
2018-04-23,780
2018-04-24,780
2018-04-25,780
2018-04-26,780
2018-04-27,780
2018-04-28,780
2018-04-29,780
2018-04-30,780
2018-05-01,780
2018-05-02,780
2018-05-03,780
2018-05-04,780
2018-05-05,753
2018-05-06,753
2018-05-07,753
2018-05-08,753
2018-05-09,753
2018-05-10,753
2018-05-11,753
2018-05-12,753
2018-05-13,753
2018-05-14,753
2018-05-15,753
2018-05-16,753
2018-05-17,753
2018-05-18,753
2018-05-19,753
2018-05-20,753
2018-05-21,753
2018-05-22,753
2018-05-23,753
2018-05-24,753
2018-05-25,753
2018-05-26,720
2018-05-27,720
2018-05-28,720
2018-05-29,720
2018-05-30,720
2018-05-31,720
2018-06-01,720
2018-06-02,720
2018-06-03,720
2018-06-04,720
2018-06-05,720
2018-06-06,720
2018-06-07,720
2018-06-08,720
2018-06-09,720
2018-06-10,720
2018-06-11,720
2018-06-12,720
2018-06-13,720
2018-06-14,720
2018-06-15,701
2018-06-16,701
2018-06-17,701
2018-06-18,701
2018-06-19,701
2018-06-20,701
2018-06-21,701
2018-06-22,701
2018-06-23,701
2018-06-24,701
2018-06-25,701
2018-06-26,701
2018-06-27,701
2018-06-28,701
2018-06-29,701
2018-06-30,701
2018-07-01,701
2018-07-02,701
2018-07-03,701
2018-07-04,701
2018-07-05,701
2018-07-06,701
2018-07-07,701
2018-07-08,677
2018-07-09,677
2018-07-10,677
2018-07-11,677
2018-07-12,677
2018-07-13,677
2018-07-14,677
2018-07-15,677
2018-07-16,677
2018-07-17,677
2018-07-18,677
2018-07-19,677
2018-07-20,677
2018-07-21,677
2018-07-22,677
2018-07-23,677
2018-07-24,677
2018-07-25,677
2018-07-26,677
2018-07-27,677
2018-07-28,677
2018-07-29,677
2018-07-30,677
2018-07-31,652
2018-08-01,652
2018-08-02,652
2018-08-03,652
2018-08-04,652
2018-08-05,652
2018-08-06,652
2018-08-07,652
2018-08-08,652
2018-08-09,652
2018-08-10,652
2018-08-11,652
2018-08-12,652
2018-08-14,652
2018-08-16,652
2018-08-17,656
2018-08-18,656
2018-08-19,656
2018-08-20,656
2018-08-21,656
2018-08-22,656
2018-08-23,656
2018-08-24,656
2018-08-25,656
2018-08-26,656
2018-08-27,656
2018-08-28,656
2018-08-29,656
2018-08-30,656
2018-08-31,656
2018-09-01,656
2018-09-02,656
2018-09-03,656
2018-09-04,656
2018-09-05,653
2018-09-06,653
2018-09-07,653
2018-09-08,653
2018-09-09,653
2018-09-10,653
2018-09-11,653
2018-09-12,653
2018-09-13,653
2018-09-14,653
2018-09-15,653
2018-09-16,653
2018-09-17,653
2018-09-18,653
2018-09-19,653
2018-09-20,653
2018-09-21,653
2018-09-22,653
2018-09-23,653
2018-09-24,653
2018-09-25,653
2018-09-26,651
2018-09-27,651
2018-09-28,651
2018-09-29,651
2018-09-30,651
2018-10-02,651
2018-10-03,651
2018-10-04,651
2018-10-05,651
2018-10-06,651
2018-10-07,651
2018-10-08,651
2018-10-09,651
2018-10-10,651
2018-10-11,651
2018-10-12,651
2018-10-13,651
2018-10-14,622
2018-10-15,622
2018-10-16,622
2018-10-17,622
2018-10-18,622
2018-10-19,622
2018-10-20,622
2018-10-21,622
2018-10-22,622
2018-10-23,622
2018-10-24,622
2018-10-25,622
2018-10-26,622
2018-10-27,622
2018-10-28,622
2018-10-29,622
2018-10-30,622
2018-10-31,622
2018-11-01,622
2018-11-03,598
2018-11-04,598
2018-11-05,598
2018-11-06,572
2018-11-07,572
2018-11-08,572
2018-11-09,572
2018-11-10,578
2018-11-11,578
2018-11-12,578
2018-11-13,559
2018-11-14,559
2018-11-15,559
2018-11-16,573
2018-11-17,573
2018-11-18,573
2018-11-19,573
2018-11-20,579
2018-11-21,579
2018-11-22,579
2018-11-23,579
2018-11-24,576
2018-11-25,576
2018-11-26,576
2018-11-27,576
2018-11-28,591
2018-11-29,591
2018-12-01,591
2018-12-02,591
2018-12-03,591
2018-12-04,591
2018-12-05,580
2018-12-09,580
2018-12-10,573
2018-12-11,573
2018-12-12,573
2018-12-13,573
2018-12-14,573
2018-12-15,573
2018-12-16,573
2018-12-17,573
2018-12-18,573
2018-12-19,565
2018-12-20,565
2018-12-21,565
2018-12-22,565
2018-12-23,565
2018-12-24,565
2018-12-25,565
2018-12-26,565
2018-12-27,565
2018-12-28,565
2018-12-29,565
2018-12-30,561
2018-12-31,561
2019-01-01,561
2019-01-02,561
2019-01-03,561
2019-01-04,561
2019-01-05,561
2019-01-06,561
2019-01-08,550
2019-01-10,550
2019-01-11,550
2019-01-12,550
2019-01-13,550
2019-01-14,550
2019-01-15,550
2019-01-16,550
2019-01-17,540
2019-01-18,540
2019-01-19,540
2019-01-20,540
2019-01-21,540
2019-01-22,540
2019-01-23,540
2019-01-24,540
2019-01-25,540
2019-01-26,533
2019-01-27,533
2019-01-28,533
2019-01-29,533
2019-01-30,533
2019-01-31,533
2019-02-01,533
2019-02-02,533
2019-02-03,533
2019-02-04,533
2019-02-05,533
2019-02-06,535
2019-02-07,535
2019-02-08,535
2019-02-09,535
2019-02-10,535
2019-02-11,535
2019-02-12,535
2019-02-13,535
2019-02-14,535
2019-02-15,535
2019-02-16,535
2019-02-17,535
2019-02-18,535
2019-02-19,535
2019-02-20,535
2019-02-21,515
2019-02-22,515
2019-02-23,515
2019-02-24,515
2019-02-25,515
2019-02-26,515
2019-02-27,515
2019-02-28,515
2019-03-01,515
2019-03-02,515
2019-03-03,515
2019-03-04,515
2019-03-05,515
2019-03-06,515
2019-03-07,515
2019-03-08,515
2019-03-09,515
2019-03-10,515
2019-03-11,515
2019-03-12,515
2019-03-13,495
2019-03-14,495
2019-03-15,495
2019-03-16,495
2019-03-17,495
2019-03-18,495
2019-03-19,495
2019-03-20,495
2019-03-21,495
2019-03-22,495
2019-03-23,495
2019-03-24,495
2019-03-25,495
2019-03-26,495
2019-03-27,495
2019-03-28,477
2019-03-29,477
2019-03-30,477
2019-03-31,477
2019-04-01,477
2019-04-02,477
2019-04-03,477
2019-04-04,477
2019-04-05,477
2019-04-06,477
2019-04-07,477
2019-04-08,477
2019-04-09,477
2019-04-10,477
2019-04-11,477
2019-04-12,477
2019-04-13,477
2019-04-14,463
2019-04-15,463
2019-04-16,463
2019-04-17,463
2019-04-18,463
2019-04-19,463
2019-04-20,463
2019-04-21,463
2019-04-22,463
2019-04-23,463
2019-04-24,463
2019-04-25,463
2019-04-26,463
2019-04-27,463
2019-04-28,463
2019-04-29,463
2019-04-30,463
2019-05-01,463
2019-05-02,463
2019-05-03,463
2019-05-04,463
2019-05-05,463
2019-05-06,463
2019-05-07,453
2019-05-08,453
2019-05-09,453
2019-05-10,453
2019-05-11,453
2019-05-12,453
2019-05-13,453
2019-05-14,453
2019-05-15,453
2019-05-16,453
2019-05-17,453
2019-05-18,453
2019-05-19,453
2019-05-20,453
2019-05-21,453
2019-05-22,431
2019-05-23,431
2019-05-24,431
