date_obj,Linen price
2019-08-25,938
2019-08-25,938
2019-08-26,928
2019-08-26,928
2019-08-27,881
2019-08-27,881
2019-08-28,836
2019-08-29,794
2019-08-30,766
2019-08-31,766
2019-09-01,795
2019-09-02,795
2019-09-03,811
2019-09-04,789
2019-09-05,780
2019-09-06,780
2019-09-07,798
2019-09-08,818
2019-09-09,818
2019-09-10,838
2019-09-11,816
2019-09-12,816
2019-09-13,790
2019-09-14,800
2019-09-15,788
2019-09-16,775
2019-09-17,767
2019-09-18,768
2019-09-19,768
2019-09-20,759
2019-09-21,763
2019-09-22,767
2019-09-23,735
2019-09-24,735
2019-09-25,724
2019-09-26,732
2019-09-27,732
2019-09-28,713
2019-09-29,713
2019-09-30,729
2019-10-01,692
2019-10-02,692
2019-10-03,657
2019-10-04,657
2019-10-05,624
2019-10-06,592
2019-10-07,579
2019-10-08,599
2019-10-09,599
2019-10-10,586
2019-10-11,586
2019-10-12,582
2019-10-13,595
2019-10-14,593
2019-10-15,593
2019-10-16,604
2019-10-17,604
2019-10-18,619
2019-10-19,645
2019-10-20,670
2019-10-21,670
2019-10-22,696
2019-10-23,723
2019-10-24,723
2019-10-25,745
2019-10-26,755
2019-10-27,791
2019-10-28,820
2019-10-29,820
2019-10-30,846
2019-10-31,872
2019-11-01,872
2019-11-02,897
2019-11-03,926
2019-11-04,919
2019-11-05,919
2019-11-06,879
2019-11-07,836
2019-11-08,836
2019-11-09,794
2019-11-10,754
2019-11-11,716
2019-11-12,716
2019-11-13,703
2019-11-14,703
2019-11-15,724
2019-11-16,756
2019-11-17,756
2019-11-18,778
2019-11-19,778
2019-11-20,784
2019-11-21,784
2019-11-22,805
2019-11-23,811
2019-11-24,844
2019-11-25,844
2019-11-26,846
2019-11-27,846
2019-11-28,883
2019-11-29,883
2019-11-30,908
2019-12-01,908
2019-12-02,925
2019-12-03,927
2019-12-04,927
2019-12-05,918
2019-12-06,918
2019-12-07,919
2019-12-08,919
2019-12-09,930
2019-12-10,913
2019-12-11,913
2019-12-12,914
2019-12-13,944
2019-12-14,944
2019-12-15,946
2019-12-16,946
2019-12-17,952
2019-12-18,952
2019-12-19,930
2019-12-20,964
2019-12-21,957
2019-12-22,929
2019-12-23,929
2019-12-24,904
2019-12-25,891
2019-12-26,891
2019-12-27,861
2019-12-28,825
2019-12-29,825
2019-12-30,830
2019-12-31,854
2020-01-01,861
2020-01-02,868
2020-01-03,868
2020-01-04,885
2020-01-05,892
2020-01-06,892
2020-01-07,902
2020-01-08,902
2020-01-09,922
2020-01-10,968
2020-01-11,977
2020-01-12,973
2020-01-13,973
2020-01-14,926
2020-01-15,918
2020-01-16,907
2020-01-17,872
2020-01-18,872
2020-01-19,855
2020-01-20,855
2020-01-21,869
2020-01-22,847
2020-01-23,835
2020-01-24,833
2020-01-25,834
2020-01-26,844
2020-01-27,842
2020-01-28,866
2020-01-29,886
2020-01-30,862
2020-01-31,818
2020-02-01,777
2020-02-02,771
2020-02-03,749
2020-02-04,739
2020-02-05,711
2020-02-06,695
2020-02-07,695
2020-02-08,699
2020-02-09,691
2020-02-10,692
2020-02-11,692
2020-02-12,657
2020-02-13,657
2020-02-14,672
2020-02-15,673
2020-02-16,683
2020-02-17,667
2020-02-18,659
2020-02-19,659
2020-02-20,652
2020-02-21,652
2020-02-22,646
2020-02-23,666
2020-02-24,696
2020-02-25,723
2020-02-26,754
2020-02-27,779
2020-02-28,770
2020-02-29,770
2020-03-01,769
2020-03-02,765
2020-03-03,758
2020-03-04,758
2020-03-05,767
2020-03-06,728
2020-03-07,709
2020-03-08,735
2020-03-09,771
2020-03-10,774
2020-03-11,735
2020-03-12,698
2020-03-13,708
2020-03-14,724
2020-03-15,743
2020-03-16,769
2020-03-17,779
2020-03-18,755
2020-03-19,780
2020-03-20,800
2020-03-21,826
2020-03-22,854
2020-03-23,852
2020-03-24,824
2020-03-25,782
2020-03-26,791
2020-03-27,788
2020-03-28,786
2020-03-29,759
2020-03-30,735
2020-03-31,732
2020-04-01,727
2020-04-02,723
2020-04-03,723
2020-04-04,727
2020-04-05,755
2020-04-06,784
2020-04-07,817
2020-04-08,837
2020-04-09,838
2020-04-10,871
2020-04-11,869
2020-04-12,840
2020-04-13,798
2020-04-14,759
2020-04-15,721
2020-04-16,684
2020-04-17,649
2020-04-18,645
2020-04-19,630
2020-04-20,639
2020-04-21,643
2020-04-22,643
2020-04-23,657
2020-04-24,668
2020-04-25,684
2020-04-26,668
2020-04-27,690
2020-04-28,711
2020-04-29,727
2020-04-30,738
2020-05-01,726
2020-05-02,728
2020-05-03,731
2020-05-04,747
2020-05-05,776
2020-05-06,788
2020-05-07,789
2020-05-08,772
2020-05-09,762
2020-05-10,754
2020-05-11,748
2020-05-12,736
2020-05-13,736
