date_obj,Hosidius%20scarf price
2016-10-26,1863354
2016-10-27,1863354
2016-10-28,1863354
2016-10-29,1863354
2016-10-30,1863354
2016-10-31,1863354
2016-11-01,1863354
2016-11-02,1863354
2016-11-03,1863354
2016-11-04,1863354
2016-11-05,1863354
2016-11-06,1863354
2016-11-07,1863354
2016-11-08,1863354
2016-11-09,1863354
2016-11-10,1863354
2016-11-11,1863354
2016-11-12,1772533
2016-11-13,1772533
2016-11-14,1772533
2016-11-15,1772533
2016-12-07,1686413
2016-12-08,1686413
2016-12-09,1686413
2016-12-10,1686413
2016-12-11,1686413
2016-12-12,1686413
2016-12-13,1686413
2016-12-14,1603955
2016-12-15,1603955
2016-12-16,1603955
2016-12-17,1603955
2016-12-18,1603955
2016-12-19,1603955
2016-12-20,1603955
2016-12-21,1603955
2016-12-22,1603955
2016-12-23,1603955
2016-12-24,1603955
2016-12-25,1603955
2016-12-26,1603955
2016-12-27,1524392
2016-12-28,1524392
2016-12-29,1524392
2016-12-30,1524392
2016-12-31,1524392
2017-01-01,1524392
2017-01-02,1524392
2017-01-03,1524392
2017-01-04,1524392
2017-01-05,1524392
2017-01-06,1451182
2017-01-07,1451182
2017-01-08,1451182
2017-01-09,1451182
2017-01-10,1451182
2017-01-11,1451182
2017-01-12,1451182
2017-01-13,1451182
2017-01-14,1380045
2017-01-15,1380045
2017-01-16,1380045
2017-01-17,1380045
2017-01-18,1380045
2017-01-19,1380045
2017-01-20,1380045
2017-01-21,1313233
2017-01-22,1313233
2017-01-23,1313233
2017-01-27,1313233
2017-01-28,1313233
2017-01-29,1248168
2017-01-30,1248168
2017-01-31,1248168
2017-02-01,1248168
2017-02-02,1248168
2017-02-03,1248168
2017-02-04,1248168
2017-02-05,1248168
2017-02-06,1248168
2017-02-07,1187791
2017-02-08,1187791
2017-02-09,1187791
2017-02-10,1187791
2017-02-11,1187791
2017-02-12,1187791
2017-02-13,1187791
2017-02-14,1187791
2017-02-15,1187791
2017-02-16,1187791
2017-02-18,1129887
2017-02-19,1129887
2017-02-20,1129887
2017-02-21,1129887
2017-02-22,1129887
2017-02-23,1129887
2017-02-24,1129887
2017-02-25,1129887
2017-02-26,1129887
2017-02-27,1129887
2017-02-28,1074883
2017-03-01,1074883
2017-03-02,1074883
2017-03-03,1074883
2017-03-04,1074883
2017-03-05,1074883
2017-03-06,1074883
2017-03-07,1022169
2017-03-08,1022169
2017-03-09,1022169
2017-03-10,1022169
2017-03-11,1022169
2017-03-12,1022169
2017-03-13,972589
2017-03-14,972589
2017-03-15,972589
2017-03-16,972589
2017-03-17,972589
2017-03-18,972589
2017-03-19,972589
2017-03-20,972589
2017-03-21,972589
2017-03-22,972589
2017-03-23,925362
2017-03-24,925362
2017-03-25,925362
2017-03-26,925362
2017-03-27,925362
2017-03-28,925362
2017-03-29,925362
2017-03-30,925362
2017-03-31,925362
2017-04-01,925362
2017-04-02,925362
2017-04-03,880512
2017-04-04,880512
2017-04-12,45000
2017-04-13,45000
2017-04-14,45000
2017-04-15,45000
2017-04-16,45000
2017-04-17,45000
2017-04-18,45000
2017-04-19,45000
2017-04-20,45000
2017-04-21,45000
2017-04-22,45000
2017-04-23,45000
2017-04-24,45000
2017-04-25,43308
2017-04-26,43308
2017-04-27,43308
2017-04-28,43308
2017-04-29,43308
2017-04-30,43308
2017-05-01,43308
2017-05-02,43308
2017-05-03,43308
2017-05-04,43308
2017-05-05,43308
2017-05-06,43308
2017-05-07,43308
2017-05-08,43308
2017-05-09,43308
2017-05-10,43308
2017-05-11,41220
2017-05-12,41220
2017-05-13,41220
2017-05-14,41220
2017-05-15,41220
2017-05-16,41220
2017-05-17,41220
2017-05-18,41220
2017-05-19,41220
2017-05-20,41220
2017-05-21,41220
2017-05-22,41220
2017-05-23,41220
2017-05-24,39217
2017-05-25,39217
2017-05-26,39217
2017-05-27,39217
2017-05-28,39217
2017-05-29,39217
2017-05-30,39217
2017-05-31,39217
2017-06-01,39217
2017-06-02,39217
2017-06-03,39217
2017-06-04,39217
2017-06-06,39217
2017-06-07,37610
2017-06-08,37610
2017-06-09,37610
2017-06-10,37610
2017-06-11,37610
2017-06-12,37610
2017-06-13,37610
2017-06-14,37610
2017-06-15,37610
2017-06-16,37610
2017-06-17,37610
2017-06-18,37610
2017-06-19,37610
2017-06-20,37610
2017-06-21,36437
2017-06-22,36437
2017-06-23,36437
2017-06-24,36437
2017-06-25,36437
2017-06-26,36437
2017-06-27,36437
2017-06-28,36437
2017-06-29,36437
2017-06-30,36437
2017-07-01,36437
2017-07-02,36437
2017-07-03,36437
2017-07-04,36437
2017-07-05,36437
2017-07-06,36437
2017-07-07,36437
2017-07-08,36437
2017-07-13,35734
2017-07-14,35734
2017-07-15,35734
2017-07-16,35734
2017-07-17,35734
2017-07-18,35734
2017-07-19,35734
2017-07-20,35734
2017-07-21,35734
2017-07-22,35734
2017-07-23,35734
2017-07-24,35734
2017-07-25,35734
2017-07-26,35082
2017-07-27,35082
2017-07-28,35082
2017-07-29,35082
2017-07-30,35082
2017-07-31,35082
2017-08-01,35082
2017-08-02,35082
2017-08-03,35082
2017-08-04,35082
2017-08-05,35082
2017-08-06,35082
2017-08-09,35082
2017-08-10,33581
2017-08-11,33581
2017-08-12,33581
2017-08-13,33581
2017-08-14,33581
2017-08-15,33581
2017-08-16,33581
2017-08-17,33581
2017-08-18,33581
2017-08-19,33581
2017-08-20,33581
2017-08-21,33581
2017-08-22,33581
2017-08-23,33581
2017-08-24,33581
2017-08-25,32019
2017-08-26,32019
2017-08-27,32019
2017-08-28,32019
2017-08-29,32019
2017-08-30,32019
2017-08-31,32019
2017-09-01,32019
2017-09-02,32019
2017-09-03,32019
2017-09-04,32019
2017-09-05,32019
2017-09-06,32019
2017-09-07,30786
2017-09-08,30786
2017-09-09,30786
2017-09-10,30786
2017-09-11,30786
2017-09-12,30786
2017-09-13,30786
2017-09-14,30786
2017-09-15,30786
2017-09-16,30786
2017-09-17,30786
2017-09-18,30786
2017-09-19,30786
2017-09-20,30786
2017-09-21,30786
2017-09-22,29500
2017-09-23,29500
2017-09-24,29500
2017-09-25,29500
2017-09-26,29500
2017-09-27,29500
2017-09-28,29500
2017-09-29,29500
2017-09-30,29500
2017-10-01,29500
2017-10-02,29500
2017-10-03,29500
2017-10-04,29500
2017-10-05,29500
2017-10-06,29500
2017-10-07,29500
2017-10-08,29118
2017-10-09,29118
2017-10-10,29118
2017-10-11,29118
2017-10-12,29118
2017-10-13,29118
2017-10-14,29118
2017-10-15,29118
2017-10-16,29118
2017-10-17,29118
2017-10-18,29118
2017-10-19,29118
2017-10-20,29118
2017-10-21,29118
2017-10-22,29118
2017-10-23,29118
2017-10-24,28216
2017-10-25,28216
2017-10-26,28216
2017-10-27,28216
2017-10-28,28216
2017-10-29,28216
2017-10-30,28216
2017-10-31,28216
2017-11-01,28216
2017-11-02,28216
2017-11-03,28216
2017-11-04,28216
2017-11-05,28216
2017-11-06,28216
2017-11-07,27058
2017-11-08,27058
2017-11-09,27058
2017-11-10,27058
2017-11-11,27058
2017-11-12,27058
2017-11-13,27058
2017-11-14,27058
2017-11-15,27058
2017-11-16,27058
2017-11-17,27058
2017-11-18,27058
2017-11-19,27058
2017-11-20,27058
2017-11-21,25850
2017-11-22,25850
2017-11-23,25850
2017-11-24,25850
2017-11-25,25850
2017-11-26,25850
2017-11-27,25850
2017-11-28,25850
2017-11-29,25850
2017-11-30,25850
2017-12-01,25850
2017-12-02,25850
2017-12-03,25850
2017-12-04,25850
2017-12-05,25850
2017-12-06,24588
2017-12-07,24588
2017-12-08,24588
2017-12-09,24588
2017-12-10,24588
2017-12-11,24588
2017-12-12,24588
2017-12-13,24588
2017-12-14,24588
2017-12-15,24588
2017-12-16,24588
2017-12-17,24588
2017-12-18,24588
2017-12-19,24588
2017-12-20,24588
2017-12-21,23548
2017-12-22,23548
2017-12-23,23548
2017-12-24,23548
2017-12-25,23548
2017-12-26,23548
2017-12-27,23548
2017-12-28,23548
2017-12-29,23548
2017-12-30,23548
2017-12-31,23548
2018-01-01,23548
2018-01-02,23548
2018-01-03,23548
2018-01-04,22440
2018-01-05,22440
2018-01-06,22440
2018-01-07,22440
2018-01-08,22440
2018-01-09,22440
2018-01-10,22440
2018-01-11,22440
2018-01-12,22440
2018-01-13,22440
2018-01-14,22440
2018-01-15,22440
2018-01-16,21338
2018-01-17,21338
2018-01-18,21338
2018-01-19,21338
2018-01-20,21338
2018-01-21,21338
2018-01-22,21338
2018-01-23,21338
2018-01-25,20301
2018-01-26,20301
2018-01-27,20301
2018-01-28,20301
2018-01-29,20301
2018-01-30,20301
2018-01-31,19437
2018-02-01,19437
2018-02-02,19437
2018-02-03,19437
2018-02-04,19437
2018-02-05,19437
2018-02-06,19437
2018-02-07,18486
2018-02-08,18486
2018-02-09,18486
2018-02-10,18486
2018-02-11,18486
2018-02-12,18486
2018-02-13,18486
2018-02-14,17604
2018-02-15,17604
2018-02-16,17604
2018-02-17,17604
2018-02-18,17604
2018-02-19,17604
2018-02-20,16742
2018-02-21,16742
2018-02-22,16742
2018-02-23,16742
2018-02-24,16742
2018-02-25,16742
2018-02-26,16742
2018-02-27,15982
2018-02-28,15982
2018-03-01,15982
2018-03-02,15982
2018-03-03,15982
2018-03-04,15982
2018-03-05,15260
2018-03-06,15260
2018-03-07,15260
2018-03-08,15260
2018-03-09,15260
2018-03-10,15260
2018-03-11,15260
2018-03-12,15054
2018-03-13,15054
2018-03-14,15054
2018-03-15,15054
2018-03-16,15054
2018-03-17,15054
2018-03-18,15054
2018-03-19,15266
2018-03-20,15266
2018-03-21,15266
2018-03-23,15266
2018-03-24,15266
2018-03-25,15266
2018-03-26,15266
2018-03-27,14612
2018-03-28,14612
2018-03-29,14612
2018-03-30,14612
2018-03-31,14612
2018-04-01,14612
2018-04-02,14612
2018-04-03,14321
2018-04-04,14321
2018-04-05,14321
2018-04-06,14321
2018-04-07,14321
2018-04-08,14321
2018-04-09,14321
2018-04-10,13912
2018-04-11,13912
2018-04-12,13912
2018-04-13,13912
2018-04-14,13912
2018-04-15,13912
2018-04-16,13481
2018-04-17,13481
2018-04-18,13481
2018-04-19,13481
2018-04-20,13481
2018-04-21,13481
2018-04-22,13481
2018-04-23,12826
2018-04-24,12826
2018-04-25,12826
2018-04-26,12826
2018-04-27,12826
2018-04-28,12826
2018-04-29,12826
2018-04-30,12257
2018-05-01,12257
2018-05-03,12257
2018-05-04,12257
2018-05-05,12257
2018-05-06,12257
2018-05-07,11916
2018-05-08,11916
2018-05-09,11916
2018-05-10,11916
2018-05-11,11916
2018-05-12,11916
2018-05-13,11389
2018-05-14,11389
2018-05-15,11389
2018-05-16,11389
2018-05-17,11389
2018-05-18,11389
2018-05-19,11016
2018-05-20,11016
2018-05-21,11016
2018-05-22,11016
2018-05-23,11016
2018-05-24,11016
2018-05-25,11016
2018-05-26,10529
2018-05-27,10529
2018-05-28,10529
2018-05-29,10529
2018-05-30,10529
2018-05-31,10529
2018-06-01,10026
2018-06-02,10026
2018-06-03,10026
2018-06-04,10026
2018-06-05,10026
2018-06-06,10026
2018-06-07,10026
2018-06-08,9622
2018-06-09,9622
2018-06-10,9622
2018-06-11,9622
2018-06-12,9622
2018-06-13,9622
2018-06-14,9434
2018-06-15,9434
2018-06-16,9434
2018-06-17,9434
2018-06-18,9434
2018-06-19,9434
2018-06-20,9434
2018-06-21,9285
2018-06-22,9285
2018-06-23,9285
2018-06-24,9285
2018-06-25,9285
2018-06-26,9285
2018-06-27,9285
2018-06-28,9121
2018-06-29,9121
2018-06-30,9121
2018-07-01,9121
2018-07-02,9121
2018-07-03,9121
2018-07-04,9121
2018-07-05,8915
2018-07-06,8915
2018-07-07,8915
2018-07-08,8915
2018-07-09,8915
2018-07-10,8915
2018-07-11,8557
2018-07-12,8557
2018-07-13,8557
2018-07-14,8557
2018-07-15,8557
2018-07-16,8557
2018-07-17,8470
2018-07-18,8470
2018-07-19,8470
2018-07-20,8470
2018-07-21,8470
2018-07-22,8324
2018-07-23,8324
2018-07-24,8324
2018-07-25,8324
2018-07-26,8324
2018-07-27,8249
2018-07-28,8249
2018-07-29,8249
2018-07-30,8249
2018-07-31,8249
2018-08-01,8116
2018-08-02,8116
2018-08-03,8116
2018-08-04,8116
2018-08-05,8116
2018-08-06,7899
2018-08-07,7899
2018-08-08,7899
2018-08-09,7899
2018-08-10,7899
2018-08-11,7756
2018-08-12,7756
2018-08-14,7756
2018-08-16,7756
2018-08-17,7761
2018-08-18,7761
2018-08-19,7761
2018-08-20,7761
2018-08-21,7761
2018-08-22,7761
2018-08-23,7820
2018-08-24,7820
2018-08-25,7820
2018-08-26,7820
2018-08-27,7820
2018-08-28,7782
2018-08-29,7782
2018-08-30,7782
2018-08-31,7782
2018-09-01,7728
2018-09-02,7728
2018-09-03,7728
2018-09-04,7728
2018-09-05,7728
2018-09-06,7681
2018-09-07,7681
2018-09-08,7681
2018-09-09,7681
2018-09-10,7764
2018-09-11,7764
2018-09-12,7764
2018-09-13,7764
2018-09-14,7764
2018-09-15,7689
2018-09-16,7689
2018-09-17,7689
2018-09-18,7689
2018-09-19,7689
2018-09-20,7672
2018-09-21,7672
2018-09-22,7672
2018-09-23,7672
2018-09-24,7672
2018-09-25,7665
2018-09-26,7665
2018-09-27,7665
2018-09-28,7665
2018-09-29,7665
2018-09-30,7618
2018-10-01,7618
2018-10-02,7618
2018-10-03,7618
2018-10-04,7618
2018-10-05,7500
2018-10-06,7500
2018-10-07,7500
2018-10-08,7500
2018-10-09,7565
2018-10-10,7565
2018-10-11,7565
2018-10-12,7565
2018-10-13,7565
2018-10-14,7568
2018-10-15,7568
2018-10-16,7568
2018-10-17,7568
2018-10-18,7568
2018-10-19,7475
2018-10-20,7475
2018-10-21,7475
2018-10-22,7475
2018-10-23,7475
2018-10-24,7498
2018-10-25,7498
2018-10-26,7498
2018-10-27,7498
2018-10-28,7498
2018-10-29,7401
2018-10-30,7401
2018-10-31,7401
2018-11-01,7401
2018-11-03,7363
2018-11-04,7363
2018-11-05,7499
2018-11-06,7499
2018-11-07,7499
2018-11-08,7499
2018-11-09,7499
2018-11-10,7476
2018-11-11,7476
2018-11-12,7476
2018-11-13,7564
2018-11-14,7564
2018-11-15,7564
2018-11-16,7913
2018-11-17,7913
2018-11-18,7913
2018-11-19,7913
2018-11-20,7890
2018-11-21,7890
2018-11-22,7890
2018-11-23,7890
2018-11-24,7760
2018-11-25,7760
2018-11-26,7760
2018-11-27,7925
2018-11-28,7925
2018-11-29,7925
2018-12-01,7961
2018-12-02,7961
2018-12-03,8065
2018-12-04,8065
2018-12-05,8065
2018-12-07,8171
2018-12-09,8031
2018-12-10,8031
2018-12-11,8031
2018-12-12,8031
2018-12-13,7895
2018-12-14,7895
2018-12-15,7895
2018-12-16,7698
2018-12-17,7698
2018-12-18,7698
2018-12-19,7698
2018-12-20,7642
2018-12-21,7642
2018-12-22,7642
2018-12-23,7588
2018-12-24,7588
2018-12-25,7588
2018-12-26,7588
2018-12-27,7560
2018-12-28,7560
2018-12-29,7560
2018-12-30,7425
2018-12-31,7425
2019-01-01,7425
2019-01-02,7425
2019-01-03,7398
2019-01-04,7398
2019-01-05,7398
2019-01-06,7606
2019-01-08,7606
2019-01-10,7698
2019-01-11,7698
2019-01-12,7698
2019-01-13,7698
2019-01-14,7524
2019-01-15,7524
2019-01-16,7524
2019-01-17,7410
2019-01-18,7410
2019-01-19,7410
2019-01-20,7329
2019-01-21,7329
2019-01-22,7329
2019-01-23,7329
2019-01-24,7193
2019-01-25,7193
2019-01-26,7193
2019-01-27,7193
2019-01-28,7213
2019-01-29,7213
2019-01-30,7213
2019-01-31,7213
2019-02-01,7044
2019-02-02,7044
2019-02-03,7044
2019-02-04,7044
2019-02-05,7015
2019-02-06,7015
2019-02-07,7015
2019-02-08,6960
2019-02-09,6960
2019-02-10,6960
2019-02-11,6965
2019-02-12,6965
2019-02-13,6965
2019-02-14,6965
2019-02-15,6896
2019-02-16,6896
2019-02-17,6896
2019-02-18,6896
2019-02-19,6759
2019-02-20,6759
2019-02-21,6759
2019-02-22,6759
2019-02-23,6708
2019-02-24,6708
2019-02-25,6708
2019-02-26,6721
2019-02-27,6721
2019-02-28,6721
2019-03-01,6721
2019-03-02,6721
2019-03-03,6558
2019-03-04,6558
2019-03-05,6558
2019-03-06,6532
2019-03-07,6532
2019-03-08,6532
2019-03-09,6532
2019-03-10,6448
2019-03-11,6448
2019-03-12,6448
2019-03-13,6448
2019-03-14,6399
2019-03-15,6399
2019-03-16,6399
2019-03-17,6399
2019-03-18,6552
2019-03-19,6552
2019-03-20,6552
2019-03-21,6552
2019-03-22,6552
2019-03-23,6336
2019-03-24,6336
2019-03-25,6336
2019-03-26,6336
2019-03-27,6223
2019-03-28,6223
2019-03-29,6223
2019-03-30,6223
2019-03-31,6252
2019-04-01,6252
2019-04-02,6252
2019-04-03,6454
2019-04-04,6454
2019-04-05,6454
2019-04-06,6454
2019-04-07,6454
2019-04-08,6505
2019-04-09,6505
2019-04-10,6505
2019-04-11,6505
2019-04-12,6516
2019-04-13,6516
2019-04-14,6516
2019-04-15,6516
2019-04-16,6288
2019-04-17,6288
2019-04-18,6288
2019-04-19,6120
2019-04-20,6120
2019-04-21,6120
2019-04-22,6120
2019-04-23,5950
2019-04-24,5950
2019-04-25,5950
2019-04-26,5950
2019-04-27,5779
2019-04-28,5779
2019-04-29,5779
2019-04-30,5779
2019-05-01,5749
2019-05-02,5749
2019-05-03,5749
2019-05-04,5685
2019-05-05,5685
2019-05-06,5685
2019-05-07,5685
2019-05-08,5685
2019-05-09,5615
2019-05-10,5615
2019-05-11,5615
2019-05-12,5660
2019-05-13,5660
2019-05-14,5660
2019-05-15,5660
2019-05-16,5493
2019-05-17,5493
2019-05-18,5493
2019-05-19,5493
2019-05-20,5649
2019-05-21,5649
2019-05-22,5649
2019-05-23,5649
2019-05-24,5868
2019-05-25,5868
2019-05-26,5868
2019-05-27,5868
2019-05-28,5884
2019-05-29,5884
2019-05-30,5884
2019-05-31,5884
2019-06-01,5856
2019-06-02,5856
2019-06-03,5856
2019-06-04,5856
2019-06-05,5961
2019-06-06,5961
2019-06-07,5961
2019-06-08,5961
2019-06-09,5961
2019-06-10,6090
2019-06-11,6090
2019-06-12,6090
2019-06-13,6090
2019-06-14,6165
2019-06-15,6165
2019-06-16,6165
2019-06-17,6165
2019-06-18,6165
2019-06-19,6171
2019-06-20,6171
2019-06-21,6171
2019-06-22,6171
2019-06-23,6131
2019-06-24,6131
2019-06-25,6131
2019-06-26,6131
2019-06-27,6131
2019-06-28,6138
2019-06-29,6138
2019-06-30,6138
2019-07-01,6138
2019-07-02,6138
2019-07-03,6098
2019-07-04,6098
2019-07-05,6098
2019-07-06,6098
2019-07-07,6219
2019-07-08,6219
2019-07-09,6219
2019-07-10,6219
2019-07-11,6302
2019-07-12,6302
2019-07-13,6302
2019-07-14,6302
2019-07-15,6163
2019-07-16,6163
2019-07-17,6163
2019-07-18,6163
2019-07-19,6077
2019-07-20,6077
2019-07-21,6077
2019-07-22,6077
2019-07-23,6073
2019-07-24,6073
2019-07-25,6073
2019-07-26,6073
2019-07-27,6073
2019-07-28,6084
2019-07-29,6084
2019-07-30,6084
2019-07-31,6084
2019-08-01,5936
2019-08-02,5936
2019-08-03,5936
2019-08-04,5936
2019-08-05,5936
2019-08-06,5694
2019-08-07,5694
2019-08-08,5694
2019-08-09,5694
2019-08-10,5694
2019-08-11,5488
2019-08-12,5488
2019-08-13,5488
2019-08-14,5488
2019-08-15,5488
2019-08-16,5358
2019-08-17,5358
2019-08-18,5358
2019-08-19,5408
2019-08-20,5408
2019-08-21,5408
2019-08-22,5408
2019-08-23,5490
2019-08-24,5490
2019-08-24,5490
2019-08-25,5490
2019-08-25,5490
2019-08-26,5490
2019-08-26,5490
2019-08-27,5499
2019-08-27,5499
2019-08-28,5499
2019-08-29,5499
2019-08-30,5499
2019-08-31,5530
2019-09-01,5530
2019-09-02,5530
2019-09-03,5530
2019-09-04,5670
2019-09-05,5670
2019-09-06,5670
2019-09-07,5670
2019-09-08,5670
2019-09-09,5715
2019-09-10,5715
2019-09-11,5715
2019-09-12,5715
2019-09-13,5715
2019-09-14,5715
2019-09-15,5837
2019-09-16,5837
2019-09-17,5837
2019-09-18,5837
2019-09-19,5837
2019-09-20,5837
2019-09-21,5788
2019-09-22,5788
2019-09-23,5788
2019-09-24,5788
2019-09-25,5788
2019-09-26,5726
2019-09-27,5726
2019-09-28,5726
2019-09-29,5726
2019-09-30,5726
2019-10-01,5726
2019-10-02,5726
2019-10-03,5621
2019-10-04,5621
2019-10-05,5621
2019-10-06,5621
2019-10-07,5621
2019-10-08,5621
2019-10-09,5595
2019-10-10,5595
2019-10-11,5595
2019-10-12,5595
2019-10-13,5595
2019-10-14,5421
2019-10-15,5421
2019-10-16,5421
2019-10-17,5421
2019-10-18,5421
2019-10-19,5256
2019-10-20,5256
2019-10-21,5256
2019-10-22,5256
2019-10-23,5256
2019-10-24,5256
2019-10-25,5276
2019-10-26,5276
2019-10-27,5276
2019-10-28,5276
2019-10-29,5276
2019-10-30,5405
2019-10-31,5405
2019-11-01,5405
2019-11-02,5405
2019-11-03,5629
2019-11-04,5629
2019-11-05,5629
2019-11-06,5629
2019-11-07,5629
2019-11-08,5629
2019-11-09,5726
2019-11-10,5726
2019-11-11,5726
2019-11-12,5726
2019-11-13,5989
2019-11-14,5989
2019-11-15,5989
2019-11-16,5989
2019-11-17,5989
2019-11-18,6111
2019-11-19,6111
2019-11-20,6111
2019-11-21,6111
2019-11-22,6111
2019-11-23,6111
2019-11-24,6111
2019-11-25,6257
2019-11-26,6257
2019-11-27,6257
2019-11-28,6257
2019-11-29,6257
2019-11-30,6257
2019-12-01,6202
2019-12-02,6202
2019-12-03,6202
2019-12-04,6202
2019-12-05,6202
2019-12-06,6202
2019-12-07,6151
2019-12-08,6151
2019-12-09,6151
2019-12-10,6151
2019-12-11,6151
2019-12-12,6151
2019-12-13,6151
2019-12-14,6146
2019-12-15,6146
2019-12-16,6146
2019-12-17,6146
2019-12-18,6146
2019-12-19,6010
2019-12-20,6010
2019-12-21,6010
2019-12-22,6010
2019-12-23,6010
2019-12-24,5882
2019-12-25,5882
2019-12-26,5882
2019-12-27,5882
2019-12-28,5882
2019-12-29,5860
2019-12-30,5860
2019-12-31,5860
2020-01-01,5860
2020-01-02,5860
2020-01-03,5860
2020-01-04,5830
2020-01-05,5830
2020-01-06,5830
2020-01-07,5830
2020-01-08,5830
2020-01-09,5901
2020-01-10,5901
2020-01-11,5901
2020-01-12,5901
2020-01-13,5901
2020-01-14,6085
2020-01-15,6085
2020-01-16,6085
2020-01-17,6085
2020-01-18,6085
2020-01-19,5895
2020-01-20,5895
2020-01-21,5895
2020-01-22,5895
2020-01-23,5895
2020-01-24,5895
2020-01-25,6145
2020-01-26,6145
2020-01-27,6145
2020-01-28,6145
2020-01-29,6145
2020-01-30,6253
2020-01-31,6253
2020-02-01,6253
2020-02-02,6253
2020-02-03,6197
2020-02-04,6197
2020-02-05,6197
2020-02-06,6197
2020-02-07,6197
2020-02-08,6078
2020-02-09,6078
2020-02-10,6078
2020-02-11,6078
2020-02-12,5862
2020-02-13,5862
2020-02-14,5862
2020-02-15,5862
2020-02-16,5862
2020-02-17,5862
2020-02-18,5748
2020-02-19,5748
2020-02-20,5748
2020-02-21,5748
2020-02-22,5748
2020-02-23,5712
2020-02-24,5712
2020-02-25,5712
2020-02-26,5712
2020-02-27,5617
2020-02-28,5617
2020-02-29,5617
2020-03-01,5617
2020-03-02,5578
2020-03-03,5578
2020-03-04,5578
2020-03-05,5578
2020-03-06,5578
2020-03-07,5845
2020-03-08,5845
2020-03-09,5845
2020-03-10,5845
2020-03-11,5956
2020-03-12,5956
2020-03-13,5956
2020-03-14,5956
2020-03-15,6053
2020-03-16,6053
2020-03-17,6053
2020-03-18,6053
2020-03-19,5930
2020-03-20,5930
2020-03-21,5930
2020-03-22,5930
2020-03-23,5776
2020-03-24,5776
2020-03-25,5776
2020-03-26,5995
2020-03-27,5995
2020-03-28,5995
2020-03-29,6104
2020-03-30,6104
2020-03-31,6104
2020-04-01,6037
2020-04-02,6037
2020-04-03,6037
2020-04-04,5898
2020-04-05,5898
2020-04-06,5898
2020-04-07,5892
2020-04-08,5892
2020-04-09,5892
2020-04-10,5892
2020-04-11,5902
2020-04-12,5902
2020-04-13,5902
2020-04-14,5711
2020-04-15,5711
2020-04-16,5570
2020-04-17,5570
2020-04-18,5570
2020-04-19,5564
2020-04-20,5564
2020-04-21,5564
2020-04-22,5509
2020-04-23,5509
2020-04-24,5509
2020-04-25,5428
2020-04-26,5428
2020-04-27,5304
2020-04-28,5304
2020-04-29,5304
2020-04-30,5425
2020-05-01,5425
2020-05-02,5425
2020-05-03,5637
2020-05-04,5637
2020-05-05,5637
2020-05-06,5887
2020-05-07,5887
2020-05-08,5887
2020-05-09,6012
2020-05-10,6012
2020-05-11,6012
2020-05-12,6012
2020-05-13,5911
