date_obj,Team%20cape%20zero price
2017-03-19,3457632
2017-03-20,3382757
2017-03-21,3382757
2017-03-22,3382757
2017-03-23,3382757
2017-03-24,3329620
2017-03-25,3329620
2017-03-26,3329620
2017-03-27,3329620
2017-03-28,3455566
2017-03-29,3455566
2017-03-30,3455566
2017-03-31,3481282
2017-04-01,3481282
2017-04-02,3481282
2017-04-03,3481282
2017-04-04,3457174
2017-04-12,3353415
2017-04-13,3353415
2017-04-14,3353415
2017-04-15,3301328
2017-04-16,3301328
2017-04-17,3301328
2017-04-18,3209872
2017-04-19,3209872
2017-04-20,3209872
2017-04-21,3209872
2017-04-22,3134994
2017-04-23,3134994
2017-04-24,3134994
2017-04-25,3082756
2017-04-26,3082756
2017-04-27,3082756
2017-04-28,3082756
2017-04-29,3024014
2017-04-30,3024014
2017-05-01,3024014
2017-05-02,2980998
2017-05-03,2980998
2017-05-04,2980998
2017-05-05,2953951
2017-05-06,2953951
2017-05-07,2953951
2017-05-08,2909533
2017-05-09,2909533
2017-05-10,2909533
2017-05-11,2885679
2017-05-12,2885679
2017-05-13,2843695
2017-05-14,2843695
2017-05-15,2843695
2017-05-16,2843695
2017-05-17,2830318
2017-05-18,2830318
2017-05-19,2830318
2017-05-20,2814711
2017-05-21,2814711
2017-05-22,2814711
2017-05-23,2814711
2017-05-24,2838867
2017-05-25,2838867
2017-05-26,2838867
2017-05-27,2838867
2017-05-28,2787570
2017-05-29,2787570
2017-05-30,2787570
2017-05-31,2763327
2017-06-01,2763327
2017-06-02,2763327
2017-06-03,2807188
2017-06-06,2864914
2017-06-07,2864914
2017-06-08,2864914
2017-06-09,2864914
2017-06-10,2965104
2017-06-11,2965104
2017-06-12,2965104
2017-06-13,2898662
2017-06-14,2898662
2017-06-15,2898662
2017-06-16,2757391
2017-06-17,2757391
2017-06-18,2757391
2017-06-19,2757391
2017-06-20,2676254
2017-06-21,2676254
2017-06-22,2676254
2017-06-23,2676254
2017-06-24,2682991
2017-06-25,2682991
2017-06-26,2682991
2017-06-27,2772934
2017-06-28,2772934
2017-06-29,2772934
2017-06-30,2851766
2017-07-01,2851766
2017-07-02,2851766
2017-07-03,2925496
2017-07-04,2925496
2017-07-05,2925496
2017-07-06,2925496
2017-07-07,3052797
2017-07-08,3052797
2017-07-13,3109898
2017-07-14,3014172
2017-07-15,3014172
2017-07-16,3014172
2017-07-17,3014172
2017-07-18,3053317
2017-07-19,3053317
2017-07-20,3053317
2017-07-21,3109623
2017-07-22,3109623
2017-07-23,3109623
2017-07-24,3109623
2017-07-25,3189547
2017-07-26,3189547
2017-07-27,3189547
2017-07-28,3333440
2017-07-29,3333440
2017-07-30,3333440
2017-07-31,3333440
2017-08-01,3423302
2017-08-02,3423302
2017-08-03,3423302
2017-08-04,3423302
2017-08-05,3314070
2017-08-06,3314070
2017-08-09,3196745
2017-08-10,3196745
2017-08-11,3196745
2017-08-12,3267673
2017-08-13,3267673
2017-08-14,3267673
2017-08-15,3267673
2017-08-16,3347541
2017-08-17,3347541
2017-08-18,3347541
2017-08-19,3347541
2017-08-20,3423696
2017-08-21,3423696
2017-08-22,3423696
2017-08-23,3338335
2017-08-24,3338335
2017-08-25,3338335
2017-08-26,3338335
2017-08-27,3292685
2017-08-28,3292685
2017-08-29,3292685
2017-08-30,3292685
2017-08-31,3268450
2017-09-01,3268450
2017-09-02,3268450
2017-09-03,3268450
2017-09-04,3123251
2017-09-05,3123251
2017-09-06,3123251
2017-09-07,3005760
2017-09-08,3005760
2017-09-09,3005760
2017-09-10,3086098
2017-09-11,3086098
2017-09-12,3086098
2017-09-13,3086098
2017-09-14,3148560
2017-09-15,3148560
2017-09-16,3148560
2017-09-17,3148560
2017-09-19,3198959
2017-09-20,3198959
2017-09-21,3198959
2017-09-22,3226587
2017-09-23,3226587
2017-09-24,3226587
2017-09-25,3226587
2017-09-26,3212444
2017-09-27,3212444
2017-09-28,3212444
2017-09-29,3216031
2017-09-30,3216031
2017-10-01,3216031
2017-10-02,3285828
2017-10-03,3285828
2017-10-04,3285828
2017-10-05,3285828
2017-10-06,3284977
2017-10-07,3284977
2017-10-08,3284977
2017-10-09,3301141
2017-10-10,3301141
2017-10-11,3301141
2017-10-12,3301141
2017-10-13,3310775
2017-10-14,3310775
2017-10-15,3310775
2017-10-16,3310775
2017-10-17,3358008
2017-10-18,3358008
2017-10-19,3358008
2017-10-20,3358008
2017-10-21,3427834
2017-10-22,3427834
2017-10-23,3427834
2017-10-24,3525940
2017-10-25,3525940
2017-10-26,3525940
2017-10-27,3450678
2017-10-28,3450678
2017-10-29,3450678
2017-10-30,3450678
2017-10-31,3551629
2017-11-01,3551629
2017-11-02,3551629
2017-11-03,3551629
2017-11-04,3519112
2017-11-05,3519112
2017-11-06,3519112
2017-11-07,3519112
2017-11-08,3519112
2017-11-09,3495520
2017-11-10,3495520
2017-11-11,3495520
2017-11-12,3495520
2017-11-13,3490450
2017-11-14,3490450
2017-11-15,3490450
2017-11-16,3490450
2017-11-17,3444672
2017-11-18,3444672
2017-11-19,3444672
2017-11-20,3444672
2017-11-21,3342761
2017-11-22,3342761
2017-11-23,3342761
2017-11-24,3342761
2017-11-25,3285358
2017-11-26,3285358
2017-11-27,3285358
2017-11-28,3285358
2017-11-29,3154705
2017-11-30,3154705
2017-12-01,3154705
2017-12-02,3154705
2017-12-03,3085152
2017-12-04,3085152
2017-12-05,3085152
2017-12-06,3078054
2017-12-07,3078054
2017-12-08,3078054
2017-12-09,3078054
2017-12-10,3023330
2017-12-11,3023330
2017-12-12,3023330
2017-12-13,3023330
2017-12-14,3068327
2017-12-15,3068327
2017-12-16,3068327
2017-12-17,3149372
2017-12-18,3149372
2017-12-19,3149372
2017-12-20,3172732
2017-12-21,3172732
2017-12-22,3172732
2017-12-23,3313561
2017-12-24,3313561
2017-12-25,3313561
2017-12-26,3313561
2017-12-27,3288955
2017-12-28,3288955
2017-12-29,3288955
2017-12-30,3288023
2017-12-31,3288023
2018-01-01,3288023
2018-01-02,3288023
2018-01-03,3250484
2018-01-04,3250484
2018-01-05,3250484
2018-01-06,3149491
2018-01-07,3149491
2018-01-08,3149491
2018-01-09,3147941
2018-01-10,3147941
2018-01-11,3147941
2018-01-12,3147941
2018-01-13,3209279
2018-01-14,3209279
2018-01-15,3209279
2018-01-16,3178870
2018-01-17,3178870
2018-01-18,3178870
2018-01-19,3178870
2018-01-20,3176272
2018-01-21,3176272
2018-01-22,3176272
2018-01-23,3205734
2018-01-24,3205734
2018-01-25,3149266
2018-01-26,3149266
2018-01-27,3179727
2018-01-28,3219799
2018-01-29,3219799
2018-01-30,3189182
2018-02-01,3150962
2018-02-02,3150962
2018-02-03,3121971
2018-02-04,3121971
2018-02-05,3127051
2018-02-06,3127051
2018-02-07,3136481
2018-02-08,3136481
2018-02-09,3147165
2018-02-10,3147165
2018-02-11,3143207
2018-02-12,3143207
2018-02-13,3139956
2018-02-14,3139956
2018-02-15,3138347
2018-02-16,3138347
2018-02-17,3120803
2018-02-18,3120803
2018-02-19,3089012
2018-02-20,3089012
2018-02-21,3079508
2018-02-22,3079508
2018-02-23,3080829
2018-02-24,3080829
2018-02-25,3082529
2018-02-26,3082529
2018-02-27,3021655
2018-02-28,3021655
2018-03-01,2997695
2018-03-02,3037661
2018-03-03,3037661
2018-03-04,3085326
2018-03-05,3072425
2018-03-06,3072425
2018-03-07,3129012
2018-03-08,3129012
2018-03-09,3161444
2018-03-10,3161444
2018-03-11,3175319
2018-03-12,3175319
2018-03-13,3199754
2018-03-14,3199754
2018-03-15,3214348
2018-03-16,3214348
2018-03-17,3226526
2018-03-18,3226526
2018-03-19,3258284
2018-03-20,3278382
2018-03-21,3278382
2018-03-23,3277112
2018-03-24,3353684
2018-03-26,3513165
2018-03-27,3513165
2018-03-28,3625558
2018-03-29,3625558
2018-03-30,3587007
2018-03-31,3587007
2018-04-01,3593797
2018-04-02,3656937
2018-04-03,3656937
2018-04-04,3593609
2018-04-05,3593609
2018-04-06,3578461
2018-04-08,3615127
2018-04-09,3615127
2018-04-10,3743714
2018-04-11,3743714
2018-04-12,3917540
2018-04-13,3917540
2018-04-14,3955741
2018-04-16,4018183
2018-04-17,4028316
2018-04-18,4028316
2018-04-19,3968664
2018-04-20,3968664
2018-04-21,3932386
2018-04-22,3932386
2018-04-23,3883507
2018-04-24,3883507
2018-04-25,3878943
2018-04-26,3878943
2018-04-27,3862969
2018-04-28,3862969
2018-04-29,3833686
2018-04-30,3833686
2018-05-02,3747437
2018-05-03,3747437
2018-05-04,3791569
2018-05-05,3793049
2018-05-06,3793049
2018-05-07,3842932
2018-05-08,3842932
2018-05-09,3842680
2018-05-10,3859745
2018-05-11,3859745
2018-05-12,3903799
2018-05-13,3903799
2018-05-14,3870313
2018-05-15,3870313
2018-05-16,3859968
2018-05-17,3859968
2018-05-18,3877092
2018-05-19,3877092
2018-05-20,3972858
2018-05-21,3972858
2018-05-22,3878145
2018-05-23,3877555
2018-05-24,3877555
2018-05-25,3864508
2018-05-26,3857616
2018-05-27,3857616
2018-05-28,3865043
2018-05-29,3865043
2018-05-30,3801582
2018-05-31,3801582
2018-06-01,3795780
2018-06-02,3812091
2018-06-03,3812091
2018-06-04,3827964
2018-06-05,3802865
2018-06-06,3798428
2018-06-07,3798428
2018-06-08,3781319
2018-06-09,3781319
2018-06-10,3700892
2018-06-11,3700892
2018-06-12,3688116
2018-06-13,3688116
2018-06-14,3614623
2018-06-15,3614623
2018-06-16,3494595
2018-06-17,3494595
2018-06-18,3483226
2018-06-19,3483226
2018-06-20,3408103
2018-06-21,3408103
2018-06-22,3464878
2018-06-23,3464878
2018-06-24,3483277
2018-06-25,3483277
2018-06-26,3513916
2018-06-27,3513916
2018-06-28,3604436
2018-06-29,3604436
2018-06-30,3588110
2018-07-01,3588110
2018-07-02,3575721
2018-07-03,3575721
2018-07-04,3529479
2018-07-05,3529479
2018-07-06,3467974
2018-07-07,3467974
2018-07-08,3555653
2018-07-09,3555653
2018-07-10,3633327
2018-07-11,3633327
2018-07-12,3633327
2018-07-13,3724940
2018-07-14,3774051
2018-07-15,3774051
2018-07-16,3796683
2018-07-17,3775453
2018-07-18,3775453
2018-07-19,3776538
2018-07-20,3776538
2018-07-21,3845503
2018-07-22,4002076
2018-07-23,4070026
2018-07-24,4070026
2018-07-25,4044864
2018-07-26,4044864
2018-07-27,3969738
2018-07-28,3969738
2018-07-29,3880639
2018-07-30,3880639
2018-07-31,3811771
2018-08-01,3811771
2018-08-02,3802820
2018-08-03,3802820
2018-08-04,3805285
2018-08-05,3805285
2018-08-06,3764859
2018-08-07,3764859
2018-08-08,3745575
2018-08-09,3745575
2018-08-10,3604677
2018-08-11,3604677
2018-08-12,3532501
2018-08-14,3503646
2018-08-16,3484933
2018-08-17,3479262
2018-08-18,3479262
2018-08-19,3530469
2018-08-20,3497921
2018-08-21,3497921
2018-08-22,3481651
2018-08-23,3481651
2018-08-24,3505608
2018-08-25,3521591
2018-08-26,3521591
2018-08-27,3638572
2018-08-28,3703006
2018-08-29,3703006
2018-08-30,3758207
2018-08-31,3817499
2018-09-01,3837526
2018-09-02,3837526
2018-09-03,3915061
2018-09-04,4088411
2018-09-05,4157149
2018-09-06,4157149
2018-09-07,4163872
2018-09-08,4151296
2018-09-09,4151296
2018-09-10,4073813
2018-09-11,4073813
2018-09-12,4033828
2018-09-13,4033828
2018-09-14,3998172
2018-09-15,3987158
2018-09-16,3987158
2018-09-17,3964481
2018-09-18,3964481
2018-09-19,3953812
2018-09-20,3953812
2018-09-21,4034792
2018-09-22,4073481
2018-09-23,4073481
2018-09-24,4098247
2018-09-25,4098247
2018-09-26,4026508
2018-09-27,4026508
2018-09-28,3987725
2018-09-29,3987725
2018-09-30,4020349
2018-10-02,4042144
2018-10-03,4079912
2018-10-04,4079912
2018-10-05,4119315
2018-10-06,4128025
2018-10-07,4128025
2018-10-08,4097897
2018-10-09,4097897
2018-10-10,4101232
2018-10-11,4101232
2018-10-12,4096192
2018-10-13,4161113
2018-10-14,4161113
2018-10-15,4151731
2018-10-16,4151731
2018-10-17,4152271
2018-10-18,4114233
2018-10-19,4287958
2018-10-20,4287958
2018-10-21,4379141
2018-10-22,4253895
2018-10-23,4253895
2018-10-24,4149402
2018-10-25,4149402
2018-10-26,4171081
2018-10-27,4248677
2018-10-28,4262424
2018-10-29,4262424
2018-10-30,4312355
2018-10-31,4417168
2018-11-01,4566322
2018-11-03,4822045
2018-11-04,4989559
2018-11-05,5231963
2018-11-06,5493562
2018-11-07,5730096
2018-11-08,5974352
2018-11-09,6229102
2018-11-10,6530882
2018-11-11,6745127
2018-11-12,6988813
2018-11-13,7187599
2018-11-14,7187599
2018-11-15,7310738
2018-11-16,7425470
2018-11-17,7425470
2018-11-18,7473947
2018-11-19,7473947
2018-11-20,7301365
2018-11-21,7178300
2018-11-22,6844049
2018-11-23,6504310
2018-11-24,6179094
2018-11-25,5870139
2018-11-26,5592957
2018-11-27,5315386
2018-11-28,5049616
2018-11-29,4889637
2018-12-01,4891448
2018-12-02,5001271
2018-12-03,5001271
2018-12-04,5056312
2018-12-05,5181347
2018-12-07,5242207
2018-12-09,5358813
2018-12-10,5434427
2018-12-11,5434427
2018-12-12,5487985
2018-12-13,5510656
2018-12-14,5545307
2018-12-15,5555191
2018-12-16,5511715
2018-12-17,5511715
2018-12-18,5444899
2018-12-19,5409828
2018-12-20,5347096
2018-12-21,5315867
2018-12-22,5237227
2018-12-23,5207391
2018-12-24,5100761
2018-12-25,4970981
2018-12-26,4970981
2018-12-27,4804749
2018-12-28,4804749
2018-12-29,4638041
2018-12-30,4638087
2018-12-31,4572894
2019-01-01,4572894
2019-01-02,4493999
2019-01-03,4452276
2019-01-04,4452276
2019-01-05,4362733
2019-01-06,4341852
2019-01-08,4263504
2019-01-10,4153840
2019-01-11,4151364
2019-01-12,4106645
2019-01-13,4088098
2019-01-14,4097920
2019-01-15,4087705
2019-01-16,4087705
2019-01-17,4067100
2019-01-18,4049914
2019-01-19,4049959
2019-01-20,4003416
2019-01-21,4003416
2019-01-22,3982509
2019-01-23,3979828
2019-01-24,3979828
2019-01-25,4005024
2019-01-26,4025623
2019-01-27,4039365
2019-01-28,3962911
2019-01-29,3919564
2019-01-30,3898792
2019-01-31,3898792
2019-02-01,3901288
2019-02-02,3946280
2019-02-03,3979519
2019-02-04,3979519
2019-02-05,3968074
2019-02-06,3968074
2019-02-07,3949341
2019-02-08,3986185
2019-02-09,3970029
2019-02-10,3945320
2019-02-11,3950012
2019-02-12,3950012
2019-02-13,3979359
2019-02-14,3979359
2019-02-15,3996775
2019-02-16,4045069
2019-02-17,4166068
2019-02-18,4299830
2019-02-19,4299830
2019-02-20,4436081
2019-02-21,4368420
2019-02-22,4368420
2019-02-23,4336077
2019-02-24,4289236
2019-02-25,4266528
2019-02-26,4347773
2019-02-27,4347773
2019-02-28,4347773
2019-03-01,4314402
2019-03-02,4392117
2019-03-03,4377806
2019-03-04,4293723
2019-03-05,4278424
2019-03-06,4217622
2019-03-07,4184403
2019-03-08,4184403
2019-03-09,4161400
2019-03-10,4145393
2019-03-11,4190493
2019-03-12,4224818
2019-03-13,4224818
2019-03-14,4249847
2019-03-15,4249847
2019-03-16,4276071
2019-03-17,4318794
2019-03-18,4318794
2019-03-19,4291390
2019-03-20,4347766
2019-03-21,4365731
2019-03-22,4365731
2019-03-23,4429262
2019-03-24,4448628
2019-03-25,4448628
2019-03-26,4353262
2019-03-27,4353262
2019-03-28,4290503
2019-03-29,4223730
2019-03-30,4223730
2019-03-31,4211831
2019-04-01,4167407
2019-04-02,4167407
2019-04-03,4244988
2019-04-04,4260421
2019-04-05,4161602
2019-04-06,4161602
2019-04-07,4189976
2019-04-08,4221239
2019-04-09,4247450
2019-04-10,4286198
2019-04-11,4243006
2019-04-12,4161741
2019-04-13,4075929
2019-04-14,4014300
2019-04-15,3923113
2019-04-16,3765586
2019-04-17,3630558
2019-04-18,3479752
2019-04-19,3371725
2019-04-20,3293841
2019-04-21,3293841
2019-04-22,3190589
2019-04-23,3071113
2019-04-24,2973515
2019-04-25,2842706
2019-04-26,2739476
2019-04-27,2698843
2019-04-28,2677779
2019-04-29,2648939
2019-04-30,2602382
2019-05-01,2602382
2019-05-02,2709831
2019-05-03,2783390
2019-05-04,2853379
2019-05-05,2978882
2019-05-06,2978882
2019-05-07,3120468
2019-05-08,3120468
2019-05-09,3199393
2019-05-10,3208167
2019-05-11,3225714
2019-05-12,3309939
2019-05-13,3318767
2019-05-14,3367837
2019-05-15,3367837
2019-05-16,3440451
2019-05-17,3440451
2019-05-18,3521436
2019-05-19,3521436
2019-05-20,3612586
2019-05-21,3612586
2019-05-22,3637007
2019-05-23,3617508
2019-05-24,3617508
2019-05-25,3622444
2019-05-26,3622444
2019-05-27,3650731
2019-05-28,3650731
2019-05-29,3567485
2019-05-30,3527429
2019-05-31,3527429
2019-06-01,3502541
2019-06-02,3511122
2019-06-03,3589786
2019-06-04,3580096
2019-06-05,3551715
2019-06-06,3556505
2019-06-07,3556505
2019-06-08,3570741
2019-06-09,3583960
2019-06-10,3583960
2019-06-11,3596351
2019-06-12,3596351
2019-06-13,3602513
2019-06-14,3642009
2019-06-15,3642009
2019-06-16,3677386
2019-06-17,3677386
2019-06-18,3659388
2019-06-19,3659388
2019-06-20,3641669
2019-06-21,3641669
2019-06-22,3603042
2019-06-23,3520374
2019-06-24,3430965
2019-06-25,3364063
2019-06-26,3364063
2019-06-27,3300989
2019-06-28,3300989
2019-06-29,3248287
2019-06-30,3324247
2019-07-01,3324247
2019-07-02,3381221
2019-07-03,3400951
2019-07-04,3400951
2019-07-05,3460507
2019-07-06,3536682
2019-07-07,3618691
2019-07-08,3618691
2019-07-09,3547834
2019-07-10,3636963
2019-07-11,3636963
2019-07-12,3677683
2019-07-13,3677683
2019-07-14,3700302
2019-07-15,3700302
2019-07-16,3715233
2019-07-17,3740538
2019-07-18,3740538
2019-07-19,3690172
2019-07-20,3690172
2019-07-21,3772599
2019-07-22,3772599
2019-07-23,3839700
2019-07-24,3839700
2019-07-25,3814297
2019-07-26,3814297
2019-07-27,3782377
2019-07-28,3764614
2019-07-29,3765331
2019-07-30,3748492
2019-07-31,3675398
2019-08-01,3675398
2019-08-02,3649584
2019-08-03,3666381
2019-08-04,3666381
2019-08-05,3679065
2019-08-06,3679065
2019-08-07,3714355
2019-08-08,3714355
2019-08-09,3733675
2019-08-10,3753423
2019-08-11,3753423
2019-08-12,3770074
2019-08-13,3770074
2019-08-14,3757850
2019-08-15,3852962
2019-08-16,3851820
2019-08-17,3851820
2019-08-18,3908003
2019-08-19,3939628
2019-08-20,3939628
2019-08-21,3949718
2019-08-22,3925126
2019-08-23,3925126
2019-08-24,3932920
2019-08-24,3932920
2019-08-25,3932920
2019-08-25,3932920
2019-08-26,4025897
2019-08-26,4025897
2019-08-27,4025897
2019-08-27,4025897
2019-08-28,3989744
2019-08-29,3989744
2019-08-30,4041861
2019-08-31,4041861
2019-09-01,4079747
2019-09-02,4079747
2019-09-03,4120810
2019-09-04,4120810
2019-09-05,4132432
2019-09-06,4132432
2019-09-07,4061137
2019-09-08,4104803
2019-09-09,4104803
2019-09-10,4119357
2019-09-11,4183771
2019-09-12,4183771
2019-09-13,4198480
2019-09-14,4202695
2019-09-15,4204336
2019-09-16,4181259
2019-09-17,4187868
2019-09-18,4240961
2019-09-19,4240961
2019-09-20,4241072
2019-09-21,4241072
2019-09-22,4236266
2019-09-23,4176718
2019-09-24,4176718
2019-09-25,4156746
2019-09-26,4213091
2019-09-27,4213091
2019-09-28,4260634
2019-09-29,4260634
2019-09-30,4314272
2019-10-01,4352573
2019-10-02,4352573
2019-10-03,4361880
2019-10-04,4361880
2019-10-05,4365314
2019-10-06,4424232
2019-10-07,4424232
2019-10-08,4430693
2019-10-09,4430693
2019-10-10,4502609
2019-10-11,4502609
2019-10-12,4525222
2019-10-13,4518374
2019-10-14,4518374
2019-10-15,4495259
2019-10-16,4470316
2019-10-17,4470316
2019-10-18,4451994
2019-10-19,4369979
2019-10-20,4369979
2019-10-21,4346325
2019-10-22,4346325
2019-10-23,4427175
2019-10-24,4386964
2019-10-25,4484629
2019-10-26,4478448
2019-10-27,4478448
2019-10-28,4540568
2019-10-29,4540568
2019-10-30,4594427
2019-10-31,4554555
2019-11-01,4554555
2019-11-02,4630727
2019-11-03,4638447
2019-11-04,4638447
2019-11-05,4634728
2019-11-06,4634728
2019-11-07,4639955
2019-11-08,4639955
2019-11-09,4613191
2019-11-10,4613359
2019-11-11,4718103
2019-11-12,4718103
2019-11-13,4735448
2019-11-14,4735448
2019-11-15,4752475
2019-11-16,4785432
2019-11-17,4785432
2019-11-18,4876105
2019-11-19,4876105
2019-11-20,4906515
2019-11-21,4906515
2019-11-22,5124761
2019-11-23,5124761
2019-11-24,5160552
2019-11-25,5160552
2019-11-26,4963447
2019-11-27,4963447
2019-11-28,4917117
2019-11-29,4917117
2019-11-30,4883220
2019-12-01,4883220
2019-12-02,4831773
2019-12-03,4831773
2019-12-04,4809121
2019-12-05,4809121
2019-12-06,4697534
2019-12-07,4697534
2019-12-08,4687383
2019-12-09,4600158
2019-12-10,4516900
2019-12-11,4516900
2019-12-12,4507384
2019-12-13,4507384
2019-12-14,4426750
2019-12-15,4511824
2019-12-16,4511824
2019-12-17,4603339
2019-12-18,4603339
2019-12-19,4603986
2019-12-20,4660149
2019-12-21,4781304
2019-12-22,4781304
2019-12-23,4890646
2019-12-24,4890646
2019-12-25,4951344
2019-12-26,4951344
2019-12-27,5094518
2019-12-28,5302511
2019-12-29,5302511
2019-12-30,5334691
2019-12-31,5157728
2020-01-01,5157728
2020-01-02,5021401
2020-01-03,5021401
2020-01-04,5028296
2020-01-05,5028296
2020-01-06,5026963
2020-01-07,4936069
2020-01-08,4936069
2020-01-09,4910012
2020-01-10,4896492
2020-01-11,4882645
2020-01-12,4882645
2020-01-13,4764813
2020-01-14,4764813
2020-01-15,4648725
2020-01-16,4795887
2020-01-17,4838599
2020-01-18,4838599
2020-01-19,4809623
2020-01-20,4809623
2020-01-21,4712137
2020-01-22,4666046
2020-01-23,4666046
2020-01-24,4492269
2020-01-25,4492269
2020-01-26,4460139
2020-01-27,4460139
2020-01-28,4396640
2020-01-29,4396640
2020-01-30,4351029
2020-01-31,4351029
2020-02-01,4307035
2020-02-02,4245009
2020-02-03,4245009
2020-02-04,4254232
2020-02-05,4254232
2020-02-06,4241127
2020-02-07,4241127
2020-02-08,4215106
2020-02-09,4215106
2020-02-10,4180291
2020-02-11,4180291
2020-02-12,4119194
2020-02-13,4119194
2020-02-14,4026129
2020-02-15,4026129
2020-02-16,3938226
2020-02-17,3862053
2020-02-18,3792276
2020-02-19,3792276
2020-02-20,3781613
2020-02-21,3781613
2020-02-22,3823934
2020-02-23,3823934
2020-02-24,3777887
2020-02-25,3777887
2020-02-26,3763519
2020-02-27,3867819
2020-02-28,3995478
