date_obj,Kebbit%20teeth%20dust price
2016-02-26,2437
2016-02-27,2437
2016-02-28,2437
2016-02-29,2437
2016-03-01,2437
2016-03-02,2437
2016-03-03,2437
2016-03-04,2437
2016-03-05,2437
2016-03-06,2437
2016-03-07,2437
2016-03-08,2437
2016-03-09,2437
2016-03-10,2437
2016-03-11,2437
2016-03-12,2437
2016-03-13,2437
2016-03-14,2437
2016-03-15,2524
2016-03-16,2524
2016-03-17,2524
2016-03-18,2524
2016-03-19,2524
2016-03-20,2524
2016-03-21,2524
2016-03-22,2524
2016-03-23,2524
2016-03-24,2524
2016-03-25,2524
2016-03-26,2524
2016-03-27,2524
2016-03-28,2524
2016-03-29,2524
2016-03-30,2524
2016-03-31,2524
2016-04-01,2524
2016-04-02,2524
2016-04-03,2524
2016-04-04,2524
2016-04-05,2524
2016-04-06,2524
2016-04-07,2524
2016-04-08,2524
2016-04-09,2524
2016-04-10,2524
2016-04-11,2524
2016-04-12,2524
2016-04-13,2524
2016-04-14,2524
2016-04-15,2524
2016-04-16,2524
2016-04-17,2524
2016-04-18,2524
2016-04-19,2546
2016-04-20,2546
2016-04-21,2546
2016-04-22,2546
2016-04-23,2546
2016-04-24,2546
2016-04-25,2546
2016-04-26,2546
2016-04-27,2546
2016-04-28,2546
2016-04-29,2546
2016-04-30,2546
2016-05-01,2546
2016-05-02,2546
2016-05-03,2546
2016-05-04,2546
2016-05-05,2546
2016-05-06,2546
2016-05-07,2546
2016-05-08,2546
2016-05-09,2546
2016-05-10,2546
2016-05-11,2546
2016-05-12,2546
2016-05-13,2546
2016-05-14,2546
2016-05-15,2546
2016-05-16,2546
2016-05-17,2546
2016-05-18,2546
2016-05-19,2551
2016-05-22,2551
2016-05-23,2551
2016-05-24,2551
2016-05-25,2551
2016-05-26,2551
2016-05-27,2551
2016-05-28,2551
2016-05-29,2551
2016-05-30,2551
2016-05-31,2551
2016-06-01,2551
2016-06-02,2551
2016-06-03,2551
2016-06-04,2551
2016-06-05,2551
2016-06-06,2551
2016-06-07,2551
2016-06-08,2551
2016-06-09,2551
2016-06-10,2551
2016-06-11,2551
2016-06-12,2551
2016-06-13,2551
2016-06-14,2551
2016-06-15,2551
2016-06-16,2551
2016-06-17,2551
2016-06-18,2551
2016-06-19,2592
2016-06-20,2592
2016-06-21,2592
2016-06-22,2592
2016-06-23,2592
2016-06-24,2592
2016-06-25,2592
2016-06-26,2592
2016-06-27,2592
2016-06-28,2592
2016-06-29,2592
2016-06-30,2592
2016-07-01,2592
2016-07-02,2592
2016-07-03,2592
2016-07-04,2592
2016-07-05,2592
2016-07-06,2592
2016-07-07,2592
2016-07-08,2592
2016-07-09,2592
2016-07-10,2592
2016-07-11,2592
2016-07-12,2592
2016-07-13,2660
2016-07-14,2660
2016-07-15,2660
2016-07-16,2660
2016-07-17,2660
2016-07-18,2660
2016-07-23,2660
2016-07-24,2660
2016-07-25,2660
2016-07-26,2660
2016-07-27,2660
2016-07-28,2660
2016-07-29,2660
2016-07-30,2660
2016-07-31,2660
2016-08-01,2660
2016-08-02,2660
2016-08-03,2660
2016-08-04,2660
2016-08-05,2660
2016-08-06,2660
2016-08-07,2675
2016-08-08,2675
2016-08-09,2675
2016-08-10,2675
2016-08-11,2675
2016-08-12,2675
2016-08-13,2675
2016-08-14,2675
2016-08-15,2675
2016-08-16,2675
2016-08-17,2675
2016-08-18,2675
2016-08-19,2675
2016-08-20,2675
2016-08-21,2675
2016-08-22,2675
2016-08-23,2675
2016-08-24,2675
2016-08-25,2675
2016-08-26,2675
2016-08-28,2675
2016-08-31,2675
2016-09-01,2675
2016-09-02,2675
2016-09-03,2675
2016-09-04,2675
2016-09-05,2754
2016-09-06,2754
2016-09-07,2754
2016-09-08,2754
2016-09-09,2754
2016-09-10,2754
2016-09-11,2754
2016-09-12,2754
2016-09-13,2754
2016-09-14,2754
2016-09-15,2754
2016-09-16,2754
2016-09-17,2754
2016-09-18,2754
2016-09-19,2861
2016-09-20,2861
2016-09-21,2861
2016-09-22,2861
2016-09-23,2861
2016-09-24,2861
2016-09-25,2861
2016-09-26,2861
2016-09-27,2861
2016-09-28,2861
2016-09-29,2861
2016-09-30,2861
2016-10-01,2861
2016-10-02,2861
2016-10-03,2861
2016-10-04,2861
2016-10-05,2861
2016-10-06,2861
2016-10-07,2861
2016-10-08,2861
2016-10-09,2861
2016-10-10,2861
2016-10-11,2861
2016-10-12,2861
2016-10-13,2861
2016-10-14,2861
2016-10-15,2861
2016-10-16,2861
2016-10-17,2861
2016-10-18,2861
2016-10-19,2861
2016-10-20,2861
2016-10-21,2861
2016-10-22,2861
2016-10-23,2861
2016-10-24,2861
2016-10-25,2861
2016-10-26,2861
2016-10-27,2861
2016-10-28,2861
2016-10-29,2909
2016-10-30,2909
2016-10-31,2909
2016-11-01,2909
2016-11-02,2909
2016-11-03,2909
2016-11-04,2909
2016-11-05,2909
2016-11-06,2909
2016-11-07,2909
2016-11-08,2909
2016-11-09,2909
2016-11-10,2909
2016-11-11,2909
2016-11-12,2909
2016-11-13,2909
2016-11-14,2909
2016-12-07,3000
2016-12-08,3000
2016-12-09,3000
2016-12-10,3000
2016-12-11,3000
2016-12-12,3000
2016-12-13,3000
2016-12-14,3000
2016-12-15,3000
2016-12-16,3000
2016-12-17,3000
2016-12-18,3000
2016-12-19,3000
2016-12-20,3000
2016-12-21,3000
2016-12-22,3000
2016-12-23,3000
2016-12-24,3000
2016-12-25,3000
2016-12-26,3000
2016-12-27,3000
2016-12-28,3000
2016-12-29,3000
2016-12-30,2984
2016-12-31,2984
2017-01-01,2984
2017-01-02,2984
2017-01-03,2984
2017-01-04,2984
2017-01-05,2984
2017-01-06,2984
2017-01-07,2984
2017-01-08,2984
2017-01-09,2984
2017-01-10,2984
2017-01-11,2984
2017-01-12,2984
2017-01-13,2984
2017-01-14,2984
2017-01-15,2984
2017-01-16,2984
2017-01-17,3006
2017-01-18,3006
2017-01-19,3006
2017-01-20,3006
2017-01-21,3006
2017-01-22,3006
2017-01-27,3006
2017-01-28,3006
2017-01-29,3006
2017-01-30,3006
2017-01-31,3006
2017-02-01,3006
2017-02-02,3006
2017-02-03,3006
2017-02-04,3006
2017-02-05,3006
2017-02-06,3006
2017-02-07,3006
2017-02-08,3006
2017-02-09,3006
2017-02-10,3055
2017-02-11,3055
2017-02-12,3055
2017-02-13,3055
2017-02-14,3055
2017-02-15,3055
2017-02-16,3055
2017-02-18,3055
2017-02-19,3055
2017-02-20,3055
2017-02-21,3055
2017-02-22,3055
2017-02-23,3055
2017-02-24,3055
2017-02-25,3055
2017-02-26,3055
2017-02-27,3055
2017-02-28,3055
2017-03-01,3055
2017-03-02,3055
2017-03-03,3055
2017-03-04,3159
2017-03-05,3159
2017-03-06,3159
2017-03-07,3159
2017-03-08,3159
2017-03-09,3159
2017-03-10,3159
2017-03-11,3159
2017-03-12,3159
2017-03-13,3159
2017-03-14,3159
2017-03-15,3159
2017-03-16,3159
2017-03-17,3159
2017-03-18,3159
2017-03-19,3159
2017-03-20,3159
2017-03-21,3159
2017-03-22,3159
2017-03-23,3159
2017-03-24,3219
2017-03-25,3219
2017-03-26,3219
2017-03-27,3219
2017-03-28,3219
2017-03-29,3219
2017-03-30,3219
2017-03-31,3219
2017-04-01,3219
2017-04-02,3219
2017-04-03,3219
2017-04-04,3219
2017-04-12,3219
2017-04-13,3219
2017-04-14,3281
2017-04-15,3281
2017-04-16,3281
2017-04-17,3281
2017-04-18,3281
2017-04-19,3281
2017-04-20,3281
2017-04-21,3281
2017-04-22,3281
2017-04-23,3281
2017-04-24,3281
2017-04-25,3281
2017-04-26,3281
2017-04-27,3281
2017-04-28,3281
2017-04-29,3281
2017-04-30,3281
2017-05-01,3281
2017-05-02,3281
2017-05-03,3332
2017-05-04,3332
2017-05-05,3332
2017-05-06,3332
2017-05-07,3332
2017-05-08,3332
2017-05-09,3332
2017-05-10,3332
2017-05-11,3332
2017-05-12,3332
2017-05-13,3332
2017-05-14,3332
2017-05-15,3332
2017-05-16,3332
2017-05-17,3332
2017-05-18,3332
2017-05-19,3332
2017-05-20,3332
2017-05-21,3332
2017-05-22,3307
2017-05-23,3307
2017-05-24,3307
2017-05-25,3307
2017-05-26,3307
2017-05-27,3307
2017-05-28,3307
2017-05-29,3307
2017-05-30,3307
2017-05-31,3307
2017-06-01,3307
2017-06-02,3307
2017-06-03,3307
2017-06-04,3307
2017-06-06,3307
2017-06-07,3307
2017-06-08,3307
2017-06-09,3307
2017-06-10,3342
2017-06-11,3342
2017-06-12,3342
2017-06-13,3342
2017-06-14,3342
2017-06-15,3342
2017-06-16,3342
2017-06-17,3342
2017-06-18,3342
2017-06-19,3342
2017-06-20,3342
2017-06-21,3342
2017-06-22,3342
2017-06-23,3342
2017-06-24,3342
2017-06-25,3342
2017-06-26,3342
2017-06-27,3342
2017-06-28,3342
2017-06-29,3342
2017-06-30,3342
2017-07-01,3342
2017-07-02,3342
2017-07-03,3342
2017-07-04,3342
2017-07-05,3322
2017-07-06,3322
2017-07-07,3322
2017-07-08,3322
2017-07-13,3322
2017-07-14,3322
2017-07-15,3322
2017-07-16,3322
2017-07-17,3322
2017-07-18,3322
2017-07-19,3322
2017-07-20,3322
2017-07-21,3322
2017-07-22,3322
2017-07-23,3322
2017-07-24,3322
2017-07-25,3322
2017-07-26,3322
2017-07-27,3306
2017-07-28,3306
2017-07-29,3306
2017-07-30,3306
2017-07-31,3306
2017-08-01,3306
2017-08-02,3306
2017-08-03,3306
2017-08-04,3306
2017-08-05,3306
2017-08-06,3306
2017-08-09,3306
2017-08-10,3306
2017-08-11,3306
2017-08-12,3306
2017-08-13,3306
2017-08-14,3306
2017-08-15,3306
2017-08-17,3349
2017-08-18,3349
2017-08-19,3349
2017-08-20,3349
2017-08-21,3349
2017-08-22,3349
2017-08-23,3349
2017-08-24,3349
2017-08-25,3349
2017-08-26,3349
2017-08-27,3349
2017-08-28,3349
2017-08-29,3349
2017-08-30,3349
2017-08-31,3349
2017-09-01,3349
2017-09-02,3349
2017-09-03,3349
2017-09-04,3349
2017-09-05,3349
2017-09-06,3349
2017-09-07,3349
2017-09-08,3349
2017-09-09,3370
2017-09-10,3370
2017-09-11,3370
2017-09-12,3370
2017-09-13,3370
2017-09-14,3370
2017-09-15,3370
2017-09-16,3370
2017-09-17,3370
2017-09-19,3370
2017-09-20,3370
2017-09-21,3370
2017-09-22,3370
2017-09-23,3370
2017-09-24,3370
2017-09-25,3370
2017-09-26,3370
2017-09-27,3413
2017-09-28,3413
2017-09-29,3413
2017-09-30,3413
2017-10-01,3413
2017-10-02,3413
2017-10-03,3413
2017-10-04,3413
2017-10-05,3413
2017-10-06,3413
2017-10-07,3413
2017-10-08,3413
2017-10-09,3413
2017-10-10,3413
2017-10-11,3413
2017-10-12,3413
2017-10-13,3413
2017-10-14,3413
2017-10-15,3413
2017-10-16,3413
2017-10-17,3413
2017-10-18,3445
2017-10-19,3445
2017-10-20,3445
2017-10-21,3445
2017-10-22,3445
2017-10-23,3445
2017-10-24,3445
2017-10-25,3445
2017-10-26,3445
2017-10-27,3445
2017-10-28,3445
2017-10-29,3445
2017-10-30,3445
2017-10-31,3445
2017-11-01,3445
2017-11-02,3445
2017-11-03,3445
2017-11-04,3445
2017-11-05,3445
2017-11-06,3475
2017-11-07,3475
2017-11-08,3475
2017-11-09,3475
2017-11-10,3475
2017-11-11,3475
2017-11-12,3475
2017-11-13,3475
2017-11-14,3475
2017-11-15,3475
2017-11-16,3475
2017-11-17,3475
2017-11-18,3475
2017-11-19,3475
2017-11-20,3475
2017-11-21,3475
2017-11-22,3475
2017-11-23,3535
2017-11-24,3535
2017-11-25,3535
2017-11-26,3535
2017-11-27,3535
2017-11-28,3535
2017-11-29,3535
2017-11-30,3535
2017-12-01,3535
2017-12-02,3535
2017-12-03,3535
2017-12-04,3535
2017-12-05,3535
2017-12-06,3535
2017-12-07,3535
2017-12-08,3535
2017-12-09,3535
2017-12-10,3535
2017-12-11,3476
2017-12-12,3476
2017-12-14,3476
2017-12-15,3476
2017-12-16,3476
2017-12-17,3476
2017-12-18,3476
2017-12-19,3476
2017-12-20,3476
2017-12-21,3476
2017-12-22,3476
2017-12-23,3476
2017-12-24,3321
2017-12-25,3321
2017-12-26,3321
2017-12-27,3321
2017-12-28,3321
2017-12-29,3321
2017-12-30,3321
2017-12-31,3321
2018-01-01,3321
2018-01-02,3321
2018-01-03,3321
2018-01-04,3321
2018-01-05,3321
2018-01-06,3321
2018-01-07,3321
2018-01-08,3321
2018-01-09,3311
2018-01-10,3311
2018-01-11,3311
2018-01-12,3311
2018-01-13,3311
2018-01-14,3311
2018-01-15,3311
2018-01-16,3311
2018-01-17,3311
2018-01-18,3311
2018-01-19,3311
2018-01-20,3311
2018-01-21,3311
2018-01-22,3311
2018-01-23,3311
2018-01-25,3271
2018-01-26,3271
2018-01-27,3271
2018-01-28,3271
2018-01-29,3271
2018-01-31,3271
2018-02-01,3271
2018-02-02,3190
2018-02-03,3190
2018-02-04,3190
2018-02-05,3190
2018-02-06,3190
2018-02-07,3190
2018-02-08,3190
2018-02-09,3190
2018-02-10,3032
2018-02-11,3032
2018-02-12,3032
2018-02-13,3032
2018-02-14,3032
2018-02-15,3032
2018-02-16,3032
2018-02-17,3032
2018-02-18,3032
2018-02-19,3032
2018-02-20,3032
2018-02-21,3032
2018-02-22,3032
2018-02-23,2882
2018-02-24,2882
2018-02-25,2882
2018-02-26,2882
2018-02-27,2882
2018-02-28,2882
2018-03-01,2882
2018-03-02,2882
2018-03-03,2882
2018-03-04,2882
2018-03-05,2882
2018-03-06,2882
2018-03-07,2882
2018-03-08,2882
2018-03-09,2882
2018-03-10,2882
2018-03-11,2746
2018-03-12,2746
2018-03-13,2746
2018-03-14,2746
2018-03-15,2746
2018-03-16,2746
2018-03-17,2746
2018-03-18,2746
2018-03-19,2746
2018-03-20,2746
2018-03-21,2746
2018-03-23,2711
2018-03-24,2711
2018-03-25,2711
2018-03-26,2711
2018-03-27,2711
2018-03-28,2711
2018-03-29,2711
2018-03-30,2711
2018-03-31,2711
2018-04-01,2711
2018-04-02,2711
2018-04-03,2711
2018-04-04,2711
2018-04-05,2753
2018-04-06,2753
2018-04-07,2753
2018-04-08,2753
2018-04-09,2753
2018-04-10,2753
2018-04-11,2753
2018-04-12,2753
2018-04-13,2753
2018-04-14,2753
2018-04-15,2753
2018-04-16,2753
2018-04-17,2753
2018-04-18,2753
2018-04-19,2753
2018-04-20,2753
2018-04-21,2753
2018-04-22,2753
2018-04-23,2753
2018-04-24,2753
2018-04-25,2753
2018-04-26,2753
2018-04-27,2753
2018-04-28,2753
2018-04-29,2769
2018-04-30,2769
2018-05-01,2769
2018-05-04,2769
2018-05-05,2769
2018-05-06,2769
2018-05-07,2769
2018-05-08,2769
2018-05-09,2769
2018-05-10,2769
2018-05-11,2769
2018-05-12,2860
2018-05-13,2860
2018-05-14,2860
2018-05-15,2860
2018-05-16,2860
2018-05-17,2860
2018-05-18,2860
2018-05-19,2860
2018-05-20,2860
2018-05-21,2860
2018-05-22,2860
2018-05-23,2860
2018-05-24,2860
2018-05-25,2838
2018-05-26,2838
2018-05-27,2838
2018-05-28,2838
2018-05-29,2838
2018-05-30,2838
2018-05-31,2838
2018-06-01,2838
2018-06-02,2699
2018-06-03,2699
2018-06-04,2699
2018-06-05,2699
2018-06-06,2699
2018-06-07,2699
2018-06-08,2699
2018-06-09,2699
2018-06-10,2739
2018-06-11,2739
2018-06-12,2739
2018-06-13,2739
2018-06-14,2739
2018-06-15,2739
2018-06-16,2739
2018-06-17,2739
2018-06-18,2790
2018-06-19,2790
2018-06-20,2790
2018-06-21,2790
2018-06-22,2790
2018-06-23,2790
2018-06-24,2851
2018-06-25,2851
2018-06-26,2851
2018-06-27,2851
2018-06-28,2851
2018-06-29,2851
2018-06-30,2932
2018-07-01,2932
2018-07-02,2932
2018-07-03,2932
2018-07-04,2932
2018-07-05,2932
2018-07-06,2987
2018-07-07,2987
2018-07-08,2987
2018-07-09,2987
2018-07-10,2987
2018-07-11,3096
2018-07-12,3096
2018-07-13,3096
2018-07-14,3096
2018-07-15,3096
2018-07-16,3239
2018-07-17,3239
2018-07-18,3239
2018-07-19,3239
2018-07-20,3239
2018-07-21,3239
2018-07-22,3239
2018-07-23,3355
2018-07-24,3355
2018-07-25,3355
2018-07-26,3355
2018-07-27,3355
2018-07-28,3355
2018-07-29,3355
2018-07-30,3355
2018-07-31,3355
2018-08-01,3355
2018-08-02,3464
2018-08-03,3464
2018-08-04,3464
2018-08-05,3464
2018-08-06,3464
2018-08-07,3464
2018-08-08,3464
2018-08-09,3464
2018-08-10,3464
2018-08-11,3413
2018-08-12,3413
2018-08-14,3413
2018-08-16,3413
2018-08-17,3413
2018-08-18,3413
2018-08-19,3413
2018-08-20,3309
2018-08-21,3309
2018-08-22,3309
2018-08-23,3309
2018-08-24,3309
2018-08-25,3309
2018-08-26,3309
2018-08-27,3309
2018-08-28,3309
2018-08-29,3309
2018-08-30,3332
2018-08-31,3332
2018-09-01,3332
2018-09-02,3332
2018-09-03,3332
2018-09-04,3332
2018-09-05,3285
2018-09-06,3285
2018-09-07,3285
2018-09-08,3285
2018-09-09,3285
2018-09-10,3285
2018-09-11,3285
2018-09-12,3285
2018-09-13,3285
2018-09-14,3194
2018-09-15,3194
2018-09-16,3194
2018-09-17,3194
2018-09-18,3194
2018-09-19,3194
2018-09-20,3194
2018-09-21,3194
2018-09-22,3194
2018-09-23,3194
2018-09-24,3194
2018-09-25,3194
2018-09-26,3194
2018-09-27,3194
2018-09-28,3194
2018-09-29,3194
2018-09-30,3194
2018-10-02,3213
2018-10-03,3213
2018-10-04,3213
2018-10-05,3213
2018-10-06,3213
2018-10-07,3213
2018-10-08,3213
2018-10-09,3213
2018-10-10,3213
2018-10-11,3120
2018-10-12,3120
2018-10-13,3120
2018-10-14,3120
2018-10-15,3120
2018-10-16,3120
2018-10-17,3120
2018-10-18,3120
2018-10-19,3120
2018-10-20,3120
2018-10-21,3163
2018-10-22,3163
2018-10-23,3163
2018-10-24,3163
2018-10-25,3163
2018-10-26,3163
2018-10-27,3163
2018-10-28,3163
2018-10-29,3163
2018-10-30,3163
2018-10-31,3221
2018-11-01,3221
2018-11-03,3221
2018-11-04,3221
2018-11-05,3221
2018-11-06,3221
2018-11-07,3221
2018-11-08,3221
2018-11-09,3221
2018-11-10,3195
2018-11-11,3195
2018-11-12,3195
2018-11-13,3195
2018-11-14,3195
2018-11-15,3195
2018-11-16,3195
2018-11-17,3198
2018-11-18,3198
2018-11-19,3198
2018-11-20,3198
2018-11-21,3198
2018-11-22,3198
2018-11-23,3198
2018-11-24,3198
2018-11-25,3140
2018-11-26,3140
2018-11-27,3140
2018-11-28,3140
2018-11-29,3140
2018-12-01,3140
2018-12-02,3140
2018-12-03,3140
2018-12-04,3049
2018-12-05,3049
2018-12-07,3049
2018-12-09,3049
2018-12-10,3064
2018-12-11,2923
2018-12-12,2799
2018-12-13,2799
2018-12-14,2760
2018-12-15,2760
2018-12-16,2760
2018-12-17,2776
2018-12-18,2776
2018-12-19,2776
2018-12-20,2776
2018-12-21,2840
2018-12-22,2840
2018-12-23,2840
2018-12-24,2840
2018-12-25,2786
2018-12-26,2786
2018-12-27,2786
2018-12-28,2786
2018-12-29,2699
2018-12-30,2699
2018-12-31,2699
2019-01-01,2699
2019-01-02,2699
2019-01-03,2772
2019-01-04,2772
2019-01-05,2772
2019-01-06,2772
2019-01-08,2839
2019-01-10,2839
2019-01-11,2839
2019-01-12,2713
2019-01-13,2713
2019-01-14,2713
2019-01-15,2713
2019-01-16,2732
2019-01-17,2732
2019-01-18,2732
2019-01-19,2732
2019-01-20,2762
2019-01-21,2762
2019-01-22,2762
2019-01-23,2762
2019-01-24,2762
2019-01-25,2789
2019-01-26,2789
2019-01-27,2789
2019-01-28,2789
2019-01-29,2789
2019-01-30,2775
2019-01-31,2775
2019-02-01,2775
2019-02-02,2775
2019-02-03,2775
2019-02-04,2881
2019-02-05,2881
2019-02-06,2881
2019-02-07,2881
2019-02-08,2881
2019-02-09,2926
2019-02-10,2926
2019-02-11,2926
2019-02-12,2926
2019-02-13,2865
2019-02-14,2865
2019-02-15,2865
2019-02-16,2865
2019-02-17,2865
2019-02-18,2865
2019-02-19,2865
2019-02-20,2865
2019-02-21,2865
2019-02-22,2865
2019-02-23,2865
2019-02-24,2865
2019-02-25,2721
2019-02-26,2721
2019-02-27,2721
2019-02-28,2721
2019-03-01,2721
2019-03-02,2721
2019-03-03,2721
2019-03-04,2621
2019-03-05,2621
2019-03-06,2621
2019-03-07,2621
2019-03-08,2621
2019-03-09,2621
2019-03-10,2496
2019-03-11,2496
2019-03-12,2496
2019-03-13,2496
2019-03-14,2496
2019-03-15,2496
2019-03-16,2457
2019-03-17,2457
2019-03-18,2457
2019-03-19,2457
2019-03-20,2457
2019-03-21,2457
2019-03-22,2457
2019-03-23,2539
2019-03-24,2539
2019-03-25,2539
2019-03-26,2539
2019-03-27,2539
2019-03-28,2539
2019-03-29,2539
2019-03-30,2539
2019-03-31,2639
2019-04-01,2639
2019-04-02,2639
