date_obj,Saradomin%20armour%20set%20(sk) price
2015-09-13,607436
2015-09-14,607436
2015-09-15,607436
2015-09-16,607436
2015-09-17,607436
2015-09-18,607436
2015-09-19,607436
2015-09-20,607436
2015-09-21,607436
2015-09-22,607436
2015-09-23,607436
2015-09-24,607436
2015-09-25,607436
2015-09-27,607436
2015-09-28,578592
2015-09-29,578592
2015-09-30,578592
2015-10-05,578592
2015-10-06,578592
2015-10-07,578592
2015-10-08,578592
2015-10-09,578592
2015-10-10,578592
2015-10-11,578592
2015-10-12,578592
2015-10-13,578592
2015-10-14,578592
2015-10-15,578592
2015-10-16,550215
2015-10-17,550215
2015-10-18,550215
2015-10-19,550215
2015-10-20,550215
2015-10-22,550215
2015-10-23,550215
2015-10-24,550215
2015-10-25,550215
2015-10-26,550215
2015-10-27,550215
2015-10-29,550215
2015-10-30,523670
2015-10-31,523670
2015-11-01,523670
2015-11-02,523670
2015-11-03,523670
2015-11-04,523670
2015-11-05,523670
2015-11-06,523670
2015-11-07,523670
2015-11-08,523670
2015-11-09,523670
2015-11-10,523670
2015-11-11,523670
2015-11-12,523670
2015-11-13,523670
2015-11-14,523670
2015-11-15,497951
2015-11-16,497951
2015-11-17,497951
2015-11-18,497951
2015-11-19,497951
2015-11-20,497951
2015-11-21,497951
2015-11-22,497951
2015-11-23,497951
2015-11-24,497951
2015-11-25,497951
2015-11-26,497951
2015-11-27,497951
2015-11-28,480072
2015-11-29,480072
2015-11-30,480072
2015-12-01,480072
2015-12-02,480072
2015-12-03,480072
2015-12-04,480072
2015-12-05,480072
2015-12-06,480072
2015-12-07,480072
2015-12-08,480072
2015-12-09,480072
2015-12-10,480072
2015-12-11,463347
2015-12-12,463347
2015-12-13,463347
2015-12-14,463347
2015-12-15,463347
2015-12-16,463347
2015-12-17,463347
2015-12-18,463347
2015-12-19,463347
2015-12-20,463347
2015-12-21,463347
2015-12-22,463347
2015-12-23,461107
2015-12-24,461107
2015-12-25,461107
2015-12-26,461107
2015-12-27,461107
2015-12-28,461107
2015-12-29,461107
2015-12-30,461107
2015-12-31,461107
2016-01-01,461107
2016-01-02,461107
2016-01-03,461107
2016-01-04,461107
2016-01-05,461107
2016-01-06,450529
2016-01-07,450529
2016-01-08,450529
2016-01-09,450529
2016-01-10,450529
2016-01-11,450529
2016-01-12,450529
2016-01-13,450529
2016-01-14,450529
2016-01-15,450529
2016-01-16,450529
2016-01-17,450529
2016-01-18,450529
2016-01-19,437847
2016-01-20,437847
2016-01-21,437847
2016-01-22,437847
2016-01-23,437847
2016-01-24,437847
2016-01-25,437847
2016-01-26,437847
2016-01-27,437847
2016-01-28,437847
2016-01-29,437847
2016-01-30,437847
2016-01-31,423912
2016-02-01,423912
2016-02-02,423912
2016-02-03,423912
2016-02-04,423912
2016-02-05,423912
2016-02-06,423912
2016-02-07,423912
2016-02-08,423912
2016-02-09,423912
2016-02-10,423912
2016-02-11,423912
2016-02-12,423912
2016-02-13,406752
2016-02-14,406752
2016-02-15,406752
2016-02-16,406752
2016-02-17,406752
2016-02-18,406752
2016-02-19,406752
2016-02-20,406752
2016-02-21,406752
2016-02-22,406752
2016-02-23,406752
2016-02-24,406752
2016-02-25,406752
2016-02-26,406752
2016-02-27,401437
2016-02-28,401437
2016-02-29,401437
2016-03-01,401437
2016-03-02,401437
2016-03-03,401437
2016-03-04,401437
2016-03-05,401437
2016-03-06,401437
2016-03-07,401437
2016-03-08,414372
2016-03-09,414372
2016-03-10,414372
2016-03-11,414372
2016-03-12,414372
2016-03-13,414372
2016-03-14,414372
2016-03-15,414372
2016-03-16,414372
2016-03-17,414372
2016-03-18,414372
2016-03-19,431313
2016-03-20,431313
2016-03-21,431313
2016-03-22,431313
2016-03-23,431313
2016-03-24,431313
2016-03-25,431313
2016-03-26,431313
2016-03-27,431313
2016-03-28,431313
2016-03-29,431313
2016-03-30,431313
2016-03-31,431313
2016-04-01,447958
2016-04-02,447958
2016-04-03,447958
2016-04-04,447958
2016-04-05,447958
2016-04-06,447958
2016-04-07,447958
2016-04-08,447958
2016-04-09,447958
2016-04-10,447958
2016-04-11,447958
2016-04-12,447958
2016-04-13,447958
2016-04-14,456838
2016-04-15,456838
2016-04-16,456838
2016-04-17,456838
2016-04-18,456838
2016-04-19,456838
2016-04-20,456838
2016-04-21,456838
2016-04-22,456838
2016-04-23,456838
2016-04-24,456838
2016-04-25,456838
2016-04-26,456838
2016-04-27,456838
2016-04-28,456838
2016-04-29,446079
2016-04-30,446079
2016-05-01,446079
2016-05-02,446079
2016-05-03,446079
2016-05-04,446079
2016-05-05,446079
2016-05-06,446079
2016-05-07,446079
2016-05-08,446079
2016-05-09,446079
2016-05-10,446079
2016-05-11,446079
2016-05-12,446079
2016-05-13,429593
2016-05-14,429593
2016-05-15,429593
2016-05-16,429593
2016-05-17,429593
2016-05-18,429593
2016-05-19,429593
2016-05-22,429593
2016-05-23,416970
2016-05-24,416970
2016-05-25,416970
2016-05-26,416970
2016-05-27,416970
2016-05-28,416970
2016-05-29,416970
2016-05-30,416970
2016-05-31,416970
2016-06-01,416970
2016-06-02,399196
2016-06-03,399196
2016-06-04,399196
2016-06-05,399196
2016-06-06,399196
2016-06-07,399196
2016-06-08,399196
2016-06-09,399196
2016-06-10,399196
2016-06-11,399196
2016-06-12,399196
2016-06-13,399196
2016-06-14,380338
2016-06-15,380338
2016-06-16,380338
2016-06-17,380338
2016-06-18,380338
2016-06-19,380338
2016-06-20,380338
2016-06-21,380338
2016-06-22,380338
2016-06-23,380338
2016-06-24,380338
2016-06-25,374092
2016-06-26,374092
2016-06-27,374092
2016-06-28,374092
2016-06-29,374092
2016-06-30,374092
2016-07-01,374092
2016-07-02,374092
2016-07-03,374092
2016-07-04,374092
2016-07-05,374092
2016-07-06,374092
2016-07-07,374092
2016-07-08,374092
2016-07-09,364450
2016-07-10,364450
2016-07-11,364450
2016-07-12,364450
2016-07-13,364450
2016-07-14,364450
2016-07-15,364450
2016-07-16,364450
2016-07-17,364450
2016-07-18,364450
2016-07-23,349016
2016-07-24,349016
2016-07-25,349016
2016-07-26,349016
2016-07-27,349016
2016-07-28,349016
2016-07-29,349016
2016-07-30,349016
2016-07-31,349016
2016-08-01,349016
2016-08-02,349016
2016-08-03,349016
2016-08-04,349016
2016-08-05,349016
2016-08-06,332732
2016-08-07,332732
2016-08-08,332732
2016-08-09,332732
2016-08-10,332732
2016-08-11,332732
2016-08-12,332732
2016-08-13,332732
2016-08-14,332732
2016-08-15,332732
2016-08-16,332732
2016-08-17,332732
2016-08-18,332732
2016-08-19,332732
2016-08-20,316646
2016-08-21,316646
2016-08-22,316646
2016-08-23,316646
2016-08-24,316646
2016-08-25,316646
2016-08-26,316646
2016-08-28,316646
2016-08-31,316646
2016-09-01,316646
2016-09-02,316646
2016-09-03,316646
2016-09-04,301607
2016-09-05,301607
2016-09-06,301607
2016-09-07,301607
2016-09-08,301607
2016-09-09,301607
2016-09-10,301607
2016-09-11,301607
2016-09-12,301607
2016-09-13,301607
2016-09-14,301607
2016-09-15,301607
2016-09-16,301607
2016-09-17,301607
2016-09-18,303320
2016-09-19,303320
2016-09-20,303320
2016-09-21,303320
2016-09-22,303320
2016-09-23,303320
2016-09-24,303320
2016-09-25,303320
2016-09-26,303320
2016-09-27,303320
2016-09-28,303320
2016-09-29,303320
2016-09-30,303320
2016-10-01,311846
2016-10-02,311846
2016-10-03,311846
2016-10-04,311846
2016-10-05,311846
2016-10-06,311846
2016-10-07,311846
2016-10-08,311846
2016-10-09,311846
2016-10-10,311846
2016-10-11,311846
2016-10-12,311846
2016-10-13,311846
2016-10-14,311846
2016-10-15,311846
2016-10-16,311846
2016-10-17,317938
2016-10-18,317938
2016-10-19,317938
2016-10-20,317938
2016-10-21,317938
2016-10-22,317938
2016-10-23,317938
2016-10-24,317938
2016-10-25,317938
2016-10-26,317938
2016-10-27,317938
2016-10-28,317938
2016-10-29,317938
2016-10-30,317938
2016-10-31,317938
2016-11-01,317938
2016-11-02,307866
2016-11-03,307866
2016-11-04,307866
2016-11-05,307866
2016-11-06,307866
2016-11-07,307866
2016-11-08,307866
2016-11-09,307866
2016-11-10,307866
2016-11-11,307866
2016-11-12,307866
2016-11-13,307866
2016-11-14,307866
2016-12-08,290370
2016-12-09,290370
2016-12-10,290370
2016-12-11,284532
2016-12-12,284532
2016-12-13,284532
2016-12-14,284532
2016-12-15,284532
2016-12-16,284532
2016-12-17,284532
2016-12-18,284532
2016-12-19,284532
2016-12-20,284532
2016-12-21,284532
2016-12-22,284532
2016-12-23,279275
2016-12-24,279275
2016-12-25,279275
2016-12-26,279275
2016-12-27,279275
2016-12-28,279275
2016-12-29,279275
2016-12-30,279275
2016-12-31,279275
2017-01-01,279275
2017-01-02,279275
2017-01-03,279275
2017-01-04,276961
2017-01-05,276961
2017-01-06,276961
2017-01-07,276961
2017-01-08,276961
2017-01-09,276961
2017-01-10,276961
2017-01-11,276961
2017-01-12,276961
2017-01-13,276961
2017-01-14,276961
2017-01-15,271790
2017-01-16,271790
2017-01-17,271790
2017-01-18,271790
2017-01-19,271790
2017-01-20,271790
2017-01-21,271790
2017-01-22,271790
2017-01-27,271790
2017-01-28,266360
2017-01-29,266360
2017-01-30,266360
2017-01-31,266360
2017-02-01,266360
2017-02-02,266360
2017-02-03,266360
2017-02-04,266360
2017-02-05,266360
2017-02-06,266360
2017-02-07,266360
2017-02-08,266360
2017-02-09,256815
2017-02-10,256815
2017-02-11,256815
2017-02-12,256815
2017-02-13,256815
2017-02-14,256815
2017-02-15,256815
2017-02-16,256815
2017-02-18,256815
2017-02-19,256815
2017-02-20,256815
2017-02-21,256815
2017-02-22,256815
2017-02-23,256815
2017-02-24,256815
2017-02-25,245794
2017-02-26,245794
2017-02-27,245794
2017-02-28,245794
2017-03-01,245794
2017-03-02,245794
2017-03-03,245794
2017-03-04,245794
2017-03-05,245794
2017-03-06,245794
2017-03-07,245794
2017-03-08,245794
2017-03-09,245794
2017-03-10,234695
2017-03-11,234695
2017-03-12,234695
2017-03-13,234695
2017-03-14,234695
2017-03-15,234695
2017-03-16,234695
2017-03-17,234695
2017-03-18,234695
2017-03-19,234695
2017-03-20,234695
2017-03-21,224927
2017-03-22,224927
2017-03-23,224927
2017-03-24,224927
2017-03-25,224927
2017-03-26,224927
2017-03-27,224927
2017-03-28,224927
2017-03-29,224927
2017-03-30,224927
2017-03-31,214569
2017-04-01,214569
2017-04-02,214569
2017-04-03,214569
2017-04-04,214569
2017-04-12,218070
2017-04-13,218070
2017-04-14,218070
2017-04-15,218070
2017-04-16,218070
2017-04-17,218070
2017-04-18,218070
2017-04-19,218070
2017-04-20,218070
2017-04-21,218070
2017-04-22,218070
2017-04-23,218070
2017-04-24,218070
2017-04-25,223378
2017-04-26,223378
2017-04-27,223378
2017-04-28,223378
2017-04-29,223378
2017-04-30,223378
2017-05-01,223378
2017-05-02,223378
2017-05-03,223378
2017-05-04,223378
2017-05-05,223378
2017-05-06,223378
2017-05-07,223378
2017-05-08,223378
2017-05-09,227881
2017-05-10,227881
2017-05-11,227881
2017-05-12,227881
2017-05-13,227881
2017-05-14,227881
2017-05-15,227881
2017-05-16,227881
2017-05-17,227881
2017-05-18,227881
2017-05-19,227881
2017-05-20,227881
2017-05-21,227881
2017-05-22,232304
2017-05-23,232304
2017-05-24,232304
2017-05-25,232304
2017-05-26,232304
2017-05-27,232304
2017-05-28,232304
2017-05-29,232304
2017-05-30,232304
2017-05-31,232304
2017-06-01,232304
2017-06-02,232304
2017-06-03,232304
2017-06-06,232237
2017-06-07,232237
2017-06-08,232237
2017-06-09,232237
2017-06-10,232237
2017-06-11,232237
2017-06-12,232237
2017-06-13,232237
2017-06-14,232237
2017-06-15,232237
2017-06-16,232237
2017-06-17,230709
2017-06-18,230709
2017-06-19,230709
2017-06-20,230709
2017-06-21,230709
2017-06-22,230709
2017-06-23,230709
2017-06-24,230709
2017-06-25,230709
2017-06-26,230709
2017-06-27,230709
2017-06-28,230709
2017-06-29,230709
2017-06-30,223001
2017-07-01,223001
2017-07-02,223001
2017-07-03,223001
2017-07-04,223001
2017-07-05,223001
2017-07-06,223001
2017-07-07,223001
2017-07-08,223001
2017-07-13,223001
2017-07-14,223001
2017-07-15,222166
2017-07-16,222166
2017-07-17,222166
2017-07-18,222166
2017-07-19,222166
2017-07-20,222166
2017-07-21,222166
2017-07-22,225547
2017-07-23,225547
2017-07-24,225547
2017-07-25,225547
2017-07-26,225547
2017-07-27,225547
2017-07-28,225547
2017-07-29,225547
2017-07-30,225547
2017-07-31,225547
2017-08-01,225547
2017-08-02,231441
2017-08-03,231441
2017-08-04,231441
2017-08-05,231441
2017-08-06,231441
2017-08-09,231441
2017-08-10,231441
2017-08-11,231441
2017-08-12,231441
2017-08-13,231441
2017-08-14,231441
2017-08-15,231441
2017-08-17,235554
2017-08-18,235554
2017-08-19,235554
2017-08-20,235554
2017-08-21,235554
2017-08-22,235554
2017-08-23,235554
2017-08-24,235554
2017-08-25,235554
2017-08-26,235554
2017-08-27,235554
2017-08-28,235554
2017-08-29,235554
2017-08-30,234608
2017-08-31,234608
2017-09-01,234608
2017-09-02,234608
2017-09-03,234608
2017-09-04,234608
2017-09-05,234608
2017-09-06,234608
2017-09-07,234608
2017-09-08,234608
2017-09-09,234608
2017-09-10,234608
2017-09-11,234608
2017-09-12,234608
2017-09-13,231223
2017-09-14,231223
2017-09-15,231223
2017-09-16,231223
2017-09-17,231223
2017-09-19,231223
2017-09-20,231223
2017-09-21,231223
2017-09-22,231223
2017-09-23,231223
2017-09-24,231223
2017-09-25,231223
2017-09-26,231223
2017-09-27,230369
2017-09-28,230369
2017-09-29,230369
2017-09-30,230369
2017-10-01,230369
2017-10-02,230369
2017-10-03,230369
2017-10-04,230369
2017-10-05,230369
2017-10-06,230369
2017-10-07,230369
2017-10-08,230369
2017-10-09,230369
2017-10-10,233297
2017-10-11,233297
2017-10-12,233297
2017-10-13,233297
2017-10-14,233297
2017-10-15,233297
2017-10-16,233297
2017-10-17,233297
2017-10-18,233297
2017-10-19,233297
2017-10-20,233297
2017-10-21,233297
2017-10-22,240474
2017-10-23,240474
2017-10-24,240474
2017-10-25,240474
2017-10-26,240474
2017-10-27,240474
2017-10-28,240474
2017-10-29,240474
2017-10-30,240474
2017-10-31,240474
2017-11-01,240474
2017-11-02,240474
2017-11-03,240474
2017-11-04,240474
2017-11-05,248899
2017-11-06,248899
2017-11-07,248899
2017-11-08,248899
2017-11-09,248899
2017-11-10,248899
2017-11-11,248899
2017-11-12,248899
2017-11-13,248899
2017-11-14,248899
2017-11-15,248899
2017-11-16,248899
2017-11-17,248899
2017-11-18,248899
2017-11-19,255998
2017-11-20,255998
2017-11-21,255998
2017-11-22,255998
2017-11-23,255998
2017-11-24,255998
2017-11-25,255998
2017-11-26,255998
2017-11-27,255998
2017-11-28,255998
2017-11-29,255998
2017-11-30,255998
2017-12-01,255998
2017-12-02,255998
2017-12-03,255998
2017-12-04,261355
2017-12-05,261355
2017-12-06,261355
2017-12-07,261355
2017-12-08,261355
2017-12-09,261355
2017-12-10,261355
2017-12-11,261355
2017-12-12,261355
2017-12-13,261355
2017-12-14,261355
2017-12-15,261355
2017-12-16,261355
2017-12-17,261355
2017-12-18,263564
2017-12-19,263564
2017-12-20,263564
2017-12-21,263564
2017-12-22,263564
2017-12-23,263564
2017-12-24,263564
2017-12-25,263564
2017-12-26,263564
2017-12-27,263564
2017-12-28,263564
2017-12-29,263564
2017-12-30,260653
2017-12-31,260653
2018-01-01,260653
2018-01-02,260653
2018-01-03,260653
2018-01-04,260653
2018-01-05,260653
2018-01-06,260653
2018-01-07,260653
2018-01-08,260653
2018-01-09,260056
2018-01-10,260056
2018-01-11,260056
2018-01-12,260056
2018-01-13,260056
2018-01-14,260056
2018-01-15,260056
2018-01-16,260056
2018-01-17,260056
2018-01-18,260056
2018-01-19,260056
2018-01-20,260056
2018-01-21,258482
2018-01-22,258482
2018-01-23,258482
2018-01-24,258482
2018-01-25,258482
2018-01-26,258482
2018-01-27,254371
2018-01-28,254371
2018-01-29,254371
2018-01-30,254371
2018-02-01,256316
2018-02-02,256316
2018-02-03,256316
2018-02-04,256316
2018-02-05,256316
2018-02-06,256316
2018-02-07,247937
2018-02-08,247937
2018-02-09,247937
2018-02-10,247937
2018-02-11,247937
2018-02-12,240826
2018-02-13,240826
2018-02-14,240826
2018-02-15,240826
2018-02-16,240826
2018-02-17,236538
2018-02-18,236538
2018-02-19,236538
2018-02-20,236538
2018-02-21,236538
2018-02-22,236538
2018-02-23,241716
2018-02-24,241716
2018-02-25,241716
2018-02-26,241716
2018-02-27,241716
2018-02-28,241716
2018-03-01,241790
2018-03-02,241790
2018-03-03,241790
2018-03-04,241790
2018-03-05,241790
2018-03-06,241790
2018-03-07,241081
2018-03-08,241081
2018-03-09,241081
2018-03-10,241081
2018-03-11,241081
2018-03-12,241081
2018-03-13,239977
2018-03-14,239977
2018-03-15,239977
2018-03-16,239977
2018-03-17,239977
2018-03-18,239977
2018-03-19,241709
2018-03-20,241709
2018-03-21,241709
2018-03-23,241709
2018-03-24,241709
2018-03-26,246450
2018-03-27,246450
2018-03-28,246450
2018-03-29,246450
2018-03-30,246450
2018-03-31,246450
2018-04-01,245368
2018-04-02,245368
2018-04-03,245368
2018-04-04,245368
2018-04-05,245368
2018-04-06,237407
2018-04-08,237407
2018-04-09,237407
2018-04-10,237407
2018-04-11,236304
2018-04-12,236304
2018-04-13,236304
2018-04-14,236304
2018-04-15,236304
2018-04-16,234903
2018-04-17,234903
2018-04-18,234903
2018-04-19,234903
2018-04-20,234903
2018-04-21,233087
2018-04-22,233087
2018-04-23,233087
2018-04-24,233087
2018-04-25,233087
2018-04-26,233087
2018-04-27,235477
2018-04-28,235477
2018-04-29,235477
2018-04-30,235477
2018-05-01,235477
2018-05-02,235477
2018-05-03,241613
2018-05-04,241613
2018-05-05,241613
2018-05-06,241613
2018-05-07,241613
2018-05-08,249524
2018-05-09,249524
2018-05-10,249524
2018-05-11,249524
2018-05-12,249524
2018-05-13,254302
2018-05-14,254302
2018-05-15,254302
2018-05-16,254302
2018-05-17,254302
2018-05-18,258322
2018-05-19,258322
2018-05-20,258322
2018-05-21,258322
2018-05-22,258322
2018-05-23,267000
2018-05-24,267000
2018-05-25,267000
2018-05-26,267000
2018-05-27,267000
2018-05-28,267000
2018-05-29,272575
2018-05-30,272575
2018-05-31,272575
2018-06-01,272575
2018-06-02,272575
2018-06-03,272575
2018-06-04,275977
2018-06-05,275977
2018-06-06,275977
2018-06-07,275977
2018-06-08,275977
2018-06-09,269092
2018-06-10,269092
2018-06-11,269092
2018-06-12,269092
2018-06-13,269092
2018-06-14,267374
2018-06-15,267374
2018-06-16,267374
2018-06-17,267374
2018-06-18,267374
2018-06-19,267374
2018-06-20,267374
2018-06-21,261649
2018-06-22,261649
2018-06-23,261649
2018-06-24,261649
2018-06-25,261649
2018-06-26,261649
2018-06-27,258254
2018-06-28,258254
2018-06-29,258254
2018-06-30,258254
2018-07-01,258254
2018-07-02,251184
2018-07-03,251184
2018-07-04,251184
2018-07-05,251184
2018-07-06,251184
2018-07-07,251184
2018-07-08,251184
2018-07-09,246710
2018-07-10,246710
2018-07-11,246710
2018-07-12,246710
2018-07-13,246710
2018-07-14,246710
2018-07-15,246710
2018-07-16,241193
2018-07-17,241193
2018-07-18,241193
2018-07-19,241193
2018-07-20,241193
2018-07-21,244684
2018-07-22,244684
2018-07-23,244684
2018-07-24,244684
2018-07-25,244684
2018-07-26,248541
2018-07-27,248541
2018-07-28,248541
2018-07-29,248541
2018-07-30,248541
2018-07-31,248541
2018-08-01,256439
2018-08-02,256439
2018-08-03,256439
2018-08-04,256439
2018-08-05,256439
2018-08-06,256439
2018-08-07,265277
2018-08-08,265277
2018-08-09,265277
2018-08-10,265277
2018-08-11,265277
2018-08-12,265277
2018-08-14,261987
2018-08-16,261987
2018-08-17,261987
2018-08-18,261987
2018-08-19,259711
2018-08-20,259711
2018-08-21,259711
2018-08-22,259711
2018-08-23,259711
2018-08-24,257763
2018-08-25,257763
2018-08-26,257763
2018-08-27,257763
2018-08-28,257763
2018-08-29,257763
2018-08-30,256917
2018-08-31,256917
2018-09-01,256917
2018-09-02,256917
2018-09-03,256917
2018-09-04,258819
2018-09-05,258819
2018-09-06,258819
2018-09-07,258819
2018-09-08,258819
2018-09-09,259205
2018-09-10,259205
2018-09-11,259205
2018-09-12,259205
2018-09-13,259205
2018-09-14,267049
2018-09-15,267049
2018-09-16,267049
2018-09-17,267049
2018-09-18,275330
2018-09-19,275330
2018-09-20,275330
2018-09-21,275330
2018-09-22,275330
2018-09-23,279942
2018-09-24,279942
2018-09-25,279942
2018-09-26,279942
2018-09-27,279942
2018-09-28,287891
2018-09-29,287891
2018-09-30,287891
2018-10-02,287891
2018-10-03,295942
2018-10-04,295942
2018-10-05,295942
2018-10-06,295942
2018-10-07,295942
2018-10-08,301975
2018-10-09,301975
2018-10-10,301975
2018-10-11,301975
2018-10-12,301975
2018-10-13,301975
2018-10-14,304219
2018-10-15,304219
2018-10-16,304219
2018-10-17,304219
2018-10-18,304219
2018-10-19,304219
2018-10-20,307017
2018-10-21,307017
2018-10-22,307017
2018-10-23,307017
2018-10-24,307017
2018-10-25,307017
2018-10-26,301306
2018-10-27,301306
2018-10-28,301306
2018-10-29,301306
2018-10-30,295230
2018-10-31,295230
2018-11-01,301736
2018-11-03,314339
2018-11-04,314339
2018-11-05,327284
2018-11-06,327284
2018-11-07,342643
2018-11-08,342643
2018-11-09,357810
2018-11-10,373064
2018-11-11,373064
2018-11-12,389730
2018-11-13,406383
2018-11-14,406383
2018-11-15,423153
2018-11-16,440576
2018-11-17,440576
2018-11-18,459299
2018-11-19,459299
2018-11-20,480091
2018-11-21,480091
2018-11-22,500743
2018-11-23,500743
2018-11-24,522558
2018-11-25,522558
2018-11-26,544217
2018-11-27,544217
2018-11-28,563203
2018-11-29,563203
2018-12-01,585337
2018-12-02,585337
2018-12-03,585337
2018-12-04,585337
2018-12-05,603780
2018-12-07,603780
2018-12-09,604293
2018-12-10,604293
2018-12-11,604293
2018-12-12,581380
2018-12-13,581380
2018-12-14,581380
2018-12-15,581380
2018-12-16,567299
2018-12-17,567299
2018-12-18,567299
2018-12-19,567299
2018-12-20,548602
2018-12-21,548602
2018-12-22,548602
2018-12-23,533153
2018-12-24,533153
2018-12-25,533153
2018-12-26,533153
2018-12-27,522121
2018-12-28,522121
2018-12-29,522121
2018-12-30,522121
2018-12-31,501641
2019-01-01,501641
2019-01-02,501641
2019-01-03,483531
2019-01-04,483531
2019-01-05,483531
2019-01-06,459375
2019-01-08,459375
2019-01-10,440781
2019-01-11,424025
2019-01-12,424025
2019-01-13,407137
2019-01-14,407137
2019-01-15,407137
2019-01-16,387735
2019-01-17,387735
2019-01-18,387735
2019-01-19,372021
2019-01-20,372021
2019-01-21,372021
2019-01-22,360256
2019-01-23,360256
2019-01-24,360256
2019-01-25,360256
2019-01-26,347441
2019-01-27,347441
2019-01-28,347441
2019-01-29,338841
2019-01-30,338841
2019-01-31,338841
2019-02-01,338841
2019-02-02,329672
2019-02-03,329672
2019-02-04,329672
2019-02-05,321596
2019-02-06,321596
2019-02-07,321596
2019-02-08,321596
2019-02-09,318114
2019-02-10,318114
2019-02-11,318114
2019-02-12,318114
2019-02-13,314270
2019-02-14,314270
2019-02-15,314270
2019-02-16,314270
2019-02-17,314270
2019-02-18,305938
2019-02-19,305938
2019-02-20,305938
2019-02-21,305938
2019-02-22,305938
2019-02-23,298642
2019-02-24,298642
2019-02-25,298642
2019-02-26,298642
2019-02-27,292894
2019-02-28,292894
2019-03-01,292894
2019-03-02,292894
2019-03-03,292894
2019-03-04,287872
2019-03-05,287872
2019-03-06,287872
2019-03-07,287872
2019-03-08,287872
2019-03-09,282601
2019-03-10,282601
2019-03-11,282601
2019-03-12,278450
2019-03-13,278450
2019-03-14,278450
2019-03-15,278450
2019-03-16,276477
2019-03-17,276477
2019-03-18,276477
2019-03-19,276477
2019-03-20,276981
2019-03-21,276981
2019-03-22,276981
2019-03-23,276981
2019-03-24,271381
2019-03-25,271381
2019-03-26,271381
2019-03-27,271381
2019-03-28,269759
2019-03-29,269759
2019-03-30,269759
2019-03-31,269759
2019-04-01,269759
2019-04-02,270653
