date_obj,Black%20chainbody price
2015-08-05,4114
2015-08-06,4114
2015-08-07,4114
2015-08-08,4114
2015-08-09,4114
2015-08-10,4114
2015-08-11,4114
2015-08-12,4114
2015-08-13,4114
2015-08-14,3983
2015-08-15,3983
2015-08-16,3983
2015-08-17,3983
2015-08-18,3983
2015-08-19,3983
2015-08-20,3983
2015-08-21,3983
2015-08-22,3983
2015-08-23,3983
2015-08-24,3873
2015-08-25,3873
2015-08-26,3873
2015-08-27,3873
2015-08-28,3873
2015-08-29,3873
2015-08-30,3873
2015-08-31,3873
2015-09-01,3873
2015-09-02,3873
2015-09-03,3781
2015-09-04,3781
2015-09-05,3781
2015-09-06,3781
2015-09-07,3781
2015-09-08,3781
2015-09-09,3781
2015-09-10,3781
2015-09-11,3781
2015-09-12,3781
2015-09-13,3781
2015-09-14,3781
2015-09-15,3800
2015-09-16,3800
2015-09-17,3800
2015-09-18,3800
2015-09-19,3800
2015-09-20,3800
2015-09-21,3800
2015-09-22,3800
2015-09-23,3800
2015-09-24,3800
2015-09-25,3800
2015-09-27,3800
2015-09-28,3809
2015-09-29,3809
2015-09-30,3809
2015-10-05,3809
2015-10-06,3809
2015-10-07,3809
2015-10-08,3809
2015-10-09,3864
2015-10-10,3864
2015-10-11,3864
2015-10-12,3864
2015-10-13,3864
2015-10-14,3864
2015-10-15,3864
2015-10-16,3864
2015-10-17,3864
2015-10-18,3864
2015-10-19,3942
2015-10-20,3942
2015-10-22,3942
2015-10-23,3942
2015-10-24,3942
2015-10-25,3942
2015-10-26,3942
2015-10-27,3942
2015-10-28,3894
2015-10-29,3894
2015-10-30,3894
2015-10-31,3894
2015-11-01,3894
2015-11-02,3894
2015-11-03,3894
2015-11-04,3894
2015-11-05,3894
2015-11-06,3894
2015-11-07,3841
2015-11-08,3841
2015-11-09,3841
2015-11-10,3841
2015-11-11,3841
2015-11-12,3841
2015-11-13,3841
2015-11-14,3841
2015-11-15,3841
2015-11-16,3841
2015-11-17,3841
2015-11-18,3841
2015-11-19,3795
2015-11-20,3795
2015-11-21,3795
2015-11-22,3795
2015-11-23,3795
2015-11-24,3795
2015-11-25,3795
2015-11-26,3795
2015-11-27,3795
2015-11-28,3798
2015-11-29,3798
2015-11-30,3798
2015-12-01,3798
2015-12-02,3798
2015-12-03,3798
2015-12-04,3798
2015-12-05,3798
2015-12-06,3798
2015-12-07,3798
2015-12-08,3738
2015-12-09,3738
2015-12-10,3738
2015-12-11,3738
2015-12-12,3738
2015-12-13,3738
2015-12-14,3738
2015-12-15,3738
2015-12-16,3738
2015-12-17,3738
2015-12-18,3612
2015-12-19,3612
2015-12-20,3612
2015-12-21,3612
2015-12-22,3612
2015-12-23,3612
2015-12-24,3612
2015-12-25,3612
2015-12-26,3612
2015-12-27,3612
2015-12-28,3612
2015-12-29,3452
2015-12-30,3452
2015-12-31,3452
2016-01-01,3452
2016-01-02,3452
2016-01-03,3452
2016-01-04,3452
2016-01-05,3452
2016-01-06,3452
2016-01-07,3419
2016-01-08,3419
2016-01-09,3419
2016-01-10,3419
2016-01-11,3419
2016-01-12,3419
2016-01-13,3419
2016-01-14,3364
2016-01-15,3364
2016-01-16,3364
2016-01-17,3364
2016-01-18,3364
2016-01-19,3364
2016-01-20,3364
2016-01-21,3364
2016-01-22,3364
2016-01-23,3285
2016-01-24,3285
2016-01-25,3285
2016-01-26,3285
2016-01-27,3285
2016-01-28,3285
2016-01-29,3195
2016-01-30,3195
2016-01-31,3195
2016-02-01,3195
2016-02-02,3195
2016-02-03,3195
2016-02-04,3195
2016-02-05,3195
2016-02-06,3185
2016-02-07,3185
2016-02-08,3185
2016-02-09,3185
2016-02-10,3185
2016-02-11,3185
2016-02-12,3185
2016-02-13,3185
2016-02-14,3065
2016-02-15,3065
2016-02-16,3065
2016-02-17,3065
2016-02-18,3065
2016-02-19,3065
2016-02-20,3065
2016-02-21,3065
2016-02-22,3018
2016-02-23,3018
2016-02-24,3018
2016-02-25,3018
2016-02-26,3018
2016-02-27,3018
2016-02-28,3018
2016-02-29,3018
2016-03-01,2898
2016-03-02,2898
2016-03-03,2898
2016-03-04,2898
2016-03-05,2898
2016-03-06,2815
2016-03-07,2815
2016-03-08,2815
2016-03-09,2815
2016-03-10,2815
2016-03-11,2815
2016-03-12,2815
2016-03-13,2815
2016-03-14,2859
2016-03-15,2859
2016-03-16,2859
2016-03-17,2859
2016-03-18,2859
2016-03-19,2859
2016-03-20,2859
2016-03-21,2962
2016-03-22,2962
2016-03-23,2962
2016-03-24,2962
2016-03-25,2962
2016-03-26,2962
2016-03-27,2962
2016-03-28,2918
2016-03-29,2918
2016-03-30,2918
2016-03-31,2918
2016-04-01,2918
2016-04-02,2918
2016-04-03,2918
2016-04-04,2918
2016-04-05,2865
2016-04-06,2865
2016-04-07,2865
2016-04-08,2865
2016-04-09,2865
2016-04-10,2865
2016-04-11,2865
2016-04-12,2865
2016-04-13,2769
2016-04-14,2769
2016-04-15,2769
2016-04-16,2769
2016-04-17,2769
2016-04-18,2769
2016-04-19,2769
2016-04-20,2724
2016-04-21,2724
2016-04-22,2724
2016-04-23,2724
2016-04-24,2724
2016-04-25,2724
2016-04-26,2724
2016-04-27,2678
2016-04-28,2678
2016-04-29,2678
2016-04-30,2678
2016-05-01,2678
2016-05-02,2678
2016-05-03,2678
2016-05-04,2678
2016-05-05,2601
2016-05-06,2601
2016-05-07,2601
2016-05-08,2601
2016-05-09,2601
2016-05-10,2601
2016-05-11,2601
2016-05-12,2561
2016-05-13,2561
2016-05-14,2561
2016-05-15,2561
2016-05-16,2561
2016-05-17,2561
2016-05-18,2561
2016-05-19,2465
2016-05-22,2465
2016-05-23,2465
2016-05-24,2465
2016-05-25,2465
2016-05-26,2383
2016-05-27,2383
2016-05-28,2383
2016-05-29,2383
2016-05-30,2383
2016-05-31,2383
2016-06-01,2299
2016-06-02,2299
2016-06-03,2299
2016-06-04,2299
2016-06-05,2299
2016-06-06,2237
2016-06-07,2237
2016-06-08,2237
2016-06-09,2237
2016-06-10,2237
2016-06-11,2237
2016-06-12,2163
2016-06-13,2163
2016-06-14,2163
2016-06-15,2163
2016-06-16,2163
2016-06-17,2163
2016-06-18,2204
2016-06-19,2204
2016-06-20,2204
2016-06-21,2204
2016-06-22,2204
2016-06-23,2204
2016-06-24,2172
2016-06-25,2172
2016-06-26,2172
2016-06-27,2172
2016-06-28,2172
2016-06-29,2172
2016-06-30,2172
2016-07-01,2169
2016-07-02,2169
2016-07-03,2169
2016-07-04,2169
2016-07-05,2169
2016-07-06,2169
2016-07-07,2169
2016-07-08,2138
2016-07-09,2138
2016-07-10,2138
2016-07-11,2138
2016-07-12,2138
2016-07-13,2138
2016-07-14,2138
2016-07-15,2135
2016-07-16,2135
2016-07-17,2135
2016-07-18,2135
2016-07-23,2202
2016-07-24,2202
2016-07-25,2202
2016-07-26,2202
2016-07-27,2245
2016-07-28,2245
2016-07-29,2245
2016-07-30,2245
2016-07-31,2245
2016-08-01,2245
2016-08-02,2245
2016-08-03,2263
2016-08-04,2263
2016-08-05,2263
2016-08-06,2263
2016-08-07,2263
2016-08-08,2263
2016-08-09,2263
2016-08-10,2197
2016-08-11,2197
2016-08-12,2197
2016-08-13,2197
2016-08-14,2197
2016-08-15,2197
2016-08-16,2197
2016-08-17,2197
2016-08-18,2197
2016-08-19,2185
2016-08-20,2185
2016-08-21,2185
2016-08-22,2185
2016-08-23,2185
2016-08-24,2185
2016-08-25,2174
2016-08-26,2174
2016-08-28,2174
2016-08-31,2174
2016-09-01,2159
2016-09-02,2159
2016-09-03,2159
2016-09-04,2159
2016-09-05,2159
2016-09-06,2159
2016-09-07,2159
2016-09-08,2159
2016-09-09,2183
2016-09-10,2183
2016-09-11,2183
2016-09-12,2183
2016-09-13,2183
2016-09-14,2183
2016-09-15,2192
2016-09-16,2192
2016-09-17,2192
2016-09-18,2192
2016-09-19,2192
2016-09-20,2192
2016-09-21,2192
2016-09-22,2159
2016-09-23,2159
2016-09-24,2159
2016-09-25,2159
2016-09-26,2159
2016-09-27,2159
2016-09-28,2159
2016-09-29,2159
2016-09-30,2175
2016-10-01,2175
2016-10-02,2175
2016-10-03,2175
2016-10-04,2175
2016-10-05,2175
2016-10-06,2175
2016-10-07,2175
2016-10-08,2190
2016-10-09,2190
2016-10-10,2190
2016-10-11,2190
2016-10-12,2190
2016-10-13,2190
2016-10-14,2190
2016-10-15,2181
2016-10-16,2181
2016-10-17,2181
2016-10-18,2181
2016-10-19,2181
2016-10-20,2181
2016-10-21,2181
2016-10-22,2204
2016-10-23,2204
2016-10-24,2204
2016-10-25,2204
2016-10-26,2204
2016-10-27,2204
2016-10-28,2204
2016-10-29,2240
2016-10-30,2240
2016-10-31,2240
2016-11-01,2240
2016-11-02,2240
2016-11-03,2240
2016-11-04,2240
2016-11-05,2244
2016-11-06,2244
2016-11-07,2244
2016-11-08,2244
2016-11-09,2244
2016-11-10,2244
2016-11-11,2190
2016-11-12,2190
2016-11-13,2190
2016-11-14,2190
2016-11-15,2190
2016-12-07,2155
2016-12-08,2155
2016-12-09,2123
2016-12-10,2123
2016-12-11,2123
2016-12-12,2123
2016-12-13,2123
2016-12-14,2054
2016-12-15,2054
2016-12-16,2054
2016-12-17,2054
2016-12-18,2054
2016-12-19,2054
2016-12-20,2042
2016-12-21,2042
2016-12-22,2042
2016-12-23,2042
2016-12-24,2042
2016-12-25,2075
2016-12-26,2075
2016-12-27,2075
2016-12-28,2075
2016-12-29,2075
2016-12-30,2075
2016-12-31,2093
2017-01-01,2093
2017-01-02,2093
2017-01-03,2093
2017-01-04,2093
2017-01-05,2031
2017-01-06,2031
2017-01-07,2031
2017-01-08,2031
2017-01-09,2031
2017-01-10,2009
2017-01-11,2009
2017-01-12,2009
2017-01-13,2009
2017-01-14,2009
2017-01-15,2015
2017-01-16,2015
2017-01-17,2015
2017-01-18,2015
2017-01-19,2015
2017-01-20,2015
2017-01-21,1955
2017-01-22,1955
2017-01-23,1955
2017-01-27,1880
2017-01-28,1880
2017-01-29,1880
2017-01-30,1880
2017-01-31,1880
2017-02-01,1835
2017-02-02,1835
2017-02-03,1835
2017-02-04,1835
2017-02-05,1835
2017-02-06,1835
2017-02-07,1811
2017-02-08,1811
2017-02-09,1811
2017-02-10,1811
2017-02-11,1811
2017-02-12,1811
2017-02-13,1797
2017-02-14,1797
2017-02-15,1797
2017-02-16,1797
2017-02-18,1797
2017-02-19,1754
2017-02-20,1754
2017-02-21,1754
2017-02-22,1754
2017-02-23,1754
2017-02-24,1754
2017-02-25,1754
2017-02-26,1681
2017-02-27,1681
2017-02-28,1681
2017-03-01,1681
2017-03-02,1681
2017-03-03,1681
2017-03-04,1657
2017-03-05,1657
2017-03-06,1657
2017-03-07,1657
2017-03-08,1657
2017-03-09,1657
2017-03-10,1612
2017-03-11,1612
2017-03-12,1612
2017-03-13,1612
2017-03-14,1612
2017-03-15,1615
2017-03-16,1615
2017-03-17,1615
2017-03-18,1615
2017-03-19,1615
2017-03-20,1615
2017-03-21,1577
2017-03-22,1577
2017-03-23,1577
2017-03-24,1577
2017-03-25,1577
2017-03-26,1577
2017-03-27,1594
2017-03-28,1594
2017-03-29,1594
2017-03-30,1594
2017-03-31,1594
2017-04-01,1623
2017-04-02,1623
2017-04-03,1623
2017-04-04,1623
2017-04-12,1663
2017-04-13,1666
2017-04-14,1666
2017-04-15,1666
2017-04-16,1666
2017-04-17,1666
2017-04-18,1676
2017-04-19,1676
2017-04-20,1676
2017-04-21,1676
2017-04-22,1676
2017-04-23,1747
2017-04-24,1747
2017-04-25,1747
2017-04-26,1747
2017-04-27,1747
2017-04-28,1747
2017-04-29,1810
2017-04-30,1810
2017-05-01,1810
2017-05-02,1810
2017-05-03,1810
2017-05-04,1810
2017-05-05,1790
2017-05-06,1790
2017-05-07,1790
2017-05-08,1790
2017-05-09,1790
2017-05-10,1790
2017-05-11,1790
2017-05-12,1806
2017-05-13,1806
2017-05-14,1806
2017-05-15,1806
2017-05-16,1806
2017-05-17,1806
2017-05-18,1802
2017-05-19,1802
2017-05-20,1802
2017-05-21,1802
2017-05-22,1802
2017-05-23,1802
2017-05-24,1796
2017-05-25,1796
2017-05-26,1796
2017-05-27,1796
2017-05-28,1796
2017-05-29,1796
2017-05-30,1796
2017-05-31,1796
2017-06-01,1796
2017-06-02,1796
2017-06-03,1796
2017-06-04,1796
2017-06-05,1856
2017-06-06,1856
2017-06-07,1856
2017-06-08,1856
2017-06-09,1856
2017-06-10,1856
2017-06-11,1825
2017-06-12,1825
2017-06-13,1825
2017-06-14,1825
2017-06-15,1825
2017-06-16,1831
2017-06-17,1831
2017-06-18,1831
2017-06-19,1831
2017-06-20,1831
2017-06-21,1831
2017-06-22,1894
2017-06-23,1894
2017-06-24,1894
2017-06-25,1894
2017-06-26,1894
2017-06-27,1894
2017-06-28,1936
2017-06-29,1936
2017-06-30,1936
2017-07-01,1936
2017-07-02,1936
2017-07-03,1936
2017-07-04,2022
2017-07-05,2022
2017-07-06,2022
2017-07-07,2022
2017-07-08,2022
2017-07-13,2040
2017-07-14,2040
2017-07-15,2040
2017-07-16,2040
2017-07-17,2050
2017-07-18,2050
2017-07-19,2050
2017-07-20,2050
2017-07-21,2050
2017-07-22,2044
2017-07-23,2044
2017-07-24,2044
2017-07-25,2044
2017-07-26,2044
2017-07-27,2028
2017-07-28,2028
2017-07-29,2028
2017-07-30,2028
2017-07-31,2028
2017-08-01,2028
2017-08-02,1992
2017-08-03,1992
2017-08-04,1992
2017-08-05,1992
2017-08-06,1992
2017-08-07,1992
2017-08-08,1947
2017-08-09,1947
2017-08-10,1947
2017-08-11,1947
2017-08-12,1947
2017-08-13,1995
2017-08-14,1995
2017-08-15,1995
2017-08-16,1995
2017-08-17,1995
2017-08-18,1995
2017-08-19,2075
2017-08-20,2075
2017-08-21,2075
2017-08-22,2075
2017-08-23,2075
2017-08-24,2119
2017-08-25,2119
2017-08-26,2119
2017-08-27,2119
2017-08-28,2119
2017-08-29,2142
2017-08-30,2142
2017-08-31,2142
2017-09-01,2142
2017-09-02,2142
2017-09-03,2142
2017-09-04,2182
2017-09-05,2182
2017-09-06,2182
2017-09-07,2182
2017-09-08,2182
2017-09-09,2116
2017-09-10,2116
2017-09-11,2116
2017-09-12,2116
2017-09-13,2116
2017-09-14,2045
2017-09-15,2045
2017-09-16,2045
2017-09-17,2045
2017-09-18,2045
2017-09-19,1954
2017-09-20,1954
2017-09-22,1954
2017-09-23,1910
2017-09-24,1910
2017-09-25,1910
2017-09-26,1910
2017-09-27,1910
2017-09-28,1943
2017-09-29,1943
2017-09-30,1943
2017-10-01,1943
2017-10-02,1943
2017-10-03,1984
2017-10-04,1984
2017-10-05,1984
2017-10-06,1984
2017-10-07,1984
2017-10-08,1984
2017-10-09,2009
2017-10-10,2009
2017-10-11,2009
2017-10-12,2009
2017-10-13,2009
2017-10-14,2055
2017-10-15,2055
2017-10-16,2055
2017-10-17,2055
2017-10-18,2055
2017-10-19,2055
2017-10-20,2066
2017-10-21,2066
2017-10-22,2066
2017-10-23,2066
2017-10-24,2066
2017-10-25,2059
2017-10-26,2059
2017-10-27,2059
2017-10-28,2059
2017-10-29,2059
2017-10-30,2059
2017-10-31,2074
2017-11-01,2074
2017-11-02,2074
2017-11-03,2074
2017-11-04,2074
2017-11-05,2047
2017-11-06,2047
2017-11-07,2047
2017-11-08,2047
2017-11-09,2047
2017-11-10,2037
2017-11-11,2037
2017-11-12,2037
2017-11-13,2037
2017-11-14,2037
2017-11-15,2050
2017-11-16,2050
2017-11-17,2050
2017-11-18,2050
2017-11-19,2050
2017-11-20,2076
2017-11-21,2076
2017-11-22,2076
2017-11-23,2076
2017-11-24,2076
2017-11-25,2045
2017-11-26,2045
2017-11-27,2045
2017-11-28,2045
2017-11-29,2045
2017-11-30,2045
2017-12-01,2031
2017-12-02,2031
2017-12-03,2031
2017-12-04,2031
2017-12-05,2031
2017-12-06,1995
2017-12-07,1995
2017-12-08,1995
2017-12-09,1995
2017-12-10,1995
2017-12-11,1989
2017-12-12,1989
2017-12-13,1989
2017-12-14,1989
2017-12-15,1989
2017-12-16,1963
2017-12-17,1963
2017-12-18,1963
2017-12-19,1963
2017-12-20,2018
2017-12-21,2018
2017-12-22,2018
2017-12-23,2018
2017-12-24,2018
2017-12-25,1931
2017-12-26,1931
2017-12-27,1931
2017-12-28,1931
2017-12-29,1975
2017-12-30,1975
2017-12-31,1975
2018-01-01,1975
2018-01-02,2001
2018-01-03,2001
2018-01-04,2001
2018-01-05,2002
2018-01-06,2002
2018-01-07,2002
2018-01-08,2002
2018-01-09,1914
2018-01-10,1914
2018-01-11,1914
2018-01-12,1914
2018-01-13,1850
2018-01-14,1850
2018-01-15,1850
2018-01-16,1850
2018-01-17,1800
2018-01-18,1800
2018-01-19,1800
2018-01-20,1800
2018-01-21,1800
2018-01-22,1858
2018-01-23,1858
2018-01-24,1928
2018-01-25,1928
2018-01-26,1928
2018-01-27,1928
2018-01-28,1952
2018-01-29,1952
2018-01-30,1952
2018-01-31,1885
2018-02-01,1885
2018-02-02,1885
2018-02-03,1876
2018-02-04,1876
2018-02-05,1876
2018-02-06,1854
2018-02-07,1854
2018-02-08,1854
2018-02-09,1816
2018-02-10,1816
2018-02-11,1816
2018-02-12,1818
2018-02-13,1818
2018-02-14,1818
2018-02-15,1807
2018-02-16,1807
2018-02-17,1849
2018-02-18,1849
2018-02-19,1871
2018-02-20,1871
2018-02-21,1871
2018-02-22,1857
2018-02-23,1857
2018-02-24,1857
2018-02-25,1933
2018-02-26,1933
2018-02-27,1933
2018-02-28,1920
2018-03-01,1920
2018-03-02,1972
2018-03-03,1972
2018-03-04,1972
2018-03-05,1957
2018-03-06,1957
2018-03-07,1957
2018-03-08,1954
2018-03-09,1954
2018-03-10,1954
2018-03-11,1919
2018-03-12,1919
2018-03-13,1919
2018-03-14,1889
2018-03-15,1889
2018-03-16,1889
2018-03-17,1863
2018-03-18,1863
2018-03-19,1863
2018-03-20,1851
2018-03-21,1851
2018-03-22,1851
2018-03-23,1820
2018-03-24,1820
2018-03-25,1797
2018-03-26,1797
2018-03-27,1805
2018-03-28,1805
2018-03-29,1805
2018-03-30,1893
2018-03-31,1893
2018-04-01,1893
2018-04-02,1919
2018-04-03,1919
2018-04-04,1919
2018-04-05,1895
2018-04-06,1895
2018-04-07,1895
2018-04-08,1898
2018-04-09,1898
2018-04-10,1898
2018-04-11,1874
2018-04-12,1874
2018-04-13,1874
2018-04-14,1855
2018-04-15,1855
2018-04-16,1855
2018-04-17,1851
2018-04-18,1851
2018-04-19,1851
2018-04-20,1861
2018-04-21,1861
2018-04-22,1861
2018-04-23,1884
2018-04-24,1884
2018-04-25,1884
2018-04-26,1892
2018-04-27,1892
2018-04-28,1892
2018-04-29,1878
2018-04-30,1878
2018-05-01,1878
2018-05-02,1874
2018-05-03,1874
2018-05-04,1874
2018-05-05,1861
2018-05-06,1861
2018-05-07,1861
2018-05-08,1859
2018-05-09,1859
2018-05-10,1880
2018-05-11,1880
2018-05-12,1880
2018-05-13,1922
2018-05-14,1922
2018-05-15,1922
2018-05-16,1860
2018-05-17,1860
2018-05-18,1803
2018-05-19,1803
2018-05-20,1803
2018-05-21,1764
2018-05-22,1764
2018-05-23,1764
2018-05-24,1757
2018-05-25,1757
2018-05-26,1757
2018-05-27,1772
2018-05-28,1772
2018-05-29,1698
2018-05-30,1698
2018-05-31,1698
2018-06-01,1707
2018-06-02,1707
2018-06-03,1707
2018-06-04,1713
2018-06-05,1713
2018-06-06,1751
2018-06-07,1751
2018-06-08,1751
2018-06-09,1825
2018-06-10,1825
2018-06-11,1825
2018-06-12,1891
2018-06-13,1891
2018-06-14,1909
2018-06-15,1909
2018-06-16,1909
2018-06-17,1944
2018-06-18,1944
2018-06-19,1960
2018-06-20,1960
2018-06-21,1960
2018-06-22,1948
2018-06-23,1948
2018-06-24,1948
2018-06-25,1980
2018-06-26,1980
2018-06-27,1980
2018-06-28,2066
2018-06-29,2066
2018-06-30,2066
2018-07-01,2049
2018-07-02,2049
2018-07-03,2049
2018-07-04,2017
2018-07-05,2017
2018-07-06,2000
2018-07-07,2000
2018-07-08,2000
2018-07-09,1928
2018-07-10,1928
2018-07-11,1840
2018-07-12,1840
2018-07-13,1809
2018-07-14,1809
2018-07-15,1809
2018-07-16,1754
2018-07-17,1754
2018-07-18,1766
2018-07-19,1766
2018-07-20,1766
2018-07-21,1744
2018-07-22,1744
2018-07-23,1731
2018-07-24,1731
2018-07-25,1731
2018-07-26,1721
2018-07-27,1721
2018-07-28,1699
2018-07-29,1699
2018-07-30,1691
2018-07-31,1691
2018-08-01,1637
2018-08-02,1637
2018-08-03,1677
2018-08-04,1677
2018-08-05,1701
2018-08-06,1701
2018-08-07,1694
2018-08-08,1694
2018-08-09,1768
2018-08-10,1768
2018-08-11,1829
2018-08-12,1829
2018-08-14,1789
2018-08-16,1803
2018-08-17,1863
2018-08-18,1863
2018-08-19,1790
2018-08-20,1837
2018-08-21,1837
2018-08-22,1854
2018-08-23,1854
2018-08-24,1898
2018-08-25,1898
2018-08-26,1897
2018-08-27,1897
2018-08-28,1850
2018-08-29,1850
2018-08-30,1869
2018-08-31,1869
2018-09-01,1884
2018-09-02,1884
2018-09-03,1887
2018-09-04,1887
2018-09-05,1951
2018-09-06,1951
2018-09-07,1938
2018-09-08,1938
2018-09-09,1939
2018-09-10,1939
2018-09-11,1940
2018-09-12,1940
2018-09-13,1984
2018-09-14,1984
2018-09-15,2022
2018-09-16,2022
2018-09-17,2022
2018-09-18,2067
2018-09-19,2067
2018-09-20,2067
2018-09-21,2107
2018-09-22,2107
2018-09-23,2116
2018-09-24,2116
2018-09-25,2191
2018-09-26,2191
2018-09-27,2271
2018-09-28,2271
2018-09-29,2313
2018-09-30,2313
2018-10-01,2352
2018-10-02,2352
2018-10-03,2342
2018-10-04,2342
2018-10-05,2342
2018-10-06,2375
2018-10-07,2375
2018-10-08,2437
2018-10-09,2437
2018-10-10,2406
2018-10-11,2406
2018-10-12,2406
2018-10-13,2413
2018-10-14,2413
2018-10-15,2412
2018-10-16,2412
2018-10-17,2372
2018-10-18,2372
2018-10-19,2344
2018-10-20,2344
2018-10-21,2344
2018-10-22,2284
2018-10-23,2284
2018-10-24,2284
2018-10-25,2265
2018-10-26,2265
2018-10-27,2341
2018-10-28,2341
2018-10-29,2411
2018-10-30,2411
2018-10-31,2423
2018-11-01,2405
2018-11-03,2490
2018-11-04,2577
2018-11-05,2624
2018-11-06,2615
2018-11-07,2571
2018-11-08,2571
2018-11-09,2504
2018-11-10,2413
2018-11-11,2364
2018-11-12,2389
2018-11-13,2371
2018-11-15,2321
2018-11-16,2343
2018-11-17,2352
2018-11-18,2313
2018-11-19,2318
2018-11-20,2222
2018-11-21,2153
2018-11-22,2097
2018-11-23,2021
2018-11-24,1998
2018-11-25,1957
2018-11-26,1885
2018-11-27,1870
2018-11-28,1891
2018-11-29,1903
2018-12-01,1999
2018-12-02,2099
2018-12-03,2099
2018-12-04,2070
2018-12-05,2010
2018-12-07,2058
2018-12-09,2019
2018-12-10,2014
2018-12-11,2014
2018-12-12,1986
2018-12-13,2020
2018-12-14,2020
2018-12-15,1991
2018-12-16,1956
2018-12-17,1956
2018-12-18,1959
2018-12-19,1959
2018-12-20,1981
2018-12-21,1990
2018-12-22,1990
2018-12-23,1988
2018-12-24,2020
2018-12-25,2020
2018-12-26,2019
2018-12-27,2088
2018-12-28,2088
2018-12-29,2095
2018-12-30,2095
2018-12-31,2105
2019-01-01,2105
2019-01-02,2081
2019-01-03,2036
2019-01-04,2036
2019-01-05,2051
2019-01-06,2070
2019-01-08,2030
2019-01-10,2001
2019-01-11,2001
2019-01-12,2035
2019-01-13,2038
2019-01-14,2075
2019-01-15,2035
2019-01-16,2027
2019-01-17,2082
2019-01-18,2082
2019-01-19,2112
2019-01-20,2154
2019-01-21,2154
2019-01-22,2162
2019-01-23,2191
2019-01-24,2191
2019-01-25,2206
2019-01-26,2206
2019-01-27,2172
2019-01-28,2189
2019-01-29,2176
2019-01-30,2135
2019-01-31,2135
2019-02-01,2139
2019-02-02,2139
2019-02-03,2096
2019-02-04,2096
2019-02-05,2076
2019-02-06,2076
2019-02-07,2048
2019-02-08,1993
2019-02-09,1993
2019-02-10,1977
2019-02-11,1950
2019-02-12,1950
2019-02-13,1932
2019-02-14,1932
2019-02-15,1882
2019-02-16,1832
2019-02-17,1830
2019-02-18,1761
2019-02-19,1761
2019-02-20,1705
2019-02-21,1683
2019-02-22,1683
2019-02-23,1704
2019-02-24,1697
2019-02-25,1717
2019-02-26,1717
2019-02-27,1767
2019-02-28,1767
2019-03-01,1830
2019-03-02,1830
2019-03-03,1873
2019-03-04,1943
2019-03-05,1943
2019-03-06,1926
2019-03-07,1926
2019-03-08,1830
2019-03-09,1830
2019-03-10,1738
2019-03-11,1654
2019-03-12,1579
2019-03-13,1579
2019-03-14,1514
2019-03-15,1514
2019-03-16,1505
2019-03-17,1519
2019-03-18,1519
2019-03-19,1573
2019-03-20,1569
2019-03-21,1569
2019-03-22,1613
