date_obj,Toy%20mouse price
2015-12-24,978
2015-12-25,978
2015-12-26,978
2015-12-27,977
2015-12-28,977
2015-12-29,977
2015-12-30,977
2015-12-31,977
2016-01-01,977
2016-01-02,954
2016-01-03,954
2016-01-04,954
2016-01-05,954
2016-01-07,954
2016-01-08,954
2016-01-09,966
2016-01-10,966
2016-01-11,966
2016-01-12,966
2016-01-13,966
2016-01-14,966
2016-01-15,979
2016-01-16,979
2016-01-17,979
2016-01-18,979
2016-01-19,979
2016-01-20,979
2016-01-21,965
2016-01-22,965
2016-01-23,965
2016-01-24,965
2016-01-25,965
2016-01-26,965
2016-01-27,978
2016-01-28,978
2016-01-29,978
2016-01-30,978
2016-01-31,978
2016-02-01,978
2016-02-02,978
2016-02-03,1008
2016-02-04,1008
2016-02-05,1008
2016-02-06,1008
2016-02-07,1008
2016-02-08,1008
2016-02-09,1008
2016-02-10,1056
2016-02-11,1056
2016-02-12,1056
2016-02-13,1056
2016-02-14,1056
2016-02-15,1056
2016-02-16,1056
2016-02-17,1083
2016-02-18,1083
2016-02-19,1083
2016-02-20,1083
2016-02-21,1083
2016-02-22,1083
2016-02-23,1107
2016-02-24,1107
2016-02-25,1107
2016-02-26,1107
2016-02-27,1107
2016-02-28,1107
2016-02-29,1139
2016-03-01,1139
2016-03-02,1139
2016-03-03,1139
2016-03-04,1139
2016-03-05,1139
2016-03-06,1188
2016-03-07,1188
2016-03-08,1188
2016-03-09,1188
2016-03-10,1188
2016-03-11,1188
2016-03-12,1188
2016-03-13,1227
2016-03-14,1227
2016-03-15,1227
2016-03-16,1227
2016-03-17,1227
2016-03-18,1227
2016-03-19,1265
2016-03-20,1265
2016-03-21,1265
2016-03-22,1265
2016-03-23,1265
2016-03-24,1265
2016-03-25,1265
2016-03-26,1319
2016-03-27,1319
2016-03-28,1319
2016-03-29,1319
2016-03-30,1319
2016-03-31,1319
2016-04-01,1319
2016-04-02,1319
2016-04-03,1331
2016-04-04,1331
2016-04-05,1331
2016-04-06,1331
2016-04-07,1331
2016-04-08,1331
2016-04-09,1331
2016-04-10,1391
2016-04-11,1391
2016-04-12,1391
2016-04-13,1391
2016-04-14,1391
2016-04-15,1391
2016-04-16,1391
2016-04-17,1430
2016-04-18,1430
2016-04-19,1430
2016-04-20,1430
2016-04-21,1430
2016-04-22,1430
2016-04-23,1430
2016-04-24,1463
2016-04-25,1463
2016-04-26,1463
2016-04-27,1463
2016-04-28,1463
2016-04-29,1463
2016-04-30,1484
2016-05-01,1484
2016-05-02,1484
2016-05-03,1484
2016-05-04,1484
2016-05-05,1477
2016-05-06,1477
2016-05-07,1477
2016-05-08,1477
2016-05-09,1477
2016-05-10,1477
2016-05-11,1461
2016-05-12,1461
2016-05-13,1461
2016-05-14,1461
2016-05-15,1461
2016-05-16,1458
2016-05-17,1458
2016-05-18,1458
2016-05-19,1458
2016-05-22,1416
2016-05-23,1416
2016-05-24,1416
2016-05-25,1416
2016-05-26,1416
2016-05-27,1413
2016-05-28,1413
2016-05-29,1413
2016-05-30,1413
2016-05-31,1413
2016-06-01,1413
2016-06-02,1458
2016-06-03,1458
2016-06-04,1458
2016-06-05,1458
2016-06-06,1458
2016-06-07,1458
2016-06-08,1513
2016-06-09,1513
2016-06-10,1513
2016-06-11,1513
2016-06-12,1513
2016-06-13,1513
2016-06-14,1541
2016-06-15,1541
2016-06-16,1541
2016-06-17,1541
2016-06-18,1541
2016-06-19,1541
2016-06-20,1516
2016-06-21,1516
2016-06-22,1516
2016-06-23,1516
2016-06-24,1516
2016-06-25,1516
2016-06-26,1517
2016-06-27,1517
2016-06-28,1517
2016-06-29,1517
2016-06-30,1517
2016-07-01,1493
2016-07-02,1493
2016-07-03,1493
2016-07-04,1493
2016-07-05,1493
2016-07-06,1493
2016-07-07,1474
2016-07-08,1474
2016-07-09,1474
2016-07-10,1474
2016-07-11,1474
2016-07-12,1442
2016-07-13,1442
2016-07-14,1442
2016-07-15,1442
2016-07-16,1442
2016-07-17,1442
2016-07-18,1417
2016-07-24,1417
2016-07-25,1451
2016-07-26,1451
2016-07-27,1451
2016-07-28,1451
2016-07-29,1451
2016-07-30,1451
2016-07-31,1451
2016-08-01,1451
2016-08-02,1475
2016-08-03,1475
2016-08-04,1475
2016-08-05,1475
2016-08-06,1475
2016-08-07,1475
2016-08-08,1475
2016-08-09,1458
2016-08-10,1458
2016-08-11,1458
2016-08-12,1458
2016-08-13,1458
2016-08-14,1458
2016-08-15,1458
2016-08-16,1458
2016-08-17,1442
2016-08-18,1442
2016-08-19,1442
2016-08-20,1442
2016-08-21,1442
2016-08-22,1442
2016-08-23,1442
2016-08-24,1404
2016-08-25,1404
2016-08-26,1404
2016-08-28,1404
2016-08-31,1404
2016-09-01,1366
2016-09-02,1366
2016-09-03,1366
2016-09-04,1366
2016-09-05,1366
2016-09-06,1366
2016-09-07,1366
2016-09-08,1366
2016-09-09,1366
2016-09-10,1357
2016-09-11,1357
2016-09-12,1357
2016-09-13,1357
2016-09-14,1357
2016-09-15,1357
2016-09-16,1357
2016-09-17,1357
2016-09-18,1357
2016-09-19,1337
2016-09-20,1337
2016-09-21,1337
2016-09-22,1337
2016-09-23,1337
2016-09-24,1337
2016-09-25,1337
2016-09-26,1337
2016-09-27,1337
2016-09-28,1337
2016-09-29,1362
2016-09-30,1362
2016-10-01,1362
2016-10-02,1362
2016-10-03,1362
2016-10-04,1362
2016-10-05,1362
2016-10-06,1362
2016-10-07,1362
2016-10-08,1378
2016-10-09,1378
2016-10-10,1378
2016-10-11,1378
2016-10-12,1378
2016-10-13,1378
2016-10-14,1378
2016-10-15,1378
2016-10-16,1392
2016-10-17,1392
2016-10-18,1392
2016-10-19,1392
2016-10-20,1392
2016-10-21,1392
2016-10-22,1392
2016-10-23,1392
2016-10-24,1377
2016-10-25,1377
2016-10-26,1377
2016-10-27,1377
2016-10-28,1377
2016-10-29,1377
2016-10-30,1377
2016-10-31,1375
2016-11-01,1375
2016-11-02,1375
2016-11-03,1375
2016-11-04,1375
2016-11-05,1375
2016-11-06,1375
2016-11-07,1375
2016-11-08,1384
2016-11-09,1384
2016-11-10,1384
2016-11-11,1384
2016-11-12,1384
2016-11-13,1384
2016-11-14,1384
2016-12-08,1408
2016-12-09,1408
2016-12-10,1408
2016-12-11,1408
2016-12-12,1419
2016-12-13,1419
2016-12-14,1419
2016-12-15,1419
2016-12-16,1419
2016-12-17,1419
2016-12-18,1419
2016-12-19,1460
2016-12-20,1460
2016-12-21,1460
2016-12-22,1460
2016-12-23,1460
2016-12-24,1460
2016-12-25,1517
2016-12-26,1517
2016-12-27,1517
2016-12-28,1517
2016-12-29,1517
2016-12-30,1517
2016-12-31,1517
2017-01-01,1588
2017-01-02,1588
2017-01-03,1588
2017-01-04,1588
2017-01-05,1588
2017-01-06,1588
2017-01-07,1660
2017-01-08,1660
2017-01-09,1660
2017-01-10,1660
2017-01-11,1660
2017-01-12,1660
2017-01-13,1739
2017-01-14,1739
2017-01-15,1739
2017-01-16,1739
2017-01-17,1823
2017-01-18,1823
2017-01-19,1823
2017-01-20,1823
2017-01-21,1823
2017-01-22,1910
2017-01-27,2006
2017-01-28,2006
2017-01-29,2006
2017-01-30,2006
2017-01-31,2006
2017-02-01,2107
2017-02-02,2107
2017-02-03,2107
2017-02-04,2107
2017-02-05,2107
2017-02-06,2172
2017-02-07,2172
2017-02-08,2172
2017-02-09,2172
2017-02-10,2172
2017-02-11,2184
2017-02-12,2184
2017-02-13,2184
2017-02-14,2184
2017-02-15,2184
2017-02-16,2184
2017-02-18,2113
2017-02-19,2113
2017-02-20,2113
2017-02-21,2113
2017-02-22,2113
2017-02-23,2113
2017-02-24,2089
2017-02-25,2089
2017-02-26,2089
2017-02-27,2089
2017-02-28,2089
2017-03-01,2041
2017-03-02,2041
2017-03-03,2041
2017-03-04,2041
2017-03-05,2041
2017-03-06,2041
2017-03-07,2042
2017-03-08,2042
2017-03-09,2042
2017-03-10,2042
2017-03-11,2042
2017-03-12,2042
2017-03-13,2026
2017-03-14,2026
2017-03-15,2026
2017-03-16,2026
2017-03-17,2026
2017-03-18,2026
2017-03-19,1955
2017-03-20,1955
2017-03-21,1955
2017-03-22,1955
2017-03-23,1955
2017-03-24,1955
2017-03-25,1955
2017-03-26,1940
2017-03-27,1940
2017-03-28,1940
2017-03-29,1940
2017-03-30,1940
2017-03-31,1978
2017-04-01,1978
2017-04-02,1978
2017-04-03,1978
2017-04-04,1978
2017-04-12,1894
2017-04-13,1894
2017-04-14,1894
2017-04-15,1894
2017-04-16,1894
2017-04-17,1817
2017-04-18,1817
2017-04-19,1817
2017-04-20,1817
2017-04-21,1817
2017-04-22,1817
2017-04-23,1843
2017-04-24,1843
2017-04-25,1843
2017-04-26,1843
2017-04-27,1843
2017-04-28,1932
2017-04-29,1932
2017-04-30,1932
2017-05-01,1932
2017-05-02,1932
2017-05-03,1925
2017-05-04,1925
2017-05-05,1925
2017-05-06,1925
2017-05-07,1925
2017-05-08,1925
2017-05-09,1926
2017-05-10,1926
2017-05-11,1926
2017-05-12,1926
2017-05-13,1926
2017-05-14,1926
2017-05-15,1926
2017-05-16,2023
2017-05-17,2023
2017-05-18,2023
2017-05-19,2023
2017-05-20,2023
2017-05-21,2023
2017-05-22,2033
2017-05-23,2033
2017-05-24,2033
2017-05-25,2033
2017-05-26,2033
2017-05-27,1979
2017-05-28,1979
2017-05-29,1979
2017-05-30,1979
2017-05-31,1979
2017-06-01,1979
2017-06-02,2030
2017-06-03,2030
2017-06-06,2030
2017-06-07,2022
2017-06-08,2022
2017-06-09,2022
2017-06-10,2022
2017-06-11,2022
2017-06-12,1970
2017-06-13,1970
2017-06-14,1970
2017-06-15,1970
2017-06-16,1970
2017-06-17,1970
2017-06-18,1923
2017-06-19,1923
2017-06-20,1923
2017-06-21,1923
2017-06-22,1923
2017-06-23,1923
2017-06-24,1923
2017-06-25,1934
2017-06-26,1934
2017-06-27,1934
2017-06-28,1934
2017-06-29,1934
2017-06-30,1873
2017-07-01,1873
2017-07-02,1873
2017-07-03,1873
2017-07-04,1873
2017-07-05,1873
2017-07-06,1896
2017-07-07,1896
2017-07-08,1896
2017-07-13,1987
2017-07-14,1987
2017-07-15,1987
2017-07-16,1987
2017-07-17,1987
2017-07-18,2056
2017-07-19,2056
2017-07-20,2056
2017-07-21,2056
2017-07-22,2056
2017-07-23,2056
2017-07-24,2092
2017-07-25,2092
2017-07-26,2092
2017-07-27,2092
2017-07-28,2092
2017-07-29,2092
2017-07-30,2123
2017-07-31,2123
2017-08-01,2123
2017-08-02,2123
2017-08-03,2123
2017-08-04,2123
2017-08-05,2145
2017-08-06,2145
2017-08-09,2145
2017-08-10,2145
2017-08-11,2164
2017-08-12,2164
2017-08-13,2164
2017-08-14,2164
2017-08-15,2164
2017-08-16,2164
2017-08-17,2251
2017-08-18,2251
2017-08-19,2251
2017-08-20,2251
2017-08-21,2251
2017-08-22,2251
2017-08-23,2234
2017-08-24,2234
2017-08-25,2234
2017-08-26,2234
2017-08-27,2234
2017-08-28,2234
2017-08-29,2284
2017-08-30,2284
2017-08-31,2284
2017-09-01,2284
2017-09-02,2284
2017-09-03,2309
2017-09-04,2309
2017-09-05,2309
2017-09-06,2309
2017-09-07,2309
2017-09-08,2259
2017-09-09,2259
2017-09-10,2259
2017-09-11,2259
2017-09-12,2259
2017-09-13,2259
2017-09-14,2172
2017-09-15,2172
2017-09-16,2172
2017-09-17,2172
2017-09-19,2089
2017-09-20,2089
2017-09-21,2089
2017-09-22,2089
2017-09-23,2089
2017-09-24,2089
2017-09-25,2039
2017-09-26,2039
2017-09-27,2039
2017-09-28,2039
2017-09-29,2039
2017-09-30,2039
2017-10-01,2011
2017-10-02,2011
2017-10-03,2011
2017-10-04,2011
2017-10-05,2011
2017-10-06,2011
2017-10-07,2035
2017-10-08,2035
2017-10-09,2035
2017-10-10,2035
2017-10-11,2035
2017-10-12,2035
2017-10-13,2046
2017-10-14,2046
2017-10-15,2046
2017-10-16,2046
2017-10-17,2046
2017-10-18,2046
2017-10-19,2046
2017-10-20,2100
2017-10-21,2100
2017-10-22,2100
2017-10-23,2100
2017-10-24,2100
2017-10-25,2149
2017-10-26,2149
2017-10-27,2149
2017-10-28,2149
2017-10-29,2149
2017-10-30,2149
2017-10-31,2147
2017-11-01,2147
2017-11-02,2147
2017-11-03,2147
2017-11-04,2147
2017-11-05,2147
2017-11-06,2169
2017-11-07,2169
2017-11-08,2169
2017-11-09,2169
2017-11-10,2169
2017-11-11,2169
2017-11-12,2220
2017-11-13,2220
2017-11-14,2220
2017-11-15,2220
2017-11-16,2220
2017-11-17,2220
2017-11-18,2281
2017-11-19,2281
2017-11-20,2281
2017-11-21,2281
2017-11-22,2281
2017-11-23,2243
2017-11-24,2243
2017-11-25,2243
2017-11-26,2243
2017-11-27,2243
2017-11-28,2243
2017-11-29,2223
2017-11-30,2223
2017-12-01,2223
2017-12-02,2223
2017-12-03,2223
2017-12-04,2223
2017-12-05,2237
2017-12-06,2237
2017-12-07,2237
2017-12-08,2237
2017-12-09,2237
2017-12-10,2237
2017-12-11,2259
2017-12-12,2259
2017-12-13,2259
2017-12-14,2259
2017-12-15,2259
2017-12-16,2259
2017-12-17,2251
2017-12-18,2251
2017-12-19,2251
2017-12-20,2251
2017-12-21,2251
2017-12-22,2310
2017-12-23,2310
2017-12-24,2310
2017-12-25,2310
2017-12-26,2310
2017-12-27,2310
2017-12-28,2306
2017-12-29,2306
2017-12-30,2306
2017-12-31,2306
2018-01-01,2306
2018-01-02,2292
2018-01-03,2292
2018-01-04,2292
2018-01-05,2292
2018-01-06,2292
2018-01-07,2281
2018-01-08,2281
2018-01-09,2281
2018-01-10,2281
2018-01-11,2235
2018-01-12,2235
2018-01-13,2235
2018-01-14,2235
2018-01-15,2246
2018-01-16,2246
2018-01-17,2246
2018-01-18,2246
2018-01-19,2246
2018-01-20,2209
2018-01-21,2209
2018-01-22,2209
2018-01-23,2209
2018-01-24,2276
2018-01-25,2276
2018-01-26,2276
2018-01-27,2349
2018-01-28,2349
2018-01-29,2370
2018-01-30,2370
2018-02-01,2299
2018-02-02,2271
2018-02-03,2206
2018-02-04,2206
2018-02-05,2235
2018-02-06,2235
2018-02-07,2187
2018-02-08,2187
2018-02-09,2192
2018-02-10,2192
2018-02-11,2208
2018-02-12,2208
2018-02-13,2208
2018-02-14,2240
2018-02-15,2240
2018-02-16,2246
2018-02-17,2246
2018-02-18,2256
2018-02-19,2256
2018-02-20,2261
2018-02-21,2261
2018-02-22,2213
2018-02-23,2213
2018-02-24,2213
2018-02-25,2203
2018-02-26,2203
2018-02-27,2229
2018-02-28,2229
2018-03-01,2229
2018-03-02,2198
2018-03-03,2198
2018-03-04,2198
2018-03-05,2100
2018-03-06,2100
2018-03-07,2008
2018-03-08,2008
2018-03-09,1939
2018-03-10,1939
2018-03-11,1939
2018-03-12,1920
2018-03-13,1920
2018-03-14,1920
2018-03-15,1896
2018-03-16,1896
2018-03-17,1925
2018-03-18,1925
2018-03-19,1925
2018-03-20,1930
2018-03-21,1930
2018-03-23,1975
2018-03-24,1975
2018-03-26,1957
2018-03-27,1972
2018-03-28,1972
2018-03-29,1922
2018-03-30,1922
2018-03-31,1922
2018-04-01,1927
2018-04-02,1927
2018-04-03,1915
2018-04-04,1915
2018-04-05,1915
2018-04-06,1983
2018-04-08,1983
2018-04-09,2071
2018-04-10,2071
2018-04-11,2071
2018-04-12,2078
2018-04-13,2078
2018-04-14,2078
2018-04-16,2160
2018-04-17,2160
2018-04-18,2135
2018-04-19,2135
2018-04-20,2135
2018-04-21,2135
2018-04-22,2135
2018-04-23,2129
2018-04-24,2129
2018-04-25,2148
2018-04-26,2148
2018-04-27,2148
2018-04-28,2187
2018-04-29,2187
2018-04-30,2187
2018-05-01,2239
2018-05-02,2239
2018-05-03,2239
2018-05-04,2239
2018-05-05,2308
2018-05-06,2308
2018-05-08,2308
2018-05-09,2241
2018-05-10,2241
2018-05-11,2241
2018-05-12,2203
2018-05-13,2203
2018-05-14,2203
2018-05-15,2151
2018-05-16,2151
2018-05-17,2151
2018-05-18,2085
2018-05-19,2085
2018-05-20,2115
2018-05-21,2115
2018-05-22,2157
2018-05-23,2157
2018-05-24,2148
2018-05-25,2148
2018-05-26,2109
2018-05-27,2109
2018-05-28,2065
2018-05-29,2065
2018-05-30,2069
2018-05-31,2069
2018-06-01,2057
2018-06-02,2057
2018-06-03,2057
2018-06-04,1979
2018-06-05,1979
2018-06-06,1905
2018-06-07,1905
2018-06-08,1914
2018-06-09,1914
2018-06-10,1880
2018-06-11,1880
2018-06-12,1880
2018-06-13,1858
2018-06-14,1858
2018-06-15,1858
2018-06-16,1806
2018-06-17,1806
2018-06-18,1813
2018-06-19,1813
2018-06-20,1813
2018-06-21,1844
2018-06-22,1844
2018-06-23,1844
2018-06-24,1829
2018-06-25,1829
2018-06-26,1842
2018-06-27,1842
2018-06-28,1823
2018-06-29,1823
2018-06-30,1826
2018-07-01,1826
2018-07-02,1800
2018-07-03,1800
2018-07-04,1769
2018-07-05,1769
2018-07-06,1839
2018-07-07,1839
2018-07-08,1839
2018-07-09,1842
2018-07-10,1842
2018-07-11,1792
2018-07-12,1792
2018-07-13,1821
2018-07-14,1821
2018-07-15,1760
2018-07-16,1760
2018-07-17,1710
2018-07-18,1710
2018-07-19,1710
2018-07-20,1739
2018-07-21,1739
2018-07-22,1720
2018-07-23,1720
2018-07-24,1706
2018-07-25,1706
2018-07-26,1706
2018-07-27,1649
2018-07-28,1649
2018-07-29,1625
2018-07-30,1625
2018-07-31,1574
2018-08-01,1574
2018-08-02,1574
2018-08-03,1517
2018-08-04,1517
2018-08-05,1495
2018-08-06,1495
2018-08-07,1495
2018-08-08,1469
2018-08-09,1469
2018-08-10,1469
2018-08-11,1397
2018-08-12,1401
2018-08-14,1376
2018-08-16,1376
2018-08-17,1315
2018-08-18,1315
2018-08-19,1315
2018-08-20,1329
2018-08-21,1329
2018-08-22,1344
2018-08-23,1344
2018-08-24,1400
2018-08-25,1468
2018-08-26,1468
2018-08-27,1523
2018-08-28,1592
2018-08-29,1592
2018-08-30,1672
2018-08-31,1672
2018-09-01,1756
2018-09-02,1756
2018-09-03,1840
2018-09-04,1840
2018-09-05,1870
2018-09-06,1870
2018-09-07,1870
2018-09-08,1879
2018-09-09,1879
2018-09-10,1880
2018-09-11,1880
2018-09-12,1887
2018-09-13,1887
2018-09-14,1831
2018-09-15,1831
2018-09-16,1787
2018-09-17,1787
2018-09-18,1810
2018-09-19,1810
2018-09-20,1821
2018-09-21,1821
2018-09-22,1878
2018-09-23,1878
2018-09-24,1953
2018-09-25,1953
2018-09-26,1953
2018-09-27,1982
2018-09-28,1982
2018-09-29,1897
2018-09-30,1897
2018-10-02,1905
2018-10-03,1907
2018-10-04,1907
2018-10-05,1907
2018-10-06,1846
2018-10-07,1846
2018-10-08,1803
2018-10-09,1803
2018-10-10,1767
2018-10-11,1767
2018-10-12,1768
2018-10-13,1768
2018-10-14,1693
2018-10-15,1693
2018-10-16,1693
2018-10-17,1668
2018-10-18,1668
2018-10-19,1668
2018-10-20,1655
2018-10-21,1655
2018-10-22,1631
2018-10-23,1631
2018-10-24,1631
2018-10-25,1615
2018-10-26,1615
2018-10-27,1540
2018-10-28,1540
2018-10-29,1477
2018-10-30,1477
2018-10-31,1457
2018-11-01,1457
2018-11-03,1456
2018-11-04,1393
2018-11-05,1393
2018-11-06,1349
2018-11-07,1349
2018-11-08,1349
2018-11-09,1305
2018-11-10,1305
2018-11-11,1278
2018-11-12,1278
2018-11-13,1257
2018-11-14,1257
2018-11-15,1257
2018-11-16,1197
2018-11-17,1197
2018-11-18,1167
2018-11-19,1167
2018-11-20,1137
2018-11-21,1137
2018-11-22,1169
2018-11-23,1169
2018-11-24,1222
2018-11-25,1238
2018-11-26,1238
2018-11-27,1294
2018-11-28,1347
2018-11-29,1347
2018-12-01,1354
2018-12-02,1357
2018-12-03,1357
2018-12-04,1357
2018-12-05,1360
2018-12-07,1355
2018-12-09,1352
2018-12-10,1296
2018-12-11,1296
2018-12-12,1265
2018-12-13,1265
2018-12-14,1258
2018-12-15,1258
2018-12-16,1251
2018-12-17,1251
2018-12-18,1243
2018-12-19,1243
2018-12-20,1217
2018-12-21,1217
2018-12-22,1248
2018-12-23,1248
2018-12-24,1218
2018-12-25,1218
2018-12-26,1203
2018-12-27,1158
2018-12-28,1158
2018-12-29,1172
2018-12-30,1172
2018-12-31,1132
2019-01-01,1132
2019-01-02,1118
2019-01-03,1118
2019-01-04,1095
2019-01-05,1095
2019-01-06,1080
2019-01-08,1039
2019-01-10,1082
2019-01-11,1082
2019-01-12,1049
2019-01-13,1018
2019-01-14,1018
2019-01-15,1033
2019-01-16,1033
2019-01-17,995
2019-01-18,995
2019-01-19,1026
2019-01-20,1026
2019-01-21,1003
2019-01-22,1003
2019-01-23,1007
2019-01-24,1007
2019-01-25,1003
2019-01-26,1003
2019-01-27,977
2019-01-28,977
2019-01-29,991
2019-01-30,991
2019-01-31,983
2019-02-01,957
2019-02-02,957
2019-02-03,934
2019-02-04,934
2019-02-05,925
2019-02-06,925
2019-02-07,937
2019-02-08,937
2019-02-09,960
2019-02-10,960
2019-02-11,988
2019-02-12,988
2019-02-13,1030
2019-02-14,1030
2019-02-15,1066
2019-02-16,1066
2019-02-17,1112
2019-02-18,1112
2019-02-19,1168
2019-02-20,1168
2019-02-21,1227
2019-02-22,1227
2019-02-23,1234
2019-02-24,1234
2019-02-25,1227
2019-02-26,1227
2019-02-27,1227
2019-02-28,1227
2019-03-01,1227
2019-03-02,1227
2019-03-03,1229
2019-03-04,1229
2019-03-05,1277
2019-03-06,1242
2019-03-07,1242
2019-03-08,1242
2019-03-09,1214
2019-03-10,1214
2019-03-11,1252
2019-03-12,1252
2019-03-13,1260
2019-03-14,1260
2019-03-15,1314
2019-03-16,1314
2019-03-17,1314
2019-03-18,1314
2019-03-19,1314
2019-03-20,1273
2019-03-21,1273
2019-03-22,1259
2019-03-23,1259
2019-03-24,1306
2019-03-25,1306
2019-03-26,1286
2019-03-27,1286
2019-03-28,1286
2019-03-29,1287
2019-03-30,1287
2019-03-31,1287
2019-04-01,1273
2019-04-02,1273
2019-04-03,1331
2019-04-04,1331
2019-04-05,1282
2019-04-06,1282
2019-04-07,1243
2019-04-08,1243
2019-04-09,1198
2019-04-10,1198
2019-04-11,1184
2019-04-12,1184
2019-04-13,1185
2019-04-14,1185
2019-04-15,1145
2019-04-16,1145
2019-04-17,1134
2019-04-18,1134
2019-04-19,1134
2019-04-20,1131
2019-04-21,1131
2019-04-22,1167
2019-04-23,1167
2019-04-24,1185
2019-04-25,1185
2019-04-26,1195
2019-04-27,1195
2019-04-28,1227
2019-04-29,1227
2019-04-30,1215
2019-05-01,1215
2019-05-02,1215
2019-05-03,1209
2019-05-04,1209
2019-05-05,1211
2019-05-06,1211
2019-05-07,1211
2019-05-08,1206
2019-05-09,1206
2019-05-10,1206
