date_obj,Black%20trimmed%20set%20(lg) price
2016-03-13,138100
2016-03-14,138100
2016-03-15,138100
2016-03-16,138100
2016-03-17,138100
2016-03-18,133634
2016-03-19,133634
2016-03-20,133634
2016-03-21,133634
2016-03-22,133634
2016-03-23,133634
2016-03-24,133634
2016-03-25,133634
2016-03-26,130845
2016-03-27,130845
2016-03-28,130845
2016-03-29,130845
2016-03-30,130845
2016-03-31,130845
2016-04-01,130845
2016-04-02,130901
2016-04-03,130901
2016-04-04,130901
2016-04-05,130901
2016-04-06,130901
2016-04-07,130901
2016-04-08,130901
2016-04-09,127115
2016-04-10,127115
2016-04-11,127115
2016-04-12,127115
2016-04-13,127115
2016-04-14,127115
2016-04-15,127115
2016-04-16,123077
2016-04-17,123077
2016-04-18,123077
2016-04-19,123077
2016-04-20,123077
2016-04-21,123077
2016-04-22,123077
2016-04-23,118258
2016-04-24,118258
2016-04-25,118258
2016-04-26,118258
2016-04-27,118258
2016-04-28,118258
2016-04-29,118258
2016-04-30,116365
2016-05-01,116365
2016-05-02,116365
2016-05-03,116365
2016-05-04,116365
2016-05-05,116365
2016-05-06,116365
2016-05-07,116365
2016-05-08,115544
2016-05-09,115544
2016-05-10,115544
2016-05-11,115544
2016-05-12,115544
2016-05-13,115544
2016-05-14,115544
2016-05-15,115000
2016-05-16,115000
2016-05-17,115000
2016-05-18,115000
2016-05-19,115000
2016-05-22,115615
2016-05-23,115615
2016-05-24,115615
2016-05-25,115615
2016-05-26,115615
2016-05-27,115615
2016-05-28,115615
2016-05-29,116920
2016-05-30,116920
2016-05-31,116920
2016-06-01,116920
2016-06-02,116920
2016-06-03,116920
2016-06-04,119028
2016-06-05,119028
2016-06-06,119028
2016-06-07,119028
2016-06-08,119028
2016-06-09,119028
2016-06-10,123589
2016-06-11,123589
2016-06-12,123589
2016-06-13,123589
2016-06-14,123589
2016-06-15,123589
2016-06-16,127338
2016-06-17,127338
2016-06-18,127338
2016-06-19,127338
2016-06-20,127338
2016-06-21,127338
2016-06-22,127338
2016-06-23,130963
2016-06-24,130963
2016-06-25,130963
2016-06-26,130963
2016-06-27,130963
2016-06-28,130963
2016-06-29,130963
2016-06-30,125938
2016-07-01,125938
2016-07-02,125938
2016-07-03,125938
2016-07-04,125938
2016-07-05,125938
2016-07-06,122200
2016-07-07,122200
2016-07-08,122200
2016-07-09,122200
2016-07-10,122200
2016-07-11,122200
2016-07-12,116384
2016-07-13,116384
2016-07-14,116384
2016-07-15,116384
2016-07-16,116384
2016-07-17,116384
2016-07-18,110726
2016-07-23,110726
2016-07-24,110726
2016-07-25,105510
2016-07-26,105510
2016-07-27,105510
2016-07-28,105510
2016-07-29,105510
2016-07-30,105510
2016-07-31,105510
2016-08-01,105510
2016-08-02,103419
2016-08-03,103419
2016-08-04,103419
2016-08-05,103419
2016-08-06,103419
2016-08-07,103419
2016-08-08,103419
2016-08-09,103419
2016-08-10,99150
2016-08-11,99150
2016-08-12,99150
2016-08-13,99150
2016-08-14,99150
2016-08-15,99150
2016-08-16,99150
2016-08-17,94238
2016-08-18,94238
2016-08-19,94238
2016-08-20,94238
2016-08-21,94238
2016-08-22,94238
2016-08-23,94238
2016-08-24,89759
2016-08-25,89759
2016-08-26,89759
2016-08-28,89759
2016-08-31,89759
2016-09-01,87283
2016-09-02,87283
2016-09-03,87283
2016-09-04,87283
2016-09-05,87283
2016-09-06,87283
2016-09-07,87283
2016-09-08,87283
2016-09-09,87283
2016-09-10,88595
2016-09-11,88595
2016-09-12,88595
2016-09-13,88595
2016-09-14,88595
2016-09-15,88595
2016-09-16,88595
2016-09-17,88595
2016-09-18,88595
2016-09-19,89736
2016-09-20,89736
2016-09-21,89736
2016-09-22,89736
2016-09-23,89736
2016-09-24,89736
2016-09-25,89736
2016-09-26,89736
2016-09-27,89736
2016-09-28,87350
2016-09-29,87350
2016-09-30,87350
2016-10-01,87350
2016-10-02,87350
2016-10-03,87350
2016-10-04,87350
2016-10-05,87350
2016-10-06,83581
2016-10-07,83581
2016-10-08,83581
2016-10-09,83581
2016-10-10,83581
2016-10-11,83581
2016-10-12,83581
2016-10-13,84147
2016-10-14,84147
2016-10-15,84147
2016-10-16,84147
2016-10-17,84147
2016-10-18,84147
2016-10-19,84147
2016-10-20,85360
2016-10-21,85360
2016-10-22,85360
2016-10-23,85360
2016-10-24,85360
2016-10-25,85360
2016-10-26,85360
2016-10-27,85360
2016-10-28,85360
2016-10-29,88857
2016-10-30,88857
2016-10-31,88857
2016-11-01,88857
2016-11-02,88857
2016-11-03,88857
2016-11-04,88857
2016-11-05,88857
2016-11-06,91732
2016-11-07,91732
2016-11-08,91732
2016-11-09,91732
2016-11-10,91732
2016-11-11,91732
2016-11-12,91732
2016-11-13,95648
2016-11-14,95648
2016-11-15,95648
2016-12-07,104820
2016-12-08,104820
2016-12-09,104820
2016-12-10,104820
2016-12-11,104112
2016-12-12,104112
2016-12-13,104112
2016-12-14,104112
2016-12-15,104112
2016-12-16,104112
2016-12-17,104112
2016-12-18,104112
2016-12-19,105764
2016-12-20,105764
2016-12-21,105764
2016-12-22,105764
2016-12-23,105764
2016-12-24,105764
2016-12-25,102356
2016-12-26,102356
2016-12-27,102356
2016-12-28,102356
2016-12-29,102356
2016-12-30,102356
2016-12-31,102356
2017-01-01,98680
2017-01-02,98680
2017-01-03,98680
2017-01-04,98680
2017-01-05,98680
2017-01-06,98680
2017-01-07,94538
2017-01-08,94538
2017-01-09,94538
2017-01-10,94538
2017-01-11,94538
2017-01-12,94538
2017-01-13,91195
2017-01-14,91195
2017-01-15,91195
2017-01-16,91195
2017-01-17,91195
2017-01-18,92399
2017-01-19,92399
2017-01-20,92399
2017-01-21,92399
2017-01-22,92399
2017-01-23,92399
2017-01-27,95596
2017-01-28,95596
2017-01-29,95596
2017-01-30,95596
2017-01-31,95596
2017-02-01,97150
2017-02-02,97150
2017-02-03,97150
2017-02-04,97150
2017-02-05,97150
2017-02-06,97150
2017-02-07,97150
2017-02-08,98846
2017-02-09,98846
2017-02-10,98846
2017-02-11,98846
2017-02-12,98846
2017-02-13,98846
2017-02-14,98846
2017-02-15,98234
2017-02-16,98234
2017-02-18,98234
2017-02-19,98234
2017-02-20,98234
2017-02-21,98234
2017-02-22,100286
2017-02-23,100286
2017-02-24,100286
2017-02-25,100286
2017-02-26,100286
2017-02-27,100286
2017-02-28,100286
2017-03-01,100286
2017-03-02,101170
2017-03-03,101170
2017-03-04,101170
2017-03-05,101170
2017-03-06,101170
2017-03-07,101170
2017-03-08,101170
2017-03-09,101170
2017-03-10,102899
2017-03-11,102899
2017-03-12,102899
2017-03-13,102899
2017-03-14,102899
2017-03-15,102899
2017-03-16,102899
2017-03-17,104142
2017-03-18,104142
2017-03-19,104142
2017-03-20,104142
2017-03-21,104142
2017-03-22,104142
2017-03-23,104142
2017-03-24,101086
2017-03-25,101086
2017-03-26,101086
2017-03-27,101086
2017-03-28,101086
2017-03-29,101086
2017-03-30,101086
2017-03-31,98141
2017-04-01,98141
2017-04-02,98141
2017-04-03,98141
2017-04-04,98141
2017-04-12,97398
2017-04-13,97398
2017-04-14,97398
2017-04-15,98336
2017-04-16,98336
2017-04-17,98336
2017-04-18,98336
2017-04-19,98336
2017-04-20,98336
2017-04-21,101917
2017-04-22,101917
2017-04-23,101917
2017-04-24,101917
2017-04-25,101917
2017-04-26,101917
2017-04-27,101917
2017-04-28,101263
2017-04-29,101263
2017-04-30,101263
2017-05-01,101263
2017-05-02,101263
2017-05-03,101263
2017-05-04,101263
2017-05-05,104884
2017-05-06,104884
2017-05-07,104884
2017-05-08,104884
2017-05-09,104884
2017-05-10,104884
2017-05-11,104884
2017-05-12,104884
2017-05-13,109029
2017-05-14,109029
2017-05-15,109029
2017-05-16,109029
2017-05-17,109029
2017-05-18,109029
2017-05-19,109029
2017-05-20,109029
2017-05-21,109029
2017-05-22,109029
2017-05-23,111712
2017-05-24,111712
2017-05-25,111712
2017-05-26,111712
2017-05-27,111712
2017-05-28,111712
2017-05-29,111712
2017-05-30,111712
2017-05-31,114184
2017-06-01,114184
2017-06-02,114184
2017-06-03,114184
2017-06-04,114184
2017-06-05,114184
2017-06-06,114184
2017-06-07,114328
2017-06-08,114328
2017-06-09,114328
2017-06-10,114328
2017-06-11,114328
2017-06-12,114328
2017-06-13,114328
2017-06-14,114328
2017-06-15,111279
2017-06-16,111279
2017-06-17,111279
2017-06-18,111279
2017-06-19,111279
2017-06-20,111279
2017-06-21,111279
2017-06-22,111279
2017-06-23,111279
2017-06-24,111015
2017-06-25,111015
2017-06-26,111015
2017-06-27,111015
2017-06-28,111015
2017-06-29,111015
2017-06-30,111015
2017-07-01,111015
2017-07-02,110571
2017-07-03,110571
2017-07-04,110571
2017-07-05,110571
2017-07-06,110571
2017-07-07,110571
2017-07-08,110571
2017-07-13,109916
2017-07-14,109916
2017-07-15,109916
2017-07-16,109916
2017-07-17,109916
2017-07-18,109916
2017-07-19,109916
2017-07-20,109916
2017-07-21,110122
2017-07-22,110122
2017-07-23,110122
2017-07-24,110122
2017-07-25,110122
2017-07-26,110122
2017-07-27,110122
2017-07-28,111404
2017-07-29,111404
2017-07-30,111404
2017-07-31,111404
2017-08-01,111404
2017-08-02,111404
2017-08-03,111404
2017-08-04,110535
2017-08-05,110535
2017-08-06,110535
2017-08-07,110535
2017-08-08,110535
2017-08-09,110535
2017-08-10,110535
2017-08-11,110535
2017-08-12,110968
2017-08-13,110968
2017-08-14,110968
2017-08-15,110968
2017-08-16,110968
2017-08-17,110968
2017-08-18,110968
2017-08-19,110968
2017-08-20,112624
2017-08-21,112624
2017-08-22,112624
2017-08-23,112624
2017-08-24,112624
2017-08-25,112624
2017-08-26,112624
2017-08-27,112624
2017-08-28,115435
2017-08-29,115435
2017-08-30,115435
2017-08-31,115435
2017-09-01,115435
2017-09-02,115435
2017-09-03,115435
2017-09-04,115435
2017-09-05,115435
2017-09-06,118448
2017-09-07,118448
2017-09-08,118448
2017-09-09,118448
2017-09-10,118448
2017-09-11,118448
2017-09-12,118448
2017-09-13,118448
2017-09-14,120399
2017-09-15,120399
2017-09-16,120399
2017-09-17,120399
2017-09-18,120399
2017-09-19,120399
2017-09-20,120399
2017-09-22,120399
2017-09-23,121359
2017-09-24,121359
2017-09-25,121359
2017-09-26,121359
2017-09-27,121359
2017-09-28,121359
2017-09-29,121359
2017-09-30,121359
2017-10-01,121359
2017-10-02,116234
2017-10-03,116234
2017-10-04,116234
2017-10-05,116234
2017-10-06,116234
2017-10-07,116234
2017-10-08,116234
2017-10-09,116234
2017-10-10,116234
2017-10-11,114316
2017-10-12,114316
2017-10-13,114316
2017-10-14,114316
2017-10-15,114316
2017-10-16,114316
2017-10-17,114316
2017-10-18,114316
2017-10-19,115555
2017-10-20,115555
2017-10-21,115555
2017-10-22,115555
2017-10-23,115555
2017-10-24,115555
2017-10-25,115555
2017-10-26,115555
2017-10-27,115744
2017-10-28,115744
2017-10-29,115744
2017-10-30,115744
2017-10-31,115744
2017-11-01,115744
2017-11-02,115744
2017-11-03,115744
2017-11-04,115744
2017-11-05,117427
2017-11-06,117427
2017-11-07,117427
2017-11-08,117427
2017-11-09,117427
2017-11-10,117427
2017-11-11,117427
2017-11-12,117427
2017-11-13,117427
2017-11-14,117427
2017-11-15,118396
2017-11-16,118396
2017-11-17,118396
2017-11-18,118396
2017-11-19,118396
2017-11-20,118396
2017-11-21,118396
2017-11-22,118396
2017-11-23,118396
2017-11-24,118244
2017-11-25,118244
2017-11-26,118244
2017-11-27,118244
2017-11-28,118244
2017-11-29,118244
2017-11-30,118244
2017-12-01,118244
2017-12-02,118244
2017-12-03,120395
2017-12-04,120395
2017-12-05,120395
2017-12-06,120395
2017-12-07,120395
2017-12-08,120395
2017-12-09,120395
2017-12-10,120395
2017-12-11,120395
2017-12-12,120395
2017-12-13,117715
2017-12-14,117715
2017-12-15,117715
2017-12-16,117715
2017-12-17,117715
2017-12-18,117715
2017-12-19,117715
2017-12-20,117715
2017-12-21,115455
2017-12-22,115455
2017-12-23,115455
2017-12-24,115455
2017-12-25,115455
2017-12-26,115455
2017-12-27,115455
2017-12-28,115455
2017-12-29,115455
2017-12-30,115704
2017-12-31,115704
2018-01-01,115704
2018-01-02,115704
2018-01-03,115704
2018-01-04,115704
2018-01-05,115704
2018-01-06,115704
2018-01-07,114179
2018-01-08,114179
2018-01-09,114179
2018-01-10,114179
2018-01-11,114179
2018-01-12,114179
2018-01-13,114179
2018-01-14,113840
2018-01-15,113840
2018-01-16,113840
2018-01-17,113840
2018-01-18,113840
2018-01-19,113840
2018-01-20,113840
2018-01-21,113840
2018-01-22,112729
2018-01-23,112729
2018-01-24,112729
2018-01-25,112729
2018-01-26,112729
2018-01-27,113931
2018-01-28,113931
2018-01-29,113931
2018-01-30,113931
2018-01-31,115193
2018-02-01,115193
2018-02-02,115193
2018-02-03,115193
2018-02-04,118404
2018-02-05,118404
2018-02-06,118404
2018-02-07,118404
2018-02-08,119906
2018-02-09,119906
2018-02-10,119906
2018-02-11,119906
2018-02-12,119906
2018-02-13,120616
2018-02-14,120616
2018-02-15,120616
2018-02-16,120616
2018-02-17,117243
2018-02-18,117243
2018-02-19,117243
2018-02-20,117243
2018-02-21,114627
2018-02-22,114627
2018-02-23,114627
2018-02-24,114627
2018-02-25,114425
2018-02-26,114425
2018-02-27,114425
2018-02-28,114425
2018-03-01,114425
2018-03-02,112628
2018-03-03,112628
2018-03-04,112628
2018-03-05,112628
2018-03-06,113167
2018-03-07,113167
2018-03-08,113167
2018-03-09,113167
2018-03-10,112383
2018-03-11,112383
2018-03-12,112383
2018-03-13,112383
2018-03-14,110699
2018-03-15,110699
2018-03-16,110699
2018-03-17,110699
2018-03-18,113691
2018-03-20,113691
2018-03-21,113691
2018-03-22,112329
2018-03-23,112329
2018-03-24,112329
2018-03-25,112329
2018-03-26,108397
2018-03-27,108397
2018-03-28,108397
2018-03-29,105844
2018-03-30,105844
2018-03-31,105844
2018-04-01,105844
2018-04-02,107977
2018-04-03,107977
2018-04-04,107977
2018-04-05,107977
2018-04-06,110929
2018-04-07,110929
2018-04-08,110929
2018-04-09,110929
2018-04-10,116013
2018-04-11,116013
2018-04-12,116013
2018-04-13,116013
2018-04-14,120330
2018-04-15,120330
2018-04-16,120330
2018-04-17,120330
2018-04-18,125088
2018-04-19,125088
2018-04-20,125088
2018-04-21,125088
2018-04-22,125088
2018-04-23,120651
2018-04-24,120651
2018-04-25,120651
2018-04-26,120651
2018-04-27,117826
2018-04-28,117826
2018-04-29,117826
2018-04-30,117826
2018-05-01,119259
2018-05-02,119259
2018-05-03,119259
2018-05-04,119259
2018-05-05,122610
2018-05-06,122610
2018-05-07,122610
2018-05-08,122610
2018-05-09,122610
2018-05-10,126238
2018-05-11,126238
2018-05-12,126238
2018-05-13,126238
2018-05-14,131667
2018-05-15,131667
2018-05-16,131667
2018-05-17,131667
2018-05-18,134942
2018-05-19,134942
2018-05-20,134942
2018-05-21,134942
2018-05-22,136802
2018-05-23,136802
2018-05-24,136802
2018-05-25,136802
2018-05-26,133613
2018-05-27,133613
2018-05-28,133613
2018-05-29,133613
2018-05-30,130725
2018-05-31,130725
2018-06-01,130725
2018-06-02,128691
2018-06-03,128691
2018-06-04,128691
2018-06-05,128691
2018-06-06,127858
2018-06-07,127858
2018-06-08,127858
2018-06-09,127858
2018-06-10,127858
2018-06-11,124794
2018-06-12,124794
2018-06-13,124794
2018-06-14,124794
2018-06-15,122039
2018-06-16,122039
2018-06-17,122039
2018-06-18,122039
2018-06-19,119761
2018-06-20,119761
2018-06-21,119761
2018-06-22,119761
2018-06-23,117451
2018-06-24,117451
2018-06-25,117451
2018-06-26,117451
2018-06-27,115850
2018-06-28,115850
2018-06-29,115850
2018-06-30,115850
2018-07-01,113105
2018-07-02,113105
2018-07-03,113105
2018-07-04,113105
2018-07-05,113105
2018-07-06,113059
2018-07-07,113059
2018-07-08,113059
2018-07-09,112343
2018-07-10,112343
2018-07-11,112343
2018-07-12,112343
2018-07-13,112343
2018-07-14,115296
2018-07-15,115296
2018-07-16,115296
2018-07-17,115193
2018-07-18,115193
2018-07-19,115193
2018-07-20,115193
2018-07-21,113923
2018-07-22,113923
2018-07-23,113923
2018-07-24,116816
2018-07-25,116816
2018-07-26,116816
2018-07-27,116583
2018-07-28,116583
2018-07-29,116583
2018-07-30,116223
2018-07-31,116223
2018-08-01,116223
2018-08-02,119827
2018-08-03,119827
2018-08-04,119827
2018-08-05,125302
2018-08-06,125302
2018-08-07,125302
2018-08-08,129094
2018-08-09,129094
2018-08-10,129094
2018-08-11,129547
2018-08-12,129547
2018-08-14,131113
2018-08-16,131113
2018-08-17,132242
2018-08-18,132242
2018-08-19,132242
2018-08-20,133139
2018-08-21,133139
2018-08-22,133139
2018-08-23,136377
2018-08-24,136377
2018-08-25,138416
2018-08-26,138416
2018-08-27,138416
2018-08-28,141774
2018-08-29,141774
2018-08-30,141774
2018-08-31,144022
2018-09-01,144022
2018-09-02,144022
2018-09-03,148220
2018-09-04,148220
2018-09-05,152698
2018-09-06,152698
2018-09-07,152698
2018-09-08,156764
2018-09-09,156764
2018-09-10,162363
2018-09-11,162363
2018-09-12,162363
2018-09-13,164853
2018-09-14,164853
2018-09-15,165960
2018-09-16,165960
2018-09-17,165960
2018-09-18,171527
2018-09-19,171527
2018-09-20,171527
2018-09-21,178117
2018-09-22,178117
2018-09-23,178117
2018-09-24,185770
2018-09-25,185770
2018-09-26,185770
2018-09-27,192689
2018-09-28,192689
2018-09-29,192689
2018-09-30,193018
2018-10-01,193018
2018-10-02,193018
2018-10-03,187766
2018-10-04,187766
2018-10-05,187766
2018-10-06,183234
2018-10-07,183234
2018-10-08,183234
2018-10-09,180421
2018-10-10,180421
2018-10-11,180421
2018-10-12,178069
2018-10-13,178069
2018-10-14,178069
2018-10-15,177297
2018-10-16,177297
2018-10-17,177297
2018-10-18,179858
2018-10-19,179858
2018-10-20,179858
2018-10-21,179858
2018-10-22,176551
2018-10-23,176551
2018-10-24,176551
2018-10-25,173183
2018-10-26,173183
2018-10-27,173183
2018-10-28,174439
2018-10-29,174439
2018-10-30,174439
2018-10-31,180479
2018-11-01,187772
2018-11-03,203434
2018-11-04,207463
2018-11-05,217766
2018-11-06,228652
2018-11-07,238306
2018-11-08,248241
2018-11-09,258395
2018-11-10,271315
2018-11-11,282907
2018-11-12,297053
2018-11-13,309951
2018-11-15,337078
2018-11-16,350816
2018-11-17,357272
2018-11-18,364031
2018-11-19,364031
2018-11-20,354953
2018-11-21,354953
2018-11-22,344217
2018-11-23,344217
2018-11-24,337882
2018-11-25,331668
2018-11-26,331668
2018-11-27,325227
2018-11-28,315108
2018-11-29,304905
2018-12-01,296236
2018-12-02,287540
2018-12-03,287540
2018-12-04,277609
2018-12-05,269066
2018-12-07,265116
2018-12-09,260244
2018-12-10,253684
2018-12-11,253684
2018-12-12,247505
2018-12-13,247505
2018-12-14,241834
2018-12-15,241834
2018-12-16,237964
2018-12-17,237964
2018-12-18,232098
2018-12-19,232098
2018-12-20,227092
2018-12-21,227092
2018-12-22,218220
2018-12-23,216822
2018-12-24,214213
2018-12-25,214213
2018-12-26,214685
2018-12-27,210580
2018-12-28,210580
2018-12-29,209292
2018-12-30,209292
2018-12-31,206145
2019-01-01,206145
2019-01-02,198948
2019-01-03,198948
2019-01-04,193137
2019-01-05,193137
2019-01-06,192490
2019-01-08,194008
2019-01-10,190036
2019-01-11,190036
2019-01-12,185685
2019-01-13,185685
2019-01-14,184375
2019-01-15,184375
2019-01-16,185483
2019-01-17,185483
2019-01-18,185110
2019-01-19,185110
2019-01-20,190814
2019-01-21,190814
2019-01-22,197529
2019-01-23,197529
2019-01-24,204240
2019-01-25,204240
2019-01-26,207301
2019-01-27,207301
2019-01-28,210457
2019-01-29,210457
2019-01-30,209152
2019-01-31,209152
2019-02-01,203790
2019-02-02,203790
2019-02-03,203822
2019-02-04,203822
2019-02-05,202756
2019-02-06,202756
2019-02-07,203572
2019-02-08,203572
2019-02-09,203572
2019-02-10,208483
2019-02-11,208483
2019-02-12,208483
2019-02-13,207967
2019-02-14,207967
2019-02-15,208458
2019-02-16,208458
2019-02-17,208458
2019-02-18,201712
2019-02-19,201712
2019-02-20,196455
2019-02-21,196455
2019-02-22,191429
2019-02-23,191429
2019-02-24,190849
2019-02-25,190849
2019-02-26,187920
2019-02-27,187920
2019-02-28,187920
2019-03-01,181176
2019-03-02,181176
2019-03-03,176574
2019-03-04,176574
2019-03-05,170483
2019-03-06,170483
2019-03-07,168502
2019-03-08,168502
2019-03-09,168502
2019-03-10,169607
2019-03-11,169607
2019-03-12,169607
2019-03-13,165830
2019-03-14,165830
2019-03-15,165830
2019-03-16,162335
2019-03-17,162335
2019-03-18,159070
2019-03-19,159070
2019-03-20,152503
2019-03-21,152503
2019-03-22,152503
2019-03-23,152001
