date_obj,Golden%20scarab price
2015-10-05,1016
2015-10-06,1016
2015-10-07,1016
2015-10-08,1016
2015-10-09,1016
2015-10-10,1016
2015-10-11,1016
2015-10-12,1016
2015-10-13,992
2015-10-14,992
2015-10-15,992
2015-10-16,992
2015-10-17,992
2015-10-18,992
2015-10-19,992
2015-10-20,992
2015-10-22,991
2015-10-23,991
2015-10-24,991
2015-10-25,991
2015-10-26,991
2015-10-27,991
2015-10-29,991
2015-10-30,991
2015-10-31,991
2015-11-01,991
2015-11-02,984
2015-11-03,984
2015-11-04,984
2015-11-05,984
2015-11-06,984
2015-11-07,984
2015-11-08,984
2015-11-09,984
2015-11-10,984
2015-11-11,984
2015-11-12,984
2015-11-13,984
2015-11-14,984
2015-11-15,993
2015-11-16,993
2015-11-17,993
2015-11-18,993
2015-11-19,993
2015-11-20,993
2015-11-21,993
2015-11-22,993
2015-11-23,993
2015-11-24,993
2015-11-25,993
2015-11-26,993
2015-11-27,997
2015-11-28,997
2015-11-29,997
2015-11-30,997
2015-12-01,997
2015-12-02,997
2015-12-03,997
2015-12-04,997
2015-12-05,997
2015-12-06,997
2015-12-07,1014
2015-12-08,1014
2015-12-09,1014
2015-12-10,1014
2015-12-11,1014
2015-12-12,1014
2015-12-13,1014
2015-12-14,1014
2015-12-15,1014
2015-12-16,1009
2015-12-17,1009
2015-12-18,1009
2015-12-19,1009
2015-12-20,1009
2015-12-21,1009
2015-12-22,1009
2015-12-23,1009
2015-12-24,1009
2015-12-25,1009
2015-12-26,1014
2015-12-27,1014
2015-12-28,1014
2015-12-29,1014
2015-12-30,1014
2015-12-31,1014
2016-01-01,1014
2016-01-02,1014
2016-01-03,983
2016-01-04,983
2016-01-05,983
2016-01-06,983
2016-01-07,983
2016-01-08,983
2016-01-09,983
2016-01-10,989
2016-01-11,989
2016-01-12,989
2016-01-13,989
2016-01-14,989
2016-01-15,989
2016-01-16,989
2016-01-17,1012
2016-01-18,1012
2016-01-19,1012
2016-01-20,1012
2016-01-21,1012
2016-01-22,1012
2016-01-23,1012
2016-01-24,1008
2016-01-25,1008
2016-01-26,1008
2016-01-27,1008
2016-01-28,1008
2016-01-29,1008
2016-01-30,1008
2016-01-31,1011
2016-02-01,1011
2016-02-02,1011
2016-02-03,1011
2016-02-04,1011
2016-02-05,1011
2016-02-06,1011
2016-02-07,1020
2016-02-08,1020
2016-02-09,1020
2016-02-10,1020
2016-02-11,1020
2016-02-12,1020
2016-02-13,1020
2016-02-14,1014
2016-02-15,1014
2016-02-16,1014
2016-02-17,1014
2016-02-18,1014
2016-02-19,1014
2016-02-20,1014
2016-02-21,1001
2016-02-22,1001
2016-02-23,1001
2016-02-24,1001
2016-02-25,1001
2016-02-26,1001
2016-02-27,1001
2016-02-28,1011
2016-02-29,1011
2016-03-01,1011
2016-03-02,1011
2016-03-03,1011
2016-03-04,1011
2016-03-05,1011
2016-03-06,992
2016-03-07,992
2016-03-08,992
2016-03-09,992
2016-03-10,992
2016-03-11,992
2016-03-12,1002
2016-03-13,1002
2016-03-14,1002
2016-03-15,1002
2016-03-16,1002
2016-03-17,1002
2016-03-18,1009
2016-03-19,1009
2016-03-20,1009
2016-03-21,1009
2016-03-22,1009
2016-03-23,1009
2016-03-24,1012
2016-03-25,1012
2016-03-26,1012
2016-03-27,1012
2016-03-28,1012
2016-03-29,1012
2016-03-30,1012
2016-03-31,1005
2016-04-01,1005
2016-04-02,1005
2016-04-03,1005
2016-04-04,1005
2016-04-05,1005
2016-04-06,1005
2016-04-07,1025
2016-04-08,1025
2016-04-09,1025
2016-04-10,1025
2016-04-11,1025
2016-04-12,1025
2016-04-13,1007
2016-04-14,1007
2016-04-15,1007
2016-04-16,1007
2016-04-17,1007
2016-04-18,1004
2016-04-19,1004
2016-04-20,1004
2016-04-21,1004
2016-04-22,1004
2016-04-23,1004
2016-04-24,1004
2016-04-25,1006
2016-04-26,1006
2016-04-27,1006
2016-04-28,1006
2016-04-29,1006
2016-04-30,1006
2016-05-01,998
2016-05-02,998
2016-05-03,998
2016-05-04,998
2016-05-05,998
2016-05-06,998
2016-05-07,995
2016-05-08,995
2016-05-09,995
2016-05-10,995
2016-05-11,995
2016-05-12,995
2016-05-13,995
2016-05-14,995
2016-05-15,995
2016-05-16,995
2016-05-17,995
2016-05-18,995
2016-05-19,1003
2016-05-22,1003
2016-05-23,1003
2016-05-24,1011
2016-05-25,1011
2016-05-26,1011
2016-05-27,1011
2016-05-28,1011
2016-05-29,1046
2016-05-30,1046
2016-05-31,1046
2016-06-01,1046
2016-06-02,1046
2016-06-03,1046
2016-06-04,1038
2016-06-05,1038
2016-06-06,1038
2016-06-07,1038
2016-06-08,1038
2016-06-09,1038
2016-06-10,1013
2016-06-11,1013
2016-06-12,1013
2016-06-13,1013
2016-06-14,1013
2016-06-15,1013
2016-06-16,975
2016-06-17,975
2016-06-18,975
2016-06-19,975
2016-06-20,984
2016-06-21,984
2016-06-22,984
2016-06-23,984
2016-06-24,984
2016-06-25,1000
2016-06-26,1000
2016-06-27,1000
2016-06-28,1000
2016-06-29,1000
2016-06-30,1000
2016-07-01,996
2016-07-02,996
2016-07-03,996
2016-07-04,996
2016-07-05,996
2016-07-06,996
2016-07-07,1008
2016-07-08,1008
2016-07-09,1008
2016-07-10,1008
2016-07-11,1008
2016-07-12,1012
2016-07-13,1012
2016-07-14,1012
2016-07-15,1012
2016-07-16,1012
2016-07-17,1012
2016-07-18,990
2016-07-23,990
2016-07-24,1004
2016-07-25,1004
2016-07-26,1004
2016-07-27,1004
2016-07-28,1004
2016-07-29,1004
2016-07-30,1001
2016-07-31,1001
2016-08-01,1001
2016-08-02,1001
2016-08-03,1001
2016-08-04,1001
2016-08-05,998
2016-08-06,998
2016-08-07,998
2016-08-08,998
2016-08-09,998
2016-08-10,985
2016-08-11,985
2016-08-12,985
2016-08-13,985
2016-08-14,985
2016-08-15,985
2016-08-16,994
2016-08-17,994
2016-08-18,994
2016-08-19,994
2016-08-20,994
2016-08-21,994
2016-08-22,1005
2016-08-23,1005
2016-08-24,1005
2016-08-25,1005
2016-08-26,1005
2016-08-28,968
2016-08-31,968
2016-09-01,968
2016-09-02,968
2016-09-03,954
2016-09-04,954
2016-09-05,954
2016-09-06,954
2016-09-07,967
2016-09-08,967
2016-09-09,967
2016-09-10,967
2016-09-11,967
2016-09-12,967
2016-09-13,976
2016-09-14,976
2016-09-15,976
2016-09-16,976
2016-09-17,976
2016-09-18,976
2016-09-19,977
2016-09-20,977
2016-09-21,977
2016-09-22,977
2016-09-23,977
2016-09-24,977
2016-09-25,977
2016-09-26,988
2016-09-27,988
2016-09-28,988
2016-09-29,988
2016-09-30,988
2016-10-01,988
2016-10-02,972
2016-10-03,972
2016-10-04,972
2016-10-05,972
2016-10-06,972
2016-10-07,972
2016-10-08,994
2016-10-09,994
2016-10-10,994
2016-10-11,994
2016-10-12,994
2016-10-13,994
2016-10-14,1007
2016-10-15,1007
2016-10-16,1007
2016-10-17,1007
2016-10-18,1007
2016-10-19,1007
2016-10-20,1007
2016-10-21,1001
2016-10-22,1001
2016-10-23,1001
2016-10-24,1001
2016-10-25,1001
2016-10-26,1001
2016-10-27,1010
2016-10-28,1010
2016-10-29,1010
2016-10-30,1010
2016-10-31,1010
2016-11-01,1010
2016-11-02,1016
2016-11-03,1016
2016-11-04,1016
2016-11-05,1016
2016-11-06,1016
2016-11-07,1016
2016-11-08,1005
2016-11-09,1005
2016-11-10,1005
2016-11-11,1005
2016-11-12,1005
2016-11-13,1005
2016-11-14,971
2016-11-15,971
2016-12-07,1003
2016-12-08,1003
2016-12-09,1003
2016-12-10,1003
2016-12-11,1004
2016-12-12,1004
2016-12-13,1004
2016-12-14,1004
2016-12-15,1004
2016-12-16,964
2016-12-17,964
2016-12-18,964
2016-12-19,964
2016-12-20,964
2016-12-21,1002
2016-12-22,1002
2016-12-23,1002
2016-12-24,1002
2016-12-25,1002
2016-12-26,1008
2016-12-27,1008
2016-12-28,1008
2016-12-29,1008
2016-12-30,1008
2016-12-31,1008
2017-01-01,1008
2017-01-02,1008
2017-01-03,981
2017-01-04,981
2017-01-05,981
2017-01-06,981
2017-01-07,963
2017-01-08,963
2017-01-09,963
2017-01-10,963
2017-01-11,963
2017-01-12,968
2017-01-13,968
2017-01-14,968
2017-01-15,968
2017-01-16,968
2017-01-17,951
2017-01-18,951
2017-01-19,951
2017-01-20,951
2017-01-21,951
2017-01-22,932
2017-01-23,932
2017-01-27,969
2017-01-28,969
2017-01-29,969
2017-01-30,969
2017-01-31,969
2017-02-01,959
2017-02-02,959
2017-02-03,959
2017-02-04,959
2017-02-05,959
2017-02-06,959
2017-02-07,977
2017-02-08,977
2017-02-09,977
2017-02-10,977
2017-02-11,987
2017-02-12,987
2017-02-13,987
2017-02-14,987
2017-02-15,987
2017-02-16,985
2017-02-18,985
2017-02-19,985
2017-02-20,985
2017-02-21,956
2017-02-22,956
2017-02-23,956
2017-02-24,956
2017-02-25,956
2017-02-26,956
2017-02-27,995
2017-02-28,995
2017-03-01,995
2017-03-02,995
2017-03-03,995
2017-03-04,1000
2017-03-05,1000
2017-03-06,1000
2017-03-07,1000
2017-03-08,1000
2017-03-09,1000
2017-03-10,971
2017-03-11,971
2017-03-12,971
2017-03-13,971
2017-03-14,971
2017-03-15,970
2017-03-16,970
2017-03-17,970
2017-03-18,970
2017-03-19,970
2017-03-20,970
2017-03-21,976
2017-03-22,976
2017-03-23,976
2017-03-24,976
2017-03-25,976
2017-03-26,976
2017-03-27,956
2017-03-28,956
2017-03-29,956
2017-03-30,956
2017-03-31,956
2017-04-01,956
2017-04-02,980
2017-04-03,980
2017-04-04,980
2017-04-12,990
2017-04-13,981
2017-04-14,981
2017-04-15,981
2017-04-16,981
2017-04-17,981
2017-04-18,955
2017-04-19,955
2017-04-20,955
2017-04-21,955
2017-04-22,955
2017-04-23,975
2017-04-24,975
2017-04-25,975
2017-04-26,975
2017-04-27,975
2017-04-28,975
2017-04-29,996
2017-04-30,996
2017-05-01,996
2017-05-02,996
2017-05-03,996
2017-05-04,981
2017-05-05,981
2017-05-06,981
2017-05-07,981
2017-05-08,981
2017-05-09,988
2017-05-10,988
2017-05-11,988
2017-05-12,988
2017-05-13,988
2017-05-14,988
2017-05-15,996
2017-05-16,996
2017-05-17,996
2017-05-18,996
2017-05-19,996
2017-05-20,998
2017-05-21,998
2017-05-22,998
2017-05-23,998
2017-05-24,998
2017-05-25,991
2017-05-26,991
2017-05-27,991
2017-05-28,991
2017-05-29,991
2017-05-30,963
2017-05-31,963
2017-06-01,963
2017-06-02,963
2017-06-03,963
2017-06-04,977
2017-06-05,977
2017-06-06,977
2017-06-07,977
2017-06-08,977
2017-06-09,992
2017-06-10,992
2017-06-11,992
2017-06-12,992
2017-06-13,994
2017-06-14,994
2017-06-15,994
2017-06-16,994
2017-06-17,994
2017-06-18,998
2017-06-19,998
2017-06-20,998
2017-06-21,998
2017-06-22,998
2017-06-23,998
2017-06-24,981
2017-06-25,981
2017-06-26,981
2017-06-27,981
2017-06-28,981
2017-06-29,1000
2017-06-30,1000
2017-07-01,1000
2017-07-02,1000
2017-07-03,1000
2017-07-04,982
2017-07-05,982
2017-07-06,982
2017-07-07,982
2017-07-08,982
2017-07-13,985
2017-07-14,985
2017-07-15,989
2017-07-16,989
2017-07-17,989
2017-07-18,989
2017-07-19,989
2017-07-20,996
2017-07-21,996
2017-07-22,996
2017-07-23,996
2017-07-24,996
2017-07-25,996
2017-07-26,996
2017-07-27,996
2017-07-28,996
2017-07-29,996
2017-07-30,980
2017-07-31,980
2017-08-01,980
2017-08-02,980
2017-08-03,980
2017-08-04,980
2017-08-05,972
2017-08-06,972
2017-08-09,972
2017-08-10,972
2017-08-11,990
2017-08-12,990
2017-08-13,990
2017-08-14,990
2017-08-15,990
2017-08-16,990
2017-08-17,996
2017-08-18,996
2017-08-19,996
2017-08-20,996
2017-08-21,996
2017-08-22,994
2017-08-23,994
2017-08-24,994
2017-08-25,994
2017-08-26,994
2017-08-27,994
2017-08-28,992
2017-08-29,992
2017-08-30,992
2017-08-31,992
2017-09-01,992
2017-09-02,992
2017-09-03,997
2017-09-04,997
2017-09-05,997
2017-09-06,997
2017-09-07,997
2017-09-08,997
2017-09-09,991
2017-09-10,991
2017-09-11,991
2017-09-12,991
2017-09-13,991
2017-09-14,991
2017-09-15,993
2017-09-16,993
2017-09-17,993
2017-09-18,993
2017-09-19,993
2017-09-20,996
2017-09-21,996
2017-09-22,996
2017-09-23,996
2017-09-24,996
2017-09-25,996
2017-09-26,995
2017-09-27,995
2017-09-28,995
2017-09-29,995
2017-09-30,995
2017-10-01,995
2017-10-02,988
2017-10-03,988
2017-10-04,988
2017-10-05,988
2017-10-06,988
2017-10-07,988
2017-10-08,988
2017-10-09,994
2017-10-10,994
2017-10-11,994
2017-10-12,994
2017-10-13,994
2017-10-14,999
2017-10-15,999
2017-10-16,999
2017-10-17,999
2017-10-18,999
2017-10-19,999
2017-10-20,999
2017-10-21,994
2017-10-22,994
2017-10-23,994
2017-10-24,994
2017-10-25,994
2017-10-26,998
2017-10-27,998
2017-10-28,998
2017-10-29,998
2017-10-30,998
2017-10-31,998
2017-11-01,990
2017-11-02,990
2017-11-03,990
2017-11-04,990
2017-11-05,984
2017-11-06,984
2017-11-07,984
2017-11-08,984
2017-11-09,984
2017-11-10,984
2017-11-11,985
2017-11-12,985
2017-11-13,985
2017-11-14,985
2017-11-15,985
2017-11-16,961
2017-11-17,961
2017-11-18,961
2017-11-19,961
2017-11-20,961
2017-11-21,969
2017-11-22,969
2017-11-23,969
2017-11-24,969
2017-11-25,969
2017-11-26,952
2017-11-27,952
2017-11-28,952
2017-11-29,952
2017-11-30,952
2017-12-01,973
2017-12-02,973
2017-12-03,973
2017-12-04,973
2017-12-05,973
2017-12-06,973
2017-12-07,958
2017-12-08,958
2017-12-09,958
2017-12-10,958
2017-12-11,958
2017-12-12,958
2017-12-13,984
2017-12-14,984
2017-12-15,984
2017-12-16,984
2017-12-17,984
2017-12-18,982
2017-12-19,982
2017-12-20,982
2017-12-21,982
2017-12-22,982
2017-12-23,1002
2017-12-24,1002
2017-12-25,1002
2017-12-26,1002
2017-12-27,1002
2017-12-28,977
2017-12-29,977
2017-12-30,977
2017-12-31,977
2018-01-01,977
2018-01-02,966
2018-01-03,966
2018-01-04,966
2018-01-05,966
2018-01-06,959
2018-01-07,959
2018-01-08,959
2018-01-09,959
2018-01-10,959
2018-01-11,965
2018-01-12,965
2018-01-13,965
2018-01-14,965
2018-01-15,976
2018-01-16,976
2018-01-17,976
2018-01-18,976
2018-01-19,980
2018-01-20,980
2018-01-21,980
2018-01-22,980
2018-01-23,974
2018-01-24,974
2018-01-25,974
2018-01-26,931
2018-01-27,931
2018-01-28,951
2018-01-29,951
2018-01-30,951
2018-01-31,974
2018-02-01,974
2018-02-02,974
2018-02-03,969
2018-02-04,969
2018-02-05,969
2018-02-06,982
2018-02-07,982
2018-02-08,1006
2018-02-09,1006
2018-02-10,1006
2018-02-11,982
2018-02-12,982
2018-02-13,982
2018-02-14,981
2018-02-15,981
2018-02-16,981
2018-02-17,994
2018-02-18,994
2018-02-19,989
2018-02-20,989
2018-02-21,989
2018-02-22,999
2018-02-23,999
2018-02-24,999
2018-02-25,1002
2018-02-26,1002
2018-02-27,1002
2018-02-28,993
2018-03-01,993
2018-03-02,1001
2018-03-03,1001
2018-03-04,1001
2018-03-05,998
2018-03-06,998
2018-03-07,998
2018-03-08,982
2018-03-09,982
2018-03-10,982
2018-03-11,986
2018-03-12,986
2018-03-13,986
2018-03-14,999
2018-03-15,999
2018-03-16,999
2018-03-17,1007
2018-03-18,1007
2018-03-19,1007
2018-03-20,1008
2018-03-21,1008
2018-03-23,1008
2018-03-24,982
2018-03-25,982
2018-03-26,982
2018-03-27,982
2018-03-28,982
2018-03-29,982
2018-03-30,977
2018-03-31,977
2018-04-01,977
2018-04-02,967
2018-04-03,967
2018-04-04,967
2018-04-05,981
2018-04-06,981
2018-04-07,981
2018-04-08,978
2018-04-09,978
2018-04-10,978
2018-04-11,973
2018-04-12,973
2018-04-13,973
2018-04-14,973
2018-04-15,992
2018-04-16,992
2018-04-17,992
2018-04-18,992
2018-04-19,972
2018-04-20,972
2018-04-21,972
2018-04-22,957
2018-04-23,957
2018-04-24,957
2018-04-25,955
2018-04-26,955
2018-04-27,955
2018-04-28,979
2018-04-29,979
2018-04-30,979
2018-05-01,983
2018-05-03,983
2018-05-04,983
2018-05-05,995
2018-05-06,995
2018-05-07,995
2018-05-08,995
2018-05-09,983
2018-05-10,983
2018-05-11,983
2018-05-12,962
2018-05-13,962
2018-05-14,962
2018-05-15,962
2018-05-16,936
2018-05-17,936
2018-05-18,936
2018-05-19,948
2018-05-20,948
2018-05-21,948
2018-05-22,966
2018-05-23,966
2018-05-24,969
2018-05-25,969
2018-05-26,969
2018-05-27,970
2018-05-28,970
2018-05-29,970
2018-05-30,973
2018-05-31,973
2018-06-01,973
2018-06-02,978
2018-06-03,978
2018-06-04,978
2018-06-05,985
2018-06-06,985
2018-06-07,985
2018-06-08,988
2018-06-09,988
2018-06-10,988
2018-06-11,989
2018-06-12,989
2018-06-13,994
2018-06-14,994
2018-06-15,994
2018-06-16,994
2018-06-17,1008
2018-06-18,1008
2018-06-19,1008
2018-06-20,1008
2018-06-21,978
2018-06-22,978
2018-06-23,978
2018-06-24,979
2018-06-25,979
2018-06-26,979
2018-06-27,979
2018-06-28,995
2018-06-29,995
2018-06-30,995
2018-07-01,995
2018-07-02,995
2018-07-03,995
2018-07-04,991
2018-07-05,991
2018-07-06,991
2018-07-07,990
2018-07-08,990
2018-07-09,990
2018-07-10,996
2018-07-11,996
2018-07-12,996
2018-07-13,996
2018-07-14,1004
2018-07-15,1004
2018-07-16,1004
2018-07-17,996
2018-07-18,996
2018-07-19,996
2018-07-20,996
2018-07-21,998
2018-07-22,998
2018-07-23,1003
2018-07-24,1003
2018-07-25,1003
2018-07-26,995
2018-07-27,995
2018-07-28,995
2018-07-29,992
2018-07-30,992
2018-07-31,998
2018-08-01,998
2018-08-02,998
2018-08-03,1006
2018-08-04,1006
2018-08-05,996
2018-08-06,996
2018-08-07,996
2018-08-08,992
2018-08-09,992
2018-08-10,992
2018-08-11,995
2018-08-12,995
2018-08-14,995
2018-08-16,995
2018-08-17,995
2018-08-18,995
2018-08-19,993
2018-08-20,993
2018-08-21,993
2018-08-22,1002
2018-08-23,1002
2018-08-24,1002
2018-08-25,993
2018-08-26,993
2018-08-27,993
2018-08-28,991
2018-08-29,991
2018-08-30,991
2018-08-31,1000
2018-09-01,1000
2018-09-02,1000
2018-09-03,999
2018-09-04,999
2018-09-05,988
2018-09-06,988
2018-09-07,988
2018-09-08,987
2018-09-09,987
2018-09-10,987
2018-09-11,994
2018-09-12,994
2018-09-13,994
2018-09-14,992
2018-09-15,992
2018-09-16,992
2018-09-17,996
2018-09-18,996
2018-09-19,996
2018-09-20,993
2018-09-21,993
2018-09-22,993
2018-09-23,993
2018-09-24,993
2018-09-25,993
2018-09-26,994
2018-09-27,994
2018-09-28,994
2018-09-29,994
2018-09-30,994
2018-10-01,994
2018-10-02,991
2018-10-03,991
2018-10-04,991
2018-10-05,984
2018-10-06,984
2018-10-07,984
2018-10-08,996
2018-10-09,996
2018-10-10,991
2018-10-11,991
2018-10-12,991
2018-10-13,994
2018-10-14,994
2018-10-15,994
2018-10-16,995
2018-10-17,995
2018-10-18,988
2018-10-19,988
2018-10-20,988
2018-10-21,978
2018-10-22,978
2018-10-23,978
2018-10-24,981
2018-10-25,981
2018-10-26,981
2018-10-27,972
2018-10-28,972
2018-10-29,952
2018-10-30,952
2018-10-31,951
2018-11-01,951
2018-11-03,949
2018-11-04,949
2018-11-05,955
2018-11-06,955
2018-11-07,955
2018-11-08,973
2018-11-09,973
2018-11-10,989
2018-11-11,989
2018-11-12,992
2018-11-13,992
2018-11-14,992
2018-11-15,979
2018-11-16,979
2018-11-17,979
2018-11-18,980
2018-11-19,980
2018-11-20,981
2018-11-21,981
2018-11-22,983
2018-11-23,983
2018-11-24,992
2018-11-25,992
2018-11-26,992
2018-11-27,995
2018-11-28,995
2018-11-29,1008
2018-12-01,998
2018-12-02,998
2018-12-03,998
2018-12-04,995
2018-12-05,995
2018-12-07,992
2018-12-09,991
2018-12-10,991
2018-12-11,991
2018-12-12,991
2018-12-13,990
2018-12-14,990
2018-12-15,990
2018-12-16,991
2018-12-17,991
2018-12-18,991
2018-12-19,999
2018-12-20,999
2018-12-21,995
2018-12-22,995
2018-12-23,992
2018-12-24,992
2018-12-25,992
2018-12-26,994
2018-12-27,994
2018-12-28,992
2018-12-29,992
2018-12-30,997
2018-12-31,997
2019-01-01,997
2019-01-02,994
2019-01-03,994
2019-01-04,992
2019-01-05,992
2019-01-06,995
2019-01-08,995
2019-01-10,994
2019-01-11,994
2019-01-12,994
2019-01-13,994
2019-01-14,994
2019-01-15,993
2019-01-16,993
2019-01-17,992
2019-01-18,992
2019-01-19,997
2019-01-20,997
2019-01-22,995
2019-01-23,988
2019-01-24,988
2019-01-25,994
2019-01-26,994
2019-01-27,997
2019-01-29,990
2019-01-30,990
2019-01-31,955
2019-02-01,927
2019-02-02,927
2019-02-03,961
2019-02-04,961
2019-02-05,972
2019-02-06,972
2019-02-07,973
2019-02-08,973
2019-02-09,976
2019-02-10,976
2019-02-11,979
2019-02-12,979
2019-02-13,988
2019-02-14,988
2019-02-15,995
2019-02-16,995
2019-02-17,984
2019-02-18,984
2019-02-19,967
2019-02-20,967
2019-02-21,966
2019-02-22,966
2019-02-23,959
2019-02-24,959
2019-02-25,959
2019-02-26,959
2019-02-27,955
2019-02-28,955
2019-03-01,975
2019-03-02,975
2019-03-03,982
2019-03-04,982
2019-03-05,991
2019-03-06,991
2019-03-07,993
2019-03-08,993
2019-03-09,993
2019-03-10,988
2019-03-11,988
2019-03-12,991
2019-03-13,991
2019-03-14,999
2019-03-15,999
2019-03-16,999
2019-03-17,990
2019-03-18,990
2019-03-19,990
2019-03-20,998
2019-03-21,998
2019-03-22,996
2019-03-23,997
2019-03-24,997
2019-03-25,1001
2019-03-26,1001
2019-03-27,1001
2019-03-28,1003
2019-03-29,1003
2019-03-30,996
2019-03-31,996
2019-04-01,1007
2019-04-02,1007
2019-04-03,1007
2019-04-04,990
2019-04-05,990
2019-04-06,990
2019-04-07,994
2019-04-08,994
2019-04-09,1003
2019-04-10,1003
2019-04-11,997
2019-04-12,997
2019-04-13,993
2019-04-14,993
2019-04-15,1008
2019-04-16,1008
2019-04-17,994
2019-04-18,994
2019-04-19,997
2019-04-20,997
2019-04-21,999
2019-04-22,999
2019-04-23,984
2019-04-24,984
2019-04-25,977
2019-04-26,977
2019-04-27,988
2019-04-28,988
2019-04-29,988
2019-04-30,986
2019-05-01,986
2019-05-02,986
2019-05-03,985
2019-05-04,985
2019-05-05,986
2019-05-06,986
2019-05-07,992
2019-05-08,992
2019-05-09,992
2019-05-10,991
2019-05-11,991
2019-05-12,998
2019-05-13,998
2019-05-14,998
2019-05-15,998
2019-05-16,998
2019-05-17,998
2019-05-18,1011
2019-05-19,1011
2019-05-20,996
2019-05-21,996
2019-05-22,996
2019-05-23,999
2019-05-24,999
2019-05-25,1009
2019-05-26,1009
2019-05-27,999
2019-05-28,999
2019-05-29,996
2019-05-30,996
2019-05-31,999
2019-06-01,999
2019-06-02,1000
2019-06-03,1000
2019-06-04,1002
2019-06-05,1002
2019-06-06,997
2019-06-07,997
2019-06-08,996
2019-06-09,996
2019-06-10,996
2019-06-11,996
2019-06-12,996
2019-06-13,996
2019-06-14,996
2019-06-15,1004
2019-06-16,1004
2019-06-17,995
2019-06-18,995
2019-06-19,995
2019-06-20,996
2019-06-21,996
2019-06-22,996
2019-06-23,1010
2019-06-24,1010
2019-06-25,1010
2019-06-26,1022
2019-06-27,1022
2019-06-28,1022
2019-06-29,1000
2019-06-30,1000
2019-07-01,997
2019-07-02,997
2019-07-03,998
2019-07-04,998
2019-07-05,1001
2019-07-06,1001
2019-07-07,996
2019-07-08,996
2019-07-09,1001
2019-07-10,1001
2019-07-11,995
2019-07-12,995
2019-07-13,990
2019-07-14,990
2019-07-15,998
2019-07-16,998
2019-07-17,993
2019-07-18,993
2019-07-19,993
2019-07-20,989
