date_obj,Empty%20cup price
2016-02-12,106
2016-02-13,100
2016-02-14,100
2016-02-15,100
2016-02-16,100
2016-02-17,100
2016-02-18,100
2016-02-19,100
2016-02-20,100
2016-02-21,99
2016-02-22,99
2016-02-23,99
2016-02-24,99
2016-02-25,96
2016-02-26,96
2016-02-27,96
2016-02-28,96
2016-02-29,95
2016-03-01,95
2016-03-02,95
2016-03-03,95
2016-03-04,94
2016-03-05,94
2016-03-06,94
2016-03-07,98
2016-03-08,98
2016-03-09,98
2016-03-10,98
2016-03-11,98
2016-03-12,98
2016-03-13,98
2016-03-14,98
2016-03-15,100
2016-03-16,100
2016-03-17,100
2016-03-18,100
2016-03-19,104
2016-03-20,104
2016-03-21,104
2016-03-22,104
2016-03-23,106
2016-03-24,106
2016-03-25,106
2016-03-26,106
2016-03-27,104
2016-03-28,104
2016-03-29,104
2016-03-30,104
2016-03-31,98
2016-04-01,98
2016-04-02,98
2016-04-03,98
2016-04-04,94
2016-04-05,94
2016-04-06,94
2016-04-07,94
2016-04-08,96
2016-04-09,96
2016-04-10,96
2016-04-11,96
2016-04-12,94
2016-04-13,94
2016-04-14,94
2016-04-15,94
2016-04-16,90
2016-04-17,90
2016-04-18,90
2016-04-19,91
2016-04-20,91
2016-04-21,91
2016-04-22,91
2016-04-23,91
2016-04-24,89
2016-04-25,89
2016-04-26,89
2016-04-27,87
2016-04-28,87
2016-04-29,87
2016-04-30,87
2016-05-01,82
2016-05-02,82
2016-05-03,82
2016-05-04,82
2016-05-05,79
2016-05-06,79
2016-05-07,79
2016-05-08,79
2016-05-09,76
2016-05-10,76
2016-05-11,76
2016-05-12,76
2016-05-13,80
2016-05-14,80
2016-05-15,80
2016-05-16,80
2016-05-17,83
2016-05-18,83
2016-05-19,83
2016-05-22,88
2016-05-23,90
2016-05-24,90
2016-05-25,90
2016-05-26,88
2016-05-27,88
2016-05-28,88
2016-05-29,85
2016-05-30,85
2016-05-31,85
2016-06-01,88
2016-06-02,88
2016-06-03,88
2016-06-04,84
2016-06-05,84
2016-06-06,84
2016-06-07,84
2016-06-08,79
2016-06-09,79
2016-06-10,75
2016-06-11,75
2016-06-12,75
2016-06-13,74
2016-06-14,74
2016-06-15,74
2016-06-16,71
2016-06-17,71
2016-06-18,71
2016-06-19,71
2016-06-20,71
2016-06-21,71
2016-06-22,74
2016-06-23,74
2016-06-24,74
2016-06-25,74
2016-06-26,74
2016-06-27,74
2016-06-28,74
2016-06-29,73
2016-06-30,73
2016-07-01,73
2016-07-02,71
2016-07-03,71
2016-07-04,71
2016-07-05,69
2016-07-06,69
2016-07-07,69
2016-07-08,66
2016-07-09,66
2016-07-10,66
2016-07-11,63
2016-07-12,63
2016-07-13,63
2016-07-14,63
2016-07-15,60
2016-07-16,60
2016-07-17,60
2016-07-18,60
2016-07-23,61
2016-07-24,61
2016-07-25,59
2016-07-26,59
2016-07-27,59
2016-07-28,59
2016-07-29,58
2016-07-30,58
2016-07-31,58
2016-08-01,58
2016-08-02,61
2016-08-03,61
2016-08-04,61
2016-08-05,61
2016-08-06,59
2016-08-07,59
2016-08-08,59
2016-08-09,59
2016-08-10,59
2016-08-11,59
2016-08-12,59
2016-08-13,59
2016-08-14,59
2016-08-15,59
2016-08-16,62
2016-08-17,62
2016-08-18,62
2016-08-19,66
2016-08-20,66
2016-08-21,66
2016-08-22,70
2016-08-23,70
2016-08-24,70
2016-08-25,72
2016-08-26,72
2016-08-28,73
2016-08-31,75
2016-09-01,75
2016-09-02,75
2016-09-03,77
2016-09-04,77
2016-09-05,77
2016-09-06,74
2016-09-07,74
2016-09-08,74
2016-09-09,74
2016-09-10,76
2016-09-11,76
2016-09-12,76
2016-09-13,72
2016-09-14,72
2016-09-15,72
2016-09-16,72
2016-09-17,68
2016-09-18,68
2016-09-19,68
2016-09-20,65
2016-09-21,65
2016-09-22,65
2016-09-23,61
2016-09-24,61
2016-09-25,61
2016-09-26,61
2016-09-27,57
2016-09-28,57
2016-09-29,57
2016-09-30,56
2016-10-01,56
2016-10-02,56
2016-10-03,57
2016-10-04,57
2016-10-05,57
2016-10-06,58
2016-10-07,58
2016-10-08,58
2016-10-09,58
2016-10-10,58
2016-10-11,58
2016-10-12,55
2016-10-13,55
2016-10-14,55
2016-10-15,52
2016-10-16,52
2016-10-17,52
2016-10-18,50
2016-10-19,50
2016-10-20,50
2016-10-21,51
2016-10-22,51
2016-10-23,51
2016-10-24,51
2016-10-25,51
2016-10-26,51
2016-10-27,50
2016-10-28,50
2016-10-29,50
2016-10-30,47
2016-10-31,47
2016-11-01,47
2016-11-02,45
2016-11-03,45
2016-11-04,45
2016-11-05,43
2016-11-06,43
2016-11-07,43
2016-11-08,44
2016-11-09,44
2016-11-10,44
2016-11-11,44
2016-11-12,44
2016-11-13,44
2016-11-14,44
2016-11-15,44
2016-12-07,47
2016-12-08,47
2016-12-09,47
2016-12-10,47
2016-12-11,49
2016-12-12,49
2016-12-13,49
2016-12-14,51
2016-12-15,51
2016-12-16,51
2016-12-17,54
2016-12-18,54
2016-12-19,54
2016-12-20,56
2016-12-21,56
2016-12-22,56
2016-12-23,57
2016-12-24,57
2016-12-25,56
2016-12-26,56
2016-12-27,58
2016-12-28,58
2016-12-29,61
2016-12-30,61
2016-12-31,61
2017-01-01,65
2017-01-02,65
2017-01-03,69
2017-01-04,69
2017-01-05,73
2017-01-06,73
2017-01-07,77
2017-01-08,77
2017-01-09,80
2017-01-10,80
2017-01-11,83
2017-01-12,83
2017-01-13,80
2017-01-14,80
2017-01-15,76
2017-01-16,76
2017-01-17,72
2017-01-18,72
2017-01-19,75
2017-01-20,75
2017-01-21,77
2017-01-22,77
2017-01-23,77
2017-01-27,77
2017-01-28,77
2017-01-29,74
2017-01-30,74
2017-01-31,74
2017-02-01,70
2017-02-02,70
2017-02-03,70
2017-02-04,66
2017-02-05,66
2017-02-06,64
2017-02-07,64
2017-02-08,60
2017-02-09,60
2017-02-10,57
2017-02-11,57
2017-02-12,54
2017-02-13,54
2017-02-14,51
2017-02-15,51
2017-02-16,49
2017-02-18,49
2017-02-19,47
2017-02-20,47
2017-02-21,47
2017-02-22,47
2017-02-23,47
2017-02-24,44
2017-02-25,44
2017-02-26,41
2017-02-27,41
2017-02-28,38
2017-03-01,38
2017-03-02,36
2017-03-03,36
2017-03-04,38
2017-03-05,38
2017-03-06,39
2017-03-07,39
2017-03-08,39
2017-03-09,40
2017-03-10,40
2017-03-11,42
2017-03-12,42
2017-03-13,45
2017-03-14,45
2017-03-15,48
2017-03-16,48
2017-03-17,49
2017-03-18,49
2017-03-19,52
2017-03-20,52
2017-03-21,54
2017-03-22,54
2017-03-23,56
2017-03-24,56
2017-03-25,57
2017-03-26,57
2017-03-27,60
2017-03-28,60
2017-03-29,63
2017-03-30,63
2017-03-31,67
2017-04-01,67
2017-04-02,67
2017-04-03,71
2017-04-04,71
2017-04-12,68
2017-04-13,71
2017-04-14,71
2017-04-15,72
2017-04-16,72
2017-04-17,71
2017-04-18,71
2017-04-19,73
2017-04-20,73
2017-04-21,75
2017-04-22,75
2017-04-23,76
2017-04-24,76
2017-04-25,77
2017-04-26,77
2017-04-27,77
2017-04-28,74
2017-04-29,71
2017-04-30,71
2017-05-01,67
2017-05-02,67
2017-05-03,64
2017-05-04,64
2017-05-05,61
2017-05-06,61
2017-05-07,57
2017-05-08,57
2017-05-09,55
2017-05-10,55
2017-05-11,55
2017-05-12,53
2017-05-13,53
2017-05-14,51
2017-05-15,51
2017-05-16,53
2017-05-17,53
2017-05-18,54
2017-05-19,54
2017-05-20,56
2017-05-21,56
2017-05-22,56
2017-05-23,58
2017-05-24,58
2017-05-25,55
2017-05-26,55
2017-05-27,55
2017-05-28,55
2017-05-29,57
2017-05-30,57
2017-05-31,60
2017-06-01,60
2017-06-02,61
2017-06-03,61
2017-06-04,64
2017-06-05,64
2017-06-06,67
2017-06-07,67
2017-06-08,69
2017-06-09,69
2017-06-10,70
2017-06-11,70
2017-06-12,68
2017-06-13,68
2017-06-14,66
2017-06-15,66
2017-06-16,62
2017-06-17,62
2017-06-18,59
2017-06-19,59
2017-06-20,58
2017-06-21,58
2017-06-22,56
2017-06-23,56
2017-06-24,55
2017-06-25,55
2017-06-26,56
2017-06-27,56
2017-06-28,56
2017-06-29,56
2017-06-30,53
2017-07-01,53
2017-07-02,53
2017-07-03,52
2017-07-04,52
2017-07-05,52
2017-07-06,50
2017-07-07,50
2017-07-08,50
2017-07-13,45
2017-07-14,42
2017-07-15,42
2017-07-16,39
2017-07-17,39
2017-07-18,37
2017-07-19,37
2017-07-20,35
2017-07-21,35
2017-07-22,33
2017-07-23,33
2017-07-24,31
2017-07-25,31
2017-07-26,30
2017-07-27,30
2017-07-28,28
2017-07-29,28
2017-07-30,28
2017-07-31,28
2017-08-01,28
2017-08-02,29
2017-08-03,29
2017-08-04,29
2017-08-05,31
2017-08-06,31
2017-08-09,34
2017-08-10,34
2017-08-11,36
2017-08-12,36
2017-08-13,36
2017-08-14,36
2017-08-15,37
2017-08-16,37
2017-08-17,35
2017-08-18,35
2017-08-19,35
2017-08-20,33
2017-08-21,33
2017-08-22,34
2017-08-23,34
2017-08-24,34
2017-08-25,36
2017-08-26,36
2017-08-27,37
2017-08-28,37
2017-08-29,37
2017-08-30,39
2017-08-31,39
2017-09-01,39
2017-09-03,40
2017-09-04,40
2017-09-05,41
2017-09-06,41
2017-09-07,40
2017-09-08,40
2017-09-09,41
2017-09-10,41
2017-09-11,43
2017-09-12,43
2017-09-13,44
2017-09-14,44
2017-09-15,42
2017-09-16,42
2017-09-17,39
2017-09-18,39
2017-09-19,39
2017-09-20,39
2017-09-21,39
2017-09-22,37
2017-09-23,37
2017-09-24,37
2017-09-25,37
2017-09-26,39
2017-09-27,39
2017-09-28,39
2017-09-29,40
2017-09-30,40
2017-10-01,41
2017-10-02,41
2017-10-03,43
2017-10-04,43
2017-10-05,43
2017-10-06,44
2017-10-07,44
2017-10-08,47
2017-10-09,47
2017-10-10,50
2017-10-11,50
2017-10-12,53
2017-10-13,53
2017-10-14,56
2017-10-15,56
2017-10-16,59
2017-10-17,59
2017-10-18,62
2017-10-19,62
2017-10-20,62
2017-10-21,59
2017-10-22,56
2017-10-23,56
2017-10-24,54
2017-10-25,55
2017-10-26,55
2017-10-27,58
2017-10-28,58
2017-10-29,61
2017-10-30,61
2017-10-31,65
2017-11-01,65
2017-11-02,65
2017-11-03,69
2017-11-04,72
2017-11-05,72
2017-11-06,74
2017-11-07,74
2017-11-08,70
2017-11-09,70
2017-11-10,68
2017-11-11,68
2017-11-12,71
2017-11-13,71
2017-11-14,67
2017-11-15,67
2017-11-16,69
2017-11-17,69
2017-11-18,66
2017-11-19,66
2017-11-20,63
2017-11-21,63
2017-11-22,62
2017-11-23,62
2017-11-24,60
2017-11-25,60
2017-11-26,58
2017-11-27,58
2017-11-28,55
2017-11-29,55
2017-11-30,53
2017-12-01,53
2017-12-02,50
2017-12-03,50
2017-12-04,47
2017-12-05,47
2017-12-06,44
2017-12-07,44
2017-12-08,41
2017-12-09,41
2017-12-10,39
2017-12-11,39
2017-12-12,40
2017-12-13,40
2017-12-14,40
2017-12-15,40
2017-12-16,40
2017-12-17,40
2017-12-18,41
2017-12-19,41
2017-12-20,42
2017-12-21,42
2017-12-22,42
2017-12-23,42
2017-12-24,40
2017-12-25,40
2017-12-26,41
2017-12-27,41
2017-12-28,41
2017-12-29,41
2017-12-30,38
2017-12-31,38
2018-01-01,37
2018-01-02,37
2018-01-03,35
2018-01-04,35
2018-01-05,35
2018-01-06,35
2018-01-07,37
2018-01-08,37
2018-01-09,38
2018-01-10,38
2018-01-11,37
2018-01-12,37
2018-01-13,35
2018-01-14,35
2018-01-15,33
2018-01-16,33
2018-01-17,31
2018-01-18,31
2018-01-19,29
2018-01-20,27
2018-01-21,27
2018-01-22,25
2018-01-23,25
2018-01-25,25
2018-01-26,26
2018-01-27,28
2018-01-28,28
2018-01-29,28
2018-01-30,29
2018-01-31,29
2018-02-01,29
2018-02-02,30
2018-02-03,31
2018-02-04,33
2018-02-05,33
2018-02-06,31
2018-02-07,31
2018-02-08,31
2018-02-09,33
2018-02-10,33
2018-02-11,35
2018-02-12,37
2018-02-13,39
2018-02-14,41
2018-02-15,43
2018-02-16,44
2018-02-17,46
2018-02-18,46
2018-02-19,46
2018-02-20,46
2018-02-21,48
2018-02-22,48
2018-02-23,49
2018-02-24,49
2018-02-25,48
2018-02-26,45
2018-02-27,43
2018-02-28,43
2018-03-01,45
2018-03-02,45
2018-03-03,45
2018-03-04,45
2018-03-05,47
2018-03-06,44
2018-03-07,44
2018-03-09,42
2018-03-10,39
2018-03-11,37
2018-03-12,35
2018-03-13,34
2018-03-14,32
2018-03-15,32
2018-03-16,32
2018-03-17,33
2018-03-18,32
2018-03-20,30
2018-03-21,28
2018-03-23,26
2018-03-24,24
2018-03-25,25
2018-03-26,25
2018-03-27,24
2018-03-28,24
2018-03-29,25
2018-03-30,25
2018-03-31,25
2018-04-01,23
2018-04-02,22
2018-04-03,21
2018-04-04,21
2018-04-05,21
2018-04-06,22
2018-04-07,22
2018-04-08,23
2018-04-09,25
2018-04-10,25
2018-04-11,27
2018-04-12,29
2018-04-13,29
2018-04-14,29
2018-04-15,30
2018-04-16,30
2018-04-17,31
2018-04-18,31
2018-04-19,31
2018-04-20,32
2018-04-21,31
2018-04-22,31
2018-04-23,31
2018-04-24,31
2018-04-25,32
2018-04-26,32
2018-04-27,32
2018-04-28,34
2018-04-29,34
2018-04-30,34
2018-05-01,35
2018-05-03,35
2018-05-04,35
2018-05-05,36
2018-05-07,37
2018-05-08,37
2018-05-09,37
2018-05-10,36
2018-05-11,36
2018-05-12,36
2018-05-13,36
2018-05-14,36
2018-05-15,36
2018-05-16,36
2018-05-17,36
2018-05-18,37
2018-05-19,38
2018-05-20,38
2018-05-21,38
2018-05-22,38
2018-05-23,39
2018-05-24,39
2018-05-25,39
2018-05-26,38
2018-05-27,38
2018-05-28,38
2018-05-29,39
2018-05-30,39
2018-05-31,39
2018-06-01,38
2018-06-02,39
2018-06-03,39
2018-06-04,39
2018-06-05,41
2018-06-06,42
2018-06-07,42
2018-06-08,43
2018-06-09,43
2018-06-10,44
2018-06-11,44
2018-06-12,44
2018-06-13,46
2018-06-14,44
2018-06-15,44
2018-06-16,45
2018-06-17,46
2018-06-18,48
2018-06-19,49
2018-06-20,49
2018-06-22,48
2018-06-23,48
2018-06-24,48
2018-06-25,47
2018-06-26,45
2018-06-27,43
2018-06-28,40
2018-06-29,42
2018-06-30,42
2018-07-01,45
2018-07-02,45
2018-07-03,45
2018-07-04,42
2018-07-05,42
2018-07-06,41
2018-07-07,41
2018-07-08,41
2018-07-09,40
2018-07-10,40
2018-07-11,39
2018-07-12,39
2018-07-13,37
2018-07-14,35
2018-07-15,35
2018-07-16,36
2018-07-17,38
2018-07-18,40
2018-07-19,40
2018-07-20,41
2018-07-21,43
2018-07-22,46
2018-07-23,47
2018-07-24,50
2018-07-25,53
2018-07-26,56
2018-07-27,54
2018-07-28,55
2018-07-29,58
2018-07-30,61
2018-07-31,65
2018-08-01,65
2018-08-02,64
2018-08-03,60
2018-08-04,60
2018-08-05,63
2018-08-06,67
2018-08-07,71
2018-08-08,74
2018-08-09,74
2018-08-10,74
2018-08-11,71
2018-08-12,68
2018-08-14,66
2018-08-16,67
2018-08-17,68
2018-08-18,64
2018-08-19,65
2018-08-20,66
2018-08-21,65
2018-08-22,67
2018-08-23,71
2018-08-24,73
2018-08-25,77
2018-08-26,81
2018-08-27,84
2018-08-28,88
2018-08-29,89
2018-08-30,90
2018-08-31,92
2018-09-01,97
2018-09-02,99
2018-09-03,99
2018-09-04,100
2018-09-05,95
2018-09-06,95
2018-09-07,90
2018-09-08,85
2018-09-09,80
2018-09-10,76
2018-09-11,72
2018-09-12,68
2018-09-13,64
2018-09-14,60
2018-09-15,57
2018-09-16,54
2018-09-17,51
2018-09-18,48
2018-09-19,45
2018-09-20,42
2018-09-21,40
2018-09-22,38
2018-09-23,37
2018-09-24,35
2018-09-25,35
2018-09-26,33
2018-09-27,33
2018-09-28,31
2018-09-29,29
2018-09-30,27
2018-10-01,28
2018-10-02,29
2018-10-03,30
2018-10-04,30
2018-10-05,30
2018-10-06,28
2018-10-07,28
2018-10-08,26
2018-10-09,25
2018-10-10,25
2018-10-11,24
2018-10-12,24
2018-10-13,25
2018-10-14,25
2018-10-15,24
2018-10-16,24
2018-10-17,25
2018-10-18,24
2018-10-19,24
2018-10-20,24
2018-10-21,25
2018-10-22,24
2018-10-23,24
2018-10-24,25
2018-10-25,26
2018-10-26,26
2018-10-27,27
2018-10-28,29
2018-10-29,29
2018-10-30,29
2018-10-31,29
2018-11-01,31
2018-11-03,34
2018-11-04,35
2018-11-05,36
2018-11-06,34
2018-11-07,36
2018-11-08,35
2018-11-09,33
2018-11-10,31
2018-11-11,29
2018-11-12,27
2018-11-13,25
2018-11-14,24
2018-11-15,24
2018-11-16,23
2018-11-17,21
2018-11-18,19
2018-11-19,20
2018-11-20,20
2018-11-21,19
2018-11-22,18
2018-11-23,18
2018-11-24,18
2018-11-25,18
2018-11-26,19
2018-11-27,18
2018-11-28,18
2018-11-29,18
2018-12-01,16
2018-12-02,15
2018-12-03,14
2018-12-05,14
2018-12-07,14
2018-12-09,15
2018-12-10,15
2018-12-11,15
2018-12-12,16
2018-12-13,16
2018-12-14,16
2018-12-15,15
2018-12-16,16
2018-12-17,17
2018-12-18,18
2018-12-19,19
2018-12-20,20
2018-12-21,20
2018-12-22,20
2018-12-23,19
2018-12-24,18
2018-12-25,18
2018-12-26,17
2018-12-27,16
2018-12-28,16
2018-12-29,16
2018-12-30,17
2018-12-31,17
2019-01-01,18
2019-01-02,18
2019-01-03,18
2019-01-04,19
2019-01-05,18
2019-01-06,17
2019-01-08,15
2019-01-10,13
2019-01-11,12
2019-01-12,11
2019-01-13,11
2019-01-14,11
2019-01-15,11
2019-01-16,10
2019-01-17,9
2019-01-18,10
2019-01-19,9
2019-01-20,9
2019-01-21,10
2019-01-22,10
2019-01-23,9
2019-01-24,8
2019-01-25,7
2019-01-26,7
2019-01-27,6
2019-01-28,6
2019-01-29,5
2019-01-30,5
2019-01-31,6
2019-02-01,6
2019-02-02,5
2019-02-03,4
2019-02-04,5
2019-02-05,5
2019-02-06,5
2019-02-07,4
2019-02-08,3
2019-02-09,2
2019-02-10,1
2019-02-11,2
2019-02-12,3
2019-02-13,4
2019-02-14,4
2019-02-15,4
2019-02-16,4
2019-02-17,5
2019-02-18,5
2019-02-19,6
2019-02-20,7
2019-02-21,8
2019-02-22,9
2019-02-23,8
2019-02-24,8
2019-02-25,9
2019-02-26,10
2019-02-27,11
2019-02-28,10
2019-03-01,11
2019-03-02,12
2019-03-03,11
2019-03-04,12
2019-03-05,13
2019-03-06,14
2019-03-07,15
2019-03-08,15
2019-03-09,16
2019-03-10,17
2019-03-11,18
2019-03-12,19
2019-03-13,20
2019-03-14,21
2019-03-15,21
2019-03-16,20
2019-03-17,21
2019-03-18,21
2019-03-19,23
2019-03-20,21
2019-03-21,23
2019-03-22,24
2019-03-23,23
2019-03-24,22
2019-03-25,21
2019-03-26,21
2019-03-27,21
2019-03-28,21
2019-03-29,19
2019-03-30,19
2019-03-31,18
2019-04-01,17
2019-04-02,18
2019-04-03,18
2019-04-04,17
2019-04-05,16
2019-04-06,15
2019-04-07,14
2019-04-08,13
2019-04-09,12
2019-04-10,11
2019-04-11,11
2019-04-12,11
2019-04-13,10
2019-04-14,10
2019-04-15,9
2019-04-16,8
2019-04-17,7
2019-04-18,8
2019-04-19,9
2019-04-20,10
2019-04-21,11
2019-04-22,11
2019-04-23,11
2019-04-24,10
2019-04-25,10
2019-04-26,10
2019-04-27,11
2019-04-28,11
2019-04-29,11
2019-04-30,11
2019-05-01,10
2019-05-02,10
2019-05-03,10
2019-05-04,11
2019-05-05,12
2019-05-06,11
2019-05-07,10
2019-05-08,10
2019-05-09,10
2019-05-10,10
2019-05-11,10
2019-05-12,11
2019-05-13,11
2019-05-14,10
2019-05-15,9
2019-05-16,9
2019-05-17,10
2019-05-18,10
2019-05-19,10
2019-05-20,10
2019-05-21,11
2019-05-22,11
2019-05-23,11
2019-05-24,10
2019-05-25,9
2019-05-26,9
2019-05-27,9
2019-05-28,9
2019-05-29,9
2019-05-30,10
2019-05-31,11
2019-06-01,10
2019-06-02,9
2019-06-03,8
2019-06-04,8
2019-06-05,7
2019-06-06,7
2019-06-07,7
2019-06-08,7
2019-06-09,7
2019-06-10,7
2019-06-11,7
2019-06-12,8
2019-06-13,8
2019-06-14,9
2019-06-15,10
2019-06-16,11
2019-06-17,12
2019-06-18,11
2019-06-19,12
2019-06-20,13
2019-06-21,13
2019-06-22,13
2019-06-23,13
2019-06-24,12
2019-06-25,12
2019-06-26,12
2019-06-27,12
2019-06-28,12
2019-06-29,13
2019-06-30,13
2019-07-01,13
2019-07-02,13
2019-07-03,13
2019-07-04,13
2019-07-05,13
2019-07-06,14
2019-07-07,13
2019-07-08,14
2019-07-09,14
2019-07-10,13
2019-07-11,13
2019-07-12,13
2019-07-13,14
2019-07-14,14
2019-07-15,14
2019-07-16,15
2019-07-17,16
2019-07-18,16
2019-07-19,16
2019-07-20,16
2019-07-21,17
2019-07-22,17
2019-07-23,18
2019-07-24,18
2019-07-25,18
2019-07-26,17
2019-07-27,16
2019-07-28,15
2019-07-29,14
2019-07-30,13
2019-07-31,12
2019-08-01,12
2019-08-02,12
2019-08-03,12
2019-08-04,13
2019-08-05,13
2019-08-06,13
2019-08-07,13
2019-08-08,14
2019-08-09,14
2019-08-10,15
2019-08-11,15
2019-08-12,15
2019-08-13,16
2019-08-14,17
2019-08-15,18
2019-08-16,19
2019-08-17,19
2019-08-18,20
2019-08-19,19
2019-08-20,19
2019-08-21,19
2019-08-22,20
2019-08-23,20
2019-08-24,20
2019-08-24,20
2019-08-25,20
2019-08-25,20
2019-08-26,20
2019-08-26,20
2019-08-27,21
2019-08-27,21
2019-08-28,20
2019-08-29,20
2019-08-30,20
