date_obj,Adamant%20crossbow price
2019-03-09,1781
2019-03-10,1795
2019-03-11,1830
2019-03-12,1787
2019-03-13,1699
2019-03-14,1713
2019-03-15,1759
2019-03-16,1761
2019-03-17,1801
2019-03-18,1833
2019-03-19,1878
2019-03-20,1900
2019-03-21,1949
2019-03-22,1997
2019-03-23,1926
2019-03-24,1949
2019-03-25,1852
2019-03-26,1759
2019-03-27,1707
2019-03-28,1664
2019-03-29,1587
2019-03-30,1594
2019-03-31,1541
2019-04-01,1559
2019-04-02,1582
2019-04-03,1628
2019-04-04,1666
2019-04-05,1703
2019-04-06,1708
2019-04-07,1711
2019-04-08,1718
2019-04-09,1748
2019-04-10,1734
2019-04-11,1707
2019-04-12,1734
2019-04-13,1729
2019-04-14,1696
2019-04-15,1635
2019-04-16,1564
2019-04-17,1485
2019-04-18,1468
2019-04-19,1439
2019-04-20,1398
2019-04-21,1369
2019-04-22,1335
2019-04-23,1342
2019-04-24,1359
2019-04-25,1394
2019-04-26,1377
2019-04-27,1386
2019-04-28,1359
2019-04-29,1350
2019-04-30,1413
2019-05-01,1442
2019-05-02,1458
2019-05-03,1526
2019-05-04,1548
2019-05-05,1586
2019-05-06,1624
2019-05-07,1676
2019-05-08,1745
2019-05-09,1784
2019-05-10,1873
2019-05-11,1945
2019-05-12,1859
2019-05-13,1796
2019-05-14,1711
2019-05-15,1625
2019-05-16,1543
2019-05-17,1465
2019-05-18,1401
2019-05-19,1330
2019-05-20,1299
2019-05-21,1299
2019-05-22,1341
2019-05-23,1370
2019-05-24,1439
2019-05-25,1413
2019-05-26,1378
2019-05-27,1350
2019-05-28,1305
2019-05-29,1304
2019-05-30,1313
2019-05-31,1336
2019-06-01,1347
2019-06-02,1336
2019-06-03,1285
2019-06-04,1274
2019-06-05,1289
2019-06-06,1261
2019-06-07,1267
2019-06-08,1269
2019-06-09,1308
2019-06-10,1368
2019-06-11,1421
2019-06-12,1457
2019-06-13,1530
2019-06-14,1583
2019-06-15,1518
2019-06-16,1463
2019-06-17,1434
2019-06-18,1447
2019-06-19,1487
2019-06-20,1484
2019-06-21,1547
2019-06-22,1619
2019-06-23,1596
2019-06-24,1541
2019-06-25,1517
2019-06-26,1498
2019-06-27,1466
2019-06-28,1484
2019-06-29,1537
2019-06-30,1573
2019-07-01,1546
2019-07-02,1552
2019-07-03,1569
2019-07-04,1557
2019-07-05,1558
2019-07-06,1588
2019-07-07,1658
2019-07-08,1729
2019-07-09,1780
2019-07-10,1869
2019-07-11,1959
2019-07-12,2057
2019-07-13,2160
2019-07-14,2268
2019-07-15,2379
2019-07-16,2498
2019-07-17,2613
2019-07-18,2739
2019-07-19,2876
2019-07-20,3004
2019-07-21,3019
2019-07-22,3078
2019-07-23,3036
2019-07-24,2930
2019-07-25,2811
2019-07-26,2670
2019-07-27,2536
2019-07-28,2411
2019-07-29,2296
2019-07-30,2181
2019-07-31,2071
2019-08-01,1967
2019-08-02,1868
2019-08-03,1778
2019-08-04,1695
2019-08-05,1617
2019-08-06,1536
2019-08-07,1471
2019-08-08,1414
2019-08-09,1408
2019-08-10,1382
2019-08-11,1312
2019-08-12,1260
2019-08-13,1212
2019-08-14,1199
2019-08-15,1176
2019-08-16,1163
2019-08-17,1148
2019-08-18,1156
2019-08-19,1139
2019-08-20,1103
2019-08-21,1110
2019-08-22,1119
2019-08-23,1132
2019-08-24,1135
2019-08-24,1135
2019-08-25,1099
2019-08-25,1099
2019-08-26,1057
2019-08-27,1057
2019-08-27,1057
2019-08-28,1087
2019-08-29,1102
2019-08-30,1129
2019-08-31,1171
2019-09-01,1135
2019-09-02,1179
2019-09-03,1227
2019-09-04,1255
2019-09-05,1294
2019-09-06,1310
2019-09-07,1319
2019-09-08,1321
2019-09-09,1298
2019-09-10,1273
2019-09-11,1262
2019-09-12,1259
2019-09-13,1269
2019-09-14,1262
2019-09-15,1253
2019-09-16,1248
2019-09-17,1281
2019-09-18,1286
2019-09-19,1345
2019-09-20,1397
2019-09-21,1456
2019-09-22,1526
2019-09-23,1603
2019-09-24,1684
2019-09-25,1768
2019-09-26,1784
2019-09-27,1781
2019-09-28,1828
2019-09-29,1884
2019-09-30,1899
2019-10-01,1924
2019-10-02,1963
2019-10-03,1934
2019-10-04,1985
2019-10-05,2043
2019-10-06,2073
2019-10-07,1969
2019-10-08,1870
2019-10-09,1779
2019-10-10,1694
2019-10-11,1755
2019-10-12,1811
2019-10-13,1801
2019-10-14,1805
2019-10-15,1840
2019-10-16,1751
2019-10-17,1721
2019-10-18,1642
2019-10-19,1603
2019-10-20,1583
2019-10-21,1505
2019-10-22,1449
2019-10-23,1446
2019-10-24,1454
2019-10-25,1443
2019-10-26,1408
2019-10-27,1383
2019-10-28,1394
2019-10-29,1417
2019-10-30,1470
2019-10-31,1456
2019-11-01,1437
2019-11-02,1395
2019-11-03,1426
2019-11-04,1473
2019-11-05,1523
2019-11-06,1574
2019-11-07,1574
2019-11-08,1588
2019-11-09,1640
2019-11-10,1643
2019-11-11,1650
2019-11-12,1678
2019-11-13,1668
2019-11-14,1697
2019-11-15,1678
2019-11-16,1700
2019-11-17,1767
2019-11-18,1806
2019-11-19,1841
2019-11-20,1789
2019-11-21,1794
2019-11-22,1819
2019-11-23,1909
2019-11-24,1962
2019-11-25,2059
2019-11-26,2042
2019-11-27,2055
2019-11-28,2057
2019-11-29,2015
2019-11-30,1944
2019-12-01,1920
2019-12-02,1922
2019-12-03,1868
2019-12-04,1887
2019-12-05,1918
2019-12-06,1974
2019-12-07,1955
2019-12-08,1936
2019-12-09,1948
2019-12-10,1928
2019-12-11,1910
2019-12-12,1814
2019-12-13,1723
2019-12-14,1638
2019-12-15,1556
2019-12-16,1512
2019-12-17,1462
2019-12-18,1427
2019-12-19,1427
2019-12-20,1398
2019-12-21,1328
2019-12-22,1325
2019-12-23,1380
2019-12-24,1382
2019-12-25,1378
2019-12-26,1416
2019-12-27,1457
2019-12-28,1514
2019-12-29,1584
2019-12-30,1625
2019-12-31,1645
2020-01-01,1686
2020-01-02,1651
2020-01-03,1657
2020-01-04,1627
2020-01-05,1625
2020-01-06,1594
2020-01-07,1527
2020-01-08,1458
2020-01-09,1461
2020-01-10,1505
2020-01-11,1563
2020-01-12,1626
2020-01-13,1681
2020-01-14,1754
2020-01-15,1802
2020-01-16,1886
2020-01-17,1916
2020-01-18,2012
2020-01-19,2113
2020-01-20,2219
2020-01-21,2330
2020-01-22,2447
2020-01-23,2570
2020-01-24,2665
2020-01-25,2761
2020-01-26,2736
2020-01-27,2781
2020-01-28,2703
2020-01-29,2627
2020-01-30,2579
2020-01-31,2503
2020-02-01,2476
2020-02-02,2400
2020-02-03,2322
2020-02-04,2231
2020-02-05,2152
2020-02-06,2059
2020-02-07,1958
2020-02-08,2016
2020-02-09,1986
2020-02-10,1906
2020-02-11,1830
2020-02-12,1767
2020-02-13,1680
2020-02-14,1668
2020-02-15,1590
2020-02-16,1555
2020-02-17,1539
2020-02-18,1511
2020-02-19,1566
2020-02-20,1634
2020-02-21,1712
2020-02-22,1703
2020-02-23,1720
2020-02-24,1707
2020-02-25,1753
2020-02-26,1776
2020-02-27,1777
2020-02-28,1838
2020-02-29,1829
2020-03-01,1863
2020-03-02,1847
2020-03-03,1815
2020-03-04,1826
2020-03-05,1821
2020-03-06,1751
2020-03-07,1747
2020-03-08,1693
2020-03-09,1630
2020-03-10,1614
2020-03-11,1572
2020-03-12,1596
2020-03-13,1630
2020-03-14,1565
2020-03-15,1549
2020-03-16,1586
2020-03-17,1666
2020-03-18,1738
2020-03-19,1727
2020-03-20,1694
2020-03-21,1669
2020-03-22,1612
2020-03-23,1617
2020-03-24,1546
2020-03-25,1590
2020-03-26,1670
2020-03-27,1680
2020-03-28,1696
2020-03-29,1723
2020-03-30,1741
2020-03-31,1751
2020-04-01,1716
2020-04-02,1727
2020-04-03,1768
2020-04-04,1801
2020-04-05,1884
2020-04-06,1901
2020-04-07,1925
2020-04-08,1985
2020-04-09,1994
2020-04-10,1987
2020-04-11,1992
2020-04-12,1992
2020-04-13,1991
2020-04-14,2052
2020-04-15,2127
2020-04-16,2193
2020-04-17,2195
2020-04-18,2255
2020-04-19,2179
2020-04-20,2146
2020-04-21,2118
2020-04-22,2094
2020-04-23,2015
2020-04-24,2024
2020-04-25,2078
2020-04-26,2051
2020-04-27,2009
2020-04-28,2035
2020-04-29,2094
2020-04-30,2081
2020-05-01,2078
2020-05-02,2064
2020-05-03,2055
2020-05-04,2105
2020-05-05,2064
2020-05-06,2005
2020-05-07,1952
2020-05-08,1929
2020-05-09,1878
2020-05-10,1825
2020-05-11,1827
2020-05-12,1795
2020-05-13,1774
