date_obj,Apprentice%20wand price
2015-08-18,348809
2015-08-19,348809
2015-08-20,348809
2015-08-21,348809
2015-08-22,348809
2015-08-23,348809
2015-08-24,348809
2015-08-25,348809
2015-08-26,348809
2015-08-27,348809
2015-08-28,348809
2015-08-29,348809
2015-08-30,348809
2015-08-31,348809
2015-09-01,348809
2015-09-02,348809
2015-09-03,348809
2015-09-04,348809
2015-09-05,363521
2015-09-06,363521
2015-09-07,363521
2015-09-08,363521
2015-09-09,363521
2015-09-10,363521
2015-09-11,363521
2015-09-12,363521
2015-09-13,363521
2015-09-14,363521
2015-09-15,363521
2015-09-16,363521
2015-09-17,363521
2015-09-18,363521
2015-09-19,363521
2015-09-20,363521
2015-09-21,363521
2015-09-22,363521
2015-09-23,363521
2015-09-24,363521
2015-09-25,363521
2015-09-27,363521
2015-09-28,363521
2015-09-29,363521
2015-09-30,363521
2015-10-05,363521
2015-10-06,363521
2015-10-07,363521
2015-10-08,363521
2015-10-09,363521
2015-10-10,363521
2015-10-11,363521
2015-10-12,363521
2015-10-13,363521
2015-10-14,363521
2015-10-15,363521
2015-10-16,363521
2015-10-17,363521
2015-10-18,363521
2015-10-19,363521
2015-10-20,363521
2015-10-22,363521
2015-10-23,363521
2015-10-24,363521
2015-10-25,363521
2015-10-26,363521
2015-10-27,363521
2015-10-28,377458
2015-10-29,377458
2015-10-30,377458
2015-10-31,377458
2015-11-01,377458
2015-11-02,377458
2015-11-03,377458
2015-11-04,377458
2015-11-05,377458
2015-11-06,377458
2015-11-07,377458
2015-11-08,377458
2015-11-09,377458
2015-11-10,377458
2015-11-11,377458
2015-11-12,377458
2015-11-13,377458
2015-11-14,377458
2015-11-15,377458
2015-11-16,377458
2015-11-17,377458
2015-11-18,377458
2015-11-19,377458
2015-11-20,377458
2015-11-21,377458
2015-11-22,377458
2015-11-23,377458
2015-11-24,377458
2015-11-25,377458
2015-11-26,377458
2015-11-27,377458
2015-11-28,377458
2015-11-29,377458
2015-11-30,377458
2015-12-01,377458
2015-12-02,377458
2015-12-03,377458
2015-12-04,377458
2015-12-05,377458
2015-12-06,377458
2015-12-07,377458
2015-12-08,377458
2015-12-09,377458
2015-12-10,377458
2015-12-11,377458
2015-12-12,377458
2015-12-13,377458
2015-12-14,377458
2015-12-15,377458
2015-12-16,377458
2015-12-17,377458
2015-12-18,377458
2015-12-19,377458
2015-12-20,377458
2015-12-21,377458
2015-12-22,377458
2015-12-23,393699
2015-12-24,393699
2015-12-25,393699
2015-12-26,393699
2015-12-27,393699
2015-12-28,393699
2015-12-29,393699
2015-12-30,393699
2015-12-31,393699
2016-01-01,393699
2016-01-02,393699
2016-01-03,393699
2016-01-04,393699
2016-01-05,393699
2016-01-06,393699
2016-01-07,393699
2016-01-08,393699
2016-01-09,393699
2016-01-10,393699
2016-01-11,393699
2016-01-12,393699
2016-01-13,393699
2016-01-14,393699
2016-01-15,393699
2016-01-16,393699
2016-01-17,393699
2016-01-18,393699
2016-01-19,393699
2016-01-20,393699
2016-01-21,393699
2016-01-22,393699
2016-01-23,393699
2016-01-24,393699
2016-01-25,393699
2016-01-26,393699
2016-01-27,393699
2016-01-28,393699
2016-01-29,393699
2016-01-30,393699
2016-01-31,393699
2016-02-01,393699
2016-02-02,393699
2016-02-03,393699
2016-02-04,393699
2016-02-05,409783
2016-02-06,409783
2016-02-07,409783
2016-02-08,409783
2016-02-09,409783
2016-02-10,409783
2016-02-11,409783
2016-02-12,409783
2016-02-13,409783
2016-02-14,409783
2016-02-15,409783
2016-02-16,409783
2016-02-17,409783
2016-02-18,409783
2016-02-19,409783
2016-02-20,409783
2016-02-21,409783
2016-02-22,409783
2016-02-23,409783
2016-02-24,409783
2016-02-25,409783
2016-02-26,409783
2016-02-27,409783
2016-02-28,409783
2016-02-29,409783
2016-03-01,409783
2016-03-02,409783
2016-03-03,409783
2016-03-04,409783
2016-03-05,409783
2016-03-06,409783
2016-03-07,409783
2016-03-08,409783
2016-03-09,409783
2016-03-10,409783
2016-03-11,409783
2016-03-12,409783
2016-03-13,409783
2016-03-14,409783
2016-03-15,409783
2016-03-16,409783
2016-03-17,409783
2016-03-18,409783
2016-03-19,409783
2016-03-20,409783
2016-03-21,409783
2016-03-22,409783
2016-03-23,409783
2016-03-24,409783
2016-03-25,409783
2016-03-26,409783
2016-03-27,409783
2016-03-28,409783
2016-03-29,409783
2016-03-30,409783
2016-03-31,427431
2016-04-01,427431
2016-04-02,427431
2016-04-03,427431
2016-04-04,427431
2016-04-05,427431
2016-04-06,427431
2016-04-07,427431
2016-04-08,427431
2016-04-09,427431
2016-04-10,427431
2016-04-11,427431
2016-04-12,427431
2016-04-13,427431
2016-04-14,427431
2016-04-15,427431
2016-04-16,427431
2016-04-17,427431
2016-04-18,427431
2016-04-19,427431
2016-04-20,427431
2016-04-21,427431
2016-04-22,427431
2016-04-23,427431
2016-04-24,427431
2016-04-25,427431
2016-04-26,427431
2016-04-27,427431
2016-04-28,427431
2016-04-29,427431
2016-04-30,427431
2016-05-01,427431
2016-05-02,427431
2016-05-03,427431
2016-05-04,427431
2016-05-05,427431
2016-05-06,427431
2016-05-07,427431
2016-05-08,427431
2016-05-09,427431
2016-05-10,427431
2016-05-11,427431
2016-05-12,427431
2016-05-13,427431
2016-05-14,427431
2016-05-15,427431
2016-05-16,427431
2016-05-17,427431
2016-05-18,427431
2016-05-19,427431
2016-05-22,446211
2016-05-23,446211
2016-05-24,446211
2016-05-25,446211
2016-05-26,446211
2016-05-27,446211
2016-05-28,446211
2016-05-29,446211
2016-05-30,446211
2016-05-31,446211
2016-06-01,446211
2016-06-02,446211
2016-06-03,446211
2016-06-04,446211
2016-06-05,446211
2016-06-06,446211
2016-06-07,446211
2016-06-08,446211
2016-06-09,446211
2016-06-10,446211
2016-06-11,446211
2016-06-12,446211
2016-06-13,446211
2016-06-14,446211
2016-06-15,446211
2016-06-16,446211
2016-06-17,446211
2016-06-18,446211
2016-06-19,446211
2016-06-20,446211
2016-06-21,446211
2016-06-22,446211
2016-06-23,446211
2016-06-24,446211
2016-06-25,446211
2016-06-26,446211
2016-06-27,446211
2016-06-28,446211
2016-06-29,446211
2016-06-30,446211
2016-07-01,446211
2016-07-02,446211
2016-07-03,446211
2016-07-04,446211
2016-07-05,446211
2016-07-06,446211
2016-07-07,446211
2016-07-08,446211
2016-07-09,464417
2016-07-10,464417
2016-07-11,464417
2016-07-12,464417
2016-07-13,464417
2016-07-14,464417
2016-07-15,464417
2016-07-16,464417
2016-07-17,464417
2016-07-18,464417
2016-07-23,464417
2016-07-24,464417
2016-07-25,464417
2016-07-26,464417
2016-07-27,464417
2016-07-28,464417
2016-07-29,464417
2016-07-30,464417
2016-07-31,464417
2016-08-01,464417
2016-08-02,464417
2016-08-03,464417
2016-08-04,464417
2016-08-05,464417
2016-08-06,464417
2016-08-07,464417
2016-08-08,464417
2016-08-09,464417
2016-08-10,464417
2016-08-11,464417
2016-08-12,464417
2016-08-13,464417
2016-08-14,464417
2016-08-15,464417
2016-08-16,464417
2016-08-17,464417
2016-08-18,464417
2016-08-19,464417
2016-08-20,484862
2016-08-21,484862
2016-08-22,484862
2016-08-23,484862
2016-08-24,484862
2016-08-25,484862
2016-08-26,484862
2016-08-28,484862
2016-08-31,484862
2016-09-01,484862
2016-09-02,484862
2016-09-03,484862
2016-09-04,484862
2016-09-05,484862
2016-09-06,484862
2016-09-07,484862
2016-09-08,484862
2016-09-09,484862
2016-09-10,484862
2016-09-11,484862
2016-09-12,484862
2016-09-13,484862
2016-09-14,484862
2016-09-15,484862
2016-09-16,484862
2016-09-17,484862
2016-09-18,484862
2016-09-19,484862
2016-09-20,484862
2016-09-21,484862
2016-09-22,484862
2016-09-23,484862
2016-09-24,484862
2016-09-25,484862
2016-09-26,484862
2016-09-27,484862
2016-09-28,484862
2016-09-29,484862
2016-09-30,484862
2016-10-01,484862
2016-10-02,484862
2016-10-03,484862
2016-10-04,484862
2016-10-05,484862
2016-10-06,484862
2016-10-07,484862
2016-10-08,484862
2016-10-09,484862
2016-10-10,484862
2016-10-11,484862
2016-10-12,484862
2016-10-13,484862
2016-10-14,484862
2016-10-15,484862
2016-10-16,484862
2016-10-17,504905
2016-10-18,504905
2016-10-19,504905
2016-10-20,504905
2016-10-21,504905
2016-10-22,504905
2016-10-23,504905
2016-10-24,504905
2016-10-25,504905
2016-10-26,504905
2016-10-27,504905
2016-10-28,504905
2016-10-29,504905
2016-10-30,504905
2016-10-31,504905
2016-11-01,504905
2016-11-02,504905
2016-11-03,504905
2016-11-04,504905
2016-11-05,504905
2016-11-06,504905
2016-11-07,504905
2016-11-08,504905
2016-11-09,504905
2016-11-10,504905
2016-11-11,504905
2016-11-12,504905
2016-11-13,504905
2016-11-14,504905
2016-11-15,504905
2016-12-07,504905
2016-12-08,504905
2016-12-09,504905
2016-12-10,504905
2016-12-11,504905
2016-12-12,504905
2016-12-13,504905
2016-12-14,504905
2016-12-15,504905
2016-12-16,504905
2016-12-17,504905
2016-12-18,504905
2016-12-19,525209
2016-12-20,525209
2016-12-21,525209
2016-12-22,525209
2016-12-23,525209
2016-12-24,525209
2016-12-25,525209
2016-12-26,525209
2016-12-27,525209
2016-12-28,525209
2016-12-29,525209
2016-12-30,525209
2016-12-31,525209
2017-01-01,525209
2017-01-02,525209
2017-01-03,525209
2017-01-04,525209
2017-01-05,525209
2017-01-06,525209
2017-01-07,525209
2017-01-08,525209
2017-01-09,525209
2017-01-10,525209
2017-01-11,525209
2017-01-12,525209
2017-01-13,525209
2017-01-14,525209
2017-01-15,525209
2017-01-16,525209
2017-01-17,525209
2017-01-18,525209
2017-01-19,525209
2017-01-20,525209
2017-01-21,525209
2017-01-22,525209
2017-01-23,525209
2017-01-27,546644
2017-01-28,546644
2017-01-29,546644
2017-01-30,546644
2017-01-31,546644
2017-02-01,546644
2017-02-02,546644
2017-02-03,546644
2017-02-04,546644
2017-02-05,546644
2017-02-06,546644
2017-02-07,546644
2017-02-08,546644
2017-02-09,546644
2017-02-10,546644
2017-02-11,546644
2017-02-12,546644
2017-02-13,546644
2017-02-14,546644
2017-02-15,546644
2017-02-16,546644
2017-02-18,546644
2017-02-19,546644
2017-02-20,546644
2017-02-21,546644
2017-02-22,546644
2017-02-23,546644
2017-02-24,546644
2017-02-25,546644
2017-02-26,546644
2017-02-27,546644
2017-02-28,546644
2017-03-01,546644
2017-03-02,546644
2017-03-03,546644
2017-03-04,546644
2017-03-05,546644
2017-03-06,546644
2017-03-07,568654
2017-03-08,568654
2017-03-09,568654
2017-03-10,568654
2017-03-11,568654
2017-03-12,568654
2017-03-13,568654
2017-03-14,568654
2017-03-15,568654
2017-03-16,568654
2017-03-17,568654
2017-03-18,568654
2017-03-19,568654
2017-03-20,568654
2017-03-21,568654
2017-03-22,568654
2017-03-23,568654
2017-03-24,568654
2017-03-25,568654
2017-03-26,568654
2017-03-27,568654
2017-03-28,568654
2017-03-29,568654
2017-03-30,568654
2017-03-31,568654
2017-04-01,568654
2017-04-02,568654
2017-04-03,568654
2017-04-04,568654
2017-04-05,568654
2017-04-12,568654
2017-04-13,568654
2017-04-14,568654
2017-04-15,568654
2017-04-16,568654
2017-04-17,593321
2017-04-18,593321
2017-04-19,593321
2017-04-20,593321
2017-04-21,593321
2017-04-22,593321
2017-04-23,593321
2017-04-24,593321
2017-04-25,593321
2017-04-26,593321
2017-04-27,593321
2017-04-28,593321
2017-04-29,593321
2017-04-30,593321
2017-05-01,593321
2017-05-02,593321
2017-05-03,593321
2017-05-04,593321
2017-05-05,593321
2017-05-06,593321
2017-05-07,593321
2017-05-08,593321
2017-05-09,593321
2017-05-10,593321
2017-05-11,593321
2017-05-12,593321
2017-05-13,593321
2017-05-14,593321
2017-05-15,593321
2017-05-16,593321
2017-05-17,593321
2017-05-18,593321
2017-05-19,593321
2017-05-20,593321
2017-05-21,593321
2017-05-22,593321
2017-05-23,593321
2017-05-24,593321
2017-05-25,593321
2017-05-26,593321
2017-05-27,593321
2017-05-28,593321
2017-05-29,593321
2017-05-30,593321
2017-05-31,619646
2017-06-01,619646
2017-06-02,619646
2017-06-03,619646
2017-06-04,619646
2017-06-05,619646
2017-06-06,619646
2017-06-07,619646
2017-06-08,619646
2017-06-09,619646
2017-06-10,619646
2017-06-11,619646
2017-06-12,619646
2017-06-13,619646
2017-06-14,619646
2017-06-15,619646
2017-06-16,619646
2017-06-17,619646
2017-06-18,619646
2017-06-19,619646
2017-06-20,619646
2017-06-21,619646
2017-06-22,619646
2017-06-23,619646
2017-06-24,619646
2017-06-25,619646
2017-06-26,619646
2017-06-27,619646
2017-06-28,619646
2017-06-29,619646
2017-06-30,619646
2017-07-01,619646
2017-07-02,619646
2017-07-03,619646
2017-07-04,619646
2017-07-05,619646
2017-07-06,619646
2017-07-07,619646
2017-07-08,619646
2017-07-09,619646
2017-07-13,619646
2017-07-14,619646
2017-07-15,619646
2017-07-16,619646
2017-07-17,647934
2017-07-18,647934
2017-07-19,647934
2017-07-20,647934
2017-07-21,647934
2017-07-22,647934
2017-07-23,647934
2017-07-24,647934
2017-07-25,647934
2017-07-26,647934
2017-07-27,647934
2017-07-28,647934
2017-07-29,647934
2017-07-30,647934
2017-07-31,647934
2017-08-01,647934
2017-08-02,647934
2017-08-03,647934
2017-08-04,647934
2017-08-05,647934
2017-08-06,647934
2017-08-07,647934
2017-08-08,647934
2017-08-09,647934
2017-08-10,647934
2017-08-11,647934
2017-08-12,647934
2017-08-13,647934
2017-08-14,647934
2017-08-15,647934
2017-08-16,647934
2017-08-17,647934
2017-08-18,647934
2017-08-19,647934
2017-08-20,647934
2017-08-21,647934
2017-08-22,647934
2017-08-23,647934
2017-08-24,647934
2017-08-25,647934
2017-08-26,647934
2017-08-27,647934
2017-08-28,647934
2017-08-29,647934
2017-08-30,676662
2017-08-31,676662
2017-09-01,676662
2017-09-02,676662
2017-09-03,676662
2017-09-04,676662
2017-09-05,676662
2017-09-06,676662
2017-09-07,676662
2017-09-08,676662
2017-09-09,676662
2017-09-10,676662
2017-09-11,676662
2017-09-12,676662
2017-09-13,676662
2017-09-14,676662
2017-09-15,676662
2017-09-16,676662
2017-09-17,676662
2017-09-18,676662
2017-09-19,676662
2017-09-20,676662
2017-09-22,676662
2017-09-23,676662
2017-09-24,676662
2017-09-25,676662
2017-09-26,676662
2017-09-27,676662
2017-09-28,676662
2017-09-29,676662
2017-09-30,676662
2017-10-01,676662
2017-10-02,676662
2017-10-03,676662
2017-10-04,676662
2017-10-05,676662
2017-10-06,676662
2017-10-07,676662
2017-10-08,676662
2017-10-09,676662
2017-10-10,676662
2017-10-11,676662
2017-10-12,676662
2017-10-13,676662
2017-10-14,676662
2017-10-15,676662
2017-10-16,676662
2017-10-17,676662
2017-10-18,704960
2017-10-19,704960
2017-10-20,704960
2017-10-21,704960
2017-10-22,704960
2017-10-23,704960
2017-10-24,704960
2017-10-25,704960
2017-10-26,704960
2017-10-27,704960
2017-10-28,704960
2017-10-29,704960
2017-10-30,704960
2017-10-31,704960
2017-11-01,704960
2017-11-02,704960
2017-11-03,704960
2017-11-04,704960
2017-11-05,704960
2017-11-06,704960
2017-11-07,704960
2017-11-08,704960
2017-11-09,704960
2017-11-10,704960
2017-11-11,704960
2017-11-12,704960
2017-11-13,704960
2017-11-14,704960
2017-11-15,704960
2017-11-16,704960
2017-11-17,704960
2017-11-18,704960
2017-11-19,704960
2017-11-20,704960
2017-11-21,704960
2017-11-22,704960
2017-11-23,704960
2017-11-24,704960
2017-11-25,704960
2017-11-26,704960
2017-11-27,704960
2017-11-28,704960
2017-11-29,704960
2017-11-30,704960
2017-12-01,704960
2017-12-02,704960
2017-12-03,737458
2017-12-04,737458
2017-12-05,737458
2017-12-06,737458
2017-12-07,737458
2017-12-08,737458
2017-12-09,737458
2017-12-10,737458
2017-12-11,737458
2017-12-12,737458
2017-12-13,737458
2017-12-14,737458
2017-12-15,737458
2017-12-16,737458
2017-12-17,737458
2017-12-18,737458
2017-12-19,737458
2017-12-20,737458
2017-12-21,737458
2017-12-22,737458
2017-12-23,737458
2017-12-24,737458
2017-12-25,737458
2017-12-26,737458
2017-12-27,737458
2017-12-28,737458
2017-12-29,737458
2017-12-30,737458
2017-12-31,737458
2018-01-01,737458
2018-01-02,737458
2018-01-03,737458
2018-01-04,737458
2018-01-05,737458
2018-01-06,737458
2018-01-07,737458
2018-01-08,737458
2018-01-09,737458
2018-01-10,737458
2018-01-11,737458
2018-01-12,737458
2018-01-13,764941
2018-01-14,764941
2018-01-15,764941
2018-01-16,764941
2018-01-17,764941
2018-01-18,764941
2018-01-19,764941
2018-01-20,764941
2018-01-21,764941
2018-01-22,764941
2018-01-23,764941
2018-01-24,764941
2018-01-25,764941
2018-01-26,764941
2018-01-27,764941
2018-01-29,764941
2018-01-30,764941
2018-01-31,764941
2018-02-01,764941
2018-02-02,764941
2018-02-03,764941
2018-02-04,764941
2018-02-05,764941
2018-02-06,764941
2018-02-07,752302
2018-02-08,752302
2018-02-09,752302
2018-02-10,752302
2018-02-11,752302
2018-02-12,752302
2018-02-13,752302
2018-02-14,752302
2018-02-15,752302
2018-02-16,752302
2018-02-17,752302
2018-02-18,752302
2018-02-19,752302
2018-02-20,752302
2018-02-21,752302
2018-02-22,752302
2018-02-23,752302
2018-02-24,752302
2018-02-25,752302
2018-02-26,752302
2018-02-27,767145
2018-02-28,767145
2018-03-01,767145
2018-03-02,767145
2018-03-03,767145
2018-03-04,767145
2018-03-05,767145
2018-03-06,767145
2018-03-07,767145
2018-03-08,767145
2018-03-09,767145
2018-03-10,767145
2018-03-11,767145
2018-03-12,767145
2018-03-13,767145
2018-03-14,767145
2018-03-15,767145
2018-03-16,767145
2018-03-17,767145
2018-03-18,767145
2018-03-20,767145
2018-03-22,793894
2018-03-23,793894
2018-03-24,793894
2018-03-25,793894
2018-03-26,793894
2018-03-27,793894
2018-03-28,793894
2018-03-29,793894
2018-03-30,793894
2018-03-31,793894
2018-04-01,793894
2018-04-02,793894
2018-04-03,793894
2018-04-04,793894
2018-04-05,793894
2018-04-06,793894
2018-04-07,793894
2018-04-08,793894
2018-04-09,793894
2018-04-10,793894
2018-04-11,793894
2018-04-12,793894
2018-04-13,793894
2018-04-14,793894
2018-04-15,818636
2018-04-16,818636
2018-04-17,818636
2018-04-18,818636
2018-04-19,818636
2018-04-20,818636
2018-04-21,818636
2018-04-22,818636
2018-04-23,818636
2018-04-24,818636
2018-04-25,818636
2018-04-26,818636
2018-04-27,818636
2018-04-28,818636
2018-04-29,818636
2018-04-30,818636
2018-05-01,818636
2018-05-02,818636
2018-05-03,818636
2018-05-04,818636
2018-05-05,818636
2018-05-06,818636
2018-05-07,818636
2018-05-08,818636
2018-05-09,818636
2018-05-10,854030
2018-05-11,854030
2018-05-12,854030
2018-05-13,854030
2018-05-14,854030
2018-05-15,854030
2018-05-16,854030
2018-05-17,854030
2018-05-18,854030
2018-05-19,854030
2018-05-20,854030
2018-05-21,854030
2018-05-22,854030
2018-05-23,854030
2018-05-24,854030
2018-05-25,854030
2018-05-26,854030
2018-05-27,854030
2018-05-28,854030
2018-05-29,854030
2018-05-30,854030
2018-05-31,854030
2018-06-01,890622
2018-06-02,890622
2018-06-03,890622
2018-06-04,890622
2018-06-05,890622
2018-06-06,890622
2018-06-07,890622
2018-06-08,890622
2018-06-09,890622
2018-06-10,890622
2018-06-11,890622
2018-06-12,890622
2018-06-13,890622
2018-06-14,890622
2018-06-15,890622
2018-06-16,890622
2018-06-17,890622
2018-06-18,890622
2018-06-19,890622
2018-06-20,890622
2018-06-21,890622
2018-06-22,890622
2018-06-23,890622
2018-06-24,890622
2018-06-25,905943
2018-06-26,905943
2018-06-27,905943
2018-06-28,905943
2018-06-29,905943
2018-06-30,905943
2018-07-01,905943
2018-07-02,905943
2018-07-03,905943
2018-07-04,905943
2018-07-05,905943
2018-07-06,905943
2018-07-07,905943
2018-07-08,905943
2018-07-09,905943
2018-07-10,905943
2018-07-11,905943
2018-07-12,905943
2018-07-13,905943
2018-07-14,905943
2018-07-15,905943
2018-07-16,905943
2018-07-17,905943
2018-07-18,905943
2018-07-19,905943
2018-07-20,905943
2018-07-21,905943
2018-07-22,905943
2018-07-23,905943
2018-07-24,905943
2018-07-25,905943
2018-07-26,917911
2018-07-27,917911
2018-07-28,917911
2018-07-29,917911
2018-07-30,917911
2018-07-31,917911
2018-08-01,917911
2018-08-02,917911
2018-08-03,917911
2018-08-04,917911
2018-08-05,917911
2018-08-06,917911
2018-08-07,917911
2018-08-08,955524
2018-08-09,955524
2018-08-10,955524
2018-08-11,955524
2018-08-12,955524
2018-08-14,955524
2018-08-16,955524
2018-08-17,955524
2018-08-18,955524
2018-08-19,955524
2018-08-20,981233
2018-08-21,981233
2018-08-22,981233
2018-08-23,981233
2018-08-24,981233
2018-08-25,981233
2018-08-26,981233
2018-08-27,981233
2018-08-28,981233
2018-08-29,981233
2018-08-30,981233
2018-08-31,981233
2018-09-01,981233
2018-09-02,967369
2018-09-03,967369
2018-09-04,967369
2018-09-05,967369
2018-09-06,967369
2018-09-07,967369
2018-09-08,967369
2018-09-09,967369
2018-09-10,967369
2018-09-11,967369
2018-09-12,967369
2018-09-13,967369
2018-09-14,986090
2018-09-15,986090
2018-09-16,986090
2018-09-17,986090
2018-09-18,986090
2018-09-19,986090
2018-09-20,986090
2018-09-21,986090
2018-09-22,986090
2018-09-23,986090
2018-09-24,986090
2018-09-25,986090
2018-09-26,986090
2018-09-27,954636
2018-09-28,954636
2018-09-29,954636
2018-09-30,954636
2018-10-01,954636
2018-10-02,954636
2018-10-03,954636
2018-10-04,954636
2018-10-05,954636
2018-10-06,954636
2018-10-07,954636
2018-10-08,954636
2018-10-09,954636
2018-10-10,954636
2018-10-11,913809
2018-10-12,913809
2018-10-13,913809
2018-10-14,913809
2018-10-15,913809
2018-10-16,913809
2018-10-17,913809
2018-10-18,913809
2018-10-19,913809
2018-10-20,913809
2018-10-21,913809
2018-10-22,913809
2018-10-23,913809
2018-10-24,913809
2018-10-25,877814
2018-10-26,877814
2018-10-27,877814
2018-10-28,877814
2018-10-29,877814
2018-10-30,877814
2018-10-31,877814
2018-11-01,877814
2018-11-03,877814
2018-11-04,876936
2018-11-05,876936
2018-11-06,876936
2018-11-07,876936
2018-11-08,876936
2018-11-09,876936
2018-11-10,906044
2018-11-11,906044
2018-11-12,906044
2018-11-13,906044
2018-11-14,906044
2018-11-15,943100
2018-11-16,943100
2018-11-17,943100
2018-11-18,943100
2018-11-19,943100
2018-11-20,978896
2018-11-21,978896
2018-11-22,978896
2018-11-23,978896
2018-11-24,978896
2018-11-25,1018838
2018-11-26,1018838
2018-11-27,1018838
2018-11-28,1018838
2018-11-29,1018838
2018-12-01,1048352
2018-12-02,1048352
2018-12-03,1048352
2018-12-04,1048352
2018-12-05,1048352
2018-12-07,1060706
2018-12-09,1060706
2018-12-10,1060706
2018-12-11,1060706
2018-12-12,1058896
2018-12-13,1058896
2018-12-14,1058896
2018-12-15,1058896
2018-12-16,1058896
2018-12-17,1055302
2018-12-18,1055302
2018-12-19,1055302
2018-12-20,1055302
2018-12-21,1055302
2018-12-22,1073716
2018-12-23,1073716
2018-12-24,1073716
2018-12-25,1073716
2018-12-26,1073716
2018-12-27,1073716
2018-12-28,1051832
2018-12-29,1051832
2018-12-30,1051832
2018-12-31,1051832
2019-01-01,1051832
2019-01-02,1051832
2019-01-03,1014330
2019-01-04,1014330
2019-01-05,1014330
2019-01-06,1014330
2019-01-08,1014330
2019-01-10,970431
2019-01-11,970431
2019-01-12,970431
2019-01-13,970431
2019-01-14,926663
2019-01-15,926663
2019-01-16,926663
2019-01-17,926663
2019-01-18,926663
2019-01-19,926663
2019-01-20,882223
2019-01-21,882223
2019-01-22,882223
2019-01-23,882223
2019-01-24,882223
2019-01-25,882223
2019-01-26,882223
2019-01-27,855671
2019-01-28,855671
2019-01-29,855671
2019-01-30,855671
2019-01-31,855671
2019-02-01,855671
2019-02-02,855671
2019-02-03,877598
2019-02-04,877598
2019-02-05,877598
2019-02-06,877598
2019-02-07,877598
2019-02-08,877598
2019-02-09,877598
2019-02-10,877598
2019-02-11,882761
2019-02-12,882761
2019-02-13,882761
2019-02-14,882761
2019-02-15,882761
2019-02-16,882761
2019-02-17,882761
2019-02-18,882761
2019-02-19,882761
2019-02-20,882761
2019-02-21,876746
2019-02-22,876746
2019-02-23,876746
2019-02-24,876746
2019-02-25,876746
2019-02-26,876746
2019-02-27,876746
2019-02-28,876746
2019-03-01,876746
2019-03-02,876746
2019-03-03,876746
2019-03-04,876746
2019-03-05,876746
2019-03-06,876746
2019-03-07,834067
2019-03-08,834067
2019-03-09,834067
2019-03-10,834067
2019-03-11,834067
2019-03-12,834067
2019-03-13,834067
2019-03-14,834067
2019-03-15,834067
2019-03-16,794025
2019-03-17,794025
