date_obj,Dragon%20bitter price
2016-03-04,184
2016-03-05,184
2016-03-06,184
2016-03-07,184
2016-03-08,184
2016-03-09,184
2016-03-10,184
2016-03-11,184
2016-03-12,184
2016-03-13,184
2016-03-14,184
2016-03-15,184
2016-03-16,184
2016-03-17,184
2016-03-18,184
2016-03-19,184
2016-03-20,184
2016-03-21,184
2016-03-22,184
2016-03-23,184
2016-03-24,184
2016-03-25,184
2016-03-26,192
2016-03-27,192
2016-03-28,192
2016-03-29,192
2016-03-30,192
2016-03-31,192
2016-04-01,192
2016-04-02,192
2016-04-03,192
2016-04-04,192
2016-04-05,192
2016-04-06,192
2016-04-07,192
2016-04-08,192
2016-04-09,192
2016-04-10,192
2016-04-11,192
2016-04-12,192
2016-04-13,192
2016-04-14,192
2016-04-15,192
2016-04-16,192
2016-04-17,192
2016-04-18,192
2016-04-19,192
2016-04-20,198
2016-04-21,198
2016-04-22,198
2016-04-23,198
2016-04-24,198
2016-04-25,198
2016-04-26,198
2016-04-27,198
2016-04-28,198
2016-04-29,198
2016-04-30,198
2016-05-01,198
2016-05-02,198
2016-05-03,198
2016-05-04,198
2016-05-05,198
2016-05-06,198
2016-05-07,198
2016-05-08,198
2016-05-09,198
2016-05-10,198
2016-05-11,198
2016-05-12,198
2016-05-13,207
2016-05-14,207
2016-05-15,207
2016-05-16,207
2016-05-17,207
2016-05-18,207
2016-05-19,207
2016-05-22,207
2016-05-23,207
2016-05-24,207
2016-05-25,207
2016-05-26,207
2016-05-27,207
2016-05-28,207
2016-05-29,207
2016-05-30,207
2016-05-31,207
2016-06-01,207
2016-06-02,216
2016-06-03,216
2016-06-04,216
2016-06-05,216
2016-06-06,216
2016-06-07,216
2016-06-08,216
2016-06-09,216
2016-06-10,216
2016-06-11,216
2016-06-12,216
2016-06-13,216
2016-06-14,216
2016-06-15,216
2016-06-16,216
2016-06-17,216
2016-06-18,216
2016-06-19,216
2016-06-20,216
2016-06-21,223
2016-06-22,223
2016-06-23,223
2016-06-24,223
2016-06-25,223
2016-06-26,223
2016-06-27,223
2016-06-28,223
2016-06-29,223
2016-06-30,223
2016-07-01,223
2016-07-02,223
2016-07-03,223
2016-07-04,223
2016-07-05,223
2016-07-06,223
2016-07-07,223
2016-07-08,223
2016-07-09,223
2016-07-10,223
2016-07-11,223
2016-07-12,227
2016-07-13,227
2016-07-14,227
2016-07-15,227
2016-07-16,227
2016-07-17,227
2016-07-18,227
2016-07-23,227
2016-07-24,227
2016-07-25,227
2016-07-26,227
2016-07-27,227
2016-07-28,227
2016-07-29,227
2016-07-30,227
2016-07-31,227
2016-08-01,227
2016-08-02,227
2016-08-03,227
2016-08-04,227
2016-08-05,227
2016-08-06,235
2016-08-07,235
2016-08-08,235
2016-08-09,235
2016-08-10,235
2016-08-11,235
2016-08-12,235
2016-08-13,235
2016-08-14,235
2016-08-15,235
2016-08-16,235
2016-08-17,235
2016-08-18,235
2016-08-19,235
2016-08-20,235
2016-08-21,235
2016-08-22,235
2016-08-23,235
2016-08-24,235
2016-08-25,235
2016-08-26,235
2016-08-28,235
2016-08-31,241
2016-09-01,241
2016-09-02,241
2016-09-03,241
2016-09-04,241
2016-09-05,241
2016-09-06,241
2016-09-07,241
2016-09-08,241
2016-09-09,241
2016-09-10,241
2016-09-11,241
2016-09-12,241
2016-09-13,241
2016-09-14,241
2016-09-15,241
2016-09-16,241
2016-09-17,241
2016-09-18,252
2016-09-19,252
2016-09-20,252
2016-09-21,252
2016-09-22,252
2016-09-23,252
2016-09-24,252
2016-09-25,252
2016-09-26,252
2016-09-27,252
2016-09-28,252
2016-09-29,252
2016-09-30,252
2016-10-01,252
2016-10-02,252
2016-10-03,252
2016-10-04,252
2016-10-05,252
2016-10-06,252
2016-10-07,252
2016-10-08,252
2016-10-09,252
2016-10-10,252
2016-10-11,252
2016-10-12,252
2016-10-13,252
2016-10-14,255
2016-10-15,255
2016-10-16,255
2016-10-17,255
2016-10-18,255
2016-10-19,255
2016-10-20,255
2016-10-21,255
2016-10-22,255
2016-10-23,255
2016-10-24,255
2016-10-25,255
2016-10-26,255
2016-10-27,255
2016-10-28,255
2016-10-29,255
2016-10-30,255
2016-10-31,255
2016-11-01,255
2016-11-02,255
2016-11-03,255
2016-11-04,255
2016-11-05,255
2016-11-06,255
2016-11-07,255
2016-11-08,255
2016-11-09,255
2016-11-10,261
2016-11-11,261
2016-11-12,261
2016-11-13,261
2016-11-14,261
2016-11-15,261
2016-12-07,266
2016-12-08,266
2016-12-09,266
2016-12-10,266
2016-12-11,266
2016-12-12,266
2016-12-13,266
2016-12-14,266
2016-12-15,266
2016-12-16,266
2016-12-17,266
2016-12-18,266
2016-12-19,266
2016-12-20,266
2016-12-21,266
2016-12-22,266
2016-12-23,266
2016-12-24,266
2016-12-25,266
2016-12-26,266
2016-12-27,266
2016-12-28,266
2016-12-29,266
2016-12-30,266
2016-12-31,266
2017-01-01,266
2017-01-02,266
2017-01-03,266
2017-01-04,266
2017-01-05,266
2017-01-06,266
2017-01-07,266
2017-01-08,266
2017-01-09,266
2017-01-10,266
2017-01-11,266
2017-01-12,266
2017-01-13,266
2017-01-14,266
2017-01-15,266
2017-01-16,266
2017-01-17,266
2017-01-18,269
2017-01-19,269
2017-01-20,269
2017-01-21,269
2017-01-22,269
2017-01-23,269
2017-01-27,269
2017-01-28,269
2017-01-29,269
2017-01-30,269
2017-01-31,269
2017-02-01,269
2017-02-02,269
2017-02-03,269
2017-02-04,269
2017-02-05,276
2017-02-06,276
2017-02-07,276
2017-02-08,276
2017-02-09,276
2017-02-10,276
2017-02-11,276
2017-02-12,276
2017-02-13,276
2017-02-14,276
2017-02-15,276
2017-02-16,276
2017-02-18,276
2017-02-19,276
2017-02-20,276
2017-02-21,276
2017-02-22,276
2017-02-23,276
2017-02-24,276
2017-02-25,276
2017-02-26,276
2017-02-27,285
2017-02-28,285
2017-03-01,285
2017-03-02,285
2017-03-03,285
2017-03-04,285
2017-03-05,285
2017-03-06,285
2017-03-07,285
2017-03-08,285
2017-03-09,285
2017-03-10,285
2017-03-11,285
2017-03-12,285
2017-03-13,285
2017-03-14,285
2017-03-15,285
2017-03-16,285
2017-03-17,285
2017-03-18,285
2017-03-19,285
2017-03-20,285
2017-03-21,293
2017-03-22,293
2017-03-23,293
2017-03-24,293
2017-03-25,293
2017-03-26,293
2017-03-27,293
2017-03-28,293
2017-03-29,293
2017-03-30,293
2017-03-31,293
2017-04-01,293
2017-04-02,293
2017-04-03,293
2017-04-04,293
2017-04-12,296
2017-04-13,296
2017-04-14,296
2017-04-15,296
2017-04-16,296
2017-04-17,296
2017-04-18,296
2017-04-19,296
2017-04-20,296
2017-04-21,296
2017-04-22,296
2017-04-23,296
2017-04-24,296
2017-04-25,302
2017-04-26,302
2017-04-27,302
2017-04-28,302
2017-04-29,302
2017-04-30,302
2017-05-01,302
2017-05-02,302
2017-05-03,302
2017-05-04,302
2017-05-05,302
2017-05-06,302
2017-05-07,302
2017-05-08,302
2017-05-09,302
2017-05-10,302
2017-05-11,302
2017-05-12,312
2017-05-13,312
2017-05-14,312
2017-05-15,312
2017-05-16,312
2017-05-17,312
2017-05-18,312
2017-05-19,312
2017-05-20,312
2017-05-21,312
2017-05-22,312
2017-05-23,312
2017-05-24,312
2017-05-25,312
2017-05-26,312
2017-05-27,312
2017-05-28,312
2017-05-29,312
2017-05-30,312
2017-05-31,312
2017-06-01,312
2017-06-02,312
2017-06-03,312
2017-06-04,306
2017-06-05,306
2017-06-06,306
2017-06-07,306
2017-06-08,306
2017-06-09,306
2017-06-10,306
2017-06-11,306
2017-06-12,306
2017-06-13,306
2017-06-14,306
2017-06-15,306
2017-06-16,306
2017-06-17,306
2017-06-18,306
2017-06-19,306
2017-06-20,306
2017-06-21,306
2017-06-22,305
2017-06-23,305
2017-06-24,305
2017-06-25,305
2017-06-26,305
2017-06-27,305
2017-06-28,305
2017-06-29,305
2017-06-30,305
2017-07-01,305
2017-07-02,305
2017-07-03,305
2017-07-04,305
2017-07-05,305
2017-07-06,305
2017-07-07,305
2017-07-08,305
2017-07-13,305
2017-07-14,310
2017-07-15,310
2017-07-16,310
2017-07-17,310
2017-07-18,310
2017-07-19,310
2017-07-20,310
2017-07-21,310
2017-07-22,310
2017-07-23,310
2017-07-24,310
2017-07-25,310
2017-07-26,310
2017-07-27,310
2017-07-28,310
2017-07-29,310
2017-07-30,310
2017-07-31,310
2017-08-01,310
2017-08-02,310
2017-08-03,310
2017-08-04,310
2017-08-05,314
2017-08-06,314
2017-08-09,314
2017-08-10,314
2017-08-11,314
2017-08-12,314
2017-08-13,314
2017-08-14,314
2017-08-15,314
2017-08-16,314
2017-08-17,314
2017-08-18,314
2017-08-19,314
2017-08-20,314
2017-08-21,314
2017-08-22,314
2017-08-23,314
2017-08-24,314
2017-08-25,314
2017-08-26,314
2017-08-27,319
2017-08-28,319
2017-08-29,319
2017-08-30,319
2017-08-31,319
2017-09-01,319
2017-09-03,319
2017-09-04,319
2017-09-05,319
2017-09-06,319
2017-09-07,319
2017-09-08,319
2017-09-09,319
2017-09-10,319
2017-09-11,319
2017-09-12,319
2017-09-13,319
2017-09-14,319
2017-09-15,319
2017-09-16,320
2017-09-17,320
2017-09-18,320
2017-09-19,320
2017-09-20,320
2017-09-21,320
2017-09-22,320
2017-09-23,320
2017-09-24,320
2017-09-25,320
2017-09-26,320
2017-09-27,320
2017-09-28,320
2017-09-29,320
2017-09-30,320
2017-10-01,320
2017-10-02,320
2017-10-03,320
2017-10-04,320
2017-10-05,320
2017-10-06,320
2017-10-07,320
2017-10-08,320
2017-10-09,320
2017-10-10,330
2017-10-11,330
2017-10-12,330
2017-10-13,330
2017-10-14,330
2017-10-15,330
2017-10-16,330
2017-10-17,330
2017-10-18,330
2017-10-19,330
2017-10-20,330
2017-10-21,330
2017-10-22,330
2017-10-23,330
2017-10-24,330
2017-10-25,330
2017-10-26,330
2017-10-27,330
2017-10-28,330
2017-10-29,330
2017-10-30,330
2017-10-31,330
2017-11-01,330
2017-11-02,334
2017-11-03,334
2017-11-04,334
2017-11-05,334
2017-11-06,334
2017-11-07,334
2017-11-08,334
2017-11-09,334
2017-11-10,334
2017-11-11,334
2017-11-12,334
2017-11-13,334
2017-11-14,334
2017-11-15,334
2017-11-16,334
2017-11-17,334
2017-11-18,334
2017-11-19,334
2017-11-20,334
2017-11-21,334
2017-11-22,334
2017-11-23,338
2017-11-24,338
2017-11-25,338
2017-11-26,338
2017-11-27,338
2017-11-28,338
2017-11-29,338
2017-11-30,338
2017-12-01,338
2017-12-02,338
2017-12-03,338
2017-12-04,338
2017-12-05,338
2017-12-06,338
2017-12-07,338
2017-12-08,338
2017-12-09,338
2017-12-10,338
2017-12-11,338
2017-12-12,338
2017-12-13,338
2017-12-14,340
2017-12-15,340
2017-12-16,340
2017-12-17,340
2017-12-18,340
2017-12-19,340
2017-12-20,340
2017-12-21,340
2017-12-22,340
2017-12-23,340
2017-12-24,340
2017-12-25,340
2017-12-26,340
2017-12-27,340
2017-12-28,340
2017-12-29,340
2017-12-30,345
2017-12-31,345
2018-01-01,345
2018-01-02,345
2018-01-03,348
2018-01-04,332
2018-01-05,316
2018-01-06,301
2018-01-07,301
2018-01-08,302
2018-01-09,302
2018-01-10,302
2018-01-11,303
2018-01-12,303
2018-01-13,303
2018-01-14,289
2018-01-15,289
2018-01-16,289
2018-01-17,292
2018-01-18,292
2018-01-19,292
2018-01-20,292
2018-01-21,292
2018-01-22,300
2018-01-23,300
2018-01-25,286
2018-01-26,286
2018-01-27,286
2018-01-28,272
2018-01-29,272
2018-01-30,272
2018-01-31,268
2018-02-01,268
2018-02-02,268
2018-02-03,271
2018-02-04,271
2018-02-05,271
2018-02-06,263
2018-02-07,263
2018-02-08,263
2018-02-09,261
2018-02-10,261
2018-02-11,261
2018-02-12,262
2018-02-13,262
2018-02-14,262
2018-02-15,262
2018-02-16,258
2018-02-17,258
2018-02-18,258
2018-02-19,259
2018-02-20,259
2018-02-21,259
2018-02-22,259
2018-02-23,252
2018-02-24,252
2018-02-25,252
2018-02-26,252
2018-02-27,261
2018-02-28,261
2018-03-01,261
2018-03-02,266
2018-03-03,266
2018-03-04,266
2018-03-05,266
2018-03-06,280
2018-03-07,280
2018-03-08,280
2018-03-09,280
2018-03-10,294
2018-03-11,294
2018-03-12,294
2018-03-13,301
2018-03-14,301
2018-03-15,301
2018-03-16,301
2018-03-17,297
2018-03-18,297
2018-03-19,297
2018-03-20,297
2018-03-21,294
2018-03-23,294
2018-03-24,294
2018-03-25,297
2018-03-26,297
2018-03-27,297
2018-03-28,297
2018-03-29,288
2018-03-30,288
2018-03-31,288
2018-04-01,288
2018-04-02,273
2018-04-03,273
2018-04-04,273
2018-04-05,273
2018-04-06,260
2018-04-07,260
2018-04-08,260
2018-04-09,251
2018-04-10,251
2018-04-11,251
2018-04-12,251
2018-04-13,251
2018-04-14,264
2018-04-15,264
2018-04-16,264
2018-04-17,264
2018-04-18,275
2018-04-19,275
2018-04-20,275
2018-04-21,275
2018-04-22,275
2018-04-23,283
2018-04-24,283
2018-04-25,283
2018-04-26,283
2018-04-27,283
2018-04-28,282
2018-04-29,282
2018-04-30,282
2018-05-01,282
2018-05-03,293
2018-05-04,293
2018-05-05,293
2018-05-07,298
2018-05-08,298
2018-05-09,298
2018-05-10,298
2018-05-11,287
2018-05-12,287
2018-05-13,287
2018-05-14,287
2018-05-15,281
2018-05-16,281
2018-05-17,281
2018-05-18,281
2018-05-19,271
2018-05-20,271
2018-05-21,271
2018-05-22,271
2018-05-23,262
2018-05-24,262
2018-05-25,262
2018-05-26,262
2018-05-27,262
2018-05-28,272
2018-05-29,272
2018-05-30,272
2018-05-31,272
2018-06-01,272
2018-06-02,271
2018-06-03,271
2018-06-04,271
2018-06-05,271
2018-06-06,269
2018-06-07,269
2018-06-08,269
2018-06-09,269
2018-06-10,275
2018-06-11,275
2018-06-12,275
2018-06-13,275
2018-06-14,274
2018-06-15,274
2018-06-16,274
2018-06-17,274
2018-06-18,275
2018-06-19,275
2018-06-20,275
2018-06-21,275
2018-06-22,275
2018-06-23,275
2018-06-24,267
2018-06-25,267
2018-06-26,267
2018-06-27,267
2018-06-28,269
2018-06-29,269
2018-06-30,269
2018-07-01,269
2018-07-02,277
2018-07-03,277
2018-07-04,277
2018-07-05,277
2018-07-06,277
2018-07-07,281
2018-07-08,281
2018-07-09,281
2018-07-10,281
2018-07-11,294
2018-07-12,294
2018-07-13,294
2018-07-14,294
2018-07-15,302
2018-07-16,302
2018-07-17,302
2018-07-18,302
2018-07-19,302
2018-07-20,304
2018-07-21,304
2018-07-22,304
2018-07-23,304
2018-07-24,305
2018-07-25,305
2018-07-26,305
2018-07-27,305
2018-07-28,305
2018-07-29,308
2018-07-30,308
2018-07-31,308
2018-08-01,308
2018-08-02,302
2018-08-03,302
2018-08-04,302
2018-08-05,302
2018-08-06,292
2018-08-07,292
2018-08-08,292
2018-08-09,292
2018-08-10,280
2018-08-11,280
2018-08-12,280
2018-08-14,287
2018-08-16,287
2018-08-17,302
2018-08-18,302
2018-08-19,302
2018-08-20,302
2018-08-21,318
2018-08-22,318
2018-08-23,318
2018-08-24,318
2018-08-25,334
2018-08-26,334
2018-08-27,334
2018-08-28,334
2018-08-29,333
2018-08-30,333
2018-08-31,333
2018-09-01,335
2018-09-02,335
2018-09-03,335
2018-09-04,335
2018-09-05,338
2018-09-06,338
2018-09-07,338
2018-09-08,338
2018-09-09,329
2018-09-10,329
2018-09-11,329
2018-09-12,329
2018-09-13,323
2018-09-14,323
2018-09-15,323
2018-09-16,323
2018-09-17,318
2018-09-18,318
2018-09-19,318
2018-09-20,318
2018-09-21,318
2018-09-22,314
2018-09-23,314
2018-09-24,314
2018-09-25,314
2018-09-26,314
2018-09-27,314
2018-09-28,301
2018-09-29,301
2018-09-30,301
2018-10-01,301
2018-10-02,287
2018-10-03,287
2018-10-04,287
2018-10-05,287
2018-10-06,287
2018-10-07,287
2018-10-08,287
2018-10-09,287
2018-10-10,293
2018-10-11,293
2018-10-12,293
2018-10-13,293
2018-10-14,298
2018-10-15,298
2018-10-16,298
2018-10-17,298
2018-10-18,296
2018-10-19,296
2018-10-20,296
2018-10-21,296
2018-10-22,304
2018-10-23,304
2018-10-24,304
2018-10-25,304
2018-10-26,304
2018-10-27,310
2018-10-28,310
2018-10-29,310
2018-10-30,310
2018-10-31,318
2018-11-01,318
2018-11-03,318
2018-11-04,323
2018-11-05,323
2018-11-06,323
2018-11-07,323
2018-11-08,314
2018-11-09,314
2018-11-10,314
2018-11-11,321
2018-11-12,321
2018-11-13,308
2018-11-14,308
2018-11-15,308
2018-11-16,305
2018-11-17,305
2018-11-18,305
2018-11-19,294
2018-11-20,294
2018-11-21,294
2018-11-22,288
2018-11-23,288
2018-11-24,288
2018-11-25,282
2018-11-26,282
2018-11-27,282
2018-11-28,269
2018-11-29,269
2018-12-01,275
2018-12-02,275
2018-12-03,275
2018-12-04,262
2018-12-05,262
2018-12-07,266
2018-12-09,266
2018-12-10,277
2018-12-11,277
2018-12-12,277
2018-12-13,277
2018-12-14,277
2018-12-15,277
2018-12-16,287
2018-12-17,287
2018-12-18,287
2018-12-19,273
2018-12-20,273
2018-12-21,273
2018-12-22,260
2018-12-23,260
2018-12-24,261
2018-12-25,261
2018-12-26,261
2018-12-27,269
2018-12-28,269
2018-12-29,269
2018-12-30,256
2018-12-31,256
2019-01-01,256
2019-01-02,249
2019-01-03,249
2019-01-04,249
2019-01-05,256
2019-01-06,256
2019-01-08,259
2019-01-10,263
2019-01-11,263
2019-01-12,267
2019-01-13,267
2019-01-14,267
2019-01-15,256
2019-01-16,256
2019-01-17,254
2019-01-18,254
2019-01-19,258
2019-01-20,258
2019-01-21,258
2019-01-22,257
2019-01-23,257
2019-01-24,257
2019-01-25,260
2019-01-26,260
2019-01-27,260
2019-01-28,262
2019-01-29,262
2019-01-30,270
2019-01-31,270
2019-02-01,270
2019-02-02,284
2019-02-03,284
2019-02-04,284
2019-02-05,299
2019-02-06,299
2019-02-07,299
2019-02-08,314
2019-02-09,314
2019-02-10,314
2019-02-11,330
2019-02-12,330
2019-02-13,330
2019-02-14,346
2019-02-15,346
2019-02-16,346
2019-02-17,346
2019-02-18,346
2019-02-19,358
2019-02-20,358
2019-02-21,358
2019-02-22,354
2019-02-23,354
2019-02-24,343
2019-02-25,343
2019-02-26,343
2019-02-27,329
2019-02-28,329
2019-03-01,329
2019-03-02,324
2019-03-03,324
2019-03-04,324
2019-03-05,311
2019-03-06,311
2019-03-07,314
2019-03-08,314
2019-03-09,314
2019-03-10,328
2019-03-11,328
2019-03-12,328
2019-03-13,326
2019-03-14,326
2019-03-15,326
2019-03-16,320
2019-03-17,320
2019-03-18,320
2019-03-19,314
2019-03-20,314
2019-03-21,309
2019-03-22,309
2019-03-23,309
2019-03-24,319
2019-03-25,319
2019-03-26,319
2019-03-27,319
2019-03-28,335
2019-03-29,335
2019-03-30,335
2019-03-31,335
2019-04-01,352
2019-04-02,352
2019-04-03,352
2019-04-04,370
2019-04-05,370
2019-04-06,370
2019-04-07,370
2019-04-08,389
2019-04-09,389
2019-04-10,389
2019-04-11,389
2019-04-12,409
2019-04-13,409
2019-04-14,409
2019-04-15,403
2019-04-16,403
2019-04-17,403
2019-04-18,390
2019-04-19,390
2019-04-20,390
2019-04-21,377
2019-04-22,377
2019-04-23,360
2019-04-24,360
2019-04-25,360
2019-04-26,343
2019-04-27,343
2019-04-28,343
2019-04-29,327
2019-04-30,327
2019-05-01,312
2019-05-02,312
2019-05-03,298
2019-05-04,298
2019-05-05,286
2019-05-06,286
2019-05-07,272
2019-05-08,272
2019-05-09,272
2019-05-10,276
2019-05-11,276
2019-05-12,290
2019-05-13,290
2019-05-14,290
2019-05-15,303
2019-05-16,303
2019-05-17,303
2019-05-18,291
2019-05-19,291
2019-05-20,291
2019-05-21,291
2019-05-22,282
2019-05-23,282
2019-05-24,282
2019-05-25,281
2019-05-26,281
2019-05-27,281
2019-05-28,281
2019-05-29,274
2019-05-30,274
2019-05-31,274
2019-06-01,274
2019-06-02,266
2019-06-03,266
2019-06-04,266
2019-06-05,270
2019-06-06,270
2019-06-07,270
2019-06-08,278
2019-06-09,278
2019-06-10,278
2019-06-11,278
2019-06-12,279
2019-06-13,279
2019-06-14,279
2019-06-15,279
2019-06-16,283
2019-06-17,283
2019-06-18,283
2019-06-19,283
2019-06-20,297
2019-06-21,297
2019-06-22,297
2019-06-23,297
2019-06-24,307
2019-06-25,307
2019-06-26,307
2019-06-27,307
2019-06-28,322
2019-06-29,322
2019-06-30,322
2019-07-01,309
2019-07-02,309
2019-07-03,309
2019-07-04,309
2019-07-05,316
2019-07-06,316
2019-07-07,316
2019-07-08,316
2019-07-09,332
2019-07-10,332
2019-07-11,332
2019-07-12,349
2019-07-13,349
2019-07-14,349
2019-07-15,349
2019-07-16,358
2019-07-17,358
2019-07-18,358
2019-07-19,358
2019-07-20,367
2019-07-21,367
2019-07-22,367
2019-07-23,361
2019-07-24,361
2019-07-25,361
2019-07-26,361
2019-07-27,362
2019-07-28,362
2019-07-29,362
2019-07-30,362
2019-07-31,362
2019-08-01,362
2019-08-02,362
2019-08-03,362
2019-08-04,367
2019-08-05,367
2019-08-06,367
2019-08-07,367
2019-08-08,374
2019-08-09,374
2019-08-10,374
2019-08-11,374
2019-08-12,375
2019-08-13,375
2019-08-14,375
2019-08-15,375
2019-08-16,384
2019-08-17,384
2019-08-18,384
2019-08-19,384
2019-08-20,403
2019-08-21,403
2019-08-22,403
2019-08-23,403
2019-08-24,422
2019-08-24,422
2019-08-25,422
2019-08-25,422
2019-08-26,422
2019-08-26,422
2019-08-27,422
