date_obj,Ancient%20mace price
2015-10-13,7866
2015-10-14,7866
2015-10-15,7866
2015-10-16,7866
2015-10-17,7866
2015-10-18,7783
2015-10-19,7783
2015-10-20,7783
2015-10-22,7783
2015-10-23,7783
2015-10-24,7736
2015-10-25,7736
2015-10-26,7736
2015-10-27,7736
2015-10-28,7736
2015-10-29,7736
2015-10-30,7405
2015-10-31,7405
2015-11-01,7405
2015-11-02,7405
2015-11-03,7405
2015-11-04,7405
2015-11-05,7405
2015-11-06,7258
2015-11-07,7258
2015-11-08,7258
2015-11-09,7258
2015-11-10,7258
2015-11-11,7258
2015-11-12,7258
2015-11-13,7258
2015-11-14,7258
2015-11-15,6910
2015-11-16,6910
2015-11-17,6910
2015-11-18,6910
2015-11-19,6910
2015-11-20,6910
2015-11-21,6910
2015-11-22,6573
2015-11-23,6573
2015-11-24,6573
2015-11-25,6573
2015-11-26,6573
2015-11-27,6573
2015-11-28,6573
2015-11-29,6252
2015-11-30,6252
2015-12-01,6252
2015-12-02,6252
2015-12-03,6252
2015-12-04,6252
2015-12-05,6252
2015-12-06,5952
2015-12-07,5952
2015-12-08,5952
2015-12-09,5952
2015-12-10,5952
2015-12-11,5952
2015-12-12,5667
2015-12-13,5667
2015-12-14,5667
2015-12-15,5667
2015-12-16,5667
2015-12-17,5667
2015-12-18,5440
2015-12-19,5440
2015-12-20,5440
2015-12-21,5440
2015-12-22,5440
2015-12-23,5336
2015-12-24,5336
2015-12-25,5336
2015-12-26,5336
2015-12-27,5336
2015-12-28,5336
2015-12-29,5120
2015-12-30,5120
2015-12-31,5120
2016-01-01,5120
2016-01-02,5120
2016-01-03,5184
2016-01-04,5184
2016-01-05,5184
2016-01-06,5184
2016-01-07,5184
2016-01-08,5184
2016-01-09,5324
2016-01-10,5324
2016-01-11,5324
2016-01-12,5324
2016-01-13,5324
2016-01-14,5543
2016-01-15,5543
2016-01-16,5543
2016-01-17,5543
2016-01-18,5543
2016-01-19,5658
2016-01-20,5658
2016-01-21,5658
2016-01-22,5658
2016-01-23,5658
2016-01-24,5927
2016-01-25,5927
2016-01-26,5927
2016-01-27,5927
2016-01-28,5927
2016-01-29,6114
2016-01-30,6114
2016-01-31,6114
2016-02-01,6114
2016-02-02,6114
2016-02-03,5988
2016-02-04,5988
2016-02-05,5988
2016-02-06,5988
2016-02-07,5988
2016-02-08,5988
2016-02-09,5722
2016-02-10,5722
2016-02-11,5722
2016-02-12,5722
2016-02-13,5657
2016-02-14,5657
2016-02-15,5657
2016-02-16,5657
2016-02-17,5657
2016-02-18,5551
2016-02-19,5551
2016-02-20,5551
2016-02-21,5551
2016-02-22,5551
2016-02-23,5551
2016-02-24,5551
2016-02-25,5551
2016-02-26,5551
2016-02-27,5512
2016-02-28,5512
2016-02-29,5512
2016-03-01,5512
2016-03-02,5512
2016-03-03,5406
2016-03-04,5406
2016-03-05,5406
2016-03-06,5406
2016-03-07,5406
2016-03-08,5380
2016-03-09,5380
2016-03-10,5380
2016-03-11,5537
2016-03-12,5537
2016-03-13,5537
2016-03-14,5624
2016-03-15,5624
2016-03-16,5624
2016-03-17,5817
2016-03-18,5817
2016-03-19,5817
2016-03-20,5944
2016-03-21,5944
2016-03-22,5944
2016-03-23,5944
2016-03-24,6067
2016-03-25,6067
2016-03-26,6067
2016-03-27,6067
2016-03-28,6218
2016-03-29,6218
2016-03-30,6218
2016-03-31,6218
2016-04-01,6324
2016-04-02,6324
2016-04-03,6324
2016-04-04,6324
2016-04-05,6118
2016-04-06,6118
2016-04-07,6118
2016-04-08,6118
2016-04-09,6222
2016-04-10,6222
2016-04-11,6222
2016-04-12,6222
2016-04-13,6300
2016-04-14,6300
2016-04-15,6300
2016-04-16,6160
2016-04-17,6160
2016-04-18,6160
2016-04-19,6007
2016-04-20,6007
2016-04-21,6007
2016-04-22,6007
2016-04-23,6072
2016-04-24,6072
2016-04-25,6072
2016-04-26,6144
2016-04-27,6144
2016-04-28,6144
2016-04-29,6144
2016-04-30,6175
2016-05-01,6175
2016-05-02,6175
2016-05-03,5901
2016-05-04,5901
2016-05-05,5901
2016-05-06,5901
2016-05-07,5877
2016-05-08,5877
2016-05-09,5877
2016-05-10,5780
2016-05-11,5780
2016-05-12,5780
2016-05-13,5861
2016-05-14,5861
2016-05-15,5861
2016-05-16,5861
2016-05-17,5878
2016-05-18,5878
2016-05-19,5878
2016-05-22,6014
2016-05-23,6229
2016-05-24,6229
2016-05-25,6229
2016-05-26,6229
2016-05-27,6323
2016-05-28,6323
2016-05-29,6323
2016-05-30,6323
2016-05-31,6459
2016-06-01,6459
2016-06-02,6459
2016-06-03,6459
2016-06-04,6420
2016-06-05,6420
2016-06-06,6420
2016-06-07,6420
2016-06-08,6117
2016-06-09,6117
2016-06-10,6117
2016-06-11,6010
2016-06-12,6010
2016-06-13,6010
2016-06-14,6010
2016-06-15,5784
2016-06-16,5784
2016-06-17,5784
2016-06-18,5784
2016-06-19,5743
2016-06-20,5743
2016-06-21,5743
2016-06-22,5743
2016-06-23,5665
2016-06-24,5665
2016-06-25,5665
2016-06-26,5665
2016-06-27,5387
2016-06-28,5387
2016-06-29,5387
2016-06-30,5387
2016-07-01,5117
2016-07-02,5117
2016-07-03,5117
2016-07-04,4917
2016-07-05,4917
2016-07-06,4917
2016-07-07,4917
2016-07-08,4868
2016-07-09,4868
2016-07-10,4868
2016-07-11,5063
2016-07-12,5063
2016-07-13,5063
2016-07-14,5063
2016-07-15,4871
2016-07-16,4871
2016-07-17,4871
2016-07-18,4719
2016-07-23,4752
2016-07-24,4752
2016-07-25,4752
2016-07-26,4752
2016-07-27,4654
2016-07-28,4654
2016-07-29,4654
2016-07-30,4555
2016-07-31,4555
2016-08-01,4555
2016-08-02,4555
2016-08-03,4567
2016-08-04,4567
2016-08-05,4567
2016-08-06,4567
2016-08-07,4389
2016-08-08,4389
2016-08-09,4389
2016-08-10,4389
2016-08-11,4242
2016-08-12,4242
2016-08-13,4242
2016-08-14,4242
2016-08-15,4316
2016-08-16,4316
2016-08-17,4316
2016-08-18,4316
2016-08-19,4316
2016-08-20,4184
2016-08-21,4184
2016-08-22,4184
2016-08-23,4184
2016-08-24,4184
2016-08-25,4074
2016-08-26,4074
2016-08-28,4074
2016-08-31,3911
2016-09-01,3911
2016-09-02,3911
2016-09-03,3914
2016-09-04,3914
2016-09-05,3914
2016-09-06,3914
2016-09-07,3914
2016-09-08,3998
2016-09-09,3998
2016-09-10,3998
2016-09-11,3998
2016-09-12,3998
2016-09-13,3873
2016-09-14,3873
2016-09-15,3873
2016-09-16,3873
2016-09-17,3873
2016-09-18,3829
2016-09-19,3829
2016-09-20,3829
2016-09-21,3829
2016-09-22,3829
2016-09-23,3810
2016-09-24,3810
2016-09-25,3810
2016-09-26,3810
2016-09-27,3810
2016-09-28,3810
2016-09-29,3887
2016-09-30,3887
2016-10-01,3887
2016-10-02,3887
2016-10-03,3984
2016-10-04,3984
2016-10-05,3984
2016-10-06,3984
2016-10-07,3984
2016-10-08,4027
2016-10-09,4027
2016-10-10,4027
2016-10-11,4027
2016-10-12,4027
2016-10-13,4027
2016-10-14,3976
2016-10-15,3976
2016-10-16,3976
2016-10-17,3976
2016-10-18,3815
2016-10-19,3815
2016-10-20,3815
2016-10-21,3815
2016-10-22,3815
2016-10-23,3633
2016-10-24,3633
2016-10-25,3633
2016-10-26,3633
2016-10-27,3455
2016-10-28,3455
2016-10-29,3455
2016-10-30,3455
2016-10-31,3283
2016-11-01,3283
2016-11-02,3283
2016-11-03,3283
2016-11-04,3237
2016-11-05,3237
2016-11-06,3237
2016-11-07,3237
2016-11-08,3237
2016-11-09,3173
2016-11-10,3173
2016-11-11,3173
2016-11-12,3173
2016-11-13,3173
2016-11-14,3178
2016-11-15,3178
2016-12-07,3282
2016-12-08,3282
2016-12-09,3437
2016-12-10,3437
2016-12-11,3437
2016-12-12,3437
2016-12-13,3437
2016-12-15,3420
2016-12-16,3420
2016-12-17,3420
2016-12-18,3420
2016-12-19,3350
2016-12-20,3350
2016-12-21,3350
2016-12-22,3350
2016-12-23,3249
2016-12-24,3249
2016-12-25,3249
2016-12-26,3249
2016-12-27,3281
2016-12-28,3281
2016-12-29,3281
2016-12-30,3281
2016-12-31,3411
2017-01-01,3411
2017-01-02,3411
2017-01-03,3576
2017-01-04,3576
2017-01-05,3576
2017-01-06,3576
2017-01-07,3598
2017-01-08,3598
2017-01-09,3598
2017-01-10,3640
2017-01-11,3640
2017-01-12,3640
2017-01-13,3808
2017-01-14,3808
2017-01-15,3808
2017-01-16,3894
2017-01-17,3894
2017-01-18,3894
2017-01-19,3992
2017-01-20,3992
2017-01-21,3992
2017-01-22,4111
2017-01-23,4111
2017-01-27,4423
2017-01-28,4423
2017-01-29,4551
2017-01-30,4551
2017-01-31,4551
2017-02-01,4727
2017-02-02,4727
2017-02-03,4727
2017-02-04,4793
2017-02-05,4793
2017-02-06,4793
2017-02-07,4801
2017-02-08,4801
2017-02-09,4801
2017-02-10,4736
2017-02-11,4736
2017-02-12,4736
2017-02-13,4703
2017-02-14,4703
2017-02-15,4703
2017-02-16,4736
2017-02-17,4736
2017-02-18,4736
2017-02-19,4722
2017-02-20,4722
2017-02-21,4722
2017-02-22,4722
2017-02-23,4796
2017-02-24,4796
2017-02-25,4796
2017-02-26,4655
2017-02-27,4655
2017-02-28,4655
2017-03-01,4695
2017-03-02,4695
2017-03-03,4695
2017-03-04,4813
2017-03-05,4813
2017-03-06,4813
2017-03-07,4859
2017-03-08,4859
2017-03-09,4859
2017-03-10,4859
2017-03-11,5019
2017-03-12,5019
2017-03-13,5019
2017-03-14,5094
2017-03-15,5094
2017-03-16,5094
2017-03-17,5094
2017-03-18,5094
2017-03-19,5094
2017-03-20,4944
2017-03-21,4944
2017-03-22,4944
2017-03-23,4702
2017-03-24,4702
2017-03-25,4702
2017-03-26,4501
2017-03-27,4501
2017-03-28,4501
2017-03-29,4376
2017-03-30,4376
2017-03-31,4376
2017-04-01,4426
2017-04-02,4426
2017-04-03,4426
2017-04-04,4334
2017-04-05,4334
2017-04-12,4306
2017-04-13,4306
2017-04-14,4306
2017-04-15,4439
2017-04-16,4439
2017-04-17,4506
2017-04-18,4506
2017-04-19,4506
2017-04-20,4506
2017-04-21,4547
2017-04-22,4547
2017-04-23,4547
2017-04-24,4547
2017-04-25,4545
2017-04-26,4545
2017-04-27,4545
2017-04-28,4545
2017-04-29,4395
2017-04-30,4395
2017-05-01,4395
2017-05-02,4328
2017-05-03,4328
2017-05-04,4328
2017-05-05,4274
2017-05-06,4274
2017-05-07,4274
2017-05-08,4268
2017-05-09,4268
2017-05-10,4268
2017-05-11,4253
2017-05-12,4253
2017-05-13,4253
2017-05-14,4380
2017-05-15,4380
2017-05-16,4380
2017-05-17,4380
2017-05-18,4410
2017-05-19,4410
2017-05-20,4410
2017-05-21,4485
2017-05-22,4485
2017-05-23,4485
2017-05-24,4286
2017-05-25,4286
2017-05-26,4286
2017-05-27,4157
2017-05-28,4157
2017-05-29,4157
2017-05-30,3951
2017-05-31,3951
2017-06-01,3761
2017-06-02,3761
2017-06-03,3581
2017-06-04,3581
2017-06-05,3401
2017-06-06,3401
2017-06-07,3232
2017-06-08,3232
2017-06-09,3232
2017-06-10,3088
2017-06-11,3088
2017-06-12,3088
2017-06-13,2933
2017-06-14,2933
2017-06-15,2933
2017-06-16,2791
2017-06-17,2791
2017-06-18,2791
2017-06-19,2655
2017-06-20,2655
2017-06-21,2528
2017-06-22,2528
2017-06-23,2528
2017-06-24,2444
2017-06-25,2444
2017-06-26,2444
2017-06-27,2491
2017-06-28,2491
2017-06-29,2491
2017-06-30,2538
2017-07-01,2538
2017-07-02,2538
2017-07-03,2581
2017-07-04,2581
2017-07-05,2581
2017-07-06,2533
2017-07-07,2533
2017-07-08,2533
2017-07-09,2434
2017-07-13,2431
2017-07-14,2431
2017-07-15,2431
2017-07-16,2413
2017-07-17,2413
2017-07-18,2413
2017-07-19,2351
2017-07-20,2351
2017-07-21,2351
2017-07-22,2438
2017-07-23,2438
2017-07-24,2438
2017-07-25,2457
2017-07-26,2457
2017-07-27,2447
2017-07-28,2447
2017-07-29,2447
2017-07-30,2530
2017-07-31,2530
2017-08-01,2530
2017-08-02,2616
2017-08-03,2616
2017-08-04,2616
2017-08-05,2677
2017-08-06,2677
2017-08-07,2677
2017-08-08,2734
2017-08-09,2734
2017-08-10,2692
2017-08-11,2692
2017-08-12,2692
2017-08-13,2796
2017-08-14,2796
2017-08-15,2818
2017-08-16,2818
2017-08-17,2847
2017-08-18,2847
2017-08-19,2847
2017-08-20,2855
2017-08-21,2855
2017-08-22,2855
2017-08-23,2855
2017-08-24,2855
2017-08-25,2855
2017-08-26,2829
2017-08-27,2829
2017-08-28,2829
2017-08-29,2899
2017-08-30,2899
2017-08-31,2899
2017-09-01,2921
2017-09-02,2921
2017-09-03,2921
2017-09-04,2943
2017-09-05,2943
2017-09-06,2902
2017-09-07,2902
2017-09-08,2902
2017-09-09,2938
2017-09-10,2938
2017-09-11,2938
2017-09-12,3017
2017-09-13,3017
2017-09-14,2912
2017-09-15,2912
2017-09-16,2912
2017-09-17,2882
2017-09-18,2882
2017-09-19,2882
2017-09-20,2902
2017-09-22,3021
2017-09-23,3021
2017-09-24,3021
2017-09-25,2976
2017-09-26,2976
2017-09-27,2976
2017-09-28,2907
2017-09-29,2907
2017-09-30,2920
2017-10-01,2920
2017-10-02,2901
2017-10-03,2901
2017-10-04,2901
2017-10-05,2984
2017-10-06,2984
2017-10-07,2986
2017-10-08,2986
2017-10-09,2986
2017-10-10,3065
2017-10-11,3065
2017-10-12,3065
2017-10-13,3157
2017-10-14,3157
2017-10-15,3157
2017-10-16,3123
2017-10-17,3123
2017-10-18,3123
2017-10-19,3089
2017-10-20,3089
2017-10-21,3089
2017-10-22,2940
2017-10-23,2940
2017-10-24,2940
2017-10-25,2793
2017-10-26,2793
2017-10-27,2793
2017-10-28,2729
2017-10-29,2729
2017-10-30,2795
2017-10-31,2795
2017-11-01,2795
2017-11-02,2711
2017-11-03,2711
2017-11-04,2721
2017-11-05,2721
2017-11-06,2721
2017-11-07,2735
2017-11-08,2735
2017-11-09,2658
2017-11-10,2658
2017-11-11,2658
2017-11-12,2656
2017-11-13,2656
2017-11-14,2656
2017-11-15,2598
2017-11-16,2598
2017-11-17,2574
2017-11-18,2574
2017-11-19,2574
2017-11-20,2605
2017-11-21,2605
2017-11-22,2605
2017-11-23,2626
2017-11-24,2626
2017-11-25,2671
2017-11-26,2671
2017-11-27,2701
2017-11-28,2701
2017-11-29,2764
2017-11-30,2764
2017-12-01,2765
2017-12-02,2765
2017-12-03,2835
2017-12-04,2835
2017-12-05,2752
2017-12-06,2752
2017-12-07,2685
2017-12-08,2685
2017-12-09,2685
2017-12-10,2723
2017-12-11,2723
2017-12-12,2736
2017-12-13,2736
2017-12-14,2736
2017-12-15,2624
2017-12-16,2624
2017-12-17,2624
2017-12-18,2573
2017-12-19,2573
2017-12-20,2573
2017-12-21,2580
2017-12-22,2580
2017-12-23,2580
2017-12-24,2490
2017-12-25,2490
2017-12-26,2490
2017-12-27,2403
2017-12-28,2403
2017-12-29,2456
2017-12-30,2539
2017-12-31,2539
2018-01-01,2613
2018-01-02,2613
2018-01-03,2713
2018-01-04,2713
2018-01-05,2723
2018-01-06,2723
2018-01-07,2704
2018-01-08,2704
2018-01-09,2757
2018-01-10,2757
2018-01-11,2792
2018-01-12,2792
2018-01-13,2818
2018-01-14,2818
2018-01-15,2729
2018-01-16,2729
2018-01-17,2744
2018-01-18,2744
2018-01-19,2744
2018-01-20,2730
2018-01-21,2730
2018-01-22,2762
2018-01-23,2762
2018-01-24,2798
2018-01-25,2798
2018-01-26,2832
2018-01-27,2921
2018-01-28,2953
2018-01-29,3042
2018-01-30,3059
2018-01-31,3059
2018-02-01,2979
2018-02-02,2979
2018-02-03,2978
2018-02-04,2993
2018-02-05,2993
2018-02-06,3043
2018-02-07,2925
2018-02-08,2925
2018-02-09,2967
2018-02-10,3101
2018-02-11,3138
2018-02-12,3231
2018-02-13,3181
2018-02-14,3246
2018-02-15,3354
2018-02-16,3442
2018-02-17,3275
2018-02-18,3111
2018-02-19,2984
2018-02-20,2958
2018-02-21,2957
2018-02-22,3025
2018-02-23,3164
2018-02-24,3164
2018-02-25,3283
2018-02-26,3290
2018-02-27,3394
2018-02-28,3394
2018-03-01,3522
2018-03-02,3599
2018-03-03,3576
2018-03-04,3576
2018-03-05,3624
2018-03-06,3645
2018-03-07,3693
2018-03-08,3693
2018-03-09,3611
2018-03-10,3703
2018-03-11,3797
2018-03-12,3799
2018-03-13,3748
2018-03-14,3789
2018-03-15,3789
2018-03-16,3880
2018-03-17,3987
2018-03-18,3987
2018-03-19,3927
2018-03-20,3857
2018-03-21,3857
2018-03-22,3903
2018-03-23,3903
2018-03-24,3918
2018-03-25,3833
2018-03-26,3833
2018-03-27,3881
2018-03-28,3881
2018-03-29,3730
2018-03-30,3730
2018-03-31,3677
2018-04-01,3599
2018-04-02,3513
2018-04-03,3337
2018-04-04,3279
2018-04-05,3279
2018-04-06,3353
2018-04-07,3353
2018-04-08,3264
2018-04-09,3331
2018-04-10,3331
2018-04-11,3258
2018-04-12,3190
2018-04-13,3190
2018-04-14,3176
2018-04-15,3108
2018-04-16,3108
2018-04-17,3004
2018-04-18,3004
2018-04-19,2952
2018-04-20,2952
2018-04-21,2937
2018-04-22,2937
2018-04-23,2869
2018-04-24,2869
2018-04-25,2848
2018-04-26,2848
2018-04-27,2864
2018-04-28,2864
2018-04-29,2800
2018-04-30,2756
2018-05-01,2664
2018-05-02,2664
2018-05-03,2607
2018-05-04,2607
2018-05-05,2559
2018-05-06,2559
2018-05-07,2449
2018-05-08,2449
2018-05-09,2410
2018-05-10,2382
2018-05-11,2382
2018-05-12,2372
2018-05-13,2372
2018-05-14,2303
2018-05-15,2303
2018-05-16,2230
2018-05-17,2230
2018-05-18,2172
2018-05-19,2155
2018-05-20,2155
2018-05-21,2112
2018-05-22,2112
2018-05-23,2044
2018-05-24,2044
2018-05-25,1967
2018-05-26,1895
2018-05-27,1895
2018-05-28,1804
2018-05-29,1742
2018-05-30,1742
2018-05-31,1754
2018-06-01,1754
2018-06-02,1787
2018-06-03,1787
2018-06-04,1794
2018-06-05,1865
2018-06-06,1825
2018-06-07,1825
2018-06-08,1849
2018-06-09,1849
2018-06-10,1826
2018-06-11,1826
2018-06-12,1867
2018-06-13,1922
2018-06-14,1872
2018-06-15,1872
2018-06-16,1916
2018-06-17,1963
2018-06-18,1963
2018-06-19,1950
2018-06-20,1950
2018-06-21,1954
2018-06-22,1951
2018-06-23,1951
2018-06-24,1954
2018-06-25,1954
2018-06-26,1955
2018-06-27,1955
2018-06-28,1897
2018-06-29,1941
2018-06-30,1941
2018-07-01,1982
2018-07-02,1982
2018-07-03,1923
2018-07-04,1923
2018-07-05,1855
2018-07-06,1824
2018-07-07,1824
2018-07-08,1807
2018-07-09,1807
2018-07-10,1820
2018-07-11,1820
2018-07-12,1820
2018-07-13,1851
2018-07-14,1872
2018-07-15,1872
2018-07-16,1866
2018-07-17,1935
2018-07-18,1935
2018-07-19,1863
2018-07-20,1863
2018-07-21,1844
2018-07-22,1887
2018-07-23,1915
2018-07-24,1915
2018-07-25,1925
2018-07-26,1971
2018-07-27,1961
2018-07-28,1961
2018-07-29,1956
2018-07-30,1956
2018-07-31,1991
2018-08-01,1991
2018-08-02,2012
2018-08-03,2012
2018-08-04,2006
2018-08-05,1977
2018-08-06,1977
2018-08-07,1992
2018-08-08,1999
2018-08-09,1999
2018-08-10,2024
2018-08-11,2103
2018-08-12,2025
2018-08-14,1950
2018-08-16,2035
2018-08-17,2122
2018-08-18,2122
2018-08-19,2211
2018-08-20,2322
2018-08-21,2322
2018-08-22,2411
2018-08-23,2411
2018-08-24,2473
2018-08-25,2444
2018-08-26,2444
2018-08-27,2444
2018-08-28,2507
2018-08-29,2507
2018-08-30,2537
2018-08-31,2593
2018-09-01,2673
2018-09-02,2673
2018-09-03,2668
2018-09-04,2682
2018-09-05,2778
2018-09-06,2778
2018-09-07,2908
2018-09-08,2958
2018-09-09,2958
2018-09-10,3008
2018-09-11,3008
2018-09-12,2875
2018-09-13,2875
2018-09-14,2767
2018-09-15,2786
2018-09-16,2786
2018-09-17,2866
2018-09-18,2795
2018-09-19,2795
2018-09-20,2667
2018-09-21,2667
2018-09-22,2634
2018-09-23,2560
2018-09-24,2560
2018-09-25,2566
2018-09-26,2462
2018-09-27,2462
2018-09-28,2493
2018-09-29,2493
2018-09-30,2477
2018-10-01,2363
2018-10-02,2345
2018-10-03,2351
2018-10-04,2351
2018-10-05,2418
2018-10-06,2399
2018-10-07,2399
2018-10-08,2489
2018-10-09,2584
2018-10-10,2556
2018-10-11,2556
2018-10-12,2486
2018-10-13,2557
2018-10-14,2557
2018-10-15,2612
2018-10-16,2612
2018-10-17,2639
2018-10-18,2720
2018-10-19,2722
2018-10-20,2722
2018-10-21,2789
2018-10-22,2859
2018-10-23,2859
2018-10-24,2962
2018-10-25,2979
2018-10-26,3032
2018-10-27,3155
2018-10-28,3301
2018-10-29,3301
2018-10-30,3309
2018-10-31,3375
2018-11-01,3444
2018-11-03,3702
2018-11-04,3887
2018-11-05,4082
2018-11-06,4235
2018-11-07,4333
2018-11-08,4246
2018-11-09,4259
2018-11-10,4304
2018-11-11,4453
2018-11-12,4363
2018-11-13,4457
2018-11-14,4649
2018-11-15,4810
2018-11-16,5007
2018-11-17,4786
2018-11-18,4717
2018-11-19,4842
2018-11-20,4977
2018-11-21,4861
2018-11-22,4904
2018-11-23,4932
2018-11-24,4956
2018-11-25,5033
2018-11-26,5150
2018-11-27,5255
2018-11-28,5203
2018-11-29,5330
2018-12-01,5366
2018-12-02,5386
2018-12-03,5386
2018-12-04,5166
2018-12-05,4966
2018-12-07,4715
2018-12-09,4314
2018-12-10,4098
2018-12-11,3893
2018-12-12,3698
2018-12-13,3513
2018-12-14,3337
2018-12-15,3170
2018-12-16,3085
2018-12-17,2934
2018-12-18,2787
2018-12-19,2647
2018-12-20,2521
2018-12-21,2404
2018-12-22,2372
2018-12-23,2390
2018-12-24,2483
2018-12-25,2556
2018-12-26,2572
2018-12-27,2605
2018-12-28,2605
2018-12-29,2728
2018-12-30,2855
2018-12-31,2960
2019-01-01,2960
2019-01-02,2899
2019-01-03,2783
2019-01-04,2670
2019-01-05,2724
2019-01-06,2697
2019-01-08,2732
2019-01-10,2894
2019-01-11,2935
2019-01-12,2968
2019-01-13,3056
2019-01-14,3011
2019-01-15,2971
2019-01-16,2893
2019-01-17,2819
2019-01-18,2826
2019-01-19,2703
2019-01-20,2680
2019-01-21,2678
2019-01-22,2723
2019-01-23,2752
2019-01-24,2761
2019-01-25,2767
2019-01-26,2748
2019-01-27,2753
2019-01-28,2770
2019-01-29,2858
2019-01-30,2863
2019-01-31,2831
2019-02-01,2816
2019-02-02,2852
2019-02-03,2858
2019-02-04,2858
2019-02-05,2922
2019-02-06,2863
2019-02-07,2771
2019-02-08,2754
2019-02-09,2851
2019-02-10,2898
2019-02-11,2787
2019-02-12,2647
2019-02-13,2535
2019-02-14,2535
2019-02-15,2591
2019-02-16,2641
2019-02-17,2701
2019-02-18,2757
2019-02-19,2764
2019-02-20,2855
2019-02-21,2993
2019-02-22,3056
2019-02-23,3122
2019-02-24,3134
2019-02-25,3162
2019-02-26,3143
2019-02-27,3249
2019-02-28,3249
2019-03-01,3325
2019-03-02,3342
2019-03-03,3391
2019-03-04,3379
2019-03-05,3438
2019-03-06,3498
2019-03-07,3489
2019-03-08,3489
2019-03-09,3566
2019-03-10,3455
2019-03-11,3314
2019-03-12,3253
2019-03-13,3253
2019-03-14,3187
2019-03-15,3035
2019-03-16,2902
2019-03-17,2875
2019-03-18,2875
2019-03-19,2985
