date_obj,Black%20trimmed%20set%20(sk) price
2016-01-15,161155
2016-01-16,161155
2016-01-17,161155
2016-01-18,161155
2016-01-19,161155
2016-01-20,161155
2016-01-21,161155
2016-01-22,161155
2016-01-23,161155
2016-01-24,161155
2016-01-25,161155
2016-01-26,161155
2016-01-27,161155
2016-01-28,161155
2016-01-29,161155
2016-01-30,161155
2016-01-31,161155
2016-02-01,161155
2016-02-02,161155
2016-02-03,161155
2016-02-04,161155
2016-02-05,161155
2016-02-06,161155
2016-02-08,161155
2016-02-09,160873
2016-02-10,160873
2016-02-11,160873
2016-02-12,160873
2016-02-13,160873
2016-02-14,160873
2016-02-15,160873
2016-02-16,160873
2016-02-17,160873
2016-02-18,160873
2016-02-19,160873
2016-02-20,160873
2016-02-21,160873
2016-02-22,160873
2016-02-23,160873
2016-02-24,160873
2016-02-25,160873
2016-02-26,160873
2016-02-27,160873
2016-02-28,160873
2016-02-29,160873
2016-03-01,160873
2016-03-02,160873
2016-03-03,160873
2016-03-04,160873
2016-03-05,160873
2016-03-06,160873
2016-03-07,160873
2016-03-08,160873
2016-03-09,160873
2016-03-10,160873
2016-03-11,160873
2016-03-12,160873
2016-03-13,160873
2016-03-14,160873
2016-03-15,160873
2016-03-16,160873
2016-03-17,160873
2016-03-18,160873
2016-03-19,160873
2016-03-20,160873
2016-03-21,160873
2016-03-22,160873
2016-03-23,160873
2016-03-24,160873
2016-03-25,160873
2016-03-26,160873
2016-03-27,160873
2016-03-28,160873
2016-03-29,160873
2016-03-30,160873
2016-03-31,160873
2016-04-01,160873
2016-04-02,160873
2016-04-03,160873
2016-04-04,160873
2016-04-05,160873
2016-04-06,160873
2016-04-07,160873
2016-04-08,160873
2016-04-09,160873
2016-04-10,160873
2016-04-11,160873
2016-04-12,160873
2016-04-13,160873
2016-04-14,160873
2016-04-15,160873
2016-04-16,160873
2016-04-17,160873
2016-04-18,160873
2016-04-19,160873
2016-04-20,160873
2016-04-21,160873
2016-04-22,160873
2016-04-23,153166
2016-04-24,153166
2016-04-25,153166
2016-04-26,153166
2016-04-27,153166
2016-04-28,153166
2016-04-29,153166
2016-04-30,153166
2016-05-01,153166
2016-05-02,153166
2016-05-03,153166
2016-05-04,153166
2016-05-05,153166
2016-05-06,153166
2016-05-07,153166
2016-05-08,153166
2016-05-09,153166
2016-05-10,153166
2016-05-11,153166
2016-05-12,153166
2016-05-13,153166
2016-05-14,153166
2016-05-15,153166
2016-05-16,153166
2016-05-17,153166
2016-05-18,153166
2016-05-19,153166
2016-05-22,153166
2016-05-23,153166
2016-05-24,153166
2016-05-25,153166
2016-05-26,153166
2016-05-27,153166
2016-05-28,153166
2016-05-29,153166
2016-05-30,153166
2016-05-31,153166
2016-06-01,153166
2016-06-02,153166
2016-06-03,153166
2016-06-04,153166
2016-06-05,153166
2016-06-06,153166
2016-06-07,153166
2016-06-08,153166
2016-06-09,153166
2016-06-10,153166
2016-06-11,153166
2016-06-12,153166
2016-06-13,153166
2016-06-14,153166
2016-06-15,153166
2016-06-16,153166
2016-06-17,153166
2016-06-18,153166
2016-06-19,153166
2016-06-20,153166
2016-06-21,153166
2016-06-22,153166
2016-06-23,153166
2016-06-24,153166
2016-06-25,153166
2016-06-26,148165
2016-06-27,148165
2016-06-28,148165
2016-06-29,148165
2016-06-30,148165
2016-07-01,148165
2016-07-02,148165
2016-07-03,148165
2016-07-04,148165
2016-07-05,148165
2016-07-06,148165
2016-07-07,148165
2016-07-08,148165
2016-07-09,148165
2016-07-10,148165
2016-07-11,148165
2016-07-12,148165
2016-07-13,148165
2016-07-14,148165
2016-07-15,148165
2016-07-16,148165
2016-07-17,148165
2016-07-18,148165
2016-07-23,148165
2016-07-24,148165
2016-07-25,148165
2016-07-26,148165
2016-07-27,148165
2016-07-28,148165
2016-07-29,148165
2016-07-30,148165
2016-07-31,148165
2016-08-01,148165
2016-08-02,148165
2016-08-03,148165
2016-08-04,148165
2016-08-05,148165
2016-08-06,148165
2016-08-07,148165
2016-08-08,148165
2016-08-09,148165
2016-08-10,148165
2016-08-11,148165
2016-08-12,148165
2016-08-13,148165
2016-08-14,148165
2016-08-15,148165
2016-08-16,148165
2016-08-17,148165
2016-08-18,148165
2016-08-19,148165
2016-08-20,148165
2016-08-21,148165
2016-08-22,148165
2016-08-23,148165
2016-08-24,148165
2016-08-25,148165
2016-08-26,148165
2016-08-28,148165
2016-08-31,148165
2016-09-01,148165
2016-09-02,148165
2016-09-03,148165
2016-09-04,148165
2016-09-05,148165
2016-09-06,148165
2016-09-07,148165
2016-09-08,148165
2016-09-09,148165
2016-09-10,148165
2016-09-11,148165
2016-09-12,148165
2016-09-13,148165
2016-09-14,148165
2016-09-15,148165
2016-09-16,148165
2016-09-17,148165
2016-09-18,148165
2016-09-19,141821
2016-09-20,141821
2016-09-21,141821
2016-09-22,141821
2016-09-23,141821
2016-09-24,141821
2016-09-25,141821
2016-09-26,141821
2016-09-27,141821
2016-09-28,141821
2016-09-29,141821
2016-09-30,141821
2016-10-01,141821
2016-10-02,141821
2016-10-03,141821
2016-10-04,141821
2016-10-05,141821
2016-10-06,141821
2016-10-07,141821
2016-10-08,141821
2016-10-09,141821
2016-10-10,141821
2016-10-11,141821
2016-10-12,141821
2016-10-13,141821
2016-10-14,141821
2016-10-15,141821
2016-10-16,141821
2016-10-17,141821
2016-10-18,141821
2016-10-19,141821
2016-10-20,141821
2016-10-21,141821
2016-10-22,141821
2016-10-23,141821
2016-10-24,141821
2016-10-25,141821
2016-10-26,141821
2016-10-27,141821
2016-10-28,141821
2016-10-29,141821
2016-10-30,141821
2016-10-31,141821
2016-11-01,141821
2016-11-02,141821
2016-11-03,141821
2016-11-04,141821
2016-11-05,141821
2016-11-06,141821
2016-11-07,141821
2016-11-08,141821
2016-11-09,141821
2016-11-10,141821
2016-11-11,141821
2016-11-12,141821
2016-11-13,141821
2016-11-14,141821
2016-11-15,141821
2016-12-07,141821
2016-12-08,141821
2016-12-09,141821
2016-12-10,141821
2016-12-11,141821
2016-12-12,141821
2016-12-13,141821
2016-12-14,141821
2016-12-15,141821
2016-12-16,139913
2016-12-17,139913
2016-12-18,139913
2016-12-19,139913
2016-12-20,139913
2016-12-21,139913
2016-12-22,139913
2016-12-23,139913
2016-12-24,139913
2016-12-25,139913
2016-12-26,139913
2016-12-27,139913
2016-12-28,139913
2016-12-29,139913
2016-12-30,139913
2016-12-31,139913
2017-01-01,139913
2017-01-02,139913
2017-01-03,139913
2017-01-04,139913
2017-01-05,139913
2017-01-06,139913
2017-01-07,139913
2017-01-08,139913
2017-01-09,139913
2017-01-10,139913
2017-01-11,139913
2017-01-12,139913
2017-01-13,139913
2017-01-14,139913
2017-01-15,139913
2017-01-16,139913
2017-01-17,139913
2017-01-18,139913
2017-01-19,139913
2017-01-20,139913
2017-01-21,139913
2017-01-22,139913
2017-01-23,139913
2017-01-27,139913
2017-01-28,139913
2017-01-29,139913
2017-01-30,139913
2017-01-31,139913
2017-02-01,139913
2017-02-02,139913
2017-02-03,139913
2017-02-04,139913
2017-02-05,139913
2017-02-06,139913
2017-02-07,139913
2017-02-08,139913
2017-02-09,139913
2017-02-10,139913
2017-02-11,135951
2017-02-12,135951
2017-02-13,135951
2017-02-14,135951
2017-02-15,135951
2017-02-16,135951
2017-02-18,135951
2017-02-19,135951
2017-02-20,135951
2017-02-21,135951
2017-02-22,135951
2017-02-23,135951
2017-02-24,135951
2017-02-25,135951
2017-02-26,135951
2017-02-27,135951
2017-02-28,135951
2017-03-01,135951
2017-03-02,135951
2017-03-03,135951
2017-03-04,135951
2017-03-05,135951
2017-03-06,135951
2017-03-07,135951
2017-03-08,135951
2017-03-09,135951
2017-03-10,135951
2017-03-11,135951
2017-03-12,135951
2017-03-13,135951
2017-03-14,135951
2017-03-15,135951
2017-03-16,135951
2017-03-17,135951
2017-03-18,135951
2017-03-19,135951
2017-03-20,135951
2017-03-21,135951
2017-03-22,135951
2017-03-23,135951
2017-03-24,135951
2017-03-25,135951
2017-03-26,135951
2017-03-27,135951
2017-03-28,135951
2017-03-29,135951
2017-03-30,135951
2017-03-31,135951
2017-04-01,135951
2017-04-02,135951
2017-04-03,135951
2017-04-04,135951
2017-04-12,135951
2017-04-13,135951
2017-04-14,135951
2017-04-15,135951
2017-04-16,135951
2017-04-17,135951
2017-04-18,132100
2017-04-19,132100
2017-04-20,132100
2017-04-21,132100
2017-04-22,132100
2017-04-23,132100
2017-04-24,132100
2017-04-25,132100
2017-04-26,132100
2017-04-27,132100
2017-04-28,132100
2017-04-29,132100
2017-04-30,132100
2017-05-01,132100
2017-05-02,132100
2017-05-03,132100
2017-05-04,132100
2017-05-05,132100
2017-05-06,132100
2017-05-07,132100
2017-05-08,132100
2017-05-09,132100
2017-05-10,132100
2017-05-11,132100
2017-05-12,132100
2017-05-13,132100
2017-05-14,132100
2017-05-15,132100
2017-05-16,132100
2017-05-17,132100
2017-05-18,132100
2017-05-19,132100
2017-05-20,132100
2017-05-21,132100
2017-05-22,132100
2017-05-23,132100
2017-05-24,132100
2017-05-25,132100
2017-05-26,132100
2017-05-27,132100
2017-05-28,132100
2017-05-29,132100
2017-05-30,132100
2017-05-31,132100
2017-06-01,132100
2017-06-02,132100
2017-06-03,132100
2017-06-04,132100
2017-06-05,132100
2017-06-06,132100
2017-06-07,132100
2017-06-08,132100
2017-06-09,132100
2017-06-10,132100
2017-06-11,132100
2017-06-12,132100
2017-06-13,132100
2017-06-14,132100
2017-06-15,132100
2017-06-16,128971
2017-06-17,128971
2017-06-18,128971
2017-06-19,128971
2017-06-20,128971
2017-06-21,128971
2017-06-22,128971
2017-06-23,128971
2017-06-24,128971
2017-06-25,128971
2017-06-26,128971
2017-06-27,128971
2017-06-28,128971
2017-06-29,128971
2017-06-30,128971
2017-07-01,128971
2017-07-02,128971
2017-07-03,128971
2017-07-04,128971
2017-07-05,128971
2017-07-06,128971
2017-07-07,128971
2017-07-08,128971
2017-07-13,128971
2017-07-14,128971
2017-07-15,128971
2017-07-16,128971
2017-07-17,128971
2017-07-18,128971
2017-07-19,128971
2017-07-20,128971
2017-07-21,128971
2017-07-22,128971
2017-07-23,128971
2017-07-24,128971
2017-07-25,128971
2017-07-26,128971
2017-07-27,128971
2017-07-28,128971
2017-07-29,128971
2017-07-30,128971
2017-07-31,128971
2017-08-01,128971
2017-08-02,128971
2017-08-03,128971
2017-08-04,128971
2017-08-05,128971
2017-08-06,128971
2017-08-07,128971
2017-08-08,128971
2017-08-09,128971
2017-08-10,128971
2017-08-11,128971
2017-08-12,128971
2017-08-13,128971
2017-08-14,128971
2017-08-15,128971
2017-08-16,128971
2017-08-17,128971
2017-08-18,128971
2017-08-19,128971
2017-08-20,128971
2017-08-21,125287
2017-08-22,125287
2017-08-23,125287
2017-08-24,125287
2017-08-25,125287
2017-08-26,125287
2017-08-27,125287
2017-08-28,125287
2017-08-29,125287
2017-08-30,125287
2017-08-31,125287
2017-09-01,125287
2017-09-02,125287
2017-09-03,125287
2017-09-04,125287
2017-09-05,125287
2017-09-06,125287
2017-09-07,125287
2017-09-08,125287
2017-09-09,125287
2017-09-10,125287
2017-09-11,125287
2017-09-12,125287
2017-09-13,125287
2017-09-14,125287
2017-09-15,125287
2017-09-16,125287
2017-09-17,125287
2017-09-18,125287
2017-09-19,125287
2017-09-20,125287
2017-09-22,125287
2017-09-23,125287
2017-09-24,125287
2017-09-25,125287
2017-09-26,125287
2017-09-27,125287
2017-09-28,125287
2017-09-29,125287
2017-09-30,125287
2017-10-01,125287
2017-10-02,125287
2017-10-03,125287
2017-10-04,125287
2017-10-05,125287
2017-10-06,125287
2017-10-07,125287
2017-10-08,125287
2017-10-09,125287
2017-10-10,125287
2017-10-11,125287
2017-10-12,125287
2017-10-13,125287
2017-10-14,125287
2017-10-15,125287
2017-10-16,125287
2017-10-17,125287
2017-10-18,125287
2017-10-19,125287
2017-10-20,125287
2017-10-21,125287
2017-10-22,125287
2017-10-23,125287
2017-10-24,125287
2017-10-25,125287
2017-10-26,125287
2017-10-27,125287
2017-10-28,125287
2017-10-29,125287
2017-10-30,125094
2017-10-31,125094
2017-11-01,125094
2017-11-02,125094
2017-11-03,125094
2017-11-04,125094
2017-11-05,125094
2017-11-06,125094
2017-11-07,125094
2017-11-08,125094
2017-11-09,125094
2017-11-10,125094
2017-11-11,125094
2017-11-12,125094
2017-11-13,125094
2017-11-14,125094
2017-11-15,125094
2017-11-16,125094
2017-11-17,125094
2017-11-18,125094
2017-11-19,125094
2017-11-20,125094
2017-11-21,125094
2017-11-22,125094
2017-11-23,125094
2017-11-24,125094
2017-11-25,125094
2017-11-26,125094
2017-11-27,125094
2017-11-28,125094
2017-11-29,125094
2017-11-30,125094
2017-12-01,125094
2017-12-02,125094
2017-12-03,125094
2017-12-04,125094
2017-12-05,125094
2017-12-06,125094
2017-12-07,125094
2017-12-08,125094
2017-12-09,125094
2017-12-10,125094
2017-12-11,125094
2017-12-12,125094
2017-12-13,125094
2017-12-14,125094
2017-12-15,125094
2017-12-16,125094
2017-12-17,125094
2017-12-18,125094
2017-12-19,125094
2017-12-20,125094
2017-12-21,125094
2017-12-22,125094
2017-12-23,125094
2017-12-24,125094
2017-12-25,125094
2017-12-26,125094
2017-12-27,125094
2017-12-28,125094
2017-12-29,125094
2017-12-30,125094
2017-12-31,125094
2018-01-01,125094
2018-01-02,125094
2018-01-03,125094
2018-01-04,125094
2018-01-05,123921
2018-01-06,123921
2018-01-07,123921
2018-01-08,123921
2018-01-09,123921
2018-01-10,123921
2018-01-11,123921
2018-01-12,123921
2018-01-13,123921
2018-01-14,123921
2018-01-15,123921
2018-01-16,123921
2018-01-17,123921
2018-01-18,123921
2018-01-19,123921
2018-01-20,123921
2018-01-21,123921
2018-01-22,123921
2018-01-23,123921
2018-01-24,123921
2018-01-25,123921
2018-01-26,123921
2018-01-27,123921
2018-01-28,123921
2018-01-29,123921
2018-01-30,123921
2018-01-31,123107
2018-02-01,123107
2018-02-02,123107
2018-02-03,123107
2018-02-04,123107
2018-02-05,123107
2018-02-06,123107
2018-02-07,123107
2018-02-08,123107
2018-02-09,123107
2018-02-10,123107
2018-02-11,123107
2018-02-12,123107
2018-02-13,123107
2018-02-14,123107
2018-02-15,123107
2018-02-16,123107
2018-02-17,123107
2018-02-18,123107
2018-02-19,123107
2018-02-20,123107
2018-02-21,123107
2018-02-22,123107
2018-02-23,123107
2018-02-24,123107
2018-02-25,123107
2018-02-26,120710
2018-02-27,120710
2018-02-28,120710
2018-03-01,120710
2018-03-02,120710
2018-03-03,120710
2018-03-04,120710
2018-03-05,120710
2018-03-06,120710
2018-03-07,120710
2018-03-08,120710
2018-03-09,120710
2018-03-10,120710
2018-03-11,120710
2018-03-12,120710
2018-03-13,120710
2018-03-14,120710
2018-03-15,120710
2018-03-16,120710
2018-03-17,120710
2018-03-18,120710
2018-03-20,120710
2018-03-21,118773
2018-03-22,118773
2018-03-23,118773
2018-03-24,118773
2018-03-25,118773
2018-03-26,118773
2018-03-27,118773
2018-03-28,118773
2018-03-29,118773
2018-03-30,118773
2018-03-31,118773
2018-04-01,118773
2018-04-02,118773
2018-04-03,118773
2018-04-04,118773
2018-04-05,118773
2018-04-06,118773
2018-04-07,118773
2018-04-08,118773
2018-04-09,118773
2018-04-10,118773
2018-04-11,118773
2018-04-12,118773
2018-04-13,118773
2018-04-14,118773
2018-04-15,118773
2018-04-16,118773
2018-04-17,118773
2018-04-18,118773
2018-04-19,118773
2018-04-20,119979
2018-04-21,119979
2018-04-22,119979
2018-04-23,119979
2018-04-24,119979
2018-04-25,119979
2018-04-26,119979
2018-04-27,119979
2018-04-28,119979
2018-04-29,119979
2018-04-30,119979
2018-05-01,119979
2018-05-02,119979
2018-05-03,119979
2018-05-04,119979
2018-05-05,119979
2018-05-06,119979
2018-05-07,119979
2018-05-08,119979
2018-05-09,119979
2018-05-10,119979
2018-05-11,119979
2018-05-12,119979
2018-05-13,119979
2018-05-14,119979
2018-05-15,119979
2018-05-16,122475
2018-05-17,122475
2018-05-18,122475
2018-05-19,122475
2018-05-20,122475
2018-05-21,122475
2018-05-22,122475
2018-05-23,122475
2018-05-24,122475
2018-05-25,122475
2018-05-26,122475
2018-05-27,122475
2018-05-28,122475
2018-05-29,122475
2018-05-30,122475
2018-05-31,122475
2018-06-01,122475
2018-06-02,122475
2018-06-03,122475
2018-06-04,122475
2018-06-05,122475
2018-06-06,122475
2018-06-07,122475
2018-06-08,120809
2018-06-09,120809
2018-06-10,120809
2018-06-11,120809
2018-06-12,120809
2018-06-13,120809
2018-06-14,120809
2018-06-15,120809
2018-06-16,120809
2018-06-17,120809
2018-06-18,120809
2018-06-19,120809
2018-06-20,120809
2018-06-21,120809
2018-06-22,120809
2018-06-23,120809
2018-06-24,120809
2018-06-25,120809
2018-06-26,120809
2018-06-27,120809
2018-06-28,120809
2018-06-29,120809
2018-06-30,119550
2018-07-01,119550
2018-07-02,119550
2018-07-03,119550
2018-07-04,119550
2018-07-05,119550
2018-07-06,119550
2018-07-07,119550
2018-07-08,119550
2018-07-09,119550
2018-07-10,119550
2018-07-11,119550
2018-07-12,119550
2018-07-13,119550
2018-07-14,119550
2018-07-15,119550
2018-07-16,119550
2018-07-17,119550
2018-07-18,119550
2018-07-19,119550
2018-07-20,119550
2018-07-21,119550
2018-07-22,119550
2018-07-23,119550
2018-07-24,119550
2018-07-25,119550
2018-07-26,119550
2018-07-27,119550
2018-07-28,119550
2018-07-29,119550
2018-07-30,121913
2018-07-31,121913
2018-08-01,121913
2018-08-02,121913
2018-08-03,121913
2018-08-04,121913
2018-08-05,121913
2018-08-06,121913
2018-08-07,121913
2018-08-08,121913
2018-08-09,121913
2018-08-10,121913
2018-08-11,121913
2018-08-12,121913
2018-08-14,119968
2018-08-16,119968
2018-08-17,119968
2018-08-18,119968
2018-08-19,119968
2018-08-20,119968
2018-08-21,119968
2018-08-22,119968
2018-08-23,119968
2018-08-24,119968
2018-08-25,119968
2018-08-26,119968
2018-08-27,119968
2018-08-28,119968
2018-08-29,119968
2018-08-30,123876
2018-08-31,123876
2018-09-01,123876
2018-09-02,123876
2018-09-03,123876
2018-09-04,123876
2018-09-05,123876
2018-09-06,123876
2018-09-07,123876
2018-09-08,123876
2018-09-09,123876
2018-09-10,123876
2018-09-11,123876
2018-09-12,128306
2018-09-13,128306
2018-09-14,128306
2018-09-15,128306
2018-09-16,128306
2018-09-17,128306
2018-09-18,128306
2018-09-19,128306
2018-09-20,128306
2018-09-21,128306
2018-09-22,128306
2018-09-23,128306
2018-09-24,128306
2018-09-25,128306
2018-09-26,128306
2018-09-27,132205
2018-09-28,132205
2018-09-29,132205
2018-09-30,132205
2018-10-01,132205
2018-10-02,132205
2018-10-03,132205
2018-10-04,132205
2018-10-05,132205
2018-10-06,132205
2018-10-07,132205
2018-10-08,132205
2018-10-09,132205
2018-10-10,132205
2018-10-11,132205
2018-10-12,132205
2018-10-13,132205
2018-10-14,132205
2018-10-15,135755
2018-10-16,135755
2018-10-17,135755
2018-10-18,135755
2018-10-19,135755
2018-10-20,135755
2018-10-21,135755
2018-10-22,135755
2018-10-23,135755
2018-10-24,135755
2018-10-25,135755
2018-10-26,135755
2018-10-27,135755
2018-10-28,135755
2018-10-29,135755
2018-10-30,135755
2018-10-31,140212
2018-11-01,140212
2018-11-03,140212
2018-11-04,145328
2018-11-05,145328
2018-11-06,145328
2018-11-07,150597
2018-11-08,150597
2018-11-09,150597
2018-11-10,150597
2018-11-11,155854
2018-11-12,155854
2018-11-13,155854
2018-11-15,161851
2018-11-16,161851
2018-11-17,161851
2018-11-18,161851
2018-11-19,161851
2018-11-20,168302
2018-11-21,168302
2018-11-22,168302
2018-11-23,168302
2018-11-24,168302
2018-11-25,168302
2018-11-26,168302
2018-11-27,174817
2018-11-28,174817
2018-11-29,174817
2018-12-01,174817
2018-12-02,174817
2018-12-03,174817
2018-12-04,182043
2018-12-05,182043
2018-12-07,182043
2018-12-09,182043
2018-12-10,182043
2018-12-11,182043
2018-12-12,182043
2018-12-13,187339
2018-12-14,187339
2018-12-15,187339
2018-12-16,187339
2018-12-17,187339
2018-12-18,187339
2018-12-19,187339
2018-12-20,187339
2018-12-21,187339
2018-12-22,187339
2018-12-23,187339
2018-12-24,193015
2018-12-25,193015
2018-12-26,193015
2018-12-27,193015
2018-12-28,193015
2018-12-29,193015
2018-12-30,193015
2018-12-31,193015
2019-01-01,193015
2019-01-02,193015
2019-01-03,193015
2019-01-04,193015
2019-01-05,193015
2019-01-06,194934
2019-01-08,194934
2019-01-10,194934
2019-01-11,194934
2019-01-12,194934
2019-01-13,194934
2019-01-14,194934
2019-01-15,194934
2019-01-16,186190
2019-01-17,186190
2019-01-18,186190
2019-01-19,186190
2019-01-20,186190
2019-01-21,186190
2019-01-22,186190
2019-01-23,186190
2019-01-24,186190
2019-01-25,183551
2019-01-26,183551
2019-01-27,183551
2019-01-28,183551
2019-01-29,183551
2019-01-30,183551
2019-01-31,183551
2019-02-01,183551
2019-02-02,183551
2019-02-03,183551
2019-02-04,183551
2019-02-05,183551
2019-02-06,183551
2019-02-07,176256
2019-02-08,176256
2019-02-09,176256
2019-02-10,176256
2019-02-11,176256
2019-02-12,176256
2019-02-13,176256
2019-02-14,176256
2019-02-15,176256
2019-02-16,176256
2019-02-17,176256
2019-02-18,176256
2019-02-19,176256
2019-02-20,176256
2019-02-21,175502
2019-02-22,175502
2019-02-23,175502
2019-02-24,175502
2019-02-25,175502
2019-02-26,175502
2019-02-27,175502
2019-02-28,175502
2019-03-01,175502
2019-03-02,175502
2019-03-03,175502
2019-03-04,175502
2019-03-05,175502
2019-03-06,175502
2019-03-07,175502
2019-03-08,175502
2019-03-09,175502
2019-03-10,175502
2019-03-11,175502
2019-03-12,175502
2019-03-13,175502
2019-03-14,175502
2019-03-15,175502
2019-03-16,172257
2019-03-17,172257
2019-03-18,172257
2019-03-19,172257
2019-03-20,172257
2019-03-21,172257
2019-03-22,172257
2019-03-23,172257
