date_obj,Adamant%20platelegs%20(t) price
2016-04-17,6618
2016-04-18,6618
2016-04-19,6516
2016-04-20,6516
2016-04-21,6516
2016-04-22,6516
2016-04-23,6247
2016-04-24,6247
2016-04-25,6247
2016-04-26,5963
2016-04-27,5963
2016-04-28,5963
2016-04-29,5963
2016-04-30,5733
2016-05-01,5733
2016-05-02,5733
2016-05-03,5733
2016-05-04,5608
2016-05-05,5608
2016-05-06,5608
2016-05-07,5608
2016-05-08,5649
2016-05-09,5649
2016-05-10,5649
2016-05-11,5649
2016-05-12,5649
2016-05-13,5597
2016-05-14,5597
2016-05-15,5597
2016-05-16,5597
2016-05-17,5439
2016-05-18,5439
2016-05-19,5439
2016-05-21,5439
2016-05-22,5444
2016-05-23,5444
2016-05-24,5444
2016-05-25,5444
2016-05-26,5478
2016-05-27,5478
2016-05-28,5478
2016-05-29,5478
2016-05-30,5311
2016-05-31,5311
2016-06-01,5311
2016-06-02,5311
2016-06-03,5199
2016-06-04,5199
2016-06-05,5199
2016-06-06,5046
2016-06-07,5046
2016-06-08,5046
2016-06-09,5046
2016-06-10,4995
2016-06-11,4995
2016-06-12,4995
2016-06-13,4995
2016-06-14,4915
2016-06-15,4915
2016-06-16,4915
2016-06-17,4915
2016-06-18,5074
2016-06-19,5074
2016-06-20,5074
2016-06-21,5074
2016-06-22,5156
2016-06-23,5156
2016-06-24,5156
2016-06-25,5156
2016-06-26,5076
2016-06-27,5076
2016-06-28,5076
2016-06-29,5076
2016-06-30,4937
2016-07-01,4937
2016-07-02,4937
2016-07-03,4937
2016-07-04,4955
2016-07-05,4955
2016-07-06,4955
2016-07-07,4955
2016-07-08,4962
2016-07-09,4962
2016-07-10,4962
2016-07-11,4938
2016-07-12,4938
2016-07-13,4938
2016-07-14,4826
2016-07-15,4826
2016-07-16,4826
2016-07-17,4826
2016-07-18,4809
2016-07-23,4577
2016-07-24,4577
2016-07-25,4577
2016-07-26,4577
2016-07-27,4466
2016-07-28,4466
2016-07-29,4466
2016-07-30,4466
2016-07-31,4432
2016-08-01,4432
2016-08-02,4432
2016-08-03,4432
2016-08-04,4432
2016-08-05,4410
2016-08-06,4410
2016-08-07,4410
2016-08-08,4410
2016-08-09,4291
2016-08-10,4291
2016-08-11,4291
2016-08-12,4291
2016-08-13,4291
2016-08-14,4291
2016-08-15,4247
2016-08-16,4247
2016-08-17,4247
2016-08-18,4247
2016-08-19,4247
2016-08-20,4108
2016-08-21,4108
2016-08-22,4108
2016-08-23,4108
2016-08-24,4108
2016-08-25,3963
2016-08-26,3963
2016-08-28,3963
2016-08-31,3966
2016-09-01,3966
2016-09-02,3966
2016-09-03,3966
2016-09-04,3966
2016-09-05,3966
2016-09-06,4023
2016-09-07,4023
2016-09-08,4023
2016-09-09,4023
2016-09-10,4023
2016-09-11,4023
2016-09-12,4040
2016-09-13,4040
2016-09-14,4040
2016-09-15,4040
2016-09-16,4040
2016-09-17,4040
2016-09-18,4129
2016-09-19,4129
2016-09-20,4129
2016-09-21,4129
2016-09-22,4129
2016-09-23,4129
2016-09-24,4104
2016-09-25,4104
2016-09-26,4104
2016-09-27,4104
2016-09-28,4104
2016-09-29,4104
2016-09-30,4104
2016-10-01,4148
2016-10-02,4148
2016-10-03,4148
2016-10-04,4148
2016-10-05,4148
2016-10-06,4148
2016-10-07,4148
2016-10-08,4057
2016-10-09,4057
2016-10-10,4057
2016-10-11,4057
2016-10-12,4057
2016-10-13,4057
2016-10-14,4057
2016-10-15,4060
2016-10-16,4060
2016-10-17,4060
2016-10-18,4060
2016-10-19,4060
2016-10-20,4060
2016-10-21,4084
2016-10-22,4084
2016-10-23,4084
2016-10-24,4084
2016-10-25,4084
2016-10-26,4042
2016-10-27,4042
2016-10-28,4042
2016-10-29,4042
2016-10-30,4042
2016-10-31,4042
2016-11-01,4050
2016-11-02,4050
2016-11-03,4050
2016-11-04,4050
2016-11-05,4050
2016-11-06,4015
2016-11-07,4015
2016-11-08,4015
2016-11-09,4015
2016-11-10,4015
2016-11-11,4039
2016-11-12,4039
2016-11-13,4039
2016-11-14,4039
2016-11-15,4039
2016-12-07,3868
2016-12-08,3852
2016-12-09,3852
2016-12-10,3852
2016-12-11,3852
2016-12-12,4004
2016-12-13,4004
2016-12-14,4004
2016-12-15,4004
2016-12-16,4004
2016-12-17,4111
2016-12-18,4111
2016-12-19,4111
2016-12-20,4111
2016-12-21,4111
2016-12-22,4183
2016-12-23,4183
2016-12-24,4183
2016-12-25,4183
2016-12-26,4183
2016-12-27,4145
2016-12-28,4145
2016-12-29,4145
2016-12-30,4145
2016-12-31,4145
2017-01-01,4032
2017-01-02,4032
2017-01-03,4032
2017-01-04,4032
2017-01-05,3913
2017-01-06,3913
2017-01-07,3913
2017-01-08,3913
2017-01-09,3813
2017-01-10,3813
2017-01-11,3813
2017-01-12,3813
2017-01-13,3812
2017-01-14,3812
2017-01-15,3812
2017-01-16,3812
2017-01-17,3804
2017-01-18,3804
2017-01-19,3804
2017-01-20,3804
2017-01-21,3868
2017-01-22,3868
2017-01-23,3868
2017-01-27,4047
2017-01-28,4088
2017-01-29,4088
2017-01-30,4088
2017-01-31,4088
2017-02-01,4093
2017-02-02,4093
2017-02-03,4093
2017-02-04,4093
2017-02-05,4093
2017-02-06,4135
2017-02-07,4135
2017-02-08,4135
2017-02-09,4135
2017-02-10,4066
2017-02-11,4066
2017-02-12,4066
2017-02-13,4066
2017-02-14,4055
2017-02-15,4055
2017-02-16,4055
2017-02-17,4055
2017-02-18,4055
2017-02-19,4062
2017-02-20,4062
2017-02-21,4062
2017-02-22,4062
2017-02-23,4011
2017-02-24,4011
2017-02-25,4011
2017-02-26,4011
2017-02-27,3944
2017-02-28,3944
2017-03-01,3944
2017-03-02,3944
2017-03-03,3957
2017-03-04,3957
2017-03-05,3957
2017-03-06,3957
2017-03-07,3979
2017-03-08,3979
2017-03-09,3979
2017-03-10,3979
2017-03-11,3919
2017-03-12,3919
2017-03-13,3919
2017-03-14,3856
2017-03-15,3856
2017-03-16,3856
2017-03-17,3856
2017-03-18,3782
2017-03-19,3782
2017-03-20,3782
2017-03-21,3662
2017-03-22,3662
2017-03-23,3662
2017-03-24,3662
2017-03-25,3738
2017-03-26,3738
2017-03-27,3738
2017-03-28,3738
2017-03-29,3897
2017-03-30,3897
2017-03-31,3897
2017-04-01,3934
2017-04-02,3934
2017-04-03,3934
2017-04-04,3934
2017-04-05,4031
2017-04-12,3949
2017-04-13,3857
2017-04-14,3857
2017-04-15,3857
2017-04-16,3857
2017-04-17,3914
2017-04-18,3914
2017-04-19,3914
2017-04-20,3914
2017-04-21,3987
2017-04-22,3987
2017-04-23,3987
2017-04-24,3987
2017-04-25,3938
2017-04-26,3938
2017-04-27,3938
2017-04-28,3938
2017-04-29,3986
2017-04-30,3986
2017-05-01,3986
2017-05-02,3986
2017-05-03,4129
2017-05-04,4129
2017-05-05,4129
2017-05-06,4129
2017-05-07,4154
2017-05-08,4154
2017-05-09,4154
2017-05-10,4154
2017-05-11,4259
2017-05-12,4259
2017-05-13,4259
2017-05-14,4259
2017-05-15,4110
2017-05-16,4110
2017-05-17,4110
2017-05-18,3998
2017-05-19,3998
2017-05-20,3998
2017-05-21,3998
2017-05-22,3834
2017-05-23,3834
2017-05-24,3834
2017-05-25,3834
2017-05-26,3847
2017-05-27,3847
2017-05-28,3847
2017-05-29,3847
2017-05-30,3727
2017-05-31,3727
2017-06-01,3727
2017-06-02,3766
2017-06-03,3766
2017-06-04,3766
2017-06-05,3766
2017-06-06,3856
2017-06-07,3856
2017-06-08,3856
2017-06-09,3856
2017-06-10,4047
2017-06-11,4047
2017-06-12,4047
2017-06-13,4213
2017-06-14,4213
2017-06-15,4213
2017-06-16,4213
2017-06-17,4284
2017-06-18,4284
2017-06-19,4284
2017-06-20,4265
2017-06-21,4265
2017-06-22,4265
2017-06-23,4265
2017-06-24,4254
2017-06-25,4254
2017-06-26,4254
2017-06-27,4254
2017-06-28,4194
2017-06-29,4194
2017-06-30,4194
2017-07-01,4194
2017-07-02,4136
2017-07-03,4136
2017-07-04,4136
2017-07-05,4136
2017-07-06,4197
2017-07-07,4197
2017-07-08,4197
2017-07-09,4197
2017-07-13,4231
2017-07-14,4364
2017-07-15,4364
2017-07-16,4364
2017-07-17,4238
2017-07-18,4238
2017-07-19,4238
2017-07-20,4238
2017-07-21,4293
2017-07-22,4293
2017-07-23,4293
2017-07-24,4202
2017-07-25,4202
2017-07-26,4202
2017-07-27,4076
2017-07-28,4076
2017-07-29,4076
2017-07-30,4117
2017-07-31,4117
2017-08-01,4117
2017-08-02,4117
2017-08-03,4168
2017-08-04,4168
2017-08-05,4168
2017-08-06,4097
2017-08-07,4097
2017-08-08,4097
2017-08-09,4097
2017-08-10,4165
2017-08-11,4165
2017-08-12,4165
2017-08-13,4165
2017-08-14,4177
2017-08-15,4177
2017-08-16,4177
2017-08-17,4042
2017-08-18,4042
2017-08-19,4042
2017-08-20,4042
2017-08-21,3988
2017-08-22,3988
2017-08-23,3988
2017-08-24,3988
2017-08-25,3949
2017-08-26,3949
2017-08-27,3949
2017-08-28,4006
2017-08-29,4006
2017-08-30,4006
2017-08-31,4006
2017-09-01,3983
2017-09-02,3983
2017-09-03,3983
2017-09-04,4069
2017-09-05,4069
2017-09-06,4069
2017-09-07,4186
2017-09-08,4186
2017-09-09,4186
2017-09-10,4324
2017-09-11,4324
2017-09-12,4324
2017-09-13,4324
2017-09-14,4423
2017-09-15,4423
2017-09-16,4423
2017-09-17,4423
2017-09-18,4585
2017-09-19,4585
2017-09-20,4585
2017-09-21,4585
2017-09-22,4705
2017-09-23,4705
2017-09-24,4705
2017-09-25,4705
2017-09-26,4805
2017-09-27,4805
2017-09-28,4805
2017-09-29,4805
2017-09-30,4806
2017-10-01,4806
2017-10-02,4806
2017-10-03,4756
2017-10-04,4756
2017-10-05,4756
2017-10-06,4756
2017-10-07,4889
2017-10-08,4889
2017-10-09,4889
2017-10-10,4889
2017-10-11,4795
2017-10-12,4795
2017-10-13,4795
2017-10-14,4623
2017-10-15,4623
2017-10-16,4623
2017-10-17,4623
2017-10-18,4545
2017-10-19,4545
2017-10-20,4545
2017-10-21,4545
2017-10-22,4587
2017-10-23,4587
2017-10-24,4587
2017-10-25,4587
2017-10-26,4597
2017-10-27,4597
2017-10-28,4597
2017-10-29,4597
2017-10-30,4402
2017-10-31,4402
2017-11-01,4402
2017-11-02,4402
2017-11-03,4239
2017-11-04,4239
2017-11-05,4239
2017-11-06,4210
2017-11-07,4210
2017-11-08,4210
2017-11-09,4117
2017-11-10,4117
2017-11-11,4117
2017-11-12,4117
2017-11-13,4001
2017-11-14,4001
2017-11-15,4001
2017-11-16,4000
2017-11-17,4000
2017-11-18,4000
2017-11-19,4097
2017-11-20,4097
2017-11-21,4097
2017-11-22,4271
2017-11-23,4271
2017-11-24,4271
2017-11-25,4361
2017-11-26,4361
2017-11-27,4361
2017-11-28,4361
2017-11-29,4205
2017-11-30,4205
2017-12-01,4205
2017-12-02,4102
2017-12-03,4102
2017-12-04,4102
2017-12-05,4082
2017-12-06,4082
2017-12-07,4082
2017-12-08,4084
2017-12-09,4084
2017-12-10,4084
2017-12-11,3992
2017-12-12,3992
2017-12-13,3992
2017-12-14,3995
2017-12-15,3995
2017-12-16,3995
2017-12-17,3903
2017-12-18,3903
2017-12-19,3903
2017-12-20,3838
2017-12-21,3838
2017-12-22,3838
2017-12-23,3885
2017-12-24,3885
2017-12-25,3885
2017-12-26,3918
2017-12-27,3918
2017-12-28,3918
2017-12-29,3837
2017-12-30,3837
2017-12-31,3837
2018-01-01,3891
2018-01-02,3891
2018-01-03,3891
2018-01-04,3856
2018-01-05,3856
2018-01-06,3891
2018-01-07,3891
2018-01-08,3891
2018-01-09,3891
2018-01-10,3891
2018-01-11,3891
2018-01-12,3918
2018-01-13,3918
2018-01-14,3918
2018-01-15,3891
2018-01-16,3891
2018-01-17,4009
2018-01-18,4009
2018-01-19,4009
2018-01-20,4035
2018-01-21,4035
2018-01-22,4035
2018-01-23,4003
2018-01-24,4043
2018-01-25,4043
2018-01-26,4210
2018-01-27,4340
2018-01-28,4441
2018-01-29,4502
2018-01-30,4586
2018-01-31,4586
2018-02-01,4526
2018-02-02,4526
2018-02-03,4466
2018-02-04,4358
2018-02-05,4358
2018-02-06,4242
2018-02-07,4265
2018-02-08,4265
2018-02-09,4314
2018-02-10,4314
2018-02-11,4248
2018-02-12,4201
2018-02-13,4201
2018-02-14,4157
2018-02-15,4323
2018-02-16,4323
2018-02-17,4421
2018-02-18,4421
2018-02-19,4438
2018-02-20,4438
2018-02-21,4438
2018-02-22,4438
2018-02-23,4450
2018-02-24,4450
2018-02-25,4444
2018-02-26,4455
2018-02-27,4455
2018-02-28,4455
2018-03-01,4436
2018-03-02,4312
2018-03-03,4200
2018-03-04,4200
2018-03-05,4140
2018-03-06,4086
2018-03-07,4021
2018-03-08,4021
2018-03-09,3902
2018-03-10,3902
2018-03-11,3918
2018-03-12,3925
2018-03-13,3925
2018-03-14,3951
2018-03-15,3951
2018-03-16,3976
2018-03-17,3924
2018-03-18,3924
2018-03-19,3869
2018-03-20,4015
2018-03-21,4015
2018-03-22,3961
2018-03-23,3961
2018-03-24,3877
2018-03-25,3878
2018-03-26,3878
2018-03-27,3768
2018-03-28,3768
2018-03-29,3732
2018-03-30,3699
2018-03-31,3699
2018-04-01,3596
2018-04-02,3529
2018-04-03,3489
2018-04-04,3496
2018-04-05,3496
2018-04-06,3574
2018-04-07,3574
2018-04-08,3697
2018-04-09,3697
2018-04-10,3775
2018-04-11,3775
2018-04-12,3814
2018-04-13,3814
2018-04-14,3880
2018-04-15,3933
2018-04-16,3933
2018-04-17,3971
2018-04-18,3971
2018-04-19,3922
2018-04-20,3939
2018-04-21,3932
2018-04-22,3932
2018-04-23,3891
2018-04-24,3891
2018-04-25,3851
2018-04-26,3851
2018-04-27,3808
2018-04-28,3808
2018-04-29,3807
2018-04-30,3807
2018-05-01,3811
2018-05-02,3811
2018-05-03,3813
2018-05-04,3813
2018-05-05,3704
2018-05-06,3704
2018-05-07,3623
2018-05-08,3623
2018-05-09,3709
2018-05-10,3731
2018-05-11,3731
2018-05-12,3681
2018-05-13,3681
2018-05-14,3589
2018-05-15,3589
2018-05-16,3569
2018-05-17,3569
2018-05-18,3618
2018-05-19,3654
2018-05-20,3654
2018-05-21,3729
2018-05-22,3729
2018-05-23,3814
2018-05-24,3814
2018-05-25,3890
2018-05-26,3979
2018-05-27,3979
2018-05-28,3972
2018-05-29,3989
2018-05-30,3989
2018-05-31,3958
2018-06-01,3803
2018-06-02,3704
2018-06-03,3704
2018-06-04,3611
2018-06-05,3515
2018-06-06,3431
2018-06-07,3431
2018-06-08,3446
2018-06-09,3446
2018-06-10,3499
2018-06-11,3499
2018-06-12,3531
2018-06-13,3530
2018-06-14,3584
2018-06-15,3584
2018-06-16,3750
2018-06-17,3704
2018-06-18,3642
2018-06-19,3657
2018-06-20,3657
2018-06-21,3629
2018-06-22,3602
2018-06-23,3602
2018-06-24,3572
2018-06-25,3599
2018-06-26,3599
2018-06-27,3611
2018-06-28,3612
2018-06-29,3648
2018-06-30,3648
2018-07-01,3673
2018-07-02,3673
2018-07-03,3725
2018-07-04,3725
2018-07-05,3683
2018-07-06,3736
2018-07-07,3736
2018-07-08,3748
2018-07-09,3748
2018-07-10,3685
2018-07-11,3688
2018-07-12,3688
2018-07-13,3684
2018-07-14,3663
2018-07-15,3663
2018-07-16,3629
2018-07-17,3624
2018-07-18,3624
2018-07-19,3711
2018-07-20,3711
2018-07-21,3699
2018-07-22,3652
2018-07-23,3650
2018-07-24,3650
2018-07-25,3649
2018-07-26,3747
2018-07-27,3901
2018-07-28,3901
2018-07-29,4021
2018-07-30,4021
2018-07-31,3902
2018-08-01,3902
2018-08-02,3801
2018-08-03,3801
2018-08-04,3734
2018-08-05,3634
2018-08-06,3614
2018-08-07,3675
2018-08-08,3674
2018-08-09,3674
2018-08-10,3622
2018-08-11,3604
2018-08-12,3598
2018-08-14,3678
2018-08-16,3722
2018-08-17,3770
2018-08-18,3770
2018-08-19,3809
2018-08-20,3863
2018-08-21,3863
2018-08-22,3964
2018-08-23,3964
2018-08-24,4029
2018-08-25,4040
2018-08-26,4040
2018-08-27,4104
2018-08-28,4105
2018-08-29,4105
2018-08-30,4195
2018-08-31,4175
2018-09-01,4225
2018-09-02,4225
2018-09-03,4317
2018-09-04,4231
2018-09-05,4220
2018-09-06,4220
2018-09-07,4144
2018-09-08,4129
2018-09-09,4129
2018-09-10,4088
2018-09-11,4088
2018-09-12,4129
2018-09-13,4161
2018-09-14,4263
2018-09-15,4236
2018-09-16,4236
2018-09-17,4182
2018-09-18,4151
2018-09-19,4096
2018-09-20,4112
2018-09-21,4179
2018-09-22,4226
2018-09-23,4269
2018-09-24,4269
2018-09-25,4269
2018-09-26,4304
2018-09-27,4304
2018-09-28,4396
2018-09-29,4474
2018-09-30,4529
2018-10-01,4556
2018-10-02,4656
2018-10-03,4774
2018-10-04,4774
2018-10-05,4790
2018-10-06,4748
2018-10-07,4748
2018-10-08,4740
2018-10-09,4696
2018-10-10,4695
2018-10-11,4696
2018-10-12,4696
2018-10-13,4646
2018-10-14,4581
2018-10-15,4555
2018-10-16,4594
2018-10-17,4440
2018-10-18,4332
2018-10-19,4206
2018-10-20,4206
2018-10-21,4142
2018-10-22,4090
2018-10-23,4090
2018-10-24,4040
2018-10-25,4163
2018-10-26,4163
2018-10-27,4319
2018-10-28,4382
2018-10-29,4382
2018-10-30,4299
2018-10-31,4294
2018-11-01,4359
2018-11-03,4600
2018-11-04,4736
2018-11-05,4963
2018-11-06,5203
2018-11-07,5434
2018-11-08,5678
2018-11-09,5962
2018-11-10,6261
2018-11-11,6572
2018-11-12,6901
2018-11-13,7247
2018-11-14,7610
2018-11-15,7991
2018-11-16,8391
2018-11-17,8811
2018-11-18,9252
2018-11-19,9715
2018-11-20,10200
2018-11-21,10621
2018-11-22,10961
2018-11-23,11360
2018-11-24,11636
2018-11-25,12187
2018-11-26,12767
2018-11-27,13403
2018-11-28,14033
2018-11-29,14254
2018-12-01,15313
2018-12-02,15500
2018-12-03,15815
2018-12-04,15650
2018-12-05,15543
2018-12-07,15082
2018-12-09,14735
2018-12-10,14449
2018-12-11,14006
2018-12-12,13887
2018-12-13,13636
2018-12-14,13205
2018-12-15,12983
2018-12-16,12783
2018-12-17,12752
2018-12-18,12712
2018-12-19,12431
2018-12-20,11979
2018-12-21,11632
2018-12-22,11050
2018-12-23,10497
2018-12-24,9972
2018-12-25,9473
2018-12-26,9107
2018-12-27,8789
2018-12-28,8497
2018-12-29,8233
2018-12-30,7892
2018-12-31,7615
2019-01-01,7245
2019-01-02,7028
2019-01-03,6716
2019-01-04,6502
2019-01-05,6288
2019-01-06,6157
2019-01-08,5766
2019-01-10,5510
2019-01-11,5328
2019-01-12,5166
2019-01-13,5103
2019-01-14,5003
2019-01-15,5095
2019-01-16,5060
2019-01-17,5085
2019-01-18,5061
2019-01-19,5012
2019-01-20,5051
2019-01-21,4974
2019-01-22,4833
2019-01-23,4797
2019-01-24,4702
2019-01-25,4584
2019-01-26,4469
2019-01-27,4345
2019-01-28,4289
2019-01-29,4298
2019-01-30,4379
2019-01-31,4468
2019-02-01,4434
2019-02-02,4285
2019-02-03,4218
2019-02-04,4197
2019-02-05,4242
2019-02-06,4128
2019-02-07,4034
2019-02-08,3975
2019-02-09,3927
2019-02-10,3942
2019-02-11,3896
2019-02-12,3808
2019-02-13,3898
2019-02-14,3898
2019-02-15,3987
2019-02-16,3970
2019-02-17,3908
2019-02-18,3818
2019-02-19,3736
2019-02-20,3765
2019-02-21,3801
2019-02-22,3795
2019-02-23,3826
2019-02-24,3791
2019-02-25,3811
2019-02-26,3868
2019-02-27,3759
2019-02-28,3721
2019-03-01,3721
2019-03-02,3709
2019-03-03,3721
2019-03-04,3785
2019-03-05,3828
2019-03-06,3850
2019-03-07,3876
2019-03-08,3876
2019-03-09,3983
2019-03-10,4076
2019-03-11,4180
2019-03-12,4105
2019-03-13,4105
2019-03-14,4127
