date_obj,Pineapple%20chunks price
2015-07-16,144
2015-07-17,144
2015-07-18,144
2015-07-19,144
2015-07-20,144
2015-07-21,144
2015-07-22,144
2015-07-23,144
2015-07-24,138
2015-07-25,138
2015-07-26,138
2015-07-27,138
2015-07-28,138
2015-07-29,138
2015-07-30,131
2015-07-31,131
2015-08-01,131
2015-08-02,131
2015-08-03,131
2015-08-04,131
2015-08-05,129
2015-08-06,129
2015-08-07,129
2015-08-08,129
2015-08-09,129
2015-08-10,129
2015-08-11,131
2015-08-12,131
2015-08-13,131
2015-08-14,131
2015-08-15,131
2015-08-16,131
2015-08-17,131
2015-08-18,131
2015-08-19,131
2015-08-20,131
2015-08-21,132
2015-08-22,132
2015-08-23,132
2015-08-24,132
2015-08-25,132
2015-08-26,132
2015-08-27,132
2015-08-28,132
2015-08-29,132
2015-08-30,132
2015-08-31,136
2015-09-01,136
2015-09-02,136
2015-09-03,136
2015-09-04,136
2015-09-05,136
2015-09-06,136
2015-09-07,136
2015-09-08,136
2015-09-09,136
2015-09-10,138
2015-09-11,138
2015-09-12,138
2015-09-13,138
2015-09-14,138
2015-09-15,138
2015-09-16,138
2015-09-17,138
2015-09-18,138
2015-09-19,138
2015-09-20,138
2015-09-21,141
2015-09-22,141
2015-09-23,141
2015-09-24,141
2015-09-25,141
2015-09-27,141
2015-09-28,141
2015-09-29,141
2015-09-30,141
2015-10-05,137
2015-10-06,137
2015-10-07,137
2015-10-08,137
2015-10-09,137
2015-10-10,137
2015-10-11,137
2015-10-12,137
2015-10-13,137
2015-10-14,137
2015-10-15,138
2015-10-16,138
2015-10-17,138
2015-10-18,138
2015-10-19,138
2015-10-20,138
2015-10-22,138
2015-10-23,138
2015-10-24,138
2015-10-25,138
2015-10-26,137
2015-10-27,137
2015-10-29,137
2015-10-30,137
2015-10-31,137
2015-11-01,137
2015-11-02,137
2015-11-03,137
2015-11-04,137
2015-11-05,137
2015-11-06,137
2015-11-07,137
2015-11-08,137
2015-11-09,138
2015-11-10,138
2015-11-11,138
2015-11-12,138
2015-11-13,138
2015-11-14,138
2015-11-15,138
2015-11-16,138
2015-11-17,138
2015-11-18,138
2015-11-19,138
2015-11-20,138
2015-11-21,138
2015-11-22,137
2015-11-23,137
2015-11-24,137
2015-11-25,137
2015-11-26,137
2015-11-27,137
2015-11-28,137
2015-11-29,137
2015-11-30,137
2015-12-01,137
2015-12-02,137
2015-12-03,137
2015-12-04,137
2015-12-05,137
2015-12-06,137
2015-12-07,137
2015-12-08,137
2015-12-09,137
2015-12-10,137
2015-12-11,137
2015-12-12,137
2015-12-13,137
2015-12-14,137
2015-12-15,140
2015-12-16,140
2015-12-17,140
2015-12-18,140
2015-12-19,140
2015-12-20,140
2015-12-21,140
2015-12-22,140
2015-12-23,140
2015-12-24,144
2015-12-25,144
2015-12-26,144
2015-12-27,144
2015-12-28,144
2015-12-29,144
2015-12-30,144
2015-12-31,144
2016-01-01,144
2016-01-02,151
2016-01-03,151
2016-01-04,151
2016-01-05,151
2016-01-06,151
2016-01-07,151
2016-01-08,151
2016-01-09,151
2016-01-10,156
2016-01-11,156
2016-01-12,156
2016-01-13,156
2016-01-14,156
2016-01-15,156
2016-01-16,156
2016-01-17,156
2016-01-18,154
2016-01-19,154
2016-01-20,154
2016-01-21,154
2016-01-22,154
2016-01-23,154
2016-01-24,154
2016-01-25,161
2016-01-26,161
2016-01-27,161
2016-01-28,161
2016-01-29,161
2016-01-30,161
2016-01-31,161
2016-02-01,161
2016-02-02,169
2016-02-03,169
2016-02-04,169
2016-02-05,169
2016-02-06,169
2016-02-07,169
2016-02-08,169
2016-02-09,169
2016-02-10,172
2016-02-11,172
2016-02-12,172
2016-02-13,172
2016-02-14,172
2016-02-15,172
2016-02-16,172
2016-02-17,172
2016-02-18,172
2016-02-19,178
2016-02-20,178
2016-02-21,178
2016-02-22,178
2016-02-23,178
2016-02-24,178
2016-02-25,178
2016-02-26,178
2016-02-27,184
2016-02-28,184
2016-02-29,184
2016-03-01,184
2016-03-02,184
2016-03-03,184
2016-03-04,184
2016-03-05,184
2016-03-06,189
2016-03-07,189
2016-03-08,189
2016-03-09,189
2016-03-10,189
2016-03-11,189
2016-03-12,189
2016-03-13,189
2016-03-14,189
2016-03-15,194
2016-03-16,194
2016-03-17,194
2016-03-18,194
2016-03-19,194
2016-03-20,194
2016-03-21,194
2016-03-22,194
2016-03-23,194
2016-03-24,194
2016-03-25,194
2016-03-26,194
2016-03-27,194
2016-03-28,194
2016-03-29,194
2016-03-30,194
2016-03-31,200
2016-04-01,200
2016-04-02,200
2016-04-03,200
2016-04-04,200
2016-04-05,200
2016-04-06,200
2016-04-07,200
2016-04-08,208
2016-04-09,208
2016-04-10,208
2016-04-11,208
2016-04-12,208
2016-04-14,208
2016-04-15,208
2016-04-16,219
2016-04-17,219
2016-04-18,219
2016-04-19,219
2016-04-20,219
2016-04-21,219
2016-04-22,219
2016-04-23,219
2016-04-24,229
2016-04-25,229
2016-04-26,229
2016-04-27,229
2016-04-28,229
2016-04-29,229
2016-04-30,229
2016-05-01,229
2016-05-02,238
2016-05-03,238
2016-05-04,238
2016-05-05,238
2016-05-06,238
2016-05-07,238
2016-05-08,238
2016-05-09,238
2016-05-10,231
2016-05-11,231
2016-05-12,231
2016-05-13,231
2016-05-14,231
2016-05-15,231
2016-05-16,231
2016-05-17,231
2016-05-18,233
2016-05-19,233
2016-05-22,233
2016-05-23,233
2016-05-24,233
2016-05-25,233
2016-05-26,227
2016-05-27,227
2016-05-28,227
2016-05-29,227
2016-05-30,227
2016-05-31,227
2016-06-01,227
2016-06-02,229
2016-06-03,229
2016-06-04,229
2016-06-05,229
2016-06-06,229
2016-06-07,229
2016-06-08,229
2016-06-09,224
2016-06-10,224
2016-06-11,224
2016-06-12,224
2016-06-13,224
2016-06-14,224
2016-06-15,226
2016-06-16,226
2016-06-17,226
2016-06-18,226
2016-06-19,226
2016-06-20,226
2016-06-21,226
2016-06-22,229
2016-06-23,229
2016-06-24,229
2016-06-25,229
2016-06-26,229
2016-06-27,229
2016-06-28,229
2016-06-29,232
2016-06-30,232
2016-07-01,232
2016-07-02,232
2016-07-03,232
2016-07-04,232
2016-07-05,232
2016-07-06,227
2016-07-07,227
2016-07-08,227
2016-07-09,227
2016-07-10,227
2016-07-11,227
2016-07-12,225
2016-07-13,225
2016-07-14,225
2016-07-15,225
2016-07-16,225
2016-07-17,225
2016-07-18,223
2016-07-23,223
2016-07-24,223
2016-07-25,223
2016-07-26,232
2016-07-27,232
2016-07-28,232
2016-07-29,232
2016-07-30,232
2016-07-31,232
2016-08-01,232
2016-08-02,240
2016-08-03,240
2016-08-04,240
2016-08-05,240
2016-08-06,240
2016-08-07,240
2016-08-08,240
2016-08-09,240
2016-08-10,247
2016-08-11,247
2016-08-12,247
2016-08-13,247
2016-08-14,247
2016-08-15,247
2016-08-16,247
2016-08-17,247
2016-08-18,247
2016-08-19,247
2016-08-20,247
2016-08-21,247
2016-08-22,247
2016-08-23,247
2016-08-24,247
2016-08-25,247
2016-08-26,247
2016-08-28,251
2016-08-31,251
2016-09-01,251
2016-09-02,251
2016-09-03,251
2016-09-04,251
2016-09-05,257
2016-09-06,257
2016-09-07,257
2016-09-08,257
2016-09-09,257
2016-09-10,257
2016-09-11,257
2016-09-12,257
2016-09-13,257
2016-09-14,257
2016-09-15,261
2016-09-16,261
2016-09-17,261
2016-09-18,261
2016-09-19,261
2016-09-20,261
2016-09-21,261
2016-09-22,261
2016-09-23,261
2016-09-24,261
2016-09-25,264
2016-09-26,264
2016-09-27,264
2016-09-28,264
2016-09-29,264
2016-09-30,264
2016-10-01,264
2016-10-02,264
2016-10-03,264
2016-10-04,264
2016-10-05,258
2016-10-06,258
2016-10-07,258
2016-10-08,258
2016-10-09,258
2016-10-10,258
2016-10-11,258
2016-10-12,258
2016-10-13,258
2016-10-14,250
2016-10-15,250
2016-10-16,250
2016-10-17,250
2016-10-18,250
2016-10-19,250
2016-10-20,250
2016-10-21,250
2016-10-22,250
2016-10-23,250
2016-10-24,250
2016-10-25,250
2016-10-26,250
2016-10-27,250
2016-10-28,250
2016-10-29,250
2016-10-30,250
2016-10-31,243
2016-11-01,243
2016-11-02,243
2016-11-03,243
2016-11-04,243
2016-11-05,243
2016-11-06,243
2016-11-07,243
2016-11-08,243
2016-11-09,240
2016-11-10,240
2016-11-11,240
2016-11-12,240
2016-11-13,240
2016-11-14,240
2016-12-07,214
2016-12-08,214
2016-12-09,214
2016-12-10,214
2016-12-11,214
2016-12-12,205
2016-12-13,205
2016-12-14,205
2016-12-15,205
2016-12-16,205
2016-12-17,205
2016-12-18,205
2016-12-19,199
2016-12-20,199
2016-12-21,199
2016-12-22,199
2016-12-23,199
2016-12-24,199
2016-12-25,206
2016-12-26,206
2016-12-27,206
2016-12-28,206
2016-12-29,206
2016-12-30,206
2016-12-31,206
2017-01-01,206
2017-01-02,206
2017-01-03,206
2017-01-04,206
2017-01-05,206
2017-01-06,206
2017-01-07,206
2017-01-08,206
2017-01-09,206
2017-01-10,206
2017-01-11,202
2017-01-12,202
2017-01-13,202
2017-01-14,202
2017-01-15,202
2017-01-16,200
2017-01-17,200
2017-01-18,200
2017-01-19,200
2017-01-20,200
2017-01-21,195
2017-01-22,195
2017-01-28,186
2017-01-29,186
2017-01-30,186
2017-01-31,186
2017-02-01,180
2017-02-02,180
2017-02-03,180
2017-02-04,180
2017-02-05,180
2017-02-06,180
2017-02-07,181
2017-02-08,181
2017-02-09,181
2017-02-10,181
2017-02-11,181
2017-02-12,187
2017-02-13,187
2017-02-14,187
2017-02-15,187
2017-02-16,187
2017-02-18,192
2017-02-19,192
2017-02-20,192
2017-02-21,192
2017-02-22,192
2017-02-23,192
2017-02-24,197
2017-02-25,197
2017-02-26,197
2017-02-27,197
2017-02-28,197
2017-03-01,197
2017-03-02,190
2017-03-03,190
2017-03-04,190
2017-03-05,190
2017-03-06,190
2017-03-07,190
2017-03-08,196
2017-03-09,196
2017-03-10,196
2017-03-11,196
2017-03-12,196
2017-03-13,195
2017-03-14,195
2017-03-15,195
2017-03-16,195
2017-03-17,195
2017-03-18,199
2017-03-19,199
2017-03-20,199
2017-03-21,199
2017-03-22,199
2017-03-23,198
2017-03-24,198
2017-03-25,198
2017-03-26,198
2017-03-27,198
2017-03-28,198
2017-03-29,204
2017-03-30,204
2017-03-31,204
2017-04-01,204
2017-04-02,204
2017-04-03,201
2017-04-04,201
2017-04-12,202
2017-04-13,202
2017-04-14,202
2017-04-15,200
2017-04-16,200
2017-04-17,200
2017-04-18,200
2017-04-19,200
2017-04-20,190
2017-04-21,190
2017-04-22,190
2017-04-23,190
2017-04-24,190
2017-04-25,190
2017-04-26,190
2017-04-27,190
2017-04-28,190
2017-04-29,190
2017-04-30,190
2017-05-01,198
2017-05-02,198
2017-05-03,198
2017-05-04,198
2017-05-05,198
2017-05-06,199
2017-05-07,199
2017-05-08,199
2017-05-09,199
2017-05-10,199
2017-05-11,199
2017-05-12,196
2017-05-13,196
2017-05-14,196
2017-05-15,196
2017-05-16,196
2017-05-17,196
2017-05-18,199
2017-05-19,199
2017-05-20,199
2017-05-21,199
2017-05-22,199
2017-05-23,199
2017-05-24,193
2017-05-25,193
2017-05-26,193
2017-05-27,193
2017-05-28,193
2017-05-29,193
2017-05-30,198
2017-05-31,198
2017-06-01,198
2017-06-02,198
2017-06-03,198
2017-06-06,203
2017-06-07,203
2017-06-08,203
2017-06-09,203
2017-06-10,203
2017-06-11,197
2017-06-12,197
2017-06-13,197
2017-06-14,197
2017-06-15,197
2017-06-16,196
2017-06-17,196
2017-06-18,196
2017-06-19,196
2017-06-20,196
2017-06-21,194
2017-06-22,194
2017-06-23,194
2017-06-24,194
2017-06-25,194
2017-06-26,194
2017-06-27,193
2017-06-28,193
2017-06-29,193
2017-06-30,193
2017-07-01,193
2017-07-02,193
2017-07-03,194
2017-07-04,194
2017-07-05,194
2017-07-06,194
2017-07-07,194
2017-07-08,194
2017-07-13,187
2017-07-14,187
2017-07-15,179
2017-07-16,179
2017-07-17,179
2017-07-18,179
2017-07-19,179
2017-07-20,173
2017-07-21,173
2017-07-22,173
2017-07-23,173
2017-07-24,173
2017-07-25,173
2017-07-26,164
2017-07-27,164
2017-07-28,164
2017-07-29,164
2017-07-30,164
2017-07-31,164
2017-08-01,164
2017-08-02,164
2017-08-03,164
2017-08-04,164
2017-08-05,164
2017-08-06,162
2017-08-09,162
2017-08-10,162
2017-08-11,162
2017-08-12,160
2017-08-13,160
2017-08-14,160
2017-08-15,160
2017-08-17,160
2017-08-18,163
2017-08-19,163
2017-08-20,163
2017-08-22,163
2017-08-23,166
2017-08-24,166
2017-08-25,166
2017-08-26,166
2017-08-27,166
2017-08-28,166
2017-08-29,166
2017-08-30,173
2017-08-31,173
2017-09-01,173
2017-09-02,173
2017-09-03,173
2017-09-04,173
2017-09-05,179
2017-09-06,179
2017-09-07,179
2017-09-08,179
2017-09-09,179
2017-09-10,179
2017-09-11,187
2017-09-12,187
2017-09-13,187
2017-09-14,187
2017-09-15,187
2017-09-16,187
2017-09-17,192
2017-09-19,192
2017-09-20,192
2017-09-21,192
2017-09-22,192
2017-09-23,198
2017-09-24,198
2017-09-25,198
2017-09-26,198
2017-09-27,198
2017-09-28,198
2017-09-29,198
2017-09-30,198
2017-10-01,198
2017-10-02,198
2017-10-03,198
2017-10-04,198
2017-10-05,198
2017-10-06,197
2017-10-07,197
2017-10-08,197
2017-10-09,197
2017-10-10,197
2017-10-11,197
2017-10-12,189
2017-10-13,189
2017-10-14,189
2017-10-15,189
2017-10-16,189
2017-10-17,189
2017-10-18,195
2017-10-19,195
2017-10-20,195
2017-10-21,195
2017-10-22,195
2017-10-23,195
2017-10-24,195
2017-10-25,195
2017-10-26,195
2017-10-27,195
2017-10-28,195
2017-10-29,195
2017-10-30,194
2017-10-31,194
2017-11-01,194
2017-11-02,194
2017-11-03,194
2017-11-04,194
2017-11-05,194
2017-11-06,194
2017-11-07,194
2017-11-08,194
2017-11-09,194
2017-11-10,194
2017-11-11,194
2017-11-12,188
2017-11-13,188
2017-11-14,188
2017-11-15,188
2017-11-16,188
2017-11-17,188
2017-11-18,188
2017-11-19,187
2017-11-20,187
2017-11-21,187
2017-11-22,187
2017-11-23,187
2017-11-24,187
2017-11-25,191
2017-11-26,191
2017-11-27,191
2017-11-28,191
2017-11-29,191
2017-11-30,191
2017-12-01,195
2017-12-02,195
2017-12-03,195
2017-12-04,195
2017-12-05,195
2017-12-06,195
2017-12-07,204
2017-12-08,204
2017-12-09,204
2017-12-10,204
2017-12-11,204
2017-12-12,204
2017-12-14,205
2017-12-15,205
2017-12-16,205
2017-12-17,205
2017-12-18,205
2017-12-19,209
2017-12-20,209
2017-12-21,209
2017-12-22,209
2017-12-23,209
2017-12-24,209
2017-12-25,215
2017-12-26,215
2017-12-27,215
2017-12-28,215
2017-12-29,215
2017-12-30,215
2017-12-31,215
2018-01-01,215
2018-01-02,215
2018-01-03,215
2018-01-04,210
2018-01-05,210
2018-01-06,210
2018-01-07,210
2018-01-08,216
2018-01-09,216
2018-01-10,216
2018-01-11,216
2018-01-12,216
2018-01-13,215
2018-01-14,215
2018-01-15,215
2018-01-16,215
2018-01-17,207
2018-01-18,207
2018-01-19,207
2018-01-20,207
2018-01-21,207
2018-01-22,202
2018-01-23,202
2018-01-24,202
2018-01-25,202
2018-01-26,199
2018-01-27,199
2018-01-28,199
2018-01-29,199
2018-01-31,199
2018-02-01,199
2018-02-02,199
2018-02-03,201
2018-02-04,201
2018-02-05,201
2018-02-06,201
2018-02-07,206
2018-02-08,206
2018-02-09,206
2018-02-10,206
2018-02-11,206
2018-02-12,212
2018-02-13,212
2018-02-14,212
2018-02-15,212
2018-02-16,212
2018-02-17,217
2018-02-18,217
2018-02-19,217
2018-02-20,217
2018-02-21,228
2018-02-22,228
2018-02-23,228
2018-02-24,228
2018-02-25,240
2018-02-26,240
2018-02-27,240
2018-03-01,240
2018-03-02,246
2018-03-03,246
2018-03-04,246
2018-03-05,246
2018-03-06,240
2018-03-07,240
2018-03-08,240
2018-03-09,240
2018-03-10,241
2018-03-11,241
2018-03-12,241
2018-03-13,241
2018-03-14,228
2018-03-15,228
2018-03-16,228
2018-03-17,228
2018-03-18,216
2018-03-19,216
2018-03-20,216
2018-03-21,216
2018-03-23,216
2018-03-24,216
2018-03-26,216
2018-03-27,220
2018-03-28,220
2018-03-29,220
2018-03-30,220
2018-03-31,220
2018-04-01,225
2018-04-02,225
2018-04-03,225
2018-04-04,225
2018-04-05,225
2018-04-06,225
2018-04-08,225
2018-04-09,225
2018-04-10,219
2018-04-11,219
2018-04-12,219
2018-04-13,219
2018-04-14,219
2018-04-15,218
2018-04-16,218
2018-04-17,218
2018-04-18,218
2018-04-19,218
2018-04-20,213
2018-04-21,213
2018-04-22,213
2018-04-23,213
2018-04-24,213
2018-04-25,204
2018-04-26,204
2018-04-27,204
2018-04-28,204
2018-04-29,204
2018-04-30,205
2018-05-01,205
2018-05-02,205
2018-05-03,205
2018-05-04,205
2018-05-05,213
2018-05-06,213
2018-05-08,213
2018-05-09,213
2018-05-10,203
2018-05-11,203
2018-05-12,203
2018-05-13,203
2018-05-14,192
2018-05-15,192
2018-05-16,192
2018-05-17,192
2018-05-18,192
2018-05-19,188
2018-05-20,188
2018-05-21,188
2018-05-22,188
2018-05-23,188
2018-05-24,188
2018-05-25,188
2018-05-26,188
2018-05-27,188
2018-05-28,194
2018-05-29,194
2018-05-30,194
2018-05-31,194
2018-06-01,200
2018-06-02,200
2018-06-03,200
2018-06-04,200
2018-06-05,197
2018-06-06,197
2018-06-07,197
2018-06-08,197
2018-06-09,197
2018-06-10,197
2018-06-11,197
2018-06-12,197
2018-06-13,193
2018-06-14,193
2018-06-15,193
2018-06-16,193
2018-06-17,195
2018-06-18,195
2018-06-19,195
2018-06-20,195
2018-06-21,194
2018-06-22,194
2018-06-23,194
2018-06-24,194
2018-06-25,196
2018-06-26,196
2018-06-27,196
2018-06-28,196
2018-06-29,199
2018-06-30,199
2018-07-01,199
2018-07-02,199
2018-07-03,208
2018-07-04,208
2018-07-05,208
2018-07-06,208
2018-07-07,218
2018-07-08,218
2018-07-09,218
2018-07-10,218
2018-07-11,220
2018-07-12,220
2018-07-13,220
2018-07-14,229
2018-07-15,229
2018-07-16,229
2018-07-17,229
2018-07-18,233
2018-07-19,233
2018-07-20,233
2018-07-21,233
2018-07-22,243
2018-07-23,243
2018-07-24,243
2018-07-25,243
2018-07-26,247
2018-07-27,247
2018-07-28,247
2018-07-29,247
2018-07-30,252
2018-07-31,252
2018-08-01,252
2018-08-02,257
2018-08-03,257
2018-08-04,257
2018-08-05,255
2018-08-06,255
2018-08-07,255
2018-08-08,255
2018-08-09,255
2018-08-10,255
2018-08-11,255
2018-08-12,254
2018-08-14,254
2018-08-16,247
2018-08-17,247
2018-08-18,247
2018-08-19,247
2018-08-20,250
2018-08-21,250
2018-08-22,250
2018-08-23,250
2018-08-24,254
2018-08-25,254
2018-08-26,254
2018-08-27,254
2018-08-28,251
2018-08-29,251
2018-08-30,251
2018-08-31,251
2018-09-01,238
2018-09-02,238
2018-09-03,238
2018-09-04,238
2018-09-05,238
2018-09-06,238
2018-09-07,238
2018-09-08,238
2018-09-09,245
2018-09-10,245
2018-09-11,245
2018-09-12,245
2018-09-13,245
2018-09-14,241
2018-09-15,241
2018-09-16,241
2018-09-17,241
2018-09-18,236
2018-09-19,236
2018-09-20,236
2018-09-21,236
2018-09-22,234
2018-09-23,234
2018-09-24,234
2018-09-25,234
2018-09-26,227
2018-09-27,227
2018-09-28,227
2018-09-29,227
2018-09-30,232
2018-10-02,232
2018-10-03,232
2018-10-04,238
2018-10-05,238
2018-10-06,238
2018-10-07,238
2018-10-08,238
2018-10-09,238
2018-10-10,238
2018-10-11,238
2018-10-12,232
2018-10-13,232
2018-10-14,232
2018-10-15,232
2018-10-16,225
2018-10-17,225
2018-10-18,225
2018-10-19,227
2018-10-20,227
2018-10-21,227
2018-10-22,227
2018-10-23,229
2018-10-24,229
2018-10-25,229
2018-10-26,229
2018-10-27,234
2018-10-28,234
2018-10-29,234
2018-10-30,234
2018-10-31,232
2018-11-01,232
2018-11-03,232
2018-11-04,242
2018-11-05,242
2018-11-06,242
2018-11-07,245
2018-11-08,245
2018-11-09,245
2018-11-10,243
2018-11-11,243
2018-11-12,243
2018-11-13,242
2018-11-15,242
2018-11-16,241
2018-11-17,241
2018-11-18,241
2018-11-19,241
2018-11-20,241
2018-11-21,241
2018-11-22,237
2018-11-23,237
2018-11-24,237
2018-11-25,237
2018-11-26,237
2018-11-27,237
2018-11-28,236
2018-11-29,236
2018-12-01,230
2018-12-02,230
2018-12-03,230
2018-12-04,224
2018-12-05,224
2018-12-07,232
2018-12-09,224
2018-12-10,224
2018-12-11,216
2018-12-12,216
2018-12-13,211
2018-12-14,211
2018-12-15,211
2018-12-16,203
2018-12-17,203
2018-12-18,203
2018-12-19,201
2018-12-20,201
2018-12-21,201
2018-12-22,200
2018-12-23,200
2018-12-24,200
2018-12-25,200
2018-12-26,200
2018-12-27,200
2018-12-28,200
2018-12-29,203
2018-12-30,203
2018-12-31,206
2019-01-01,206
2019-01-02,199
2019-01-03,199
2019-01-04,197
2019-01-05,197
2019-01-06,196
2019-01-08,196
2019-01-10,190
2019-01-11,190
2019-01-12,190
2019-01-13,190
2019-01-14,196
2019-01-15,196
2019-01-16,196
2019-01-17,195
2019-01-18,195
2019-01-19,197
2019-01-20,197
2019-01-21,194
2019-01-22,194
2019-01-23,193
2019-01-24,193
2019-01-25,195
2019-01-26,195
2019-01-27,196
2019-01-28,196
2019-01-29,198
2019-01-30,198
2019-01-31,198
2019-02-01,193
2019-02-02,193
2019-02-03,189
2019-02-04,189
2019-02-05,189
2019-02-06,191
2019-02-07,191
2019-02-08,187
2019-02-09,187
2019-02-10,187
2019-02-11,186
2019-02-12,186
2019-02-13,176
2019-02-14,176
2019-02-15,176
2019-02-16,170
2019-02-17,170
2019-02-18,165
2019-02-19,165
2019-02-20,165
2019-02-21,167
2019-02-22,167
2019-02-23,167
2019-02-24,170
2019-02-25,170
2019-02-26,161
2019-02-27,161
2019-02-28,161
2019-03-01,161
2019-03-02,159
2019-03-03,159
2019-03-04,154
2019-03-05,154
2019-03-06,159
2019-03-07,159
2019-03-08,159
2019-03-09,158
2019-03-10,158
2019-03-11,160
2019-03-12,160
2019-03-13,160
2019-03-14,162
2019-03-15,162
2019-03-16,162
2019-03-17,162
2019-03-18,162
2019-03-19,162
2019-03-20,168
2019-03-21,168
2019-03-22,168
2019-03-23,162
2019-03-24,162
2019-03-25,162
2019-03-26,153
2019-03-27,153
2019-03-28,153
2019-03-29,145
2019-03-30,145
2019-03-31,145
2019-04-01,137
2019-04-02,137
2019-04-03,137
2019-04-04,130
2019-04-05,130
2019-04-06,130
2019-04-07,131
2019-04-08,131
2019-04-09,131
2019-04-10,130
2019-04-11,130
2019-04-12,137
2019-04-13,137
2019-04-14,138
2019-04-15,138
2019-04-16,138
2019-04-17,131
2019-04-18,131
2019-04-19,131
2019-04-20,132
2019-04-21,132
2019-04-22,132
2019-04-23,130
2019-04-24,130
2019-04-25,130
2019-04-26,130
2019-04-27,130
2019-04-28,130
2019-04-29,130
2019-04-30,130
2019-05-01,130
2019-05-02,131
2019-05-03,131
2019-05-04,133
2019-05-05,133
2019-05-06,133
2019-05-07,135
2019-05-08,135
2019-05-09,135
2019-05-10,138
2019-05-11,138
2019-05-12,138
2019-05-13,140
2019-05-14,140
2019-05-15,140
2019-05-16,147
2019-05-17,147
2019-05-18,147
2019-05-19,155
2019-05-20,155
2019-05-21,155
2019-05-22,160
2019-05-23,160
2019-05-24,160
2019-05-25,167
2019-05-26,167
2019-05-27,167
2019-05-28,171
2019-05-29,171
2019-05-30,171
2019-05-31,168
2019-06-01,168
2019-06-02,168
2019-06-03,170
2019-06-04,170
2019-06-05,170
2019-06-06,168
2019-06-07,168
2019-06-08,168
2019-06-09,170
2019-06-10,170
2019-06-11,170
2019-06-12,170
2019-06-13,169
2019-06-14,169
2019-06-15,169
2019-06-16,175
2019-06-17,175
2019-06-18,175
2019-06-19,179
2019-06-20,179
2019-06-21,179
2019-06-22,185
2019-06-23,185
2019-06-24,185
2019-06-25,192
2019-06-26,192
2019-06-27,192
2019-06-28,190
2019-06-29,190
2019-06-30,194
2019-07-01,194
2019-07-02,194
2019-07-03,202
2019-07-04,202
2019-07-05,202
2019-07-06,200
2019-07-07,200
2019-07-08,200
2019-07-09,192
2019-07-10,192
2019-07-11,192
2019-07-12,186
2019-07-13,186
2019-07-14,186
2019-07-15,186
2019-07-16,186
2019-07-17,186
2019-07-18,186
2019-07-19,186
2019-07-20,186
2019-07-21,189
2019-07-22,189
2019-07-23,189
2019-07-24,189
2019-07-25,191
2019-07-26,191
2019-07-27,191
2019-07-28,187
2019-07-29,187
2019-07-30,187
2019-07-31,191
2019-08-01,191
2019-08-02,191
2019-08-03,193
2019-08-04,193
2019-08-05,193
2019-08-06,196
2019-08-07,196
2019-08-08,196
2019-08-09,196
2019-08-10,192
2019-08-11,192
2019-08-12,192
2019-08-13,193
2019-08-14,193
2019-08-15,193
2019-08-16,185
2019-08-17,185
2019-08-18,185
2019-08-19,187
2019-08-20,187
2019-08-21,187
2019-08-22,190
2019-08-23,190
2019-08-24,190
2019-08-24,190
2019-08-25,190
2019-08-25,190
2019-08-26,185
2019-08-26,185
2019-08-27,185
2019-08-27,185
2019-08-28,185
2019-08-29,187
2019-08-30,187
2019-08-31,187
2019-09-01,194
2019-09-02,194
2019-09-03,194
2019-09-04,194
2019-09-05,189
2019-09-06,189
2019-09-07,189
