date_obj,Zamorak%20armour%20set%20(sk) price
2016-06-29,361936
2016-06-30,361936
2016-07-01,361936
2016-07-02,354257
2016-07-03,354257
2016-07-04,354257
2016-07-05,354257
2016-07-06,354257
2016-07-07,354257
2016-07-08,354257
2016-07-09,354257
2016-07-10,354257
2016-07-11,354257
2016-07-12,354257
2016-07-13,354257
2016-07-14,354257
2016-07-15,354257
2016-07-16,354257
2016-07-17,354257
2016-07-18,338991
2016-07-24,338991
2016-07-25,338991
2016-07-26,338991
2016-07-27,338991
2016-07-28,338991
2016-07-29,338991
2016-07-30,338991
2016-07-31,338991
2016-08-01,338991
2016-08-02,338991
2016-08-03,338991
2016-08-04,338991
2016-08-05,338991
2016-08-06,338991
2016-08-07,338991
2016-08-08,338991
2016-08-09,336131
2016-08-10,336131
2016-08-11,336131
2016-08-12,336131
2016-08-13,336131
2016-08-14,336131
2016-08-15,336131
2016-08-16,336131
2016-08-17,336131
2016-08-18,336131
2016-08-19,336131
2016-08-20,336131
2016-08-21,336131
2016-08-22,336131
2016-08-23,336131
2016-08-24,336131
2016-08-25,336131
2016-08-26,336131
2016-08-28,339900
2016-08-31,339900
2016-09-01,339900
2016-09-02,339900
2016-09-03,339900
2016-09-04,339900
2016-09-05,339900
2016-09-06,339900
2016-09-07,339900
2016-09-08,339900
2016-09-09,339900
2016-09-10,339900
2016-09-11,339900
2016-09-12,339900
2016-09-13,339900
2016-09-14,339900
2016-09-15,339900
2016-09-16,339900
2016-09-17,339900
2016-09-18,343197
2016-09-19,343197
2016-09-20,343197
2016-09-21,343197
2016-09-22,343197
2016-09-23,343197
2016-09-24,343197
2016-09-25,343197
2016-09-26,343197
2016-09-27,343197
2016-09-28,343197
2016-09-29,343197
2016-09-30,343197
2016-10-01,343197
2016-10-02,343197
2016-10-03,343197
2016-10-04,343197
2016-10-05,343197
2016-10-06,343197
2016-10-07,343197
2016-10-08,343197
2016-10-09,343197
2016-10-10,347941
2016-10-11,347941
2016-10-12,347941
2016-10-13,347941
2016-10-14,347941
2016-10-15,347941
2016-10-16,347941
2016-10-17,347941
2016-10-18,347941
2016-10-19,347941
2016-10-20,347941
2016-10-21,347941
2016-10-22,347941
2016-10-23,347941
2016-10-24,347941
2016-10-25,347941
2016-10-26,347941
2016-10-27,347941
2016-10-28,347941
2016-10-29,347941
2016-10-30,347941
2016-10-31,352783
2016-11-01,352783
2016-11-02,352783
2016-11-03,352783
2016-11-04,352783
2016-11-05,352783
2016-11-06,352783
2016-11-07,352783
2016-11-08,352783
2016-11-09,352783
2016-11-10,352783
2016-11-11,352783
2016-11-12,352783
2016-11-13,352783
2016-11-14,352783
2016-12-08,344656
2016-12-09,344656
2016-12-10,335695
2016-12-11,335695
2016-12-12,335695
2016-12-13,335695
2016-12-14,335695
2016-12-15,335695
2016-12-16,335695
2016-12-17,335695
2016-12-18,335695
2016-12-19,335695
2016-12-20,335695
2016-12-21,335695
2016-12-22,335695
2016-12-23,334738
2016-12-24,334738
2016-12-25,334738
2016-12-26,334738
2016-12-27,334738
2016-12-28,334738
2016-12-29,334738
2016-12-30,334738
2016-12-31,334738
2017-01-01,334738
2017-01-02,334738
2017-01-03,334738
2017-01-04,334738
2017-01-05,334738
2017-01-06,334738
2017-01-07,334738
2017-01-08,334738
2017-01-09,334738
2017-01-10,332315
2017-01-11,332315
2017-01-12,332315
2017-01-13,332315
2017-01-14,332315
2017-01-15,332315
2017-01-16,332315
2017-01-17,332315
2017-01-18,332315
2017-01-19,332315
2017-01-20,332315
2017-01-21,332315
2017-01-22,332315
2017-01-27,320251
2017-01-28,320251
2017-01-29,320251
2017-01-30,320251
2017-01-31,320251
2017-02-01,320251
2017-02-02,320251
2017-02-03,320251
2017-02-04,320251
2017-02-05,320251
2017-02-06,320251
2017-02-07,320251
2017-02-08,320251
2017-02-09,320251
2017-02-10,320251
2017-02-11,320251
2017-02-12,309571
2017-02-13,309571
2017-02-14,309571
2017-02-15,309571
2017-02-16,309571
2017-02-18,309571
2017-02-19,309571
2017-02-20,309571
2017-02-21,309571
2017-02-22,309571
2017-02-23,309571
2017-02-24,309571
2017-02-25,309571
2017-02-26,309571
2017-02-27,309571
2017-02-28,309571
2017-03-01,309571
2017-03-02,299831
2017-03-03,299831
2017-03-04,299831
2017-03-05,299831
2017-03-06,299831
2017-03-07,299831
2017-03-08,299831
2017-03-09,299831
2017-03-10,299831
2017-03-11,299831
2017-03-12,299831
2017-03-13,299831
2017-03-14,299831
2017-03-15,299831
2017-03-16,299831
2017-03-17,299853
2017-03-18,299853
2017-03-19,299853
2017-03-20,299853
2017-03-21,299853
2017-03-22,299853
2017-03-23,299853
2017-03-24,299853
2017-03-25,299853
2017-03-26,299853
2017-03-27,299853
2017-03-28,299853
2017-03-29,299853
2017-03-30,299853
2017-03-31,294643
2017-04-01,294643
2017-04-02,294643
2017-04-03,294643
2017-04-04,294643
2017-04-12,294643
2017-04-13,294643
2017-04-14,294643
2017-04-15,294643
2017-04-16,294643
2017-04-17,294462
2017-04-18,294462
2017-04-19,294462
2017-04-20,294462
2017-04-21,294462
2017-04-22,294462
2017-04-23,294462
2017-04-24,294462
2017-04-25,294462
2017-04-26,294462
2017-04-27,294462
2017-04-28,294462
2017-04-29,294462
2017-04-30,294462
2017-05-01,294462
2017-05-02,294462
2017-05-03,294462
2017-05-04,294462
2017-05-05,293587
2017-05-06,293587
2017-05-07,293587
2017-05-08,293587
2017-05-09,293587
2017-05-10,293587
2017-05-11,293587
2017-05-12,293587
2017-05-13,293587
2017-05-14,293587
2017-05-15,293587
2017-05-16,293587
2017-05-17,293587
2017-05-18,293587
2017-05-19,293587
2017-05-20,293587
2017-05-21,293587
2017-05-22,293587
2017-05-23,293587
2017-05-24,288775
2017-05-25,288775
2017-05-26,288775
2017-05-27,288775
2017-05-28,288775
2017-05-29,288775
2017-05-30,288775
2017-05-31,288775
2017-06-01,288775
2017-06-02,288775
2017-06-03,288775
2017-06-06,288775
2017-06-07,288775
2017-06-08,288775
2017-06-09,288775
2017-06-10,288775
2017-06-11,287318
2017-06-12,287318
2017-06-13,287318
2017-06-14,287318
2017-06-15,287318
2017-06-16,287318
2017-06-17,287318
2017-06-18,287318
2017-06-19,287318
2017-06-20,287318
2017-06-21,287318
2017-06-22,287318
2017-06-23,287318
2017-06-24,287318
2017-06-25,287318
2017-06-26,287318
2017-06-27,287318
2017-06-28,287318
2017-06-29,287318
2017-06-30,287318
2017-07-01,287318
2017-07-02,287318
2017-07-03,287318
2017-07-04,286378
2017-07-05,286378
2017-07-06,286378
2017-07-07,286378
2017-07-08,286378
2017-07-13,286378
2017-07-14,286378
2017-07-15,286378
2017-07-16,286378
2017-07-17,286378
2017-07-18,286378
2017-07-19,286378
2017-07-20,286378
2017-07-21,283217
2017-07-22,283217
2017-07-23,283217
2017-07-24,283217
2017-07-25,283217
2017-07-26,283217
2017-07-27,283217
2017-07-28,283217
2017-07-29,283217
2017-07-30,283217
2017-07-31,283217
2017-08-01,283217
2017-08-02,283217
2017-08-03,283217
2017-08-04,283217
2017-08-05,288193
2017-08-06,288193
2017-08-09,288193
2017-08-10,288193
2017-08-11,288193
2017-08-12,288193
2017-08-13,288193
2017-08-14,288193
2017-08-15,288193
2017-08-16,288193
2017-08-17,288193
2017-08-18,288193
2017-08-19,288193
2017-08-20,288193
2017-08-21,288193
2017-08-22,292508
2017-08-23,292508
2017-08-24,292508
2017-08-25,292508
2017-08-26,292508
2017-08-27,292508
2017-08-28,292508
2017-08-29,292508
2017-08-30,292508
2017-08-31,292508
2017-09-01,292508
2017-09-02,292508
2017-09-03,292508
2017-09-04,292508
2017-09-05,292508
2017-09-06,292508
2017-09-07,292508
2017-09-08,292508
2017-09-09,293235
2017-09-10,293235
2017-09-11,293235
2017-09-12,293235
2017-09-13,293235
2017-09-14,293235
2017-09-15,293235
2017-09-16,293235
2017-09-17,293235
2017-09-18,293235
2017-09-19,293235
2017-09-20,293235
2017-09-21,293235
2017-09-22,293235
2017-09-23,293235
2017-09-24,293235
2017-09-25,293235
2017-09-26,293235
2017-09-27,293235
2017-09-28,288491
2017-09-29,288491
2017-09-30,288491
2017-10-01,288491
2017-10-02,288491
2017-10-03,288491
2017-10-04,288491
2017-10-05,288491
2017-10-06,288491
2017-10-07,288491
2017-10-08,288491
2017-10-09,288491
2017-10-10,288491
2017-10-11,288491
2017-10-12,288491
2017-10-13,288491
2017-10-14,288491
2017-10-15,288491
2017-10-16,288491
2017-10-17,283574
2017-10-18,283574
2017-10-19,283574
2017-10-20,283574
2017-10-21,283574
2017-10-22,283574
2017-10-23,283574
2017-10-24,283574
2017-10-25,283574
2017-10-26,283574
2017-10-27,283574
2017-10-28,283574
2017-10-29,283574
2017-10-30,283574
2017-10-31,283574
2017-11-01,283574
2017-11-02,283574
2017-11-03,288330
2017-11-04,288330
2017-11-05,288330
2017-11-06,288330
2017-11-07,288330
2017-11-08,288330
2017-11-09,288330
2017-11-10,288330
2017-11-11,288330
2017-11-12,288330
2017-11-13,288330
2017-11-14,288330
2017-11-15,288330
2017-11-16,288330
2017-11-17,288330
2017-11-18,288330
2017-11-19,288330
2017-11-20,288330
2017-11-21,291292
2017-11-22,291292
2017-11-23,291292
2017-11-24,291292
2017-11-25,291292
2017-11-26,291292
2017-11-27,291292
2017-11-28,291292
2017-11-29,291292
2017-11-30,291292
2017-12-01,291292
2017-12-02,291292
2017-12-03,291292
2017-12-04,291292
2017-12-05,291292
2017-12-06,291292
2017-12-07,291292
2017-12-08,294261
2017-12-09,294261
2017-12-10,294261
2017-12-11,294261
2017-12-12,294261
2017-12-13,294261
2017-12-14,294261
2017-12-15,294261
2017-12-16,294261
2017-12-17,294261
2017-12-18,294261
2017-12-19,294261
2017-12-20,294261
2017-12-21,297915
2017-12-22,297915
2017-12-23,297915
2017-12-24,297915
2017-12-25,297915
2017-12-26,297915
2017-12-27,297915
2017-12-28,297915
2017-12-29,297915
2017-12-30,297915
2017-12-31,297915
2018-01-01,297915
2018-01-02,297915
2018-01-03,300987
2018-01-04,300987
2018-01-05,300987
2018-01-06,300987
2018-01-07,300987
2018-01-08,300987
2018-01-09,300987
2018-01-10,300987
2018-01-11,300987
2018-01-12,300987
2018-01-13,300987
2018-01-14,300987
2018-01-15,300987
2018-01-16,302458
2018-01-17,302458
2018-01-18,302458
2018-01-19,302458
2018-01-20,302458
2018-01-21,302458
2018-01-22,302458
2018-01-23,302458
2018-01-24,307892
2018-01-25,307892
2018-01-26,307892
2018-01-27,307892
2018-01-28,307892
2018-01-29,307892
2018-01-30,307892
2018-02-01,319330
2018-02-02,319330
2018-02-03,319330
2018-02-04,319330
2018-02-05,319330
2018-02-06,319330
2018-02-07,319775
2018-02-08,319775
2018-02-09,319775
2018-02-10,319775
2018-02-11,319775
2018-02-12,319775
2018-02-13,319775
2018-02-14,319775
2018-02-15,319775
2018-02-16,323293
2018-02-17,323293
2018-02-18,323293
2018-02-19,323293
2018-02-20,323293
2018-02-21,323293
2018-02-22,323293
2018-02-23,332213
2018-02-24,332213
2018-02-25,332213
2018-02-26,332213
2018-02-27,332213
2018-02-28,332213
2018-03-01,332213
2018-03-02,332213
2018-03-03,332213
2018-03-04,338354
2018-03-05,338354
2018-03-06,338354
2018-03-07,338354
2018-03-08,338354
2018-03-09,338354
2018-03-10,338354
2018-03-11,338354
2018-03-12,343781
2018-03-13,343781
2018-03-14,343781
2018-03-15,343781
2018-03-16,343781
2018-03-17,343781
2018-03-18,343781
2018-03-20,350795
2018-03-21,350795
2018-03-23,350795
2018-03-24,350795
2018-03-26,350795
2018-03-27,342023
2018-03-28,342023
2018-03-29,342023
2018-03-30,342023
2018-03-31,342023
2018-04-01,342023
2018-04-02,332304
2018-04-03,332304
2018-04-04,332304
2018-04-05,332304
2018-04-06,332304
2018-04-08,328246
2018-04-09,328246
2018-04-10,328246
2018-04-11,328246
2018-04-12,328246
2018-04-13,334883
2018-04-14,334883
2018-04-16,334883
2018-04-17,334883
2018-04-18,334883
2018-04-19,334883
2018-04-20,334883
2018-04-21,343540
2018-04-22,343540
2018-04-23,343540
2018-04-24,343540
2018-04-25,343540
2018-04-26,343540
2018-04-27,343540
2018-04-28,343540
2018-04-29,346465
2018-04-30,346465
2018-05-02,346465
2018-05-03,346465
2018-05-04,346465
2018-05-05,346465
2018-05-06,346465
2018-05-07,355158
2018-05-08,355158
2018-05-09,355158
2018-05-10,355158
2018-05-11,355158
2018-05-12,355158
2018-05-13,355158
2018-05-14,363186
2018-05-15,363186
2018-05-16,363186
2018-05-17,363186
2018-05-18,363186
2018-05-19,363186
2018-05-20,371921
2018-05-21,371921
2018-05-22,371921
2018-05-23,371921
2018-05-24,371921
2018-05-25,371921
2018-05-26,371921
2018-05-27,371921
2018-05-28,376865
2018-05-29,376865
2018-05-30,376865
2018-05-31,376865
2018-06-01,376865
2018-06-02,377876
2018-06-03,377876
2018-06-04,377876
2018-06-05,377876
2018-06-06,377876
2018-06-07,377876
2018-06-08,377876
2018-06-09,370199
2018-06-10,370199
2018-06-11,370199
2018-06-12,370199
2018-06-13,370199
2018-06-14,370199
2018-06-15,370199
2018-06-16,361396
2018-06-17,361396
2018-06-18,361396
2018-06-19,361396
2018-06-20,361396
2018-06-21,361396
2018-06-22,361396
2018-06-23,352052
2018-06-24,352052
2018-06-25,352052
2018-06-26,352052
2018-06-27,352052
2018-06-28,352052
2018-06-29,352052
2018-06-30,344293
2018-07-01,344293
2018-07-02,344293
2018-07-03,344293
2018-07-04,344293
2018-07-05,344293
2018-07-06,329582
2018-07-07,329582
2018-07-08,329582
2018-07-09,329582
2018-07-10,329582
2018-07-11,329582
2018-07-12,329582
2018-07-13,329582
2018-07-14,329582
2018-07-15,329582
2018-07-16,329582
2018-07-17,317624
2018-07-18,317624
2018-07-19,317624
2018-07-20,317624
2018-07-21,317624
2018-07-22,304827
2018-07-23,304827
2018-07-24,304827
2018-07-25,304827
2018-07-26,304827
2018-07-27,304827
2018-07-28,296773
2018-07-29,296773
2018-07-30,296773
2018-07-31,296773
2018-08-01,296773
2018-08-02,300572
2018-08-03,300572
2018-08-04,300572
2018-08-05,300572
2018-08-06,300572
2018-08-07,300572
2018-08-08,300572
2018-08-09,300572
2018-08-10,305904
2018-08-11,305904
2018-08-12,305904
2018-08-14,305904
2018-08-16,308250
2018-08-17,308250
2018-08-18,308250
2018-08-19,308250
2018-08-20,308250
2018-08-21,308250
2018-08-22,314594
2018-08-23,314594
2018-08-24,314594
2018-08-25,314594
2018-08-26,314594
2018-08-27,314594
2018-08-28,323725
2018-08-29,323725
2018-08-30,323725
2018-08-31,323725
2018-09-01,323725
2018-09-02,323725
2018-09-03,323725
2018-09-04,332557
2018-09-05,332557
2018-09-06,332557
2018-09-07,332557
2018-09-08,332557
2018-09-09,332557
2018-09-10,346627
2018-09-11,346627
2018-09-12,346627
2018-09-13,346627
2018-09-14,346627
2018-09-15,358999
2018-09-16,358999
2018-09-17,358999
2018-09-18,358999
2018-09-19,358999
2018-09-20,358999
2018-09-21,373195
2018-09-22,373195
2018-09-23,373195
2018-09-24,373195
2018-09-25,373195
2018-09-26,389585
2018-09-27,389585
2018-09-28,389585
2018-09-29,389585
2018-09-30,389585
2018-10-02,406147
2018-10-03,406147
2018-10-04,406147
2018-10-05,406147
2018-10-06,406147
2018-10-07,406147
2018-10-08,421645
2018-10-09,421645
2018-10-10,421645
2018-10-11,421645
2018-10-12,421645
2018-10-13,421645
2018-10-14,421645
2018-10-15,433280
2018-10-16,433280
2018-10-17,433280
2018-10-18,433280
2018-10-19,433280
2018-10-20,433280
2018-10-21,433280
2018-10-22,444627
2018-10-23,444627
2018-10-24,444627
2018-10-25,444627
2018-10-26,444627
2018-10-27,444627
2018-10-28,439141
2018-10-29,439141
2018-10-30,439141
2018-10-31,439141
2018-11-01,434260
2018-11-03,434260
2018-11-04,451731
2018-11-05,451731
2018-11-06,470684
2018-11-07,470684
2018-11-08,490349
2018-11-09,490349
2018-11-10,509799
2018-11-11,509799
2018-11-12,529811
2018-11-13,529811
2018-11-14,552821
2018-11-15,552821
2018-11-16,576964
2018-11-17,576964
2018-11-18,601533
2018-11-19,601533
2018-11-20,627053
2018-11-21,627053
2018-11-22,653867
2018-11-23,653867
2018-11-24,680085
2018-11-25,680085
2018-11-26,706857
2018-11-27,706857
2018-11-28,706857
2018-11-29,734228
2018-12-01,734228
2018-12-02,761763
2018-12-03,761763
2018-12-04,761763
2018-12-05,761763
2018-12-07,791182
2018-12-09,814828
2018-12-10,814828
2018-12-11,814828
2018-12-12,814828
2018-12-13,840989
2018-12-14,840989
2018-12-15,840989
2018-12-16,840989
2018-12-17,840989
2018-12-18,870501
2018-12-19,870501
2018-12-20,870501
2018-12-21,870501
2018-12-22,870501
2018-12-23,889735
2018-12-24,889735
2018-12-25,889735
2018-12-26,889735
2018-12-27,889735
2018-12-28,889735
2018-12-29,908571
2018-12-30,908571
2018-12-31,908571
2019-01-01,908571
2019-01-02,908571
2019-01-03,919595
2019-01-04,919595
2019-01-05,919595
2019-01-06,892017
2019-01-08,892017
2019-01-10,855108
2019-01-11,855108
2019-01-12,855108
2019-01-13,817251
2019-01-14,817251
2019-01-15,782133
2019-01-16,782133
2019-01-17,748981
2019-01-18,748981
2019-01-19,715404
2019-01-20,715404
2019-01-21,687918
2019-01-22,687918
2019-01-23,687918
2019-01-24,659592
2019-01-25,659592
2019-01-26,659592
2019-01-27,630072
2019-01-28,630072
2019-01-29,630072
2019-01-30,607390
2019-01-31,607390
2019-02-01,607390
2019-02-02,607390
2019-02-03,623155
2019-02-04,623155
2019-02-05,623155
2019-02-06,623155
2019-02-07,623155
2019-02-08,623155
2019-02-09,618233
2019-02-10,618233
2019-02-11,618233
2019-02-12,618233
2019-02-13,618233
2019-02-14,618233
2019-02-15,602543
2019-02-16,602543
2019-02-17,602543
2019-02-18,602543
2019-02-19,602543
2019-02-20,576696
2019-02-21,576696
2019-02-22,576696
2019-02-23,576696
2019-02-24,555176
2019-02-25,555176
2019-02-26,555176
2019-02-27,555176
2019-02-28,555176
2019-03-01,555176
2019-03-02,555176
2019-03-03,555176
2019-03-04,532112
2019-03-05,532112
2019-03-06,532112
2019-03-07,532112
2019-03-08,532112
2019-03-09,523341
2019-03-10,523341
2019-03-11,523341
2019-03-12,523341
2019-03-13,523341
2019-03-14,509289
2019-03-15,509289
2019-03-16,509289
2019-03-17,509289
2019-03-18,509289
2019-03-19,498641
2019-03-20,498641
2019-03-21,498641
2019-03-22,498641
2019-03-23,478148
2019-03-24,478148
2019-03-25,478148
2019-03-26,478148
2019-03-27,478148
2019-03-28,478148
2019-03-29,477823
2019-03-30,477823
2019-03-31,477823
2019-04-01,477823
2019-04-02,477823
2019-04-03,477823
2019-04-04,477632
2019-04-05,477632
2019-04-06,477632
