date_obj,Bagged%20bluebells price
2016-01-02,15750
2016-01-03,15750
2016-01-04,15750
2016-01-05,15750
2016-01-06,15750
2016-01-07,15750
2016-01-08,15750
2016-01-09,15750
2016-01-10,15750
2016-01-11,15750
2016-01-12,15750
2016-01-13,15750
2016-01-14,15750
2016-01-15,15750
2016-01-16,15750
2016-01-17,15750
2016-01-18,15750
2016-01-19,15750
2016-01-20,15750
2016-01-21,15750
2016-01-22,15750
2016-01-23,15750
2016-01-24,15750
2016-01-25,15750
2016-01-26,15750
2016-01-27,15750
2016-01-28,15750
2016-01-29,15750
2016-01-30,15750
2016-01-31,15750
2016-02-01,15750
2016-02-02,15750
2016-02-03,15750
2016-02-04,15750
2016-02-05,15750
2016-02-06,15750
2016-02-07,15750
2016-02-08,15750
2016-02-09,15750
2016-02-10,15750
2016-02-11,15750
2016-02-12,15750
2016-02-13,15750
2016-02-14,15750
2016-02-15,15750
2016-02-16,15750
2016-02-17,15750
2016-02-18,15750
2016-02-19,15750
2016-02-20,15750
2016-02-21,15750
2016-02-22,15750
2016-02-23,15750
2016-02-24,15750
2016-02-25,15750
2016-02-26,15750
2016-02-27,15750
2016-02-28,15750
2016-02-29,15750
2016-03-01,15750
2016-03-02,15750
2016-03-03,15750
2016-03-04,15750
2016-03-05,15750
2016-03-06,15750
2016-03-07,15750
2016-03-08,15750
2016-03-09,15750
2016-03-10,15750
2016-03-11,15750
2016-03-12,15750
2016-03-13,15750
2016-03-14,15750
2016-03-15,15750
2016-03-16,15750
2016-03-17,15750
2016-03-18,15750
2016-03-19,15750
2016-03-20,15750
2016-03-21,15750
2016-03-22,15750
2016-03-23,15750
2016-03-24,15750
2016-03-25,15750
2016-03-26,15750
2016-03-27,15750
2016-03-28,15750
2016-03-29,15750
2016-03-30,15750
2016-03-31,15750
2016-04-01,15750
2016-04-02,15750
2016-04-03,15750
2016-04-04,15750
2016-04-05,15750
2016-04-06,15750
2016-04-07,15750
2016-04-08,15750
2016-04-09,15750
2016-04-10,15750
2016-04-11,15750
2016-04-12,15750
2016-04-13,15750
2016-04-14,15750
2016-04-15,15750
2016-04-16,15750
2016-04-17,15750
2016-04-18,15750
2016-04-19,15750
2016-04-20,15750
2016-04-21,15750
2016-04-22,15750
2016-04-23,15760
2016-04-24,15760
2016-04-25,15760
2016-04-26,15760
2016-04-27,15760
2016-04-28,15760
2016-04-29,15760
2016-04-30,15760
2016-05-01,15760
2016-05-02,15760
2016-05-03,15760
2016-05-04,15760
2016-05-05,15760
2016-05-06,15760
2016-05-07,15760
2016-05-08,15760
2016-05-09,15760
2016-05-10,15760
2016-05-11,15760
2016-05-12,15760
2016-05-13,15760
2016-05-14,15760
2016-05-15,15760
2016-05-16,15760
2016-05-17,15760
2016-05-18,15760
2016-05-19,15760
2016-05-22,15760
2016-05-23,15760
2016-05-24,15760
2016-05-25,15760
2016-05-26,15760
2016-05-27,15760
2016-05-28,15760
2016-05-29,15760
2016-05-30,15760
2016-05-31,15760
2016-06-01,15760
2016-06-02,15760
2016-06-03,15760
2016-06-04,15760
2016-06-05,15760
2016-06-06,15760
2016-06-07,15760
2016-06-08,15760
2016-06-09,15760
2016-06-10,15760
2016-06-11,15760
2016-06-12,15760
2016-06-13,15760
2016-06-14,15760
2016-06-15,15760
2016-06-16,15760
2016-06-17,15760
2016-06-18,15760
2016-06-19,15760
2016-06-20,15760
2016-06-21,15760
2016-06-22,15760
2016-06-23,15760
2016-06-24,15760
2016-06-25,15760
2016-06-26,15760
2016-06-27,15760
2016-06-28,15760
2016-06-29,15760
2016-06-30,15760
2016-07-01,15760
2016-07-02,15760
2016-07-03,15760
2016-07-04,15760
2016-07-05,15760
2016-07-06,15760
2016-07-07,15760
2016-07-08,15760
2016-07-09,15760
2016-07-10,15760
2016-07-11,15760
2016-07-12,15760
2016-07-13,15760
2016-07-14,15760
2016-07-15,15760
2016-07-16,15760
2016-07-17,15760
2016-07-18,15760
2016-07-23,15760
2016-07-24,15760
2016-07-25,15760
2016-07-26,15760
2016-07-27,15760
2016-07-28,15760
2016-07-29,15760
2016-07-30,15760
2016-07-31,15760
2016-08-01,15760
2016-08-02,15760
2016-08-03,15760
2016-08-04,15760
2016-08-05,15760
2016-08-06,15760
2016-08-07,15760
2016-08-08,15760
2016-08-09,15760
2016-08-10,15760
2016-08-11,15760
2016-08-12,15760
2016-08-13,15760
2016-08-14,15760
2016-08-15,15760
2016-08-16,15760
2016-08-17,15760
2016-08-18,15760
2016-08-19,15760
2016-08-20,15760
2016-08-21,15760
2016-08-22,15760
2016-08-23,15760
2016-08-24,15760
2016-08-25,15760
2016-08-26,15760
2016-08-28,15760
2016-08-31,15760
2016-09-01,15760
2016-09-02,15760
2016-09-03,15760
2016-09-04,15760
2016-09-05,15760
2016-09-06,15760
2016-09-07,15760
2016-09-08,15760
2016-09-09,15760
2016-09-10,15760
2016-09-11,15760
2016-09-12,15760
2016-09-13,15760
2016-09-14,15760
2016-09-15,15760
2016-09-16,15760
2016-09-17,15760
2016-09-18,15760
2016-09-19,15760
2016-09-20,15760
2016-09-21,15760
2016-09-22,15760
2016-09-23,15760
2016-09-24,15760
2016-09-25,15760
2016-09-26,15760
2016-09-27,15760
2016-09-28,16142
2016-09-29,16142
2016-09-30,16142
2016-10-01,16142
2016-10-02,16142
2016-10-03,16142
2016-10-04,16142
2016-10-05,16142
2016-10-06,16142
2016-10-07,16142
2016-10-08,16142
2016-10-09,16142
2016-10-10,16142
2016-10-11,16142
2016-10-12,16142
2016-10-13,16142
2016-10-14,16142
2016-10-15,16142
2016-10-16,16142
2016-10-17,16142
2016-10-18,16142
2016-10-19,16142
2016-10-20,16142
2016-10-21,16142
2016-10-22,16142
2016-10-23,16142
2016-10-24,16142
2016-10-25,16142
2016-10-26,16142
2016-10-27,16142
2016-10-28,16142
2016-10-29,16142
2016-10-30,16142
2016-10-31,16142
2016-11-01,16142
2016-11-02,16142
2016-11-03,16142
2016-11-04,16142
2016-11-05,16142
2016-11-06,16142
2016-11-07,16142
2016-11-08,16142
2016-11-09,16142
2016-11-10,16142
2016-11-11,16142
2016-11-12,16142
2016-11-13,16142
2016-11-14,16142
2016-11-15,16142
2016-12-07,16142
2016-12-08,16142
2016-12-09,16142
2016-12-10,16142
2016-12-11,16142
2016-12-12,16142
2016-12-13,16142
2016-12-14,16142
2016-12-15,16142
2016-12-16,16142
2016-12-17,16142
2016-12-18,16142
2016-12-19,16142
2016-12-20,16142
2016-12-21,16142
2016-12-22,16142
2016-12-23,16142
2016-12-24,16142
2016-12-25,16142
2016-12-26,16142
2016-12-27,16142
2016-12-28,16142
2016-12-29,16142
2016-12-30,16142
2016-12-31,16142
2017-01-01,16142
2017-01-02,16142
2017-01-03,16521
2017-01-04,16521
2017-01-05,16521
2017-01-06,16521
2017-01-07,16521
2017-01-08,16521
2017-01-09,16521
2017-01-10,16521
2017-01-11,16521
2017-01-12,16521
2017-01-13,16521
2017-01-14,16521
2017-01-15,16521
2017-01-16,16521
2017-01-17,16521
2017-01-18,16521
2017-01-19,16521
2017-01-20,16521
2017-01-21,16521
2017-01-22,16521
2017-01-23,16521
2017-01-27,16521
2017-01-28,16521
2017-01-29,16521
2017-01-30,16521
2017-01-31,16521
2017-02-01,16521
2017-02-02,16521
2017-02-03,16521
2017-02-04,16521
2017-02-05,16521
2017-02-06,16521
2017-02-07,16521
2017-02-08,16521
2017-02-09,16521
2017-02-10,16521
2017-02-11,16521
2017-02-12,16521
2017-02-13,16521
2017-02-14,16521
2017-02-15,16521
2017-02-16,16521
2017-02-18,16521
2017-02-19,16521
2017-02-20,16521
2017-02-21,16521
2017-02-22,16521
2017-02-23,16521
2017-02-24,16521
2017-02-25,16521
2017-02-26,16521
2017-02-27,16521
2017-02-28,16521
2017-03-01,16521
2017-03-02,16521
2017-03-03,16521
2017-03-04,16521
2017-03-05,16521
2017-03-06,16521
2017-03-07,16521
2017-03-08,16521
2017-03-09,16521
2017-03-10,16521
2017-03-11,16521
2017-03-12,16521
2017-03-13,16521
2017-03-14,16521
2017-03-15,16521
2017-03-16,16521
2017-03-17,16521
2017-03-18,16521
2017-03-19,16521
2017-03-20,16521
2017-03-21,16521
2017-03-22,16521
2017-03-23,16521
2017-03-24,16521
2017-03-25,16521
2017-03-26,17009
2017-03-27,17009
2017-03-28,17009
2017-03-29,17009
2017-03-30,17009
2017-03-31,17009
2017-04-01,17009
2017-04-02,17009
2017-04-03,17009
2017-04-04,17009
2017-04-05,17009
2017-04-12,17009
2017-04-13,17009
2017-04-14,17009
2017-04-15,17009
2017-04-16,17009
2017-04-17,17009
2017-04-18,17009
2017-04-19,17009
2017-04-20,17009
2017-04-21,17009
2017-04-22,17009
2017-04-23,17009
2017-04-24,17009
2017-04-25,17009
2017-04-26,17009
2017-04-27,17009
2017-04-28,17009
2017-04-29,17009
2017-04-30,17009
2017-05-01,17009
2017-05-02,17009
2017-05-03,17009
2017-05-04,17009
2017-05-05,17009
2017-05-06,17009
2017-05-07,17009
2017-05-08,17009
2017-05-09,17009
2017-05-10,17009
2017-05-11,17009
2017-05-12,17009
2017-05-13,17009
2017-05-14,17009
2017-05-15,17009
2017-05-16,17009
2017-05-17,17009
2017-05-18,17009
2017-05-19,17009
2017-05-20,17009
2017-05-21,17009
2017-05-22,17009
2017-05-23,17009
2017-05-24,17009
2017-05-25,17009
2017-05-26,17009
2017-05-27,17009
2017-05-28,17009
2017-05-29,17009
2017-05-30,17009
2017-05-31,17009
2017-06-01,17009
2017-06-02,17009
2017-06-03,17009
2017-06-04,17408
2017-06-05,17408
2017-06-06,17408
2017-06-07,17408
2017-06-08,17408
2017-06-09,17408
2017-06-10,17408
2017-06-11,17408
2017-06-12,17408
2017-06-13,17408
2017-06-14,17408
2017-06-15,17408
2017-06-16,17408
2017-06-17,17408
2017-06-18,17408
2017-06-19,17408
2017-06-20,17408
2017-06-21,17408
2017-06-22,17408
2017-06-23,17408
2017-06-24,17408
2017-06-25,17408
2017-06-26,17408
2017-06-27,17408
2017-06-28,17408
2017-06-29,17408
2017-06-30,17408
2017-07-01,17408
2017-07-02,17408
2017-07-03,17408
2017-07-04,17408
2017-07-05,17408
2017-07-06,17408
2017-07-07,17408
2017-07-08,17408
2017-07-09,17408
2017-07-13,17408
2017-07-14,17408
2017-07-15,17408
2017-07-16,17408
2017-07-17,17408
2017-07-18,17408
2017-07-19,17408
2017-07-20,17408
2017-07-21,17408
2017-07-22,17408
2017-07-23,17408
2017-07-24,17408
2017-07-25,17408
2017-07-26,17408
2017-07-27,17408
2017-07-28,17408
2017-07-29,17408
2017-07-30,17408
2017-07-31,17408
2017-08-01,17408
2017-08-02,17408
2017-08-03,17408
2017-08-04,17408
2017-08-05,17408
2017-08-06,17408
2017-08-07,17408
2017-08-08,17408
2017-08-09,17408
2017-08-10,17408
2017-08-11,17408
2017-08-12,17408
2017-08-13,17408
2017-08-14,17408
2017-08-15,17408
2017-08-16,17304
2017-08-17,17304
2017-08-18,17304
2017-08-19,17304
2017-08-20,17304
2017-08-21,17304
2017-08-22,17304
2017-08-23,17304
2017-08-24,17304
2017-08-25,17304
2017-08-26,17304
2017-08-27,17304
2017-08-28,17304
2017-08-29,17304
2017-08-30,17304
2017-08-31,17304
2017-09-01,17304
2017-09-02,17304
2017-09-03,17304
2017-09-04,17304
2017-09-05,17304
2017-09-06,17304
2017-09-07,17304
2017-09-08,17304
2017-09-09,17304
2017-09-10,17304
2017-09-11,17304
2017-09-12,17304
2017-09-13,17304
2017-09-14,17304
2017-09-15,17304
2017-09-16,17304
2017-09-17,17304
2017-09-18,17304
2017-09-19,17304
2017-09-20,17304
2017-09-22,17304
2017-09-23,17304
2017-09-24,17304
2017-09-25,17304
2017-09-26,17304
2017-09-27,17304
2017-09-28,17304
2017-09-29,17304
2017-09-30,17304
2017-10-01,17304
2017-10-02,17304
2017-10-03,17304
2017-10-04,17304
2017-10-05,17304
2017-10-06,17304
2017-10-07,17304
2017-10-08,17304
2017-10-09,17304
2017-10-10,17304
2017-10-11,17304
2017-10-12,17304
2017-10-13,17304
2017-10-14,17304
2017-10-15,17304
2017-10-16,17304
2017-10-17,17304
2017-10-18,17304
2017-10-19,17304
2017-10-20,17304
2017-10-21,17304
2017-10-22,17304
2017-10-23,17304
2017-10-24,17304
2017-10-25,17304
2017-10-26,17304
2017-10-27,17304
2017-10-28,17304
2017-10-29,17304
2017-10-30,17304
2017-10-31,17304
2017-11-01,17304
2017-11-02,17304
2017-11-03,17304
2017-11-04,17246
2017-11-05,17246
2017-11-06,17246
2017-11-07,17246
2017-11-08,17246
2017-11-09,17246
2017-11-10,17246
2017-11-11,17246
2017-11-12,17246
2017-11-13,17246
2017-11-14,17246
2017-11-15,17246
2017-11-16,17246
2017-11-17,17246
2017-11-18,17246
2017-11-19,17246
2017-11-20,17246
2017-11-21,17246
2017-11-22,17246
2017-11-23,17246
2017-11-24,17246
2017-11-25,17246
2017-11-26,17246
2017-11-27,17246
2017-11-28,17246
2017-11-29,17246
2017-11-30,17246
2017-12-01,17246
2017-12-02,17246
2017-12-03,17246
2017-12-04,17246
2017-12-05,17246
2017-12-06,17246
2017-12-07,17246
2017-12-08,17246
2017-12-09,17246
2017-12-10,17246
2017-12-11,17246
2017-12-12,17246
2017-12-13,17246
2017-12-14,17246
2017-12-15,17246
2017-12-16,17246
2017-12-17,17246
2017-12-18,17246
2017-12-19,17246
2017-12-20,17246
2017-12-21,17246
2017-12-22,17246
2017-12-23,17246
2017-12-24,17246
2017-12-25,17246
2017-12-26,17246
2017-12-27,17246
2017-12-28,17246
2017-12-29,17246
2017-12-30,17246
2017-12-31,17246
2018-01-01,17246
2018-01-02,17246
2018-01-03,17246
2018-01-04,17246
2018-01-05,17246
2018-01-06,17246
2018-01-07,17246
2018-01-08,17246
2018-01-09,17246
2018-01-10,17246
2018-01-11,17246
2018-01-12,17246
2018-01-13,17246
2018-01-14,17246
2018-01-15,17238
2018-01-16,17238
2018-01-17,17238
2018-01-18,17238
2018-01-19,17238
2018-01-20,17238
2018-01-21,17238
2018-01-22,17238
2018-01-23,17238
2018-01-24,17238
2018-01-25,17238
2018-01-26,17238
2018-01-27,17238
2018-01-28,17238
2018-01-29,17238
2018-01-30,17238
2018-01-31,17238
2018-02-01,17238
2018-02-02,17238
2018-02-03,17238
2018-02-04,17238
2018-02-05,17238
2018-02-06,17238
2018-02-07,17238
2018-02-08,17238
2018-02-09,17238
2018-02-10,17238
2018-02-11,17238
2018-02-12,17238
2018-02-13,17238
2018-02-14,17238
2018-02-15,17238
2018-02-16,17238
2018-02-17,17238
2018-02-18,17238
2018-02-19,17238
2018-02-20,17238
2018-02-21,17238
2018-02-22,17238
2018-02-23,17238
2018-02-24,17238
2018-02-25,17238
2018-02-26,17238
2018-02-27,17238
2018-02-28,17238
2018-03-01,17238
2018-03-02,17374
2018-03-03,17374
2018-03-04,17374
2018-03-05,17374
2018-03-06,17374
2018-03-07,17374
2018-03-08,17374
2018-03-09,17374
2018-03-10,17374
2018-03-11,17374
2018-03-12,17374
2018-03-13,17374
2018-03-14,17374
2018-03-15,17374
2018-03-16,17374
2018-03-17,17374
2018-03-18,17374
2018-03-20,17374
2018-03-22,17374
2018-03-23,17374
2018-03-24,17374
2018-03-25,17374
2018-03-26,17374
2018-03-27,17374
2018-03-28,17374
2018-03-29,17374
2018-03-30,17374
2018-03-31,17374
2018-04-01,17374
2018-04-02,17374
2018-04-03,17374
2018-04-04,17374
2018-04-05,17374
2018-04-06,17374
2018-04-07,17374
2018-04-08,17374
2018-04-09,17374
2018-04-10,17374
2018-04-11,17374
2018-04-12,17374
2018-04-13,17374
2018-04-14,17374
2018-04-15,17374
2018-04-16,17374
2018-04-17,17374
2018-04-18,17374
2018-04-19,17374
2018-04-20,17374
2018-04-21,17374
2018-04-22,17374
2018-04-23,17443
2018-04-24,17443
2018-04-25,17443
2018-04-26,17443
2018-04-27,17443
2018-04-28,17443
2018-04-29,17443
2018-04-30,17443
2018-05-01,17443
2018-05-02,17443
2018-05-03,17443
2018-05-04,17443
2018-05-05,17443
2018-05-06,17443
2018-05-07,17443
2018-05-08,17443
2018-05-09,17443
2018-05-10,17443
2018-05-11,17443
2018-05-12,17443
2018-05-13,17443
2018-05-14,17443
2018-05-15,17443
2018-05-16,17443
2018-05-17,17443
2018-05-18,17443
2018-05-19,17443
2018-05-20,17443
2018-05-21,17443
2018-05-22,17443
2018-05-23,17443
2018-05-24,17443
2018-05-25,17443
2018-05-26,17443
2018-05-27,17443
2018-05-28,17443
2018-05-29,17443
2018-05-30,17443
2018-05-31,17443
2018-06-01,17443
2018-06-02,17443
2018-06-03,17443
2018-06-04,17443
2018-06-05,17443
2018-06-06,17443
2018-06-07,17443
2018-06-08,17443
2018-06-09,17443
2018-06-10,17443
2018-06-11,17443
2018-06-12,17443
2018-06-13,17443
2018-06-14,17443
2018-06-15,17489
2018-06-16,17489
2018-06-17,17489
2018-06-18,17489
2018-06-19,17489
2018-06-20,17489
2018-06-21,17489
2018-06-22,17489
2018-06-23,17489
2018-06-24,17489
2018-06-25,17489
2018-06-26,17489
2018-06-27,17489
2018-06-28,17489
2018-06-29,17489
2018-06-30,17489
2018-07-01,17489
2018-07-02,17489
2018-07-03,17489
2018-07-04,17489
2018-07-05,17489
2018-07-06,17489
2018-07-07,17489
2018-07-08,17489
2018-07-09,17489
2018-07-10,17489
2018-07-11,17489
2018-07-12,17489
2018-07-13,17489
2018-07-14,17489
2018-07-15,17489
2018-07-16,17489
2018-07-17,17489
2018-07-18,17489
2018-07-19,17489
2018-07-20,17489
2018-07-21,17489
2018-07-22,17489
2018-07-23,17489
2018-07-24,17489
2018-07-25,17489
2018-07-26,17489
2018-07-27,17489
2018-07-28,17489
2018-07-29,17489
2018-07-30,17489
2018-07-31,17489
2018-08-01,17489
2018-08-02,17489
2018-08-03,17489
2018-08-04,17489
2018-08-05,17489
2018-08-06,17489
2018-08-07,17489
2018-08-08,17489
2018-08-09,17489
2018-08-10,17489
2018-08-11,17489
2018-08-12,17489
2018-08-14,17489
2018-08-16,17489
2018-08-17,17489
2018-08-18,17489
2018-08-19,17489
2018-08-20,17489
2018-08-21,17489
2018-08-22,17489
2018-08-23,17489
2018-08-24,17489
2018-08-25,17489
2018-08-26,17489
2018-08-27,17489
2018-08-28,17629
2018-08-29,17629
2018-08-30,17629
2018-08-31,17629
2018-09-01,17629
2018-09-02,17629
2018-09-03,17629
2018-09-04,17629
2018-09-05,17629
2018-09-06,17629
2018-09-07,17629
2018-09-08,17629
2018-09-09,17629
2018-09-10,17629
2018-09-11,17629
2018-09-12,17629
2018-09-13,17629
2018-09-14,17629
2018-09-15,17629
2018-09-16,17629
2018-09-17,17629
2018-09-18,17629
2018-09-19,17629
2018-09-20,17629
2018-09-21,17629
2018-09-22,17629
2018-09-23,17629
2018-09-24,17629
2018-09-25,17629
2018-09-26,17629
2018-09-27,17629
2018-09-28,17629
2018-09-29,17629
2018-09-30,17629
2018-10-01,17629
2018-10-02,17629
2018-10-03,17629
2018-10-04,17629
2018-10-05,17629
2018-10-06,17629
2018-10-07,17629
2018-10-08,17629
2018-10-09,17629
2018-10-10,17629
2018-10-11,17629
2018-10-12,17629
2018-10-13,17629
2018-10-14,17629
2018-10-15,17629
2018-10-16,17629
2018-10-17,17629
2018-10-18,17629
2018-10-19,17629
2018-10-20,17629
2018-10-21,17740
2018-10-22,17740
2018-10-23,17740
2018-10-24,17740
2018-10-25,17740
2018-10-26,17740
2018-10-27,17740
2018-10-28,17740
2018-10-29,17740
2018-10-30,17740
2018-10-31,17740
2018-11-01,17740
2018-11-03,17740
2018-11-04,17740
2018-11-05,17740
2018-11-06,17740
2018-11-07,17740
2018-11-08,17740
2018-11-09,17740
2018-11-10,17740
2018-11-11,17740
2018-11-12,17740
2018-11-13,17740
2018-11-14,17740
2018-11-15,17740
2018-11-16,17740
2018-11-17,17740
2018-11-18,17740
2018-11-19,17740
2018-11-20,17740
2018-11-21,17740
2018-11-22,17740
2018-11-23,17740
2018-11-24,17740
2018-11-25,17740
2018-11-26,17740
2018-11-27,17555
2018-11-28,17555
2018-11-29,17555
2018-12-01,17555
2018-12-02,17555
2018-12-03,17555
2018-12-04,17555
2018-12-05,17555
2018-12-07,17555
2018-12-09,17555
2018-12-10,17555
2018-12-11,17555
2018-12-12,17555
2018-12-13,17555
2018-12-14,17555
2018-12-15,17555
2018-12-16,17555
2018-12-17,17555
2018-12-18,17555
2018-12-19,17555
2018-12-20,17555
2018-12-21,17555
2018-12-22,17555
2018-12-23,17555
2018-12-24,17555
2018-12-25,17555
2018-12-26,17555
2018-12-27,17555
2018-12-28,17555
2018-12-29,17555
2018-12-30,17555
2018-12-31,17555
2019-01-01,17555
2019-01-02,17555
2019-01-03,17555
2019-01-04,17555
2019-01-05,17555
2019-01-06,17555
2019-01-08,17507
2019-01-10,17507
2019-01-11,17507
2019-01-12,17507
2019-01-13,17507
2019-01-14,17507
2019-01-15,17507
2019-01-16,17507
2019-01-17,17507
2019-01-18,17507
2019-01-19,17507
2019-01-20,17507
2019-01-21,17507
2019-01-22,17507
2019-01-23,17507
2019-01-24,17507
2019-01-25,17507
2019-01-26,17507
2019-01-27,17507
2019-01-28,17507
2019-01-29,17507
2019-01-30,17507
2019-01-31,17507
2019-02-01,17507
2019-02-02,17507
2019-02-03,17507
2019-02-04,17507
2019-02-05,17507
2019-02-06,17507
2019-02-07,17507
2019-02-08,17507
2019-02-09,17507
2019-02-10,17519
2019-02-11,17519
2019-02-12,17519
2019-02-13,17519
2019-02-14,17519
2019-02-15,17519
2019-02-16,17519
2019-02-17,17519
2019-02-18,17519
2019-02-19,17519
2019-02-20,17519
2019-02-21,17519
2019-02-22,17519
2019-02-23,17519
2019-02-24,17519
2019-02-25,17519
2019-02-26,17519
2019-02-27,17519
2019-02-28,17519
2019-03-01,17519
2019-03-02,17519
2019-03-03,17519
2019-03-04,17519
2019-03-05,17519
2019-03-06,17519
2019-03-07,17519
2019-03-08,17519
2019-03-09,17519
2019-03-10,17519
2019-03-11,17519
2019-03-12,17519
2019-03-13,17519
2019-03-14,17519
