date_obj,Watering%20can price
2015-07-20,196
2015-07-21,196
2015-07-22,201
2015-07-23,201
2015-07-24,206
2015-07-25,206
2015-07-26,206
2015-07-27,215
2015-07-28,215
2015-07-29,224
2015-07-30,224
2015-07-31,224
2015-08-01,234
2015-08-02,234
2015-08-03,237
2015-08-04,237
2015-08-05,247
2015-08-06,247
2015-08-07,247
2015-08-08,249
2015-08-09,249
2015-08-10,253
2015-08-11,253
2015-08-12,253
2015-08-13,260
2015-08-14,260
2015-08-15,260
2015-08-16,267
2015-08-17,267
2015-08-18,267
2015-08-19,276
2015-08-20,276
2015-08-21,287
2015-08-22,287
2015-08-23,287
2015-08-24,295
2015-08-25,295
2015-08-26,295
2015-08-27,303
2015-08-28,303
2015-08-29,303
2015-08-30,314
2015-08-31,314
2015-09-01,319
2015-09-02,319
2015-09-03,319
2015-09-04,303
2015-09-05,303
2015-09-06,303
2015-09-07,297
2015-09-08,297
2015-09-09,297
2015-09-10,295
2015-09-11,295
2015-09-12,295
2015-09-13,303
2015-09-14,303
2015-09-15,307
2015-09-16,307
2015-09-17,307
2015-09-18,307
2015-09-19,304
2015-09-20,304
2015-09-21,304
2015-09-22,301
2015-09-23,301
2015-09-24,301
2015-09-25,300
2015-09-27,300
2015-09-28,291
2015-09-29,291
2015-09-30,291
2015-10-05,269
2015-10-06,269
2015-10-07,274
2015-10-08,274
2015-10-09,283
2015-10-10,283
2015-10-11,283
2015-10-12,290
2015-10-13,290
2015-10-14,290
2015-10-15,300
2015-10-16,300
2015-10-17,300
2015-10-18,305
2015-10-19,305
2015-10-20,317
2015-10-22,317
2015-10-23,330
2015-10-24,330
2015-10-25,330
2015-10-26,330
2015-10-27,330
2015-10-29,330
2015-10-30,330
2015-10-31,330
2015-11-01,319
2015-11-02,319
2015-11-03,319
2015-11-04,323
2015-11-05,323
2015-11-06,323
2015-11-07,334
2015-11-08,334
2015-11-09,334
2015-11-10,334
2015-11-11,345
2015-11-12,345
2015-11-13,345
2015-11-14,345
2015-11-15,353
2015-11-16,353
2015-11-17,353
2015-11-18,353
2015-11-19,352
2015-11-20,352
2015-11-21,352
2015-11-22,344
2015-11-23,344
2015-11-24,344
2015-11-25,351
2015-11-26,351
2015-11-27,351
2015-11-28,361
2015-11-29,361
2015-11-30,361
2015-12-01,374
2015-12-02,374
2015-12-03,374
2015-12-04,357
2015-12-05,357
2015-12-06,359
2015-12-07,359
2015-12-08,359
2015-12-09,352
2015-12-10,352
2015-12-11,352
2015-12-13,342
2015-12-14,342
2015-12-15,338
2015-12-16,338
2015-12-17,338
2015-12-18,336
2015-12-19,336
2015-12-20,342
2015-12-21,342
2015-12-22,342
2015-12-23,347
2015-12-24,347
2015-12-25,347
2015-12-26,358
2015-12-27,358
2015-12-28,346
2015-12-29,346
2015-12-30,351
2015-12-31,351
2016-01-01,351
2016-01-02,355
2016-01-03,355
2016-01-04,352
2016-01-05,352
2016-01-06,346
2016-01-07,346
2016-01-08,349
2016-01-09,349
2016-01-10,331
2016-01-11,331
2016-01-12,316
2016-01-13,316
2016-01-14,307
2016-01-15,307
2016-01-16,297
2016-01-17,297
2016-01-18,295
2016-01-19,295
2016-01-20,298
2016-01-21,298
2016-01-22,298
2016-01-23,299
2016-01-24,299
2016-01-25,309
2016-01-26,309
2016-01-27,313
2016-01-28,313
2016-01-29,319
2016-01-30,319
2016-01-31,316
2016-02-01,316
2016-02-02,319
2016-02-03,319
2016-02-04,316
2016-02-05,316
2016-02-06,300
2016-02-07,300
2016-02-08,300
2016-02-09,292
2016-02-10,292
2016-02-11,300
2016-02-12,300
2016-02-13,302
2016-02-14,302
2016-02-15,290
2016-02-16,290
2016-02-17,294
2016-02-18,294
2016-02-19,294
2016-02-20,290
2016-02-21,280
2016-02-22,280
2016-02-23,280
2016-02-24,284
2016-02-25,284
2016-02-26,288
2016-02-27,288
2016-02-28,283
2016-02-29,283
2016-03-01,287
2016-03-02,287
2016-03-03,286
2016-03-04,286
2016-03-05,280
2016-03-06,280
2016-03-07,292
2016-03-08,292
2016-03-09,298
2016-03-10,298
2016-03-11,286
2016-03-12,286
2016-03-13,275
2016-03-14,275
2016-03-15,275
2016-03-16,275
2016-03-17,263
2016-03-18,263
2016-03-19,251
2016-03-20,251
2016-03-21,262
2016-03-22,262
2016-03-23,271
2016-03-24,271
2016-03-25,269
2016-03-26,269
2016-03-27,271
2016-03-28,284
2016-03-29,284
2016-03-30,284
2016-03-31,282
2016-04-01,282
2016-04-02,287
2016-04-03,287
2016-04-04,290
2016-04-05,290
2016-04-06,284
2016-04-07,284
2016-04-08,270
2016-04-09,270
2016-04-10,274
2016-04-11,274
2016-04-12,274
2016-04-13,281
2016-04-14,281
2016-04-15,288
2016-04-16,288
2016-04-17,296
2016-04-18,296
2016-04-19,296
2016-04-20,296
2016-04-21,295
2016-04-22,295
2016-04-23,306
2016-04-24,306
2016-04-25,312
2016-04-26,312
2016-04-27,319
2016-04-28,319
2016-04-29,319
2016-04-30,306
2016-05-01,306
2016-05-02,297
2016-05-03,297
2016-05-04,297
2016-05-05,297
2016-05-06,301
2016-05-07,301
2016-05-08,286
2016-05-09,286
2016-05-10,291
2016-05-11,291
2016-05-12,291
2016-05-13,291
2016-05-14,291
2016-05-15,291
2016-05-16,291
2016-05-17,296
2016-05-18,296
2016-05-19,297
2016-05-22,306
2016-05-23,294
2016-05-24,294
2016-05-25,288
2016-05-26,288
2016-05-27,284
2016-05-28,284
2016-05-29,283
2016-05-30,283
2016-05-31,286
2016-06-01,271
2016-06-02,271
2016-06-03,259
2016-06-04,259
2016-06-05,250
2016-06-06,256
2016-06-07,256
2016-06-08,258
2016-06-09,258
2016-06-10,252
2016-06-11,252
2016-06-12,243
2016-06-13,243
2016-06-14,245
2016-06-15,245
2016-06-16,244
2016-06-17,238
2016-06-18,238
2016-06-19,240
2016-06-20,240
2016-06-21,244
2016-06-22,244
2016-06-23,250
2016-06-24,250
2016-06-25,247
2016-06-26,247
2016-06-27,237
2016-06-28,237
2016-06-29,240
2016-06-30,240
2016-07-01,230
2016-07-02,230
2016-07-03,228
2016-07-04,236
2016-07-05,236
2016-07-06,240
2016-07-07,240
2016-07-08,250
2016-07-09,262
2016-07-10,264
2016-07-11,270
2016-07-12,270
2016-07-13,277
2016-07-14,277
2016-07-15,288
2016-07-16,288
2016-07-17,296
2016-07-18,292
2016-07-24,305
2016-07-25,305
2016-07-26,303
2016-07-27,303
2016-07-28,297
2016-07-29,293
2016-07-30,293
2016-07-31,301
2016-08-01,301
2016-08-02,308
2016-08-03,308
2016-08-04,305
2016-08-05,305
2016-08-06,305
2016-08-07,305
2016-08-08,301
2016-08-09,290
2016-08-10,290
2016-08-11,291
2016-08-12,291
2016-08-13,298
2016-08-14,298
2016-08-15,308
2016-08-16,308
2016-08-17,297
2016-08-18,297
2016-08-19,288
2016-08-20,288
2016-08-21,288
2016-08-22,288
2016-08-23,288
2016-08-24,295
2016-08-25,295
2016-08-26,295
2016-08-28,299
2016-08-31,298
2016-09-01,299
2016-09-02,299
2016-09-03,293
2016-09-04,297
2016-09-05,297
2016-09-06,294
2016-09-07,294
2016-09-08,298
2016-09-09,298
2016-09-10,295
2016-09-11,295
2016-09-12,295
2016-09-13,290
2016-09-14,290
2016-09-15,285
2016-09-16,285
2016-09-17,284
2016-09-18,284
2016-09-19,280
2016-09-20,280
2016-09-21,290
2016-09-22,295
2016-09-23,295
2016-09-24,295
2016-09-25,294
2016-09-26,294
2016-09-27,291
2016-09-28,291
2016-09-29,296
2016-09-30,297
2016-10-01,297
2016-10-02,298
2016-10-03,298
2016-10-04,297
2016-10-05,297
2016-10-06,298
2016-10-07,298
2016-10-08,299
2016-10-09,299
2016-10-10,299
2016-10-11,296
2016-10-12,296
2016-10-13,295
2016-10-14,295
2016-10-15,292
2016-10-16,292
2016-10-17,294
2016-10-18,294
2016-10-19,296
2016-10-20,296
2016-10-21,297
2016-10-22,297
2016-10-23,297
2016-10-24,297
2016-10-25,295
2016-10-26,299
2016-10-27,299
2016-10-28,299
2016-10-29,307
2016-10-30,307
2016-10-31,308
2016-11-01,308
2016-11-02,299
2016-11-03,299
2016-11-04,295
2016-11-05,295
2016-11-06,297
2016-11-07,297
2016-11-08,301
2016-11-09,301
2016-11-10,305
2016-11-11,305
2016-11-12,298
2016-11-13,298
2016-11-14,297
2016-12-08,298
2016-12-09,298
2016-12-10,295
2016-12-11,298
2016-12-12,298
2016-12-13,299
2016-12-14,299
2016-12-15,299
2016-12-16,299
2016-12-17,298
2016-12-18,298
2016-12-19,296
2016-12-20,296
2016-12-21,296
2016-12-22,299
2016-12-23,298
2016-12-24,298
2016-12-25,297
2016-12-26,297
2016-12-27,298
2016-12-28,298
2016-12-29,299
2016-12-30,299
2016-12-31,297
2017-01-01,297
2017-01-02,298
2017-01-03,298
2017-01-04,295
2017-01-05,295
2017-01-06,295
2017-01-07,298
2017-01-08,297
2017-01-09,297
2017-01-10,297
2017-01-11,299
2017-01-12,296
2017-01-13,296
2017-01-14,292
2017-01-15,291
2017-01-16,289
2017-01-17,291
2017-01-18,294
2017-01-19,294
2017-01-20,293
2017-01-21,297
2017-01-22,297
2017-01-27,286
2017-01-28,286
2017-01-29,284
2017-01-30,284
2017-01-31,290
2017-02-01,281
2017-02-02,281
2017-02-03,289
2017-02-04,293
2017-02-05,293
2017-02-06,296
2017-02-07,296
2017-02-08,296
2017-02-09,296
2017-02-10,297
2017-02-11,296
2017-02-12,296
2017-02-13,295
2017-02-14,297
2017-02-15,297
2017-02-16,295
2017-02-18,295
2017-02-19,289
2017-02-20,289
2017-02-21,275
2017-02-22,275
2017-02-23,265
2017-02-24,265
2017-02-25,260
2017-02-26,260
2017-02-27,259
2017-02-28,265
2017-03-01,265
2017-03-02,273
2017-03-03,273
2017-03-04,279
2017-03-05,279
2017-03-06,285
2017-03-07,298
2017-03-08,298
2017-03-09,307
2017-03-10,310
2017-03-11,312
2017-03-12,312
2017-03-13,303
2017-03-14,287
2017-03-15,289
2017-03-16,295
2017-03-17,295
2017-03-18,297
2017-03-19,282
2017-03-20,268
2017-03-21,259
2017-03-22,259
2017-03-23,251
2017-03-24,248
2017-03-25,248
2017-03-26,246
2017-03-27,256
2017-03-28,256
2017-03-29,264
2017-03-30,272
2017-03-31,283
2017-04-01,283
2017-04-02,283
2017-04-03,285
2017-04-04,285
2017-04-12,258
2017-04-13,257
2017-04-14,257
2017-04-15,256
2017-04-16,254
2017-04-17,263
2017-04-18,263
2017-04-19,263
2017-04-20,263
2017-04-21,267
2017-04-22,267
2017-04-23,261
2017-04-24,263
2017-04-25,267
2017-04-26,267
2017-04-27,278
2017-04-28,278
2017-04-29,281
2017-04-30,281
2017-05-01,291
2017-05-02,291
2017-05-03,291
2017-05-04,279
2017-05-05,265
2017-05-06,265
2017-05-07,266
2017-05-08,266
2017-05-09,274
2017-05-10,274
2017-05-11,280
2017-05-12,282
2017-05-13,292
2017-05-14,292
2017-05-15,282
2017-05-16,277
2017-05-17,277
2017-05-18,278
2017-05-19,278
2017-05-20,285
2017-05-21,285
2017-05-22,271
2017-05-23,271
2017-05-24,264
2017-05-25,264
2017-05-26,265
2017-05-27,271
2017-05-28,271
2017-05-29,282
2017-05-30,282
2017-05-31,287
2017-06-01,297
2017-06-02,303
2017-06-03,303
2017-06-06,303
2017-06-07,292
2017-06-08,292
2017-06-09,277
2017-06-10,265
2017-06-11,263
2017-06-12,263
2017-06-13,258
2017-06-14,255
2017-06-15,255
2017-06-16,257
2017-06-17,257
2017-06-18,244
2017-06-19,244
2017-06-20,231
2017-06-21,219
2017-06-22,219
2017-06-23,208
2017-06-24,197
2017-06-25,196
2017-06-26,202
2017-06-27,211
2017-06-28,211
2017-06-29,211
2017-06-30,201
2017-07-01,201
2017-07-02,200
2017-07-03,208
2017-07-04,214
2017-07-05,214
2017-07-06,222
2017-07-07,222
2017-07-08,231
2017-07-13,223
2017-07-14,217
2017-07-15,217
2017-07-16,223
2017-07-17,224
2017-07-18,224
2017-07-19,224
2017-07-20,233
2017-07-21,243
2017-07-22,248
2017-07-23,244
2017-07-24,244
2017-07-25,246
2017-07-26,255
2017-07-27,263
2017-07-28,263
2017-07-29,274
2017-07-30,285
2017-07-31,285
2017-08-01,293
2017-08-02,298
2017-08-03,298
2017-08-04,283
2017-08-05,269
2017-08-06,269
2017-08-09,245
2017-08-10,252
2017-08-11,252
2017-08-12,247
2017-08-13,247
2017-08-14,243
2017-08-15,243
2017-08-16,243
2017-08-17,241
2017-08-18,241
2017-08-19,248
2017-08-20,255
2017-08-21,255
2017-08-22,259
2017-08-23,259
2017-08-24,246
2017-08-25,246
2017-08-26,233
2017-08-27,221
2017-08-28,211
2017-08-29,211
2017-08-30,201
2017-08-31,201
2017-09-01,198
2017-09-02,203
2017-09-03,203
2017-09-04,209
2017-09-05,214
2017-09-06,214
2017-09-07,221
2017-09-08,221
2017-09-09,230
2017-09-10,233
2017-09-11,233
2017-09-12,240
2017-09-13,251
2017-09-14,256
2017-09-15,256
2017-09-16,260
2017-09-17,262
2017-09-18,262
2017-09-19,261
2017-09-20,271
2017-09-21,271
2017-09-22,264
2017-09-23,264
2017-09-24,263
2017-09-25,263
2017-09-26,273
2017-09-27,273
2017-09-28,271
2017-09-29,258
2017-09-30,258
2017-10-01,256
2017-10-02,245
2017-10-03,245
2017-10-04,245
2017-10-05,249
2017-10-06,255
2017-10-07,262
2017-10-08,262
2017-10-09,259
2017-10-10,263
2017-10-11,263
2017-10-12,273
2017-10-13,282
2017-10-14,269
2017-10-15,269
2017-10-16,255
2017-10-17,255
2017-10-18,242
2017-10-19,242
2017-10-20,229
2017-10-21,229
2017-10-22,217
2017-10-23,217
2017-10-24,206
2017-10-25,199
2017-10-26,199
2017-10-27,196
2017-10-28,196
2017-10-29,194
2017-10-30,196
2017-10-31,193
2017-11-01,193
2017-11-02,194
2017-11-03,194
2017-11-04,196
2017-11-05,196
2017-11-06,198
2017-11-07,198
2017-11-08,203
2017-11-09,209
2017-11-10,209
2017-11-11,215
2017-11-12,224
2017-11-13,224
2017-11-14,233
2017-11-15,233
2017-11-16,242
2017-11-17,252
2017-11-18,252
2017-11-19,259
2017-11-20,265
2017-11-21,269
2017-11-22,269
2017-11-23,267
2017-11-24,267
2017-11-25,265
2017-11-26,270
2017-11-27,270
2017-11-28,267
2017-11-29,267
2017-11-30,268
2017-12-01,270
2017-12-02,270
2017-12-03,275
2017-12-04,275
2017-12-05,267
2017-12-06,267
2017-12-07,272
2017-12-08,272
2017-12-09,258
2017-12-10,245
2017-12-11,232
2017-12-12,232
2017-12-13,226
2017-12-14,226
2017-12-15,228
2017-12-16,228
2017-12-17,238
2017-12-18,231
2017-12-19,231
2017-12-20,236
2017-12-21,239
2017-12-22,239
2017-12-23,232
2017-12-24,232
2017-12-25,231
2017-12-26,224
2017-12-27,212
2017-12-28,212
2017-12-29,218
2017-12-30,216
2017-12-31,216
2018-01-01,213
2018-01-02,213
2018-01-03,214
2018-01-04,214
2018-01-05,203
2018-01-06,200
2018-01-07,199
2018-01-08,199
2018-01-09,200
2018-01-10,200
2018-01-11,200
2018-01-12,200
2018-01-13,198
2018-01-14,198
2018-01-15,198
2018-01-16,196
2018-01-17,194
2018-01-18,195
2018-01-19,195
2018-01-20,201
2018-01-21,205
2018-01-22,209
2018-01-23,216
2018-01-24,224
2018-01-25,228
2018-01-26,227
2018-01-27,235
2018-01-28,243
2018-01-29,253
2018-01-30,256
2018-02-01,266
2018-02-02,255
2018-02-03,264
2018-02-04,276
2018-02-05,272
2018-02-06,266
2018-02-07,263
2018-02-08,263
2018-02-09,258
2018-02-10,260
2018-02-11,253
2018-02-12,257
2018-02-13,246
2018-02-14,247
2018-02-15,239
2018-02-16,239
2018-02-17,238
2018-02-18,242
2018-02-19,241
2018-02-20,241
2018-02-21,241
2018-02-22,249
2018-02-23,238
2018-02-24,237
2018-02-25,226
2018-02-26,215
2018-02-27,215
2018-02-28,225
2018-03-01,235
2018-03-02,244
2018-03-03,253
2018-03-04,253
2018-03-05,257
2018-03-06,253
2018-03-07,258
2018-03-08,246
2018-03-09,242
2018-03-10,244
2018-03-11,241
2018-03-12,251
2018-03-13,252
2018-03-14,256
2018-03-15,257
2018-03-16,249
2018-03-17,242
2018-03-18,237
2018-03-19,232
2018-03-20,227
2018-03-21,228
2018-03-23,246
2018-03-24,246
2018-03-26,233
2018-03-27,229
2018-03-28,228
2018-03-29,225
2018-03-30,229
2018-03-31,230
2018-04-01,219
2018-04-02,219
2018-04-03,219
2018-04-04,220
2018-04-05,220
2018-04-06,218
2018-04-08,200
2018-04-09,195
2018-04-10,200
2018-04-11,199
2018-04-12,197
2018-04-13,189
2018-04-14,185
2018-04-16,189
2018-04-17,197
2018-04-18,204
2018-04-19,214
2018-04-20,223
2018-04-21,234
2018-04-22,244
2018-04-23,244
2018-04-24,245
2018-04-25,254
2018-04-26,254
2018-04-27,253
2018-04-28,245
2018-04-29,252
2018-04-30,259
2018-05-01,269
2018-05-02,280
2018-05-03,285
2018-05-04,293
2018-05-05,301
2018-05-06,301
2018-05-07,314
2018-05-08,308
2018-05-09,297
2018-05-10,307
2018-05-11,317
2018-05-12,310
2018-05-13,310
2018-05-14,312
2018-05-15,321
2018-05-16,318
2018-05-17,302
2018-05-18,295
2018-05-19,296
2018-05-20,295
2018-05-21,295
2018-05-22,295
2018-05-23,289
2018-05-24,298
2018-05-25,292
2018-05-26,300
2018-05-27,313
2018-05-28,313
2018-05-29,317
2018-05-30,325
2018-05-31,331
2018-06-01,334
2018-06-02,324
2018-06-03,326
2018-06-04,324
2018-06-05,326
2018-06-06,326
2018-06-07,310
2018-06-08,295
2018-06-09,284
2018-06-10,271
2018-06-11,274
2018-06-12,276
2018-06-13,279
2018-06-14,275
2018-06-15,265
2018-06-16,274
2018-06-17,277
2018-06-18,276
2018-06-19,262
2018-06-20,262
2018-06-21,259
2018-06-22,257
2018-06-23,260
2018-06-24,258
2018-06-25,256
2018-06-26,250
2018-06-27,243
2018-06-28,242
2018-06-29,254
2018-06-30,253
2018-07-01,261
2018-07-02,262
2018-07-03,273
2018-07-04,281
2018-07-05,279
2018-07-06,285
2018-07-07,286
2018-07-08,289
2018-07-09,293
2018-07-10,300
2018-07-11,306
2018-07-12,296
2018-07-13,298
2018-07-14,307
2018-07-15,306
2018-07-16,303
2018-07-17,292
2018-07-18,295
2018-07-19,283
2018-07-20,283
2018-07-21,289
2018-07-22,296
2018-07-23,303
2018-07-24,311
2018-07-25,316
2018-07-26,322
2018-07-27,305
2018-07-28,302
2018-07-29,301
2018-07-30,291
2018-07-31,285
2018-08-01,295
2018-08-02,301
2018-08-03,297
2018-08-04,300
2018-08-05,300
2018-08-06,307
2018-08-07,316
2018-08-08,313
2018-08-09,310
2018-08-10,304
2018-08-11,316
2018-08-12,319
2018-08-14,318
2018-08-16,299
2018-08-17,285
2018-08-18,273
2018-08-19,269
2018-08-20,272
2018-08-21,258
2018-08-22,247
2018-08-23,234
2018-08-24,222
2018-08-25,210
2018-08-26,199
2018-08-27,192
2018-08-28,195
2018-08-29,202
2018-08-30,212
2018-08-31,221
2018-09-01,230
2018-09-02,241
2018-09-03,248
2018-09-04,257
2018-09-05,266
2018-09-06,254
2018-09-07,258
2018-09-08,269
2018-09-09,273
2018-09-10,282
2018-09-11,275
2018-09-12,266
2018-09-13,253
2018-09-14,240
2018-09-15,242
2018-09-16,249
2018-09-17,259
2018-09-18,268
2018-09-19,279
2018-09-20,283
2018-09-21,293
2018-09-22,302
2018-09-23,306
2018-09-24,310
2018-09-25,311
2018-09-26,312
2018-09-27,300
2018-09-28,301
2018-09-29,310
2018-09-30,318
2018-10-02,307
2018-10-03,295
2018-10-04,292
2018-10-05,284
2018-10-06,272
2018-10-07,279
2018-10-08,282
2018-10-09,282
2018-10-10,283
2018-10-11,290
2018-10-12,299
2018-10-13,305
2018-10-14,312
2018-10-15,316
2018-10-16,312
2018-10-17,296
2018-10-18,281
2018-10-19,274
2018-10-20,275
2018-10-21,280
2018-10-22,270
2018-10-23,264
2018-10-24,275
2018-10-25,272
2018-10-26,261
2018-10-27,247
2018-10-28,244
2018-10-29,252
2018-10-30,247
2018-10-31,236
2018-11-01,241
2018-11-03,248
2018-11-04,257
2018-11-05,250
2018-11-06,246
2018-11-07,244
2018-11-08,249
2018-11-09,259
2018-11-10,256
2018-11-11,245
2018-11-12,240
2018-11-13,240
2018-11-14,243
2018-11-15,242
2018-11-16,229
2018-11-17,217
2018-11-18,206
2018-11-19,195
2018-11-20,185
2018-11-21,175
2018-11-22,181
2018-11-23,186
2018-11-24,191
2018-11-25,191
2018-11-26,186
2018-11-27,186
2018-11-28,183
2018-11-29,186
2018-12-01,203
2018-12-02,207
2018-12-03,216
2018-12-04,222
2018-12-05,210
2018-12-07,197
2018-12-09,201
2018-12-10,205
2018-12-11,204
2018-12-12,204
2018-12-13,207
2018-12-14,197
2018-12-15,187
2018-12-16,181
2018-12-17,176
2018-12-18,177
2018-12-19,182
2018-12-20,180
2018-12-21,178
2018-12-22,186
2018-12-23,194
2018-12-24,199
2018-12-25,205
2018-12-26,203
2018-12-27,200
2018-12-28,205
2018-12-29,208
2018-12-30,197
2018-12-31,189
2019-01-01,180
2019-01-02,182
2019-01-03,180
2019-01-04,172
2019-01-05,172
2019-01-06,171
2019-01-08,165
2019-01-10,172
2019-01-11,169
2019-01-12,167
2019-01-13,167
2019-01-14,171
2019-01-15,177
2019-01-16,177
2019-01-17,183
2019-01-18,190
2019-01-19,194
2019-01-20,184
2019-01-21,174
2019-01-22,165
2019-01-23,156
2019-01-24,148
2019-01-25,140
2019-01-26,133
2019-01-27,126
2019-01-28,119
2019-01-29,118
2019-01-30,118
2019-01-31,118
2019-02-01,113
2019-02-02,107
2019-02-03,101
2019-02-04,95
2019-02-05,90
2019-02-06,85
2019-02-07,80
2019-02-08,77
2019-02-09,80
2019-02-10,84
2019-02-11,89
2019-02-12,94
2019-02-13,99
2019-02-14,104
2019-02-15,109
2019-02-16,114
2019-02-17,119
2019-02-18,124
2019-02-19,128
2019-02-20,131
2019-02-21,135
2019-02-22,133
2019-02-23,137
2019-02-24,143
2019-02-25,148
2019-02-26,155
2019-02-27,160
2019-02-28,163
2019-03-01,170
2019-03-02,168
2019-03-03,172
2019-03-04,175
2019-03-05,182
2019-03-06,180
2019-03-07,180
2019-03-08,189
2019-03-09,189
2019-03-10,185
2019-03-11,194
2019-03-12,202
2019-03-13,213
2019-03-14,221
2019-03-15,223
2019-03-16,223
2019-03-17,222
2019-03-18,218
2019-03-19,217
2019-03-20,217
2019-03-21,211
2019-03-22,200
2019-03-23,197
2019-03-24,192
2019-03-25,198
2019-03-26,188
2019-03-27,178
2019-03-28,180
2019-03-29,180
2019-03-30,173
2019-03-31,176
2019-04-01,182
2019-04-02,191
2019-04-03,197
2019-04-04,192
2019-04-05,182
2019-04-06,172
2019-04-07,163
2019-04-08,154
2019-04-09,153
2019-04-10,158
2019-04-11,160
2019-04-12,165
2019-04-13,172
2019-04-14,176
2019-04-15,173
2019-04-16,175
2019-04-17,182
2019-04-18,189
2019-04-19,199
2019-04-20,207
2019-04-21,216
2019-04-22,209
2019-04-23,203
2019-04-24,199
2019-04-25,197
2019-04-26,199
2019-04-27,200
2019-04-28,205
2019-04-29,210
2019-04-30,215
2019-05-01,224
2019-05-02,231
2019-05-03,232
2019-05-04,223
2019-05-05,216
2019-05-06,216
2019-05-07,207
2019-05-08,198
2019-05-09,197
2019-05-10,193
2019-05-11,183
2019-05-12,181
2019-05-13,188
2019-05-14,195
2019-05-15,194
2019-05-16,194
2019-05-17,200
2019-05-18,204
2019-05-19,211
2019-05-20,217
2019-05-21,225
2019-05-22,232
2019-05-23,230
2019-05-24,232
2019-05-25,230
2019-05-26,218
2019-05-27,210
2019-05-28,212
2019-05-29,211
2019-05-30,208
2019-05-31,213
2019-06-01,217
2019-06-02,206
2019-06-03,204
2019-06-04,202
2019-06-05,194
2019-06-06,186
2019-06-07,184
2019-06-08,180
2019-06-09,182
2019-06-10,188
2019-06-11,195
2019-06-12,204
2019-06-13,213
2019-06-14,219
2019-06-15,211
2019-06-16,213
2019-06-17,202
2019-06-18,202
2019-06-19,202
2019-06-20,209
2019-06-21,210
2019-06-22,206
2019-06-23,208
2019-06-24,207
2019-06-25,212
2019-06-26,217
2019-06-27,216
2019-06-28,217
2019-06-29,219
2019-06-30,210
2019-07-01,206
2019-07-02,206
2019-07-03,206
2019-07-04,200
2019-07-05,202
2019-07-06,207
2019-07-07,201
2019-07-08,206
2019-07-09,200
2019-07-10,202
2019-07-11,206
2019-07-12,204
2019-07-13,207
2019-07-14,203
2019-07-15,199
2019-07-16,197
2019-07-17,190
2019-07-18,185
2019-07-19,189
2019-07-20,192
2019-07-21,196
2019-07-22,202
2019-07-23,211
2019-07-24,220
2019-07-25,228
2019-07-26,233
2019-07-27,232
2019-07-28,238
2019-07-29,241
2019-07-30,246
2019-07-31,233
2019-08-01,230
2019-08-02,219
2019-08-03,211
2019-08-04,214
2019-08-05,222
2019-08-06,225
2019-08-07,225
2019-08-08,231
2019-08-09,238
2019-08-10,241
2019-08-11,247
2019-08-12,240
2019-08-13,233
2019-08-14,228
2019-08-15,216
2019-08-16,211
2019-08-17,201
2019-08-18,202
2019-08-19,202
2019-08-20,204
2019-08-21,211
2019-08-22,204
2019-08-23,198
2019-08-24,202
2019-08-24,202
2019-08-25,199
2019-08-25,199
2019-08-26,203
2019-08-26,203
2019-08-27,211
2019-08-27,211
2019-08-28,208
2019-08-29,200
2019-08-30,197
2019-08-31,192
2019-09-01,201
2019-09-02,211
2019-09-03,214
