date_obj,Annakarl%20teleport%20(tablet) price
2016-01-09,2777
2016-01-10,2759
2016-01-11,2849
2016-01-12,2923
2016-01-13,2923
2016-01-14,2911
2016-01-15,2814
2016-01-16,2780
2016-01-17,2791
2016-01-18,2877
2016-01-19,2877
2016-01-20,3000
2016-01-21,2922
2016-01-22,2923
2016-01-23,2910
2016-01-24,2926
2016-01-25,2855
2016-01-26,2855
2016-01-27,2855
2016-01-28,2855
2016-01-29,2753
2016-01-30,2753
2016-01-31,2660
2016-02-01,2681
2016-02-02,2681
2016-02-03,2707
2016-02-04,2707
2016-02-05,2709
2016-02-06,2654
2016-02-07,2654
2016-02-08,2644
2016-02-09,2741
2016-02-10,2757
2016-02-11,2757
2016-02-12,2770
2016-02-13,2761
2016-02-14,2761
2016-02-15,2766
2016-02-16,2756
2016-02-17,2802
2016-02-18,2802
2016-02-19,2730
2016-02-20,2782
2016-02-21,2857
2016-02-22,2857
2016-02-23,2973
2016-02-24,3119
2016-02-25,3218
2016-02-26,3218
2016-02-27,3118
2016-02-28,3045
2016-02-29,3024
2016-03-01,3005
2016-03-02,2906
2016-03-03,2860
2016-03-04,2900
2016-03-05,2803
2016-03-06,2785
2016-03-07,2785
2016-03-08,2765
2016-03-09,2852
2016-03-10,2891
2016-03-11,2981
2016-03-12,3066
2016-03-13,3172
2016-03-14,3127
2016-03-15,3201
2016-03-16,3102
2016-03-17,2976
2016-03-18,2899
2016-03-19,2902
2016-03-20,2859
2016-03-21,2859
2016-03-22,2889
2016-03-23,2858
2016-03-24,2757
2016-03-25,2861
2016-03-26,2732
2016-03-27,2715
2016-03-28,2768
2016-03-29,2755
2016-03-30,2755
2016-03-31,2754
2016-04-01,2788
2016-04-02,2847
2016-04-03,2863
2016-04-04,2818
2016-04-05,2900
2016-04-06,2856
2016-04-07,2818
2016-04-08,2716
2016-04-09,2597
2016-04-10,2671
2016-04-11,2671
2016-04-12,2754
2016-04-13,2830
2016-04-14,2733
2016-04-15,2785
2016-04-16,2830
2016-04-17,2830
2016-04-18,2839
2016-04-19,2848
2016-04-20,2851
2016-04-21,2889
2016-04-22,2889
2016-04-23,2891
2016-04-24,2845
2016-04-25,2905
2016-04-26,2917
2016-04-27,2882
2016-04-28,2815
2016-04-29,2674
2016-04-30,2607
2016-05-01,2700
2016-05-02,2669
2016-05-03,2772
2016-05-04,2759
2016-05-05,2677
2016-05-06,2677
2016-05-07,2637
2016-05-08,2674
2016-05-09,2645
2016-05-10,2573
2016-05-11,2577
2016-05-12,2588
2016-05-13,2633
2016-05-14,2594
2016-05-15,2619
2016-05-16,2627
2016-05-17,2628
2016-05-18,2663
2016-05-19,2564
2016-05-22,2467
2016-05-23,2560
2016-05-24,2574
2016-05-25,2562
2016-05-26,2530
2016-05-27,2429
2016-05-28,2429
2016-05-29,2455
2016-05-30,2519
2016-05-31,2490
2016-06-01,2447
2016-06-02,2462
2016-06-03,2455
2016-06-04,2500
2016-06-05,2565
2016-06-06,2570
2016-06-07,2570
2016-06-08,2562
2016-06-09,2495
2016-06-10,2476
2016-06-11,2423
2016-06-12,2401
2016-06-13,2391
2016-06-14,2432
2016-06-15,2474
2016-06-16,2467
2016-06-17,2465
2016-06-18,2465
2016-06-19,2408
2016-06-20,2425
2016-06-21,2478
2016-06-22,2475
2016-06-23,2417
2016-06-24,2402
2016-06-25,2400
2016-06-26,2435
2016-06-27,2370
2016-06-28,2405
2016-06-29,2421
2016-06-30,2460
2016-07-01,2398
2016-07-02,2382
2016-07-03,2445
2016-07-04,2385
2016-07-05,2385
2016-07-06,2397
2016-07-07,2417
2016-07-08,2382
2016-07-09,2390
2016-07-10,2423
2016-07-11,2525
2016-07-12,2644
2016-07-13,2717
2016-07-14,2851
2016-07-15,2826
2016-07-16,2684
2016-07-17,2628
2016-07-18,2508
2016-07-23,2569
2016-07-24,2562
2016-07-25,2552
2016-07-26,2477
2016-07-27,2467
2016-07-28,2376
2016-07-29,2361
2016-07-30,2374
2016-07-31,2477
2016-08-01,2456
2016-08-02,2469
2016-08-03,2554
2016-08-04,2490
2016-08-05,2412
2016-08-06,2403
2016-08-07,2344
2016-08-08,2350
2016-08-09,2419
2016-08-10,2405
2016-08-11,2384
2016-08-12,2314
2016-08-13,2361
2016-08-14,2381
2016-08-15,2328
2016-08-16,2309
2016-08-17,2314
2016-08-18,2366
2016-08-19,2405
2016-08-20,2403
2016-08-21,2470
2016-08-22,2549
2016-08-23,2620
2016-08-24,2730
2016-08-25,2784
2016-08-26,2784
2016-08-28,2730
2016-08-31,2764
2016-09-01,2831
2016-09-02,2831
2016-09-03,2778
2016-09-04,2672
2016-09-05,2756
2016-09-06,2826
2016-09-07,2911
2016-09-08,2911
2016-09-09,2881
2016-09-10,2952
2016-09-11,2929
2016-09-12,2923
2016-09-13,2819
2016-09-14,2819
2016-09-15,2731
2016-09-16,2731
2016-09-17,2726
2016-09-18,2742
2016-09-19,2604
2016-09-20,2479
2016-09-21,2453
2016-09-22,2473
2016-09-23,2554
2016-09-24,2554
2016-09-25,2628
2016-09-26,2628
2016-09-27,2570
2016-09-28,2506
2016-09-29,2506
2016-09-30,2411
2016-10-01,2391
2016-10-02,2504
2016-10-03,2488
2016-10-04,2551
2016-10-05,2474
2016-10-06,2479
2016-10-07,2468
2016-10-08,2525
2016-10-09,2619
2016-10-10,2516
2016-10-11,2451
2016-10-12,2509
2016-10-13,2613
2016-10-14,2737
2016-10-15,2832
2016-10-16,2915
2016-10-17,2879
2016-10-18,2748
2016-10-19,2670
2016-10-20,2737
2016-10-21,2733
2016-10-22,2860
2016-10-23,2839
2016-10-24,2734
2016-10-25,2734
2016-10-26,2775
2016-10-27,2825
2016-10-28,2690
2016-10-29,2623
2016-10-30,2719
2016-10-31,2787
2016-11-01,2787
2016-11-02,2811
2016-11-03,2818
2016-11-04,2769
2016-11-05,2769
2016-11-06,2720
2016-11-07,2691
2016-11-08,2683
2016-11-09,2713
2016-11-10,2632
2016-11-11,2597
2016-11-12,2624
2016-11-13,2644
2016-11-14,2650
2016-11-15,2783
2016-12-07,3053
2016-12-08,2926
2016-12-09,2788
2016-12-10,2648
2016-12-11,2648
2016-12-12,2670
2016-12-13,2652
2016-12-14,2725
2016-12-15,2725
2016-12-16,2671
2016-12-17,2643
2016-12-18,2615
2016-12-19,2602
2016-12-20,2563
2016-12-21,2551
2016-12-22,2565
2016-12-23,2584
2016-12-24,2553
2016-12-25,2615
2016-12-26,2572
2016-12-27,2610
2016-12-28,2691
2016-12-29,2744
2016-12-30,2837
2016-12-31,2859
2017-01-01,2883
2017-01-02,2812
2017-01-03,2726
2017-01-04,2750
2017-01-05,2803
2017-01-06,2716
2017-01-07,2658
2017-01-08,2540
2017-01-09,2466
2017-01-10,2467
2017-01-11,2448
2017-01-12,2441
2017-01-13,2438
2017-01-14,2465
2017-01-15,2544
2017-01-16,2575
2017-01-17,2630
2017-01-18,2612
2017-01-19,2681
2017-01-20,2699
2017-01-21,2680
2017-01-22,2667
2017-01-23,2611
2017-01-27,2508
2017-01-28,2516
2017-01-29,2568
2017-01-30,2497
2017-01-31,2560
2017-02-01,2678
2017-02-02,2794
2017-02-03,2811
2017-02-04,2768
2017-02-05,2761
2017-02-06,2828
2017-02-07,2828
2017-02-08,2702
2017-02-09,2702
2017-02-10,2566
2017-02-11,2474
2017-02-12,2548
2017-02-13,2588
2017-02-14,2698
2017-02-15,2647
2017-02-16,2523
2017-02-17,2523
2017-02-18,2542
2017-02-19,2629
2017-02-20,2620
2017-02-21,2604
2017-02-22,2529
2017-02-23,2486
2017-02-24,2504
2017-02-25,2468
2017-02-26,2454
2017-02-27,2486
2017-02-28,2491
2017-03-01,2450
2017-03-02,2459
2017-03-03,2438
2017-03-04,2457
2017-03-05,2446
2017-03-06,2402
2017-03-07,2361
2017-03-08,2405
2017-03-09,2433
2017-03-10,2406
2017-03-11,2471
2017-03-12,2545
2017-03-13,2559
2017-03-14,2653
2017-03-15,2611
2017-03-16,2684
2017-03-17,2794
2017-03-18,2907
2017-03-19,2890
2017-03-20,2892
2017-03-21,2807
2017-03-22,2705
2017-03-23,2612
2017-03-24,2595
2017-03-25,2595
2017-03-26,2680
2017-03-27,2713
2017-03-28,2637
2017-03-29,2665
2017-03-30,2761
2017-03-31,2726
2017-04-01,2678
2017-04-02,2743
2017-04-03,2707
2017-04-04,2666
2017-04-05,2688
2017-04-12,2784
2017-04-13,2714
2017-04-14,2620
2017-04-15,2665
2017-04-16,2660
2017-04-17,2736
2017-04-18,2847
2017-04-19,2907
2017-04-20,3001
2017-04-21,3098
2017-04-22,2991
2017-04-23,3003
2017-04-24,3083
2017-04-25,3187
2017-04-26,3311
2017-04-27,3218
2017-04-28,3062
2017-04-29,2908
2017-04-30,2793
2017-05-01,2787
2017-05-02,2769
2017-05-03,2851
2017-05-04,2963
2017-05-05,3045
2017-05-06,3173
2017-05-07,3283
2017-05-08,3246
2017-05-09,3160
2017-05-10,3011
2017-05-11,2933
2017-05-12,2929
2017-05-13,2868
2017-05-14,2818
2017-05-15,2763
2017-05-16,2829
2017-05-17,2896
2017-05-18,2948
2017-05-19,3010
2017-05-20,3017
2017-05-21,2917
2017-05-22,2871
2017-05-23,2925
2017-05-24,2951
2017-05-25,2967
2017-05-26,2974
2017-05-27,2948
2017-05-28,2960
2017-05-29,2917
2017-05-30,2871
2017-05-31,2833
2017-06-01,2802
2017-06-02,2779
2017-06-03,2712
2017-06-04,2711
2017-06-05,2706
2017-06-06,2802
2017-06-07,2817
2017-06-08,2817
2017-06-09,2740
2017-06-10,2667
2017-06-11,2666
2017-06-12,2673
2017-06-13,2628
2017-06-14,2683
2017-06-15,2676
2017-06-16,2583
2017-06-17,2513
2017-06-18,2523
2017-06-19,2523
2017-06-20,2495
2017-06-21,2552
2017-06-22,2549
2017-06-23,2546
2017-06-24,2595
2017-06-25,2624
2017-06-26,2608
2017-06-27,2613
2017-06-28,2612
2017-06-29,2637
2017-06-30,2656
2017-07-01,2656
2017-07-02,2651
2017-07-03,2707
2017-07-04,2775
2017-07-05,2775
2017-07-06,2844
2017-07-07,2844
2017-07-08,2972
2017-07-09,2931
2017-07-13,3015
2017-07-14,2996
2017-07-15,2967
2017-07-16,3070
2017-07-17,2944
2017-07-18,2952
2017-07-19,2965
2017-07-20,3015
2017-07-21,2938
2017-07-22,2880
2017-07-23,2914
2017-07-24,2954
2017-07-25,2913
2017-07-26,2848
2017-07-27,2784
2017-07-28,2779
2017-07-29,2646
2017-07-30,2724
2017-07-31,2724
2017-08-01,2754
2017-08-02,2816
2017-08-03,2903
2017-08-04,2964
2017-08-05,2836
2017-08-06,2878
2017-08-07,3011
2017-08-08,3023
2017-08-09,2920
2017-08-10,2853
2017-08-11,2784
2017-08-12,2795
2017-08-13,2898
2017-08-14,2973
2017-08-15,3027
2017-08-16,2971
2017-08-17,2929
2017-08-18,2929
2017-08-19,2820
2017-08-20,2803
2017-08-21,2873
2017-08-22,3000
2017-08-23,3063
2017-08-24,3146
2017-08-25,3277
2017-08-26,3288
2017-08-27,3123
2017-08-28,2968
2017-08-29,2819
2017-08-30,2681
2017-08-31,2591
2017-09-01,2576
2017-09-02,2584
2017-09-03,2604
2017-09-04,2581
2017-09-05,2582
2017-09-06,2453
2017-09-07,2349
2017-09-08,2284
2017-09-09,2318
2017-09-10,2342
2017-09-11,2366
2017-09-12,2369
2017-09-13,2399
2017-09-14,2339
2017-09-15,2339
2017-09-16,2294
2017-09-17,2377
2017-09-18,2330
2017-09-19,2219
2017-09-20,2227
2017-09-22,2432
2017-09-23,2432
2017-09-24,2409
2017-09-25,2337
2017-09-26,2239
2017-09-27,2216
2017-09-28,2272
2017-09-29,2304
2017-09-30,2287
2017-10-01,2218
2017-10-02,2220
2017-10-03,2276
2017-10-04,2276
2017-10-05,2338
2017-10-06,2390
2017-10-07,2418
2017-10-08,2344
2017-10-09,2258
2017-10-10,2212
2017-10-11,2212
2017-10-12,2209
2017-10-13,2181
2017-10-14,2229
2017-10-15,2229
2017-10-16,2232
2017-10-17,2232
2017-10-18,2225
2017-10-19,2171
2017-10-20,2159
2017-10-21,2157
2017-10-22,2147
2017-10-23,2100
2017-10-24,2116
2017-10-25,2131
2017-10-26,2140
2017-10-27,2157
2017-10-28,2157
2017-10-29,2170
2017-10-30,2132
2017-10-31,2087
2017-11-01,2087
2017-11-02,2080
2017-11-03,2021
2017-11-04,2061
2017-11-05,2090
2017-11-06,2066
2017-11-07,2035
2017-11-08,2013
2017-11-09,2056
2017-11-10,2078
2017-11-11,2117
2017-11-12,2183
2017-11-13,2121
2017-11-14,2201
2017-11-15,2196
2017-11-16,2121
2017-11-17,2078
2017-11-18,2069
2017-11-19,2091
2017-11-20,2146
2017-11-21,2148
2017-11-22,2212
2017-11-23,2207
2017-11-24,2278
2017-11-25,2277
2017-11-26,2186
2017-11-27,2186
2017-11-28,2082
2017-11-29,2054
2017-11-30,2098
2017-12-01,2119
2017-12-02,2177
2017-12-03,2186
2017-12-04,2172
2017-12-05,2121
2017-12-06,2122
2017-12-07,2137
2017-12-08,2138
2017-12-09,2095
2017-12-10,2093
2017-12-11,2122
2017-12-12,2131
2017-12-13,2103
2017-12-14,2131
2017-12-15,2159
2017-12-16,2115
2017-12-17,2064
2017-12-18,2058
2017-12-19,2037
2017-12-20,2050
2017-12-21,2100
2017-12-22,2113
2017-12-23,2140
2017-12-24,2082
2017-12-25,2067
2017-12-26,2029
2017-12-27,2049
2017-12-28,2139
2017-12-29,2201
2017-12-30,2253
2017-12-31,2316
2018-01-01,2283
2018-01-02,2196
2018-01-03,2188
2018-01-04,2247
2018-01-05,2209
2018-01-06,2179
2018-01-07,2159
2018-01-08,2129
2018-01-09,2060
2018-01-10,2073
2018-01-11,2055
2018-01-12,2043
2018-01-13,2047
2018-01-14,2087
2018-01-15,2075
2018-01-16,2063
2018-01-17,2059
2018-01-18,2049
2018-01-19,2049
2018-01-20,2011
2018-01-21,2026
2018-01-22,2016
2018-01-23,2010
2018-01-24,2010
2018-01-25,2009
2018-01-26,1980
2018-01-27,2013
2018-01-28,2030
2018-01-29,2107
2018-01-30,2155
2018-01-31,2146
2018-02-01,2202
2018-02-02,2268
2018-02-03,2198
2018-02-04,2212
2018-02-05,2227
2018-02-06,2192
2018-02-07,2173
2018-02-08,2082
2018-02-09,2030
2018-02-10,2030
2018-02-11,2098
2018-02-12,2176
2018-02-13,2262
2018-02-14,2326
2018-02-15,2349
2018-02-16,2404
2018-02-17,2519
2018-02-18,2645
2018-02-19,2561
2018-02-20,2526
2018-02-21,2497
2018-02-22,2499
2018-02-23,2395
2018-02-24,2319
2018-02-26,2250
2018-02-27,2232
2018-02-28,2258
2018-03-01,2285
2018-03-02,2231
2018-03-03,2257
2018-03-04,2259
2018-03-05,2207
2018-03-06,2170
2018-03-07,2105
2018-03-08,2038
2018-03-09,2010
2018-03-10,2043
2018-03-11,2070
2018-03-12,2149
2018-03-13,2221
2018-03-14,2230
2018-03-15,2298
2018-03-16,2314
2018-03-17,2317
2018-03-18,2327
2018-03-19,2346
2018-03-20,2338
2018-03-21,2350
2018-03-22,2411
2018-03-23,2384
2018-03-24,2439
2018-03-25,2406
2018-03-26,2336
2018-03-27,2270
2018-03-28,2296
2018-03-29,2285
2018-03-30,2320
2018-03-31,2382
2018-04-01,2490
2018-04-02,2548
2018-04-03,2598
2018-04-04,2569
2018-04-05,2511
2018-04-06,2422
2018-04-07,2385
2018-04-08,2411
2018-04-09,2406
2018-04-10,2428
2018-04-11,2415
2018-04-12,2368
2018-04-13,2371
2018-04-14,2400
2018-04-15,2415
2018-04-16,2468
2018-04-17,2494
2018-04-18,2566
2018-04-19,2565
2018-04-20,2512
2018-04-21,2567
2018-04-22,2623
2018-04-23,2534
2018-04-24,2549
2018-04-25,2633
2018-04-26,2642
2018-04-27,2733
2018-04-28,2820
2018-04-29,2891
2018-04-30,2976
2018-05-01,3111
2018-05-02,3267
2018-05-03,3355
2018-05-04,3312
2018-05-05,3222
2018-05-06,3164
2018-05-07,3055
2018-05-08,2918
2018-05-09,2846
2018-05-10,2832
2018-05-11,2796
2018-05-12,2786
2018-05-13,2865
2018-05-14,2801
2018-05-15,2800
2018-05-16,2797
2018-05-17,2871
2018-05-18,2784
2018-05-19,2822
2018-05-20,2830
2018-05-21,2908
2018-05-22,3043
2018-05-23,2968
2018-05-24,2882
2018-05-25,2789
2018-05-26,2756
2018-05-27,2743
2018-05-28,2699
2018-05-29,2681
2018-05-30,2705
2018-05-31,2768
2018-06-01,2855
2018-06-02,2879
2018-06-03,2845
2018-06-04,2912
2018-06-05,2854
2018-06-06,2807
2018-06-07,2754
2018-06-08,2681
2018-06-09,2624
2018-06-10,2575
2018-06-11,2472
2018-06-12,2522
2018-06-13,2526
2018-06-14,2600
2018-06-15,2707
2018-06-16,2751
2018-06-17,2780
2018-06-18,2641
2018-06-19,2633
2018-06-20,2633
2018-06-21,2618
2018-06-22,2599
2018-06-23,2577
2018-06-24,2489
2018-06-25,2449
2018-06-26,2474
2018-06-27,2522
2018-06-28,2449
2018-06-29,2432
2018-06-30,2345
2018-07-01,2360
2018-07-02,2402
2018-07-03,2391
2018-07-04,2277
2018-07-05,2232
2018-07-06,2229
2018-07-07,2310
2018-07-08,2358
2018-07-09,2432
2018-07-10,2498
2018-07-11,2461
2018-07-12,2519
2018-07-13,2482
2018-07-14,2379
2018-07-15,2316
2018-07-16,2277
2018-07-17,2310
2018-07-18,2403
2018-07-19,2445
2018-07-20,2455
2018-07-21,2409
2018-07-22,2302
2018-07-23,2333
2018-07-24,2409
2018-07-25,2474
2018-07-26,2504
2018-07-27,2526
2018-07-28,2516
2018-07-29,2596
2018-07-30,2711
2018-07-31,2617
2018-08-01,2617
2018-08-02,2694
2018-08-03,2789
2018-08-04,2724
2018-08-05,2686
2018-08-06,2734
2018-08-07,2857
2018-08-08,2924
2018-08-09,2981
2018-08-10,3073
2018-08-11,3136
2018-08-12,3230
2018-08-14,3073
2018-08-16,3139
2018-08-17,3056
2018-08-18,3080
2018-08-19,3234
2018-08-20,3146
2018-08-21,3190
2018-08-22,3205
2018-08-23,3271
2018-08-24,3210
2018-08-25,3077
2018-08-26,3035
2018-08-27,2925
2018-08-28,2975
2018-08-29,3007
2018-08-30,2918
2018-08-31,2929
2018-09-01,2887
2018-09-02,2849
2018-09-03,2757
2018-09-04,2748
2018-09-05,2717
2018-09-06,2714
2018-09-07,2673
2018-09-08,2651
2018-09-09,2646
2018-09-10,2630
2018-09-11,2741
2018-09-12,2730
2018-09-13,2718
2018-09-14,2656
2018-09-15,2633
2018-09-16,2646
2018-09-17,2640
2018-09-18,2674
2018-09-19,2675
2018-09-20,2748
2018-09-21,2752
2018-09-22,2800
2018-09-23,2709
2018-09-24,2628
2018-09-25,2582
2018-09-26,2621
2018-09-27,2629
2018-09-28,2601
2018-09-29,2645
2018-09-30,2619
2018-10-01,2679
2018-10-02,2643
2018-10-03,2557
2018-10-04,2511
2018-10-05,2468
2018-10-06,2452
2018-10-07,2404
2018-10-08,2398
2018-10-09,2376
2018-10-10,2309
2018-10-11,2304
2018-10-12,2251
2018-10-13,2260
2018-10-14,2284
2018-10-15,2249
2018-10-16,2213
2018-10-17,2222
2018-10-18,2195
2018-10-19,2169
2018-10-20,2211
2018-10-21,2191
2018-10-22,2194
2018-10-23,2184
2018-10-24,2150
2018-10-25,2132
2018-10-26,2153
2018-10-27,2137
2018-10-28,2184
2018-10-29,2184
2018-10-30,2203
2018-10-31,2182
2018-11-01,2212
2018-11-03,2149
2018-11-04,2097
2018-11-05,2159
2018-11-06,2186
2018-11-07,2185
2018-11-08,2152
2018-11-09,2133
2018-11-10,2185
2018-11-11,2225
2018-11-12,2283
2018-11-13,2239
2018-11-14,2219
2018-11-15,2194
2018-11-16,2187
2018-11-17,2239
2018-11-18,2201
2018-11-19,2151
2018-11-20,2076
2018-11-21,2081
2018-11-22,2083
2018-11-23,2058
2018-11-24,2036
2018-11-25,2048
2018-11-26,2094
2018-11-27,2116
2018-11-28,2073
2018-11-29,2045
2018-12-01,2012
2018-12-02,2066
2018-12-03,2140
2018-12-04,2191
2018-12-05,2211
2018-12-07,2342
2018-12-09,2367
2018-12-10,2279
2018-12-11,2337
2018-12-12,2318
2018-12-13,2319
2018-12-14,2386
2018-12-15,2472
2018-12-16,2494
2018-12-17,2539
2018-12-18,2495
2018-12-19,2479
2018-12-20,2370
2018-12-21,2400
2018-12-22,2416
2018-12-23,2438
2018-12-24,2396
2018-12-25,2327
2018-12-26,2278
2018-12-27,2320
2018-12-28,2310
2018-12-29,2401
2018-12-30,2411
2018-12-31,2327
2019-01-01,2275
2019-01-02,2282
2019-01-03,2321
2019-01-04,2273
2019-01-05,2255
2019-01-06,2187
2019-01-08,2151
2019-01-10,2108
2019-01-11,2087
2019-01-12,2042
2019-01-13,1977
2019-01-14,2013
2019-01-15,2060
2019-01-16,1997
2019-01-17,2054
2019-01-18,2111
2019-01-19,2169
2019-01-20,2203
2019-01-21,2130
2019-01-22,2116
2019-01-23,2166
2019-01-24,2197
2019-01-25,2203
2019-01-26,2192
2019-01-27,2163
2019-01-28,2116
2019-01-29,2103
2019-01-30,2125
2019-01-31,2143
2019-02-01,2196
2019-02-02,2168
2019-02-03,2223
2019-02-04,2333
2019-02-05,2446
2019-02-06,2530
2019-02-07,2500
2019-02-08,2431
2019-02-09,2363
2019-02-10,2367
2019-02-11,2285
2019-02-12,2193
2019-02-13,2099
2019-02-14,2038
2019-02-15,2033
2019-02-16,2042
2019-02-17,2106
2019-02-18,2186
2019-02-19,2261
2019-02-20,2178
2019-02-21,2132
2019-02-22,2163
2019-02-23,2186
2019-02-24,2237
2019-02-25,2131
2019-02-26,2071
2019-02-27,2121
2019-02-28,2107
2019-03-01,2193
2019-03-02,2262
2019-03-03,2334
2019-03-04,2399
2019-03-05,2398
2019-03-06,2495
2019-03-07,2407
2019-03-08,2470
2019-03-09,2520
2019-03-10,2463
2019-03-11,2427
2019-03-12,2333
2019-03-13,2232
2019-03-14,2260
2019-03-15,2333
2019-03-16,2384
2019-03-17,2379
