date_obj,Green%20dragonhide%20set price
2019-03-20,8032
2019-03-21,8004
2019-03-22,7995
2019-03-23,8037
2019-03-24,8022
2019-03-25,7981
2019-03-26,7999
2019-03-27,7955
2019-03-28,7942
2019-03-29,7913
2019-03-30,7914
2019-03-31,8060
2019-04-01,8029
2019-04-02,7984
2019-04-03,7821
2019-04-04,7932
2019-04-05,7933
2019-04-06,7934
2019-04-07,7964
2019-04-08,8032
2019-04-09,8060
2019-04-10,8030
2019-04-11,8011
2019-04-12,8036
2019-04-13,8038
2019-04-14,8013
2019-04-15,7991
2019-04-16,7965
2019-04-17,7949
2019-04-18,7992
2019-04-19,8041
2019-04-20,7989
2019-04-21,7891
2019-04-22,7981
2019-04-23,8029
2019-04-24,8018
2019-04-25,8072
2019-04-26,8106
2019-04-27,8015
2019-04-28,7997
2019-04-29,7975
2019-04-30,7933
2019-05-01,7970
2019-05-02,7969
2019-05-03,8166
2019-05-04,8234
2019-05-05,8024
2019-05-06,8079
2019-05-07,8038
2019-05-08,8154
2019-05-09,8096
2019-05-10,8073
2019-05-11,8074
2019-05-12,8011
2019-05-13,8008
2019-05-14,8013
2019-05-15,8090
2019-05-16,7975
2019-05-17,8007
2019-05-18,7961
2019-05-19,7929
2019-05-20,7917
2019-05-21,8067
2019-05-22,8127
2019-05-23,8231
2019-05-24,8156
2019-05-25,8161
2019-05-26,8081
2019-05-27,8036
2019-05-28,8169
2019-05-29,8056
2019-05-30,7950
2019-05-31,7949
2019-06-01,7960
2019-06-02,7983
2019-06-03,7981
2019-06-04,7906
2019-06-05,7835
2019-06-06,7888
2019-06-07,7938
2019-06-08,7924
2019-06-09,8013
2019-06-10,8048
2019-06-11,8049
2019-06-12,8241
2019-06-13,8047
2019-06-14,8055
2019-06-15,8084
2019-06-16,8044
2019-06-17,7965
2019-06-18,7950
2019-06-19,7907
2019-06-20,7864
2019-06-21,7878
2019-06-22,7884
2019-06-23,7845
2019-06-24,7818
2019-06-25,7736
2019-06-26,7720
2019-06-27,7715
2019-06-28,7869
2019-06-29,7841
2019-06-30,7837
2019-07-01,7764
2019-07-02,7855
2019-07-03,7918
2019-07-04,7920
2019-07-05,7971
2019-07-06,8078
2019-07-07,7892
2019-07-08,7894
2019-07-09,7905
2019-07-10,7936
2019-07-11,8048
2019-07-12,8073
2019-07-13,7992
2019-07-14,7923
2019-07-15,7923
2019-07-16,7928
2019-07-17,7917
2019-07-18,7881
2019-07-19,7917
2019-07-20,7940
2019-07-21,7878
2019-07-22,7920
2019-07-23,7947
2019-07-24,7798
2019-07-25,7953
2019-07-26,7983
2019-07-27,7970
2019-07-28,7861
2019-07-29,7816
2019-07-30,7812
2019-07-31,7838
2019-08-01,7854
2019-08-02,7949
2019-08-03,7939
2019-08-04,7976
2019-08-05,7958
2019-08-06,7946
2019-08-07,7933
2019-08-08,7869
2019-08-09,7824
2019-08-10,7819
2019-08-11,7832
2019-08-12,7891
2019-08-13,7978
2019-08-14,7982
2019-08-15,7970
2019-08-16,7924
2019-08-17,7918
2019-08-18,7854
2019-08-19,7884
2019-08-20,7918
2019-08-21,7722
2019-08-22,7846
2019-08-23,7753
2019-08-24,7762
2019-08-24,7762
2019-08-25,7768
2019-08-25,7768
2019-08-26,7782
2019-08-26,7782
2019-08-27,7720
2019-08-27,7720
2019-08-28,7731
2019-08-29,7793
2019-08-30,7838
2019-08-31,7887
2019-09-01,7813
2019-09-02,7810
2019-09-03,7866
2019-09-04,7900
2019-09-05,7839
2019-09-06,7894
2019-09-07,7791
2019-09-08,7790
2019-09-09,7837
2019-09-10,7722
2019-09-11,7804
2019-09-12,7894
2019-09-13,7966
2019-09-14,7974
2019-09-15,7923
2019-09-16,7883
2019-09-17,8030
2019-09-18,7985
2019-09-19,7911
2019-09-20,7931
2019-09-21,7875
2019-09-22,7908
2019-09-23,7938
2019-09-24,7938
2019-09-25,7860
2019-09-26,7764
2019-09-27,7733
2019-09-28,7738
2019-09-29,7694
2019-09-30,7725
2019-10-01,7762
2019-10-02,7810
2019-10-03,7818
2019-10-04,7835
2019-10-05,7833
2019-10-06,7792
2019-10-07,7792
2019-10-08,7716
2019-10-09,7716
2019-10-10,7799
2019-10-11,7819
2019-10-12,7790
2019-10-13,7821
2019-10-14,7843
2019-10-15,7846
2019-10-16,7865
2019-10-17,7940
2019-10-18,7951
2019-10-19,7912
2019-10-20,7809
2019-10-21,7790
2019-10-22,7782
2019-10-23,7770
2019-10-24,7745
2019-10-25,7656
2019-10-26,7863
2019-10-27,7998
2019-10-28,8017
2019-10-29,7962
2019-10-30,7874
2019-10-31,7863
2019-11-01,7891
2019-11-02,7808
2019-11-03,7811
2019-11-04,7858
2019-11-05,7792
2019-11-06,7807
2019-11-07,7793
2019-11-08,7797
2019-11-09,7755
2019-11-10,7905
2019-11-11,7813
2019-11-12,7915
2019-11-13,7664
2019-11-14,7740
2019-11-15,7755
2019-11-16,7806
2019-11-17,7806
2019-11-18,7796
2019-11-19,7738
2019-11-20,7678
2019-11-21,7729
2019-11-22,7638
2019-11-23,7891
2019-11-24,7886
2019-11-25,7726
2019-11-26,7806
2019-11-27,7950
2019-11-28,8130
2019-11-29,8330
2019-11-30,8209
2019-12-01,8140
2019-12-02,8050
2019-12-03,7970
2019-12-04,7991
2019-12-05,7991
2019-12-06,7970
2019-12-07,8049
2019-12-08,8010
2019-12-09,7977
2019-12-10,7900
2019-12-11,7885
2019-12-12,7850
2019-12-13,7903
2019-12-14,7940
2019-12-15,8062
2019-12-16,8007
2019-12-17,8007
2019-12-18,7941
2019-12-19,7951
2019-12-20,8000
2019-12-21,7920
2019-12-22,7922
2019-12-23,7806
2019-12-24,7770
2019-12-25,7732
2019-12-26,7706
2019-12-27,7844
2019-12-28,7882
2019-12-29,7812
2019-12-30,7752
2019-12-31,7702
2020-01-01,7679
2020-01-02,7656
2020-01-03,7792
2020-01-04,7902
2020-01-05,7871
2020-01-06,7720
2020-01-07,7741
2020-01-08,7743
2020-01-09,7773
2020-01-10,7772
2020-01-11,7779
2020-01-12,7693
2020-01-13,7632
2020-01-14,7662
2020-01-15,7745
2020-01-16,7695
2020-01-17,7704
2020-01-18,7863
2020-01-19,7820
2020-01-20,7991
2020-01-21,7848
2020-01-22,7865
2020-01-23,7927
2020-01-24,7950
2020-01-25,7809
2020-01-26,7889
2020-01-27,7757
2020-01-28,7688
2020-01-29,7769
2020-01-30,7790
2020-01-31,7825
2020-02-01,7903
2020-02-02,8068
2020-02-03,7798
2020-02-04,7805
2020-02-05,7716
2020-02-06,7826
2020-02-07,7818
2020-02-08,7908
2020-02-09,7922
2020-02-10,8010
2020-02-11,7911
2020-02-12,7877
2020-02-13,7980
2020-02-14,7894
2020-02-15,7745
2020-02-16,7699
2020-02-17,7845
2020-02-18,7928
2020-02-19,7715
2020-02-20,7872
2020-02-21,7872
2020-02-22,8010
2020-02-23,7808
2020-02-24,7867
2020-02-25,7814
2020-02-26,7931
2020-02-27,7850
2020-02-28,7846
2020-02-29,7997
2020-03-01,7950
2020-03-02,7939
2020-03-03,7848
2020-03-04,7837
2020-03-05,7672
2020-03-06,7701
2020-03-07,7886
2020-03-08,7954
2020-03-09,7871
2020-03-10,7734
2020-03-11,7934
2020-03-12,7903
2020-03-13,7915
2020-03-14,7856
2020-03-15,7903
2020-03-16,7888
2020-03-17,7885
2020-03-18,7954
2020-03-19,8081
2020-03-20,8221
2020-03-21,8214
2020-03-22,8081
2020-03-23,7950
2020-03-24,7878
2020-03-25,7883
2020-03-26,7863
2020-03-27,7781
2020-03-28,7839
2020-03-29,7733
2020-03-30,7745
2020-03-31,7808
2020-04-01,7753
2020-04-02,7710
2020-04-03,7910
2020-04-04,7889
2020-04-05,7828
2020-04-06,7869
2020-04-07,7917
2020-04-08,7851
2020-04-09,7919
2020-04-10,7804
2020-04-11,7896
2020-04-12,7673
2020-04-13,7795
2020-04-14,7729
2020-04-15,7822
2020-04-16,7830
2020-04-17,7801
2020-04-18,7809
2020-04-19,7890
2020-04-20,7881
2020-04-21,7805
2020-04-22,7740
2020-04-23,7687
2020-04-24,7800
2020-04-25,7901
2020-04-26,7937
2020-04-27,7907
2020-04-28,7801
2020-04-29,7730
2020-04-30,7701
2020-05-01,7672
2020-05-02,7691
2020-05-03,7780
2020-05-04,7814
2020-05-05,7819
2020-05-06,7751
2020-05-07,7718
2020-05-08,7746
2020-05-09,7912
2020-05-10,7811
2020-05-11,7836
2020-05-12,7950
2020-05-13,7944
