date_obj,Purple%20robe%20bottoms price
2015-12-14,4094
2015-12-15,4094
2015-12-16,4094
2015-12-17,4094
2015-12-18,4094
2015-12-19,4094
2015-12-20,4094
2015-12-21,4094
2015-12-22,4094
2015-12-23,4094
2015-12-24,4094
2015-12-25,4094
2015-12-26,4094
2015-12-27,4094
2015-12-28,4094
2015-12-29,4094
2015-12-30,4094
2015-12-31,3960
2016-01-01,3960
2016-01-02,3960
2016-01-03,3960
2016-01-04,3960
2016-01-05,3960
2016-01-06,3960
2016-01-07,3960
2016-01-08,3960
2016-01-09,3960
2016-01-10,3960
2016-01-11,3960
2016-01-12,3960
2016-01-13,3960
2016-01-14,3960
2016-01-15,3960
2016-01-16,3960
2016-01-17,3960
2016-01-18,3764
2016-01-19,3764
2016-01-20,3764
2016-01-21,3764
2016-01-22,3764
2016-01-23,3764
2016-01-24,3764
2016-01-25,3764
2016-01-26,3764
2016-01-27,3764
2016-01-28,3764
2016-01-29,3764
2016-01-30,3764
2016-01-31,3764
2016-02-01,3764
2016-02-02,3764
2016-02-03,3764
2016-02-04,3764
2016-02-05,3764
2016-02-06,3581
2016-02-07,3581
2016-02-08,3581
2016-02-09,3581
2016-02-10,3581
2016-02-11,3581
2016-02-12,3581
2016-02-13,3581
2016-02-14,3581
2016-02-15,3581
2016-02-16,3581
2016-02-17,3581
2016-02-18,3581
2016-02-19,3581
2016-02-20,3581
2016-02-21,3581
2016-02-22,3581
2016-02-23,3434
2016-02-24,3434
2016-02-25,3434
2016-02-26,3434
2016-02-27,3434
2016-02-28,3434
2016-02-29,3434
2016-03-01,3434
2016-03-02,3434
2016-03-03,3434
2016-03-04,3434
2016-03-05,3434
2016-03-06,3434
2016-03-07,3434
2016-03-08,3287
2016-03-09,3287
2016-03-10,3287
2016-03-11,3287
2016-03-12,3287
2016-03-13,3287
2016-03-14,3287
2016-03-15,3287
2016-03-16,3287
2016-03-17,3287
2016-03-18,3287
2016-03-19,3287
2016-03-20,3287
2016-03-21,3287
2016-03-22,3287
2016-03-23,3287
2016-03-24,3287
2016-03-25,3166
2016-03-26,3166
2016-03-27,3166
2016-03-28,3166
2016-03-29,3166
2016-03-30,3166
2016-03-31,3166
2016-04-01,3166
2016-04-02,3166
2016-04-03,3166
2016-04-04,3166
2016-04-05,3166
2016-04-06,3166
2016-04-07,3166
2016-04-08,3166
2016-04-09,3039
2016-04-10,3039
2016-04-11,3039
2016-04-12,3039
2016-04-13,3039
2016-04-14,3039
2016-04-15,3039
2016-04-16,3039
2016-04-17,3039
2016-04-18,3039
2016-04-19,3039
2016-04-20,3039
2016-04-21,3039
2016-04-22,3039
2016-04-23,3039
2016-04-24,3039
2016-04-25,2890
2016-04-26,2890
2016-04-27,2890
2016-04-28,2890
2016-04-29,2890
2016-04-30,2890
2016-05-01,2890
2016-05-02,2890
2016-05-03,2890
2016-05-04,2890
2016-05-05,2890
2016-05-06,2890
2016-05-07,2890
2016-05-08,2890
2016-05-09,2890
2016-05-10,2814
2016-05-11,2814
2016-05-12,2814
2016-05-13,2814
2016-05-14,2814
2016-05-15,2814
2016-05-16,2814
2016-05-17,2814
2016-05-18,2814
2016-05-19,2814
2016-05-22,2814
2016-05-23,2814
2016-05-24,2814
2016-05-25,2745
2016-05-26,2745
2016-05-27,2745
2016-05-28,2745
2016-05-29,2745
2016-05-30,2745
2016-05-31,2745
2016-06-01,2745
2016-06-02,2745
2016-06-03,2745
2016-06-04,2745
2016-06-05,2745
2016-06-06,2745
2016-06-07,2745
2016-06-08,2624
2016-06-09,2624
2016-06-10,2624
2016-06-11,2624
2016-06-12,2624
2016-06-13,2624
2016-06-14,2624
2016-06-15,2624
2016-06-16,2624
2016-06-17,2624
2016-06-18,2624
2016-06-19,2624
2016-06-20,2624
2016-06-21,2624
2016-06-22,2624
2016-06-23,2493
2016-06-24,2493
2016-06-25,2493
2016-06-26,2493
2016-06-27,2493
2016-06-28,2493
2016-06-29,2493
2016-06-30,2493
2016-07-01,2493
2016-07-02,2493
2016-07-03,2493
2016-07-04,2493
2016-07-05,2493
2016-07-06,2493
2016-07-07,2493
2016-07-08,2493
2016-07-09,2430
2016-07-10,2430
2016-07-11,2430
2016-07-12,2430
2016-07-13,2430
2016-07-14,2430
2016-07-15,2430
2016-07-16,2430
2016-07-17,2430
2016-07-18,2430
2016-07-23,2430
2016-07-24,2430
2016-07-25,2430
2016-07-26,2430
2016-07-27,2329
2016-07-28,2329
2016-07-29,2329
2016-07-30,2329
2016-07-31,2329
2016-08-01,2329
2016-08-02,2329
2016-08-03,2329
2016-08-04,2329
2016-08-05,2329
2016-08-06,2329
2016-08-07,2329
2016-08-08,2329
2016-08-09,2329
2016-08-10,2329
2016-08-11,2329
2016-08-12,2329
2016-08-13,2329
2016-08-14,2329
2016-08-15,2329
2016-08-16,2329
2016-08-17,2329
2016-08-18,2275
2016-08-19,2275
2016-08-20,2275
2016-08-21,2275
2016-08-22,2275
2016-08-23,2275
2016-08-24,2275
2016-08-25,2275
2016-08-26,2275
2016-08-28,2275
2016-08-31,2275
2016-09-01,2275
2016-09-02,2275
2016-09-03,2275
2016-09-04,2275
2016-09-05,2275
2016-09-06,2275
2016-09-07,2275
2016-09-08,2275
2016-09-09,2178
2016-09-10,2178
2016-09-11,2178
2016-09-12,2178
2016-09-13,2178
2016-09-14,2178
2016-09-15,2178
2016-09-16,2178
2016-09-17,2178
2016-09-18,2178
2016-09-19,2178
2016-09-20,2178
2016-09-21,2178
2016-09-22,2178
2016-09-23,2178
2016-09-24,2178
2016-09-25,2178
2016-09-26,2178
2016-09-27,2178
2016-09-28,2178
2016-09-29,2178
2016-09-30,2178
2016-10-01,2178
2016-10-02,2078
2016-10-03,2078
2016-10-04,2078
2016-10-05,2078
2016-10-06,2078
2016-10-07,2078
2016-10-08,2078
2016-10-09,2078
2016-10-10,2078
2016-10-11,2078
2016-10-12,2078
2016-10-13,2078
2016-10-14,2078
2016-10-15,2078
2016-10-16,2078
2016-10-17,2078
2016-10-18,2078
2016-10-19,2078
2016-10-20,2078
2016-10-21,2078
2016-10-22,2078
2016-10-23,2078
2016-10-24,2078
2016-10-25,2015
2016-10-26,2015
2016-10-27,2015
2016-10-28,2015
2016-10-29,2015
2016-10-30,2015
2016-10-31,2015
2016-11-01,2015
2016-11-02,2015
2016-11-03,2015
2016-11-04,2015
2016-11-05,2015
2016-11-06,2015
2016-11-07,2015
2016-11-08,2015
2016-11-09,2015
2016-11-10,2015
2016-11-11,2015
2016-11-12,2015
2016-11-13,2015
2016-11-14,2015
2016-12-08,1965
2016-12-09,1916
2016-12-10,1916
2016-12-11,1916
2016-12-12,1916
2016-12-13,1916
2016-12-14,1916
2016-12-15,1916
2016-12-16,1916
2016-12-17,1916
2016-12-18,1916
2016-12-19,1916
2016-12-20,1916
2016-12-21,1916
2016-12-22,1916
2016-12-23,1916
2016-12-24,1916
2016-12-25,1916
2016-12-26,1916
2016-12-27,1886
2016-12-28,1886
2016-12-29,1886
2016-12-30,1886
2016-12-31,1886
2017-01-01,1886
2017-01-02,1886
2017-01-03,1886
2017-01-04,1886
2017-01-05,1886
2017-01-06,1886
2017-01-07,1886
2017-01-08,1886
2017-01-09,1886
2017-01-10,1886
2017-01-11,1886
2017-01-12,1886
2017-01-13,1886
2017-01-14,1793
2017-01-15,1793
2017-01-16,1793
2017-01-17,1793
2017-01-18,1793
2017-01-19,1793
2017-01-20,1793
2017-01-21,1793
2017-01-22,1793
2017-01-27,1793
2017-01-28,1793
2017-01-29,1793
2017-01-30,1793
2017-01-31,1793
2017-02-01,1709
2017-02-02,1709
2017-02-03,1709
2017-02-04,1709
2017-02-05,1709
2017-02-06,1709
2017-02-07,1709
2017-02-08,1709
2017-02-09,1709
2017-02-10,1709
2017-02-11,1709
2017-02-12,1709
2017-02-13,1709
2017-02-14,1709
2017-02-15,1709
2017-02-16,1709
2017-02-18,1709
2017-02-19,1627
2017-02-20,1627
2017-02-21,1627
2017-02-22,1627
2017-02-23,1627
2017-02-24,1627
2017-02-25,1627
2017-02-26,1627
2017-02-27,1627
2017-02-28,1627
2017-03-01,1627
2017-03-02,1627
2017-03-03,1627
2017-03-04,1627
2017-03-05,1627
2017-03-06,1627
2017-03-07,1627
2017-03-08,1627
2017-03-09,1627
2017-03-10,1627
2017-03-11,1547
2017-03-12,1547
2017-03-13,1547
2017-03-14,1547
2017-03-15,1547
2017-03-16,1547
2017-03-17,1547
2017-03-18,1547
2017-03-19,1547
2017-03-20,1547
2017-03-21,1547
2017-03-22,1547
2017-03-23,1547
2017-03-24,1547
2017-03-25,1547
2017-03-26,1547
2017-03-27,1547
2017-03-28,1496
2017-03-29,1496
2017-03-30,1496
2017-03-31,1496
2017-04-01,1496
2017-04-02,1496
2017-04-03,1496
2017-04-04,1496
2017-04-12,1496
2017-04-13,1496
2017-04-14,1496
2017-04-15,1496
2017-04-16,1428
2017-04-17,1428
2017-04-18,1428
2017-04-19,1428
2017-04-20,1428
2017-04-21,1428
2017-04-22,1428
2017-04-23,1428
2017-04-24,1428
2017-04-25,1428
2017-04-26,1428
2017-04-27,1428
2017-04-28,1428
2017-04-29,1428
2017-04-30,1428
2017-05-01,1428
2017-05-02,1428
2017-05-03,1428
2017-05-04,1360
2017-05-05,1360
2017-05-06,1360
2017-05-07,1360
2017-05-08,1360
2017-05-09,1360
2017-05-10,1360
2017-05-11,1360
2017-05-12,1360
2017-05-13,1360
2017-05-14,1360
2017-05-15,1360
2017-05-16,1360
2017-05-17,1360
2017-05-18,1360
2017-05-19,1360
2017-05-20,1360
2017-05-21,1360
2017-05-22,1307
2017-05-23,1307
2017-05-24,1307
2017-05-25,1307
2017-05-26,1307
2017-05-27,1307
2017-05-28,1307
2017-05-29,1307
2017-05-30,1307
2017-05-31,1307
2017-06-01,1307
2017-06-02,1307
2017-06-03,1307
2017-06-06,1307
2017-06-07,1307
2017-06-08,1307
2017-06-09,1307
2017-06-10,1263
2017-06-11,1263
2017-06-12,1263
2017-06-13,1263
2017-06-14,1263
2017-06-15,1263
2017-06-16,1263
2017-06-17,1263
2017-06-18,1263
2017-06-19,1263
2017-06-20,1263
2017-06-21,1263
2017-06-22,1263
2017-06-23,1263
2017-06-24,1263
2017-06-25,1263
2017-06-26,1263
2017-06-27,1263
2017-06-28,1263
2017-06-29,1263
2017-06-30,1263
2017-07-01,1263
2017-07-02,1263
2017-07-03,1208
2017-07-04,1208
2017-07-05,1208
2017-07-06,1208
2017-07-07,1208
2017-07-08,1208
2017-07-13,1208
2017-07-14,1208
2017-07-15,1208
2017-07-16,1208
2017-07-17,1208
2017-07-18,1208
2017-07-19,1208
2017-07-20,1208
2017-07-21,1208
2017-07-22,1208
2017-07-23,1208
2017-07-24,1199
2017-07-25,1199
2017-07-26,1199
2017-07-27,1199
2017-07-28,1199
2017-07-29,1199
2017-07-30,1199
2017-07-31,1199
2017-08-01,1199
2017-08-02,1199
2017-08-03,1199
2017-08-04,1199
2017-08-05,1199
2017-08-06,1199
2017-08-09,1199
2017-08-10,1199
2017-08-11,1199
2017-08-12,1199
2017-08-13,1199
2017-08-14,1199
2017-08-15,1188
2017-08-16,1188
2017-08-17,1188
2017-08-18,1188
2017-08-19,1188
2017-08-20,1188
2017-08-22,1188
2017-08-23,1188
2017-08-24,1188
2017-08-25,1188
2017-08-26,1188
2017-08-27,1188
2017-08-28,1188
2017-08-29,1188
2017-08-30,1188
2017-08-31,1188
2017-09-01,1188
2017-09-02,1188
2017-09-03,1188
2017-09-04,1188
2017-09-05,1188
2017-09-06,1188
2017-09-07,1172
2017-09-08,1172
2017-09-09,1172
2017-09-10,1172
2017-09-11,1172
2017-09-12,1172
2017-09-13,1172
2017-09-14,1172
2017-09-15,1172
2017-09-16,1172
2017-09-17,1172
2017-09-19,1172
2017-09-20,1172
2017-09-21,1172
2017-09-22,1172
2017-09-23,1172
2017-09-24,1172
2017-09-25,1172
2017-09-26,1172
2017-09-27,1172
2017-09-28,1172
2017-09-29,1141
2017-09-30,1141
2017-10-01,1141
2017-10-02,1141
2017-10-03,1141
2017-10-04,1141
2017-10-05,1141
2017-10-06,1141
2017-10-07,1141
2017-10-08,1141
2017-10-09,1141
2017-10-10,1141
2017-10-11,1141
2017-10-12,1141
2017-10-13,1141
2017-10-14,1141
2017-10-15,1141
2017-10-16,1141
2017-10-17,1141
2017-10-18,1141
2017-10-19,1141
2017-10-20,1141
2017-10-21,1141
2017-10-22,1141
2017-10-23,1141
2017-10-24,1141
2017-10-25,1141
2017-10-26,1123
2017-10-27,1123
2017-10-28,1123
2017-10-29,1123
2017-10-30,1123
2017-10-31,1123
2017-11-01,1123
2017-11-02,1123
2017-11-03,1123
2017-11-04,1123
2017-11-05,1123
2017-11-06,1123
2017-11-07,1123
2017-11-08,1123
2017-11-09,1123
2017-11-10,1123
2017-11-11,1123
2017-11-12,1123
2017-11-13,1123
2017-11-14,1123
2017-11-15,1123
2017-11-16,1123
2017-11-17,1123
2017-11-18,1097
2017-11-19,1097
2017-11-20,1097
2017-11-21,1097
2017-11-22,1097
2017-11-23,1097
2017-11-24,1097
2017-11-25,1097
2017-11-26,1097
2017-11-27,1097
2017-11-28,1097
2017-11-29,1097
2017-11-30,1097
2017-12-01,1097
2017-12-02,1097
2017-12-03,1097
2017-12-04,1097
2017-12-05,1097
2017-12-06,1097
2017-12-07,1097
2017-12-08,1097
2017-12-09,1097
2017-12-10,1080
2017-12-11,1080
2017-12-12,1080
2017-12-14,1080
2017-12-15,1080
2017-12-16,1080
2017-12-17,1080
2017-12-18,1080
2017-12-19,1080
2017-12-20,1080
2017-12-21,1080
2017-12-22,1080
2017-12-23,1080
2017-12-24,1080
2017-12-25,1080
2017-12-26,1080
2017-12-27,1080
2017-12-28,1080
2017-12-29,1080
2017-12-30,1061
2017-12-31,1061
2018-01-01,1061
2018-01-02,1061
2018-01-03,1061
2018-01-04,1061
2018-01-05,1061
2018-01-06,1061
2018-01-07,1061
2018-01-08,1061
2018-01-09,1061
2018-01-10,1061
2018-01-11,1061
2018-01-12,1061
2018-01-13,1061
2018-01-14,1061
2018-01-15,1061
2018-01-16,1061
2018-01-17,1061
2018-01-18,1061
2018-01-19,1061
2018-01-20,1061
2018-01-21,1061
2018-01-22,1061
2018-01-23,1061
2018-01-24,1061
2018-01-25,1061
2018-01-26,1061
2018-01-27,1061
2018-01-28,1046
2018-01-29,1046
2018-01-31,1046
2018-02-01,1046
2018-02-02,1046
2018-02-03,1046
2018-02-04,1046
2018-02-05,1046
2018-02-06,1046
2018-02-07,1033
2018-02-08,1033
2018-02-09,1033
2018-02-10,1033
2018-02-11,1033
2018-02-12,1033
2018-02-13,1033
2018-02-14,1033
2018-02-15,1033
2018-02-16,1033
2018-02-17,1033
2018-02-18,1045
2018-02-19,1045
2018-02-20,1045
2018-02-21,1045
2018-02-22,1045
2018-02-23,1045
2018-02-24,1045
2018-02-25,1045
2018-02-26,1045
2018-02-27,1045
2018-02-28,1037
2018-03-01,1037
2018-03-02,1037
2018-03-03,1037
2018-03-04,1037
2018-03-05,1037
2018-03-06,1037
2018-03-07,1037
2018-03-08,1037
2018-03-09,1037
2018-03-10,1037
2018-03-11,991
2018-03-12,991
2018-03-13,991
2018-03-14,991
2018-03-15,991
2018-03-16,991
2018-03-17,991
2018-03-18,991
2018-03-19,991
2018-03-20,991
2018-03-21,991
2018-03-23,942
2018-03-24,942
2018-03-26,942
2018-03-27,942
2018-03-28,942
2018-03-29,942
2018-03-30,942
2018-03-31,942
2018-04-01,942
2018-04-02,924
2018-04-03,924
2018-04-04,924
2018-04-05,924
2018-04-06,924
2018-04-08,924
2018-04-09,924
2018-04-10,924
2018-04-11,924
2018-04-12,924
2018-04-13,919
2018-04-14,919
2018-04-15,919
2018-04-16,919
2018-04-17,919
2018-04-18,919
2018-04-19,919
2018-04-20,919
2018-04-21,919
2018-04-22,919
2018-04-23,919
2018-04-24,919
2018-04-25,924
2018-04-26,924
2018-04-27,924
2018-04-28,924
2018-04-29,924
2018-04-30,924
2018-05-01,924
2018-05-02,924
2018-05-03,924
2018-05-04,924
2018-05-05,924
2018-05-06,924
2018-05-07,924
2018-05-08,905
2018-05-09,905
2018-05-10,905
2018-05-11,905
2018-05-12,905
2018-05-13,905
2018-05-14,905
2018-05-15,905
2018-05-16,905
2018-05-17,905
2018-05-18,905
2018-05-19,889
2018-05-20,889
2018-05-21,889
2018-05-22,889
2018-05-23,889
2018-05-24,889
2018-05-25,889
2018-05-26,889
2018-05-27,889
2018-05-28,889
2018-05-29,889
2018-05-30,883
2018-05-31,883
2018-06-01,883
2018-06-02,883
2018-06-03,883
2018-06-04,883
2018-06-05,883
2018-06-06,883
2018-06-07,883
2018-06-08,883
2018-06-09,883
2018-06-10,884
2018-06-11,884
2018-06-12,884
2018-06-13,884
2018-06-14,884
2018-06-15,884
2018-06-16,884
2018-06-17,884
2018-06-18,884
2018-06-19,884
2018-06-20,884
2018-06-21,884
2018-06-22,863
2018-06-23,863
2018-06-24,863
2018-06-25,863
2018-06-26,863
2018-06-27,863
2018-06-28,863
2018-06-29,863
2018-06-30,863
2018-07-01,863
2018-07-02,863
2018-07-03,863
2018-07-04,876
2018-07-05,876
2018-07-06,876
2018-07-07,876
2018-07-08,876
2018-07-09,876
2018-07-10,876
2018-07-11,876
2018-07-12,876
2018-07-13,876
2018-07-14,876
2018-07-15,876
2018-07-16,876
2018-07-17,876
2018-07-18,876
2018-07-19,876
2018-07-20,856
2018-07-21,856
2018-07-22,856
2018-07-23,856
2018-07-24,856
2018-07-25,856
2018-07-26,856
2018-07-27,856
2018-07-28,875
2018-07-29,875
2018-07-30,875
2018-07-31,875
2018-08-01,875
2018-08-02,875
2018-08-03,875
2018-08-04,880
2018-08-05,880
2018-08-06,880
2018-08-07,880
2018-08-08,880
2018-08-09,880
2018-08-10,880
2018-08-11,880
2018-08-12,880
2018-08-14,883
2018-08-16,883
2018-08-17,883
2018-08-18,883
2018-08-19,883
2018-08-20,883
2018-08-21,891
2018-08-22,891
2018-08-23,891
2018-08-24,891
2018-08-25,891
2018-08-26,891
2018-08-27,891
2018-08-28,862
2018-08-29,862
2018-08-30,862
2018-08-31,862
2018-09-01,862
2018-09-02,862
2018-09-03,862
2018-09-04,862
2018-09-05,870
2018-09-06,870
2018-09-07,870
2018-09-08,870
2018-09-09,870
2018-09-10,870
2018-09-11,870
2018-09-12,870
2018-09-13,883
2018-09-14,883
2018-09-15,883
2018-09-16,883
2018-09-17,883
2018-09-18,883
2018-09-19,883
2018-09-20,883
2018-09-21,883
2018-09-22,882
2018-09-23,882
2018-09-24,882
2018-09-25,882
2018-09-26,882
2018-09-27,882
2018-09-28,882
2018-09-29,882
2018-09-30,882
2018-10-02,885
2018-10-03,885
2018-10-04,885
2018-10-05,885
2018-10-06,885
2018-10-07,885
2018-10-08,885
2018-10-09,885
2018-10-10,894
2018-10-11,894
2018-10-12,894
2018-10-13,894
2018-10-14,894
2018-10-15,894
2018-10-16,894
2018-10-17,894
2018-10-18,894
2018-10-19,894
2018-10-20,905
2018-10-21,905
2018-10-22,905
2018-10-23,905
2018-10-24,905
2018-10-25,905
2018-10-26,905
2018-10-27,905
2018-10-28,905
2018-10-29,905
2018-10-30,905
2018-10-31,874
2018-11-01,874
2018-11-03,874
2018-11-04,874
2018-11-05,874
2018-11-06,854
2018-11-07,854
2018-11-08,854
2018-11-09,854
2018-11-10,854
2018-11-11,854
2018-11-12,852
2018-11-13,852
2018-11-14,852
2018-11-15,852
2018-11-16,852
2018-11-17,841
2018-11-18,841
2018-11-19,841
2018-11-20,841
2018-11-21,841
2018-11-22,841
2018-11-23,833
2018-11-24,833
2018-11-25,833
2018-11-26,833
2018-11-27,833
2018-11-28,800
2018-11-29,800
2018-12-01,800
2018-12-02,800
2018-12-03,776
2018-12-04,776
2018-12-05,776
2018-12-07,776
2018-12-09,772
2018-12-10,772
2018-12-11,772
2018-12-12,772
2018-12-13,772
2018-12-14,768
2018-12-15,768
2018-12-16,768
2018-12-17,768
2018-12-18,768
2018-12-19,768
2018-12-20,761
2018-12-21,761
2018-12-22,761
2018-12-23,761
2018-12-24,761
2018-12-25,761
2018-12-26,781
2018-12-27,781
2018-12-28,781
2018-12-29,781
2018-12-30,781
2018-12-31,781
2019-01-01,781
2019-01-02,789
2019-01-03,789
2019-01-04,789
2019-01-05,789
2019-01-06,789
2019-01-08,789
2019-01-10,784
2019-01-11,784
2019-01-12,784
2019-01-13,784
2019-01-14,784
2019-01-15,786
2019-01-16,786
2019-01-17,786
2019-01-18,786
2019-01-19,786
2019-01-20,786
2019-01-21,788
2019-01-22,788
2019-01-23,788
2019-01-25,788
2019-01-26,788
2019-01-27,788
2019-01-28,761
2019-01-29,761
2019-01-30,761
2019-01-31,761
2019-02-01,761
2019-02-02,761
2019-02-03,761
2019-02-04,761
2019-02-05,755
2019-02-06,755
2019-02-07,755
2019-02-08,755
2019-02-09,755
2019-02-10,755
2019-02-11,755
2019-02-12,755
2019-02-13,777
2019-02-14,777
2019-02-15,777
2019-02-16,777
2019-02-17,777
2019-02-18,777
2019-02-19,777
2019-02-20,777
2019-02-21,740
2019-02-22,740
2019-02-23,740
2019-02-24,740
2019-02-25,740
2019-02-26,740
2019-02-27,740
2019-02-28,740
2019-03-01,740
2019-03-02,740
2019-03-03,740
2019-03-04,740
2019-03-05,740
2019-03-06,720
2019-03-07,720
2019-03-08,720
2019-03-09,720
2019-03-10,720
2019-03-11,720
2019-03-12,720
2019-03-13,720
2019-03-14,720
2019-03-15,720
2019-03-16,749
2019-03-17,749
2019-03-18,749
2019-03-19,749
2019-03-20,749
2019-03-21,749
2019-03-22,749
2019-03-23,749
2019-03-24,749
2019-03-25,752
2019-03-26,752
2019-03-27,752
2019-03-28,752
2019-03-29,752
2019-03-30,752
2019-03-31,752
2019-04-01,752
2019-04-02,752
2019-04-03,752
2019-04-04,752
2019-04-05,754
2019-04-06,754
2019-04-07,754
2019-04-08,754
2019-04-09,754
2019-04-10,754
2019-04-11,754
2019-04-12,754
2019-04-13,754
2019-04-14,761
2019-04-15,761
2019-04-16,761
2019-04-17,761
2019-04-18,761
2019-04-19,761
2019-04-20,761
2019-04-21,761
2019-04-22,761
2019-04-23,761
2019-04-24,761
2019-04-25,786
2019-04-26,786
2019-04-27,786
2019-04-28,786
2019-04-29,786
2019-04-30,786
2019-05-01,786
2019-05-02,786
2019-05-03,786
2019-05-04,786
2019-05-05,761
2019-05-06,761
2019-05-07,761
2019-05-08,761
2019-05-09,761
