date_obj,Zamorak's%20grapes price
2017-12-31,4903
2018-01-01,4903
2018-01-02,4903
2018-01-03,4903
2018-01-04,4903
2018-01-05,4903
2018-01-06,4903
2018-01-07,4903
2018-01-08,4903
2018-01-09,4903
2018-01-10,4903
2018-01-11,4972
2018-01-12,4972
2018-01-13,4972
2018-01-14,4972
2018-01-15,4972
2018-01-16,4972
2018-01-17,4972
2018-01-18,4972
2018-01-19,4972
2018-01-20,4972
2018-01-21,4972
2018-01-22,4972
2018-01-23,4972
2018-01-24,4826
2018-01-25,4826
2018-01-26,4826
2018-01-27,4826
2018-01-28,4826
2018-01-29,4826
2018-01-30,4826
2018-02-01,4962
2018-02-02,4962
2018-02-03,4962
2018-02-04,4962
2018-02-05,4962
2018-02-06,5012
2018-02-07,5012
2018-02-08,5012
2018-02-09,5012
2018-02-10,5012
2018-02-11,5012
2018-02-12,5012
2018-02-13,5139
2018-02-14,5139
2018-02-15,5139
2018-02-16,5139
2018-02-17,5139
2018-02-18,5139
2018-02-19,5097
2018-02-20,5097
2018-02-21,5097
2018-02-22,5097
2018-02-23,5097
2018-02-24,5097
2018-02-25,5315
2018-02-26,5315
2018-02-27,5315
2018-02-28,5315
2018-03-01,5315
2018-03-02,5315
2018-03-03,5503
2018-03-04,5503
2018-03-05,5503
2018-03-06,5503
2018-03-07,5503
2018-03-08,5503
2018-03-09,5426
2018-03-10,5426
2018-03-11,5426
2018-03-12,5426
2018-03-13,5426
2018-03-14,5426
2018-03-15,5326
2018-03-16,5326
2018-03-17,5326
2018-03-18,5326
2018-03-20,5326
2018-03-21,5326
2018-03-23,5400
2018-03-24,5400
2018-03-26,5400
2018-03-27,5400
2018-03-28,5400
2018-03-29,5400
2018-03-30,5345
2018-03-31,5345
2018-04-01,5345
2018-04-02,5345
2018-04-03,5345
2018-04-04,5345
2018-04-05,5345
2018-04-06,5345
2018-04-08,5325
2018-04-09,5325
2018-04-10,5325
2018-04-11,5325
2018-04-12,5325
2018-04-13,5325
2018-04-14,5325
2018-04-16,5180
2018-04-17,5180
2018-04-18,5180
2018-04-19,5180
2018-04-20,5180
2018-04-21,5180
2018-04-22,5180
2018-04-23,5339
2018-04-24,5339
2018-04-25,5339
2018-04-26,5339
2018-04-27,5339
2018-04-28,5339
2018-04-29,5339
2018-04-30,5572
2018-05-02,5572
2018-05-03,5572
2018-05-04,5572
2018-05-05,5572
2018-05-06,5572
2018-05-07,5572
2018-05-08,5572
2018-05-09,5613
2018-05-10,5613
2018-05-11,5613
2018-05-12,5613
2018-05-13,5613
2018-05-14,5613
2018-05-15,5613
2018-05-16,5613
2018-05-17,5686
2018-05-18,5686
2018-05-19,5686
2018-05-20,5686
2018-05-21,5686
2018-05-22,5686
2018-05-23,5782
2018-05-24,5782
2018-05-25,5782
2018-05-26,5782
2018-05-27,5782
2018-05-28,5782
2018-05-29,5829
2018-05-30,5829
2018-05-31,5829
2018-06-01,5829
2018-06-02,5829
2018-06-03,5829
2018-06-04,5889
2018-06-05,5889
2018-06-06,5889
2018-06-07,5889
2018-06-08,5889
2018-06-09,5889
2018-06-10,5961
2018-06-11,5961
2018-06-12,5961
2018-06-13,5961
2018-06-14,5961
2018-06-15,5961
2018-06-16,6199
2018-06-17,6199
2018-06-18,6199
2018-06-19,6199
2018-06-20,6199
2018-06-21,6199
2018-06-22,6336
2018-06-23,6336
2018-06-24,6336
2018-06-25,6336
2018-06-26,6336
2018-06-27,6336
2018-06-28,6336
2018-06-29,6596
2018-06-30,6596
2018-07-01,6596
2018-07-02,6596
2018-07-03,6596
2018-07-04,6596
2018-07-05,6596
2018-07-06,6596
2018-07-07,6869
2018-07-08,6869
2018-07-09,6869
2018-07-10,6869
2018-07-11,6869
2018-07-12,6869
2018-07-13,6869
2018-07-14,6869
2018-07-15,6869
2018-07-16,6869
2018-07-17,6849
2018-07-18,6849
2018-07-19,6849
2018-07-20,6849
2018-07-21,6849
2018-07-22,6849
2018-07-23,6583
2018-07-24,6583
2018-07-25,6583
2018-07-26,6583
2018-07-27,6583
2018-07-28,6583
2018-07-29,6602
2018-07-30,6602
2018-07-31,6602
2018-08-01,6602
2018-08-02,6602
2018-08-03,6602
2018-08-04,6624
2018-08-05,6624
2018-08-06,6624
2018-08-07,6624
2018-08-08,6624
2018-08-09,6624
2018-08-10,6579
2018-08-11,6579
2018-08-12,6579
2018-08-14,6579
2018-08-16,6640
2018-08-17,6640
2018-08-18,6640
2018-08-19,6640
2018-08-20,6640
2018-08-21,6640
2018-08-22,6640
2018-08-23,6455
2018-08-24,6455
2018-08-25,6455
2018-08-26,6455
2018-08-27,6455
2018-08-28,6455
2018-08-29,6597
2018-08-30,6597
2018-08-31,6597
2018-09-01,6597
2018-09-02,6597
2018-09-03,6597
2018-09-04,6884
2018-09-05,6884
2018-09-06,6884
2018-09-07,6884
2018-09-08,6884
2018-09-09,6884
2018-09-10,6884
2018-09-11,6884
2018-09-12,6634
2018-09-13,6634
2018-09-14,6634
2018-09-15,6634
2018-09-16,6634
2018-09-17,6634
2018-09-18,6704
2018-09-19,6704
2018-09-20,6704
2018-09-21,6704
2018-09-22,6704
2018-09-23,6704
2018-09-24,6704
2018-09-25,6692
2018-09-26,6692
2018-09-27,6692
2018-09-28,6692
2018-09-29,6692
2018-09-30,6692
2018-10-02,6800
2018-10-03,6800
2018-10-04,6800
2018-10-05,6800
2018-10-06,6800
2018-10-07,6800
2018-10-08,6888
2018-10-09,6888
2018-10-10,6888
2018-10-11,6888
2018-10-12,6888
2018-10-13,6888
2018-10-14,7088
2018-10-15,7088
2018-10-16,7088
2018-10-17,7088
2018-10-18,7088
2018-10-19,7088
2018-10-20,7088
2018-10-21,7050
2018-10-22,7050
2018-10-23,7050
2018-10-24,7050
2018-10-25,7050
2018-10-26,7050
2018-10-27,6928
2018-10-28,6928
2018-10-29,6928
2018-10-30,6928
2018-10-31,6928
2018-11-01,6928
2018-11-03,7175
2018-11-04,7175
2018-11-05,7175
2018-11-06,7347
2018-11-07,7347
2018-11-08,7347
2018-11-09,7347
2018-11-10,7347
2018-11-11,7432
2018-11-12,7432
2018-11-13,7432
2018-11-14,7432
2018-11-15,7432
2018-11-16,7240
2018-11-17,7240
2018-11-18,7240
2018-11-19,7240
2018-11-20,7187
2018-11-21,7187
2018-11-22,7187
2018-11-23,7187
2018-11-24,7209
2018-11-25,7209
2018-11-26,7209
2018-11-27,7209
2018-11-28,7377
2018-11-29,7377
2018-12-01,7377
2018-12-02,7622
2018-12-03,7622
2018-12-04,7622
2018-12-05,7622
2018-12-09,7628
2018-12-10,7401
2018-12-11,7401
2018-12-12,7401
2018-12-13,7401
2018-12-14,7174
2018-12-15,7174
2018-12-16,7174
2018-12-17,7174
2018-12-18,6840
2018-12-19,6840
2018-12-20,6840
2018-12-21,6840
2018-12-22,6818
2018-12-23,6818
2018-12-24,6818
2018-12-25,6754
2018-12-26,6754
2018-12-27,6754
2018-12-28,6754
2018-12-29,6925
2018-12-30,6925
2018-12-31,6925
2019-01-01,6925
2019-01-02,6908
2019-01-03,6908
2019-01-04,6908
2019-01-05,7195
2019-01-06,7195
2019-01-08,7195
2019-01-10,7191
2019-01-11,7191
2019-01-12,7166
2019-01-13,7166
2019-01-14,7166
2019-01-15,7259
2019-01-16,7259
2019-01-17,7259
2019-01-18,7259
2019-01-19,7559
2019-01-20,7559
2019-01-21,7559
2019-01-22,7888
2019-01-23,7888
2019-01-24,7888
2019-01-25,7981
2019-01-26,7981
2019-01-27,7981
2019-01-28,8115
2019-01-29,8115
2019-01-30,8115
2019-01-31,8375
2019-02-01,8375
2019-02-02,8509
2019-02-03,8509
2019-02-04,8509
2019-02-05,8783
2019-02-06,8783
2019-02-07,8783
2019-02-08,9055
2019-02-09,9055
2019-02-10,9055
2019-02-11,9173
2019-02-12,9173
2019-02-13,9173
2019-02-14,9173
2019-02-15,9523
2019-02-16,9523
2019-02-17,9523
2019-02-18,9523
2019-02-19,9696
2019-02-20,9696
2019-02-21,9696
2019-02-22,9696
2019-02-23,9397
2019-02-24,9397
2019-02-25,9397
2019-02-26,9335
2019-02-27,9335
2019-02-28,9335
2019-03-01,9335
2019-03-02,9335
2019-03-03,9338
2019-03-04,9338
2019-03-05,9338
2019-03-06,9330
2019-03-07,9330
2019-03-08,9330
2019-03-09,9330
2019-03-10,9330
2019-03-11,9240
2019-03-12,9240
2019-03-13,9240
2019-03-14,9003
2019-03-15,9003
2019-03-16,9003
2019-03-17,9003
2019-03-18,8674
2019-03-19,8674
2019-03-20,8674
2019-03-21,8240
2019-03-22,8240
2019-03-23,8240
2019-03-24,7839
2019-03-25,7839
2019-03-26,7839
2019-03-27,7839
2019-03-28,7468
2019-03-29,7468
2019-03-30,7468
2019-03-31,7468
2019-04-01,7313
2019-04-02,7313
2019-04-03,7313
2019-04-04,7313
2019-04-05,7141
2019-04-06,7141
2019-04-07,7141
2019-04-08,7141
2019-04-09,7293
2019-04-10,7293
2019-04-11,7293
2019-04-12,7293
2019-04-13,7308
2019-04-14,7308
2019-04-15,7308
2019-04-16,7308
2019-04-17,7308
2019-04-18,7483
2019-04-19,7483
2019-04-20,7483
2019-04-21,7483
2019-04-22,7483
2019-04-23,7523
2019-04-24,7523
2019-04-25,7523
2019-04-26,7523
2019-04-27,7523
2019-04-28,7469
2019-04-29,7469
2019-04-30,7469
2019-05-01,7469
2019-05-02,7509
2019-05-03,7509
2019-05-04,7509
2019-05-05,7390
2019-05-06,7390
2019-05-07,7390
2019-05-08,7390
2019-05-09,7075
2019-05-10,7075
2019-05-11,7075
2019-05-12,7075
2019-05-13,6771
2019-05-14,6771
2019-05-15,6771
2019-05-16,6771
2019-05-17,6771
2019-05-18,6840
2019-05-19,6840
2019-05-20,6840
2019-05-21,6840
2019-05-22,7079
2019-05-23,7079
2019-05-24,7079
2019-05-25,7079
2019-05-26,7336
2019-05-27,7336
2019-05-28,7336
2019-05-29,7336
2019-05-30,7336
2019-05-31,7423
2019-06-01,7423
2019-06-02,7423
2019-06-03,7423
2019-06-04,7423
2019-06-05,7682
2019-06-06,7682
2019-06-07,7682
2019-06-08,7682
2019-06-09,7511
2019-06-10,7511
2019-06-11,7511
2019-06-12,7511
2019-06-13,7511
2019-06-14,7538
2019-06-15,7538
2019-06-16,7538
2019-06-17,7538
2019-06-18,7587
2019-06-19,7587
2019-06-20,7587
2019-06-21,7587
2019-06-22,7504
2019-06-23,7504
2019-06-24,7504
2019-06-25,7504
2019-06-26,7221
2019-06-27,7221
2019-06-28,7221
2019-06-29,7221
2019-06-30,6871
2019-07-01,6871
2019-07-02,6871
2019-07-03,6564
2019-07-04,6564
2019-07-05,6564
2019-07-06,6564
2019-07-07,6545
2019-07-08,6545
2019-07-09,6545
2019-07-10,6545
2019-07-11,6846
2019-07-12,6846
2019-07-13,6846
2019-07-14,6846
2019-07-15,7185
2019-07-16,7185
2019-07-17,7185
2019-07-18,7185
2019-07-19,7185
2019-07-20,7402
2019-07-21,7402
2019-07-22,7402
2019-07-23,7402
2019-07-24,7402
2019-07-25,7331
2019-07-26,7331
2019-07-27,7331
2019-07-28,7331
2019-07-29,7331
2019-07-30,7331
2019-07-31,7331
2019-08-01,7331
2019-08-02,7275
2019-08-03,7275
2019-08-04,7275
2019-08-05,7275
2019-08-06,7501
2019-08-07,7501
2019-08-08,7378
2019-08-09,7378
2019-08-10,7019
2019-08-11,7019
2019-08-12,6678
2019-08-13,6678
2019-08-14,6678
2019-08-15,6344
2019-08-16,6344
2019-08-17,6038
2019-08-18,6038
2019-08-19,5771
2019-08-20,5771
2019-08-21,5771
2019-08-22,5492
2019-08-23,5492
2019-08-24,5230
2019-08-24,5230
2019-08-25,5230
2019-08-25,5230
2019-08-26,4997
2019-08-26,4997
2019-08-27,4997
2019-08-27,4997
2019-08-28,4997
2019-08-29,4750
2019-08-30,4750
2019-08-31,4514
2019-09-01,4514
2019-09-02,4290
2019-09-03,4290
2019-09-04,4078
2019-09-05,4078
2019-09-06,4078
2019-09-07,3898
2019-09-08,3898
2019-09-09,3717
2019-09-10,3717
2019-09-11,3717
2019-09-12,3531
2019-09-13,3531
2019-09-14,3531
2019-09-15,3418
2019-09-16,3418
2019-09-17,3418
2019-09-18,3294
2019-09-19,3294
2019-09-20,3294
2019-09-21,3294
2019-09-22,3157
2019-09-23,3157
2019-09-24,3157
2019-09-25,3023
2019-09-26,3023
2019-09-27,3023
2019-09-28,2890
2019-09-29,2890
2019-09-30,2890
2019-10-01,2797
2019-10-02,2797
2019-10-03,2797
2019-10-04,2797
2019-10-05,2855
2019-10-06,2855
2019-10-07,2855
2019-10-08,2912
2019-10-09,2912
2019-10-10,2912
2019-10-11,2912
2019-10-12,2981
2019-10-13,2981
2019-10-14,2981
2019-10-15,3059
2019-10-16,3059
2019-10-17,3059
2019-10-18,3059
2019-10-19,3103
2019-10-20,3103
2019-10-21,3103
2019-10-22,3103
2019-10-23,3136
2019-10-24,3136
2019-10-25,3136
2019-10-26,3136
2019-10-27,2996
2019-10-28,2996
2019-10-29,2996
2019-10-30,2996
2019-10-31,2846
2019-11-01,2846
2019-11-02,2846
2019-11-03,2713
2019-11-04,2713
2019-11-05,2713
2019-11-06,2713
2019-11-07,2579
2019-11-08,2579
2019-11-09,2579
2019-11-10,2474
2019-11-11,2474
2019-11-12,2474
2019-11-13,2474
2019-11-14,2354
2019-11-15,2354
2019-11-16,2354
2019-11-17,2354
2019-11-18,2238
2019-11-19,2238
2019-11-20,2238
2019-11-21,2238
2019-11-22,2238
2019-11-23,2136
2019-11-24,2136
2019-11-25,2136
2019-11-26,2029
2019-11-27,2029
2019-11-28,2029
2019-11-29,2029
2019-11-30,1935
2019-12-01,1935
2019-12-02,1935
2019-12-03,1879
2019-12-04,1879
2019-12-05,1879
2019-12-06,1879
2019-12-07,1801
2019-12-08,1801
2019-12-09,1801
2019-12-10,1771
2019-12-11,1771
2019-12-12,1771
2019-12-13,1771
2019-12-14,1752
2019-12-15,1752
2019-12-16,1752
2019-12-17,1764
2019-12-18,1764
2019-12-19,1764
2019-12-20,1764
2019-12-21,1727
2019-12-22,1727
2019-12-23,1727
2019-12-24,1714
2019-12-25,1714
2019-12-26,1714
2019-12-27,1720
2019-12-28,1720
2019-12-29,1720
2019-12-30,1751
2019-12-31,1751
2020-01-01,1751
2020-01-02,1795
2020-01-03,1795
2020-01-04,1795
2020-01-05,1840
2020-01-06,1840
2020-01-07,1840
2020-01-08,1840
2020-01-09,1887
2020-01-10,1887
2020-01-11,1887
2020-01-12,1886
2020-01-13,1886
2020-01-14,1886
2020-01-15,1946
2020-01-16,1946
2020-01-17,1946
2020-01-18,1946
2020-01-19,1925
2020-01-20,1925
2020-01-21,1925
2020-01-22,1925
2020-01-23,1947
2020-01-24,1947
2020-01-25,1947
2020-01-26,1957
2020-01-27,1957
2020-01-28,1957
2020-01-29,1908
2020-01-30,1908
2020-01-31,1908
2020-02-01,1918
2020-02-02,1918
2020-02-03,1918
2020-02-04,1960
2020-02-05,1960
2020-02-06,1960
2020-02-07,1981
2020-02-08,1981
2020-02-09,1981
2020-02-10,1961
2020-02-11,1961
2020-02-12,1961
2020-02-13,1977
2020-02-14,1977
2020-02-15,1977
2020-02-16,2006
2020-02-17,2006
2020-02-18,2006
2020-02-19,1983
2020-02-20,1983
2020-02-21,1983
2020-02-22,2012
2020-02-23,2012
2020-02-24,2012
2020-02-25,2038
2020-02-26,2038
2020-02-27,2038
2020-02-28,2068
2020-02-29,2068
2020-03-01,2068
2020-03-02,2061
2020-03-03,2061
2020-03-04,2061
2020-03-05,1992
2020-03-06,1992
2020-03-07,1992
2020-03-08,1967
2020-03-09,1967
2020-03-10,1967
2020-03-11,1930
2020-03-12,1930
2020-03-13,1930
2020-03-14,1885
2020-03-15,1885
2020-03-16,1909
2020-03-17,1909
2020-03-18,1909
2020-03-19,1907
2020-03-20,1907
2020-03-21,1907
2020-03-22,1878
2020-03-23,1878
2020-03-24,1888
2020-03-25,1888
2020-03-26,1863
2020-03-27,1863
2020-03-28,1863
2020-03-29,1861
2020-03-30,1861
2020-03-31,1884
2020-04-01,1884
2020-04-02,1859
2020-04-03,1859
2020-04-04,1895
2020-04-05,1895
2020-04-06,1905
2020-04-07,1905
2020-04-08,1911
2020-04-09,1911
2020-04-10,1911
2020-04-11,1854
2020-04-12,1854
2020-04-13,1800
2020-04-14,1800
2020-04-15,1731
2020-04-16,1731
2020-04-17,1690
2020-04-18,1690
2020-04-19,1757
2020-04-20,1757
2020-04-21,1808
2020-04-22,1866
2020-04-23,1866
2020-04-24,1827
2020-04-25,1827
2020-04-26,1777
2020-04-27,1777
2020-04-28,1777
2020-04-29,1777
2020-04-30,1798
2020-05-01,1798
2020-05-02,1798
2020-05-03,1841
2020-05-04,1841
2020-05-05,1841
2020-05-06,1799
2020-05-07,1799
2020-05-08,1799
2020-05-09,1768
2020-05-10,1768
2020-05-11,1705
2020-05-12,1705
2020-05-13,1701
