date_obj,Adamant%20shield%20(h3) price
2016-08-12,3000
2016-08-13,3000
2016-08-14,3000
2016-08-15,3007
2016-08-16,3007
2016-08-17,3007
2016-08-18,3007
2016-08-19,2941
2016-08-20,2941
2016-08-21,2941
2016-08-22,2941
2016-08-23,2854
2016-08-24,2854
2016-08-25,2854
2016-08-26,2854
2016-08-28,2918
2016-08-31,2918
2016-09-01,2943
2016-09-02,2943
2016-09-03,2943
2016-09-04,2943
2016-09-05,2943
2016-09-06,2926
2016-09-07,2926
2016-09-08,2926
2016-09-09,2926
2016-09-10,2979
2016-09-11,2979
2016-09-12,2979
2016-09-13,2979
2016-09-14,3047
2016-09-15,3047
2016-09-16,3047
2016-09-17,3047
2016-09-18,3047
2016-09-19,3129
2016-09-20,3129
2016-09-21,3129
2016-09-22,3129
2016-09-23,3129
2016-09-24,3129
2016-09-25,2990
2016-09-26,2990
2016-09-27,2990
2016-09-28,2990
2016-09-29,2990
2016-09-30,2988
2016-10-01,2988
2016-10-02,2988
2016-10-03,2988
2016-10-04,2988
2016-10-05,3005
2016-10-06,3005
2016-10-07,3005
2016-10-08,3005
2016-10-09,3005
2016-10-10,3005
2016-10-11,2995
2016-10-12,2995
2016-10-13,2995
2016-10-14,2995
2016-10-15,2995
2016-10-16,2995
2016-10-17,3038
2016-10-18,3038
2016-10-19,3038
2016-10-20,3038
2016-10-21,3038
2016-10-22,3038
2016-10-23,3086
2016-10-24,3086
2016-10-25,3086
2016-10-26,3086
2016-10-27,3086
2016-10-28,3086
2016-10-29,3058
2016-10-30,3058
2016-10-31,3058
2016-11-01,3058
2016-11-02,3058
2016-11-03,3002
2016-11-04,3002
2016-11-05,3002
2016-11-06,3002
2016-11-07,3011
2016-11-08,3011
2016-11-09,3011
2016-11-10,3011
2016-11-11,3011
2016-11-12,3076
2016-11-13,3076
2016-11-14,3076
2016-11-15,3076
2016-12-07,3053
2016-12-08,3053
2016-12-09,3054
2016-12-10,3054
2016-12-11,3054
2016-12-12,3054
2016-12-13,3066
2016-12-14,3066
2016-12-15,3066
2016-12-16,3066
2016-12-17,3066
2016-12-18,3066
2016-12-19,3066
2016-12-20,3066
2016-12-21,3174
2016-12-22,3174
2016-12-23,3174
2016-12-24,3174
2016-12-25,3191
2016-12-26,3191
2016-12-27,3191
2016-12-28,3160
2016-12-29,3160
2016-12-30,3160
2016-12-31,3114
2017-01-01,3114
2017-01-02,3114
2017-01-03,2977
2017-01-04,2977
2017-01-05,2992
2017-01-06,2992
2017-01-07,2992
2017-01-08,2999
2017-01-09,2999
2017-01-10,2999
2017-01-11,3149
2017-01-12,3149
2017-01-13,3149
2017-01-14,3149
2017-01-15,3307
2017-01-16,3307
2017-01-17,3307
2017-01-18,3459
2017-01-19,3459
2017-01-20,3459
2017-01-21,3323
2017-01-22,3323
2017-01-23,3323
2017-01-27,3048
2017-01-28,3048
2017-01-29,3048
2017-01-30,3002
2017-01-31,3002
2017-02-01,2944
2017-02-02,2944
2017-02-03,2944
2017-02-04,2973
2017-02-05,2973
2017-02-06,2973
2017-02-07,2982
2017-02-08,2982
2017-02-09,2982
2017-02-10,2969
2017-02-11,2969
2017-02-12,2992
2017-02-13,2992
2017-02-14,2988
2017-02-15,2988
2017-02-16,2988
2017-02-17,3005
2017-02-18,3005
2017-02-19,2996
2017-02-20,2996
2017-02-21,2996
2017-02-22,3022
2017-02-23,3022
2017-02-24,3022
2017-02-25,3020
2017-02-26,3020
2017-02-27,3020
2017-02-28,3014
2017-03-01,3014
2017-03-02,3014
2017-03-03,3003
2017-03-04,3003
2017-03-05,3003
2017-03-06,3019
2017-03-07,3019
2017-03-08,3019
2017-03-09,3028
2017-03-10,3028
2017-03-11,3028
2017-03-12,3123
2017-03-13,3123
2017-03-14,3272
2017-03-15,3272
2017-03-16,3272
2017-03-17,3436
2017-03-18,3436
2017-03-19,3436
2017-03-20,3601
2017-03-21,3601
2017-03-22,3601
2017-03-23,3782
2017-03-24,3782
2017-03-25,3782
2017-03-26,3793
2017-03-27,3793
2017-03-28,3793
2017-03-29,3927
2017-03-30,3927
2017-03-31,3927
2017-04-01,4039
2017-04-02,4039
2017-04-03,4039
2017-04-04,4158
2017-04-05,4158
2017-04-12,4122
2017-04-13,3944
2017-04-14,3944
2017-04-15,3944
2017-04-16,3986
2017-04-17,3986
2017-04-18,3891
2017-04-19,3891
2017-04-20,3891
2017-04-21,4086
2017-04-22,4086
2017-04-23,4086
2017-04-24,4280
2017-04-25,4280
2017-04-26,4280
2017-04-27,4381
2017-04-28,4381
2017-04-29,4261
2017-04-30,4261
2017-05-01,4261
2017-05-02,4074
2017-05-03,4074
2017-05-04,4074
2017-05-05,3882
2017-05-06,3882
2017-05-07,3882
2017-05-08,3702
2017-05-09,3702
2017-05-10,3532
2017-05-11,3532
2017-05-12,3368
2017-05-13,3368
2017-05-14,3214
2017-05-15,3214
2017-05-16,3214
2017-05-17,3065
2017-05-18,3065
2017-05-19,3065
2017-05-20,3004
2017-05-21,3004
2017-05-22,3004
2017-05-23,3004
2017-05-24,3023
2017-05-25,3023
2017-05-26,3023
2017-05-27,3048
2017-05-28,3048
2017-05-29,3048
2017-05-30,3161
2017-05-31,3161
2017-06-01,3121
2017-06-02,3121
2017-06-03,3121
2017-06-04,2983
2017-06-05,2983
2017-06-06,2983
2017-06-07,2883
2017-06-08,2883
2017-06-09,2883
2017-06-10,2959
2017-06-11,2959
2017-06-12,2959
2017-06-13,2959
2017-06-14,2946
2017-06-15,2946
2017-06-16,2946
2017-06-17,2877
2017-06-18,2877
2017-06-19,2877
2017-06-20,2892
2017-06-21,2892
2017-06-22,2892
2017-06-23,2892
2017-06-24,2920
2017-06-25,2920
2017-06-26,2920
2017-06-27,2880
2017-06-28,2880
2017-06-29,2902
2017-06-30,2902
2017-07-01,2902
2017-07-02,2902
2017-07-03,2961
2017-07-04,2961
2017-07-05,2961
2017-07-06,2889
2017-07-07,2889
2017-07-08,2889
2017-07-09,2914
2017-07-13,3005
2017-07-14,3005
2017-07-15,3005
2017-07-16,2899
2017-07-17,2899
2017-07-18,2954
2017-07-19,2954
2017-07-20,2954
2017-07-21,2959
2017-07-22,2959
2017-07-23,3013
2017-07-24,3013
2017-07-25,3013
2017-07-26,2987
2017-07-27,2987
2017-07-28,2987
2017-07-29,2987
2017-07-30,2975
2017-07-31,2975
2017-08-01,2975
2017-08-02,3019
2017-08-03,3019
2017-08-04,3019
2017-08-05,2955
2017-08-06,2955
2017-08-07,2955
2017-08-08,2945
2017-08-09,2945
2017-08-10,2978
2017-08-11,2978
2017-08-12,2978
2017-08-13,2987
2017-08-14,2987
2017-08-15,2987
2017-08-16,2975
2017-08-17,2975
2017-08-18,3012
2017-08-19,3012
2017-08-20,3027
2017-08-21,3027
2017-08-22,3021
2017-08-23,3021
2017-08-24,3021
2017-08-25,3021
2017-08-26,3025
2017-08-27,3025
2017-08-28,3025
2017-08-29,3025
2017-08-30,3059
2017-08-31,3059
2017-09-01,3059
2017-09-02,3024
2017-09-03,3024
2017-09-04,3024
2017-09-05,2961
2017-09-06,2961
2017-09-07,2961
2017-09-08,2979
2017-09-09,2979
2017-09-10,2979
2017-09-11,2904
2017-09-12,2904
2017-09-13,2904
2017-09-14,2853
2017-09-15,2853
2017-09-16,2853
2017-09-17,2835
2017-09-18,2835
2017-09-19,2835
2017-09-20,2891
2017-09-21,2891
2017-09-22,2891
2017-09-23,2950
2017-09-24,2950
2017-09-25,2950
2017-09-26,3036
2017-09-27,3036
2017-09-28,3036
2017-09-29,3151
2017-09-30,3151
2017-10-01,3151
2017-10-02,3229
2017-10-03,3229
2017-10-04,3229
2017-10-05,3229
2017-10-06,3365
2017-10-07,3365
2017-10-08,3365
2017-10-09,3411
2017-10-10,3411
2017-10-11,3411
2017-10-12,3401
2017-10-13,3401
2017-10-14,3401
2017-10-15,3401
2017-10-16,3572
2017-10-17,3572
2017-10-18,3572
2017-10-19,3572
2017-10-20,3593
2017-10-21,3593
2017-10-22,3593
2017-10-23,3576
2017-10-24,3576
2017-10-25,3576
2017-10-26,3502
2017-10-27,3502
2017-10-28,3502
2017-10-29,3344
2017-10-30,3344
2017-10-31,3192
2017-11-01,3192
2017-11-02,3192
2017-11-03,3192
2017-11-04,3071
2017-11-05,3071
2017-11-06,3071
2017-11-07,3076
2017-11-08,3076
2017-11-09,3076
2017-11-10,2951
2017-11-11,2951
2017-11-12,2951
2017-11-13,2880
2017-11-14,2880
2017-11-15,2880
2017-11-16,2878
2017-11-17,2878
2017-11-18,2878
2017-11-19,2785
2017-11-20,2785
2017-11-21,2785
2017-11-22,2773
2017-11-23,2773
2017-11-24,2773
2017-11-25,2753
2017-11-26,2753
2017-11-27,2753
2017-11-28,2788
2017-11-29,2788
2017-11-30,2788
2017-12-01,2846
2017-12-02,2846
2017-12-03,2846
2017-12-04,2866
2017-12-05,2866
2017-12-06,2880
2017-12-07,2880
2017-12-08,2880
2017-12-09,2784
2017-12-10,2784
2017-12-11,2811
2017-12-12,2811
2017-12-13,2811
2017-12-14,2868
2017-12-15,2868
2017-12-16,2868
2017-12-17,2793
2017-12-18,2793
2017-12-19,2859
2017-12-20,2859
2017-12-21,2894
2017-12-22,2894
2017-12-23,2894
2017-12-24,2964
2017-12-25,2964
2017-12-26,2964
2017-12-27,2903
2017-12-28,2903
2017-12-29,2952
2017-12-30,2952
2017-12-31,2939
2018-01-01,2939
2018-01-02,2944
2018-01-03,2944
2018-01-04,2871
2018-01-05,2871
2018-01-06,2947
2018-01-07,2947
2018-01-08,2981
2018-01-09,2981
2018-01-10,2981
2018-01-11,2878
2018-01-12,2878
2018-01-13,2908
2018-01-14,2908
2018-01-15,2892
2018-01-16,2892
2018-01-17,2803
2018-01-18,2803
2018-01-19,2820
2018-01-20,2820
2018-01-21,2905
2018-01-22,2905
2018-01-23,2849
2018-01-24,2849
2018-01-25,2794
2018-01-26,2794
2018-01-27,2826
2018-01-28,2826
2018-01-29,2828
2018-01-30,2828
2018-01-31,2855
2018-02-01,2855
2018-02-02,2855
2018-02-03,2821
2018-02-04,2821
2018-02-05,2883
2018-02-06,2883
2018-02-07,3001
2018-02-08,3001
2018-02-09,2983
2018-02-10,2983
2018-02-11,2878
2018-02-12,2878
2018-02-13,2907
2018-02-14,2907
2018-02-15,2951
2018-02-16,2951
2018-02-17,2935
2018-02-18,2935
2018-02-19,2922
2018-02-20,2922
2018-02-21,2950
2018-02-22,2950
2018-02-23,2979
2018-02-24,2979
2018-02-25,2983
2018-02-26,2983
2018-02-27,2937
2018-02-28,2937
2018-03-01,2937
2018-03-02,2918
2018-03-03,2918
2018-03-04,2918
2018-03-05,2939
2018-03-06,2939
2018-03-07,2956
2018-03-08,2956
2018-03-09,2975
2018-03-10,2975
2018-03-11,2973
2018-03-12,2973
2018-03-13,3001
2018-03-14,3001
2018-03-15,3001
2018-03-16,2956
2018-03-17,2956
2018-03-18,2955
2018-03-19,2955
2018-03-20,2977
2018-03-21,2977
2018-03-22,2977
2018-03-23,2869
2018-03-24,2869
2018-03-25,2860
2018-03-26,2860
2018-03-27,2860
2018-03-28,2873
2018-03-29,2873
2018-03-30,2885
2018-03-31,2885
2018-04-01,2885
2018-04-02,2890
2018-04-03,2890
2018-04-04,2949
2018-04-05,2949
2018-04-06,2949
2018-04-07,2949
2018-04-08,2967
2018-04-09,2967
2018-04-10,3002
2018-04-11,3002
2018-04-12,3013
2018-04-13,3013
2018-04-14,3013
2018-04-15,2933
2018-04-16,2933
2018-04-17,2933
2018-04-18,2816
2018-04-19,2816
2018-04-20,2816
2018-04-21,2772
2018-04-22,2772
2018-04-23,2794
2018-04-24,2794
2018-04-25,2794
2018-04-26,2781
2018-04-27,2781
2018-04-28,2826
2018-04-29,2826
2018-04-30,2833
2018-05-01,2833
2018-05-02,2833
2018-05-03,2825
2018-05-04,2825
2018-05-05,2908
2018-05-06,2908
2018-05-07,2908
2018-05-08,2940
2018-05-09,2940
2018-05-10,2941
2018-05-11,2941
2018-05-12,2892
2018-05-13,2892
2018-05-14,2934
2018-05-15,2934
2018-05-16,2934
2018-05-17,2791
2018-05-18,2791
2018-05-19,2763
2018-05-20,2763
2018-05-21,2810
2018-05-22,2810
2018-05-23,2859
2018-05-24,2859
2018-05-25,2932
2018-05-26,2932
2018-05-27,2972
2018-05-28,2972
2018-05-29,3080
2018-05-30,3080
2018-05-31,3080
2018-06-01,3196
2018-06-02,3196
2018-06-03,3194
2018-06-04,3194
2018-06-05,3058
2018-06-06,3058
2018-06-07,3083
2018-06-08,3083
2018-06-09,3083
2018-06-10,2933
2018-06-11,2933
2018-06-12,2952
2018-06-13,2952
2018-06-14,2848
2018-06-15,2848
2018-06-16,2848
2018-06-17,2818
2018-06-18,2818
2018-06-19,2852
2018-06-20,2852
2018-06-21,2892
2018-06-22,2892
2018-06-23,2917
2018-06-24,2917
2018-06-25,2833
2018-06-26,2833
2018-06-27,2872
2018-06-28,2872
2018-06-29,2877
2018-06-30,2877
2018-07-01,2964
2018-07-02,2964
2018-07-03,2964
2018-07-04,3027
2018-07-05,3027
2018-07-06,3027
2018-07-07,2997
2018-07-08,2997
2018-07-09,2910
2018-07-10,2910
2018-07-11,2930
2018-07-12,2930
2018-07-13,2925
2018-07-14,2962
2018-07-15,2962
2018-07-16,2952
2018-07-17,2950
2018-07-18,2950
2018-07-19,2950
2018-07-20,2932
2018-07-21,2932
2018-07-22,2849
2018-07-23,2849
2018-07-24,2849
2018-07-25,2928
2018-07-26,2928
2018-07-27,2826
2018-07-28,2826
2018-07-29,2764
2018-07-30,2764
2018-07-31,2860
2018-08-01,2860
2018-08-02,2945
2018-08-03,2945
2018-08-04,3002
2018-08-05,3002
2018-08-06,3013
2018-08-07,3013
2018-08-08,2950
2018-08-09,2950
2018-08-10,2949
2018-08-11,2949
2018-08-12,3036
2018-08-14,2985
2018-08-16,2985
2018-08-17,2940
2018-08-18,2940
2018-08-19,2821
2018-08-20,2872
2018-08-21,2872
2018-08-22,2884
2018-08-23,2884
2018-08-24,2895
2018-08-25,2895
2018-08-26,2909
2018-08-27,2909
2018-08-28,2907
2018-08-29,2907
2018-08-30,2941
2018-08-31,2941
2018-09-01,2969
2018-09-02,2969
2018-09-03,2920
2018-09-04,2920
2018-09-05,2988
2018-09-06,2988
2018-09-07,3001
2018-09-08,3001
2018-09-09,2972
2018-09-10,2973
2018-09-11,2973
2018-09-12,2961
2018-09-13,2961
2018-09-14,2876
2018-09-15,2876
2018-09-16,2920
2018-09-17,2920
2018-09-18,2957
2018-09-19,2957
2018-09-20,2982
2018-09-21,2982
2018-09-22,3031
2018-09-23,3031
2018-09-24,3179
2018-09-25,3179
2018-09-26,3212
2018-09-27,3212
2018-09-28,3248
2018-09-29,3248
2018-09-30,3299
2018-10-01,3299
2018-10-02,3264
2018-10-03,3153
2018-10-04,3153
2018-10-05,3153
2018-10-06,3048
2018-10-07,3048
2018-10-08,3198
2018-10-09,3336
2018-10-10,3336
2018-10-11,3490
2018-10-12,3490
2018-10-13,3458
2018-10-14,3458
2018-10-15,3604
2018-10-16,3604
2018-10-17,3785
2018-10-18,3785
2018-10-19,3975
2018-10-20,3975
2018-10-21,4102
2018-10-22,4118
2018-10-23,4118
2018-10-24,4117
2018-10-25,4117
2018-10-26,4113
2018-10-27,4113
2018-10-28,4185
2018-10-29,4185
2018-10-30,4149
2018-10-31,4149
2018-11-01,4132
2018-11-03,4157
2018-11-04,4132
2018-11-05,4270
2018-11-06,4257
2018-11-07,4257
2018-11-08,4246
2018-11-09,4246
2018-11-10,4191
2018-11-11,4223
2018-11-12,4195
2018-11-13,4170
2018-11-14,4240
2018-11-15,4173
2018-11-16,4158
2018-11-17,4206
2018-11-18,4180
2018-11-19,4190
2018-11-20,4152
2018-11-21,4152
2018-11-22,4173
2018-11-23,4193
2018-11-24,4194
2018-11-25,4145
2018-11-26,4145
2018-11-27,4182
2018-11-28,4133
2018-11-29,4123
2018-12-01,4217
2018-12-02,4279
2018-12-03,4279
2018-12-04,4435
2018-12-05,4354
2018-12-07,4185
2018-12-09,4126
2018-12-10,4118
2018-12-11,4118
2018-12-12,4114
2018-12-13,4169
2018-12-14,4169
2018-12-15,4121
2018-12-16,4116
2018-12-17,4116
2018-12-18,4102
2018-12-19,4102
2018-12-20,4100
2018-12-21,4122
2018-12-22,4122
2018-12-23,4150
2018-12-24,4105
2018-12-25,4105
2018-12-26,4101
2018-12-27,4109
2018-12-28,4109
2018-12-29,4107
2018-12-30,4107
2018-12-31,4102
2019-01-01,4102
2019-01-02,4106
2019-01-03,4106
2019-01-04,4105
2019-01-05,4106
2019-01-06,4116
2019-01-08,3996
2019-01-10,3692
2019-01-11,3692
2019-01-12,3551
2019-01-13,3416
2019-01-14,3290
2019-01-15,3295
2019-01-16,3295
2019-01-17,3165
2019-01-18,3165
2019-01-19,3295
2019-01-20,3241
2019-01-21,3241
2019-01-22,3092
2019-01-23,3092
2019-01-24,2976
2019-01-25,2976
2019-01-26,2964
2019-01-27,2967
2019-01-28,2967
2019-01-29,2963
2019-01-30,3000
2019-01-31,3000
2019-02-01,2950
2019-02-02,2950
2019-02-03,2955
2019-02-04,2955
2019-02-05,2961
2019-02-06,2961
2019-02-07,2985
2019-02-08,2985
2019-02-09,2963
2019-02-10,3013
2019-02-11,3013
2019-02-12,2963
2019-02-13,3003
2019-02-14,3003
2019-02-15,3154
2019-02-16,3154
2019-02-17,3193
2019-02-18,3054
2019-02-19,3054
2019-02-20,2964
2019-02-21,2954
2019-02-22,2954
2019-02-23,2951
2019-02-24,2953
2019-02-25,2989
2019-02-26,2989
2019-02-27,3112
2019-02-28,3112
2019-03-01,3097
2019-03-02,3097
2019-03-03,2985
2019-03-04,2975
2019-03-05,2975
2019-03-06,3082
2019-03-07,3082
2019-03-08,3158
2019-03-09,3158
2019-03-10,3017
2019-03-11,3060
2019-03-12,3029
2019-03-13,3029
2019-03-14,3110
