date_obj,Jungle%20camo%20legs price
2016-02-27,8330
2016-02-28,8330
2016-02-29,8330
2016-03-01,8330
2016-03-02,8330
2016-03-03,8330
2016-03-04,8330
2016-03-05,8330
2016-03-06,8330
2016-03-07,8330
2016-03-08,8330
2016-03-09,8330
2016-03-10,8330
2016-03-11,8330
2016-03-12,8330
2016-03-13,8330
2016-03-14,8185
2016-03-15,8185
2016-03-16,8185
2016-03-17,8185
2016-03-18,8185
2016-03-19,8185
2016-03-20,8185
2016-03-21,8185
2016-03-22,8185
2016-03-23,8185
2016-03-24,8185
2016-03-25,8185
2016-03-26,8185
2016-03-27,8185
2016-03-28,8185
2016-03-29,8185
2016-03-30,8185
2016-03-31,8185
2016-04-01,8185
2016-04-02,8185
2016-04-03,8185
2016-04-04,8185
2016-04-05,8185
2016-04-06,8185
2016-04-07,8185
2016-04-08,8185
2016-04-09,8185
2016-04-10,8185
2016-04-11,8185
2016-04-12,8185
2016-04-13,7914
2016-04-14,7914
2016-04-15,7914
2016-04-16,7914
2016-04-17,7914
2016-04-18,7914
2016-04-19,7914
2016-04-20,7914
2016-04-21,7914
2016-04-22,7914
2016-04-23,7914
2016-04-24,7914
2016-04-25,7914
2016-04-26,7914
2016-04-27,7914
2016-04-28,7914
2016-04-29,7914
2016-04-30,7914
2016-05-01,7914
2016-05-02,7914
2016-05-03,7914
2016-05-04,7914
2016-05-05,7914
2016-05-06,7914
2016-05-07,7914
2016-05-08,7914
2016-05-09,7914
2016-05-10,7914
2016-05-11,7784
2016-05-12,7784
2016-05-13,7784
2016-05-14,7784
2016-05-15,7784
2016-05-16,7784
2016-05-17,7784
2016-05-18,7784
2016-05-19,7784
2016-05-22,7784
2016-05-23,7784
2016-05-24,7784
2016-05-25,7784
2016-05-26,7784
2016-05-27,7784
2016-05-28,7784
2016-05-29,7784
2016-05-30,7784
2016-05-31,7784
2016-06-01,7784
2016-06-02,7784
2016-06-03,7784
2016-06-04,7784
2016-06-05,7784
2016-06-06,7784
2016-06-07,7784
2016-06-08,7784
2016-06-09,7784
2016-06-10,7597
2016-06-11,7597
2016-06-12,7597
2016-06-13,7597
2016-06-14,7597
2016-06-15,7597
2016-06-16,7597
2016-06-17,7597
2016-06-18,7597
2016-06-19,7597
2016-06-20,7597
2016-06-21,7597
2016-06-22,7597
2016-06-23,7597
2016-06-24,7597
2016-06-25,7597
2016-06-26,7597
2016-06-27,7597
2016-06-28,7597
2016-06-29,7597
2016-06-30,7597
2016-07-01,7597
2016-07-02,7597
2016-07-03,7597
2016-07-04,7597
2016-07-05,7597
2016-07-06,7597
2016-07-07,7597
2016-07-08,7600
2016-07-09,7600
2016-07-10,7600
2016-07-11,7600
2016-07-12,7600
2016-07-13,7600
2016-07-14,7600
2016-07-15,7600
2016-07-16,7600
2016-07-17,7600
2016-07-18,7600
2016-07-23,7600
2016-07-24,7600
2016-07-25,7600
2016-07-26,7600
2016-07-27,7600
2016-07-28,7600
2016-07-29,7600
2016-07-30,7600
2016-07-31,7600
2016-08-01,7600
2016-08-02,7600
2016-08-03,7600
2016-08-04,7600
2016-08-05,7600
2016-08-06,7600
2016-08-07,7600
2016-08-08,7600
2016-08-09,7370
2016-08-10,7370
2016-08-11,7370
2016-08-12,7370
2016-08-13,7370
2016-08-14,7370
2016-08-15,7370
2016-08-16,7370
2016-08-17,7370
2016-08-18,7370
2016-08-19,7370
2016-08-20,7370
2016-08-21,7370
2016-08-22,7370
2016-08-23,7370
2016-08-24,7370
2016-08-25,7370
2016-08-26,7370
2016-08-28,7370
2016-08-31,7370
2016-09-01,7370
2016-09-02,7370
2016-09-03,7370
2016-09-04,7370
2016-09-05,7370
2016-09-06,7370
2016-09-07,7370
2016-09-08,7370
2016-09-09,7370
2016-09-10,7370
2016-09-11,7370
2016-09-12,7370
2016-09-13,7370
2016-09-14,7370
2016-09-15,7053
2016-09-16,7053
2016-09-17,7053
2016-09-18,7053
2016-09-19,7053
2016-09-20,7053
2016-09-21,7053
2016-09-22,7053
2016-09-23,7053
2016-09-24,7053
2016-09-25,7053
2016-09-26,7053
2016-09-27,7053
2016-09-28,7053
2016-09-29,7053
2016-09-30,7053
2016-10-01,7053
2016-10-02,7053
2016-10-03,7053
2016-10-04,7053
2016-10-05,7053
2016-10-06,7053
2016-10-07,7053
2016-10-08,7053
2016-10-09,7053
2016-10-10,7053
2016-10-11,7053
2016-10-12,7053
2016-10-13,7053
2016-10-14,7053
2016-10-15,7053
2016-10-16,7053
2016-10-17,7053
2016-10-18,7053
2016-10-19,7053
2016-10-20,7053
2016-10-21,7053
2016-10-22,7053
2016-10-23,7053
2016-10-24,7053
2016-10-25,7053
2016-10-26,7011
2016-10-27,7011
2016-10-28,7011
2016-10-29,7011
2016-10-30,7011
2016-10-31,7011
2016-11-01,7011
2016-11-02,7011
2016-11-03,7011
2016-11-04,7011
2016-11-05,7011
2016-11-06,7011
2016-11-07,7011
2016-11-08,7011
2016-11-09,7011
2016-11-10,7011
2016-11-11,7011
2016-11-12,7011
2016-11-13,7011
2016-11-14,7011
2016-12-07,6988
2016-12-08,6988
2016-12-09,6988
2016-12-10,6988
2016-12-11,6988
2016-12-12,6988
2016-12-13,6988
2016-12-14,6988
2016-12-15,6988
2016-12-16,6988
2016-12-17,6988
2016-12-18,6988
2016-12-19,6988
2016-12-20,6988
2016-12-21,6988
2016-12-22,6988
2016-12-23,6988
2016-12-24,6988
2016-12-25,6988
2016-12-26,6988
2016-12-27,6988
2016-12-28,6988
2016-12-29,6988
2016-12-30,6988
2016-12-31,6988
2017-01-01,6686
2017-01-02,6686
2017-01-03,6686
2017-01-04,6686
2017-01-05,6686
2017-01-06,6686
2017-01-07,6686
2017-01-08,6686
2017-01-09,6686
2017-01-10,6686
2017-01-11,6686
2017-01-12,6686
2017-01-13,6686
2017-01-14,6686
2017-01-15,6686
2017-01-16,6686
2017-01-17,6686
2017-01-18,6686
2017-01-19,6686
2017-01-20,6686
2017-01-21,6686
2017-01-22,6686
2017-01-27,6686
2017-01-28,6402
2017-01-29,6402
2017-01-30,6402
2017-01-31,6402
2017-02-01,6402
2017-02-02,6402
2017-02-03,6402
2017-02-04,6402
2017-02-05,6402
2017-02-06,6402
2017-02-07,6402
2017-02-08,6402
2017-02-09,6402
2017-02-10,6402
2017-02-11,6402
2017-02-12,6402
2017-02-13,6402
2017-02-14,6402
2017-02-15,6402
2017-02-16,6402
2017-02-18,6402
2017-02-19,6402
2017-02-20,6402
2017-02-21,6402
2017-02-22,6402
2017-02-23,6402
2017-02-24,6223
2017-02-25,6223
2017-02-26,6223
2017-02-27,6223
2017-02-28,6223
2017-03-01,6223
2017-03-02,6223
2017-03-03,6223
2017-03-04,6223
2017-03-05,6223
2017-03-06,6223
2017-03-07,6223
2017-03-08,6223
2017-03-09,6223
2017-03-10,6223
2017-03-11,6223
2017-03-12,6223
2017-03-13,6223
2017-03-14,6223
2017-03-15,6223
2017-03-16,6223
2017-03-17,6223
2017-03-18,6223
2017-03-19,6223
2017-03-20,6223
2017-03-21,6223
2017-03-22,6223
2017-03-23,6182
2017-03-24,6182
2017-03-25,6182
2017-03-26,6182
2017-03-27,6182
2017-03-28,6182
2017-03-29,6182
2017-03-30,6182
2017-03-31,6182
2017-04-01,6182
2017-04-02,6182
2017-04-03,6182
2017-04-04,6182
2017-04-12,6182
2017-04-13,6182
2017-04-14,6182
2017-04-15,6182
2017-04-16,6182
2017-04-17,6182
2017-04-18,6182
2017-04-19,6182
2017-04-20,6182
2017-04-21,6423
2017-04-22,6423
2017-04-23,6423
2017-04-24,6423
2017-04-25,6423
2017-04-26,6423
2017-04-27,6423
2017-04-28,6423
2017-04-29,6423
2017-04-30,6423
2017-05-01,6423
2017-05-02,6423
2017-05-03,6423
2017-05-04,6423
2017-05-05,6423
2017-05-06,6423
2017-05-07,6423
2017-05-08,6423
2017-05-09,6423
2017-05-10,6423
2017-05-11,6423
2017-05-12,6423
2017-05-13,6423
2017-05-14,6423
2017-05-15,6423
2017-05-16,6423
2017-05-17,6423
2017-05-18,6423
2017-05-19,6423
2017-05-20,6721
2017-05-21,6721
2017-05-22,6721
2017-05-23,6721
2017-05-24,6721
2017-05-25,6721
2017-05-26,6721
2017-05-27,6721
2017-05-28,6721
2017-05-29,6721
2017-05-30,6721
2017-05-31,6721
2017-06-01,6721
2017-06-02,6721
2017-06-03,6721
2017-06-04,6721
2017-06-06,6721
2017-06-07,6721
2017-06-08,6721
2017-06-09,6721
2017-06-10,6721
2017-06-11,6721
2017-06-12,6721
2017-06-13,6721
2017-06-14,6721
2017-06-15,6721
2017-06-16,6721
2017-06-17,6721
2017-06-18,6595
2017-06-19,6595
2017-06-20,6595
2017-06-21,6595
2017-06-22,6595
2017-06-23,6595
2017-06-24,6595
2017-06-25,6595
2017-06-26,6595
2017-06-27,6595
2017-06-28,6595
2017-06-29,6595
2017-06-30,6595
2017-07-01,6595
2017-07-02,6595
2017-07-03,6595
2017-07-04,6595
2017-07-05,6595
2017-07-06,6595
2017-07-07,6595
2017-07-08,6595
2017-07-13,6595
2017-07-14,6595
2017-07-15,6595
2017-07-16,6595
2017-07-17,6595
2017-07-18,6595
2017-07-19,6551
2017-07-20,6551
2017-07-21,6551
2017-07-22,6551
2017-07-23,6551
2017-07-24,6551
2017-07-25,6551
2017-07-26,6551
2017-07-27,6551
2017-07-28,6551
2017-07-29,6551
2017-07-30,6551
2017-07-31,6551
2017-08-01,6551
2017-08-02,6551
2017-08-03,6551
2017-08-04,6551
2017-08-05,6551
2017-08-06,6551
2017-08-09,6551
2017-08-10,6551
2017-08-11,6551
2017-08-12,6551
2017-08-13,6551
2017-08-14,6551
2017-08-15,6551
2017-08-17,6551
2017-08-18,6551
2017-08-19,6551
2017-08-20,6516
2017-08-21,6516
2017-08-22,6516
2017-08-23,6516
2017-08-24,6516
2017-08-25,6516
2017-08-26,6516
2017-08-27,6516
2017-08-28,6516
2017-08-29,6516
2017-08-30,6516
2017-08-31,6516
2017-09-01,6516
2017-09-02,6516
2017-09-03,6516
2017-09-04,6516
2017-09-05,6516
2017-09-06,6516
2017-09-07,6516
2017-09-08,6516
2017-09-09,6516
2017-09-10,6516
2017-09-11,6516
2017-09-12,6516
2017-09-13,6516
2017-09-14,6516
2017-09-15,6516
2017-09-16,6516
2017-09-17,6516
2017-09-19,6516
2017-09-20,6516
2017-09-21,6516
2017-09-22,6516
2017-09-23,6516
2017-09-24,6427
2017-09-25,6427
2017-09-26,6427
2017-09-27,6427
2017-09-28,6427
2017-09-29,6427
2017-09-30,6427
2017-10-01,6427
2017-10-02,6427
2017-10-03,6427
2017-10-04,6427
2017-10-05,6427
2017-10-06,6427
2017-10-07,6427
2017-10-08,6427
2017-10-09,6427
2017-10-10,6427
2017-10-11,6427
2017-10-12,6427
2017-10-13,6427
2017-10-14,6427
2017-10-15,6427
2017-10-16,6427
2017-10-17,6427
2017-10-18,6427
2017-10-19,6427
2017-10-20,6427
2017-10-21,6427
2017-10-22,6427
2017-10-23,6427
2017-10-24,6427
2017-10-25,6427
2017-10-26,6427
2017-10-27,6427
2017-10-28,6427
2017-10-29,6427
2017-10-30,6427
2017-10-31,6427
2017-11-01,6427
2017-11-02,6427
2017-11-03,6620
2017-11-04,6620
2017-11-05,6620
2017-11-06,6620
2017-11-07,6620
2017-11-08,6620
2017-11-09,6620
2017-11-10,6620
2017-11-11,6620
2017-11-12,6620
2017-11-13,6620
2017-11-14,6620
2017-11-15,6620
2017-11-16,6620
2017-11-17,6620
2017-11-18,6620
2017-11-19,6620
2017-11-20,6620
2017-11-21,6620
2017-11-22,6620
2017-11-23,6620
2017-11-24,6620
2017-11-25,6620
2017-11-26,6620
2017-11-27,6620
2017-11-28,6620
2017-11-29,6620
2017-11-30,6620
2017-12-01,6620
2017-12-02,6620
2017-12-03,6620
2017-12-04,6620
2017-12-05,6620
2017-12-06,6620
2017-12-07,6620
2017-12-08,6620
2017-12-09,6620
2017-12-10,6620
2017-12-11,6620
2017-12-12,6620
2017-12-14,6649
2017-12-15,6649
2017-12-16,6649
2017-12-17,6649
2017-12-18,6649
2017-12-19,6649
2017-12-20,6649
2017-12-21,6649
2017-12-22,6649
2017-12-23,6649
2017-12-24,6649
2017-12-25,6649
2017-12-26,6649
2017-12-27,6649
2017-12-28,6649
2017-12-29,6649
2017-12-30,6649
2017-12-31,6649
2018-01-01,6649
2018-01-02,6649
2018-01-03,6649
2018-01-04,6649
2018-01-05,6649
2018-01-06,6649
2018-01-07,6649
2018-01-08,6649
2018-01-09,6649
2018-01-10,6649
2018-01-11,6649
2018-01-12,6649
2018-01-13,6649
2018-01-14,6649
2018-01-15,6649
2018-01-16,6649
2018-01-17,6649
2018-01-18,6671
2018-01-19,6671
2018-01-20,6671
2018-01-21,6671
2018-01-22,6671
2018-01-23,6671
2018-01-25,6671
2018-01-26,6671
2018-01-27,6671
2018-01-28,6671
2018-01-29,6671
2018-01-30,6671
2018-01-31,6671
2018-02-01,6671
2018-02-02,6671
2018-02-03,6671
2018-02-04,6671
2018-02-05,6671
2018-02-06,6449
2018-02-07,6449
2018-02-08,6449
2018-02-09,6449
2018-02-10,6449
2018-02-11,6449
2018-02-12,6449
2018-02-13,6449
2018-02-14,6449
2018-02-15,6449
2018-02-16,6449
2018-02-17,6449
2018-02-18,6449
2018-02-19,6449
2018-02-20,6449
2018-02-21,6449
2018-02-22,6449
2018-02-23,6449
2018-02-24,6449
2018-02-25,6449
2018-02-26,6274
2018-02-27,6274
2018-02-28,6274
2018-03-01,6274
2018-03-02,6274
2018-03-03,6274
2018-03-04,6274
2018-03-05,6274
2018-03-06,6274
2018-03-07,6274
2018-03-08,6274
2018-03-09,6274
2018-03-10,6274
2018-03-11,6274
2018-03-12,6274
2018-03-13,6274
2018-03-14,6274
2018-03-15,6274
2018-03-16,6274
2018-03-17,6274
2018-03-18,6274
2018-03-19,6274
2018-03-20,6056
2018-03-21,6056
2018-03-23,6056
2018-03-24,6056
2018-03-25,6056
2018-03-26,6056
2018-03-27,6056
2018-03-28,6056
2018-03-29,6056
2018-03-30,6056
2018-03-31,6056
2018-04-01,6056
2018-04-02,6056
2018-04-03,6056
2018-04-04,6056
2018-04-05,6056
2018-04-06,6056
2018-04-07,6056
2018-04-08,6056
2018-04-09,6056
2018-04-10,6056
2018-04-11,5787
2018-04-12,5787
2018-04-13,5787
2018-04-14,5787
2018-04-15,5787
2018-04-16,5787
2018-04-17,5787
2018-04-18,5787
2018-04-19,5787
2018-04-20,5787
2018-04-21,5787
2018-04-22,5787
2018-04-23,5787
2018-04-24,5787
2018-04-25,5787
2018-04-26,5787
2018-04-27,5787
2018-04-28,5787
2018-04-29,5787
2018-04-30,5787
2018-05-01,5787
2018-05-04,5511
2018-05-05,5511
2018-05-06,5511
2018-05-07,5511
2018-05-08,5511
2018-05-09,5511
2018-05-10,5511
2018-05-11,5511
2018-05-12,5511
2018-05-13,5511
2018-05-14,5511
2018-05-15,5511
2018-05-16,5511
2018-05-17,5511
2018-05-18,5511
2018-05-19,5243
2018-05-20,5243
2018-05-21,5243
2018-05-22,5243
2018-05-23,5243
2018-05-24,5243
2018-05-25,5243
2018-05-26,5243
2018-05-27,5243
2018-05-28,5243
2018-05-29,5243
2018-05-30,5243
2018-05-31,5243
2018-06-01,5243
2018-06-02,5243
2018-06-03,4990
2018-06-04,4990
2018-06-05,4990
2018-06-06,4990
2018-06-07,4990
2018-06-08,4990
2018-06-09,4990
2018-06-10,4990
2018-06-11,4990
2018-06-12,4990
2018-06-13,4990
2018-06-14,4990
2018-06-15,4990
2018-06-16,4990
2018-06-17,4990
2018-06-18,4760
2018-06-19,4760
2018-06-20,4760
2018-06-21,4760
2018-06-22,4760
2018-06-23,4760
2018-06-24,4760
2018-06-25,4760
2018-06-26,4760
2018-06-27,4760
2018-06-28,4760
2018-06-29,4760
2018-06-30,4760
2018-07-01,4760
2018-07-02,4760
2018-07-03,4760
2018-07-04,4760
2018-07-05,4760
2018-07-06,4531
2018-07-07,4531
2018-07-08,4531
2018-07-09,4531
2018-07-10,4531
2018-07-11,4531
2018-07-12,4531
2018-07-13,4531
2018-07-14,4531
2018-07-15,4531
2018-07-16,4531
2018-07-17,4531
2018-07-18,4531
2018-07-19,4531
2018-07-20,4531
2018-07-21,4531
2018-07-22,4531
2018-07-23,4531
2018-07-24,4531
2018-07-25,4320
2018-07-26,4320
2018-07-27,4320
2018-07-28,4320
2018-07-29,4320
2018-07-30,4320
2018-07-31,4320
2018-08-01,4320
2018-08-02,4320
2018-08-03,4320
2018-08-04,4320
2018-08-05,4320
2018-08-06,4320
2018-08-07,4320
2018-08-08,4117
2018-08-09,4117
2018-08-10,4117
2018-08-11,4117
2018-08-12,4117
2018-08-14,4117
2018-08-16,4117
2018-08-17,4117
2018-08-18,4117
2018-08-19,4117
2018-08-20,3935
2018-08-21,3935
2018-08-22,3935
2018-08-23,3935
2018-08-24,3935
2018-08-25,3935
2018-08-26,3935
2018-08-27,3935
2018-08-28,3935
2018-08-29,3935
2018-08-30,3935
2018-08-31,3935
2018-09-01,3751
2018-09-02,3751
2018-09-03,3751
2018-09-04,3751
2018-09-05,3751
2018-09-06,3751
2018-09-07,3751
2018-09-08,3751
2018-09-09,3751
2018-09-10,3751
2018-09-11,3751
2018-09-12,3586
2018-09-13,3586
2018-09-14,3586
2018-09-15,3586
2018-09-16,3586
2018-09-17,3586
2018-09-18,3586
2018-09-19,3586
2018-09-20,3586
2018-09-21,3586
2018-09-22,3586
2018-09-23,3586
2018-09-24,3586
2018-09-25,3586
2018-09-26,3429
2018-09-27,3429
2018-09-28,3429
2018-09-29,3429
2018-09-30,3429
2018-10-02,3429
2018-10-03,3429
2018-10-04,3429
2018-10-05,3429
2018-10-06,3429
2018-10-07,3429
2018-10-08,3429
2018-10-09,3429
2018-10-10,3267
2018-10-11,3267
2018-10-12,3267
2018-10-13,3267
2018-10-14,3267
2018-10-15,3267
2018-10-16,3267
2018-10-17,3267
2018-10-18,3267
2018-10-19,3267
2018-10-20,3267
2018-10-21,3267
2018-10-22,3267
2018-10-23,3267
2018-10-24,3267
2018-10-25,3267
2018-10-26,3267
2018-10-27,3109
2018-10-28,3109
2018-10-29,3109
2018-10-30,3109
2018-10-31,3109
2018-11-01,3109
2018-11-03,3109
2018-11-04,3109
2018-11-05,3109
2018-11-06,3109
2018-11-07,3109
2018-11-08,3109
2018-11-09,3008
2018-11-10,3008
2018-11-11,3008
2018-11-12,3008
2018-11-13,3008
2018-11-14,3008
2018-11-15,3008
2018-11-16,3008
2018-11-17,3008
2018-11-18,2875
2018-11-19,2875
2018-11-20,2875
2018-11-21,2875
2018-11-22,2875
2018-11-23,2875
2018-11-24,2875
2018-11-25,2875
2018-11-26,2768
2018-11-27,2768
2018-11-28,2768
2018-11-29,2768
2018-12-01,2768
2018-12-02,2768
2018-12-03,2768
2018-12-04,2638
2018-12-05,2638
2018-12-07,2638
2018-12-09,2638
2018-12-10,2638
2018-12-11,2638
2018-12-12,2515
2018-12-13,2515
2018-12-14,2515
2018-12-15,2515
2018-12-16,2515
2018-12-17,2515
2018-12-18,2515
2018-12-19,2515
2018-12-20,2405
2018-12-21,2405
2018-12-22,2405
2018-12-23,2405
2018-12-24,2405
2018-12-25,2405
2018-12-26,2405
2018-12-27,2405
2018-12-28,2298
2018-12-29,2298
2018-12-30,2298
2018-12-31,2298
2019-01-01,2298
2019-01-02,2298
2019-01-03,2298
2019-01-04,2298
2019-01-05,2194
2019-01-06,2194
2019-01-08,2194
2019-01-10,2194
2019-01-11,2194
2019-01-12,2090
2019-01-13,2090
2019-01-14,2090
2019-01-15,2090
2019-01-16,2090
2019-01-17,2090
2019-01-18,2090
2019-01-19,1993
2019-01-20,1993
2019-01-21,1993
2019-01-22,1993
2019-01-23,1993
2019-01-24,1993
2019-01-25,1993
2019-01-26,1898
2019-01-27,1898
2019-01-28,1898
2019-01-29,1898
2019-01-30,1898
2019-01-31,1898
2019-02-01,1898
2019-02-02,1817
2019-02-03,1817
2019-02-04,1817
2019-02-05,1817
2019-02-06,1817
2019-02-07,1817
2019-02-08,1817
2019-02-09,1737
2019-02-10,1737
2019-02-11,1737
2019-02-12,1737
2019-02-13,1737
2019-02-14,1737
2019-02-15,1737
2019-02-16,1737
2019-02-17,1737
2019-02-18,1657
2019-02-19,1657
2019-02-20,1657
2019-02-21,1657
2019-02-22,1657
2019-02-23,1657
2019-02-24,1657
2019-02-25,1594
2019-02-26,1594
2019-02-27,1594
2019-02-28,1594
2019-03-01,1594
2019-03-02,1594
2019-03-03,1594
2019-03-04,1594
2019-03-05,1594
2019-03-06,1530
2019-03-07,1530
2019-03-08,1530
2019-03-09,1530
2019-03-10,1530
2019-03-11,1530
2019-03-12,1530
2019-03-13,1530
2019-03-14,1530
2019-03-15,1530
2019-03-16,1461
2019-03-17,1461
2019-03-18,1461
2019-03-19,1461
2019-03-20,1461
2019-03-21,1461
2019-03-22,1461
2019-03-23,1461
2019-03-24,1393
2019-03-25,1393
2019-03-26,1393
2019-03-27,1393
2019-03-28,1393
2019-03-29,1393
2019-03-30,1393
2019-03-31,1393
2019-04-01,1333
2019-04-02,1333
