date_obj,Silver%20dust price
2017-06-11,412
2017-06-12,412
2017-06-13,407
2017-06-14,407
2017-06-15,407
2017-06-16,407
2017-06-17,407
2017-06-18,407
2017-06-19,407
2017-06-20,402
2017-06-21,402
2017-06-22,402
2017-06-23,402
2017-06-24,402
2017-06-25,402
2017-06-26,402
2017-06-27,399
2017-06-28,399
2017-06-29,399
2017-06-30,399
2017-07-01,399
2017-07-02,399
2017-07-03,400
2017-07-04,400
2017-07-05,400
2017-07-06,400
2017-07-07,400
2017-07-08,400
2017-07-13,402
2017-07-14,402
2017-07-15,402
2017-07-16,401
2017-07-17,401
2017-07-18,401
2017-07-19,401
2017-07-20,401
2017-07-21,401
2017-07-22,380
2017-07-23,380
2017-07-24,380
2017-07-25,380
2017-07-26,380
2017-07-27,380
2017-07-28,362
2017-07-29,362
2017-07-30,362
2017-07-31,362
2017-08-01,362
2017-08-02,360
2017-08-03,360
2017-08-04,360
2017-08-05,360
2017-08-06,360
2017-08-09,372
2017-08-10,372
2017-08-11,372
2017-08-12,372
2017-08-13,372
2017-08-14,374
2017-08-15,374
2017-08-17,374
2017-08-18,374
2017-08-19,374
2017-08-20,387
2017-08-21,387
2017-08-22,387
2017-08-23,387
2017-08-24,387
2017-08-25,387
2017-08-26,387
2017-08-27,371
2017-08-28,371
2017-08-29,371
2017-08-30,371
2017-08-31,371
2017-09-01,371
2017-09-02,388
2017-09-03,388
2017-09-04,388
2017-09-05,388
2017-09-06,388
2017-09-07,388
2017-09-08,388
2017-09-09,405
2017-09-10,405
2017-09-11,405
2017-09-12,405
2017-09-13,405
2017-09-14,405
2017-09-15,405
2017-09-16,388
2017-09-17,388
2017-09-19,388
2017-09-20,388
2017-09-21,388
2017-09-22,378
2017-09-23,378
2017-09-24,378
2017-09-25,378
2017-09-26,378
2017-09-27,378
2017-09-28,378
2017-09-29,386
2017-09-30,386
2017-10-01,386
2017-10-02,386
2017-10-03,386
2017-10-04,386
2017-10-05,386
2017-10-06,400
2017-10-07,400
2017-10-08,400
2017-10-09,400
2017-10-10,400
2017-10-11,400
2017-10-12,400
2017-10-13,387
2017-10-14,387
2017-10-15,387
2017-10-16,387
2017-10-17,387
2017-10-18,387
2017-10-19,387
2017-10-20,377
2017-10-21,377
2017-10-22,377
2017-10-23,377
2017-10-24,377
2017-10-25,377
2017-10-26,387
2017-10-27,387
2017-10-28,387
2017-10-29,387
2017-10-30,387
2017-10-31,387
2017-11-01,387
2017-11-02,385
2017-11-03,385
2017-11-04,385
2017-11-05,385
2017-11-06,385
2017-11-07,385
2017-11-08,385
2017-11-09,368
2017-11-10,368
2017-11-11,368
2017-11-12,368
2017-11-13,368
2017-11-14,368
2017-11-15,368
2017-11-16,351
2017-11-17,351
2017-11-18,351
2017-11-19,351
2017-11-20,351
2017-11-21,351
2017-11-22,334
2017-11-23,334
2017-11-24,334
2017-11-25,334
2017-11-26,334
2017-11-27,334
2017-11-28,334
2017-11-29,344
2017-11-30,344
2017-12-01,344
2017-12-02,344
2017-12-03,344
2017-12-04,344
2017-12-05,361
2017-12-06,361
2017-12-07,361
2017-12-08,361
2017-12-09,361
2017-12-10,361
2017-12-11,361
2017-12-12,372
2017-12-13,372
2017-12-14,372
2017-12-15,372
2017-12-16,372
2017-12-17,372
2017-12-18,387
2017-12-19,387
2017-12-20,387
2017-12-21,387
2017-12-22,387
2017-12-23,387
2017-12-24,387
2017-12-25,388
2017-12-26,388
2017-12-27,388
2017-12-28,388
2017-12-29,388
2017-12-30,397
2017-12-31,397
2018-01-01,397
2018-01-02,397
2018-01-03,397
2018-01-04,397
2018-01-05,392
2018-01-06,392
2018-01-07,392
2018-01-08,392
2018-01-09,392
2018-01-10,392
2018-01-11,392
2018-01-12,388
2018-01-13,388
2018-01-14,388
2018-01-15,388
2018-01-16,388
2018-01-17,381
2018-01-18,381
2018-01-19,381
2018-01-20,381
2018-01-21,381
2018-01-22,381
2018-01-23,376
2018-01-24,376
2018-01-25,376
2018-01-26,376
2018-01-27,386
2018-01-28,386
2018-01-29,386
2018-01-30,380
2018-01-31,380
2018-02-01,380
2018-02-02,380
2018-02-03,364
2018-02-04,364
2018-02-05,364
2018-02-06,364
2018-02-07,345
2018-02-08,345
2018-02-09,345
2018-02-10,345
2018-02-11,343
2018-02-12,343
2018-02-13,343
2018-02-14,343
2018-02-15,333
2018-02-16,333
2018-02-17,333
2018-02-18,316
2018-02-19,316
2018-02-20,316
2018-02-21,315
2018-02-22,315
2018-02-23,311
2018-02-24,311
2018-02-25,311
2018-02-26,321
2018-02-27,321
2018-02-28,321
2018-03-01,338
2018-03-02,338
2018-03-03,355
2018-03-04,355
2018-03-05,355
2018-03-06,355
2018-03-07,370
2018-03-08,370
2018-03-09,370
2018-03-10,370
2018-03-11,377
2018-03-12,377
2018-03-13,377
2018-03-14,370
2018-03-15,370
2018-03-16,370
2018-03-17,370
2018-03-18,379
2018-03-19,379
2018-03-20,379
2018-03-21,372
2018-03-23,372
2018-03-24,372
2018-03-26,383
2018-03-27,383
2018-03-28,383
2018-03-29,383
2018-03-30,383
2018-03-31,383
2018-04-01,383
2018-04-02,367
2018-04-03,367
2018-04-04,367
2018-04-05,367
2018-04-06,349
2018-04-08,349
2018-04-09,349
2018-04-10,338
2018-04-11,338
2018-04-12,338
2018-04-13,338
2018-04-14,338
2018-04-16,326
2018-04-17,326
2018-04-18,326
2018-04-19,326
2018-04-20,337
2018-04-21,337
2018-04-22,337
2018-04-23,337
2018-04-24,333
2018-04-25,333
2018-04-26,333
2018-04-27,333
2018-04-28,332
2018-04-29,332
2018-04-30,332
2018-05-01,332
2018-05-02,335
2018-05-03,335
2018-05-04,335
2018-05-05,335
2018-05-06,335
2018-05-07,337
2018-05-08,337
2018-05-09,337
2018-05-10,337
2018-05-11,346
2018-05-12,346
2018-05-13,346
2018-05-14,346
2018-05-15,346
2018-05-16,346
2018-05-17,346
2018-05-18,362
2018-05-19,362
2018-05-20,362
2018-05-21,351
2018-05-22,351
2018-05-23,351
2018-05-24,351
2018-05-25,353
2018-05-26,353
2018-05-27,353
2018-05-28,369
2018-05-29,369
2018-05-30,369
2018-05-31,384
2018-06-01,384
2018-06-02,384
2018-06-03,388
2018-06-04,388
2018-06-05,388
2018-06-06,368
2018-06-07,368
2018-06-08,368
2018-06-09,368
2018-06-10,349
2018-06-11,349
2018-06-12,349
2018-06-13,349
2018-06-14,331
2018-06-15,331
2018-06-16,331
2018-06-17,331
2018-06-18,314
2018-06-19,314
2018-06-20,314
2018-06-21,314
2018-06-22,298
2018-06-23,298
2018-06-24,298
2018-06-25,298
2018-06-26,283
2018-06-27,283
2018-06-28,283
2018-06-29,283
2018-06-30,268
2018-07-01,268
2018-07-02,268
2018-07-03,268
2018-07-04,254
2018-07-05,254
2018-07-06,254
2018-07-07,254
2018-07-08,243
2018-07-09,243
2018-07-10,243
2018-07-11,243
2018-07-12,243
2018-07-13,243
2018-07-14,230
2018-07-15,230
2018-07-16,230
2018-07-17,218
2018-07-18,218
2018-07-19,218
2018-07-20,218
2018-07-21,207
2018-07-22,207
2018-07-23,207
2018-07-24,196
2018-07-25,196
2018-07-26,196
2018-07-27,186
2018-07-28,186
2018-07-29,186
2018-07-30,178
2018-07-31,178
2018-08-01,178
2018-08-02,169
2018-08-03,169
2018-08-04,169
2018-08-05,160
2018-08-06,160
2018-08-07,160
2018-08-08,152
2018-08-09,152
2018-08-10,152
2018-08-11,152
2018-08-12,144
2018-08-14,144
2018-08-16,136
2018-08-17,136
2018-08-18,136
2018-08-19,129
2018-08-20,129
2018-08-21,129
2018-08-22,122
2018-08-23,122
2018-08-24,122
2018-08-25,116
2018-08-26,116
2018-08-27,116
2018-08-28,110
2018-08-29,110
2018-08-30,110
2018-08-31,105
2018-09-01,105
2018-09-02,105
2018-09-03,99
2018-09-04,99
2018-09-05,99
2018-09-06,94
2018-09-07,94
2018-09-08,89
2018-09-09,89
2018-09-10,89
2018-09-11,89
2018-09-12,84
2018-09-13,84
2018-09-14,84
2018-09-15,79
2018-09-16,79
2018-09-17,79
2018-09-18,79
2018-09-19,79
2018-09-20,79
2018-09-21,79
2018-09-22,80
2018-09-23,80
2018-09-24,80
2018-09-25,80
2018-09-26,83
2018-09-27,83
2018-09-28,83
2018-09-29,83
2018-09-30,86
2018-10-02,86
2018-10-03,91
2018-10-04,91
2018-10-05,91
2018-10-06,96
2018-10-07,96
2018-10-08,96
2018-10-09,96
2018-10-10,98
2018-10-11,98
2018-10-12,98
2018-10-13,93
2018-10-14,93
2018-10-15,93
2018-10-16,93
2018-10-17,88
2018-10-18,88
2018-10-19,88
2018-10-20,87
2018-10-21,87
2018-10-22,87
2018-10-23,82
2018-10-24,82
2018-10-25,82
2018-10-26,84
2018-10-27,84
2018-10-28,84
2018-10-29,88
2018-10-30,88
2018-10-31,88
2018-11-01,92
2018-11-03,92
2018-11-04,97
2018-11-05,97
2018-11-06,97
2018-11-07,97
2018-11-08,97
2018-11-09,97
2018-11-10,101
2018-11-11,101
2018-11-12,101
2018-11-13,107
2018-11-14,107
2018-11-15,107
2018-11-16,110
2018-11-17,110
2018-11-18,110
2018-11-19,115
2018-11-20,115
2018-11-21,115
2018-11-22,121
2018-11-23,121
2018-11-24,121
2018-11-25,126
2018-11-26,126
2018-11-27,126
2018-11-28,129
2018-11-29,129
2018-12-01,135
2018-12-02,135
2018-12-03,135
2018-12-04,142
2018-12-05,142
2018-12-07,147
2018-12-09,154
2018-12-10,154
2018-12-11,161
2018-12-12,161
2018-12-13,166
2018-12-14,166
2018-12-15,166
2018-12-16,166
2018-12-17,166
2018-12-18,173
2018-12-19,173
2018-12-20,173
2018-12-21,180
2018-12-22,180
2018-12-23,189
2018-12-24,189
2018-12-25,197
2018-12-26,197
2018-12-27,193
2018-12-28,193
2018-12-29,191
2018-12-30,191
2018-12-31,192
2019-01-01,192
2019-01-02,198
2019-01-03,198
2019-01-04,206
2019-01-05,206
2019-01-06,201
2019-01-08,201
2019-01-10,211
2019-01-11,211
2019-01-12,221
2019-01-13,221
2019-01-14,229
2019-01-15,229
2019-01-16,224
2019-01-17,224
2019-01-18,235
2019-01-19,235
2019-01-20,227
2019-01-21,227
2019-01-22,216
2019-01-23,216
2019-01-24,210
2019-01-25,210
2019-01-26,202
2019-01-27,202
2019-01-28,209
2019-01-29,209
2019-01-30,219
2019-01-31,219
2019-02-01,227
2019-02-02,227
2019-02-03,238
2019-02-04,238
2019-02-05,250
2019-02-06,250
2019-02-07,243
2019-02-08,243
2019-02-09,234
2019-02-10,234
2019-02-11,238
2019-02-12,238
2019-02-13,234
2019-02-14,234
2019-02-15,242
2019-02-16,242
2019-02-17,247
2019-02-18,247
2019-02-19,247
2019-02-20,234
2019-02-21,234
2019-02-22,222
2019-02-23,222
2019-02-24,210
2019-02-25,210
2019-02-26,215
2019-02-27,215
2019-02-28,215
2019-03-01,219
2019-03-02,219
2019-03-03,219
2019-03-04,219
2019-03-05,220
2019-03-06,220
2019-03-07,219
2019-03-08,219
2019-03-09,219
2019-03-10,220
2019-03-11,220
2019-03-12,219
2019-03-13,219
2019-03-14,213
2019-03-15,213
2019-03-16,212
2019-03-17,207
2019-03-18,207
2019-03-19,207
2019-03-20,212
2019-03-21,212
2019-03-22,212
2019-03-23,219
2019-03-24,219
2019-03-25,219
2019-03-26,217
2019-03-27,217
2019-03-28,217
2019-03-29,215
2019-03-30,215
2019-03-31,215
2019-04-01,208
2019-04-02,208
2019-04-03,219
2019-04-04,219
2019-04-05,219
2019-04-06,217
2019-04-07,217
2019-04-08,206
2019-04-09,206
2019-04-10,206
2019-04-11,207
2019-04-12,207
2019-04-13,213
2019-04-14,213
2019-04-15,218
2019-04-16,218
2019-04-17,207
2019-04-18,207
2019-04-19,199
2019-04-20,199
2019-04-21,199
2019-04-22,199
2019-04-23,191
2019-04-24,191
2019-04-25,181
2019-04-26,181
2019-04-27,181
2019-04-28,171
2019-04-29,171
2019-04-30,162
2019-05-01,162
2019-05-02,162
2019-05-03,153
2019-05-04,153
2019-05-05,158
2019-05-06,158
2019-05-07,158
2019-05-08,165
2019-05-09,165
2019-05-10,165
2019-05-11,165
2019-05-12,165
2019-05-13,165
2019-05-14,165
2019-05-15,165
2019-05-16,174
2019-05-17,174
2019-05-18,183
2019-05-19,183
2019-05-20,183
2019-05-21,179
2019-05-22,179
2019-05-23,179
2019-05-24,173
2019-05-25,173
2019-05-26,164
2019-05-27,164
2019-05-28,158
2019-05-29,158
2019-05-30,165
2019-05-31,165
2019-06-01,165
2019-06-02,173
2019-06-03,173
2019-06-04,173
2019-06-05,182
2019-06-06,182
2019-06-07,182
2019-06-08,190
2019-06-09,190
2019-06-10,190
2019-06-11,199
2019-06-12,199
2019-06-13,199
2019-06-14,201
2019-06-15,201
2019-06-16,201
2019-06-17,210
2019-06-18,210
2019-06-19,210
2019-06-20,200
2019-06-21,200
2019-06-22,200
2019-06-23,206
2019-06-24,206
2019-06-25,206
2019-06-26,213
2019-06-27,213
2019-06-28,213
2019-06-29,216
2019-06-30,216
2019-07-01,216
2019-07-02,222
2019-07-03,222
2019-07-04,222
2019-07-05,234
2019-07-06,234
2019-07-07,234
2019-07-08,246
2019-07-09,246
2019-07-10,246
2019-07-11,259
2019-07-12,259
2019-07-13,259
2019-07-14,270
2019-07-15,270
2019-07-16,270
2019-07-17,279
2019-07-18,279
2019-07-19,279
2019-07-20,293
2019-07-21,293
2019-07-22,293
2019-07-23,305
2019-07-24,305
2019-07-25,305
2019-07-26,305
2019-07-27,298
2019-07-28,298
2019-07-29,305
2019-07-30,305
2019-07-31,305
2019-08-01,316
2019-08-02,316
2019-08-03,331
2019-08-04,331
2019-08-05,331
2019-08-06,344
2019-08-07,344
2019-08-08,344
2019-08-09,362
2019-08-10,362
2019-08-11,380
2019-08-12,380
2019-08-13,380
2019-08-14,392
2019-08-15,392
2019-08-16,402
2019-08-17,402
2019-08-18,402
2019-08-19,395
2019-08-20,395
2019-08-21,395
2019-08-22,398
2019-08-23,398
2019-08-24,398
2019-08-24,398
2019-08-25,397
2019-08-25,397
2019-08-26,397
2019-08-26,397
2019-08-27,397
2019-08-27,397
2019-08-28,377
2019-08-29,377
2019-08-30,377
2019-08-31,380
2019-09-01,380
2019-09-02,380
2019-09-03,395
2019-09-04,395
