date_obj,Abyssal%20dagger price
2016-02-14,15243901
2016-02-15,15243901
2016-02-16,15384200
2016-02-17,15384200
2016-02-18,15384200
2016-02-19,15928127
2016-02-20,15928127
2016-02-21,16542626
2016-02-22,16542626
2016-02-23,16542626
2016-02-24,16542626
2016-02-25,16007656
2016-02-26,16007656
2016-02-27,16007656
2016-02-28,16031906
2016-02-29,16031906
2016-03-01,16303771
2016-03-02,16303771
2016-03-03,16303771
2016-03-04,16650869
2016-03-05,16650869
2016-03-06,16840265
2016-03-07,16840265
2016-03-08,16840265
2016-03-09,17074636
2016-03-10,17074636
2016-03-11,17074636
2016-03-12,16998182
2016-03-13,16998182
2016-03-14,16998182
2016-03-15,16998182
2016-03-16,16463459
2016-03-17,16463459
2016-03-18,16463459
2016-03-19,16463459
2016-03-20,16165355
2016-03-21,16165355
2016-03-22,16165355
2016-03-23,16165355
2016-03-24,16263365
2016-03-25,16263365
2016-03-26,16263365
2016-03-27,16263365
2016-03-28,15795987
2016-03-29,15795987
2016-03-30,15795987
2016-03-31,15795987
2016-04-01,15038020
2016-04-02,15038020
2016-04-03,15038020
2016-04-04,14663688
2016-04-05,14663688
2016-04-06,14663688
2016-04-07,14970201
2016-04-08,14970201
2016-04-09,14970201
2016-04-10,14516950
2016-04-11,14516950
2016-04-12,14516950
2016-04-13,14516950
2016-04-14,14137603
2016-04-15,14137603
2016-04-16,14137603
2016-04-17,14067488
2016-04-18,14067488
2016-04-19,14067488
2016-04-20,14076188
2016-04-21,14076188
2016-04-22,14076188
2016-04-23,13666130
2016-04-24,13666130
2016-04-25,13401070
2016-04-26,13401070
2016-04-27,13415692
2016-04-28,13415692
2016-04-29,13415692
2016-04-30,13463707
2016-05-01,13463707
2016-05-02,13463707
2016-05-03,12989352
2016-05-04,12989352
2016-05-05,12339884
2016-05-06,12339884
2016-05-07,12019112
2016-05-08,12019112
2016-05-09,12505940
2016-05-10,12939659
2016-05-11,12939659
2016-05-12,13178969
2016-05-13,12539780
2016-05-14,12539780
2016-05-15,11913522
2016-05-16,11913522
2016-05-17,11347607
2016-05-18,11347607
2016-05-19,11119990
2016-05-21,11311934
2016-05-22,11311934
2016-05-23,11567558
2016-05-24,11567558
2016-05-25,11567558
2016-05-26,11410529
2016-05-27,11598228
2016-05-28,11598228
2016-05-29,11640385
2016-05-30,11640385
2016-05-31,11640385
2016-06-01,11563199
2016-06-02,11563199
2016-06-03,11529699
2016-06-04,11684527
2016-06-05,11684527
2016-06-06,12092774
2016-06-07,12092774
2016-06-08,12092774
2016-06-09,11913981
2016-06-10,11913981
2016-06-11,11828122
2016-06-12,11828122
2016-06-13,11870194
2016-06-14,12009184
2016-06-15,12009184
2016-06-16,12111278
2016-06-17,12110676
2016-06-18,12110676
2016-06-19,12033656
2016-06-20,12033656
2016-06-21,11842059
2016-06-22,11842059
2016-06-23,11392859
2016-06-24,11392859
2016-06-25,10832910
2016-06-26,10832910
2016-06-27,10868225
2016-06-28,10868225
2016-06-29,10710773
2016-06-30,10710773
2016-07-01,10294684
2016-07-02,10294684
2016-07-03,9796998
2016-07-04,9307148
2016-07-05,9307148
2016-07-06,8883351
2016-07-07,8883351
2016-07-08,8445358
2016-07-09,8451997
2016-07-10,8337542
2016-07-11,8684157
2016-07-12,9035851
2016-07-13,9035851
2016-07-14,9416077
2016-07-15,9416077
2016-07-16,9649396
2016-07-17,9649396
2016-07-18,9987015
2016-07-23,9626011
2016-07-24,9626011
2016-07-25,9554562
2016-07-26,9554562
2016-07-27,9438015
2016-07-28,9438015
2016-07-29,9678432
2016-07-30,9678432
2016-07-31,9934261
2016-08-01,9934261
2016-08-02,9923546
2016-08-03,9923546
2016-08-04,9909549
2016-08-05,9909549
2016-08-06,9793810
2016-08-07,9793810
2016-08-08,9811627
2016-08-09,9812309
2016-08-10,9812309
2016-08-11,9701574
2016-08-12,9701574
2016-08-13,9644467
2016-08-14,9644467
2016-08-15,9576809
2016-08-16,9576809
2016-08-17,9506627
2016-08-18,9506627
2016-08-19,9098378
2016-08-20,9098378
2016-08-21,8716906
2016-08-22,8716906
2016-08-23,8739493
2016-08-24,8739493
2016-08-25,8454735
2016-08-26,8454735
2016-08-28,8055351
2016-08-31,7709087
2016-09-01,7709087
2016-09-02,7866520
2016-09-03,8087949
2016-09-04,8195823
2016-09-05,8195823
2016-09-06,8124176
2016-09-07,8124176
2016-09-08,8117058
2016-09-09,8117058
2016-09-10,8006300
2016-09-11,8006300
2016-09-12,7922988
2016-09-13,7922988
2016-09-14,7835954
2016-09-15,7932775
2016-09-16,7932775
2016-09-17,8281813
2016-09-18,8629595
2016-09-19,9004900
2016-09-20,9004900
2016-09-21,9185512
2016-09-22,9331392
2016-09-23,9331392
2016-09-24,9388145
2016-09-25,9498146
2016-09-26,9498146
2016-09-27,9434460
2016-09-28,9434460
2016-09-29,9191375
2016-09-30,9191375
2016-10-01,8951468
2016-10-02,8951468
2016-10-03,9192189
2016-10-04,9192189
2016-10-05,9535661
2016-10-06,9535661
2016-10-07,9576244
2016-10-08,9691825
2016-10-09,9691825
2016-10-10,9716707
2016-10-11,9716707
2016-10-12,9799004
2016-10-13,9799004
2016-10-14,9810752
2016-10-15,9810752
2016-10-16,9890625
2016-10-17,9890625
2016-10-18,9979685
2016-10-19,9979685
2016-10-20,9967254
2016-10-21,9967254
2016-10-22,9973736
2016-10-23,9973736
2016-10-24,9991223
2016-10-25,9991223
2016-10-26,9992759
2016-10-27,9992759
2016-10-28,9992759
2016-10-29,9791707
2016-10-30,9791707
2016-10-31,9593054
2016-11-01,9593054
2016-11-02,9531034
2016-11-03,9531034
2016-11-04,9550369
2016-11-05,9550369
2016-11-06,9557932
2016-11-07,9557932
2016-11-08,9419286
2016-11-09,9419286
2016-11-10,9223194
2016-11-11,9223194
2016-11-12,8802826
2016-11-13,8802826
2016-11-14,8889784
2016-11-15,8889784
2016-12-07,8881436
2016-12-08,8823788
2016-12-09,8823788
2016-12-10,8807284
2016-12-11,8779248
2016-12-12,8779248
2016-12-13,8876690
2016-12-14,8922231
2016-12-15,8922231
2016-12-16,9071024
2016-12-17,9328353
2016-12-18,9328353
2016-12-19,9568253
2016-12-20,9691421
2016-12-21,9691421
2016-12-22,9478345
2016-12-23,9199830
2016-12-24,9199830
2016-12-25,9306248
2016-12-26,9306248
2016-12-27,9685709
2016-12-28,9685709
2016-12-29,9656562
2016-12-30,9656562
2016-12-31,9528462
2017-01-01,9528462
2017-01-02,9380515
2017-01-03,9380515
2017-01-04,9297682
2017-01-05,8874072
2017-01-06,8436776
2017-01-07,8234038
2017-01-08,8124844
2017-01-09,8086354
2017-01-10,8139504
2017-01-11,8389835
2017-01-12,8654999
2017-01-13,8654999
2017-01-14,8787564
2017-01-15,8891444
2017-01-16,8896200
2017-01-17,8887410
2017-01-18,9033886
2017-01-19,9033886
2017-01-20,8900159
2017-01-21,8894752
2017-01-22,8894752
2017-01-23,8883808
2017-01-27,8373099
2017-01-28,8214068
2017-01-29,8288953
2017-01-30,8288953
2017-01-31,8372614
2017-02-01,8521410
2017-02-02,8521410
2017-02-03,8505129
2017-02-04,8589899
2017-02-05,8598953
2017-02-06,8598953
2017-02-07,8827564
2017-02-08,8886955
2017-02-09,8886955
2017-02-10,8888904
2017-02-11,8924764
2017-02-12,8924764
2017-02-13,9015668
2017-02-14,9014470
2017-02-15,9014470
2017-02-16,8892504
2017-02-17,8892504
2017-02-18,8888007
2017-02-19,8952236
2017-02-20,8952236
2017-02-21,8992562
2017-02-22,8992562
2017-02-23,8873853
2017-02-24,8873853
2017-02-25,8589775
2017-02-26,8589775
2017-02-27,8477190
2017-02-28,8424301
2017-03-01,8424301
2017-03-02,8353697
2017-03-03,8353697
2017-03-04,8314028
2017-03-05,8314028
2017-03-06,8511929
2017-03-07,8752171
2017-03-08,8752171
2017-03-09,8849001
2017-03-10,8813467
2017-03-11,8684157
2017-03-12,8684157
2017-03-13,8733429
2017-03-14,8681735
2017-03-15,8603889
2017-03-16,8603889
2017-03-17,8532850
2017-03-18,8532850
2017-03-19,8428003
2017-03-20,8305365
2017-03-21,8174532
2017-03-22,8174532
2017-03-23,7916148
2017-03-24,7936859
2017-03-25,7936859
2017-03-26,7965250
2017-03-27,8002410
2017-03-28,8056396
2017-03-29,8142526
2017-03-30,8249569
2017-03-31,8256392
2017-04-01,8256392
2017-04-02,8286376
2017-04-03,8413533
2017-04-04,8413533
2017-04-05,8408235
2017-04-12,8557064
2017-04-13,8449823
2017-04-14,8449823
2017-04-15,8473887
2017-04-16,8486342
2017-04-17,8476083
2017-04-18,8476083
2017-04-19,8491624
2017-04-20,8639116
2017-04-21,8715854
2017-04-22,8715854
2017-04-23,8783768
2017-04-24,8880038
2017-04-25,8900804
2017-04-26,8900804
2017-04-27,8853534
2017-04-28,8853534
2017-04-29,8833839
2017-04-30,8833839
2017-05-01,8801865
2017-05-02,8789984
2017-05-03,8789984
2017-05-04,8752311
2017-05-05,8694836
2017-05-06,8694836
2017-05-07,8620106
2017-05-08,8620106
2017-05-09,8530769
2017-05-10,8530769
2017-05-11,8509444
2017-05-12,8411837
2017-05-13,8310162
2017-05-14,8310162
2017-05-15,8250531
2017-05-16,8251786
2017-05-17,8251786
2017-05-18,8161807
2017-05-19,8161807
2017-05-20,8059379
2017-05-21,8059379
2017-05-22,7998152
2017-05-23,7998152
2017-05-24,7892812
2017-05-25,7547622
2017-05-26,7170240
2017-05-27,6973474
2017-05-28,6993392
2017-05-29,7088813
2017-05-30,7086814
2017-05-31,7090340
2017-06-01,7097102
2017-06-02,7092600
2017-06-03,7092600
2017-06-04,7063530
2017-06-05,7061752
2017-06-06,7128684
2017-06-07,7036197
2017-06-08,7036197
2017-06-09,6922449
2017-06-10,6630540
2017-06-11,6301823
2017-06-12,6008326
2017-06-13,5896632
2017-06-14,6178173
2017-06-15,6454651
2017-06-16,6771837
2017-06-17,6771837
2017-06-18,6948670
2017-06-19,6948670
2017-06-20,7049726
2017-06-21,7159573
2017-06-22,7159573
2017-06-23,7076229
2017-06-24,6939610
2017-06-25,6939610
2017-06-26,6651843
2017-06-27,6661224
2017-06-28,6661224
2017-06-29,6608579
2017-06-30,6635181
2017-07-01,6635181
2017-07-02,6564624
2017-07-03,6530537
2017-07-04,6568169
2017-07-05,6568169
2017-07-06,6542713
2017-07-07,6542713
2017-07-08,6530408
2017-07-09,6459345
2017-07-13,6246725
2017-07-14,6128430
2017-07-15,6128430
2017-07-16,5996021
2017-07-17,5996418
2017-07-18,6054732
2017-07-19,6106335
2017-07-20,6211790
2017-07-21,6210047
2017-07-22,6247243
2017-07-23,6294731
2017-07-24,6294731
2017-07-25,6326549
2017-07-26,6418565
2017-07-27,6455936
2017-07-28,6455936
2017-07-29,6425362
2017-07-30,6520428
2017-07-31,6520428
2017-08-01,6659533
2017-08-02,6827212
2017-08-03,6898460
2017-08-04,6898460
2017-08-05,6901829
2017-08-06,6901829
2017-08-07,6746700
2017-08-08,6594557
2017-08-09,6473896
2017-08-10,6291534
2017-08-11,6186373
2017-08-12,6178589
2017-08-13,6178589
2017-08-14,6103985
2017-08-15,6160506
2017-08-16,6160506
2017-08-17,6118229
2017-08-18,6118229
2017-08-19,6128763
2017-08-20,6115245
2017-08-21,6115245
2017-08-22,6029345
2017-08-23,6029345
2017-08-24,5886971
2017-08-25,5751961
2017-08-26,5724988
2017-08-27,5691172
2017-08-28,5622476
2017-08-29,5622476
2017-08-30,5538948
2017-08-31,5538948
2017-09-01,5486493
2017-09-02,5511104
2017-09-03,5511104
2017-09-04,5695076
2017-09-05,5760799
2017-09-06,5742532
2017-09-07,5803062
2017-09-08,5803062
2017-09-09,5904343
2017-09-10,5917811
2017-09-11,5997234
2017-09-12,5997234
2017-09-13,6132619
2017-09-14,6257603
2017-09-15,6257603
2017-09-16,6305682
2017-09-17,6206391
2017-09-18,6206391
2017-09-19,6127405
2017-09-20,6039346
2017-09-21,6039346
2017-09-22,5992239
2017-09-23,5992239
2017-09-24,5953581
2017-09-25,5936096
2017-09-26,5901658
2017-09-27,5901658
2017-09-28,5834596
2017-09-29,5805930
2017-09-30,5805930
2017-10-01,5832671
2017-10-02,5882199
2017-10-03,5882199
2017-10-04,5945155
2017-10-05,5948922
2017-10-06,5986659
2017-10-07,6040155
2017-10-08,6102543
2017-10-09,6087413
2017-10-10,6039695
2017-10-11,6039695
2017-10-12,5991111
2017-10-13,5969859
2017-10-14,5996548
2017-10-15,5996548
2017-10-16,5981415
2017-10-17,5981415
2017-10-18,6005440
2017-10-19,6005440
2017-10-20,6000293
2017-10-21,5970149
2017-10-22,5949188
2017-10-23,5949188
2017-10-24,5893301
2017-10-25,5822945
2017-10-26,5797124
2017-10-27,5722469
2017-10-28,5722469
2017-10-29,5617508
2017-10-30,5505629
2017-10-31,5481353
2017-11-01,5481353
2017-11-02,5438702
2017-11-03,5438702
2017-11-04,5491621
2017-11-05,5491621
2017-11-06,5447271
2017-11-07,5447271
2017-11-08,5504271
2017-11-09,5512142
2017-11-10,5545392
2017-11-11,5545392
2017-11-12,5553824
2017-11-13,5553824
2017-11-14,5510189
2017-11-15,5510189
2017-11-16,5455554
2017-11-17,5444583
2017-11-18,5444583
2017-11-19,5406230
2017-11-20,5359354
2017-11-21,5318285
2017-11-22,5318285
2017-11-23,5251529
2017-11-24,5251529
2017-11-25,5099503
2017-11-26,4956757
2017-11-27,4956757
2017-11-28,4798235
2017-11-29,4718514
2017-11-30,4718514
2017-12-01,4582723
2017-12-02,4582723
2017-12-03,4571751
2017-12-04,4571751
2017-12-05,4726822
2017-12-06,4956313
2017-12-07,5075718
2017-12-08,5075718
2017-12-09,5110051
2017-12-10,5170263
2017-12-11,5154616
2017-12-12,5154616
2017-12-13,5215574
2017-12-14,5215574
2017-12-15,5226274
2017-12-16,5226274
2017-12-17,5255667
2017-12-18,5274809
2017-12-19,5274809
2017-12-20,5309002
2017-12-21,5330930
2017-12-22,5390477
2017-12-23,5560360
2017-12-24,5717381
2017-12-25,5852718
2017-12-26,6028660
2017-12-27,6004439
2017-12-28,6004439
2017-12-29,5959295
2017-12-30,5971179
2017-12-31,5971179
2018-01-01,5934216
2018-01-02,5934216
2018-01-03,5801130
2018-01-04,5528287
2018-01-05,5301356
2018-01-06,5335907
2018-01-07,5309347
2018-01-08,5253272
2018-01-09,5192617
2018-01-10,5192617
2018-01-11,5088506
2018-01-12,5020808
2018-01-13,4990524
2018-01-14,5116146
2018-01-15,5162833
2018-01-16,5296759
2018-01-17,5263034
2018-01-18,5294810
2018-01-19,5294810
2018-01-20,5269572
2018-01-21,5352511
2018-01-22,5471060
2018-01-23,5599914
2018-01-24,5633460
2018-01-25,5580711
2018-01-26,5558137
2018-01-27,5559499
2018-01-28,5568431
2018-01-29,5515009
2018-01-30,5618568
2018-01-31,5665380
2018-02-01,5703033
2018-02-02,5720295
2018-02-03,5750946
2018-02-04,5753995
2018-02-05,5730529
2018-02-06,5814950
2018-02-07,5857837
2018-02-08,5826534
2018-02-09,5856540
2018-02-10,5804752
2018-02-11,5711087
2018-02-12,5656956
2018-02-13,5564000
2018-02-14,5521844
2018-02-15,5487963
2018-02-16,5447222
2018-02-17,5423200
2018-02-18,5506956
2018-02-19,5555079
2018-02-20,5627504
2018-02-21,5628954
2018-02-22,5737965
2018-02-23,5755895
2018-02-24,5766305
2018-02-25,5739370
2018-02-26,5750739
2018-02-27,5694074
2018-02-28,5667998
2018-03-01,5711626
2018-03-02,5779020
2018-03-03,5805211
2018-03-04,5805211
2018-03-05,5824066
2018-03-06,5835368
2018-03-07,5796578
2018-03-08,5761595
2018-03-09,5730120
2018-03-10,5700834
2018-03-11,5692453
2018-03-12,5687134
2018-03-13,5718472
2018-03-14,5811560
2018-03-15,5852605
2018-03-16,5927509
2018-03-17,5905230
2018-03-18,6087465
2018-03-19,6354608
2018-03-20,6403151
2018-03-21,6406461
2018-03-22,6559203
2018-03-23,6776402
2018-03-24,6899685
2018-03-25,7099311
2018-03-26,7424492
2018-03-27,7523063
2018-03-28,7637918
2018-03-29,7484783
2018-03-30,7243880
2018-03-31,7207836
2018-04-01,7111450
2018-04-02,7014880
2018-04-03,6989746
2018-04-04,6947266
2018-04-05,6949645
2018-04-06,7016668
2018-04-07,7138552
2018-04-08,7234803
2018-04-09,7287969
2018-04-10,7276241
2018-04-11,7297201
2018-04-12,7288874
2018-04-13,7313068
2018-04-14,7418812
2018-04-15,7480104
2018-04-16,7506917
2018-04-17,7465629
2018-04-18,7528677
2018-04-19,7630564
2018-04-20,7840999
2018-04-21,8010608
2018-04-22,8051648
2018-04-23,8129068
2018-04-24,8056075
2018-04-25,8072486
2018-04-26,8105733
2018-04-27,8193794
2018-04-28,8506932
2018-04-29,8512870
2018-04-30,8412677
2018-05-01,8366439
2018-05-02,8309165
2018-05-03,8220595
2018-05-04,8069884
2018-05-05,7834810
2018-05-06,7834810
2018-05-07,7746168
2018-05-08,7708308
2018-05-09,7639708
2018-05-10,7450616
2018-05-11,7153100
2018-05-12,7123179
2018-05-13,7141296
2018-05-14,7203728
2018-05-15,7280153
2018-05-16,7360771
2018-05-17,7635062
2018-05-18,7815031
2018-05-19,7915038
2018-05-20,7837658
2018-05-21,7866998
2018-05-22,7852926
2018-05-23,7947358
2018-05-24,7959474
2018-05-25,7882627
2018-05-26,7882813
2018-05-27,7867723
2018-05-28,7841599
2018-05-29,7831507
2018-05-30,7825787
2018-05-31,7815655
2018-06-01,7786536
2018-06-02,7782640
2018-06-03,7772847
2018-06-04,7761478
2018-06-05,7805172
2018-06-06,7610898
2018-06-07,7240692
2018-06-08,6959267
2018-06-09,6749552
2018-06-10,6544694
2018-06-11,6387895
2018-06-12,6317454
2018-06-13,6367037
2018-06-14,6292758
2018-06-15,6402664
2018-06-16,6617346
2018-06-17,6748545
2018-06-18,6796363
2018-06-19,6775071
2018-06-20,6775071
2018-06-21,6805212
2018-06-22,6888522
2018-06-23,6979999
2018-06-24,7015307
2018-06-25,7153201
2018-06-26,7203169
2018-06-27,7307492
2018-06-28,7250425
2018-06-29,7054432
2018-06-30,6979940
2018-07-01,6903419
2018-07-02,6884370
2018-07-03,6797016
2018-07-04,6765408
2018-07-05,6762437
2018-07-06,6823113
2018-07-07,6755615
2018-07-08,6752860
2018-07-09,6796374
2018-07-10,6895262
2018-07-11,6872634
2018-07-12,6898848
2018-07-13,6903592
2018-07-14,6925860
2018-07-15,6922022
2018-07-16,6919054
2018-07-17,6917861
2018-07-18,6954962
2018-07-19,6967040
2018-07-20,6984328
2018-07-21,7056641
2018-07-22,7081506
2018-07-23,7028817
2018-07-24,7044746
2018-07-25,7049198
2018-07-26,7062605
2018-07-27,6960036
2018-07-28,6905973
2018-07-29,6852483
2018-07-30,6793333
2018-07-31,6844754
2018-08-01,6825728
2018-08-02,6879682
2018-08-03,6947329
2018-08-04,6960782
2018-08-05,7005029
2018-08-06,7030565
2018-08-07,7012515
2018-08-08,7069465
2018-08-09,7054439
2018-08-10,6979180
2018-08-11,6966698
2018-08-12,6884763
2018-08-14,6851114
2018-08-16,6604667
2018-08-17,6480767
2018-08-18,6505202
2018-08-19,6610103
2018-08-20,6700439
2018-08-21,6721309
2018-08-22,6778435
2018-08-23,6807642
2018-08-24,6805512
2018-08-25,6813918
2018-08-26,6815876
2018-08-27,6795890
2018-08-28,6770734
2018-08-29,6771456
2018-08-30,6769988
2018-08-31,6810716
2018-09-01,6863936
2018-09-02,6889238
2018-09-03,6914769
2018-09-04,6934131
2018-09-05,6977152
2018-09-06,6977152
2018-09-07,7000149
2018-09-08,7010252
2018-09-09,7026314
2018-09-10,7009253
2018-09-11,6953983
2018-09-12,6943555
2018-09-13,6911887
2018-09-14,6954247
2018-09-15,6963602
2018-09-16,6961105
2018-09-17,6971049
2018-09-18,6981209
2018-09-19,7022379
2018-09-20,7019705
2018-09-21,7055185
2018-09-22,7068779
2018-09-23,7072798
2018-09-24,7083696
2018-09-25,7146548
2018-09-26,7224674
2018-09-27,7242570
2018-09-28,7297346
2018-09-29,7361135
2018-09-30,7437943
2018-10-01,7612172
2018-10-02,7779296
2018-10-03,7922384
2018-10-04,7891203
2018-10-05,7889628
2018-10-06,7927598
2018-10-07,7984287
2018-10-08,8116283
2018-10-09,8193331
2018-10-10,8236341
2018-10-11,8284628
2018-10-12,8312715
2018-10-13,8277604
2018-10-14,8212547
2018-10-15,8136416
2018-10-16,8056185
2018-10-17,7935698
2018-10-18,7788092
2018-10-19,7696304
2018-10-20,7637199
2018-10-21,7587497
2018-10-22,7553374
2018-10-23,7550776
2018-10-24,7558725
2018-10-25,7556305
2018-10-26,7620440
2018-10-27,7660168
2018-10-28,7696391
2018-10-29,7738217
2018-10-30,7742828
2018-10-31,7808816
2018-11-01,7860068
2018-11-03,8239317
2018-11-04,8366929
2018-11-05,8433499
2018-11-06,8397688
2018-11-07,8347754
2018-11-08,8299512
2018-11-09,8303146
2018-11-10,8287285
2018-11-11,8245266
2018-11-12,8266870
2018-11-13,8287516
2018-11-14,8408518
2018-11-15,8413614
2018-11-16,8481511
2018-11-17,8541611
2018-11-18,8726478
2018-11-19,8746607
2018-11-20,8728419
2018-11-21,8790516
2018-11-22,8874747
2018-11-23,8820752
2018-11-24,8776295
2018-11-25,8758236
2018-11-26,8750716
2018-11-27,8706293
2018-11-28,8623082
2018-11-29,8609188
2018-12-01,8734717
2018-12-02,8867574
2018-12-03,9018069
2018-12-04,9035549
2018-12-05,9032790
2018-12-07,9232526
2018-12-09,9439889
2018-12-10,9563009
2018-12-11,9746099
2018-12-12,9924113
2018-12-13,9961171
2018-12-14,10018130
2018-12-15,10071432
2018-12-16,9993962
2018-12-17,9864836
2018-12-18,9695683
2018-12-19,9541397
2018-12-20,9402201
2018-12-21,9339702
2018-12-22,9256663
2018-12-23,9273256
2018-12-24,9276328
2018-12-25,9351718
2018-12-26,9626243
2018-12-27,9835856
2018-12-28,9899670
2018-12-29,9947787
2018-12-30,9940355
2018-12-31,10006074
2019-01-01,10013273
2019-01-02,9942628
2019-01-03,9946638
2019-01-04,9929858
2019-01-05,9927280
2019-01-06,9953584
2019-01-08,9982477
2019-01-10,9720921
2019-01-11,9674996
2019-01-12,9636735
2019-01-13,9645911
2019-01-14,9678489
2019-01-15,9656031
2019-01-16,9709662
2019-01-17,9809120
2019-01-18,9783749
2019-01-19,9842810
2019-01-20,9866321
2019-01-21,9853085
2019-01-22,9874801
2019-01-23,9916588
2019-01-24,9921209
2019-01-25,9967053
2019-01-26,9968282
2019-01-27,9972602
2019-01-28,9961985
2019-01-29,9940031
2019-01-30,9936168
2019-01-31,9947288
2019-02-01,9962292
2019-02-02,9947767
2019-02-03,9956778
2019-02-04,9958997
2019-02-05,9944725
2019-02-06,9931679
2019-02-07,9917169
2019-02-08,9845718
2019-02-09,9818928
2019-02-10,9744914
2019-02-11,9709417
2019-02-12,9648163
2019-02-13,9498240
2019-02-14,9241349
2019-02-15,9144830
2019-02-16,9028449
2019-02-17,8871657
2019-02-18,8696219
2019-02-19,8546115
2019-02-20,8440939
2019-02-21,8284897
2019-02-22,8163894
2019-02-23,8010387
2019-02-24,7929677
2019-02-25,7836022
2019-02-26,7829676
2019-02-27,7850742
2019-02-28,7963634
2019-03-01,8257589
2019-03-02,8629332
2019-03-03,8784173
2019-03-04,8795057
2019-03-05,8781793
2019-03-06,8774409
2019-03-07,8755529
2019-03-08,8837680
2019-03-09,8853156
2019-03-10,8824465
2019-03-11,8894906
2019-03-12,8889460
2019-03-13,8894522
2019-03-14,8862764
2019-03-15,8838507
2019-03-16,8806928
2019-03-17,8746168
2019-03-18,8710606
2019-03-19,8741321
2019-03-20,8676960
2019-03-21,8627613
2019-03-22,8585731
2019-03-23,8572045
2019-03-24,8626832
2019-03-25,8606556
2019-03-26,8756809
2019-03-27,8790021
2019-03-28,8773776
2019-03-29,8739012
2019-03-30,8717679
2019-03-31,8680986
2019-04-01,8628011
2019-04-02,8623521
2019-04-03,8593702
2019-04-04,8610500
2019-04-05,8643180
2019-04-06,8699305
2019-04-07,8773282
2019-04-08,8758070
2019-04-09,8713544
2019-04-10,8753169
2019-04-11,8751499
2019-04-12,8717804
2019-04-13,8670810
2019-04-14,8653309
2019-04-15,8671125
2019-04-16,8664564
2019-04-17,8583037
2019-04-18,8495403
2019-04-19,8483033
2019-04-20,8412313
2019-04-21,8391375
2019-04-22,8375932
2019-04-23,8375198
2019-04-24,8373854
2019-04-25,8339639
2019-04-26,8372935
2019-04-27,8406178
2019-04-28,8521423
2019-04-29,8497959
2019-04-30,8553801
2019-05-01,8731049
2019-05-02,8853184
2019-05-03,8862642
2019-05-04,8935562
2019-05-05,9002160
2019-05-06,8961207
2019-05-07,8961795
2019-05-08,8958215
2019-05-09,8935700
2019-05-10,8951013
2019-05-11,8918086
2019-05-12,8883627
2019-05-13,8856762
2019-05-14,8837139
2019-05-15,8808457
