date_obj,3rd%20age%20robe price
2017-01-06,23679305
2017-01-07,23679305
2017-01-08,22679176
2017-01-09,22679176
2017-01-10,22082913
2017-01-11,22082913
2017-01-12,21062714
2017-01-13,21062714
2017-01-14,20529879
2017-01-15,20529879
2017-01-16,19922084
2017-01-17,20713097
2017-01-18,20713097
2017-01-19,21401985
2017-01-20,21401985
2017-01-21,20434960
2017-01-22,20434960
2017-01-23,19413487
2017-01-27,17601298
2017-01-28,17601298
2017-01-29,16721233
2017-01-30,16721233
2017-01-31,15885171
2017-02-01,15465349
2017-02-02,16165668
2017-02-03,16165668
2017-02-04,16918294
2017-02-05,16918294
2017-02-06,16538726
2017-02-07,16538726
2017-02-08,16677431
2017-02-09,16677431
2017-02-10,17244345
2017-02-11,17244345
2017-02-12,17244345
2017-02-13,17200090
2017-02-14,17200090
2017-02-15,17607491
2017-02-16,17607491
2017-02-17,17607491
2017-02-18,17190641
2017-02-19,17190641
2017-02-20,16521695
2017-02-21,16521695
2017-02-22,16044140
2017-02-23,16044140
2017-02-24,16044140
2017-02-25,15348783
2017-02-26,15348783
2017-02-27,14870764
2017-02-28,14673727
2017-03-01,14673727
2017-03-02,14814034
2017-03-03,14814034
2017-03-04,14162456
2017-03-05,14162456
2017-03-06,13853274
2017-03-07,13853274
2017-03-08,14184848
2017-03-09,14184848
2017-03-10,14888710
2017-03-11,14888710
2017-03-12,15557017
2017-03-13,15557017
2017-03-14,15798988
2017-03-15,15798988
2017-03-16,15174062
2017-03-17,15174062
2017-03-18,15232847
2017-03-19,15232847
2017-03-20,15320136
2017-03-21,15320136
2017-03-22,15749408
2017-03-23,15749408
2017-03-24,16202774
2017-03-25,16202774
2017-03-26,16202774
2017-03-27,16154914
2017-03-28,16154914
2017-03-29,16240270
2017-03-30,16240270
2017-03-31,16156693
2017-04-01,16156693
2017-04-02,16156693
2017-04-03,16281399
2017-04-04,16281399
2017-04-05,16281399
2017-04-12,17532741
2017-04-13,18171477
2017-04-14,18171477
2017-04-15,17932199
2017-04-16,17932199
2017-04-17,17035589
2017-04-18,17035589
2017-04-19,16230127
2017-04-20,16230127
2017-04-21,16219004
2017-04-22,16219004
2017-04-23,16045420
2017-04-24,16045420
2017-04-25,16173913
2017-04-26,16173913
2017-04-27,16398089
2017-04-28,16398089
2017-04-29,16375999
2017-04-30,16375999
2017-05-01,16099565
2017-05-02,16099565
2017-05-03,15969524
2017-05-04,15969524
2017-05-05,16627319
2017-05-06,16627319
2017-05-07,17419015
2017-05-08,17419015
2017-05-09,18289966
2017-05-10,18289966
2017-05-11,19098873
2017-05-12,19098873
2017-05-13,20053817
2017-05-14,20053817
2017-05-15,21019382
2017-05-16,21019382
2017-05-17,21949923
2017-05-18,21949923
2017-05-19,22917006
2017-05-20,23968548
2017-05-21,23968548
2017-05-22,23968548
2017-05-23,25166976
2017-05-24,25166976
2017-05-25,26003016
2017-05-26,26003016
2017-05-27,26300332
2017-05-28,26300332
2017-05-29,25340889
2017-05-30,25340889
2017-05-31,24073844
2017-06-01,24073844
2017-06-02,22870151
2017-06-03,22870151
2017-06-04,22870151
2017-06-05,22254423
2017-06-06,22254423
2017-06-07,21296249
2017-06-08,21296249
2017-06-09,21296249
2017-06-10,20343738
2017-06-11,20343738
2017-06-12,19326551
2017-06-13,19326551
2017-06-14,18360223
2017-06-15,18360223
2017-06-16,17443638
2017-06-17,17443638
2017-06-18,17698545
2017-06-19,17698545
2017-06-20,16978644
2017-06-21,16978644
2017-06-22,16978644
2017-06-23,16129711
2017-06-24,16129711
2017-06-25,16168915
2017-06-26,16168915
2017-06-27,16829764
2017-06-28,16829764
2017-06-29,17602320
2017-06-30,17602320
2017-07-01,17602320
2017-07-02,18416819
2017-07-03,19294879
2017-07-04,20206104
2017-07-05,20206104
2017-07-06,21151077
2017-07-07,21151077
2017-07-08,22181530
2017-07-09,22181530
2017-07-13,24292321
2017-07-14,25330198
2017-07-15,25330198
2017-07-16,26473510
2017-07-17,26473510
2017-07-18,27588686
2017-07-19,27588686
2017-07-20,28813155
2017-07-21,28813155
2017-07-22,27505253
2017-07-23,26129990
2017-07-24,26129990
2017-07-25,24823490
2017-07-26,24823490
2017-07-27,23582315
2017-07-28,23582315
2017-07-29,22432993
2017-07-30,22432993
2017-07-31,21340093
2017-08-01,21340093
2017-08-02,20275887
2017-08-03,20275887
2017-08-04,20275887
2017-08-05,19429719
2017-08-06,19429719
2017-08-07,19763501
2017-08-08,19763501
2017-08-09,20152731
2017-08-10,20152731
2017-08-11,20587137
2017-08-12,20587137
2017-08-13,20029974
2017-08-14,20029974
2017-08-15,19725583
2017-08-16,19725583
2017-08-17,19497716
2017-08-18,19497716
2017-08-19,19497716
2017-08-20,19573331
2017-08-21,19573331
2017-08-22,19573331
2017-08-23,19479574
2017-08-24,19479574
2017-08-25,19884431
2017-08-26,19884431
2017-08-27,19973360
2017-08-28,19973360
2017-08-29,19973360
2017-08-30,20557465
2017-08-31,20557465
2017-09-01,20557465
2017-09-02,21043982
2017-09-03,21043982
2017-09-04,21043982
2017-09-05,20654733
2017-09-06,20654733
2017-09-07,20168366
2017-09-08,20168366
2017-09-09,20168366
2017-09-10,20168366
2017-09-11,19643873
2017-09-12,19643873
2017-09-13,19643873
2017-09-14,19537202
2017-09-15,19537202
2017-09-16,19537202
2017-09-17,19393504
2017-09-18,19393504
2017-09-19,19393504
2017-09-20,19221882
2017-09-21,19221882
2017-09-22,19186532
2017-09-23,19186532
2017-09-24,19186532
2017-09-25,18864027
2017-09-26,18864027
2017-09-27,18864027
2017-09-28,18235151
2017-09-29,18235151
2017-09-30,18565269
2017-10-01,19224164
2017-10-02,19224164
2017-10-03,19961563
2017-10-04,19961563
2017-10-05,20606370
2017-10-06,20606370
2017-10-07,21554422
2017-10-08,21554422
2017-10-09,21554422
2017-10-10,22550482
2017-10-11,22550482
2017-10-12,23547391
2017-10-13,23547391
2017-10-14,24190849
2017-10-15,24190849
2017-10-16,23068521
2017-10-17,23068521
2017-10-18,23068521
2017-10-19,21977360
2017-10-20,21977360
2017-10-21,21977360
2017-10-22,21986705
2017-10-23,21986705
2017-10-24,21986705
2017-10-25,21780208
2017-10-26,21780208
2017-10-27,21780208
2017-10-28,22668699
2017-10-29,22668699
2017-10-30,23661109
2017-10-31,23661109
2017-11-01,24052409
2017-11-02,24052409
2017-11-03,24470690
2017-11-04,24806104
2017-11-05,24806104
2017-11-06,25220967
2017-11-07,25220967
2017-11-08,25509088
2017-11-09,24440921
2017-11-10,24440921
2017-11-11,23599146
2017-11-12,23599146
2017-11-13,22951645
2017-11-14,22951645
2017-11-15,22951645
2017-11-16,22080258
2017-11-17,22080258
2017-11-18,21851199
2017-11-19,21851199
2017-11-20,22469530
2017-11-21,23186317
2017-11-22,23186317
2017-11-23,23882318
2017-11-24,23882318
2017-11-25,24193820
2017-11-26,24193820
2017-11-27,24193820
2017-11-28,24117152
2017-11-29,24117152
2017-11-30,24117152
2017-12-01,23126411
2017-12-02,23126411
2017-12-03,22872629
2017-12-04,22872629
2017-12-05,22340683
2017-12-06,22340683
2017-12-07,22415343
2017-12-08,22415343
2017-12-09,22415343
2017-12-10,22268032
2017-12-11,22268032
2017-12-12,21977465
2017-12-13,21977465
2017-12-14,21917328
2017-12-15,21917328
2017-12-16,21415037
2017-12-17,21415037
2017-12-18,21316995
2017-12-19,21316995
2017-12-20,22000582
2017-12-21,22000582
2017-12-22,21192186
2017-12-23,21192186
2017-12-24,20717709
2017-12-25,20717709
2017-12-26,21412548
2017-12-27,22202716
2017-12-28,22202716
2017-12-29,23193932
2017-12-30,24162952
2017-12-31,24162952
2018-01-01,25280270
2018-01-02,25966537
2018-01-03,25966537
2018-01-04,27024163
2018-01-05,27787940
2018-01-06,27787940
2018-01-07,28334572
2018-01-08,28334572
2018-01-09,29336882
2018-01-10,29336882
2018-01-11,29336882
2018-01-12,30114895
2018-01-13,29653659
2018-01-14,28326372
2018-01-15,27078138
2018-01-16,27078138
2018-01-17,26332124
2018-01-18,26332124
2018-01-19,26968815
2018-01-20,26968815
2018-01-21,26375704
2018-01-22,25176834
2018-01-23,24001626
2018-01-24,24001626
2018-01-25,22829186
2018-01-26,22829186
2018-01-27,23121377
2018-01-28,23121377
2018-01-29,23453417
2018-01-30,23453417
2018-01-31,23453417
2018-02-01,23631633
2018-02-02,23631633
2018-02-03,23686524
2018-02-04,23686524
2018-02-05,23910537
2018-02-06,23910537
2018-02-07,23553706
2018-02-08,23553706
2018-02-09,22858180
2018-02-10,22858180
2018-02-11,22606148
2018-02-12,22606148
2018-02-13,22606148
2018-02-14,22665911
2018-02-15,22665911
2018-02-16,22286990
2018-02-17,22286990
2018-02-18,22172085
2018-02-19,22720522
2018-02-20,22720522
2018-02-21,23477915
2018-02-22,23477915
2018-02-23,23986333
2018-02-24,23986333
2018-02-25,23409066
2018-02-26,23409066
2018-02-27,23251798
2018-02-28,23251798
2018-03-01,23251798
2018-03-02,23393037
2018-03-03,23393037
2018-03-04,23393037
2018-03-05,23104097
2018-03-06,23104097
2018-03-07,23571254
2018-03-08,23571254
2018-03-09,23372298
2018-03-10,23372298
2018-03-11,22810229
2018-03-12,22810229
2018-03-13,22810229
2018-03-14,22694060
2018-03-15,22694060
2018-03-16,22694060
2018-03-17,22335536
2018-03-18,22335536
2018-03-19,22335536
2018-03-20,22120084
2018-03-21,22120084
2018-03-22,22120084
2018-03-23,21774126
2018-03-24,21774126
2018-03-25,21718275
2018-03-26,21718275
2018-03-27,21920363
2018-03-28,21920363
2018-03-29,21920363
2018-03-30,21934289
2018-03-31,21934289
2018-04-01,21934289
2018-04-02,21639719
2018-04-03,21639719
2018-04-04,22404667
2018-04-05,22404667
2018-04-06,22404667
2018-04-07,22378225
2018-04-08,22378225
2018-04-09,22185401
2018-04-10,22185401
2018-04-11,22185401
2018-04-12,21957840
2018-04-13,21957840
2018-04-14,21957840
2018-04-15,22013366
2018-04-16,22013366
2018-04-17,22013366
2018-04-18,21663313
2018-04-19,21663313
2018-04-20,22118691
2018-04-21,22118691
2018-04-22,21375461
2018-04-23,21375461
2018-04-24,21375461
2018-04-25,21424637
2018-04-26,21424637
2018-04-27,21424637
2018-04-28,21507866
2018-04-29,21507866
2018-04-30,21680748
2018-05-01,21680748
2018-05-02,21680748
2018-05-03,21375622
2018-05-04,21375622
2018-05-05,21220080
2018-05-06,21220080
2018-05-07,21220080
2018-05-08,21352044
2018-05-09,21352044
2018-05-10,21352044
2018-05-11,21216264
2018-05-12,21216264
2018-05-13,21216264
2018-05-14,20947775
2018-05-15,20947775
2018-05-16,20947775
2018-05-17,20538598
2018-05-18,20538598
2018-05-19,20409595
2018-05-20,20409595
2018-05-21,20177622
2018-05-22,20177622
2018-05-23,20177622
2018-05-24,20298785
2018-05-25,20298785
2018-05-26,20427572
2018-05-27,20427572
2018-05-28,20497518
2018-05-29,20497518
2018-05-30,20497518
2018-05-31,20345372
2018-06-01,20345372
2018-06-02,20327830
2018-06-03,20327830
2018-06-04,20327830
2018-06-05,20254182
2018-06-06,20254182
2018-06-07,20254182
2018-06-08,19397146
2018-06-09,19397146
2018-06-10,18434618
2018-06-11,18434618
2018-06-12,18434618
2018-06-13,17529591
2018-06-14,17529591
2018-06-15,17529591
2018-06-16,17590089
2018-06-17,17590089
2018-06-18,18276534
2018-06-19,18276534
2018-06-20,18276534
2018-06-21,18580534
2018-06-22,18580534
2018-06-23,18995616
2018-06-24,18995616
2018-06-25,19412975
2018-06-26,19412975
2018-06-27,19412975
2018-06-28,19482070
2018-06-29,19482070
2018-06-30,19729417
2018-07-01,19729417
2018-07-02,19963300
2018-07-03,19963300
2018-07-04,19963300
2018-07-05,20005182
2018-07-06,20005182
2018-07-07,19797164
2018-07-08,19797164
2018-07-09,19797164
2018-07-10,19596035
2018-07-11,19596035
2018-07-12,19596035
2018-07-13,19151948
2018-07-14,19151948
2018-07-15,18396605
2018-07-16,18396605
2018-07-17,18436926
2018-07-18,18436926
2018-07-19,18436926
2018-07-20,18603959
2018-07-21,18603959
2018-07-22,18806885
2018-07-23,18806885
2018-07-24,18772833
2018-07-25,18772833
2018-07-26,18772833
2018-07-27,19039138
2018-07-28,19039138
2018-07-29,19039138
2018-07-30,18810795
2018-07-31,19142413
2018-08-01,19142413
2018-08-02,19142413
2018-08-03,19201586
2018-08-04,19201586
2018-08-05,19158237
2018-08-06,19158237
2018-08-07,19158237
2018-08-08,18959723
2018-08-09,18959723
2018-08-10,18959723
2018-08-11,18959723
2018-08-12,19158472
2018-08-14,19061389
2018-08-16,19061389
2018-08-17,18417031
2018-08-18,18417031
2018-08-19,17496462
2018-08-20,17496462
2018-08-21,17067211
2018-08-22,17067211
2018-08-23,16874837
2018-08-24,16874837
2018-08-25,16811002
2018-08-26,16811002
2018-08-27,16811002
2018-08-28,16733997
2018-08-29,16733997
2018-08-30,16733997
2018-08-31,16957818
2018-09-01,16957818
2018-09-02,16957818
2018-09-03,17114000
2018-09-04,17114000
2018-09-05,17251430
2018-09-06,17251430
2018-09-07,17251430
2018-09-08,17266928
2018-09-09,17266928
2018-09-10,17266928
2018-09-11,17206842
2018-09-12,17206842
2018-09-13,17206842
2018-09-14,17167348
2018-09-15,17167348
2018-09-16,17167348
2018-09-17,17167348
2018-09-18,17149197
2018-09-19,17149197
2018-09-20,17149197
2018-09-21,17089408
2018-09-22,17089408
2018-09-23,16999635
2018-09-24,16999635
2018-09-25,16999635
2018-09-26,17491787
2018-09-27,17491787
2018-09-28,17491787
2018-09-29,17328199
2018-09-30,17328199
2018-10-01,17074771
2018-10-02,17074771
2018-10-03,17509164
2018-10-04,17509164
2018-10-05,17509164
2018-10-06,17781611
2018-10-07,17781611
2018-10-08,17704437
2018-10-09,17704437
2018-10-10,17489333
2018-10-11,17489333
2018-10-12,17489333
2018-10-13,17511549
2018-10-14,17511549
2018-10-15,17511549
2018-10-16,17615572
2018-10-17,17615572
2018-10-18,17798465
2018-10-19,17798465
2018-10-20,17798465
2018-10-21,17993981
2018-10-22,17993981
2018-10-23,17993981
2018-10-24,18154113
2018-10-25,18154113
2018-10-26,18606118
2018-10-27,18606118
2018-10-28,18963170
2018-10-29,18963170
2018-10-30,18963170
2018-10-31,18953222
2018-11-01,18953222
2018-11-03,19360756
